"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"60","GB49248",52,275,431,236,252,107,157,85,26,42,273,34,1.39476027632123,3.95349202305035,2.46943156390302,0.0273942647057484,0.999054331195301,-4.33218571651005
"61","GB49280",71,70,152,57,26,13,52,53,13,19,43,27,0.819385851142648,2.39974190507,2.3810033253736,0.0324197469139051,0.999054331195301,-4.43811074504084
"62","GB49467",55,54,99,24,27,19,40,24,6,20,27,16,1.02121127419942,1.90960110732417,2.75202730602071,0.0158764229002718,0.999054331195301,-4.42236378881575
"63","GB49649",358,386,289,349,192,148,532,604,456,491,271,235,-0.583817554479419,5.47850947396282,-2.35115974522448,0.0343057683866706,0.999054331195301,-4.29547047957562
"64","GB49705",584,798,1657,784,1313,473,605,360,398,280,848,226,1.08104923557286,6.30362771372595,2.44736611338257,0.0285735416673652,0.999054331195301,-4.29405684271349
"65","GB49750",81,67,103,451,31,37,156,370,78,489,74,199,-1.10642029350801,4.02103921931261,-2.31927421274917,0.0364357123435995,0.999054331195301,-4.35297075386057
"66","GB49826",343,287,520,785,179,155,853,593,306,1034,285,432,-0.677073526824183,5.77802869736497,-2.64233683389764,0.0196423987566033,0.999054331195301,-4.22970683720464
"67","GB49869",317,443,470,587,194,78,417,593,306,784,269,450,-0.569978150349711,5.57983264061022,-2.52984297273669,0.0243996398500986,0.999054331195301,-4.25231066961266
"68","GB49937",1202,1540,1448,4697,1002,704,3106,2907,1612,4547,1314,3156,-0.801120340458729,8.00350557678514,-2.53746942141482,0.0240447569518949,0.999054331195301,-4.34799427406247
"69","GB50090",324,283,350,415,214,64,341,324,94,206,120,108,0.486055865098646,4.7731687236937,2.4070127859917,0.0308568830779833,0.999054331195301,-4.2899661575921
"70","GB50189",175,202,379,339,116,65,162,203,53,124,172,126,0.542759375889657,4.35952046150123,2.39451646386211,0.0315985876431815,0.999054331195301,-4.31079826118595
"71","GB50282",449,328,418,345,266,104,489,1048,203,565,239,346,-0.460698054696651,5.53310437604336,-2.34702481081908,0.0345751609122392,0.999054331195301,-4.29654828132905
"72","GB50373",239,208,381,253,146,61,163,248,98,164,104,123,0.453298983807936,4.45438500698107,2.97509772584429,0.0102667129788198,0.999054331195301,-4.17375904452507
"73","GB50537",484,594,422,487,288,97,242,529,212,294,137,59,0.829245946396326,5.13881642933998,2.41903199506593,0.0301591819410296,0.999054331195301,-4.28235292067878
"74","GB50729",14,25,46,32,15,5,19,15,5,9,11,8,0.915568460953845,0.938312887164351,3.19284303325085,0.00669323945481417,0.999054331195301,-4.43259298165153
"75","GB51125",312,477,599,550,253,136,536,522,100,333,176,167,0.443476826371824,5.31457935526284,2.30186733777326,0.0376507320366139,0.999054331195301,-4.30708481570903
"76","GB51223",401505,42661,155886,22543,154973,61618,35386,16529,45581,4490,63967,9605,2.13903813172521,12.4985334561396,2.34474079270489,0.0347248250250606,0.999054331195301,-4.49877087330687
"77","GB51580",542,670,1044,765,323,232,1871,1181,682,1044,314,895,-0.705617061346929,6.50828994895664,-2.91896431758514,0.0114604803328343,0.999054331195301,-4.19769250008636
"78","GB51615",85,69,77,179,47,15,60,64,5,28,51,13,1.19763641646685,2.47373511644552,2.74840156601257,0.0159888201382383,0.999054331195301,-4.39004215213532
"79","GB51920",16,21,23,46,19,5,11,17,2,8,19,8,1.02181445831634,0.828379386722764,2.58043993224675,0.0221363128653253,0.999054331195301,-4.48212482336348
"80","GB52171",10,25,41,62,25,4,7,40,2,7,12,1,1.61864949639616,0.679042175061093,2.74900130125725,0.0159701749960484,0.999054331195301,-4.47553499229729
"81","GB52188",7,8,20,8,10,2,22,38,6,11,10,14,-0.846044461482896,0.548563735549796,-2.60557283110721,0.0210887748694294,0.999054331195301,-4.48773376847909
"82","GB52496",69,54,63,79,47,35,127,154,51,79,50,77,-0.610407821409827,3.19200357497705,-2.85659649694288,0.0129475492884568,0.999054331195301,-4.3151201084031
"83","GB52875",103,96,116,173,72,34,188,173,55,160,85,141,-0.456424215039639,3.81284462607544,-2.32066305443327,0.0363403850085337,0.999054331195301,-4.35928831850067
"84","GB53043",321,413,422,323,163,118,604,1037,260,457,216,220,-0.520325423496709,5.43192241310314,-2.52394979612412,0.0246773156274545,0.999054331195301,-4.25175153818518
"85","GB53092",34,51,54,36,15,11,57,82,29,43,29,35,-0.506382379224003,2.24973270086705,-2.38831502292723,0.0319729438641351,0.999054331195301,-4.44434906038889
"86","GB53303",50,56,68,62,46,22,50,45,19,44,32,32,0.445821816522219,2.47844228467821,2.29407642240408,0.0382068679672689,0.999054331195301,-4.44480669060805
"87","GB53387",8,76,135,92,46,31,44,14,5,10,49,11,1.60594005668147,1.91745110509524,2.44339774011369,0.028790720527842,0.999054331195301,-4.4555515868466
"88","GB53428",56,49,106,79,65,35,271,311,59,92,51,54,-0.877704331700552,3.42710753272792,-2.63660606655238,0.0198613593187227,0.999054331195301,-4.33166590340504
"89","GB53682",19,47,111,83,23,21,27,40,13,11,37,14,1.02568623605247,1.97528214860797,2.50382150038794,0.0256488260011081,0.999054331195301,-4.44488939448332
"90","GB53755",694,1161,658,2511,729,711,3248,4535,1392,3264,1016,1643,-1.12736095441703,7.58844458185894,-3.20974475941282,0.00647435222232913,0.999054331195301,-4.21137680710708
"91","GB53933",264,222,243,263,175,106,389,360,283,335,204,286,-0.583543459522684,5.0562939916197,-2.81098594986279,0.0141534895821441,0.999054331195301,-4.18357321998559
"92","GB54357",14,13,30,16,16,4,10,11,3,10,10,8,0.754757904959187,0.549488529982459,2.52828927605488,0.0244725539495799,0.999054331195301,-4.49388019854124
"93","GB54693",730,795,792,818,337,214,835,1226,600,1006,451,786,-0.499274432511678,6.45043480860755,-2.74338502010411,0.0161456136547383,0.999054331195301,-4.23149246360007
"94","GB54923",1351,634,1357,1577,656,428,995,717,276,633,495,462,0.725679467147173,6.5590413853556,3.19039203648709,0.00672558828335029,0.999054331195301,-4.14194414626744
"95","GB55007",1193,242,1122,1072,1355,919,731,327,313,367,219,727,1.20536115307447,6.31303997499304,2.3203413006669,0.0363624485096807,0.999054331195301,-4.32405709600391
"96","GB55262",23,70,143,119,54,23,43,39,9,15,49,15,1.33954809534641,2.31760828421544,3.15629443998545,0.0071921188480488,0.999054331195301,-4.35457467803097
"97","GB55380",57,36,80,38,23,21,35,38,12,12,28,21,0.806834584286267,1.98112364505872,2.49609970385745,0.0260311936813404,0.999054331195301,-4.44515537610334
"98","GB55508",503,591,848,593,765,452,559,778,219,466,381,299,0.627516805762756,6.07520921934521,2.49595550379949,0.0260383859795975,0.999054331195301,-4.27199729253884
"99","GB55586",47,43,178,178,19,10,30,73,6,27,34,6,1.31918596389795,2.10562198832819,2.40937585188183,0.0307185051044256,0.999054331195301,-4.45000248717538
"100","GB55851",53,60,79,79,14,13,38,27,15,18,20,23,0.929619660232605,2.01825939292848,2.96787111666248,0.0104132284411304,0.999054331195301,-4.39345367468222
