"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"12","GB44505",29,85,41,131,26,28,513,355,92,66,55,119,-2.18915473717143,3.43594571141467,-5.87602304541808,4.26385249156118e-05,0.034348885029935,2.24452779806836
"13","GB45512",14,118,37,161,31,22,793,476,140,103,56,139,-2.64099131732049,3.60640916456918,-5.63654231637621,6.46197945222165e-05,0.0463502775160428,1.89050018405794
"14","GB46918",69,177,110,169,76,95,481,253,145,124,65,173,-1.23612236494287,4.19408452761548,-5.59053063459324,7.00570127843543e-05,0.0463502775160428,1.89379203933271
"15","GB52785",35,200,167,229,56,115,1013,666,210,270,103,265,-2.06542204978474,4.65037667744812,-5.55322732193823,7.48152216460144e-05,0.0463502775160428,1.84066822828083
"16","GB54903",2,11,5,35,3,4,49,40,19,34,15,20,-2.50832236605237,0.858586801939251,-5.53902037795219,7.67150553694719e-05,0.0463502775160428,1.19421743130737
"17","GB41758",2,37,5,33,15,21,211,131,31,50,28,56,-2.90067894383621,1.97541109849053,-5.44387334284613,9.08085796043385e-05,0.0516380317079494,1.34642725705927
"18","GB49131",19,107,35,64,32,67,260,175,103,45,69,106,-1.80226765223923,3.25211360198037,-5.25561074642925,0.000127241587895826,0.068335801677164,1.28696697263086
"19","GB41182",32,214,85,206,106,82,959,723,171,127,158,187,-1.96589940583789,4.48773229080513,-5.21810858478356,0.000136163159304331,0.0692783821576301,1.29099061522661
"20","GB40139",8,179,27,99,53,83,641,387,113,178,132,171,-2.64126674060995,3.83468915060722,-5.16209844105982,0.000150718243069889,0.0728496627878307,1.16527046758858
"21","GB42909",1,16,1,20,0,4,44,103,32,22,5,34,-3.72098422981053,0.432450399764634,-5.05849796462133,0.000182062588832525,0.0838094783925726,0.501697141782982
"22","GB46673",6,46,13,11,13,7,83,63,32,12,15,44,-1.99387343814195,1.48704834214328,-4.9932667024284,0.00020520932714691,0.0901708438876898,0.627971656373545
"23","GB48472",155,416,93,325,194,201,900,573,277,508,208,395,-1.63417340675842,5.3122452370061,-4.91407670160748,0.000237472903680314,0.0910058908705823,0.780915612100073
"24","GB50479",1,39,3,48,15,18,367,295,57,48,27,40,-3.52706955879748,2.07925827963967,-4.9407274140214,0.000226064815447066,0.0910058908705823,0.622565219488975
"25","GB53002",115,488,181,249,144,150,1058,684,256,232,133,481,-1.49297203153394,5.17984535995433,-4.89772587013732,0.000244766024892432,0.0910058908705823,0.752671679639272
"26","GB55416",21,142,47,65,60,72,262,177,111,67,113,155,-1.74230659945227,3.58101905661045,-4.95858615574404,0.000218739551843574,0.0910058908705823,0.833393829796731
"27","GB46612",10,117,30,184,34,55,972,614,154,93,53,195,-2.69514707212016,3.76548943707643,-4.86689266024441,0.000259157473347949,0.0927879738835047,0.679425302381484
"28","GB49806",5,94,32,19,7,19,219,117,65,24,32,76,-2.48251350559539,2.27503589698076,-4.81117274028664,0.000287431259005241,0.0992356421715596,0.475686203221017
"29","GB54159",36,105,51,70,43,64,143,151,76,88,45,89,-1.20432408291029,3.29267019965863,-4.76957419073516,0.000310610064681707,0.103540258457864,0.510956831258347
"30","GB41297",47,255,77,246,75,31,1369,775,144,176,90,217,-2.13380957794475,4.42684027884612,-4.69481714175014,0.000357251362615165,0.11511829741336,0.404818949149668
"31","GB47931",629,757,735,806,736,494,2007,1017,1006,418,453,891,-0.854434033237293,6.66525991437862,-4.66193420337149,0.000380006611491389,0.118500771396363,0.347478073206171
"32","GB44163",73,277,103,222,75,152,770,677,151,142,119,278,-1.58940956394539,4.65904724657327,-4.62995735099038,0.000403573350840657,0.12191698695552,0.289532915830697
"33","GB51068",69,1745,301,1670,610,564,8019,5756,1845,1933,1257,2578,-3.00203606565194,7.3564216316496,-4.56190628306464,0.000458886025462544,0.134425794186255,0.174190911861119
"34","GB48697",1,146,19,165,47,54,584,382,161,187,105,207,-3.21257026520563,3.58705326817718,-4.51304484683418,0.000503382783144169,0.139034324704419,0.0758510541294903
"35","GB48894",44,209,80,125,78,100,310,210,132,106,79,179,-1.25419461797624,4.01769092282896,-4.51737158038496,0.000499268866844725,0.139034324704419,0.0975387024187455
"36","GB48843",9,522,34,461,84,229,6016,3250,600,716,288,552,-3.72206291048405,5.49113527457079,-4.4910694382673,0.00052482334083289,0.140929645439765,0.0519787543681813
"37","GB45884",74,327,337,581,184,133,1494,1132,273,321,166,382,-1.56540480326524,5.41789930804208,-4.47134873683724,0.000544865133797111,0.142357060768018,0.00336385964653996
"38","GB48842",7,258,18,94,56,113,1385,448,113,270,146,177,-2.96186065445454,4.02943050940728,-4.44044830507974,0.000577868214168841,0.14329301199495,-0.036876120777813
"39","GB49705",584,798,605,360,280,226,1657,784,1313,398,473,848,-1.47847536182165,6.30362771372595,-4.44024390090069,0.000578093252074383,0.14329301199495,-0.0451785920004495
"40","GB53986",31,214,82,227,97,41,397,284,172,165,86,113,-1.4907262789437,4.07884602653181,-4.42183343553439,0.000598736805628828,0.144699717500347,-0.0693196623766097
"41","GB46427",5,269,66,498,101,104,1936,2110,376,353,193,523,-3.18455762286416,4.97767703334775,-4.38994038490042,0.000636312512697996,0.150030074640281,-0.125150033046086
"42","GB46513",16,89,31,41,29,44,178,140,40,50,27,138,-1.6675038984352,2.82854058152777,-4.37032050002119,0.000660625742836824,0.152054025142942,-0.178321571287876
"43","GB51391",25,61,45,61,21,17,127,100,54,31,15,60,-1.20996768746752,2.50674474879558,-4.33642997227365,0.000704898210559589,0.15847095352278,-0.250782945554257
"44","GB44697",13,68,24,48,31,36,117,122,56,23,29,63,-1.40750051829066,2.54084237388965,-4.30861379081263,0.000743509023830125,0.159722260741463,-0.295188977698307
"45","GB45293",89,156,90,136,90,65,413,258,74,183,58,126,-1.14962481065704,4.03282040791375,-4.31063175030003,0.000740636210875736,0.159722260741463,-0.265527198893567
"46","GB41643",7,302,8,253,72,60,1062,774,135,276,163,282,-3.16334810670872,4.15457312329,-4.23704185031039,0.000853161417623299,0.165395456570097,-0.389329122947284
"47","GB43507",271,456,384,356,452,296,650,583,441,291,235,382,-0.734436497269072,5.68168883718774,-4.22969132925207,0.000865325232000326,0.165395456570097,-0.432480903653237
"48","GB46302",15,200,80,303,116,76,1375,900,166,142,179,201,-2.22877338565005,4.53440875286092,-4.25649523807579,0.00082180886983095,0.165395456570097,-0.363916337233336
"49","GB47518",4,38,7,9,12,3,85,41,16,19,5,23,-1.99718300647941,0.947971734572103,-4.23473539258072,0.000856959196635198,0.165395456570097,-0.573643484732122
"50","GB47942",8,580,27,499,116,167,3001,2008,413,681,289,711,-3.46568642033685,5.31187949630601,-4.24701263612104,0.000836941303010066,0.165395456570097,-0.377902879209093
"51","GB50095",30,887,126,653,342,304,2751,1689,628,1943,699,790,-2.87554563023687,6.19760358457811,-4.22536145744265,0.0008725735269551,0.165395456570097,-0.423982221381261
"52","GB49004",140,237,140,296,129,172,489,386,170,120,165,246,-0.953555385151009,4.76567791138343,-4.20193073974666,0.00091289154955869,0.167800254838193,-0.478002796875171
"53","GB49219",371,128,297,78,398,144,8,162,1,4,23,3,3.7958875136001,2.55103103962088,4.16024447230706,0.000989408764433332,0.167800254838193,-0.578725000883193
"54","GB49478",8,196,73,192,93,46,1641,614,143,183,66,232,-2.47866811524839,4.19345672066329,-4.16373062470777,0.00098276510971429,0.167800254838193,-0.521178530060674
"55","GB50510",22,121,38,78,37,54,250,176,74,37,36,127,-1.4863487733782,3.18630363125277,-4.19620699686753,0.000923027744851258,0.167800254838193,-0.461965579852978
"56","GB54782",11,46,49,78,23,8,98,118,36,51,27,51,-1.51923559188318,2.38999512677209,-4.17547740063321,0.000960713504167298,0.167800254838193,-0.524728617802549
"57","GB55054",11,94,42,64,53,51,215,163,79,32,53,88,-1.54823136185393,3.06496796432356,-4.16925222705163,0.000972335818632807,0.167800254838193,-0.510307303928929
"58","GB49227",38,188,102,120,70,120,398,262,99,115,58,190,-1.29283217830631,4.02276864758194,-4.13721478076043,0.00103446840216139,0.169661948128888,-0.572721169297006
"59","GB53122",8,62,14,29,12,39,124,121,41,20,17,78,-1.89066790933978,2.16491908690869,-4.13670602460953,0.00103548721833086,0.169661948128888,-0.602841635319923
"60","GB42908",4,6,7,19,22,18,109,22,64,41,121,37,-2.71553787856767,1.73055944415755,-4.10139615290333,0.00110876709849583,0.170134151446972,-0.702901040388204
"61","GB45020",7,17,15,11,17,10,67,26,26,8,9,33,-1.43116868254863,1.18048997226043,-4.1062423742891,0.00109840332964512,0.170134151446972,-0.736261491412852
"62","GB53316",52,110,71,62,70,57,180,132,73,47,63,86,-0.92163781103454,3.37896673690252,-4.11438986247647,0.00108120258688769,0.170134151446972,-0.602834769308802
"63","GB54467",10,36,26,34,29,31,168,116,39,21,23,22,-1.48625447060302,2.20933329497164,-4.10509638110767,0.00110084508293229,0.170134151446972,-0.650339876222985
"64","GB48841",4,563,52,359,63,236,5195,1966,265,1228,537,362,-3.77657749616151,5.31287935930796,-4.09139617850764,0.00113046968881933,0.170753913778382,-0.651330856826451
"65","GB45040",1283,1104,2120,4037,1347,731,1594,509,370,454,129,339,1.25296338344008,6.74907037430821,4.0559024363351,0.00121107141756618,0.172168049906063,-0.720790813219883
"66","GB48325",18,140,57,35,17,32,214,112,114,41,30,187,-1.88739531512451,2.99511011287117,-4.07337186751042,0.00117069114058321,0.172168049906063,-0.676423324562609
"67","GB49168",24,63,54,79,32,36,93,86,71,45,43,74,-1.03727229181449,2.86701384672872,-4.06012639705093,0.0012011790966665,0.172168049906063,-0.700183407151959
"68","GB54781",18,18,14,10,15,12,36,39,16,19,13,18,-1.15970309034442,1.27093428828927,-4.07081631266596,0.00117651120328233,0.172168049906063,-0.780553529649089
"69","GB51183",14,34,21,27,10,19,76,40,29,15,14,33,-1.17705575820621,1.70051735414666,-4.04366509826361,0.00124020342298802,0.173754296956887,-0.78469897416141
"70","GB48151",143,531,331,284,177,209,986,492,335,197,174,419,-1.08356547395067,5.34902656973116,-4.02888503021442,0.00127634551179414,0.176263315178771,-0.799557236019464
"71","GB45157",175,194,132,192,83,115,458,201,151,170,99,219,-1.00617320937733,4.47467491633233,-4.00769026672477,0.00133006073632011,0.181094325887416,-0.821746497098807
"72","GB50043",118,492,322,337,156,121,1154,782,409,119,194,529,-1.40248692745078,5.33261366010823,-3.98362039651236,0.0013938696766129,0.184582714572835,-0.88022099612675
"73","GB55562",6,19,6,5,6,10,44,15,14,10,16,20,-1.69635481917011,0.709737999584405,-3.98616190077387,0.00138698713828813,0.184582714572835,-0.975258141156118
"74","GB46301",0,14,5,13,3,2,123,80,8,10,10,6,-3.00950109873977,0.27080132871639,-3.96907283543278,0.00143394152959208,0.186283378623843,-1.05020157248467
"75","GB48165",33,56,41,72,41,57,193,133,46,34,22,63,-1.0328242222594,2.8869220160351,-3.96504164033881,0.0014452522392457,0.186283378623843,-0.862955256859613
"76","GB44220",92,360,97,102,56,97,622,346,128,126,79,273,-1.50694194915326,4.33760896394249,-3.94818230640488,0.00149355102188742,0.189975759586653,-0.921209949409214
"77","GB44316",17,48,26,61,24,21,195,131,58,13,18,75,-1.57106694201805,2.44665590235229,-3.93046031577569,0.00154609775053933,0.191152289487162,-0.931135357038833
"78","GB49539",168,282,268,267,219,175,471,317,213,147,131,275,-0.625892070889472,4.94830987406176,-3.92791203029407,0.00155380705782279,0.191152289487162,-0.981995692486278
"79","GB55805",241,341,355,510,284,226,1037,555,452,144,200,398,-0.83023403710967,5.53267417953987,-3.924601947438,0.00156387956017083,0.191152289487162,-0.990692773478862
"80","GB55995",9,74,43,91,31,42,421,213,73,24,40,92,-1.90429373017344,3.0126430214722,-3.91873529431605,0.00158189543384431,0.191152289487162,-0.94256099015062
"81","GB50538",85,273,125,304,162,131,1337,1205,137,214,137,181,-1.51140653759253,4.94920766732638,-3.90548276961586,0.00162337505315784,0.193742798010826,-1.01723048813852
"82","GB52517",52,67,78,92,65,48,167,152,76,32,28,80,-0.764305717662587,3.2109046442267,-3.88513599078283,0.00168922707357801,0.199143391710715,-1.00279858411517
"83","GB43087",19,121,20,161,34,35,957,728,106,38,47,164,-2.52037352192766,3.55857077808348,-3.87365766736212,0.00172757021089392,0.201209894321825,-1.02441443553643
"84","GB46365",37,1474,155,1560,476,773,9518,6701,1296,2106,1444,1496,-3.24840181213464,7.14022916632659,-3.85280063684286,0.00179952549063482,0.207095391880557,-1.07695546679463
"85","GB40794",184,464,258,352,151,172,878,567,367,130,164,369,-1.02888893495737,5.25838378038495,-3.84181260942042,0.00183865250052049,0.209108867323901,-1.14297048093093
"86","GB40299",19,554,260,523,169,214,4068,2456,372,909,295,352,-2.58208745289391,5.75791731379336,-3.83370857787118,0.0018680635285026,0.209983373605054,-1.13838952870053
"87","GB40145",177,574,331,424,226,326,1039,714,315,213,256,529,-1.0054003930072,5.64201636729402,-3.7436398805138,0.0022289953039859,0.215619697273891,-1.32235472941014
"88","GB40541",23,68,46,38,22,29,161,82,45,19,25,60,-1.17957108443165,2.50962264470454,-3.76009779450286,0.00215811786409948,0.215619697273891,-1.21850545119812
"89","GB43606",9,44,20,15,14,22,74,55,22,13,19,50,-1.40883982931303,1.7321161112389,-3.73415389120563,0.00227091594449428,0.215619697273891,-1.28543942064621
"90","GB44506",95,138,83,163,120,136,306,194,101,125,87,126,-0.815333298239052,4.13036113771846,-3.75981109417173,0.00215933277768547,0.215619697273891,-1.25945127132779
"91","GB44988",93,347,155,121,89,169,562,237,365,140,102,379,-1.41814087650188,4.68346654326063,-3.81350971062445,0.0019434687123626,0.215619697273891,-1.18033470369214
"92","GB45139",25,107,35,104,31,44,154,152,84,39,48,219,-1.50945766701529,3.21114397593536,-3.80076488139772,0.00199263185352555,0.215619697273891,-1.14986230173516
"93","GB47767",11,67,11,57,15,56,183,184,42,19,40,105,-2.01143634361802,2.56190597795682,-3.79514707763101,0.00201470202872696,0.215619697273891,-1.15876073902869
"94","GB49038",167,218,219,289,239,212,440,280,228,163,125,235,-0.601362402178014,4.90846622915463,-3.74262066422567,0.00223346154254972,0.215619697273891,-1.32201363831631
"95","GB50064",209,2348,566,1275,465,818,5490,4054,1134,942,573,2576,-1.85596577433617,7.25315527297016,-3.78292314466099,0.00206358715955617,0.215619697273891,-1.203838991105
"96","GB50065",22,145,26,47,17,70,191,151,54,131,26,165,-1.85585870016637,3.09746965911571,-3.73262075169004,0.0022777659093497,0.215619697273891,-1.26701846239097
"97","GB51299",32,138,187,253,124,42,478,199,209,110,72,213,-1.31820107365859,4.18313610501498,-3.75205547109592,0.00219246249604298,0.215619697273891,-1.27154194582564
"98","GB52281",42,23,41,23,10,4,93,49,76,87,9,79,-2.00404247131841,2.09147685794636,-3.75330496673725,0.00218709036615618,0.215619697273891,-1.24106436663372
"99","GB52781",34,25,61,59,34,21,125,70,46,32,15,37,-0.88817922934623,2.43374325894342,-3.76205091285829,0.00214985982437224,0.215619697273891,-1.21612093549885
"100","GB53437",71,77,104,116,83,55,136,127,120,112,59,150,-0.933073451387818,3.69367425166504,-3.74992766304637,0.00220164171321012,0.215619697273891,-1.25636929143106
