"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"11","GB40606",15,3,14,5,8,10,24,26,10,8,36,19,-1.99769213704899,0.754382728980279,-3.89452853041091,0.00169881017216637,0.146288736719266,-1.35125983602999
"12","GB41153",112,117,136,122,134,66,130,82,128,86,110,115,-0.84053223298226,3.87639849177427,-3.96018376753888,0.00149586409283753,0.146288736719266,-0.889851718339886
"13","GB41301",822,901,1275,1163,1625,1177,1408,887,1370,454,967,1116,-0.720062103104312,7.13421702940474,-4.65343041257947,0.000400057877382913,0.146288736719266,0.271637163189121
"14","GB41340",68,75,117,105,115,105,111,95,98,77,110,94,-0.881578265893301,3.69414686842128,-4.25771184886614,0.000844284397356993,0.146288736719266,-0.395494967592317
"15","GB41751",167,245,345,328,642,368,94,26,202,37,104,50,1.23599409608799,4.30962524937556,3.93956730724855,0.00155677804312138,0.146288736719266,-0.925609410241711
"16","GB41895",178,199,412,264,424,408,132,26,136,30,99,71,1.12018535197331,4.25443193084092,4.03322159899158,0.00129897287216634,0.146288736719266,-0.76628183808949
"17","GB42147",113,141,268,140,199,302,62,25,107,16,60,39,1.07595912378711,3.57542495623515,3.89189361025592,0.00170751773428174,0.146288736719266,-1.01980688981887
"18","GB42360",268,321,422,382,479,460,155,104,282,64,134,129,0.576728381863809,4.906497265619,4.11202127855013,0.00111607272377065,0.146288736719266,-0.626939214724017
"19","GB42540",1303,1808,1521,1896,1437,2049,1902,2851,3249,1205,1244,2842,-1.25659110498329,7.94522233418316,-5.21752394834067,0.000142516924005291,0.146288736719266,1.10396218534812
"20","GB42579",899,1121,1728,1375,2318,1781,318,101,934,142,350,395,1.39434468178424,6.44862181051846,4.53597085967957,0.000498438710255732,0.146288736719266,0.0883910307872764
"21","GB42761",417,158,604,407,694,517,94,36,127,43,119,108,1.46044187446633,4.61895544879546,4.56874907890325,0.000468699603230122,0.146288736719266,0.131754835702329
"22","GB42884",88,47,142,87,144,86,22,7,33,9,19,26,1.4638599208481,2.43127822131466,5.01962834892677,0.000203752632478339,0.146288736719266,0.521563162165932
"23","GB43119",923,813,1185,1176,1507,1735,211,296,628,118,394,434,1.01414775072618,6.32948580507209,4.35190795688826,0.00070568058002827,0.146288736719266,-0.217148451585454
"24","GB43238",1662,1703,3010,2486,2665,2913,684,504,1575,415,847,990,0.696403072884674,7.4792542461247,4.25198420627796,0.000853565662565258,0.146288736719266,-0.401538979533288
"25","GB43401",64,74,141,93,103,105,33,14,62,14,30,23,0.888338350380104,2.73049229804184,4.20071727883214,0.000941454339937149,0.146288736719266,-0.591108273419169
"26","GB43953",1302,1128,1737,2423,2044,1968,605,344,858,271,570,815,0.751413571830686,6.99650056741571,4.09758211987566,0.00114749702569208,0.146288736719266,-0.653984461100152
"27","GB44091",8807,8154,12183,9319,12799,14562,1731,2556,5417,865,3155,4563,1.14184156389036,9.46205811901535,4.04920118017313,0.00125955151091923,0.146288736719266,-0.810240311879375
"28","GB44173",221,237,236,243,303,193,254,209,296,101,205,206,-0.71531125144847,4.87390997777314,-4.63794648542972,0.000411784814350551,0.146288736719266,0.275370966638113
"29","GB44209",340,510,411,484,559,501,346,534,815,221,301,481,-0.767227310384629,5.86796324485487,-3.99680136810129,0.00139360486491765,0.146288736719266,-0.831304092706247
"30","GB44476",65,99,88,139,154,72,21,13,48,14,35,24,1.10286191641653,2.69273841306566,4.23406653944915,0.000883282572007273,0.146288736719266,-0.548683485529136
"31","GB44739",17,28,58,32,51,49,14,5,15,4,11,6,1.16406041600871,1.25270913398764,3.92974500553221,0.00158668393314332,0.146288736719266,-1.22673538037649
"32","GB44962",46,49,160,78,201,88,10,2,43,5,18,18,1.99992950255216,2.09529549219148,4.31507154449057,0.000756862754600679,0.146288736719266,-0.553217236213698
"33","GB45001",119,111,215,163,258,179,61,37,96,26,62,39,0.819245785958029,3.60548375951725,4.19520343206149,0.000951444619977759,0.146288736719266,-0.51451821929487
"34","GB45029",529,310,1145,686,953,454,161,159,225,59,231,178,1.02591554052677,5.37770865812984,4.01041103052826,0.00135744395745071,0.146288736719266,-0.803152813596607
"35","GB45141",2571,2655,4934,3285,4203,3342,686,728,2242,433,939,1663,0.914324854977784,7.91604026656848,4.32384139519386,0.00074434101227926,0.146288736719266,-0.297091045299175
"36","GB45281",1346,1451,2003,1734,2172,1824,710,351,1207,304,610,714,0.640578192253495,7.07453256510291,4.25994361004024,0.000840696103437513,0.146288736719266,-0.380012335916723
"37","GB45645",1641,1590,2675,1848,2431,3439,508,280,1427,206,770,563,1.17657637139713,7.14706483494499,4.42267600465764,0.000617110444847723,0.146288736719266,-0.111385660580668
"38","GB45813",1395,1265,2962,1771,2642,2083,742,298,977,258,715,806,0.838425053175504,7.12560435061339,3.94218860628875,0.00154889466265579,0.146288736719266,-0.920120793995938
"39","GB45823",747,746,1166,1062,1298,1076,403,296,744,163,346,406,0.542455609858743,6.3172942702628,4.0190802009322,0.00133491134267096,0.146288736719266,-0.787627150294975
"40","GB46068",175,214,325,364,348,220,225,167,281,127,218,301,-0.612127137916617,4.98551332522817,-3.99156240385701,0.00140778588663934,0.146288736719266,-0.841887417989218
"41","GB46165",150,132,272,226,390,240,40,43,126,33,48,52,1.14498409335692,3.83818880238722,5.03458337130386,0.000198286803115984,0.146288736719266,0.826479652026538
"42","GB46701",184,236,290,342,630,412,119,34,162,29,101,69,1.16502852729665,4.3517457740945,4.1604269653757,0.00101701152635268,0.146288736719266,-0.550056597228687
"43","GB46705",3097,3208,7933,4697,10071,5119,1333,368,2124,461,1246,2001,1.40486194080592,8.27267757818417,4.24683228272959,0.000862003542562544,0.146288736719266,-0.438397729514612
"44","GB46961",125,137,239,206,271,201,65,38,135,22,50,60,0.837322890769749,3.75463777440568,4.58493238764164,0.00045469856360684,0.146288736719266,0.125175488765829
"45","GB46986",581,643,745,550,640,460,569,534,680,329,480,647,-0.764772565304474,6.23031096652818,-4.67547513926494,0.000383954820525044,0.146288736719266,0.333321115651406
"46","GB47283",88,117,156,86,117,124,92,128,126,63,94,129,-0.76597466252718,3.84910289416749,-3.94120616755698,0.00155184449659175,0.146288736719266,-0.922553830568984
"47","GB47372",277,267,502,365,505,510,131,44,181,37,125,143,1.04474276252416,4.68531162364812,4.76589750350584,0.000324608458105151,0.146288736719266,0.46537564236663
"48","GB47977",18981,14398,29033,20349,27230,20146,4221,7455,8498,3290,5498,7360,0.926784737964255,10.5255488417408,3.96014202999724,0.00149598492165995,0.146288736719266,-1.01319970705491
"49","GB48102",290,346,468,428,536,373,149,77,293,67,145,136,0.663355087599569,4.92454695594964,4.44633663733651,0.000590121612987034,0.146288736719266,-0.0542459368973018
"50","GB48192",92,82,193,197,229,182,52,25,80,17,42,49,0.973006485903551,3.37962790659515,4.02224945475847,0.00132676968825199,0.146288736719266,-0.813290521428068
"51","GB48202",48,71,55,65,62,61,43,77,91,25,56,72,-0.856423424933621,2.96661785564485,-3.8917399482201,0.00170802693964303,0.146288736719266,-1.04291497719471
"52","GB48229",1023,1093,2039,3223,2498,3913,376,349,1056,316,536,650,1.09026224033892,7.0774482941873,3.9765866400197,0.00144914144119306,0.146288736719266,-0.861228789248933
"53","GB48346",344,303,412,330,447,329,396,243,385,194,275,349,-0.675820013661718,5.45041542003915,-4.66142335581124,0.000394140021890934,0.146288736719266,0.316390822443564
"54","GB48385",284,387,532,362,532,652,146,65,270,61,140,167,0.843224576226526,4.97367650806842,4.34059444787101,0.000721009673141169,0.146288736719266,-0.234635385304393
"55","GB48967",475,646,1443,739,1276,754,248,97,410,81,204,422,1.03239372000001,5.77685829295391,4.01862430477607,0.00133608671236535,0.146288736719266,-0.788740425587565
"56","GB49055",29,32,29,20,38,40,24,27,43,19,50,46,-1.02619792829914,2.10581994360296,-3.90935199147145,0.00165066023972708,0.146288736719266,-1.10410144578913
"57","GB49109",402,219,540,404,480,322,119,14,173,51,81,82,1.47038826227099,4.43383488518401,4.15950755679906,0.00101880651886541,0.146288736719266,-0.553648064408292
"58","GB49110",412,227,509,329,384,268,109,42,173,56,84,120,0.998410625077725,4.540316081805,4.31394431872791,0.000758487866998269,0.146288736719266,-0.285670988514475
"59","GB49336",628,594,1579,1526,1523,987,207,103,805,113,194,331,1.26416336322291,6.02306860038859,4.196334668064,0.000949386153710508,0.146288736719266,-0.481869805094965
"60","GB49836",143,131,276,187,221,170,35,30,130,24,35,87,0.960694403712855,3.63256408461083,4.18614041653522,0.000968102447806742,0.146288736719266,-0.530762181392717
"61","GB49963",3312,2032,1896,3572,11647,2469,479,669,1050,118,441,176,2.17593157083037,7.23468821131232,4.45413207517313,0.00058149853658873,0.146288736719266,-0.068084366959277
"62","GB50026",28875,1709,2048,1615,6440,5268,328,119,949,93,144,51,3.7018686131993,6.83227835715191,4.74584608375475,0.000336893650752539,0.146288736719266,0.383375552649586
"63","GB50037",28,33,38,14,14,40,41,61,39,40,43,43,-1.6408545291333,2.18873839291481,-4.20277105128176,0.000937760778169258,0.146288736719266,-0.656053601994907
"64","GB50124",561,418,712,444,322,593,733,1106,657,356,446,975,-1.37633321754772,6.25492028121467,-4.52425844163183,0.000509531900368652,0.146288736719266,0.0791939105697157
"65","GB50125",841,1019,1105,827,1006,825,732,710,1017,499,691,1101,-0.664370075612203,6.82145003734307,-4.18916994866481,0.000962501125923089,0.146288736719266,-0.495636728087184
"66","GB50156",1344,1545,1884,1750,1989,1889,1412,1565,2028,656,1452,1587,-0.618624148564997,7.68638122892661,-3.9622223815375,0.00148997448499307,0.146288736719266,-0.890152323330101
"67","GB50555",1099,1344,1454,871,1191,944,905,1154,1459,704,807,1547,-0.839558718577032,7.19064264231889,-4.09164842556613,0.0011606720493039,0.146288736719266,-0.665163619186544
"68","GB50909",364,240,547,468,505,397,188,54,231,60,104,125,0.895020534724804,4.83167645450055,4.07710746320031,0.00119361727908426,0.146288736719266,-0.686972743638904
"69","GB50950",197,234,264,162,209,218,189,202,246,130,196,225,-0.806899692266995,4.76713592252414,-4.6631507920237,0.000392872995822102,0.146288736719266,0.316888067081749
"70","GB51409",34,16,54,30,63,81,5,1,24,2,5,7,1.97493524768771,0.977734887430137,4.08418970778936,0.00117745320633385,0.146288736719266,-1.08286333669897
"71","GB51482",1357,1181,3494,2052,3539,2406,347,208,1405,266,302,863,1.36752161036991,7.02165958347555,4.21569471115098,0.000914857250160406,0.146288736719266,-0.455351866492909
"72","GB51550",1421,1757,2040,2178,3502,2833,623,520,1448,307,780,925,0.748421462008321,7.35918454539901,4.03183356176077,0.0013024561627867,0.146288736719266,-0.769100634504881
"73","GB51652",1013,1458,6347,3956,9256,3569,626,91,1779,161,469,400,2.15553242158068,7.22595895119475,3.92282358514977,0.00160810903857845,0.146288736719266,-0.955104795102457
"74","GB51653",29630,36133,116047,53135,97879,47572,11327,2754,26726,4219,10813,19294,1.64804321504783,11.5925636620015,3.96622347883611,0.00147848395594613,0.146288736719266,-1.09534350239417
"75","GB51768",202,235,382,296,400,390,64,98,244,49,75,70,0.874858053359193,4.44649137406433,3.92190963135416,0.00161096013903881,0.146288736719266,-0.9546060102393
"76","GB51814",2646,2493,3974,739,8756,8361,522,391,1562,254,489,240,1.92997504003463,7.37925521514652,3.95548349837602,0.00150953403993467,0.146288736719266,-0.900441939525382
"77","GB52239",520,881,1516,1307,1989,2002,299,83,691,142,352,223,1.40480500161427,6.19273455319816,4.06503595101277,0.00122169401027872,0.146288736719266,-0.707838191958267
"78","GB52252",508,607,933,688,901,892,273,217,486,139,275,323,0.520907102207436,5.89158194056986,4.36515159776037,0.000688161588457392,0.146288736719266,-0.19097590302102
"79","GB52527",115,118,194,166,227,136,66,39,100,22,50,59,0.634740484382153,3.57476544939162,3.99140783170532,0.00140820652041981,0.146288736719266,-0.850234604410751
"80","GB52763",244,159,278,287,421,235,107,32,92,57,65,71,1.05467567238402,4.13966373432611,4.32981333227809,0.00073593630719744,0.146288736719266,-0.269961138572374
"81","GB53374",131,228,253,202,388,218,54,44,92,30,52,101,1.02566944328582,3.93147324356525,5.31712046226362,0.000119287953414584,0.146288736719266,1.26958949535777
"82","GB53581",98,126,147,115,118,107,87,101,159,63,99,135,-0.740161090744573,3.88632758056924,-4.86919356999562,0.000268282540304151,0.146288736719266,0.612346141330262
"83","GB53726",553,645,852,681,788,492,522,435,923,295,417,944,-0.645980372794067,6.31673623329098,-3.94635638712844,0.00153644413657296,0.146288736719266,-0.915650543352561
"84","GB53748",6353,10519,15683,8317,19275,10909,2111,1701,5293,2123,2911,4597,1.00028691154414,9.55583809978385,4.08681659814758,0.00117151488392143,0.146288736719266,-0.75596811760767
"85","GB53778",533,620,1150,770,1014,1041,244,179,576,125,308,345,0.689165289126888,5.96395495554013,4.13795863582466,0.00106182049382744,0.146288736719266,-0.582041778536503
"86","GB53931",416,348,851,553,739,765,218,81,321,75,208,160,0.924266609559149,5.33483302585998,4.22100922622802,0.000905606130741407,0.146288736719266,-0.438707240013051
"87","GB54030",84,74,130,110,174,126,27,41,36,14,45,31,0.966780792761041,2.97928532277188,4.03799875829594,0.00128705720327021,0.146288736719266,-0.817872472347046
"88","GB54095",112,131,259,216,247,251,48,16,98,12,62,48,1.33637675139402,3.51902806858896,4.84650560508206,0.000279718931851592,0.146288736719266,0.489748722344535
"89","GB54107",59,57,65,44,41,50,59,87,69,49,52,63,-1.14408805897841,2.93968193585931,-4.24017743280634,0.000873029907359751,0.146288736719266,-0.490557711710857
"90","GB54226",81,90,83,83,118,174,10,10,56,14,22,32,1.3411486200266,2.59375300924199,4.02997978500776,0.00130712313386672,0.146288736719266,-0.878937386076847
"91","GB54295",37,43,86,67,116,122,24,5,29,5,17,16,1.43355009975455,2.06417788823493,4.20275495739999,0.000937789663970232,0.146288736719266,-0.70232668106685
"92","GB54496",581,706,963,675,1338,1097,300,110,476,77,275,131,1.21204155782323,5.74826332830979,4.44076321738291,0.000596367488178999,0.146288736719266,-0.0652269788138886
"93","GB54716",165,214,395,311,279,269,94,67,119,45,119,54,0.840787118542129,4.26166427639028,4.05964989214985,0.00123443847169539,0.146288736719266,-0.719096396100003
"94","GB55196",56,77,146,141,149,89,39,10,51,6,18,27,1.3527912126859,2.61779989240957,4.70468677441918,0.000363643307242187,0.146288736719266,0.127995260360956
"95","GB55411",625,464,905,989,1081,824,228,128,585,65,210,277,0.978918059666588,5.73221468080127,4.06774875635333,0.00121532605431696,0.146288736719266,-0.70356848255844
"96","GB55500",81,70,70,58,64,60,8,10,40,6,17,9,1.41572793008379,1.9601481569857,4.581276590731,0.000457823149527943,0.146288736719266,-0.192606291980946
"97","GB55509",101,108,138,112,170,49,18,10,30,2,19,42,1.77214194115201,2.42856964407773,4.35882254657752,0.000696477262730565,0.146288736719266,-0.423335577797952
"98","GB55809",264,218,500,364,547,397,126,23,213,45,90,108,1.14709433614508,4.52235154935265,3.96112780877084,0.00149313378420087,0.146288736719266,-0.887271698534092
"99","GB55820",69,84,135,121,122,117,35,11,51,13,35,46,0.95191425760679,2.8616459393441,4.23935476174456,0.000874403008893852,0.146288736719266,-0.51607764950501
"100","GB55864",98,96,105,104,105,225,31,29,50,6,10,18,1.55241088991488,2.68313385405938,4.28602080803809,0.00079991123970571,0.146288736719266,-0.483166353698285
