"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"48","GB48858",50,58,80,110,45,95,42,52,81,36,55,36,0.848086771006066,3.32601928378464,4.33407019326932,0.000725191925014979,0.804192602518925,-4.0055967641945
"49","GB48915",113,184,191,110,107,128,83,142,127,61,78,60,0.899027910425829,4.22491692237804,2.74552850065157,0.0160696246446025,0.804192602518925,-4.16202959202842
"50","GB48967",269,191,342,556,134,266,195,174,306,142,227,182,0.795352243391506,5.30602680629095,3.2882868304393,0.00554253417386326,0.804192602518925,-3.92669049209878
"51","GB49175",101,85,108,292,66,241,100,116,130,49,190,72,0.690750021400207,4.2889528107091,2.73647398118599,0.0163551893081241,0.804192602518925,-4.15154380289159
"52","GB49309",221,181,308,291,227,357,225,193,327,175,290,196,0.555574679272566,5.38506698355331,3.45327909668838,0.00400635033938644,0.804192602518925,-3.87893353688025
"53","GB49311",892,444,1159,781,726,1357,761,656,999,529,999,436,0.662572532375405,7.04263974745022,3.22183890823059,0.00631690432508313,0.804192602518925,-4.12388634452046
"54","GB49330",36,16,46,76,46,89,90,100,106,45,123,87,-0.546373396036497,3.44832523397584,-3.29938002242497,0.00542283879927902,0.804192602518925,-4.15204067649925
"55","GB49386",11,19,21,48,25,41,57,84,122,21,89,394,-1.47017993114649,3.01106322487756,-2.71198927568507,0.0171524045157843,0.804192602518925,-4.32488717942291
"56","GB49400",844,392,845,1148,540,906,893,920,880,235,728,413,0.695035840443111,6.84792368500943,2.7311461852661,0.0165255260681461,0.804192602518925,-4.21116492813335
"57","GB49598",166,117,219,501,177,379,399,418,494,215,558,445,-0.45370939016111,5.71284114134317,-2.75167355302173,0.0158785974064491,0.804192602518925,-4.11301330911269
"58","GB49638",16,22,38,51,39,51,51,70,89,46,73,50,-0.504094053848752,2.97665904663866,-2.72480993868772,0.0167303569554663,0.804192602518925,-4.31604984931611
"59","GB49773",1282,584,1451,2077,1572,3005,2940,3114,3050,1654,3210,2477,-0.501035584671422,8.42183934202748,-2.74363507014298,0.0161289351716285,0.804192602518925,-4.32997463659044
"60","GB49827",16,11,23,45,33,58,45,60,73,36,80,71,-0.709224215733168,2.78390993155088,-3.40636475622107,0.00439349175627982,0.804192602518925,-4.2353693104127
"61","GB49928",6,4,21,33,14,18,45,26,33,21,55,50,-0.998285408979632,1.92866934330986,-3.04021378442517,0.00902871750258539,0.804192602518925,-4.37088268532525
"62","GB50026",99,67,828,951,248,613,2031,2432,2822,211,1467,1040,-1.68878113445614,6.75159114391022,-2.93090208164988,0.0111883814105742,0.804192602518925,-4.17889698920046
"63","GB50837",357,267,412,499,305,481,204,332,713,179,535,326,0.583226375310476,5.94440400963856,2.75397854921242,0.015807516675444,0.804192602518925,-4.11720974454957
"64","GB50874",290,1115,398,420,287,455,181,318,471,224,342,138,1.27766451440606,5.85304486585736,2.771382998897,0.015280743790647,0.804192602518925,-4.11063567443476
"65","GB50976",4396,5367,4956,3884,2575,5475,2873,4302,4631,1936,3253,1565,1.04536571406574,9.24246875736986,3.06886044377414,0.00853458596159953,0.804192602518925,-4.33052342100437
"66","GB51045",749,1979,1774,778,723,988,524,606,1615,542,611,576,1.1648174861595,7.19394806850399,2.70378887466192,0.0174277749305665,0.804192602518925,-4.25007088089669
"67","GB51504",325,112,244,505,194,301,216,250,290,127,262,104,0.762234155769216,5.25796222051157,3.28729853376696,0.00555332533336908,0.804192602518925,-3.92600844815613
"68","GB51535",287,271,331,302,228,438,239,280,370,170,384,250,0.553203708124885,5.62914600562003,2.84709125963422,0.0131823025351852,0.804192602518925,-4.06755736494694
"69","GB51544",16,15,24,42,27,38,47,48,49,34,76,53,-0.592406233343932,2.62587704382353,-2.9649218028736,0.0104666076991424,0.804192602518925,-4.31504414198791
"70","GB51642",47,38,58,115,41,86,117,138,161,54,255,77,-0.672105201610317,3.8557286627084,-2.84790858755049,0.0131612658123833,0.804192602518925,-4.18581112365107
"71","GB51657",46,37,51,63,28,77,27,45,64,24,44,21,0.770215366022535,2.82520412326029,3.39498847854416,0.00449290530016448,0.804192602518925,-4.2266942276043
"72","GB51764",11,15,16,40,20,30,18,14,23,6,19,17,0.744557499713026,1.61838521687044,2.76964187168495,0.0153326599564447,0.804192602518925,-4.41654633248949
"73","GB52060",81,38,179,171,146,180,192,219,301,119,281,240,-0.477930937903547,4.77498092018958,-2.83008793622717,0.0136274992488174,0.804192602518925,-4.08796585889621
"74","GB52266",814,764,920,845,556,500,501,624,837,485,512,362,0.893336263400055,6.7359922645155,2.82480124016472,0.0137689014112293,0.804192602518925,-4.17730174742811
"75","GB52315",208,146,385,541,309,483,423,570,626,330,659,605,-0.367640030957109,6.12030048205605,-2.74282128846438,0.0161544919550429,0.804192602518925,-4.14351406809629
"76","GB52625",593,904,767,516,436,584,513,488,836,276,413,315,0.985702398802173,6.48948670728794,2.78488276741441,0.0148840030709061,0.804192602518925,-4.16137420019579
"77","GB52639",33,17,31,33,32,55,22,30,33,22,39,21,0.574494117471095,2.35827382745776,2.82311944846775,0.0138141847531125,0.804192602518925,-4.35693230112664
"78","GB52845",96,218,234,165,111,182,111,198,127,66,142,69,0.819997099458987,4.51760028634773,2.71312419333556,0.0171146292070616,0.804192602518925,-4.13764820614381
"79","GB52925",1470,2978,1736,2378,883,1666,1018,1168,2708,721,1348,605,1.12686314075802,7.89858901245607,2.76790884044653,0.0153845058711753,0.804192602518925,-4.29312039833238
"80","GB53142",48,40,65,87,58,107,57,70,76,30,78,29,0.613781012737949,3.32721396788846,3.30031270661903,0.005412893877519,0.804192602518925,-4.16607861485113
"81","GB53738",473,977,810,551,486,537,295,521,839,325,354,217,1.19187167782152,6.3873008351667,3.06858617333457,0.00853918733185358,0.804192602518925,-4.07884461597865
"82","GB54261",483,450,399,419,416,595,391,384,636,264,427,220,0.777483288823695,6.13549262614015,2.90098930171458,0.0118634088889576,0.804192602518925,-4.0929283399107
"83","GB54399",7,9,16,16,11,18,10,10,18,5,12,7,0.657861275409849,0.959505915821408,2.69622646835863,0.0176855326292837,0.804192602518925,-4.45752679292128
"84","GB54447",2,0,4,18,3,8,9,10,14,8,23,20,-1.4261539439669,0.302261379946455,-3.00388760844578,0.0096962529250274,0.804192602518925,-4.45488557101392
"85","GB54477",365,454,674,532,343,583,347,439,841,210,535,200,0.798629096760997,6.19244998885701,2.91399364582923,0.0115651550662305,0.804192602518925,-4.09523357925206
"86","GB54946",7,1,16,29,21,13,22,26,33,29,47,64,-1.18341314493274,1.74023449013143,-2.72502122179583,0.0167234871251017,0.804192602518925,-4.41918632751764
"87","GB55016",1088,941,2355,2791,2952,2679,2789,3429,6667,3265,5783,4839,-0.757476260059633,8.94734989676215,-3.05030975714459,0.0088514157246496,0.804192602518925,-4.31732642491527
"88","GB55162",656,740,777,743,435,774,689,656,697,371,503,211,0.948087710722072,6.61670129471868,2.81977633164397,0.0139046342474406,0.804192602518925,-4.16599846606472
"89","GB55183",10,6,14,41,25,39,26,38,60,40,81,59,-0.920368083305802,2.36101104297452,-2.9629717369224,0.0105067101302373,0.804192602518925,-4.34350138028135
"90","GB55378",2852,4445,6456,3768,1662,3386,2029,2366,3444,1540,2929,1725,1.07640706991168,8.90785834857933,3.14343038691482,0.0073706575364021,0.804192602518925,-4.30073727872729
"91","GB55403",1176,1564,1379,1320,841,991,571,863,1334,626,882,417,1.18842086504081,7.32408685045554,3.46470740410858,0.00391736132406557,0.804192602518925,-4.11175596926381
"92","GB55483",5071,5852,5444,6275,3639,7751,2968,5682,6371,1953,5212,1736,1.11096268997745,9.56824312619136,3.47518956699361,0.00383749066828901,0.804192602518925,-4.30277622448179
"93","GB55532",413,798,683,540,332,707,339,475,657,352,456,287,0.891317595430134,6.36080042063442,2.73310327662614,0.0164627551681823,0.804192602518925,-4.1617148045716
"94","GB55538",713,1351,1062,989,523,942,541,527,1330,472,682,419,1.04214505129085,6.98678967006939,2.9056423719553,0.0117558310887922,0.804192602518925,-4.18554264285445
"95","GB55567",770,1093,979,816,660,1316,663,909,1084,511,661,486,0.873595613761855,7.09473910528159,3.01066824903756,0.00956804757765602,0.804192602518925,-4.17426567553513
"96","GB55573",44,31,49,58,37,69,69,78,107,61,108,76,-0.462395966767167,3.41307378451872,-2.98491538432747,0.0100640675302892,0.804192602518925,-4.21499710766387
"97","GB55598",15711,9767,18088,15200,9672,17434,12518,16604,15542,5954,12636,5718,0.812635772691493,11.0243269295612,2.81208348840685,0.0141149772636949,0.804192602518925,-4.4345701608484
"98","GB55781",314,199,618,657,410,629,225,340,848,288,489,298,0.591212613570704,6.11413056977279,2.94533570942606,0.0108763451289148,0.804192602518925,-4.0781272622619
"99","GB55879",191,128,193,258,201,268,187,138,183,170,225,131,0.63192119991835,4.9922740095945,3.18207583117653,0.0068310414955117,0.804192602518925,-3.95977482756144
"100","GB55997",6,20,9,37,12,20,59,47,50,46,49,30,-1.2414437819567,2.1909555374523,-3.46327831252746,0.00392837946429867,0.804192602518925,-4.30292451313411
