"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"33","GB48633",2,3,3,10,3,7,6,11,11,18,10,22,-1.47985472084589,0.368130924969572,-3.69561330169672,0.00252158081918414,0.467316814509183,-2.22754909909943
"34","GB49248",13,42,34,139,57,95,198,117,214,265,162,202,-1.86631043621603,4.05550115239859,-3.9831890034287,0.00144388794876894,0.467316814509183,-1.0244278709934
"35","GB49289",31,37,47,42,44,50,32,76,50,113,80,67,-0.727667462702675,3.1687267398589,-3.72781344320387,0.00236833323211653,0.467316814509183,-1.49567516772493
"36","GB49434",3,4,7,10,12,5,4,17,12,19,18,11,-0.972187106712346,0.656203350350362,-3.90481956399656,0.00167983767117562,0.467316814509183,-1.97099320135338
"37","GB49756",52,98,103,159,130,92,60,171,111,214,213,137,-0.515536157288525,4.3473090732973,-3.74988234366283,0.00226879585716691,0.467316814509183,-1.30574284842096
"38","GB49857",37,74,99,187,118,310,402,233,321,443,323,309,-1.68434955220115,5.0490617053955,-3.71098166883088,0.00244722221658977,0.467316814509183,-1.36165417835454
"39","GB51494",276,444,348,766,485,149,45,306,80,273,334,121,1.12953262428775,5.34328089003731,3.87011967750622,0.00179654257185225,0.467316814509183,-1.0961079262432
"40","GB51838",35,55,69,62,90,110,58,126,116,145,186,127,-0.90792628596038,3.94080204448869,-4.01602547187302,0.0013553609423634,0.467316814509183,-0.945975387210642
"41","GB51977",49,78,78,91,123,82,59,152,82,176,126,152,-0.567799921160224,4.066263241466,-3.70939029711194,0.00245481752514122,0.467316814509183,-1.39181705049703
"42","GB53104",790,1070,911,1703,1879,759,261,1067,460,664,850,978,0.730350128511648,7.18464696358599,3.90562490495356,0.00167722285937428,0.467316814509183,-1.16432995280871
"43","GB53361",27,48,60,43,91,108,74,117,89,192,142,122,-1.07433543947601,3.81776541605724,-4.0129739496631,0.00136334863923691,0.467316814509183,-0.975040847124473
"44","GB53651",50,80,80,98,89,111,64,213,109,159,196,127,-0.782744155125367,4.18452113069534,-4.18814857584837,0.000974287902749552,0.467316814509183,-0.649390124812016
"45","GB54593",21,16,22,225,19,188,331,123,292,631,280,413,-2.98492853824723,4.31635547839226,-4.15538742211796,0.00103725253976247,0.467316814509183,-0.807936704223951
"46","GB54690",2,4,3,9,7,10,4,16,11,24,16,22,-1.41077756775633,0.605697032672848,-4.1306314371482,0.00108758999742405,0.467316814509183,-1.77057246908632
"47","GB54829",28,98,121,82,117,180,105,185,233,293,280,203,-1.22086777006582,4.56443693109521,-3.9238403592719,0.00161917651251871,0.467316814509183,-1.03354518625213
"48","GB54918",14,27,44,25,55,111,28,102,76,155,158,125,-1.4571066211413,3.35386743863659,-4.11068465215209,0.00112996687360587,0.467316814509183,-0.935957498389835
"49","GB55146",25,45,64,66,77,93,48,95,110,181,142,121,-0.954457673876349,3.76263598530995,-3.8597424285378,0.00183302532735842,0.467316814509183,-1.20661581259697
"50","GB55416",20,100,87,66,115,160,72,201,188,306,266,195,-1.33060686391717,4.37901534103606,-4.25692804424836,0.000854546860494543,0.467316814509183,-0.544390432121745
"51","GB55498",462,555,661,813,951,370,137,631,283,617,624,342,0.613620833781894,6.3749221454657,4.00212112615009,0.00139214924368322,0.467316814509183,-0.927415791722876
"52","GB55973",505,583,590,754,706,385,146,595,178,651,545,330,0.70554660158508,6.26864166714108,3.89364796543729,0.0017165419580794,0.467316814509183,-1.08731025080196
"53","GB42654",68,132,137,149,194,131,75,498,112,318,290,214,-0.754849176277149,4.82557596104961,-3.65633991884777,0.00272218830710734,0.494976013501763,-1.43858477301791
"54","GB40706",105,150,157,156,175,110,93,286,129,249,245,183,-0.448760523637199,4.78904698037533,-3.60205869997523,0.00302638246784842,0.495672849027861,-1.5246554662574
"55","GB40740",1,8,16,9,19,13,10,20,18,37,40,32,-1.42255351454452,1.34071489170241,-3.56902121563977,0.00322814840965446,0.495672849027861,-2.13698271614353
"56","GB40764",82,119,119,146,133,102,107,351,106,282,490,122,-0.865484039891411,4.71610909103581,-3.53800246285519,0.00342995565448341,0.495672849027861,-1.63347315384704
"57","GB41903",21,41,52,46,97,49,43,172,41,98,145,83,-0.907330120132245,3.43863709062893,-3.63604687594447,0.00283210976408893,0.495672849027861,-1.58437713124017
"58","GB41968",42,112,75,139,147,74,58,160,105,194,166,179,-0.581271923778015,4.24427989080906,-3.51354665585963,0.00359801431613382,0.495672849027861,-1.68697980804371
"59","GB42430",6,3,3,7,9,4,6,13,7,13,28,9,-1.13253877417647,0.447583185302542,-3.4988098666515,0.0037032733350634,0.495672849027861,-2.41561301280438
"60","GB42556",865,669,794,1236,748,598,219,745,202,455,778,156,1.18988217473072,6.50536066050256,3.50901379674986,0.00363006521866143,0.495672849027861,-1.70816169602861
"61","GB42984",8,24,37,347,20,205,590,95,453,623,292,405,-3.03830479600416,4.47448894362051,-3.49957761379336,0.00369771368067215,0.495672849027861,-1.76057746570165
"62","GB44903",93,241,150,251,226,222,151,373,182,482,372,345,-0.693664071376035,5.33441119119219,-3.62564695754605,0.00289017508004263,0.495672849027861,-1.48365664486783
"63","GB47767",9,60,45,36,55,68,29,110,84,115,103,87,-1.0954773558769,3.27982606334047,-3.52696064472123,0.00350483012198404,0.495672849027861,-1.77003787974773
"64","GB48537",10,22,12,16,20,14,8,31,20,41,33,34,-0.787913441286978,1.77442369842778,-3.587522456618,0.00311353752826472,0.495672849027861,-1.99336278541282
"65","GB49858",9,14,30,37,39,72,98,52,88,96,110,96,-1.57414365819445,3.0882547167625,-3.5118314775017,0.0036101082627383,0.495672849027861,-1.83411316346118
"66","GB50845",1,10,5,7,4,7,4,12,11,35,16,17,-1.47395282289854,0.551197320256136,-3.61718848543174,0.00293828887296786,0.495672849027861,-2.27381679418732
"67","GB50901",8,2,6,5,17,9,6,20,18,21,22,22,-1.34383422994202,0.929755962020761,-3.56958174572678,0.00322461416258879,0.495672849027861,-2.23746742977852
"68","GB50995",166,310,239,319,345,219,196,358,259,541,495,353,-0.476440290439201,5.68734285383467,-3.52818482814074,0.00349644824332756,0.495672849027861,-1.64432836907955
"69","GB51248",5,7,8,11,12,12,11,51,8,31,20,17,-1.16000270566196,1.21332353048759,-3.50136321238798,0.00368481577876826,0.495672849027861,-2.23678206128078
"70","GB51428",3,29,11,14,28,31,30,43,43,62,48,33,-1.38519783583022,2.15527535100258,-3.53367088310103,0.0034591335855857,0.495672849027861,-1.9812967375463
"71","GB54866",11,33,17,22,43,21,25,33,32,78,84,40,-0.975374869515181,2.45078422908761,-3.51877237964329,0.00356141853833361,0.495672849027861,-1.92879564127399
"72","GB55774",1,13,12,29,8,17,73,26,45,62,39,62,-2.09564743415551,1.94058454687591,-3.5217663994777,0.00354062092486439,0.495672849027861,-2.06820738165957
"73","GB43276",177,503,850,785,812,1457,836,1858,1650,2495,2296,1540,-1.46164288783608,7.48351619161057,-3.48929292773509,0.00377289456021542,0.498073765435562,-1.80692950766016
"74","GB44347",70,92,91,141,107,120,61,170,125,245,174,216,-0.666356980026765,4.41651061905088,-3.48042643462496,0.00383894482552516,0.499944747075486,-1.73252820968034
"75","GB41942",92,135,155,151,170,93,42,132,81,116,132,68,0.505225384344946,4.20426789720543,3.43419211754005,0.00420272576381624,0.51934826382184,-1.8129777577651
"76","GB53300",71,118,139,139,128,102,24,88,57,116,114,90,0.544007761545148,3.97051548568386,3.45400978842247,0.00404272537075094,0.51934826382184,-1.79623391219937
"77","GB55930",244,235,322,678,557,246,72,365,136,402,262,174,0.70431615807527,5.50638203627728,3.43409763695925,0.00420350363994018,0.51934826382184,-1.79770664584132
"78","GB56032",6,10,7,3,43,16,8,19,44,95,124,65,-2.15276335014864,1.85391460264236,-3.44425786451565,0.00412067732317784,0.51934826382184,-2.17319896819566
"79","GB41308",11484,9232,10596,13762,11778,5153,1457,9444,3744,8835,9127,3409,1.0217846003056,10.2294658175091,3.41026520404503,0.00440442195500652,0.53728372633415,-2.2508903960991
"80","GB41730",61,26,51,96,103,31,18,16,27,40,24,28,1.18883736892424,2.66466659751871,3.36950472525412,0.00477069643909851,0.542579980678121,-2.0897697936681
"81","GB45810",15,73,96,49,87,102,51,112,150,198,165,161,-1.12557918480571,3.92604421524231,-3.3577870708941,0.00488154827652096,0.542579980678121,-1.95671951348492
"82","GB50946",3,22,11,13,11,19,7,34,27,42,27,36,-1.2125405512823,1.59142952759797,-3.35604455283522,0.00489825239379439,0.542579980678121,-2.31560306940814
"83","GB51014",47,89,72,126,160,137,44,180,144,337,203,257,-0.854482555586115,4.45017045747191,-3.35868401709584,0.00487297228440327,0.542579980678121,-1.92854824336959
"84","GB51198",48,114,205,100,201,290,137,410,180,329,583,288,-1.12070415150772,5.09574235405916,-3.38345569186392,0.00464200903689654,0.542579980678121,-1.88194562718627
"85","GB52600",21,27,38,34,51,52,32,51,60,101,91,60,-0.83085889548818,3.02037456549785,-3.39346567028299,0.00455182893200024,0.542579980678121,-1.99650995366262
"86","GB53228",143,256,201,198,250,165,127,485,165,335,419,335,-0.545710516600227,5.34242694292304,-3.363418683085,0.00482795267469131,0.542579980678121,-1.91229278487018
"87","GB54288",245,392,411,598,493,271,111,401,230,346,341,320,0.440761462998826,5.79219952981896,3.35957119708466,0.00486450455144699,0.542579980678121,-1.92114923705287
"88","GB41179",4,26,32,23,37,65,22,51,68,113,78,94,-1.40025405638394,2.76916865706807,-3.32120920074238,0.00524449387094103,0.549470625682247,-2.14295763403839
"89","GB42492",33,53,73,50,62,106,53,98,87,305,115,201,-1.14231794483263,3.87293834766521,-3.29304107355287,0.00554233743525457,0.549470625682247,-2.05925554675179
"90","GB43091",413,641,397,1081,1663,611,171,934,200,493,496,300,0.876004421124342,6.44095224400572,3.27406632992361,0.00575246696436004,0.549470625682247,-2.07296888327188
"91","GB43684",4,14,13,14,13,9,17,24,11,45,26,15,-0.981438660608658,1.38618653641074,-3.27104490310928,0.00578665522719641,0.549470625682247,-2.45542739201221
"92","GB43937",1,16,12,14,17,26,15,35,35,61,26,40,-1.52024547729029,1.73212962448902,-3.29943729236496,0.00547325120012853,0.549470625682247,-2.36114976073202
"93","GB44552",399,213,808,452,228,478,2444,46973,1265,1960,11272,174,-2.86531023432797,7.50480117246649,-3.28041536105022,0.00568128335673113,0.549470625682247,-2.1294975573373
"94","GB46146",55,135,149,207,159,127,64,320,124,290,317,197,-0.611800822817529,4.75471738134947,-3.2699296406315,0.00579932604749176,0.549470625682247,-2.06717310040152
"95","GB47185",4,14,2,13,15,23,7,25,29,46,31,32,-1.47467420298342,1.42895458295487,-3.29380861031399,0.00553400128089607,0.549470625682247,-2.42721009058009
"96","GB51434",2,4,7,4,13,11,5,18,15,33,12,14,-1.27488958271057,0.714275710567424,-3.2966731149816,0.00550300088303764,0.549470625682247,-2.56734999228997
"97","GB51943",134,178,173,211,268,140,167,246,167,366,327,253,-0.483773022471832,5.16927303869294,-3.32112033725859,0.00524540780169307,0.549470625682247,-1.98176807534393
"98","GB52643",289,562,620,705,683,760,608,1151,857,1053,1137,838,-0.773576464425127,6.97003338160571,-3.29539170307799,0.0055168470860009,0.549470625682247,-2.05831584185629
"99","GB54865",19,51,57,50,58,37,54,72,64,79,109,73,-0.741646105095312,3.27955278541274,-3.33765889976331,0.0050780359155867,0.549470625682247,-2.04212541735094
"100","GB55268",30,60,107,105,156,133,61,151,148,224,259,153,-0.833645046157686,4.30792124291928,-3.27518991420158,0.00573980493936491,0.549470625682247,-2.06632632178091
