"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"41","GB46296",16,22,43,23,37,20,3,12,27,14,5,19,1.18870545739169,1.54072655179229,3.91974140371879,0.0016078370405978,0.638291949473901,-4.31436391172926
"42","GB46596",13,38,37,17,33,11,10,90,85,86,59,56,-1.29230761540732,2.58018753167639,-3.7989016385173,0.0020341360194304,0.638291949473901,-4.20829890489096
"43","GB47215",6,10,18,8,23,13,3,5,7,11,2,8,1.12636158612696,0.528246869611108,3.91122935933662,0.00163463946701837,0.638291949473901,-4.38714687921331
"44","GB47249",6,19,32,12,35,34,3,14,14,10,12,10,1.08186367872708,1.28294401407744,3.24033090126911,0.00608785489947402,0.638291949473901,-4.3897757685313
"45","GB47449",5,10,19,11,32,13,2,8,7,12,8,10,0.88164214655035,0.784255768522683,3.00594134034931,0.00965292962611318,0.638291949473901,-4.43618680812383
"46","GB47508",27,52,68,17,70,56,7,28,31,32,13,33,1.03827336855224,2.39801986583567,4.29532311445001,0.000779963588606714,0.638291949473901,-4.17803319965651
"47","GB47749",17,43,75,26,63,42,7,38,24,25,18,37,0.867828245012249,2.36407453444181,3.67102372004597,0.00261159266530114,0.638291949473901,-4.24714130256011
"48","GB47928",14,30,61,58,119,69,38,130,142,240,81,209,-1.29291733937506,3.7144605384608,-4.29939605650904,0.000773924752372,0.638291949473901,-3.9377642751475
"49","GB48317",87,157,287,53,196,133,24,121,78,151,66,109,0.731162143330363,4.14824624806512,3.11336021364665,0.00781588970628752,0.638291949473901,-4.06781889292527
"50","GB48567",27,33,48,31,92,51,6,16,25,47,27,33,0.97148516336771,2.41752250452903,3.54668350954722,0.00333254454995732,0.638291949473901,-4.25610638438
"51","GB48604",65,170,255,117,293,243,25,134,110,157,120,154,0.723177996199299,4.49952294707439,3.16958673411194,0.00699740425269274,0.638291949473901,-4.00378590020316
"52","GB48776",28,61,76,32,103,71,14,40,41,48,40,52,0.677056125018021,2.97238166389956,3.44075073058054,0.00410367677102361,0.638291949473901,-4.19304380121796
"53","GB48917",47,42,83,47,119,104,3,44,50,47,51,28,1.19423928876558,2.92539675633207,3.28465769436857,0.00557914711982597,0.638291949473901,-4.22990451124183
"54","GB48918",13,27,34,25,45,24,0,12,15,14,15,12,1.67295869298262,1.33558084994978,3.62556203254882,0.00285482354005973,0.638291949473901,-4.35678364586245
"55","GB49369",65,129,178,63,226,116,23,134,57,102,52,150,0.667922433513711,3.98652657408588,3.09744316199631,0.00806441836922876,0.638291949473901,-4.09586621719624
"56","GB49826",222,339,528,141,293,264,60,239,218,252,105,164,0.819789944867994,5.15252396644375,3.88278289631996,0.00172756128803613,0.638291949473901,-3.76758951445163
"57","GB49906",14,34,66,14,73,42,2,34,13,33,11,18,1.22645296734147,1.91720495288968,3.36513880192368,0.00476180536043324,0.638291949473901,-4.33097574748395
"58","GB49921",226,353,527,182,560,378,91,248,281,331,216,371,0.522116719472871,5.61247633395901,3.40651991679307,0.00438946961693286,0.638291949473901,-3.9025043395692
"59","GB50405",13,30,48,37,50,32,13,16,11,28,23,18,0.978970128868179,2.05399118186957,3.29984868144077,0.00541477978526627,0.638291949473901,-4.3229825675309
"60","GB50482",931,1556,2062,838,2032,1985,298,1374,1568,992,813,1184,0.68928561185048,7.64677405193683,3.04875279709536,0.00887442010158319,0.638291949473901,-4.21382951764416
"61","GB50693",6,11,44,14,40,35,10,93,81,292,42,91,-1.82661907055626,2.66548496280552,-3.76454122082545,0.00217520202578082,0.638291949473901,-4.20823780608467
"62","GB50875",10,19,21,8,30,14,23,51,31,39,12,42,-0.872219987787468,1.92406212099409,-3.13552292598771,0.00748247320563651,0.638291949473901,-4.35326463236497
"63","GB51029",22,81,107,38,83,115,13,48,40,55,31,64,0.800280065841863,3.09181417270322,3.03328339198551,0.00914827486199316,0.638291949473901,-4.24393480079159
"64","GB51062",34,86,122,52,105,91,16,58,47,78,44,47,0.801267052549728,3.31573684239429,4.12654699197941,0.0010778896130278,0.638291949473901,-4.02990419383397
"65","GB51144",15,25,42,20,49,35,5,16,8,23,19,25,1.03897475772448,1.8174630024709,4.06635070598396,0.00121049725868917,0.638291949473901,-4.27339674889151
"66","GB51273",70,105,221,76,242,189,20,105,99,113,97,140,0.683592295957747,4.18448832399371,3.00015823521764,0.00976314733994,0.638291949473901,-4.090141921651
"67","GB51580",284,767,824,424,795,629,160,690,508,510,275,422,0.57320868330395,6.349398487388,3.07750325628555,0.00838686144050844,0.638291949473901,-4.06789187333669
"68","GB51626",85,96,93,47,132,95,95,178,121,188,83,163,-0.544179750576181,4.2137344274971,-2.98830852343079,0.00999288770572702,0.638291949473901,-4.09230831211369
"69","GB51650",16,78,108,34,84,81,6,48,43,49,15,45,1.00432885827391,2.77721037333525,3.02866363447473,0.00923166985331535,0.638291949473901,-4.28473256500296
"70","GB51734",73,104,334,147,272,266,27,67,109,180,105,105,1.02472444042047,4.39581397032537,3.37414650028657,0.00467814467761147,0.638291949473901,-3.973727109614
"71","GB52036",123,46,84,39,147,38,215,1233,213,131,113,317,-1.8727356630252,4.51091543287862,-3.38623882231915,0.00456815037272002,0.638291949473901,-4.02163450207606
"72","GB52220",128,181,140,139,246,140,127,302,185,320,161,344,-0.496490571500073,5.01995016672434,-2.97729169953473,0.0102112693146884,0.638291949473901,-4.01945668335374
"73","GB52279",26,327,136,79,115,84,22,49,67,11,12,34,2.02079409493147,3.14572422884628,3.57119655505107,0.00317600650090663,0.638291949473901,-4.16748146393928
"74","GB52436",45,69,112,47,125,107,22,45,58,85,68,50,0.693574222944253,3.44228334649294,3.11033929366304,0.00786246588552399,0.638291949473901,-4.17871339999901
"75","GB52690",147,171,141,128,190,123,170,441,199,280,156,387,-0.765284774968678,5.05768221894322,-3.4429125880669,0.00408626889925008,0.638291949473901,-3.8917653662494
"76","GB52904",44,66,92,56,116,102,15,74,58,81,38,63,0.608346776625888,3.38394618090703,3.67242199259125,0.00260445373033959,0.638291949473901,-4.08595605882142
"77","GB53036",16,29,61,22,52,38,6,22,22,29,21,23,0.83879442352729,2.1186051750406,3.74865355827214,0.00224375068664714,0.638291949473901,-4.26770668364016
"78","GB53054",21,50,49,98,126,159,3,16,49,31,65,14,1.73654548308694,2.70993859602538,3.05910610598452,0.00869568990627596,0.638291949473901,-4.29520314467965
"79","GB53313",21,19,36,13,44,20,3,15,13,23,8,21,0.948060128280486,1.5506335298021,3.85816944617895,0.00181229890997376,0.638291949473901,-4.31752011063687
"80","GB53533",64,64,76,32,63,35,37,115,95,131,57,108,-0.670936409494419,3.52314845922235,-3.31137697188623,0.00529328653987798,0.638291949473901,-4.12855335899489
"81","GB53570",1,7,8,6,11,3,10,22,12,16,7,22,-1.33630877146576,0.592918313267537,-3.60634591259971,0.0029644145659314,0.638291949473901,-4.4044302446235
"82","GB53711",79,117,187,53,204,112,9,110,54,116,52,79,0.968388152352706,3.76665530151701,3.69820387183718,0.00247631067025847,0.638291949473901,-4.01458401458023
"83","GB53775",23,31,50,21,26,30,6,25,27,15,13,10,1.03133415007689,1.8386509599099,3.25729923829136,0.00588786106293185,0.638291949473901,-4.34744451251844
"84","GB53876",230,290,286,144,315,235,339,410,389,544,225,535,-0.702478858049956,5.72892473130737,-3.08139481864142,0.0083229425550675,0.638291949473901,-4.00393371076922
"85","GB53973",43,81,150,62,126,137,25,68,69,77,69,93,0.599606663441137,3.70349151127865,2.97717679672069,0.010213571648247,0.638291949473901,-4.16578577146717
"86","GB54107",52,62,50,50,79,40,31,92,92,114,73,132,-0.619699629905313,3.52592799650934,-3.26507844189265,0.00579838183510731,0.638291949473901,-4.13620445001722
"87","GB54295",16,15,32,19,44,20,4,21,10,18,16,20,0.759809222211961,1.60606127257867,2.99248587934368,0.00991129423958941,0.638291949473901,-4.39133137963321
"88","GB54377",42,69,100,69,151,170,17,72,57,88,64,60,0.755332794423807,3.5867239659284,3.04488317680506,0.00894215246960562,0.638291949473901,-4.17116891115133
"89","GB54941",27,74,98,26,84,63,10,26,37,72,27,48,0.826015240507049,2.84862379581835,3.17888945493418,0.00687046633132111,0.638291949473901,-4.25152951200211
"90","GB54942",42,70,75,25,78,47,10,31,43,69,26,43,0.690596939824193,2.82998144145945,3.05476314431066,0.00877022419960953,0.638291949473901,-4.27237171779592
"91","GB55002",10,18,35,21,54,51,2,14,14,13,12,19,1.33195657539945,1.57397385130937,3.92358314527359,0.0015958874890664,0.638291949473901,-4.31160495746933
"92","GB55143",27,11,24,15,46,8,35,76,98,71,14,55,-1.37915764770907,2.40625726346223,-3.11080661911518,0.00785524272417601,0.638291949473901,-4.31602202414471
"93","GB55323",30,44,80,43,105,74,17,43,36,60,40,59,0.581554422413067,3.04744696933315,3.07312663127338,0.00845932962580718,0.638291949473901,-4.24130904125585
"94","GB55469",46,50,128,49,116,66,12,32,31,43,52,59,1.05836768360838,3.0817094543008,4.27886228395299,0.000804867209625014,0.638291949473901,-4.06110532990659
"95","GB55627",18,25,54,24,56,44,8,25,23,40,20,32,0.606865391036379,2.26067623587498,2.96049130098199,0.0105534029953945,0.638291949473901,-4.34359859930707
"96","GB55797",7,9,32,11,36,10,2,2,7,10,2,10,1.65354685699394,0.539448524234949,3.92950809851741,0.00157763550406805,0.638291949473901,-4.3842761848576
"97","GB55860",22,23,38,30,90,62,0,10,11,23,44,19,1.82370185090076,1.78953188196228,3.15935722174879,0.00713968713040512,0.638291949473901,-4.36730486663083
"98","GB55903",21,29,44,28,78,53,3,26,17,18,31,39,1.07111596645107,2.19515617671288,3.28938363338739,0.00552748398877701,0.638291949473901,-4.31183353174553
"99","GB55908",56,91,126,70,176,127,31,81,71,98,52,110,0.581413883443956,3.83829696284505,4.00651028569343,0.00135890788550894,0.638291949473901,-3.9285392729154
"100","GB55974",11,19,25,18,45,33,4,20,5,14,16,9,1.24432060279178,1.41126005591653,3.75724528086455,0.00220641286572391,0.638291949473901,-4.33806636478377
