"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"46","GB46236",602,177,437,44,39,81,430,220,686,497,328,666,-2.37898737717967,5.4647122814433,-3.46304261096391,0.00382310222231261,0.998937612752684,-3.97316141737604
"47","GB46365",1296,476,1496,773,2947,1528,2106,1444,6586,4103,1625,1156,-1.50246612657576,8.23849826504143,-2.8064009981874,0.0140424818792163,0.998937612752684,-4.29064467730146
"48","GB46410",28,41,18,39,21,18,8,4,6,5,21,15,0.984050002785412,1.45557429933174,2.84294564256482,0.0130681762303475,0.998937612752684,-4.44287033896855
"49","GB47214",104,25,70,14,30,19,33,18,74,75,75,159,-1.46050839410763,3.016223267895,-2.75029130575368,0.0156780846505673,0.998937612752684,-4.34688184198341
"50","GB47379",214,99,248,85,250,242,262,92,405,347,337,259,-1.15438045882358,5.2541272648106,-3.11081032189164,0.00769437792825736,0.998937612752684,-4.02051784682289
"51","GB47607",27,29,16,11,12,8,14,13,18,15,51,41,-1.10013782705338,1.75946880574468,-2.95093427955664,0.0105604450076378,0.998937612752684,-4.41300128838053
"52","GB47771",36,4,17,8,1,3,32,40,43,201,22,9,-2.88404978967094,1.54005670492763,-2.92025105531227,0.0112204027544724,0.998937612752684,-4.43718512941894
"53","GB47805",4046,908,1399,1067,555,321,2928,4691,3593,7831,2683,1840,-2.34223937257666,8.39774452149534,-3.36769586319496,0.00461993993747311,0.998937612752684,-4.21360987235015
"54","GB47806",39,25,31,9,28,15,24,15,38,61,51,26,-1.09957940128649,2.29111814180821,-2.81497767840439,0.0138076282298026,0.998937612752684,-4.39363999725822
"55","GB48149",14,37,15,17,27,33,30,20,24,22,47,22,-0.724760767830635,2.14888154766636,-3.11948294117417,0.00756313530587724,0.998937612752684,-4.36996457360853
"56","GB48376",140,96,106,77,108,106,126,50,124,119,156,154,-0.72201235193992,4.30081863131362,-3.15315867447776,0.007074259623577,0.998937612752684,-4.10249174702454
"57","GB48695",15,8,9,6,4,8,18,5,6,9,27,20,-1.22346642481414,0.859655652306697,-2.98421233992875,0.00988786916121994,0.998937612752684,-4.45599992830869
"58","GB48747",74,12,28,5,9,7,30,13,47,45,38,118,-2.08537936694861,2.12843824980936,-3.38379975271828,0.0044745114749922,0.998937612752684,-4.35033737844531
"59","GB48833",5,0,10,9,2,4,7,11,8,13,18,20,-2.2308308653881,0.31196896535732,-3.34486326573626,0.00483428925972875,0.998937612752684,-4.45181330786031
"60","GB48875",515,1418,181,48,175,68,598,199,1342,1229,415,858,-2.20896625690708,6.03448003002248,-2.94471687573644,0.0106910105822563,0.998937612752684,-4.1100092340603
"61","GB48967",248,410,204,422,306,266,97,81,142,134,227,182,0.610456165984158,5.18257866667636,3.34214846319631,0.00486042926595794,0.998937612752684,-3.98448081440083
"62","GB49478",143,93,232,46,152,135,183,66,301,366,237,150,-1.2732232324096,4.76776307446661,-3.03096999778786,0.00901373839940247,0.998937612752684,-4.08053802689946
"63","GB49516",17,31,26,22,33,54,22,27,43,30,40,51,-0.739196952619648,2.5121786539732,-2.79450769813539,0.014374627430233,0.998937612752684,-4.38012503903169
"64","GB49901",179,160,146,85,104,108,114,88,181,113,184,185,-0.702414022146076,4.5756679057249,-2.73863157894216,0.0160405745983739,0.998937612752684,-4.16927512043658
"65","GB50386",14,47,17,27,34,32,7,6,5,9,33,12,0.846604123160493,1.56719134146416,2.87287799916464,0.0123197599169547,0.998937612752684,-4.4338578784074
"66","GB50429",40,0,46,0,0,1,25,6,21,20,56,47,-3.78886209037384,0.526914781055406,-3.4954914313472,0.00358468639656996,0.998937612752684,-4.42577039006388
"67","GB50638",27,31,21,14,29,11,25,13,22,19,53,34,-0.852889701065066,2.06799497187929,-2.88679905814857,0.0119861673867275,0.998937612752684,-4.39997467222215
"68","GB50784",286,259,194,213,335,282,276,115,247,247,354,358,-0.499950229740076,5.51576596754354,-2.89975479337633,0.011683683873082,0.998937612752684,-4.07194074113421
"69","GB50940",57,6,48,2,2,6,47,6,40,25,49,73,-2.52079516508731,1.65950231860039,-3.22678994431698,0.00611210728238584,0.998937612752684,-4.40057693045904
"70","GB50946",11,17,17,16,11,27,8,15,27,19,42,36,-1.007041895469,1.76261416880842,-3.0042973382971,0.00950257201749881,0.998937612752684,-4.40772359757086
"71","GB51355",30,18,50,15,21,19,21,19,35,31,59,47,-1.09636826995846,2.3399935438229,-3.20332956187334,0.00640360376058263,0.998937612752684,-4.34630159403557
"72","GB51550",623,1448,780,925,1301,977,520,307,446,452,932,453,0.448337011167202,6.95337848613404,2.79732231056387,0.014295336657897,0.998937612752684,-4.20075617035168
"73","GB51638",14,13,9,4,12,9,5,8,11,14,27,23,-0.97064738493564,1.04159836328683,-2.78676299689113,0.0145950285429892,0.998937612752684,-4.46250429189072
"74","GB51940",1423,2551,1532,1977,2307,1659,950,611,653,763,1587,860,0.588190361290347,7.83027325773367,3.33774054529334,0.00490317355460002,0.998937612752684,-4.16618033769977
"75","GB52154",208,229,172,151,237,221,163,114,181,179,265,252,-0.424155610878231,5.11932006044997,-3.0024761466549,0.00953688855547725,0.998937612752684,-4.05113461321095
"76","GB52279",25,13,26,16,11,34,43,37,79,12,115,84,-1.97045706222793,2.50209444231382,-3.96207615135515,0.00142716751469255,0.998937612752684,-4.25742747599758
"77","GB52281",76,10,79,4,13,9,87,9,26,50,109,184,-2.33976433887876,2.48626271115248,-3.13131048933692,0.00738772424400631,0.998937612752684,-4.34761328254452
"78","GB52294",676,87,205,151,63,92,225,284,492,370,568,486,-2.03048885497768,5.42796435532575,-3.70176325309677,0.00238249654990407,0.998937612752684,-3.89798302184409
"79","GB52318",1830,202,562,341,105,233,1417,709,566,1213,2284,3825,-2.38815280735756,6.94514138120498,-3.27197149841937,0.0055874903785454,0.998937612752684,-4.10387837128909
"80","GB52451",9,2,9,2,8,8,10,8,8,7,18,14,-1.4391383303057,0.514041219048267,-3.29773929839121,0.00530868305383237,0.998937612752684,-4.45065147789743
"81","GB52794",31,7,17,11,11,8,23,15,18,29,21,23,-1.30663407939202,1.58683876171875,-3.01952996967452,0.0092202808522278,0.998937612752684,-4.4175017623806
"82","GB52895",137,83,74,74,103,51,64,125,183,138,143,210,-1.25838728511227,4.2596949060228,-3.7218070532215,0.00228999274682206,0.998937612752684,-3.99904653423313
"83","GB53028",615,310,370,308,198,128,364,311,472,518,430,1432,-1.34431865716436,6.10223776971524,-2.97551276538221,0.0100595031947121,0.998937612752684,-4.08365850610598
"84","GB53221",387,275,133,313,450,250,102,88,100,122,157,190,0.696442967908524,5.06341240130448,2.79849250221882,0.0142624969787885,0.998937612752684,-4.13716797417051
"85","GB53316",73,70,86,57,81,110,47,63,106,93,121,131,-0.72477330639949,3.90601151877713,-3.0349825982855,0.00894238251485586,0.998937612752684,-4.18834770978979
"86","GB53437",120,83,150,55,85,65,112,59,138,80,144,168,-0.929869338592449,4.15108190153172,-3.01109285134183,0.00937559796347324,0.998937612752684,-4.15874548548521
"87","GB53500",70,2,43,4,1,2,8,8,31,36,43,87,-2.70289439005389,1.29414274837663,-2.92844623499098,0.0110402636357807,0.998937612752684,-4.44519626395286
"88","GB53512",99,364,127,234,142,130,38,42,59,53,130,54,0.971695997998767,4.13481362462729,3.24232660726527,0.00592638304412964,0.998937612752684,-4.13827162747118
"89","GB53553",7,10,6,11,5,6,17,6,8,11,17,15,-1.19792201135009,0.793299796405098,-3.74519392262508,0.00218664799543561,0.998937612752684,-4.41089132275351
"90","GB54417",347,117,270,75,276,149,241,375,334,501,427,246,-1.52051433363538,5.48270365527397,-3.58466427989828,0.00300377109580227,0.998937612752684,-3.90218115174212
"91","GB54418",281,146,320,121,541,323,488,397,782,672,538,270,-1.54310352873112,6.00301005282292,-3.78962836531121,0.00200313508820864,0.998937612752684,-3.8750802911156
"92","GB54480",513,108,225,54,88,106,122,230,336,313,306,496,-1.66097848982729,5.12941523857828,-3.23805760839175,0.00597684619378629,0.998937612752684,-4.00793503152891
"93","GB54782",36,23,51,8,40,54,51,27,71,130,102,67,-1.69029045775957,3.02921950375311,-4.11769236171257,0.0010529918897314,0.998937612752684,-4.16902298135021
"94","GB54983",33,36,17,31,42,33,21,20,22,26,89,69,-0.727585363968545,2.56304947036259,-2.7422685269598,0.0159266379027452,0.998937612752684,-4.3829222431171
"95","GB55161",161,202,117,175,237,243,190,109,181,161,232,201,-0.450182710458693,5.01368643555965,-3.0469931215214,0.00873212210558305,0.998937612752684,-4.0449136961289
"96","GB55203",181,50,145,128,17,19,240,32,91,130,353,685,-2.26166263770529,4.20349650072251,-3.08686879515784,0.00806852883770217,0.998937612752684,-4.16344003750145
"97","GB55803",12,40,16,21,42,28,2,11,1,9,22,9,1.33774917519259,1.20225802997307,2.83877870946872,0.0131758362710553,0.998937612752684,-4.45535508407905
"98","GB55813",38,27,40,84,24,80,277,128,123,81,254,29,-1.93831671757904,3.69500173958942,-3.0606283419467,0.00849934393231155,0.998937612752684,-4.23192888008774
"99","GB55880",6,10,8,4,8,12,11,6,9,10,12,18,-0.953335760228691,0.759275820686154,-3.24613237681027,0.00588175413566066,0.998937612752684,-4.44274017138868
"100","GB55968",74,73,70,49,84,69,62,69,88,90,86,101,-0.740226829042514,3.76433332949404,-3.2084128704299,0.0063392899762295,0.998937612752684,-4.17655324775125
