"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"19","GB43211",49,23,39,55,64,50,44,76,64,82,107,66,-0.791964741423168,3.34816804338754,-3.35782032421553,0.00472536846832826,0.821380318625892,-4.20476887937057
"20","GB43563",32,11,23,38,33,21,18,36,36,86,39,54,-0.858909370562627,2.52230371319748,-2.98499678538665,0.00989419137909891,0.821380318625892,-4.34981654951208
"21","GB43635",211,198,297,217,390,135,71,164,117,234,251,175,0.41888097573458,5.08702182718053,3.02147843968951,0.00920556172085683,0.821380318625892,-4.04902871638096
"22","GB43960",14,1,16,9,13,10,9,12,11,40,32,20,-1.16455456257158,1.1941562667643,-2.90967376945812,0.0114807048131912,0.821380318625892,-4.44423086491688
"23","GB44166",22,5,15,11,7,22,15,38,25,43,28,36,-1.42656021093385,1.79159521692233,-3.68162952629179,0.00248837644296753,0.821380318625892,-4.34397783433519
"24","GB44295",102,30,39,92,103,106,62,242,120,183,163,169,-1.23800609562025,4.1886920825586,-3.39660100662548,0.00437544021759234,0.821380318625892,-4.07565673525186
"25","GB44596",97,9,34,49,78,107,69,116,103,159,130,116,-1.34490020937788,3.73619675834753,-3.27488268307698,0.00557068878725675,0.821380318625892,-4.17163757389164
"26","GB44671",64,15,111,89,112,52,61,72,79,162,174,107,-0.762445805829418,3.83877784616696,-2.91639492937392,0.0113295142678854,0.821380318625892,-4.21717271002433
"27","GB44911",13,12,27,14,36,16,19,23,24,32,43,37,-0.729618088733746,2.06111863838577,-3.19152880466864,0.00657247635895893,0.821380318625892,-4.36376620990607
"28","GB45040",370,454,1347,731,1187,758,129,339,474,676,383,425,0.874235689220725,6.53313676721008,3.32461058814403,0.00504723961955504,0.821380318625892,-4.02382193818206
"29","GB45077",54,12,68,48,90,45,40,72,64,107,139,59,-0.782384706013408,3.39400282565023,-2.94541564646346,0.0106988823293061,0.821380318625892,-4.26709729652173
"30","GB45542",9,1,7,8,9,17,5,13,21,28,21,23,-1.37860979655358,0.997589262102637,-3.15409881867773,0.00707890163132168,0.821380318625892,-4.43607828981987
"31","GB45714",107,116,470,501,422,174,29,87,136,199,110,106,1.18427781014593,4.79434872005745,3.46638093388146,0.00380998052091414,0.821380318625892,-3.98769920516981
"32","GB45774",22,15,14,32,41,43,22,54,29,64,135,41,-1.15397449532914,2.67231391736941,-3.02883261962375,0.00907259137614493,0.821380318625892,-4.33189179481872
"33","GB45846",24,26,12,2,42,9,12,35,29,76,53,47,-1.5888543175974,2.04358162472999,-3.12784275725005,0.00745712024293635,0.821380318625892,-4.3754803391065
"34","GB45861",237,56,162,90,373,54,320,370,504,888,843,170,-1.88322824951255,5.41223864811185,-4.68393362198022,0.00035734476170943,0.821380318625892,-3.72395070092024
"35","GB45912",3650,2476,5227,3812,7475,4826,955,2244,1979,3368,3015,2342,0.896713143171175,9.10220952163837,4.40620899003238,0.000606016925276538,0.821380318625892,-4.11595709826644
"36","GB46581",165,251,450,382,375,188,101,195,158,247,172,130,0.711985760104654,5.26312697636631,3.34932558551447,0.00480568917815313,0.821380318625892,-3.95753641234943
"37","GB46673",32,12,13,7,12,23,15,44,26,45,40,30,-1.28088908113224,1.9812474155302,-3.35918638202329,0.00471257805228243,0.821380318625892,-4.35563014664079
"38","GB46768",385,287,324,455,619,282,344,583,383,600,950,607,-0.651800512657794,6.35250666179376,-3.36465753855188,0.00466169833913043,0.821380318625892,-3.98840213091251
"39","GB46886",130,56,51,116,154,156,72,187,146,286,238,184,-0.982931655387326,4.56547247450625,-2.96153684078072,0.0103636319542817,0.821380318625892,-4.11692385832096
"40","GB47091",94,1,9,6,20,64,24,114,43,138,51,80,-2.28691307043107,2.48372148197903,-3.18203901353878,0.00669735435840955,0.821380318625892,-4.34100903694632
"41","GB47183",17,16,15,33,30,25,30,56,35,53,67,49,-1.24302748623102,2.53814313395575,-4.35399536509594,0.000669913679221594,0.821380318625892,-4.20400864491314
"42","GB47185",24,2,13,3,15,29,15,22,23,46,31,32,-1.50747830830914,1.59895451639793,-3.13669870133519,0.00732735806312966,0.821380318625892,-4.40467063886247
"43","GB47229",21,8,12,17,28,25,16,29,25,48,30,41,-0.940663802056408,2.05080199569744,-2.96414742530734,0.0103103260628682,0.821380318625892,-4.38865104453724
"44","GB47600",4,4,10,6,7,9,4,15,13,16,14,10,-0.910048880845302,0.672784689323848,-2.93055697953932,0.0110173254380403,0.821380318625892,-4.4649153503489
"45","GB47652",108,136,219,178,232,74,38,82,76,139,180,98,0.525566892790875,4.38643630141372,2.92820036028575,0.0110686813276115,0.821380318625892,-4.1425592299774
"46","GB47722",56,28,25,25,38,9,19,77,29,102,83,41,-1.09043659175539,2.72560973993819,-3.11407970901354,0.00766332742097503,0.821380318625892,-4.31565753735905
"47","GB47751",13,3,8,2,6,24,11,34,9,47,17,29,-1.7351532260032,1.17173901594198,-3.19881125370695,0.00647821995061881,0.821380318625892,-4.42530159055118
"48","GB47767",42,19,15,56,55,84,40,105,68,115,103,87,-1.30600224556546,3.34434848195888,-3.20290515312964,0.00642582525240314,0.821380318625892,-4.23452200004399
"49","GB48130",68,292,70,21,113,24,166,278,229,418,184,85,-1.78045247929652,4.38394704708602,-3.21953000236791,0.00621736006104417,0.821380318625892,-4.11038058371839
"50","GB48261",171,159,281,190,335,124,78,174,96,195,130,131,0.536339441809099,4.84371558592421,3.11177971061234,0.00769833535205711,0.821380318625892,-4.04421986090132
"51","GB48685",23,3,15,10,30,44,13,48,36,57,53,46,-1.42128852580655,2.17482989124054,-3.32580029360441,0.00503533839411763,0.821380318625892,-4.34413678818617
"52","GB48870",39,22,42,37,44,22,23,39,41,77,53,47,-0.533001545359386,2.79454797478472,-2.92502341265217,0.0111382870053253,0.821380318625892,-4.33259001639942
"53","GB49152",30,6,32,9,18,18,9,26,25,55,49,33,-0.978760578825727,1.98090031400599,-2.97891190396315,0.0100138975509687,0.821380318625892,-4.39194988246079
"54","GB49289",40,13,49,68,44,50,33,64,50,113,80,67,-0.813170362636977,3.18651414005565,-3.01569063383481,0.00931156373024269,0.821380318625892,-4.27955291163741
"55","GB49396",16,1,3,1,2,14,8,10,11,21,14,15,-1.80767436652442,0.396304756745676,-3.03458819276391,0.00896985176032651,0.821380318625892,-4.4646045025874
"56","GB49443",38,9,23,42,31,37,16,58,45,88,55,123,-1.18494218140924,2.80250202090668,-3.08042630144826,0.00819168709673126,0.821380318625892,-4.31310664407346
"57","GB49785",239,34,80,413,174,222,245,423,466,749,469,664,-1.82751570315855,5.57704359741769,-3.81104085167079,0.00192804875028492,0.821380318625892,-3.88197825870517
"58","GB49853",163,20,42,64,56,139,55,200,110,255,191,147,-1.41672485802735,4.11671958525016,-3.33894004911359,0.00490574856385535,0.821380318625892,-4.10245785801136
"59","GB49857",313,72,51,163,118,321,193,672,310,443,323,309,-1.57667983143416,5.30948528223445,-2.9966679894617,0.00966852586506553,0.821380318625892,-4.07254483724754
"60","GB49858",70,7,8,43,39,88,36,194,72,96,110,96,-1.82563537980817,3.21722507324561,-3.10407855324182,0.00781671296406725,0.821380318625892,-4.27254926923292
"61","GB50074",147,13,51,115,58,225,94,220,141,397,264,272,-1.74737819560853,4.48007742668195,-3.6325008969796,0.00274204772904502,0.821380318625892,-4.00557878407713
"62","GB50189",116,53,124,126,180,99,65,172,133,221,241,155,-0.610492249419486,4.54215020628606,-3.49442696892078,0.00360396077395771,0.821380318625892,-3.98329711846714
"63","GB50269",97,42,95,107,99,71,59,91,83,149,161,127,-0.51274576799016,4.0665913260353,-2.91263638836551,0.0114138185842547,0.821380318625892,-4.18388009537787
"64","GB50451",14,15,33,36,17,51,8,7,7,9,9,14,1.30509526887701,1.45427036010289,2.97821101161901,0.0100277774553694,0.821380318625892,-4.42694326826675
"65","GB50669",23,21,77,30,35,13,7,10,10,33,18,15,0.924015454495125,1.86049199552473,3.20907793098794,0.00634762169961396,0.821380318625892,-4.37860980061231
"66","GB50822",163,12,41,38,126,133,95,198,98,207,195,228,-1.53657520031426,4.16427722372529,-3.32986191578819,0.00499491917025228,0.821380318625892,-4.10580483870013
"67","GB50845",12,2,3,4,4,11,8,10,7,35,16,17,-1.56782117435241,0.6382446624066,-3.32361413996185,0.00505722925683415,0.821380318625892,-4.4402152478524
"68","GB50946",11,8,17,16,11,27,15,17,19,42,27,36,-0.956698777487857,1.76261416880842,-2.88798133758928,0.0119823264769484,0.821380318625892,-4.41478782236371
"69","GB51236",146,34,133,108,119,117,139,111,140,338,220,135,-0.843904575376027,4.54537044500893,-3.0416082782958,0.00884609679386423,0.821380318625892,-4.09847078803531
"70","GB51774",140,40,75,71,169,134,64,182,95,286,310,185,-0.984804751930458,4.47816423279156,-3.22242403770335,0.00618176580327332,0.821380318625892,-4.0644584546776
"71","GB51838",111,29,69,72,90,116,74,90,110,145,186,127,-0.807380507045091,4.07399103154078,-2.90592173463918,0.0115659667795429,0.821380318625892,-4.18804637366397
"72","GB51843",288,171,344,302,311,126,317,449,443,962,387,237,-0.931005956433751,5.8465062242083,-3.52441357349511,0.00339607101878467,0.821380318625892,-3.91509072701879
"73","GB51909",8,0,0,8,8,14,15,29,9,19,12,37,-2.42190632460583,0.556291929914658,-2.91830376042657,0.0112869338632291,0.821380318625892,-4.46579991092922
"74","GB52527",66,39,100,59,93,50,22,50,35,48,44,47,0.612932123593418,3.19730348572061,3.36359943659905,0.00467149516618,0.821380318625892,-4.22517141080577
"75","GB52600",43,10,48,43,51,60,39,49,52,101,91,60,-0.835212005545659,3.12858771396333,-2.92612929780248,0.0111140087609313,0.821380318625892,-4.30029167464815
"76","GB52679",29,5,37,32,32,58,35,53,55,120,61,79,-1.34565489570355,2.88768334508475,-3.60612369194937,0.00288887606430628,0.821380318625892,-4.23774310127197
"77","GB53238",115,36,150,98,164,78,86,119,88,197,188,163,-0.544651445581623,4.35053968787024,-2.87830568345299,0.0122129537790996,0.821380318625892,-4.15653022589104
"78","GB53299",45,40,84,72,79,45,33,77,67,106,105,77,-0.448993261227506,3.55936356996881,-2.97623202112174,0.0100670703098692,0.821380318625892,-4.2385535789247
"79","GB53361",75,31,39,88,91,89,83,118,108,192,142,122,-1.12504551519211,4.00108714182161,-3.77471937100787,0.00207097363254491,0.821380318625892,-4.03176952192806
"80","GB53497",0,1,1,5,10,5,12,5,8,12,12,7,-1.87277758074082,-0.151770920492654,-3.05574147906378,0.00860204908662836,0.821380318625892,-4.47361883762376
"81","GB53609",54,33,73,106,120,61,70,83,76,124,186,109,-0.679741898990158,3.91623444076069,-3.12006957976944,0.00757289642380178,0.821380318625892,-4.16317422662175
"82","GB53641",254,44,21,13,240,10,523,232,374,633,254,150,-2.9579393476951,4.43643371513248,-3.95548306829225,0.00145203883622653,0.821380318625892,-4.04232232748656
"83","GB53651",97,46,88,135,89,109,75,152,111,159,196,127,-0.7090300727675,4.29077148712584,-2.91864053945949,0.0112794376673521,0.821380318625892,-4.15546515954143
"84","GB53705",132,56,151,123,168,99,81,131,134,272,184,180,-0.53477038167483,4.58163681292608,-3.30475816262641,0.00525003892947099,0.821380318625892,-4.02159437837968
"85","GB53912",23,9,20,17,19,12,10,21,15,41,40,31,-0.718227963947184,1.83298727572438,-3.04594496607484,0.00877049235695273,0.821380318625892,-4.39429493519835
"86","GB54104",59,16,59,61,91,44,50,53,53,127,120,77,-0.698307373634083,3.45039831018778,-2.90900663641604,0.0114958195727407,0.821380318625892,-4.26598010351949
"87","GB54207",12,8,18,14,16,7,8,16,16,43,26,43,-0.995390382793368,1.57103219172905,-3.63124540631415,0.00274886237289747,0.821380318625892,-4.36306093208081
"88","GB54593",270,17,17,26,19,292,117,461,188,631,280,413,-3.02709379445244,4.43894332286935,-4.2020694210413,0.000898180000921981,0.821380318625892,-3.98890705221384
"89","GB54595",32,13,50,20,36,27,22,45,24,116,145,69,-1.21866556354698,2.82157107363902,-3.87675415104245,0.00169441694826142,0.821380318625892,-4.21225400349106
"90","GB54733",6,5,7,3,14,3,6,12,7,19,17,13,-1.09979742110698,0.606041806741405,-3.72265002826501,0.00229484419697783,0.821380318625892,-4.41833249931572
"91","GB54918",34,7,24,128,55,76,76,59,111,155,158,125,-1.60895654438215,3.54280014022103,-3.46441859609943,0.00382483130652235,0.821380318625892,-4.1732064728717
"92","GB54936",19,12,33,30,46,16,7,10,10,21,26,14,0.687573154302024,1.71046826503793,2.98318912342442,0.00992960481180096,0.821380318625892,-4.4088494381344
"93","GB54987",19,2,8,1,18,26,9,30,24,36,27,26,-1.69897085384377,1.33515821381458,-2.98848110487472,0.00982628229987655,0.821380318625892,-4.43306964158669
"94","GB55146",84,26,55,57,77,110,40,95,93,181,142,121,-0.920780975918286,3.84938767350328,-3.21986134901483,0.00621327443394246,0.821380318625892,-4.15523806608644
"95","GB55364",422,437,433,333,687,230,93,281,241,401,350,218,0.619331736203364,5.80810730130239,2.95889777224141,0.0104177955819836,0.821380318625892,-4.0651269122773
"96","GB55416",111,67,60,72,115,188,113,155,160,306,266,195,-1.22471126024356,4.58845464791822,-3.92894586355957,0.00152951863276706,0.821380318625892,-3.90050273195582
"97","GB55480",35,15,37,25,37,25,17,31,32,102,75,39,-0.771527572549352,2.63077645858995,-3.16434993281642,0.00693646562758581,0.821380318625892,-4.31706909282973
"98","GB55562",14,10,6,10,15,20,16,20,19,37,29,21,-1.12892731796654,1.59934736491683,-3.13502502533179,0.00735170858180171,0.821380318625892,-4.40255855807315
"99","GB55774",33,11,12,6,8,45,29,77,17,62,39,62,-1.73335704583736,2.19707449939451,-3.17398283097161,0.00680521892935961,0.821380318625892,-4.35978075614673
"100","GB56032",20,6,9,22,43,44,19,72,16,95,124,65,-1.6626486707294,2.50910817641639,-3.30989713126099,0.00519677350419169,0.821380318625892,-4.31652421767867
