"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"21","GB42637",137,96,93,195,132,302,37,150,15,37,121,80,1.92222202600547,4.02981470017654,3.68933873611537,0.00243085802795023,0.734193588952883,-3.33730283586953
"22","GB42831",107,29,30,50,99,137,78,61,30,42,36,28,1.06300907259752,3.2393304097475,3.08056120976165,0.0081467206459775,0.734193588952883,-3.79454895609403
"23","GB43089",164,96,33,81,171,152,105,85,58,101,89,89,0.740692187848346,4.08321015974813,3.12161956143234,0.00750888629768585,0.734193588952883,-3.55163706241571
"24","GB43278",26,10,4,16,29,25,30,9,3,11,5,5,1.36105207249001,1.05253000197032,3.15386281774323,0.00704295142366019,0.734193588952883,-4.15753088057153
"25","GB43447",49,32,20,36,91,79,38,35,43,54,30,27,0.779370313101507,2.88997766582162,3.12350984117089,0.00748074513848641,0.734193588952883,-3.85631727196844
"26","GB43472",36,13,12,10,24,27,14,10,3,15,12,14,1.23228239340199,1.35024431118851,3.29444516118152,0.00532545660398985,0.734193588952883,-4.08723335339316
"27","GB43783",314,17,127,205,214,263,50,95,11,13,210,16,2.57611196379946,3.70654085105888,3.08726200627777,0.00803907300249494,0.734193588952883,-3.72731376894047
"28","GB43784",936,114,508,884,602,809,119,318,58,68,1124,61,2.48015715676075,5.66326260516484,3.11948907570083,0.00754072943880691,0.734193588952883,-3.43001986645606
"29","GB43791",30,14,20,42,48,52,4,38,7,12,23,8,1.94192436243882,1.81763494346001,3.66748158255907,0.00253837757988269,0.734193588952883,-3.93302542078619
"30","GB43882",186,124,117,223,206,302,186,117,110,128,153,178,0.804091616083072,4.86514263968583,3.56906268056309,0.00308533695546907,0.734193588952883,-3.11434132234479
"31","GB43958",43,60,31,64,62,63,51,42,43,38,27,37,0.814798742364202,3.03607270459483,3.42333696766469,0.0041212575481056,0.734193588952883,-3.71370935199077
"32","GB44024",328,3148,2740,1462,5401,382,653,182,173,338,714,619,2.36993436737762,7.05556195502154,3.45368467751309,0.00387997774635664,0.734193588952883,-3.38577603503586
"33","GB44498",85,44,23,43,129,121,77,55,35,32,48,50,0.927569205174026,3.30381735679496,3.04450534615145,0.00875093327129641,0.734193588952883,-3.79226559295789
"34","GB44871",546,1651,220,468,712,1951,229,517,254,166,355,193,1.80729659452678,6.28817864641967,3.48791944813047,0.00362478522016254,0.734193588952883,-3.22952519483288
"35","GB45421",40,46,21,35,52,47,29,37,16,41,23,22,0.955349626276989,2.55239572671159,3.604507826177,0.00287582626231363,0.734193588952883,-3.77818569696393
"36","GB45427",52,10,7,7,38,27,7,23,2,3,8,8,1.93540306024193,1.00387235003212,3.33914803957361,0.00487237993903347,0.734193588952883,-4.13036914972875
"37","GB45462",115,19,13,50,61,121,10,71,8,12,35,12,2.02968556374648,2.40058150181436,3.26869299332202,0.0056053369725742,0.734193588952883,-3.92215372422555
"38","GB45642",7,4,1,5,23,9,26,17,14,27,13,20,-1.11831927195239,0.987083286353718,-3.30017764479547,0.0052650798226581,0.734193588952883,-4.14029811972403
"39","GB45645",508,280,206,458,975,416,1427,770,563,1796,466,1084,-0.704371401180052,6.79699300339091,-3.30917919811789,0.00517164976846367,0.734193588952883,-3.39950667811063
"40","GB45732",98,108,74,117,200,107,660,164,517,300,126,254,-0.955513777482999,5.01147830346621,-3.36167085381247,0.00465893016508715,0.734193588952883,-3.27718656541087
"41","GB45962",27,27,14,14,35,32,10,18,9,18,9,11,1.38180253206616,1.63281059621588,4.70508927125025,0.000338596195415129,0.734193588952883,-3.76404594787695
"42","GB45966",22,18,7,13,24,21,5,9,6,17,16,3,1.51053933625481,1.09209831124192,3.42377501845347,0.00411766981696009,0.734193588952883,-4.09957702454996
"43","GB46236",602,430,220,497,328,666,177,437,44,39,686,81,2.24542190938186,5.4647122814433,3.15383632668217,0.00704332219291142,0.734193588952883,-3.3909397896737
"44","GB46287",216,198,87,140,210,443,181,149,125,143,127,152,0.855949920914096,4.90924241593266,3.38255191545994,0.00446941583832785,0.734193588952883,-3.21961222419541
"45","GB46491",25,13,5,11,26,22,12,16,6,5,6,5,1.44917921364143,0.995863551682022,3.77808308487025,0.00203961255538118,0.734193588952883,-4.04832353549866
"46","GB47292",10,11,6,7,16,12,0,26,1,2,5,0,2.58363454749755,-0.198500638475022,3.04571768144968,0.00872991467693792,0.734193588952883,-4.25687635739752
"47","GB47381",85,33,21,61,105,136,45,53,27,36,44,51,1.08539709015538,3.19679556832819,3.42239375182911,0.00412899334796265,0.734193588952883,-3.67146790314328
"48","GB47407",304,114,29,150,194,313,39,157,38,75,102,61,1.68975663868599,4.17868143575952,3.48142839247097,0.00367183906834605,0.734193588952883,-3.37008013209142
"49","GB47607",27,14,13,15,51,41,29,16,11,12,18,8,1.17833134387581,1.75946880574468,3.30852430639813,0.00517839083414276,0.734193588952883,-4.01887812194127
"50","GB47805",4046,2928,4691,7831,2683,1840,908,1399,1067,555,3593,321,2.22544480220802,8.39774452149534,3.06168890112439,0.00845763676469484,0.734193588952883,-3.77677316426046
"51","GB47938",171,505,184,334,526,212,2068,423,1270,978,383,854,-1.09051635062506,6.4757571188356,-3.05949767391039,0.0084944894218175,0.734193588952883,-3.50638632780666
"52","GB47958",72,34,11,37,48,83,20,43,10,12,36,13,1.61040066892389,2.34317518082026,3.38124942990028,0.00448100779830215,0.734193588952883,-3.89541347402108
"53","GB48254",15,23,13,24,32,28,73,33,83,50,38,72,-0.932742235933848,2.6500252453782,-3.60808416428726,0.00285550117944987,0.734193588952883,-3.76429077392829
"54","GB48571",58,52,31,37,85,62,125,89,96,129,58,122,-0.540600475738821,3.69652188611009,-3.65998950106172,0.00257632952185023,0.734193588952883,-3.42975040709924
"55","GB48695",15,18,5,9,27,20,8,9,6,4,6,8,1.4974971672799,0.859655652306697,4.39204698172222,0.00061520283713684,0.734193588952883,-3.97433501390512
"56","GB48747",74,30,13,45,38,118,12,28,5,9,47,7,2.22779426627961,2.12843824980936,3.75048287870592,0.00215392657170773,0.734193588952883,-3.8551991179985
"57","GB49151",29,17,6,11,15,21,1,17,3,8,13,4,1.86271115959654,0.788546188162157,3.05409658167097,0.00858600656883596,0.734193588952883,-4.20778850152579
"58","GB49511",174,167,91,157,360,143,464,346,275,376,178,376,-0.545033012528234,5.3846673018649,-3.11557200188649,0.00759962578711842,0.734193588952883,-3.37253292370187
"59","GB49977",104,195,65,125,268,114,434,178,324,320,168,329,-0.670657064454614,5.10113412503186,-3.11372974390868,0.00762748321749702,0.734193588952883,-3.39716980854917
"60","GB50218",845,326,386,234,95,656,31,635,17,134,127,118,2.48445216128296,5.01363407023842,3.09410493558885,0.00793059693010448,0.734193588952883,-3.48143125825882
"61","GB50265",11230,18323,8777,11108,14729,11992,8942,10858,8206,13304,4592,12840,0.850023491537954,10.9093936333877,3.04333438620976,0.00877128205189368,0.734193588952883,-4.05671815520075
"62","GB50313",8,16,13,13,40,13,5,2,7,17,1,27,1.57642759830313,0.852709556506662,3.04321195910009,0.00877341227401195,0.734193588952883,-4.20363919760868
"63","GB50368",70,46,31,67,84,124,51,48,34,69,42,65,0.798641355437088,3.36355579639393,3.50861598062837,0.0034787683051721,0.734193588952883,-3.58695888754042
"64","GB50387",31,32,20,24,82,43,184,50,77,94,33,117,-0.821775129176091,3.25501053487155,-3.19641603756605,0.00647174885569497,0.734193588952883,-3.7538619802811
"65","GB50429",40,25,6,20,56,47,0,46,0,0,21,1,3.97081794067826,0.526914781055406,3.81251829130583,0.00190557409401059,0.734193588952883,-4.0649811146935
"66","GB50662",262,67,124,42,95,91,67,20,44,20,17,25,2.09888696808298,3.24643015067266,4.37581746285123,0.0006347302366907,0.734193588952883,-3.37057486478131
"67","GB50735",104,40,40,64,189,40,26,59,47,21,57,22,1.48425288967337,3.13105681918996,3.24042543899703,0.00592948902552587,0.734193588952883,-3.76244756901227
"68","GB50828",35,19,21,26,97,44,297,68,100,83,44,118,-1.09039486829967,3.39155821373282,-3.19115676138095,0.00653976957597278,0.734193588952883,-3.73180706980972
"69","GB50889",55,34,37,43,75,61,68,45,36,47,22,39,0.663453991167092,3.01908767973219,3.38694939286678,0.00443050047648927,0.734193588952883,-3.73032407674999
"70","GB50940",57,47,6,25,49,73,6,48,2,2,40,6,2.62396417385608,1.65950231860039,3.43076749981895,0.00406082256315033,0.734193588952883,-4.02564750332248
"71","GB50962",45,15,40,60,133,53,542,89,144,207,116,140,-1.38683362530845,4.02274646290099,-3.59911472845254,0.00290675294392452,0.734193588952883,-3.41120057129202
"72","GB51232",21,13,9,13,14,23,8,21,6,8,5,9,1.19245895607288,1.07648467287289,3.21500395760963,0.00623693875493323,0.734193588952883,-4.14113539035665
"73","GB51972",10,11,6,10,15,8,4,5,8,10,5,6,1.0482264939408,0.552632796671008,3.3051976960941,0.0052127688792279,0.734193588952883,-4.18584451031935
"74","GB51991",76,39,34,51,101,100,62,46,50,69,45,72,0.571793024171796,3.41288918603554,3.17842671538921,0.00670737330367573,0.734193588952883,-3.706475690167
"75","GB52114",71,66,58,66,131,106,309,109,163,215,84,174,-0.63742759470262,4.35232961754574,-3.73641257003797,0.00221468147523986,0.734193588952883,-3.1843666789611
"76","GB52281",76,87,9,50,109,184,10,79,4,13,26,9,2.71337501918134,2.48626271115248,4.04565244739591,0.00120517850245226,0.734193588952883,-3.70751805886437
"77","GB52294",676,225,284,370,568,486,87,205,151,63,492,92,2.10699316927391,5.42796435532575,4.00651495990998,0.00130117052044886,0.734193588952883,-2.89570389614604
"78","GB52318",1830,1417,709,1213,2284,3825,202,562,341,105,566,233,2.87380278664369,6.94514138120498,4.95588592489594,0.000211591173206496,0.734193588952883,-2.75375909991079
"79","GB52428",6645,3412,2893,4875,4363,10373,2723,2338,4062,1464,2942,3227,1.25395275010435,9.35123926234933,3.46703359055189,0.00377839103883723,0.734193588952883,-3.7466222728123
"80","GB52441",207,31,39,120,72,120,53,49,13,51,54,34,1.50275376964674,3.33207717046174,3.20953166260662,0.00630517153578856,0.734193588952883,-3.72782684944275
"81","GB52451",9,10,8,7,18,14,2,9,2,8,8,8,1.37134137955968,0.514041219048267,3.05781813652365,0.00852284390736,0.734193588952883,-4.2319359635385
"82","GB52794",31,23,15,29,21,23,7,17,11,11,18,8,1.45607152601985,1.58683876171875,3.60632552145025,0.00286547772769087,0.734193588952883,-3.98351429986185
"83","GB52795",40,18,5,34,16,37,9,10,6,6,21,13,1.52929425217968,1.4104198792438,3.05876802639062,0.00850679607479067,0.734193588952883,-4.13310345963648
"84","GB52962",91,64,60,106,187,75,403,112,306,251,109,188,-0.782454954350958,4.60995940204576,-3.13633158076744,0.0072926082686736,0.734193588952883,-3.45899480008834
"85","GB53110",5,4,13,11,33,18,127,15,118,64,18,66,-1.81338844755182,2.13407452957136,-3.42098923675998,0.00414053952332912,0.734193588952883,-3.94883941533323
"86","GB53113",78,299,112,180,175,129,546,304,1125,507,333,460,-1.40215590660009,5.6093070908274,-3.64707863456723,0.0026430824748684,0.734193588952883,-3.11467155794057
"87","GB53120",75,220,128,220,295,116,722,180,1193,634,263,573,-1.26134578391273,5.66043882909076,-3.08523574061465,0.0080714752303436,0.734193588952883,-3.43678043083637
"88","GB53470",14,13,11,13,27,15,52,19,47,47,15,37,-0.748652279851014,2.02179480010569,-3.09678592000407,0.00788849392170191,0.734193588952883,-4.03511479363488
"89","GB53500",70,8,8,36,43,87,2,43,4,1,31,2,2.97620521889905,1.29414274837663,3.34995243544036,0.00476879093483096,0.734193588952883,-4.1009204003611
"90","GB53797",42,40,14,28,79,45,40,23,18,34,13,42,0.907430236489867,2.4958145272367,3.94900592970046,0.00145657532270433,0.734193588952883,-3.69541112287359
"91","GB53833",86,26,4,36,69,94,6,75,4,3,21,0,3.23624109276659,1.48818004524226,3.34874887123018,0.00478022030850723,0.734193588952883,-4.07925840645675
"92","GB53956",21,20,7,11,14,14,7,13,7,8,6,10,1.11883901928616,0.999284137046976,3.23995421969931,0.00593504818210736,0.734193588952883,-4.14569546605596
"93","GB54256",33,16,22,43,76,37,110,70,80,99,39,84,-0.752461852463475,3.20361930815526,-3.45663859505795,0.00385726412335581,0.734193588952883,-3.66686717795198
"94","GB54356",162,43,63,66,154,195,61,67,65,39,63,71,1.22818860693081,3.79425615788975,3.69282705216178,0.00241412984274071,0.734193588952883,-3.37623616827384
"95","GB54417",347,241,375,501,427,246,117,270,75,276,334,149,1.43989735466586,5.48270365527397,3.24349933119621,0.0058933523451072,0.734193588952883,-3.28869609599997
"96","GB54439",224,256,127,189,207,270,254,162,140,223,120,145,0.717068408359994,5.06955632314545,3.51432086109655,0.00343957063937233,0.734193588952883,-3.11545457171895
"97","GB54480",513,122,230,313,306,496,108,225,54,88,336,106,1.78218616102106,5.12941523857828,3.66570277779892,0.00254733680612435,0.734193588952883,-3.07560231459234
"98","GB54983",33,21,20,26,89,69,36,17,31,42,22,33,0.784754193777312,2.56304947036259,3.10475298747129,0.0077646801449454,0.734193588952883,-3.93012567197903
"99","GB55203",181,240,32,130,353,685,50,145,128,17,91,19,2.45962344963439,4.20349650072251,3.54813826154145,0.00321617845639786,0.734193588952883,-3.38614268009029
"100","GB55781",285,217,130,410,489,298,845,425,684,848,288,629,-0.627069027280805,6.18127072469569,-3.28039087305984,0.00547642553905081,0.734193588952883,-3.32035202523276
