"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"20","GB48979",29,45,65,97,54,34,119,217,58,213,131,67,-1.43224278969347,3.80084328486989,-4.95616502301175,0.000207852451442798,0.160905322127601,0.79577093040074
"21","GB48980",390,611,761,946,1587,518,1566,3348,746,4111,1758,925,-1.42530819941767,7.64948931185443,-4.56151746327886,0.000438228320071608,0.160905322127601,0.183379776243812
"22","GB49152",30,26,25,55,49,33,6,32,9,9,18,18,1.2104121754223,1.98090031400599,4.54766393925158,0.000450002593029045,0.160905322127601,-0.172896537272844
"23","GB49853",163,200,110,255,191,147,20,42,55,64,56,139,1.65344286458836,4.11671958525016,4.5157915234804,0.000478344883823725,0.160905322127601,0.102850464368958
"24","GB50119",219,337,350,707,671,248,1049,1377,267,1356,958,618,-1.28558624870685,6.65558074724424,-4.5356224546858,0.000460501411193772,0.160905322127601,0.161204735477332
"25","GB50590",1634,2085,2719,3301,4633,1374,3675,9893,2970,7632,4971,3911,-1.24495943238673,9.28975852334403,-4.67191196502725,0.000355041734063852,0.160905322127601,0.277214504015689
"26","GB53372",635,736,773,1418,1084,815,2919,2775,1193,1901,1463,1174,-1.23521369916909,7.81211030796733,-4.71878550621581,0.000324822455530623,0.160905322127601,0.438441607174504
"27","GB54593",270,461,188,631,280,413,17,17,117,26,19,292,3.24671054548856,4.43894332286935,4.81666388151838,0.000269984253026824,0.160905322127601,0.575714319458013
"28","GB55215",472,535,430,502,489,403,511,1377,473,815,1012,818,-0.898842850734229,6.76844796604109,-4.82066195096451,0.000267959225208797,0.160905322127601,0.645751596983501
"29","GB55616",123,177,198,240,357,137,436,556,237,687,339,270,-1.2305590579969,5.62951129252502,-4.74379523984427,0.000309798114745314,0.160905322127601,0.526249046501094
"30","GB47541",102,82,235,294,203,93,917,332,416,387,1162,215,-1.90442838979716,5.59242813522822,-4.49703993294915,0.000495872254683803,0.161241128148017,0.0966538709864535
"31","GB41283",430,446,529,751,963,725,703,1514,479,1292,1266,577,-0.70214135250071,7.0522034027358,-4.35306895398355,0.000654488261785149,0.169007352286287,-0.158382641995493
"32","GB41772",577,1094,1099,1474,2531,919,2434,5913,1047,4795,2765,1435,-1.31454621848608,8.27676801732292,-4.44230569629639,0.000550912081090089,0.169007352286287,-0.0377976474330701
"33","GB43512",33,90,81,41,77,48,131,286,94,255,110,108,-1.57245608736479,4.06568463278303,-4.36536354806719,0.000639105594023226,0.169007352286287,-0.152667656077818
"34","GB44116",119,152,162,222,280,74,401,503,176,319,345,189,-1.14832004389849,5.28047511677878,-4.29259491166796,0.000735874345313534,0.169007352286287,-0.263160199374371
"35","GB44157",24,27,24,51,21,25,9,14,5,5,14,13,1.3785601513537,1.5621583280434,4.29575776914093,0.000731370757695941,0.169007352286287,-0.631538666814919
"36","GB45152",707,1343,1128,1411,1994,1058,1695,7403,946,4837,2655,1746,-1.20364630283903,8.3030406576855,-4.29676839924398,0.00072993769061708,0.169007352286287,-0.281304800411495
"37","GB45704",242,182,161,428,239,382,50,221,69,84,182,129,1.07634770802193,4.90044821770859,4.41999614097053,0.0005751141602365,0.169007352286287,-0.0383560582137346
"38","GB46297",1000,796,1246,1458,1824,826,1293,5080,983,4895,2226,1890,-1.1457150632958,8.17386448659958,-4.28709124491437,0.000743778932791033,0.169007352286287,-0.293645303613005
"39","GB46817",1544,2774,3324,3017,5346,1672,6416,11211,2552,14118,5926,4610,-1.42165945985703,9.55003202439741,-4.27151829482425,0.000766620564800369,0.169007352286287,-0.377408623863193
"40","GB47722",56,77,29,102,83,41,28,25,19,25,38,9,1.30076222987032,2.72560973993819,4.32646007369133,0.00068909585946958,0.169007352286287,-0.348859405220264
"41","GB50013",273,322,402,698,845,383,601,1868,320,1373,1068,479,-0.985425287937154,6.74693439551075,-4.28499466623454,0.000746812980612714,0.169007352286287,-0.275186037933072
"42","GB50076",822,1167,829,1623,1719,1091,2116,3765,1280,2092,1755,1208,-0.903595012037595,8.05687416779638,-4.26285726806684,0.000779634121259142,0.169007352286287,-0.331243669980952
"43","GB52864",1211,1611,1438,2672,2739,1301,2884,7423,1680,5978,3005,1776,-1.07911792154335,8.73412336483458,-4.3491836309861,0.000659428126147851,0.169007352286287,-0.209460032818391
"44","GB53297",52,51,42,76,99,67,74,124,43,98,145,67,-0.615951377387712,3.71659261807007,-4.32294281064073,0.000693808953374037,0.169007352286287,-0.235156446695512
"45","GB53672",313,359,341,526,544,319,831,1344,313,858,754,336,-0.91066983816564,6.50360111209121,-4.3205846367937,0.000696987393511041,0.169007352286287,-0.212508080819752
"46","GB42751",51,38,29,86,74,58,5,49,12,16,44,18,1.26648361945518,2.51121721642832,4.25012656810011,0.000799174886988889,0.16947719614297,-0.502374641208906
"47","GB41642",260,259,257,468,353,290,788,955,275,850,476,305,-1.01593171930361,6.19981920767362,-4.20984319541657,0.00086437881387627,0.17022560440495,-0.409460238057832
"48","GB49614",114,75,103,180,175,96,136,384,105,302,205,121,-0.827130598464398,4.7396932478493,-4.22088519703227,0.000845981543836259,0.17022560440495,-0.388187682152604
"49","GB50591",2762,4528,5967,5822,8560,2561,10268,15987,5609,16149,9728,6944,-1.30608038344195,10.25488017807,-4.23086888414546,0.000829692853400103,0.17022560440495,-0.486244370140044
"50","GB52766",322,498,563,600,505,253,1103,1448,377,1145,820,973,-1.23061615202708,6.82335852671386,-4.20504265432514,0.000872504379318043,0.17022560440495,-0.415625116503726
"51","GB41658",46,41,29,112,61,55,9,37,9,24,40,30,1.11570999866785,2.60581778537009,4.17469594736235,0.000925712288402612,0.172589436363861,-0.600823163279297
"52","GB42984",399,727,205,623,292,405,60,14,117,20,20,453,3.26859905373303,4.70647166495225,4.16810678080063,0.000937697604027126,0.172589436363861,-0.488915545289894
"53","GB55615",1126,1005,1178,1872,1553,1519,1992,4301,1024,3075,2008,1576,-0.818810020757089,8.24004183551709,-4.18490940459152,0.000907443563465288,0.172589436363861,-0.467606991486273
"54","GB41179",65,84,65,113,78,94,9,21,33,25,37,68,1.50520353204496,3.10024869513035,3.95387558834378,0.00142744187466653,0.173991511615323,-0.900275081085951
"55","GB41203",1653,3169,2353,2860,3769,2077,3384,10578,2146,8106,4364,3777,-1.029719324824,9.2781746337311,-4.01675406564615,0.00126133651387841,0.173991511615323,-0.780246760408873
"56","GB41227",672,1336,1354,1561,2156,695,2511,5501,934,4746,2747,1569,-1.24265433195498,8.28826697146246,-3.99772490926735,0.00130941464697075,0.173991511615323,-0.78759077865311
"57","GB41282",112,110,73,140,108,124,29,90,27,87,52,59,0.907811838510165,3.76614569089388,3.93442290543412,0.00148321944383037,0.173991511615323,-0.894854702911604
"58","GB41361",457,294,396,250,355,1405,359,19,28,40,19,196,3.18996837251288,4.81118638992873,4.01713164792356,0.00126040096528774,0.173991511615323,-0.747700582960372
"59","GB42141",680,488,494,955,928,680,1015,1845,558,1241,1265,501,-0.688252522906085,7.19089618686211,-3.92931317072477,0.00149823546649791,0.173991511615323,-0.900830329438287
"60","GB42146",344,719,464,852,1421,395,1823,2851,674,2166,1329,593,-1.31377342906258,7.35882675275723,-4.05263440000349,0.00117552280879387,0.173991511615323,-0.683697684373163
"61","GB42802",364,546,336,584,574,338,2203,1688,416,1571,932,417,-1.33676401417379,6.89905321359061,-3.94394444996059,0.00145564584993672,0.173991511615323,-0.876918688382492
"62","GB44118",48,76,77,60,55,44,121,200,54,155,123,61,-1.09610333737777,3.84556958786745,-4.08067494489391,0.00111262326149182,0.173991511615323,-0.641990395745974
"63","GB44179",41,29,22,47,19,44,3,19,5,9,18,13,1.48485656037197,1.67977280364695,4.01089949482634,0.00127593355079983,0.173991511615323,-1.01288167074392
"64","GB44503",687,535,474,985,513,768,141,136,166,152,518,363,1.44317189050913,6.05173479215845,3.92944876528108,0.00149783500162629,0.173991511615323,-0.908206336277717
"65","GB45147",871,539,421,1225,938,585,1224,2795,614,1253,1574,582,-0.870843564643561,7.35584025063365,-4.01137196496949,0.00127474918990688,0.173991511615323,-0.755925810419442
"66","GB45318",170,213,242,388,464,260,367,986,203,585,436,307,-0.811627831865656,5.93639686663591,-4.13558510287377,0.000999220400189402,0.173991511615323,-0.544148905820642
"67","GB45986",17,23,41,37,82,48,117,263,25,84,143,42,-1.47209757793356,3.34433612116165,-3.94816607243561,0.00144358793517545,0.173991511615323,-0.891120386927717
"68","GB46230",1846,3313,4476,5219,9675,3457,7722,15406,4199,17680,9330,5699,-1.28389580016981,10.0805690197776,-4.0599353696227,0.00115880394644263,0.173991511615323,-0.746685141676539
"69","GB46528",112,134,144,344,194,112,215,685,133,384,364,149,-0.941478863476222,5.23100799383306,-4.14124787455177,0.000988218296458568,0.173991511615323,-0.533363867658495
"70","GB46581",165,195,158,247,172,130,251,450,101,382,375,188,-0.771397597789981,5.26312697636631,-4.00933601978928,0.00127986078652941,0.173991511615323,-0.771634678717903
"71","GB47091",94,114,43,138,51,80,1,9,24,6,20,64,2.6785913181158,2.48372148197903,4.15044294928073,0.000970616540143717,0.173991511615323,-0.690572569295473
"72","GB48350",424,354,336,713,623,443,693,877,364,755,859,390,-0.610478146797098,6.59203529095074,-3.95742401884103,0.00141749998243944,0.173991511615323,-0.856822777337752
"73","GB48474",170,447,450,509,622,211,1096,2785,326,1574,977,430,-1.50177498598138,6.71193976846719,-4.04802211268454,0.00118621142799841,0.173991511615323,-0.693263245712585
"74","GB50188",39,35,30,55,48,33,11,21,11,35,28,16,0.903831975789291,2.30478272432132,3.98099216354326,0.00135323320763674,0.173991511615323,-0.94128540288683
"75","GB50636",147,227,250,378,688,166,754,927,278,1156,488,330,-1.30703251049548,6.14170632374848,-3.93945913934544,0.00146856931602964,0.173991511615323,-0.893627193644944
"76","GB50705",24,19,8,19,15,35,3,15,4,5,4,2,1.71144129981595,0.79766426413396,4.11757135705323,0.00103505911437326,0.173991511615323,-1.0414532398855
"77","GB52052",216,316,392,724,649,205,933,1024,521,1115,624,469,-1.22129022978607,6.55824111880465,-3.96359678841621,0.00140037303085588,0.173991511615323,-0.845649870207388
"78","GB52179",44,94,99,164,204,80,196,419,97,604,276,114,-1.34979336612814,4.79032405269364,-4.04753829987409,0.00118733835994944,0.173991511615323,-0.694636342302698
"79","GB52308",234,305,397,447,280,202,744,627,224,723,782,482,-1.07077455776997,6.19535874445658,-3.93382461511329,0.0014849696967423,0.173991511615323,-0.90393912445921
"80","GB53240",107,78,78,140,96,147,27,53,39,45,68,66,1.02139459581633,3.67240792697053,4.05107678399528,0.00117912142599797,0.173991511615323,-0.69872170103263
"81","GB55389",1185,1448,1105,1751,1761,964,2259,5702,1464,3612,2201,1155,-0.995463107929687,8.31980933717639,-4.05124855349365,0.00117872402963618,0.173991511615323,-0.696538459860728
"82","GB55503",229,157,125,282,215,258,36,140,62,97,198,116,0.929211884894677,4.64396749912837,3.98508201570564,0.00134238684052727,0.173991511615323,-0.805329803885822
"83","GB55547",325,439,486,870,1135,355,768,1911,529,2600,1178,579,-1.14841426938231,7.08451575035086,-4.00639339694526,0.0012872857181075,0.173991511615323,-0.765135063890364
"84","GB55707",343,217,374,438,587,291,706,778,351,906,604,384,-0.917079023846533,6.36578841569361,-3.98401156351961,0.00134521711162246,0.173991511615323,-0.811812493537437
"85","GB47976",123,83,96,143,95,114,50,71,29,66,84,54,0.766931931728247,3.81195248644664,3.90900371849755,0.00155946491766888,0.175070625717163,-0.937433467570671
"86","GB50000",44,74,69,119,191,69,125,448,66,252,177,102,-1.10027476959838,4.39118551753844,-3.91579240073451,0.00153871991160724,0.175070625717163,-0.925014686491364
"87","GB52730",36,39,29,64,38,49,7,29,13,20,31,21,0.986646339830367,2.3251188558619,3.90838556674363,0.00156136795872816,0.175070625717163,-1.05177211050733
"88","GB43942",206,198,182,367,486,199,303,616,196,352,545,216,-0.595473402429659,5.72318418350689,-3.87224388218584,0.00167684109011764,0.176009521240677,-1.02165932898681
"89","GB45054",19,26,10,27,16,25,6,9,4,5,9,11,1.29430619438343,1.13044352166632,3.87113311245486,0.00168052443458349,0.176009521240677,-1.30888321601085
"90","GB46673",32,44,26,45,40,30,12,13,15,7,12,23,1.38573033429751,1.9812474155302,3.88376554287102,0.0016391155713439,0.176009521240677,-1.1417637204109
"91","GB48935",54,76,76,89,87,53,114,222,39,198,133,97,-0.936334636218805,4.042784254845,-3.89332477878736,0.00160847127896771,0.176009521240677,-0.962865476539288
"92","GB50506",142,274,218,475,482,175,445,1188,262,1008,563,234,-1.12628362054591,6.05353051433075,-3.87980155500281,0.00165199654955121,0.176009521240677,-1.00294453269882
"93","GB53116",2217,5450,5999,7348,7335,3283,11835,32494,3478,25543,15170,6263,-1.45739620175021,10.4316777835674,-3.8983877597604,0.00159247741005953,0.176009521240677,-1.02461657864469
"94","GB54020",138,146,187,298,400,151,274,648,161,749,346,241,-0.964978519644377,5.58011217147041,-3.86648040271288,0.00169604254193989,0.176009521240677,-1.03089497325802
"95","GB40972",200,181,262,377,223,145,417,827,197,725,445,189,-1.03677632807791,5.74510090324671,-3.85541139742238,0.00173354882787659,0.176838086097215,-1.050237937889
"96","GB47694",311,420,434,930,720,344,820,1359,492,1161,876,414,-0.885833075265964,6.79528678297918,-3.83806700966742,0.00179402131754448,0.176838086097215,-1.06749362941256
"97","GB52523",2,5,12,11,7,4,8,39,12,28,19,8,-1.57155661246938,0.88156149813824,-3.84185897870104,0.00178061983138331,0.176838086097215,-1.40411185015699
"98","GB53115",58507,105230,109100,100128,198221,78576,244011,612914,94093,460339,196293,154949,-1.42331878638154,14.7764438412769,-3.84246980870548,0.00177847057905602,0.176838086097215,-1.44360154638001
"99","GB54507",4460,8493,4475,8288,10001,3678,23124,31972,7002,23929,11944,5632,-1.39962594035879,10.7125363326746,-3.83788521518679,0.00179466637863909,0.176838086097215,-1.13536777065637
"100","GB55029",12201,1930,3069,1688,3611,6395,934,336,702,114,171,619,3.08901958561943,7.73528789209537,3.82729934752889,0.00183263727748785,0.177059231913213,-1.07869133327654
