"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"23","GB43742",1038,1406,1011,902,970,1208,963,1204,1278,977,782,775,0.331919639568911,6.8558517970453,3.65771403287094,0.00278369358033456,0.933231142347775,-3.5251023400673
"24","GB43879",2055,3642,2911,2105,1831,2086,1759,2497,3066,1401,1037,1946,0.563607579385261,7.8764156666174,2.875622099162,0.0127243657852519,0.933231142347775,-3.96769270556836
"25","GB44120",71,218,221,349,274,445,703,1154,662,502,1841,470,-1.59639869448783,5.5827051626271,-3.65012801979359,0.00282484096824891,0.933231142347775,-3.42433187947779
"26","GB44398",1066,1133,880,802,877,1154,991,978,981,905,762,709,0.336575125663781,6.70837997685866,2.93182363097999,0.0114105249981605,0.933231142347775,-3.79948576516823
"27","GB44590",38,108,140,142,121,102,131,270,351,285,246,152,-0.984100498103845,4.08941910138765,-3.42513991805119,0.0043704262440864,0.933231142347775,-3.67121391651812
"28","GB44661",217,248,237,237,245,278,345,575,418,390,308,338,-0.480941281110431,5.11484854975604,-4.38576098808174,0.000694937802550471,0.933231142347775,-3.05587345161656
"29","GB44663",27,48,109,109,78,52,91,187,232,119,188,83,-0.97456155405581,3.41084598663363,-2.88876149784901,0.0124044418395732,0.933231142347775,-4.0047350573394
"30","GB45063",16,14,17,46,49,19,55,74,69,89,104,33,-1.32403040808845,2.17460657463042,-3.40692606651851,0.0045279614805535,0.933231142347775,-4.09779685753009
"31","GB45120",49,70,47,42,33,71,39,55,43,57,29,23,0.554214479689092,2.33482422177404,2.97173950345565,0.0105596667590517,0.933231142347775,-4.15214254124939
"32","GB45224",20,17,16,16,21,25,13,19,14,11,14,14,0.624334047867357,0.919335131180376,2.89075326806578,0.0123566421076491,0.933231142347775,-4.32553602925783
"33","GB45355",209,238,207,159,194,296,219,209,223,220,159,141,0.350804403062991,4.51651504254617,2.92272306235718,0.0116138036517918,0.933231142347775,-3.75887684146619
"34","GB45499",2119,4039,2565,1508,1882,2066,1161,937,4017,666,1193,1063,1.04347535673908,7.55894106433906,3.18255779680329,0.00700731170415052,0.933231142347775,-3.81987039376482
"35","GB45548",0,0,6,8,29,2,20,16,25,25,38,10,-2.51911995620452,-0.115142664185055,-3.00495267708695,0.009899768132294,0.933231142347775,-4.35194956973754
"36","GB45636",313,415,311,298,255,417,341,359,336,306,258,249,0.306429852790265,5.1629282799657,2.960642717696,0.0107897042204556,0.933231142347775,-3.67397820527296
"37","GB45928",9,10,11,14,7,14,15,23,31,31,16,15,-0.76334260911736,0.789042372641517,-3.33366527109567,0.00522150400650684,0.933231142347775,-4.27967772816362
"38","GB46304",15,28,40,21,30,43,57,91,68,49,26,49,-0.734111396835217,2.13272092810057,-2.95353234352107,0.0109397009838226,0.933231142347775,-4.18837502620519
"39","GB46606",385,607,436,397,419,478,419,568,488,413,332,361,0.275609315021527,5.61994636580767,2.96752129627488,0.0106465333422041,0.933231142347775,-3.6706177023571
"40","GB46638",35,43,35,66,74,44,100,162,84,102,135,72,-0.956235286616335,3.00419174523204,-3.41894875316173,0.00442334567467413,0.933231142347775,-3.93024494629405
"41","GB46677",12,25,21,14,10,13,9,15,17,11,3,4,0.975030358382779,0.399991206799665,3.14132843542242,0.00759293870401686,0.933231142347775,-4.33619332546911
"42","GB46693",90,218,131,80,75,160,76,111,110,98,70,58,0.670923028960957,3.49200643321888,3.58565817928244,0.00320040169543119,0.933231142347775,-3.74975326058839
"43","GB46772",1740,2736,1340,1104,1584,2268,1378,1965,1202,1067,1080,996,0.643725169050236,7.3648332480038,3.55445133286196,0.00339998467942527,0.933231142347775,-3.65773589973611
"44","GB46814",132,270,182,161,119,235,116,155,156,162,79,123,0.660008161859092,4.08478015088167,4.15534005490975,0.00107262767316053,0.933231142347775,-3.37942972663783
"45","GB46883",45,68,53,40,30,49,88,111,87,77,57,66,-0.56947123925961,2.78031372319904,-3.73459881365185,0.00239947589399666,0.933231142347775,-3.89794783122181
"46","GB47302",126,220,117,85,97,209,116,153,135,79,76,93,0.556219397783882,3.74380362276168,2.85847264024017,0.0131541767513944,0.933231142347775,-3.93647113246405
"47","GB47953",13,23,16,19,19,22,14,22,15,10,10,11,0.657275376208194,0.854055730454825,3.19856755472643,0.00679225980659073,0.933231142347775,-4.28868287736476
"48","GB48121",6,13,9,9,10,4,15,38,22,18,15,12,-1.00364917674244,0.521140003280026,-3.40869223877898,0.00451243831690892,0.933231142347775,-4.29746448175351
"49","GB48149",40,58,62,53,25,24,23,28,20,24,22,38,0.908136699984677,1.87857459049698,2.89663069609921,0.0122166476307988,0.933231142347775,-4.22974551528087
"50","GB48173",44,90,33,35,39,77,13,62,40,15,15,35,1.13216563599228,2.00915798884979,3.28595406077093,0.00572961948261449,0.933231142347775,-4.13864422445728
"51","GB48194",215,521,180,147,241,310,214,289,123,193,99,114,0.820085087120175,4.48628123636712,2.99577224853263,0.0100779730266088,0.933231142347775,-3.73904408040391
"52","GB48489",132,255,193,245,213,190,261,483,340,415,265,282,-0.538830608001733,4.86394833177663,-3.21615073354696,0.00656366480142098,0.933231142347775,-3.58600928217075
"53","GB48517",5,17,11,10,9,15,19,30,23,41,25,11,-0.900145166701787,0.855698877539351,-3.04719945456328,0.00911914485107375,0.933231142347775,-4.31206790120744
"54","GB48667",13,15,8,13,15,14,20,27,28,38,19,16,-0.686909568495253,1.0126591356206,-2.95526651253779,0.010902928847754,0.933231142347775,-4.30981042232747
"55","GB48685",7,15,18,59,44,38,47,122,73,112,90,36,-1.42630565381196,2.26145075755744,-3.16246307523889,0.00728688326819527,0.933231142347775,-4.13523101449313
"56","GB49017",436,689,475,245,496,219,120,273,568,117,172,161,1.17011060142916,4.98228572274726,3.39023711444686,0.00467732384778109,0.933231142347775,-3.50557971945133
"57","GB49018",460,401,203,172,236,188,120,170,214,96,174,75,1.13399792953511,4.38408148387087,3.96346548766521,0.00154571888314486,0.933231142347775,-3.37836238864008
"58","GB49054",17,17,12,14,18,20,9,17,14,12,13,8,0.62026144775772,0.689060016874119,2.93537017456757,0.0113322610471913,0.933231142347775,-4.33809109351682
"59","GB49289",43,81,69,112,88,117,117,268,179,117,122,130,-0.687000650334633,3.6302188421604,-2.96909602118242,0.0106140222554485,0.933231142347775,-3.92906003327348
"60","GB49429",18,55,59,39,37,39,43,95,101,89,89,51,-0.732977952567839,2.607901754972,-2.88080394243379,0.0125972368196232,0.933231142347775,-4.1386214812724
"61","GB49511",284,284,223,224,215,320,458,657,381,708,335,279,-0.603666098105593,5.24813101896347,-3.33245036680279,0.00523386352254725,0.933231142347775,-3.50279733288112
"62","GB49689",60,367,113,55,162,52,58,38,46,9,40,38,1.84036834389242,2.73922976161469,3.28290036085203,0.00576378104580993,0.933231142347775,-4.02816963978532
"63","GB49774",150,206,139,192,140,139,256,275,305,276,277,241,-0.577453368402291,4.55183549055759,-3.74683794394886,0.00234348627925104,0.933231142347775,-3.41013417879747
"64","GB49966",6,15,24,29,17,14,33,60,30,42,50,29,-1.08524598127319,1.51875847686414,-3.20097320096265,0.00676052072586182,0.933231142347775,-4.2226889771107
"65","GB50077",95,99,71,58,47,66,54,79,66,30,47,44,0.657023557070119,2.76683476632846,3.04208256833482,0.0092103419350286,0.933231142347775,-4.067183250894
"66","GB50190",171,259,192,201,172,267,259,444,314,361,329,217,-0.397075261962566,4.84484766442522,-2.93022557617339,0.0114459645639313,0.933231142347775,-3.72128321870203
"67","GB50534",11,18,20,11,11,16,19,39,34,27,21,20,-0.653145780285871,1.1387402340987,-3.62354355316889,0.00297397103015678,0.933231142347775,-4.20299461107328
"68","GB50595",2999,3944,2402,2090,2788,3191,2533,2516,3057,2437,2217,1917,0.418974158727215,8.20953863829036,3.0118616432215,0.00976771808452842,0.933231142347775,-3.9568317360175
"69","GB50633",153,203,173,214,165,253,241,391,327,278,286,208,-0.374517005139253,4.71358131753029,-2.89586737624807,0.0122347404326275,0.933231142347775,-3.75231933231257
"70","GB50810",38,71,52,34,44,44,44,38,50,37,33,26,0.502568687341955,2.23703067154382,2.97232965977349,0.0105475695743459,0.933231142347775,-4.16576617818919
"71","GB50822",1,6,18,145,133,69,151,124,161,224,377,149,-2.69037878860727,2.93439615832856,-3.12111223950394,0.00789767774321592,0.933231142347775,-4.07796840403537
"72","GB50845",1,5,6,16,16,12,15,32,18,38,43,24,-1.61391842759076,0.68398743253665,-3.01173170620423,0.00977018536871005,0.933231142347775,-4.33465779907278
"73","GB51565",243,328,286,195,216,319,211,272,313,268,164,204,0.350567635753094,4.79769829409474,3.52667182550472,0.00358822594512539,0.933231142347775,-3.43481959354009
"74","GB51580",542,1871,1006,919,858,1041,670,1044,1181,765,433,479,0.645656173010165,6.55274657108655,3.17619544865061,0.00709465066018819,0.933231142347775,-3.67118074546513
"75","GB51774",30,73,72,178,195,89,219,320,145,297,380,183,-1.27498167076652,4.05834341161374,-2.95578788234615,0.0108918973882782,0.933231142347775,-3.87304067695137
"76","GB51783",587,1085,962,648,479,1669,2028,2972,2321,874,1483,992,-0.783661116200472,7.02760190078781,-2.86329723747696,0.0130318355859782,0.933231142347775,-3.87493165765942
"77","GB51793",23,30,29,21,29,43,61,41,75,43,48,53,-0.647140338649224,2.1400013411424,-2.93534993235568,0.0113327062377488,0.933231142347775,-4.19083379631733
"78","GB51799",35,13,49,23,24,20,95,73,240,57,31,38,-1.3377489492445,2.25477552239046,-3.01023016742937,0.0097987419089014,0.933231142347775,-4.16631515159229
"79","GB51909",0,0,9,19,19,0,27,21,16,24,28,12,-2.69830878026418,-0.218156654870543,-2.8580683003346,0.0131644810937436,0.933231142347775,-4.37007900353116
"80","GB52158",815,1025,1082,747,698,689,570,896,900,874,387,644,0.483490838775291,6.40653328842237,3.0134448403117,0.00973770541600219,0.933231142347775,-3.72237710314209
"81","GB52179",325,490,434,274,433,414,303,439,240,259,113,166,0.921341460270495,5.0820175435464,4.52503315234541,0.00053606732201494,0.933231142347775,-3.01277124656563
"82","GB52285",14,24,22,22,25,17,31,41,50,39,30,32,-0.647732752024327,1.64545297349427,-3.47952800885802,0.00393212132684625,0.933231142347775,-4.1566515495833
"83","GB52424",697,730,691,652,635,851,937,1271,1241,874,868,809,-0.284131604191641,6.55551475396908,-2.90765137739249,0.0119583479626947,0.933231142347775,-3.79144430292036
"84","GB53009",1,19,16,97,76,19,67,83,169,146,170,48,-2.16954777306215,2.36322931227389,-3.01092874989892,0.00978544586164805,0.933231142347775,-4.16834446321372
"85","GB53705",158,169,155,207,175,174,201,374,302,290,266,209,-0.452477541987787,4.60074871415934,-3.06638317255448,0.00878515084177611,0.933231142347775,-3.68934942354387
"86","GB53873",11,22,46,10,15,10,13,4,5,8,6,9,1.38789279435104,0.327782730771893,3.16169202687497,0.00729782961910088,0.933231142347775,-4.33779089244478
"87","GB53933",264,389,297,299,236,273,222,243,360,263,179,161,0.521020923429106,4.86507940911403,4.22735262664648,0.000936013522303799,0.933231142347775,-3.13496082514429
"88","GB54136",70,123,105,110,76,129,188,228,214,186,113,97,-0.523939599614104,3.85060379536074,-3.4079865673649,0.00451863413434797,0.933231142347775,-3.71698106448449
"89","GB54325",13,12,20,15,17,32,21,59,57,45,26,21,-0.834920855236318,1.49255073417337,-3.08285059392142,0.0085081633093321,0.933231142347775,-4.24256700472704
"90","GB54342",139,188,182,147,141,170,198,332,291,195,193,208,-0.330378265279315,4.44047845644537,-3.0950332305797,0.00830885246427054,0.933231142347775,-3.70037949953801
"91","GB54528",6,16,5,21,17,14,24,46,29,25,34,18,-1.05368411671194,1.07205188721839,-3.05596177587264,0.00896505373233357,0.933231142347775,-4.29205555206542
"92","GB54982",28,37,29,35,32,42,20,26,37,23,18,30,0.617569161440304,1.72957015683212,3.26697929961841,0.00594522415969036,0.933231142347775,-4.1783548728729
"93","GB55039",26,56,85,169,263,54,284,229,182,313,540,152,-1.49861465356285,4.04419801155292,-2.8744617736963,0.0127530053458962,0.933231142347775,-3.91787951266993
"94","GB55170",14,14,8,24,20,53,48,59,86,109,60,57,-1.62695821257566,2.01713053352811,-4.50170802052036,0.000559798531999014,0.933231142347775,-3.95642882990917
"95","GB55263",2782,7710,2827,1949,3983,6039,2738,3936,2117,3462,1874,1501,0.795602933674559,8.42341780377203,2.91105787261774,0.0118796026973055,0.933231142347775,-4.01334103638652
"96","GB55495",153,210,209,302,281,303,406,718,406,634,640,309,-0.888362189747891,5.27193504594864,-3.66651575017463,0.00273671357169812,0.933231142347775,-3.36435950360187
"97","GB55642",4,19,9,13,13,14,25,43,44,28,44,23,-1.3577707930025,1.14543657112863,-4.58579513535589,0.000479007783564891,0.933231142347775,-4.09964184214942
"98","GB55651",3,8,7,10,17,7,20,38,15,23,45,10,-1.27342664225401,0.623612393279098,-2.8856639024099,0.0124791420951917,0.933231142347775,-4.35456427375307
"99","GB55893",300,320,293,239,262,331,299,332,349,234,219,224,0.286770990774781,4.98335972824437,2.9108431621016,0.0118845508513758,0.933231142347775,-3.70964833442011
"100","GB55997",98,385,225,188,134,149,109,167,151,149,71,91,0.788222422999816,4.03408099792296,3.17429476313758,0.00712095250684153,0.933231142347775,-3.75372464941525
