"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"33","GB45716",110,152,227,133,139,197,316,300,246,219,189,170,-0.397093783558475,4.42843468095854,-3.59664428675575,0.00319917890954709,0.321718125854186,-1.55735722972421
"34","GB45967",79,109,258,151,102,132,260,392,388,325,174,170,-0.867737963136175,4.3953992296033,-3.65518915393506,0.0028587168665836,0.321718125854186,-1.46814719332153
"35","GB46224",652,242,793,497,641,661,206,184,161,419,271,144,1.55690852790655,5.2751880763192,4.6192843423158,0.000466942466683902,0.321718125854186,0.0688149445969808
"36","GB46360",700,543,706,634,316,760,470,675,487,351,405,286,0.640276206488814,5.82496923702245,3.55240083646217,0.00348353859316055,0.321718125854186,-1.62295471374776
"37","GB46493",18,16,27,22,16,18,48,47,31,38,24,26,-0.653296511002745,1.5631072123305,-3.73203041768882,0.00246697659538628,0.321718125854186,-1.84418743930219
"38","GB46524",4,5,7,12,8,4,14,23,21,13,21,13,-1.18481976632272,0.28602326361978,-3.67709519070875,0.00274099376809193,0.321718125854186,-2.27403431595198
"39","GB46604",381,522,513,369,364,544,534,532,394,366,281,302,0.373946951529049,5.54958095560664,4.45071414946502,0.000636588758495414,0.321718125854186,-0.171057765828047
"40","GB46614",1141,1251,1724,1052,1208,1454,3046,3424,3324,2376,1227,1604,-0.655918517152918,7.61171016225235,-4.07148953109184,0.00129320555578577,0.321718125854186,-0.900851147035951
"41","GB46772",1740,1378,2736,1104,1584,2268,1965,1202,1067,1340,1080,996,0.653364923820542,7.3648332480038,3.68919332314527,0.00267810254862365,0.321718125854186,-1.45354260456642
"42","GB46925",275,297,313,272,373,324,627,540,601,669,453,433,-0.649201798181822,5.53232263563252,-4.58590142691162,0.000496365327911191,0.321718125854186,0.0317482063262062
"43","GB47192",334,398,363,299,288,429,364,354,342,310,272,275,0.325611900847192,5.23076873597834,3.59886891576197,0.00318551863674715,0.321718125854186,-1.5448881976947
"44","GB47266",294,295,204,198,194,267,235,206,158,117,190,171,0.638557702103882,4.52959787554297,3.70056158660638,0.00262034276913641,0.321718125854186,-1.38549215605045
"45","GB47424",14,32,37,36,28,36,113,59,89,48,59,41,-0.938053506357518,2.30138102083561,-3.72656004980486,0.0024929656108799,0.321718125854186,-1.66210206933899
"46","GB47452",57,123,225,159,112,133,279,368,320,372,176,179,-0.91466409371565,4.37429258735001,-3.74782866904536,0.00239345890819675,0.321718125854186,-1.32205285648287
"47","GB47461",35,51,69,47,46,57,90,111,81,96,64,61,-0.516872265220122,2.86043995698379,-3.7252532271252,0.00249921529103677,0.321718125854186,-1.53348291143135
"48","GB47581",81,72,94,75,69,81,156,195,145,122,98,112,-0.596611474211415,3.53960476052637,-5.35853582437953,0.000125169136586003,0.321718125854186,0.820789279819015
"49","GB47654",6,7,7,8,9,9,18,25,24,28,13,11,-1.07293454365746,0.493781696361835,-4.30949670196478,0.00082738625892275,0.321718125854186,-1.6474827442045
"50","GB47743",55,77,118,99,80,66,239,211,133,152,130,90,-0.747441775337389,3.63929416300622,-4.01320964154655,0.00144386604773625,0.321718125854186,-0.984353298291833
"51","GB47791",187,226,311,174,203,263,215,291,220,160,133,140,0.447377640945597,4.52331883434917,3.97391124496109,0.00155551269688772,0.321718125854186,-0.945674244229126
"52","GB47845",72,82,93,79,83,94,166,176,118,100,108,98,-0.389655405105566,3.52818081026616,-3.60617743245848,0.00314105590693382,0.321718125854186,-1.60222645768791
"53","GB48064",378,398,319,274,291,424,321,301,206,263,272,260,0.553973549107216,5.09761703830458,3.85774806049528,0.00194007966786363,0.321718125854186,-1.11958691109753
"54","GB48356",88,126,148,122,121,121,218,235,187,175,152,143,-0.416117102615352,4.06215115253874,-3.9819563610652,0.00153195780671195,0.321718125854186,-0.970443044867179
"55","GB48423",574,528,456,355,332,555,389,433,364,383,354,317,0.485877469640576,5.53944556684733,3.55622799425926,0.0034579597947376,0.321718125854186,-1.61576210427294
"56","GB48466",28,44,47,49,34,42,82,122,62,67,58,46,-0.615507047347932,2.58339568223798,-3.58850804940274,0.00324964717800205,0.321718125854186,-1.77628918697733
"57","GB48526",217,269,349,279,313,297,588,495,610,635,333,381,-0.607148312351381,5.40168042230721,-3.98459715299225,0.00152430585954057,0.321718125854186,-0.914740698353356
"58","GB48605",52,61,88,61,72,85,127,133,101,114,86,92,-0.444532524074998,3.28417950000463,-3.56762337241827,0.00338291973798627,0.321718125854186,-1.68993576783252
"59","GB49171",59,86,114,69,75,100,178,162,155,117,90,95,-0.458077901675872,3.53796662006451,-3.75178851500626,0.00237538385453154,0.321718125854186,-1.38308346297793
"60","GB49231",5,11,10,10,11,10,28,31,23,20,24,16,-1.09522840227649,0.773736342605596,-5.2788667783538,0.000143745475824407,0.321718125854186,-0.726155695892944
"61","GB49346",148,190,217,153,158,188,522,330,438,270,203,184,-0.60897414366651,4.69597329480234,-3.83547214863962,0.00202428671220123,0.321718125854186,-1.1653488990255
"62","GB49429",18,43,55,39,37,39,95,101,89,59,89,51,-0.885773530258636,2.607901754972,-4.24048955310145,0.000941208050220195,0.321718125854186,-0.921013371303426
"63","GB49555",120,160,147,133,116,153,167,126,111,90,111,104,0.438894073084402,3.83589967692526,3.68895052925173,0.00267935015616974,0.321718125854186,-1.44189585063973
"64","GB49734",15,29,30,22,19,24,78,43,47,37,31,37,-0.739494954974829,1.84348271407727,-3.83034648336036,0.00204418515943791,0.321718125854186,-1.65052761952897
"65","GB50068",26,37,43,25,38,42,21,29,24,26,22,24,0.718460796696673,1.72719167147039,3.92771618102136,0.00169813016856776,0.321718125854186,-1.56404939874768
"66","GB50375",417,406,316,270,250,400,339,278,289,238,250,246,0.505179185349038,5.0925588406828,3.64344718148851,0.00292391999061872,0.321718125854186,-1.47151917722004
"67","GB50405",21,39,69,64,40,50,167,121,170,131,114,57,-1.24586388928547,3.04402161814305,-4.63202842632038,0.000456192180092681,0.321718125854186,-0.296104586062483
"68","GB50534",11,19,18,11,11,16,39,34,27,20,21,20,-0.680526387745785,1.1387402340987,-4.09674085471792,0.00123303025939905,0.321718125854186,-1.5867003489005
"69","GB50938",337,397,319,265,270,422,367,345,313,225,267,228,0.399977557449774,5.11590781800991,3.66744139521721,0.00279225387415533,0.321718125854186,-1.43172081168661
"70","GB51041",43,72,98,67,66,88,149,161,182,181,88,84,-0.739910909474978,3.45899807914341,-3.8407242552045,0.00200410242668579,0.321718125854186,-1.26669914573986
"71","GB51322",38,42,33,26,29,37,14,11,42,15,15,21,1.14262506254023,1.49392947327125,3.66977793447931,0.00277975854023337,0.321718125854186,-1.93652194254807
"72","GB51372",1176,1145,1150,879,907,1140,1171,1183,932,960,679,693,0.4075641558504,6.79445160538855,4.15795414613289,0.00109880081723425,0.321718125854186,-0.693879148543163
"73","GB51380",4,4,7,5,14,10,42,36,39,26,15,19,-1.81876270607932,0.670574951399119,-5.95699060809573,4.55276192219048e-05,0.321718125854186,-0.337436586537327
"74","GB51998",42,63,150,83,67,88,170,239,161,195,119,105,-0.856121774079098,3.63880210145604,-4.00091706771166,0.00147787807961219,0.321718125854186,-1.00573446937369
"75","GB52156",18,44,49,33,35,51,84,115,90,62,52,50,-0.79005912887924,2.54395912153563,-4.02955052381218,0.00139989099288843,0.321718125854186,-1.20596803636177
"76","GB52308",772,621,1365,319,827,1652,656,361,339,277,394,418,1.21847603298054,5.99366092519014,4.06562958133054,0.0013075960449303,0.321718125854186,-0.797258201611745
"77","GB52604",19,31,68,32,28,53,94,104,84,89,52,39,-0.841764066390717,2.52913963577951,-3.60171873569185,0.00316810578560926,0.321718125854186,-1.7733943354635
"78","GB52782",1302,1410,1447,958,1202,1602,1343,1357,1123,1083,980,945,0.393408441800125,7.09558138677713,4.02426525957002,0.00141396193417509,0.321718125854186,-0.922826636148685
"79","GB53031",600,664,592,518,476,704,589,645,576,434,458,428,0.378670491219335,5.95563824775054,3.99445383470485,0.00149608927793651,0.321718125854186,-0.904028687419417
"80","GB53128",421,412,413,294,316,446,397,338,285,340,275,285,0.449430368281586,5.29166121028564,4.03166560269955,0.00139430032277328,0.321718125854186,-0.835650906629369
"81","GB53195",271,354,363,217,242,373,385,332,213,202,209,199,0.452908289832219,4.93588096516055,4.00473493314072,0.00146722750039785,0.321718125854186,-0.88277506128092
"82","GB53312",871,1124,1018,766,732,1276,1120,944,933,683,509,516,0.53135583799116,6.56946449231269,4.32908453606653,0.000797736309994732,0.321718125854186,-0.414387668013481
"83","GB53398",353,413,385,303,281,426,356,391,381,304,258,259,0.343622079338394,5.25306932545367,3.81019486532198,0.00212437092855311,0.321718125854186,-1.19633098257052
"84","GB53557",22,25,22,11,18,18,43,62,49,52,37,25,-0.986201408694175,1.70600731061793,-4.7637252195616,0.000359024579060078,0.321718125854186,-0.683555487485363
"85","GB53605",21,33,66,43,34,55,110,119,94,89,43,52,-0.82278312814568,2.66712086139633,-3.61949185578702,0.00306166663843465,0.321718125854186,-1.72115565302619
"86","GB53963",178,198,357,206,227,315,463,513,454,456,277,264,-0.51887660794914,5.11020222929541,-3.60846173246715,0.0031272884678998,0.321718125854186,-1.52992616500073
"87","GB54230",70,103,184,132,109,102,275,243,216,227,158,145,-0.687840698550721,4.0999492810646,-4.07572840724043,0.00128289737936362,0.321718125854186,-0.827335380140239
"88","GB54258",1358,1269,1442,912,774,1482,1286,854,1250,867,686,547,0.61266439399876,6.83614533605981,3.64994804925832,0.00288763623515724,0.321718125854186,-1.48664737900872
"89","GB54416",1,5,8,11,10,7,38,21,39,12,23,13,-1.6496462751267,0.427058756415711,-3.64978414244211,0.00288854541679378,0.321718125854186,-2.26103812258789
"90","GB54728",22,41,43,41,56,63,172,103,172,66,81,57,-1.0505821183945,2.87646211335935,-3.76425302694985,0.00231939096098795,0.321718125854186,-1.48517137214311
"91","GB54854",1701,1708,1769,1210,1509,2051,1630,1466,1437,1295,1231,1226,0.434223517454636,7.40235695561927,3.79327833931712,0.0021941577162277,0.321718125854186,-1.29725258097214
"92","GB54910",143,150,281,163,136,170,340,346,269,282,190,219,-0.476768485534356,4.58592987774469,-3.68350348075888,0.00270749594637596,0.321718125854186,-1.41304949662368
"93","GB54920",84,103,138,97,86,106,207,236,161,144,109,102,-0.418810813782326,3.81266144767194,-3.55888486048133,0.00344031458760333,0.321718125854186,-1.64808688990357
"94","GB54926",23,36,40,32,32,46,154,106,73,87,43,33,-0.936984591735764,2.50451334970484,-3.66140950517211,0.00282477571045341,0.321718125854186,-1.69982162627397
"95","GB55088",74,97,137,119,108,119,225,265,187,179,122,126,-0.547088140402654,3.96172958772817,-4.00603839531644,0.00146360931054842,0.321718125854186,-0.946478854399974
"96","GB55147",90,108,110,67,83,81,205,166,126,140,107,102,-0.441312246436367,3.64049392268197,-3.55184698516166,0.00348725609699445,0.321718125854186,-1.67379157641916
"97","GB55159",5,11,23,12,13,15,37,38,28,32,22,16,-0.974931712080722,1.08312885479289,-3.83200044567899,0.00203774255706349,0.321718125854186,-1.88707086658369
"98","GB55323",58,69,116,108,115,105,181,265,228,210,104,143,-0.790832762312994,3.86584929832961,-3.73798590233707,0.00243899627347403,0.321718125854186,-1.37129005981756
"99","GB55751",492,656,528,432,524,615,974,1021,885,805,605,700,-0.419298551468945,6.22404834937711,-4.20215421870665,0.00101129098530448,0.321718125854186,-0.587205443125419
"100","GB55903",24,34,48,53,33,38,95,89,62,72,46,59,-0.694671432018649,2.52152649748107,-3.8211245763655,0.00208048982714461,0.321718125854186,-1.48063669483108
