"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"43","GB46269",115,142,153,198,109,99,161,107,125,74,102,108,0.295924227332403,3.77069241987649,2.52043874127918,0.0252432369920229,0.997501307311077,-4.13783892128107
"44","GB46306",249,217,250,281,201,199,227,114,222,167,179,188,0.406923716845779,4.52075717519318,2.33691844932375,0.0357032467760514,0.997501307311077,-4.11710369087867
"45","GB46640",216,284,226,301,188,303,135,199,223,157,185,178,0.533377717629765,4.56954709342052,2.61907179603192,0.0209119109467417,0.997501307311077,-3.99622729697947
"46","GB46663",1,16,11,34,19,9,54,62,20,13,17,36,-1.36347576610993,1.01501683433431,-2.53202402489378,0.0246927504978539,0.997501307311077,-4.41511017827146
"47","GB46710",133,196,275,282,164,187,333,211,319,248,276,304,-0.447993881588494,4.73366384738656,-2.89967574697677,0.0121787118973788,0.997501307311077,-3.86198419364402
"48","GB46963",331,403,400,509,315,313,407,294,357,230,315,329,0.25764986600021,5.27920428079413,2.49548532878222,0.0264693741167379,0.997501307311077,-4.00547658215238
"49","GB47095",28,22,39,33,14,14,40,55,29,27,25,41,-0.538315413603941,1.70635183329747,-2.32688175005865,0.0363809559979034,0.997501307311077,-4.39885764731213
"50","GB47349",249,254,228,236,152,209,195,141,227,135,145,143,0.464751945849297,4.40640725723906,2.69165873937954,0.0181941665013783,0.997501307311077,-3.98536207584611
"51","GB47375",6,11,14,11,39,18,52,26,18,41,26,18,-0.978075248535492,1.19189374027763,-2.3466091147651,0.0350602975023487,0.997501307311077,-4.427631175614
"52","GB47690",113,74,94,76,41,124,38,27,58,29,56,97,0.847932792627214,2.80408045767974,2.30390762884432,0.0379784856151588,0.997501307311077,-4.31855872685655
"53","GB47970",143,189,307,181,147,135,230,324,278,233,233,220,-0.474671237376328,4.56977387451359,-2.48917726434386,0.0267882959246836,0.997501307311077,-4.05079955550896
"54","GB48307",43,47,58,67,71,42,104,78,55,63,53,79,-0.374850995116275,2.79904880202132,-2.35064643807434,0.0347956938833561,0.997501307311077,-4.30570926404688
"55","GB48442",12,12,16,5,7,4,43,62,19,20,30,36,-1.89366279242766,0.938375930814633,-5.11271508333917,0.000185875873445349,0.997501307311077,-4.18448584508292
"56","GB48443",35,89,165,94,31,24,139,191,109,72,97,227,-1.09138328986095,3.28962226186365,-3.04719406917018,0.00914819721310291,0.997501307311077,-4.07071223053553
"57","GB48608",113,118,178,239,114,126,309,248,206,166,145,138,-0.4136784131791,4.228329687643,-2.61245196785156,0.0211785348479382,0.997501307311077,-4.0406539906799
"58","GB49022",175,190,258,254,172,148,364,398,251,165,200,255,-0.389900205052994,4.66976273114358,-2.91400917274168,0.0118452617769895,0.997501307311077,-3.86165224743316
"59","GB49184",14,21,27,24,30,12,61,52,27,22,23,33,-0.720058172330561,1.58545610537898,-2.95978463851895,0.0108395678284421,0.997501307311077,-4.31075494419794
"60","GB49386",242,198,243,129,158,188,226,87,114,65,131,115,0.706067543928643,4.0519974045301,2.56059347841001,0.0233843005544477,0.997501307311077,-4.08957961842903
"61","GB49565",117,136,276,296,134,124,382,456,289,138,193,273,-0.642868910313783,4.57835094768128,-2.98911554613621,0.0102400451625872,0.997501307311077,-3.84993189472044
"62","GB49829",62,69,52,89,48,62,66,41,30,38,48,61,0.46912705068058,2.60322253554525,2.45890262391809,0.0283710147748164,0.997501307311077,-4.30009211045742
"63","GB49847",2,9,11,19,5,9,44,19,12,10,13,11,-0.966887098588187,0.365154265889935,-2.46342716217154,0.0281288983759668,0.997501307311077,-4.45364391214025
"64","GB50451",27,17,37,50,29,32,68,43,65,28,30,56,-0.565621101693124,2.09006685127855,-2.47850938262929,0.0273360662074275,0.997501307311077,-4.34389563358405
"65","GB50493",29,39,39,44,33,33,69,47,46,33,34,48,-0.309951990081478,2.19337599116075,-2.30963148117013,0.0375743630370607,0.997501307311077,-4.36685821406564
"66","GB50586",37,44,49,83,72,38,149,190,50,55,50,90,-0.718862733770552,2.8993796500083,-2.43533249102234,0.029664970351245,0.997501307311077,-4.27628707621963
"67","GB50769",51,53,67,92,82,65,106,123,145,78,62,75,-0.468924059896376,3.16854877577316,-2.31141530890933,0.037449254325544,0.997501307311077,-4.2785867551029
"68","GB50777",41,82,84,111,45,41,112,137,94,73,73,78,-0.502507699693033,3.10159712254174,-2.67830657389701,0.018666844683406,0.997501307311077,-4.1888941029624
"69","GB51057",14,16,13,25,20,13,42,49,25,17,13,25,-0.647442245436817,1.2441508149514,-2.53833954244668,0.0243975576419509,0.997501307311077,-4.39716840778791
"70","GB51185",25,28,23,30,19,13,39,33,30,22,23,39,-0.415189032049355,1.57513956612751,-2.3047218219916,0.0379207507185937,0.997501307311077,-4.41035167643588
"71","GB51478",45,44,83,111,37,37,97,92,98,57,58,81,-0.477736019991088,2.88925247648149,-2.51090331058514,0.0257051797259504,0.997501307311077,-4.25785348300098
"72","GB51654",129,165,190,254,162,175,341,229,210,179,184,210,-0.302681412497255,4.47341361739573,-2.90332933151982,0.0120928464928461,0.997501307311077,-3.89014180442817
"73","GB51720",52,30,37,32,23,31,29,13,19,21,23,25,0.657059118988909,1.6020136172846,2.45430525959913,0.0286190757512349,0.997501307311077,-4.38565792960472
"74","GB51798",48,63,91,180,72,74,206,229,135,77,62,121,-0.612854458146401,3.50003017575686,-2.36582170993408,0.0338180108159425,0.997501307311077,-4.22623254014653
"75","GB51888",4,9,4,13,8,7,14,20,10,9,9,12,-0.709337115366702,0.108707804106863,-2.54009019019335,0.0243163355085231,0.997501307311077,-4.4551174955134
"76","GB51918",20,24,13,26,18,12,14,12,9,6,9,16,0.771692836170053,0.689234913741513,3.1774136341001,0.00710280912372302,0.997501307311077,-4.3598792147135
"77","GB52014",57,76,89,58,46,53,132,108,69,95,55,86,-0.495168697103896,3.05786762661504,-2.55731227211409,0.023531101681208,0.997501307311077,-4.22577496569779
"78","GB52630",123,67,83,106,81,124,241,159,152,97,90,106,-0.508330851522434,3.66667363570747,-2.2989414583502,0.0383324465866963,0.997501307311077,-4.22640211699607
"79","GB52804",23,35,36,54,26,28,73,68,36,37,28,42,-0.436459119022319,2.11680812548233,-2.36215454444031,0.0340518467701422,0.997501307311077,-4.36306437387035
"80","GB52840",11,8,14,18,2,4,23,23,18,10,11,14,-0.936933576972093,0.373559771007219,-2.61978065840817,0.0208835542067666,0.997501307311077,-4.4372590890289
"81","GB52847",23,39,55,89,76,36,109,120,61,65,51,75,-0.63650770031644,2.78268719741695,-2.57922303680073,0.0225674528499297,0.997501307311077,-4.25453293194785
"82","GB52895",358,113,203,880,207,233,224,90,177,203,114,114,0.910930379494946,4.47308225762136,2.31632062400311,0.0371072533845342,0.997501307311077,-4.13851738474267
"83","GB52927",3,18,1,40,151,42,230,135,24,40,46,108,-2.1842531831801,2.00001176149867,-2.43426865023358,0.0297246873037408,0.997501307311077,-4.37097715557772
"84","GB53092",34,51,57,82,51,46,54,36,50,27,38,35,0.439453292686645,2.35554365686011,2.64251303323032,0.0199937235101823,0.997501307311077,-4.28651387862354
"85","GB53146",376,458,464,647,349,388,424,278,443,265,335,393,0.346502317734379,5.46444079362151,2.64701418669466,0.0198219533022882,0.997501307311077,-3.93803179703395
"86","GB53911",129219,85771,86387,47751,51697,76036,17634,25322,46221,28164,77803,47722,1.07458226460307,12.5169695628797,2.35446621294707,0.0345470979702732,0.997501307311077,-4.43842518220425
"87","GB53978",414889,706381,382472,441774,225456,520963,140101,209166,269367,171663,347173,290411,0.905471055161989,15.0946258550775,2.48610233787718,0.0269450940796629,0.997501307311077,-4.47801911427768
"88","GB54088",27,21,19,17,14,13,16,8,10,8,11,19,0.640018127634575,0.739641096302306,2.34730998420706,0.0350142261081707,0.997501307311077,-4.44916769811593
"89","GB54467",10,36,26,34,69,40,168,116,25,49,33,82,-1.06917633786997,2.34102298466205,-2.29275084001733,0.0387780546102155,0.997501307311077,-4.36182504728499
"90","GB54595",22,60,69,94,49,34,128,135,71,64,43,78,-0.661396539809549,2.83717757413682,-2.60808996286449,0.021356020505685,0.997501307311077,-4.24146016836578
"91","GB54929",717,584,785,975,522,599,674,473,646,425,523,531,0.360431338435864,6.09521376895839,2.75660544616922,0.0160565819369796,0.997501307311077,-3.92411670025166
"92","GB55046",29,67,116,147,25,66,30,20,53,26,41,31,1.05566819316886,2.34048611712721,2.69891028798898,0.017942365118041,0.997501307311077,-4.28016739635313
"93","GB55156",326,539,377,449,354,394,376,258,369,254,273,357,0.399348267792334,5.31508672603557,2.73778178791433,0.0166494927618566,0.997501307311077,-3.89742723261787
"94","GB55331",11,12,29,25,5,4,34,25,30,17,18,26,-1.00214441896461,0.945841723786655,-2.99985336852463,0.0100288758427296,0.997501307311077,-4.36143163844666
"95","GB55396",607,981,1635,1628,501,407,1502,2038,1464,852,1347,1798,-0.811015974888067,6.94982856829728,-2.97117883314427,0.0106026525674642,0.997501307311077,-3.94221332210348
"96","GB55509",101,108,112,170,42,63,138,49,71,39,55,41,0.647266530158953,3.05404096802563,2.2947511213526,0.0386335384636222,0.997501307311077,-4.2955012319139
"97","GB55603",35,30,29,54,41,29,41,15,20,19,19,29,0.653809402028363,1.69576192500824,2.93354985969304,0.0114051449994881,0.997501307311077,-4.30371837318436
"98","GB55803",30,31,34,21,12,12,49,65,30,25,16,56,-0.742035055749164,1.67341231581359,-2.28900222672766,0.0390502630302131,0.997501307311077,-4.40755669533016
"99","GB55807",23,10,23,28,17,19,36,28,26,28,19,36,-0.53118706357836,1.41897797919721,-2.33708481874044,0.035692114686347,0.997501307311077,-4.41496822995095
"100","GB55875",36,54,66,89,60,35,146,97,87,61,61,76,-0.61524628174539,2.93177884511021,-3.63827795832791,0.00290451225622515,0.997501307311077,-3.99558456708329
