"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"20","GB43515",92,54,87,79,60,89,23,19,24,36,28,9,1.84697551905299,2.20096628523648,5.04838111403646,0.000208560995104556,0.893448232849185,-3.91442540286325
"21","GB43571",85,257,229,702,427,1454,2221,9770,2000,1979,2526,551,-2.54799440519659,6.65747746254735,-3.51712006120722,0.00367271996994044,0.893448232849185,-3.6754084461879
"22","GB43823",1256,2682,4938,1459,2422,2262,4131,4239,3113,3958,3848,4671,-0.76339506156746,8.39904236923286,-2.80371771215952,0.0146636793315851,0.893448232849185,-4.07614970059587
"23","GB43892",11796,9024,5594,6059,7503,6345,2723,6377,6313,4119,3355,3638,0.905744646094714,9.30243317696825,3.65932520541138,0.00278951096289424,0.893448232849185,-3.94736862197515
"24","GB43908",418,1175,823,707,717,611,1005,1780,1039,946,621,1018,-0.461394374826039,6.58125406247781,-2.82937745312924,0.0139546761236923,0.893448232849185,-3.8806315566747
"25","GB43943",22,20,24,16,22,25,45,67,29,39,22,45,-0.835577619082059,1.72194856906541,-3.41890567849634,0.00444334462329355,0.893448232849185,-4.19759352717231
"26","GB44099",54,112,111,49,31,62,36,45,34,51,32,41,0.783900708483844,2.50543760219307,3.20410426848155,0.00674486180533881,0.893448232849185,-4.11908653519242
"27","GB44116",187,383,385,330,327,328,809,1219,367,726,337,472,-0.838350578534429,5.60418601894196,-3.26213146151729,0.00602534516355257,0.893448232849185,-3.61504542534038
"28","GB44261",37,85,89,95,37,67,22,30,38,33,37,41,1.04070038013426,2.38273232832184,4.08147941907834,0.00124239121176385,0.893448232849185,-3.98287761172339
"29","GB44628",36,28,54,30,31,28,17,23,31,21,9,26,0.768644849156873,1.56791535355218,2.84870565739568,0.0134429643118691,0.893448232849185,-4.30400116383754
"30","GB44634",5214,5555,4925,5574,4340,4467,2783,3655,4243,4192,3437,4296,0.4795083707712,8.92556401048586,2.76904306157327,0.0156781808602132,0.893448232849185,-4.1297306594521
"31","GB44892",40,45,36,28,47,83,98,82,69,77,71,101,-0.863605704455724,2.77103995311184,-3.2118792959364,0.00664367779165287,0.893448232849185,-4.0749345259311
"32","GB44982",513,1405,1525,904,652,628,493,679,728,509,498,547,0.638597676758344,6.30314769207188,3.71105159838373,0.00252459040056475,0.893448232849185,-3.48595528001643
"33","GB45248",2465,2423,2351,3147,1409,2128,805,2385,1360,1430,1051,1538,0.811743081208395,7.62149862604655,3.83639911164066,0.00198372254272942,0.893448232849185,-3.67070605927069
"34","GB45664",242,299,239,282,175,200,231,195,149,187,173,183,0.423584518812514,4.55966758166478,2.80545033022041,0.0146147120494103,0.893448232849185,-3.86704809406191
"35","GB45932",420,783,482,565,292,401,372,347,391,331,313,364,0.465540235587215,5.51823152709163,3.39872008236746,0.00462091692987001,0.893448232849185,-3.53644034015379
"36","GB45976",321,620,447,536,366,401,344,446,394,345,299,314,0.365823687547133,5.4730506673882,3.37894203864484,0.00480183491475711,0.893448232849185,-3.54242127950741
"37","GB46123",133,250,165,135,134,192,232,361,199,179,197,242,-0.427111497494278,4.44973860158826,-3.09847451082158,0.0082821221978856,0.893448232849185,-3.7609543477259
"38","GB46143",228,303,267,244,235,196,277,367,327,295,272,340,-0.297209684007775,4.95820869411761,-3.01047797852252,0.00982571440840941,0.893448232849185,-3.73012476608761
"39","GB46515",7,14,8,5,9,14,16,28,19,15,18,61,-1.26653727009565,0.742203220640075,-3.5025652146069,0.00377778480674269,0.893448232849185,-4.30047336182899
"40","GB46570",9,23,22,29,10,13,7,7,12,8,9,7,1.03616108707238,0.437004110149557,3.58610457478982,0.0032135409814553,0.893448232849185,-4.31691282311454
"41","GB47148",259,662,479,431,649,418,1077,1349,737,829,993,489,-0.862292301586852,6.15899785350214,-3.3682110665664,0.00490296161288867,0.893448232849185,-3.61125397848571
"42","GB47656",100,157,156,136,52,163,132,41,27,68,67,48,1.19230810278888,3.21677915098742,3.19642221430253,0.00684634894745356,0.893448232849185,-3.99744011428741
"43","GB48249",152,293,199,178,142,135,134,195,165,119,120,188,0.296163701830005,4.20434495459282,2.7902645179426,0.0150494099573309,0.893448232849185,-3.92638781272674
"44","GB48470",178,165,133,131,105,101,106,116,105,92,88,89,0.481687309489745,3.69660241615874,3.18322183033813,0.00702431545163196,0.893448232849185,-3.88788717768541
"45","GB48481",503,966,631,584,475,490,595,732,503,370,343,533,0.30669643652496,5.93040229479095,2.81992039912206,0.0142119773533338,0.893448232849185,-3.82034513988221
"46","GB48505",1706,2564,3744,2739,2814,3999,1551,2678,2117,1515,1417,2702,0.628394181975752,8.03877625979464,2.89428258214012,0.0123082968674201,0.893448232849185,-4.01353395942306
"47","GB48738",89,118,49,116,23,35,12,27,43,23,36,37,1.22879304327959,2.21931190141882,3.009369285322,0.00984688138974744,0.893448232849185,-4.20520784706344
"48","GB48994",203,416,262,383,197,249,239,271,268,188,162,226,0.360005996562135,4.79853206879934,2.7516432190811,0.0162128545423146,0.893448232849185,-3.86336954687165
"49","GB49134",8,19,14,11,13,7,16,32,22,17,14,17,-0.650333325175579,0.77593847679573,-3.1344779475523,0.00772243491347,0.893448232849185,-4.33494803282091
"50","GB49799",449,342,330,210,187,149,168,158,204,195,121,166,0.705029049592864,4.55075824120922,2.95059091176987,0.0110361763778304,0.893448232849185,-3.81149723932815
"51","GB49845",985,1583,1184,1534,804,1226,1046,876,1153,634,890,797,0.477589344818654,6.85212336167484,2.8629682154694,0.0130772425537924,0.893448232849185,-3.89710783868562
"52","GB49876",175,295,239,220,186,313,557,790,472,507,371,262,-0.946864197554506,5.21670011925147,-4.390946307254,0.000693629494848917,0.893448232849185,-3.18338952636802
"53","GB49878",78,210,315,120,355,1204,4113,8357,1333,2344,1396,569,-2.99607910866444,6.36389547597573,-4.24578973419902,0.000910603889144378,0.893448232849185,-3.44999974897622
"54","GB49912",32,105,20,65,25,49,17,16,27,33,24,7,1.27176033492544,1.68323866705811,2.82274203898144,0.0141347241418903,0.893448232849185,-4.2997005179809
"55","GB49944",147,246,165,184,152,175,221,353,204,189,216,245,-0.351324037496207,4.51438569954281,-3.02094171193745,0.00962815195998287,0.893448232849185,-3.78101608398756
"56","GB49987",178,284,181,167,144,277,297,367,259,214,247,351,-0.464053475265052,4.74554398216468,-2.88191370977937,0.0126065493147191,0.893448232849185,-3.81326214282603
"57","GB50050",127,156,130,108,102,89,160,205,148,153,133,164,-0.385408789379185,3.9471263905599,-3.45041241125728,0.0041798193217278,0.893448232849185,-3.73823976510908
"58","GB50114",171,1117,461,820,472,219,210,79,313,303,92,143,1.49469268886951,4.9354627959494,3.23760379195026,0.0063195982043072,0.893448232849185,-3.68041645102432
"59","GB50116",15029,18091,10104,11376,9411,9021,8359,5517,5237,6841,6967,9089,0.821082603066285,9.9853714613266,3.51606912770654,0.0036802062733593,0.893448232849185,-4.05245544292405
"60","GB50117",69,108,138,91,42,50,66,72,32,39,18,45,0.945077669620729,2.6730031979738,3.45182291014123,0.00416839743705607,0.893448232849185,-4.03994422320545
"61","GB50237",30,52,43,23,16,33,48,61,48,35,37,57,-0.529189958426491,2.1116090098313,-2.75065502273573,0.016243750185089,0.893448232849185,-4.26464734128363
"62","GB50837",798,1487,1256,998,664,667,764,1209,701,503,594,724,0.427100089664676,6.53186574839043,3.22877861049977,0.00642895603817498,0.893448232849185,-3.70675208791575
"63","GB50925",368,586,463,354,379,356,535,734,482,461,437,565,-0.303239213003987,5.71497159878423,-3.2171176201266,0.00657636366849783,0.893448232849185,-3.62461262758889
"64","GB51204",89,119,95,82,74,90,133,148,119,114,111,142,-0.427342838082461,3.60318043727966,-3.6326035605053,0.00293725671739018,0.893448232849185,-3.77428754840576
"65","GB51552",83,103,54,45,69,98,156,168,84,98,90,141,-0.675813948676701,3.38901130630354,-2.80812371526315,0.0145394714367003,0.893448232849185,-4.07154713266532
"66","GB51651",107,288,192,183,110,100,94,173,157,71,79,132,0.506222702398748,3.87589034905635,2.74833378768652,0.0163165495659392,0.893448232849185,-4.00285569158991
"67","GB51729",348,475,591,667,601,574,798,2457,1143,674,766,640,-0.752882216033702,6.32615905418424,-2.97056501738263,0.0106168848211286,0.893448232849185,-3.79621250829
"68","GB51751",1185,2552,1480,1420,675,923,1100,859,609,817,595,813,0.719848901405054,6.80562763113165,3.52308682073858,0.0036305067555439,0.893448232849185,-3.6383594424634
"69","GB51836",147,198,205,140,124,121,191,275,182,186,150,233,-0.324752146265452,4.30020893472519,-2.9251916899256,0.0115930657250071,0.893448232849185,-3.85649681654831
"70","GB51979",1561,2441,1948,1082,1290,986,1313,1706,1028,649,766,1349,0.518793940738025,7.14968832377793,2.7951076927959,0.0149094132800065,0.893448232849185,-3.9578787147563
"71","GB52021",674,692,777,688,464,435,464,457,603,375,433,509,0.433424808702749,5.91243351249798,2.97144471095984,0.0105987853716322,0.893448232849185,-3.74973266596477
"72","GB52084",30,28,36,36,28,28,45,107,73,40,46,35,-0.762972779720826,2.20944881839038,-3.18073022015484,0.00705842206158812,0.893448232849185,-4.16988930659063
"73","GB52308",772,361,339,277,319,418,621,656,1365,394,827,1652,-1.0082727938042,5.99366092519014,-2.79644092361537,0.0148710996480577,0.893448232849185,-3.85096556043321
"74","GB52441",57,118,82,112,68,219,40,35,53,72,66,42,1.07635591543489,2.9905005035826,3.01022244497815,0.00983058900698972,0.893448232849185,-4.08684607017539
"75","GB52597",42,111,91,53,86,51,171,151,79,131,64,172,-0.743264499875837,3.35560170596832,-2.80040297995614,0.0147578093431453,0.893448232849185,-4.08084379964069
"76","GB52620",15,47,32,56,15,22,11,38,16,7,8,9,1.17073738810031,1.09246543516969,3.30485017165537,0.00554525955504546,0.893448232849185,-4.28797379425111
"77","GB53038",155,427,282,355,211,192,150,237,244,160,166,192,0.501421635952393,4.6269268962483,3.1527805030976,0.00745253396771989,0.893448232849185,-3.70796434447857
"78","GB53073",9,15,19,15,13,9,8,13,8,4,8,11,0.669962208637617,0.281267825570497,2.74910070294107,0.0162924620707119,0.893448232849185,-4.41207573216173
"79","GB53405",127,190,153,121,126,131,212,251,167,137,165,190,-0.34004689630752,4.17817561674571,-2.96274817775143,0.0107790633717381,0.893448232849185,-3.86379606817426
"80","GB53525",66,51,34,19,72,21,65,120,98,47,46,132,-0.996998030182483,2.64075201365839,-2.87501065484337,0.0127760883603244,0.893448232849185,-4.17490666094721
"81","GB53665",17,20,51,31,18,18,66,66,40,42,39,37,-0.912232869182078,1.93182008391227,-3.45150919187999,0.00417093512739754,0.893448232849185,-4.16441776309544
"82","GB53797",41,148,95,36,41,41,39,35,44,15,29,46,0.903118412946995,2.30265531883398,2.91524191866658,0.0118187063848626,0.893448232849185,-4.20992928300913
"83","GB54145",139,225,124,141,99,119,100,130,130,85,116,71,0.482179214786074,3.74599531449098,2.83569903889263,0.0137852406373037,0.893448232849185,-3.99481854725844
"84","GB54268",1602,1870,1410,1625,879,2159,908,1193,1058,1046,1026,1037,0.615485747723716,7.15590098713057,3.19607776123768,0.00685093508018218,0.893448232849185,-3.80878920519387
"85","GB54369",764,1584,976,752,894,985,1442,1835,1134,1055,1061,1455,-0.380531943978793,6.97931870573315,-2.78495419806523,0.0152043913856397,0.893448232849185,-3.94308856950499
"86","GB54399",8,13,10,10,7,4,19,15,16,10,12,18,-0.727328927829675,0.37111116396314,-3.12254657268079,0.00790360764885662,0.893448232849185,-4.36763503116786
"87","GB54483",86,90,84,75,59,54,110,279,165,57,143,118,-0.799441285724703,3.47009238322648,-3.11375312236027,0.00803983773199687,0.893448232849185,-3.96473017143671
"88","GB54532",24,58,35,77,43,44,20,42,30,20,27,29,0.734298979108978,1.98073096798845,2.92592872333755,0.0115765215211274,0.893448232849185,-4.24668295503223
"89","GB54533",940,1868,1675,1532,882,1199,933,1728,1245,591,772,1061,0.447481540354175,7.0023678600542,2.80840310424645,0.0145316301977557,0.893448232849185,-3.93617130321131
"90","GB54942",90,188,257,143,150,121,76,88,140,57,116,119,0.734236991423222,3.75665921673209,3.08631126210915,0.00848018916356997,0.893448232849185,-3.91071297191233
"91","GB54970",91,114,125,133,154,156,191,207,190,199,156,187,-0.532003966019566,4.12511370048272,-2.78940811720107,0.0150742988097846,0.893448232849185,-3.94524625784158
"92","GB55144",14,86,91,66,118,80,114,447,188,152,117,109,-1.30256763052291,3.5342085825368,-3.1034323351798,0.00820271588038086,0.893448232849185,-3.96789187496182
"93","GB55202",61,154,94,70,94,50,49,48,76,24,37,72,0.841915509219425,2.82218614176394,3.40212261999837,0.00459049159973979,0.893448232849185,-4.02028622246324
"94","GB55327",205,210,183,156,146,155,122,156,180,136,112,135,0.384050388905161,4.13474720601128,2.82775393503587,0.0139985200056469,0.893448232849185,-3.92455614288548
"95","GB55449",19,22,18,53,46,82,232,643,220,193,128,58,-2.50266576281895,3.19177228016806,-4.15399565274786,0.00108284968670415,0.893448232849185,-3.83886435838542
"96","GB55450",3,6,4,12,11,16,37,88,30,23,13,7,-1.67815743177217,0.662747832430675,-2.85735554375675,0.0132199798372435,0.893448232849185,-4.37994479086437
"97","GB55729",7552,9401,9086,10443,5771,5545,2713,7961,5588,2068,2179,5050,1.13208558462096,9.246029734825,4.48049179914501,0.000587097613681288,0.893448232849185,-3.77932121107154
"98","GB55778",416,384,361,300,326,377,581,715,421,507,419,498,-0.461616027719366,5.59969532729555,-2.94260374490991,0.0112083873948467,0.893448232849185,-3.74930723344213
"99","GB55846",21,28,21,35,26,80,227,347,103,131,82,30,-1.90764513808257,2.78449791098285,-3.22378605643482,0.00649165828980531,0.893448232849185,-4.09047351067281
"100","GB55910",35,85,108,78,61,49,31,60,46,36,31,49,0.724873308256517,2.55394328085276,3.50754885615884,0.00374147249538266,0.893448232849185,-4.04808655159329
