"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"25","GB43227",30,28,31,56,46,62,95,90,37,73,49,92,-0.904351209997314,2.57937055993379,-3.24549942477408,0.00615492707150891,0.471400050158412,-3.05513801585968
"26","GB43239",62,141,180,246,79,174,276,369,163,342,165,196,-0.92594993841888,4.32786393864927,-3.34211327113276,0.00509702619418856,0.471400050158412,-2.45178978729879
"27","GB43943",22,29,20,24,16,25,45,67,22,39,22,45,-0.856959292550531,1.72194856906541,-3.60496914561893,0.00305458330189671,0.471400050158412,-3.09968921070877
"28","GB44116",187,367,383,385,330,328,809,1219,327,726,337,472,-0.91904904557614,5.60418601894196,-3.95684853211893,0.00154761342734813,0.471400050158412,-1.63493572593123
"29","GB44123",161,253,303,530,198,446,445,858,438,974,397,460,-1.03688569266087,5.50043290044726,-3.39970581474895,0.00455532470034966,0.471400050158412,-2.26955757321273
"30","GB44220",92,97,102,346,92,221,360,622,342,622,198,331,-1.60026439762431,4.69007477149838,-4.39620291989713,0.00067175089476131,0.471400050158412,-1.33362789261333
"31","GB44385",8,11,7,20,4,15,18,28,25,21,16,16,-1.13681598827393,0.704110331607737,-3.28073351455464,0.0057457732402454,0.471400050158412,-3.56905056534746
"32","GB44596",12,35,46,131,38,111,108,210,91,223,97,112,-1.55546264073048,3.15662092708211,-3.60613219466993,0.00304768887744244,0.471400050158412,-2.5941716718525
"33","GB44601",15,19,28,39,8,35,39,56,31,57,42,42,-1.10657230322809,1.79990869703362,-3.51961444446832,0.00360615139947814,0.471400050158412,-3.12954953709939
"34","GB44988",93,155,121,237,136,323,347,562,315,693,263,181,-1.24704697481337,4.76298880376288,-3.33960737725644,0.00512201315218152,0.471400050158412,-2.39382373571531
"35","GB45235",178,173,282,318,136,174,357,465,236,429,211,283,-0.740667717426452,4.83199574331715,-3.80677155810738,0.00206616385902804,0.471400050158412,-1.83438950159068
"36","GB45717",392,467,709,488,550,319,310,624,228,279,235,291,0.529894429115659,5.42726056869856,3.75545793446568,0.0022815830902137,0.471400050158412,-1.84640637744202
"37","GB45932",420,391,783,482,565,401,372,347,292,331,313,364,0.463216382354289,5.51823152709163,3.36764498075025,0.00484931733485279,0.471400050158412,-2.29495317610073
"38","GB46087",24,69,72,89,42,75,99,190,62,182,75,85,-0.973020266868457,3.13409591791697,-3.21122378325611,0.0065809105536184,0.471400050158412,-2.91346791663668
"39","GB46145",853,1468,1991,4799,1256,2888,4346,7759,3590,8158,2789,3256,-1.36422929221791,8.36526978013042,-3.44790314293131,0.00414675243528236,0.471400050158412,-2.62723184326473
"40","GB46507",12,20,28,47,21,32,55,64,39,82,45,29,-1.06964669961153,1.99490697609345,-3.33217704232779,0.00519682845196801,0.471400050158412,-3.18213161276084
"41","GB46513",16,31,41,140,29,57,89,178,97,219,67,104,-1.56184687946865,2.96769705526567,-3.85281271888527,0.00189053791555788,0.471400050158412,-2.47794486626466
"42","GB46570",9,12,23,22,29,13,7,7,10,8,9,7,0.977263191965333,0.437004110149557,3.20659958226494,0.0066405936607236,0.471400050158412,-3.66344171675929
"43","GB46747",10,22,46,9,8,24,28,59,42,20,26,54,-1.18281255450095,1.46534154844498,-3.22151764498385,0.00644996881884431,0.471400050158412,-3.40487256477323
"44","GB46914",555,788,805,1041,549,1134,1395,1576,1093,1879,1181,873,-0.812772498480386,6.82546187033542,-3.24401125918231,0.00617283619340604,0.471400050158412,-2.56631627415366
"45","GB46918",69,110,169,253,116,185,177,481,181,422,166,316,-1.02390185680941,4.43436188634797,-3.44851313022464,0.00414182533430705,0.471400050158412,-2.31763370854326
"46","GB47148",259,737,662,479,431,418,1077,1349,649,829,993,489,-0.946593626741504,6.15899785350214,-4.13429079344938,0.00110232603573436,0.471400050158412,-1.50395443034835
"47","GB47183",4,7,18,28,15,25,36,66,42,73,47,14,-1.64417056911598,1.43730842189685,-3.24318519826988,0.00618279980357518,0.471400050158412,-3.41263236332185
"48","GB47336",2111,2827,3049,2665,3236,1972,1843,2605,1813,1565,1680,1835,0.392979786183893,7.95658587718484,3.22992024830272,0.00634501771372347,0.471400050158412,-2.75321171652985
"49","GB47518",4,7,9,41,10,27,38,85,12,64,36,28,-1.71580476485541,1.28798419222615,-3.23662039979408,0.00626255590896881,0.471400050158412,-3.45566003344393
"50","GB47661",61,94,141,196,85,164,199,339,145,390,158,147,-0.971613256959384,4.13516562282695,-3.20120193412531,0.0067109437921899,0.471400050158412,-2.64824029609808
"51","GB47884",190,235,346,274,222,252,350,433,217,371,247,334,-0.435970911144,4.98672624171688,-3.51306564836404,0.00365241922062382,0.471400050158412,-2.13715234029312
"52","GB47943",9,19,35,32,15,25,53,66,20,33,45,39,-1.03359375371383,1.71532882310807,-3.70218006798053,0.00252949376465649,0.471400050158412,-3.05172056315622
"53","GB48472",155,93,325,573,204,332,416,900,501,1105,374,717,-1.46541606177221,5.43699258658313,-3.75786470117363,0.00227098585497369,0.471400050158412,-1.88641647117673
"54","GB48738",89,43,118,49,116,35,12,27,23,23,36,37,1.3582071156699,2.21931190141882,3.62476513798816,0.00293935935433127,0.471400050158412,-2.93179085180315
"55","GB48765",281,216,344,237,250,138,177,191,120,140,144,139,0.57193956090252,4.40974326365143,3.61028415590894,0.00302320482379748,0.471400050158412,-2.13327153941197
"56","GB48960",60,81,96,121,85,117,158,152,109,195,105,123,-0.676159554961945,3.65961889069717,-3.23115448900363,0.00632974617579362,0.471400050158412,-2.73119411708451
"57","GB49223",506,747,1218,3578,702,1847,3264,5124,2884,5981,1958,2070,-1.60238841219267,7.75846171306102,-3.51692735781981,0.00362506385200518,0.471400050158412,-2.45090712679289
"58","GB49224",17,35,30,80,27,77,79,189,107,176,68,70,-1.56213893727492,2.84552663977891,-3.97898555665092,0.00148325155588903,0.471400050158412,-2.43867453377331
"59","GB49227",38,102,120,262,77,162,188,398,247,386,156,212,-1.2847949598547,4.20828894008567,-3.68233160732396,0.00262870271946227,0.471400050158412,-2.1475855206863
"60","GB49290",87,69,84,96,42,73,121,169,85,102,69,110,-0.643885052794346,3.31054964225617,-3.31711053854185,0.0053519159220799,0.471400050158412,-2.75717687777871
"61","GB50025",111,98,163,101,93,122,164,202,115,148,175,153,-0.569749037437607,3.91267437625787,-3.75243223355281,0.00229497694613718,0.471400050158412,-2.1340249027168
"62","GB50065",22,26,47,151,25,70,145,191,166,265,83,124,-1.86092744932041,3.21720182992195,-4.48412503722053,0.000569784359185474,0.471400050158412,-1.92628551105805
"63","GB50207",325,317,343,440,161,250,493,704,409,396,272,530,-0.700078745733543,5.3538201619907,-3.51085602444739,0.00366816531804876,0.471400050158412,-2.12784305498333
"64","GB50292",11,9,9,36,15,16,24,51,40,78,29,23,-1.45052415885975,1.40005487920243,-3.44822076233055,0.00414418616503264,0.471400050158412,-3.30477206942795
"65","GB50651",98,221,158,392,230,451,477,878,535,650,397,307,-1.26543960641017,5.26773985961528,-3.53456305937671,0.00350274404489792,0.471400050158412,-2.1278841602612
"66","GB50733",23,64,47,73,66,77,126,170,89,123,68,65,-0.985759909900547,3.07057700440454,-3.37905435569759,0.00474256971282345,0.471400050158412,-2.7904083994805
"67","GB50925",368,482,586,463,354,356,535,734,379,461,437,565,-0.331663330270736,5.71497159878423,-3.8384957630186,0.00194345744395913,0.471400050158412,-1.75360234935839
"68","GB50971",467,435,557,433,655,287,346,415,237,212,246,258,0.636341231814864,5.33165288017051,3.945204036049,0.00158260777221205,0.471400050158412,-1.63937171408607
"69","GB51019",830,1237,2040,1047,1300,879,525,1015,739,732,663,893,0.546804416705426,6.71614033640839,3.5103014336739,0.00367212816324534,0.471400050158412,-2.25961549129238
"70","GB51183",14,21,27,40,13,35,34,76,39,61,39,39,-1.07622901678187,1.8958143909995,-3.7875061736035,0.00214450370251009,0.471400050158412,-2.93777957109801
"71","GB51428",10,24,24,50,20,40,57,97,43,84,47,27,-1.20039912612478,2.07042689789081,-3.20661611356549,0.00664037933606111,0.471400050158412,-3.24438571296604
"72","GB51516",240,204,190,207,220,148,125,135,62,104,126,135,0.746662615105169,4.07227591496992,3.96660334699431,0.00151890723571804,0.471400050158412,-1.88404060261134
"73","GB51532",48,61,38,80,50,29,32,28,11,16,26,36,0.950025009990479,1.93682148077058,3.25034036379646,0.00609702834908445,0.471400050158412,-3.2532670492056
"74","GB51552",83,84,103,54,45,98,156,168,69,98,90,141,-0.737995097556336,3.38901130630354,-3.30142837296283,0.00551827531726284,0.471400050158412,-2.74768065478958
"75","GB52028",2341,2266,3567,3449,1888,3002,3781,6907,2899,4456,2788,3740,-0.615384833579585,8.51029065098754,-3.32785967269445,0.00524080253258161,0.471400050158412,-2.75274530673503
"76","GB52093",108,99,106,90,96,59,56,83,53,61,53,66,0.481673751165054,3.08537782367922,3.20754216337864,0.0066283843357688,0.471400050158412,-2.92547551864198
"77","GB52331",36,46,74,71,67,24,16,47,25,17,21,33,0.903937382941562,1.99398118790882,3.51902158214226,0.00361031553949096,0.471400050158412,-3.06338115671702
"78","GB52464",233,233,328,372,203,337,577,692,373,742,440,289,-0.920193132383671,5.38116022322234,-3.78789946018623,0.0021428746013137,0.471400050158412,-1.81827047491864
"79","GB52467",4040,4370,4978,6832,2979,5370,9120,10108,5975,9495,6560,5691,-0.806679020637278,9.38461971111791,-3.59387334757829,0.00312115736316769,0.471400050158412,-2.70227376509674
"80","GB52496",69,127,154,79,87,70,54,63,54,42,61,70,0.658026309503173,3.04373555349579,3.79979661306184,0.00209418426598892,0.471400050158412,-2.45400077542879
"81","GB52518",7,9,7,34,12,33,62,60,41,95,47,17,-1.87246025720872,1.55302887525101,-3.48284371956596,0.00387383017106744,0.471400050158412,-3.25357838978972
"82","GB52597",42,79,111,91,53,51,171,151,86,131,64,172,-0.928002234417133,3.35560170596832,-4.31522805116486,0.000782315775867578,0.471400050158412,-1.910722347912
"83","GB52710",39,53,111,97,64,77,107,228,69,97,94,120,-0.778717219311715,3.3121991262719,-3.65248952496949,0.00278534991335499,0.471400050158412,-2.46442180148839
"84","GB52763",244,287,421,235,248,208,159,278,130,138,130,241,0.540154459029456,4.59211497585174,4.17883180827951,0.00101278670100577,0.471400050158412,-1.48979615796812
"85","GB52773",16,29,38,104,34,79,160,244,139,241,93,68,-1.86241859785771,3.12396259865765,-4.2229898834827,0.000931375721841286,0.471400050158412,-2.15627005575327
"86","GB52953",11,29,43,119,29,78,96,162,76,187,85,67,-1.46024935694285,2.86556236228699,-3.34619385008989,0.005056599309299,0.471400050158412,-2.90317117461783
"87","GB53002",115,181,249,684,155,389,488,1058,369,929,400,451,-1.2854527319223,5.38979532365633,-3.35982003778436,0.0049239216035695,0.471400050158412,-2.32842835849841
"88","GB53122",8,14,29,121,16,49,62,124,50,152,52,78,-1.65699155215716,2.37434109016826,-3.3759739053352,0.00477115580731613,0.471400050158412,-3.0510721306264
"89","GB53299",63,61,82,95,45,68,112,148,88,131,64,93,-0.698254424804349,3.23278642325014,-3.63061769088349,0.00290614500166483,0.471400050158412,-2.51247883689812
"90","GB53862",317,561,578,932,362,600,1001,1460,770,1186,797,646,-0.92854500775181,6.30790394853973,-3.88844676307973,0.00176511183377635,0.471400050158412,-1.78740431633311
"91","GB54401",33,34,38,57,25,40,65,138,30,79,43,74,-0.931564392225009,2.4643313846018,-3.45155301461276,0.00411735885811036,0.471400050158412,-2.94170922553604
"92","GB54598",39,65,82,154,68,71,129,210,132,286,124,128,-1.18061905896634,3.61376308638096,-4.15378805590097,0.00106217151782257,0.471400050158412,-1.92797151231954
"93","GB54829",31,74,97,278,86,226,254,462,254,507,217,156,-1.54080412389341,4.27347741623138,-3.45930935891935,0.00405559003690278,0.471400050158412,-2.37907428752986
"94","GB54904",34,34,74,112,46,67,98,122,73,113,129,76,-0.895893942850729,3.07874944242544,-3.23398395693969,0.00629487512184733,0.471400050158412,-2.90967088570947
"95","GB55285",94,195,205,379,149,303,368,593,354,603,267,267,-1.03579227208552,4.97382939876112,-3.40825476894316,0.00448000561349419,0.471400050158412,-2.2809815432912
"96","GB55330",445,766,538,545,651,257,213,267,241,173,341,397,0.8698275397065,5.36069470501813,3.59930175699607,0.00308840564471381,0.471400050158412,-2.03937977243249
"97","GB55427",187,217,272,201,201,234,331,355,203,250,232,299,-0.425828715394156,4.78166518383984,-3.75456499749111,0.00228552756060424,0.471400050158412,-1.88853843691949
"98","GB55435",13,17,13,17,12,14,23,40,30,31,28,22,-1.06394627740151,1.21810758366535,-4.79055993989644,0.000323282285200973,0.471400050158412,-2.75253677467608
"99","GB55692",274,311,422,295,291,301,349,574,296,430,311,378,-0.368642356678551,5.28176330468304,-3.30920081665866,0.0054351853049411,0.471400050158412,-2.35983613423025
"100","GB55729",7552,5588,9401,9086,10443,5545,2713,7961,5771,2068,2179,5050,0.96412255306009,9.246029734825,3.19956978197007,0.00673236265404218,0.471400050158412,-2.99343553908403
