"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"18","GB42626",826,96,213,1294,653,536,79,96,225,238,265,97,1.82290279345815,4.88570138156823,3.38462885946204,0.00480472004034928,0.477838404703031,-1.96702991081181
"19","GB42637",182,43,22,366,356,170,54,77,22,49,69,47,1.67185301129765,3.18993264640677,3.35815118100656,0.00505715693106651,0.477838404703031,-2.16500369613788
"20","GB42673",141,147,100,181,301,267,441,179,199,277,345,292,-0.452140325840438,4.66902676358779,-3.26497110685084,0.00605643188805826,0.477838404703031,-2.13500504509573
"21","GB42891",29,37,19,19,91,89,215,83,72,121,95,180,-1.38386004871142,2.96369228275467,-4.71440384485376,0.000390886434956366,0.477838404703031,-0.616152324522209
"22","GB42994",383,204,137,289,390,430,306,221,186,222,288,302,0.388927626060687,4.93940712094714,3.23774088808901,0.00638427249278483,0.477838404703031,-2.16847778037164
"23","GB43006",1290,735,1134,1950,2254,6233,6118,5270,6546,2899,5139,11104,-1.52701548608757,8.5112089563325,-4.22810559529855,0.000959896854142457,0.477838404703031,-1.06867929447442
"24","GB43133",633,551,367,1178,1256,895,693,482,373,672,747,693,0.535886700582602,6.25699539012606,3.36022423973917,0.00503691959627316,0.477838404703031,-2.00122642571495
"25","GB43308",276,403,229,224,505,219,111,142,51,261,132,151,1.37535839895089,4.47627557735422,3.89051536561316,0.00181733179333091,0.477838404703031,-1.24704052951681
"26","GB43353",175,150,127,285,403,521,606,408,219,398,456,696,-0.637137913247631,5.22553225952331,-3.25891304051262,0.00612787751228138,0.477838404703031,-2.13807584742894
"27","GB43362",112,74,163,164,107,195,795,317,416,240,176,460,-1.3509675301821,4.6287923456764,-3.52917997509609,0.00363438947870326,0.477838404703031,-1.75926121477652
"28","GB43485",197,155,113,211,323,378,452,235,266,332,392,313,-0.412086609714599,4.91450125889292,-3.74380343187949,0.00240551079728693,0.477838404703031,-1.41194282391141
"29","GB43558",627,499,309,726,1439,2414,2359,1206,1137,1252,1411,1725,-0.728834508411666,6.95279127261052,-3.30168697857282,0.00564095428629407,0.477838404703031,-2.12582547923346
"30","GB43572",3032,1673,2104,3809,5943,11239,10377,8070,5929,5776,7566,12292,-0.927333179823904,9.29937008419351,-3.56204882549998,0.00341125860867344,0.477838404703031,-1.9755872694914
"31","GB43580",812,496,460,963,1312,2047,3247,1607,895,1452,1903,1995,-0.76288264054947,7.14930463978404,-3.83346184741122,0.00202631718931078,0.477838404703031,-1.39537071501292
"32","GB43702",51,43,29,60,53,70,35,30,25,25,42,38,0.779036587275548,2.20689608884418,4.03238395305655,0.00138799277245179,0.477838404703031,-1.60399849067223
"33","GB44396",1426,1084,761,1472,3194,3038,3617,2013,1793,2363,2656,3122,-0.468355630373558,7.85274628389723,-3.37067199231451,0.00493616163038329,0.477838404703031,-2.08755848210081
"34","GB44420",195,206,254,172,466,636,664,423,840,408,817,811,-0.988671054236002,5.60859841433029,-3.37881408636086,0.00485904806286459,0.477838404703031,-1.96280551884012
"35","GB44442",84,65,43,56,147,86,43,56,27,64,40,70,0.821566557785408,2.78675057085696,3.49190077384811,0.00390540078459861,0.477838404703031,-2.05994156143571
"36","GB44774",80,59,69,118,100,180,233,163,135,164,168,259,-0.780376672831761,3.91919261423048,-4.18797296766948,0.00103498115622999,0.477838404703031,-0.904295940139689
"37","GB44973",12,9,6,13,12,12,26,20,14,28,16,36,-0.905621076001771,0.851221437466927,-3.53489298420026,0.0035945717844648,0.477838404703031,-2.51164179258395
"38","GB45147",922,789,652,1117,2076,3010,4889,1737,2471,2430,1877,3056,-0.893150133576538,7.67365252222695,-3.99168854813417,0.00149928962051699,0.477838404703031,-1.24174030829494
"39","GB45157",301,247,105,175,458,192,135,58,97,194,132,201,1.00009116602879,4.26920372271054,3.43245375591292,0.00438048123466295,0.477838404703031,-1.9130558112551
"40","GB45421",27,37,24,36,52,46,39,22,17,20,23,25,0.74560101763285,1.76223933294397,3.6327552442614,0.00297714509087039,0.477838404703031,-2.16181650593707
"41","GB46095",65,51,60,95,78,107,239,141,206,127,159,151,-1.01374511167456,3.67681492386792,-4.34696928198408,0.000768742431097384,0.477838404703031,-0.767924815457479
"42","GB46249",107,88,89,101,119,178,274,188,159,180,175,234,-0.695053912477153,4.09299924930803,-4.06828122333457,0.00129685806913658,0.477838404703031,-1.0284820452286
"43","GB46652",601,317,289,882,1042,1219,1461,1144,1192,1024,1398,1139,-0.7807482487664,6.65426222124481,-4.14036490560259,0.00113194170667298,0.477838404703031,-0.924480977358942
"44","GB46697",1888,1300,1123,833,2069,2074,1114,963,692,1140,1197,1104,0.75379287090314,7.13566793493776,3.67037122920543,0.00276948562248124,0.477838404703031,-1.6154943957149
"45","GB47279",442,359,381,409,607,1377,2213,1113,1272,832,1029,1534,-1.07919240392343,6.55129387038014,-4.24000882603436,0.000938722670357888,0.477838404703031,-0.783895836982279
"46","GB47450",164,98,75,166,264,314,388,202,228,211,314,278,-0.488363313278065,4.56313778641475,-3.49706460227202,0.00386667460304265,0.477838404703031,-1.79333695893273
"47","GB47520",2972,2352,2939,6329,5069,8577,13507,7186,6855,6732,8585,11437,-0.837325562205695,9.4476335041445,-3.5447492891681,0.00352691178751434,0.477838404703031,-2.01282290978866
"48","GB47811",384,270,180,402,718,809,867,478,533,550,766,639,-0.433087367815537,5.85533406626144,-3.31888865763603,0.00545626461916156,0.477838404703031,-2.05230056081424
"49","GB48124",233,187,177,367,922,1363,1856,717,1111,616,1222,1075,-1.22239008089969,6.19174513025006,-3.65944967220884,0.00282821545443934,0.477838404703031,-1.57143545901419
"50","GB48443",34,54,25,35,139,94,280,121,88,89,165,191,-1.21103986907012,3.32620796326619,-4.21495133707099,0.000983869154189228,0.477838404703031,-1.04472165037811
"51","GB48914",360,303,172,190,384,231,123,155,56,184,169,197,1.09781904639029,4.44684434517398,3.77195216399082,0.00227924611182969,0.477838404703031,-1.40893372899
"52","GB48979",78,78,36,95,114,120,263,91,87,185,127,183,-0.657239174516928,3.64464124807676,-3.30576665184913,0.00559659168745957,0.477838404703031,-2.15270688582708
"53","GB49369",68,50,58,70,154,271,301,222,267,141,176,341,-1.07337936139321,4.06772483638812,-3.61398955419275,0.00308658384277867,0.477838404703031,-1.67977030879378
"54","GB49590",1060,1158,924,650,1588,919,618,639,380,817,637,742,0.95727502878727,6.51389329788691,3.63154440276069,0.00298408618645097,0.477838404703031,-1.61913989974757
"55","GB49614",142,91,82,165,172,266,401,249,238,170,220,285,-0.627355795385046,4.44423758261977,-3.22739747140011,0.00651341235591924,0.477838404703031,-2.20106134633723
"56","GB49826",236,168,214,343,520,593,1200,663,1311,287,853,785,-1.1248609551361,5.81166158696819,-3.32411209008324,0.00540139374088706,0.477838404703031,-2.05025592255056
"57","GB49937",1027,727,839,1202,1448,2907,3530,2963,6603,1540,3106,4697,-1.30406244098992,7.86898384359922,-3.83488337704055,0.00202082296306232,0.477838404703031,-1.47049339607715
"58","GB50076",1683,1259,1195,1648,2087,2442,3949,2391,2303,2682,3795,3058,-0.605516364333183,7.99800055381557,-4.06043348690331,0.00131624304256511,0.477838404703031,-1.19404212870273
"59","GB50105",293,225,224,334,893,1241,1640,805,976,607,1008,1157,-1.05481602956567,6.21064732942922,-3.89433318466111,0.00180415902851948,0.477838404703031,-1.2320616343632
"60","GB50111",83,79,45,56,104,71,41,44,15,64,38,34,1.0790271611281,2.55438087872057,3.84201293974241,0.00199349560827257,0.477838404703031,-1.70831500087538
"61","GB50457",116,100,105,150,303,318,564,239,224,229,389,319,-0.725843850368441,4.68522633360863,-3.76743438649926,0.00229904695785658,0.477838404703031,-1.39330123199154
"62","GB50513",908,613,571,1006,1544,1656,2137,1226,1180,1226,1520,1893,-0.422307514454535,7.11023714178999,-3.26435111717012,0.00606370518480497,0.477838404703031,-2.18743598315913
"63","GB50520",49,49,34,41,98,93,139,82,70,89,95,102,-0.550298429407044,3.07093456589386,-3.61722118920631,0.0030674505213807,0.477838404703031,-1.83933089419088
"64","GB50749",128,92,83,200,263,279,429,212,199,190,368,285,-0.558195762507904,4.55669978110628,-3.22813447666577,0.00650412473190281,0.477838404703031,-2.19500648935915
"65","GB50859",52,38,30,44,86,77,45,36,17,28,49,50,0.702057719275013,2.30124063271999,3.76482634955027,0.00231055735424175,0.477838404703031,-1.86318395861116
"66","GB50924",260,145,171,280,463,728,997,503,624,371,655,912,-0.940242791505717,5.63752908355139,-3.98170317740573,0.00152796947841453,0.477838404703031,-1.07549666882458
"67","GB51043",54,44,49,82,100,130,288,147,131,105,147,191,-0.976223543069755,3.61755121955872,-4.52141207699021,0.000556504751416978,0.477838404703031,-0.569565263683353
"68","GB51642",100,89,99,206,400,594,887,313,267,404,921,878,-1.26197903632793,5.19400066998487,-3.72866493173575,0.00247633919156789,0.477838404703031,-1.45027769979848
"69","GB51736",114,31,28,101,84,87,62,29,20,42,50,51,0.878680414761106,2.55801285629956,3.30536294391037,0.00560096596456291,0.477838404703031,-2.33732576635691
"70","GB52004",623,255,245,938,740,1786,1423,1035,1149,1950,1457,1047,-0.950596294476476,6.67746147083215,-3.31191501169553,0.00553039515503372,0.477838404703031,-2.09768508206459
"71","GB52159",7,5,5,11,10,28,36,26,21,21,18,23,-1.09400403514185,0.806509313821363,-3.81295488850505,0.00210729447920152,0.477838404703031,-2.27896366180048
"72","GB52325",114,81,56,100,165,134,248,244,208,282,172,1068,-1.33826466202791,4.32493426972432,-3.59132959860248,0.00322418982768133,0.477838404703031,-1.69225513787994
"73","GB52642",1696,887,1264,1944,2072,3390,4790,2832,2828,2485,3887,4509,-0.788359231577009,8.13062797643298,-3.83568776518423,0.00201772073277177,0.477838404703031,-1.49768890254154
"74","GB52687",4,11,2,9,21,50,67,25,24,23,53,42,-1.52125092626118,1.16554068003808,-3.5798887074799,0.00329601336581308,0.477838404703031,-2.39784722788049
"75","GB52694",144,141,74,148,247,260,288,204,181,211,244,256,-0.340912192052437,4.44266645391016,-3.2615597537445,0.00609656020575564,0.477838404703031,-2.14765747258265
"76","GB53314",1117,903,697,1000,1357,2381,2796,1775,2367,1875,1981,2506,-0.728436640359576,7.51009318085051,-4.11031484855363,0.00119790424315661,0.477838404703031,-1.06725354342875
"77","GB53385",440,329,219,670,1230,1977,2095,1849,1176,879,1253,3125,-1.22089252614587,6.82220896408075,-3.76097284208174,0.00232767210481038,0.477838404703031,-1.46877942996486
"78","GB53668",129,87,89,139,158,177,318,201,202,225,241,173,-0.65594350046928,4.26903842301568,-3.99801496119815,0.00148140488098175,0.477838404703031,-1.09890452595948
"79","GB53809",811,865,555,1004,1279,893,735,741,475,679,798,686,0.597144462571075,6.4690402156527,3.50399446449308,0.00381531333095786,0.477838404703031,-1.80043031468802
"80","GB53848",62,61,69,73,149,213,211,247,245,190,159,230,-0.964215310900626,4.00944487210731,-3.82530218558207,0.00205815057382192,0.477838404703031,-1.38769961413255
"81","GB53886",22,18,9,31,67,118,124,45,56,111,81,135,-1.1432454849016,2.58175809790476,-3.5437532518064,0.00353369026260349,0.477838404703031,-2.0577718635903
"82","GB54056",198,115,155,230,332,505,605,439,450,235,479,647,-0.804068696330054,5.20858166659045,-3.30351566430576,0.00562102554851336,0.477838404703031,-2.07218565443946
"83","GB54153",154,105,73,119,188,100,29,69,14,135,69,48,1.41296786592669,3.12770113726437,3.50343543944551,0.00381943089353006,0.477838404703031,-1.98681939794147
"84","GB54260",114,43,60,200,215,173,553,159,255,193,296,456,-1.10282204998036,4.38980478011,-3.7881752276832,0.00220956370039835,0.477838404703031,-1.39835003712923
"85","GB54396",201,243,255,383,390,520,4343,542,820,786,607,862,-1.40894845275682,5.98598220865052,-3.76991047156984,0.00228817298224407,0.477838404703031,-1.40683717634979
"86","GB54474",647,701,388,738,1011,794,575,434,388,636,642,550,0.597236131615702,6.11571164699943,4.19535772518851,0.0010207245510914,0.477838404703031,-0.783490045839086
"87","GB54524",20,25,16,22,24,22,23,5,8,13,6,11,1.20409146334234,0.776869315872347,3.60443522249505,0.00314386265441774,0.477838404703031,-2.48096334306478
"88","GB54718",62,48,20,51,115,125,160,85,79,99,104,124,-0.565955567647995,3.19695539131844,-3.28698067691031,0.00580382240061528,0.477838404703031,-2.24378565898421
"89","GB54861",16,10,10,10,20,52,51,36,55,41,33,31,-1.04713918075056,1.5792971006263,-3.32660986172802,0.00537535159644119,0.477838404703031,-2.53762360748584
"90","GB55214",491,332,271,531,979,720,1476,580,804,714,931,828,-0.554623531862338,6.23788725535896,-3.50774972748824,0.00378776961856205,0.477838404703031,-1.78625535082684
"91","GB55235",212,225,131,286,558,541,823,348,408,412,535,497,-0.554219848638763,5.42012445944124,-3.4074635522514,0.00459722725929989,0.477838404703031,-1.91295003140413
"92","GB55356",915,502,381,1078,828,1358,749,448,317,620,647,731,0.67182435012649,6.24443946404085,3.98738223873693,0.00151158992019446,0.477838404703031,-1.08775910023894
"93","GB55406",274,180,234,546,622,1223,1459,707,969,655,948,1041,-0.998169934631401,6.15344869632795,-3.58117796448535,0.00328783925375156,0.477838404703031,-1.67961380798857
"94","GB55451",4633,3437,2913,4074,7534,6885,11126,6024,6764,6818,7626,8399,-0.514776827802651,9.41784387956735,-3.50165098444649,0.00383260458679379,0.477838404703031,-2.06069411607551
"95","GB55489",1584,1660,1209,1766,1882,1913,1080,1319,767,1331,1282,1473,0.716410063269691,7.32997368967287,3.54947396190931,0.00349493718509801,0.477838404703031,-1.80093972891002
"96","GB55564",126,104,69,130,223,253,319,146,142,211,231,270,-0.412513602877569,4.29371321989186,-3.28658705126177,0.00580824596086733,0.477838404703031,-2.11870014353125
"97","GB55581",468,345,278,472,899,1270,1881,782,1094,668,1120,1011,-0.759902775048017,6.42385376240419,-3.56984125122221,0.00336042574090181,0.477838404703031,-1.70786077854847
"98","GB55584",120,116,71,132,214,293,281,166,174,194,259,287,-0.427279572532441,4.35435046850654,-3.23189363514376,0.00645695835423081,0.477838404703031,-2.19664611701453
"99","GB55627",26,21,16,25,61,72,74,46,45,56,53,83,-0.629833438159772,2.31451435656895,-3.27498438027123,0.00594016748377796,0.477838404703031,-2.42455801611674
"100","GB55701",445,298,456,496,524,1249,2736,1506,1825,755,962,1954,-1.32123523162421,6.65965727049522,-3.95997430907408,0.00159233642347717,0.477838404703031,-1.18088763906963
