"","ID","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"66","GB50215",9,15,8,5,7,3,6,9,14,17,10,13,-0.890371787967572,0.490179762514117,-2.54749875791493,0.0235801663414396,0.999781101394242,-4.4681852502003
"67","GB50234",37,33,28,43,47,62,8,14,25,36,28,27,0.65430828919668,2.15536516075539,3.01904735787362,0.00941513794962727,0.999781101394242,-4.31192199390662
"68","GB50309",9,14,5,5,5,10,9,11,14,8,11,10,-0.6548135426511,0.487115887680153,-2.14387515430861,0.0505560809757101,0.999781101394242,-4.50381520354772
"69","GB50313",17,40,13,29,28,51,1,13,27,1,17,11,1.64832919519011,1.11009404025175,2.60742777547423,0.0210082199025417,0.999781101394242,-4.43972423528522
"70","GB50388",36,44,16,26,32,60,8,9,33,22,18,30,0.623045851146248,1.89572367824417,2.35278159341805,0.0341942659072182,0.999781101394242,-4.42433719599246
"71","GB50492",21,22,11,13,12,18,16,16,36,21,15,22,-0.577974602700933,1.46140508365477,-2.35678842696512,0.0339358940411038,0.999781101394242,-4.44512292261958
"72","GB50526",550,676,498,1634,1175,1722,1643,1171,955,1948,2006,1222,-0.939192443377925,7.44658949623719,-2.70112997049215,0.0175224483647642,0.999781101394242,-4.15209339467115
"73","GB50758",38,29,28,30,36,43,21,15,22,25,26,21,0.411525217904641,2.04840057411286,2.20452446977491,0.0451736845337021,0.999781101394242,-4.43667028708742
"74","GB50806",93,66,52,231,102,268,28,71,79,49,63,55,0.82687490563726,3.58114231945176,2.15802357107233,0.0492494585746139,0.999781101394242,-4.34854488212741
"75","GB50877",107,100,122,153,112,218,54,56,57,142,102,87,0.483077617599405,3.93655565204757,2.07419566178699,0.0574742657864473,0.999781101394242,-4.3395162573594
"76","GB50984",263,266,240,251,240,278,118,132,279,212,187,177,0.27598457932286,5.01420663593834,2.16783027151289,0.048362346232528,0.999781101394242,-4.22872794993592
"77","GB51018",12,9,10,4,13,7,7,10,12,21,13,16,-0.784315947159334,0.718372665815261,-2.63660736251638,0.0198562763210782,0.999781101394242,-4.45036459225936
"78","GB51220",91,105,34,109,71,127,20,18,53,140,38,49,0.693513917420193,3.16245286123643,2.19494795674099,0.0459863447844268,0.999781101394242,-4.37200021062141
"79","GB51308",14,19,9,3,21,12,18,24,21,15,39,16,-1.07439806816385,1.26313690971019,-2.5281528166711,0.0244734216982631,0.999781101394242,-4.4361373020216
"80","GB51322",18,29,29,26,21,37,4,7,15,15,15,29,0.775393998995082,1.45965401015607,2.5654303970064,0.0227803293814411,0.999781101394242,-4.42205833011455
"81","GB51553",257,229,193,185,225,276,101,103,203,239,167,179,0.250313122028262,4.83782229964838,2.38776342759074,0.0320002275976614,0.999781101394242,-4.15788484298486
"82","GB51671",199,414,377,526,470,620,98,132,164,655,234,172,0.793002634875044,5.42680700442048,2.35741354985855,0.0338957519256057,0.999781101394242,-4.15590294686694
"83","GB51696",123,63,33,51,58,56,18,27,41,46,42,43,0.519353950407391,2.7894656876481,2.28739798470571,0.0386830715089168,0.999781101394242,-4.37924309395299
"84","GB51729",812,416,164,601,574,640,650,532,526,667,674,766,-0.69698370583862,6.38273414469102,-2.40037510195423,0.0312426061790636,0.999781101394242,-4.15749751311893
"85","GB51965",29,28,17,20,27,37,9,11,14,29,19,16,0.473584844651986,1.61587612679222,2.35512358368695,0.034043021892765,0.999781101394242,-4.43833529594459
"86","GB52097",16,9,11,11,18,14,10,17,12,23,24,20,-0.626924541709104,1.20293703464731,-2.35350143529237,0.0341477112701867,0.999781101394242,-4.45742626443266
"87","GB52857",5829,3974,5641,6239,8566,6276,689,1827,3797,5290,5080,5096,0.824704933773772,9.30851789479465,2.28255834207392,0.0390365797126848,0.999781101394242,-4.37184804211703
"88","GB53230",290,192,183,223,189,257,85,76,160,268,150,160,0.388300374161922,4.71965944916742,2.56329316138638,0.0228742687959908,0.999781101394242,-4.10823304678455
"89","GB53331",41,29,10,25,13,17,14,18,42,65,26,23,-0.708685468959431,1.86128421245214,-2.24347285919099,0.0420052477876143,0.999781101394242,-4.44026261759732
"90","GB53377",54,17,12,33,28,37,7,16,16,23,14,12,0.710739569141136,1.58810695647551,2.28135070804229,0.0391252645435721,0.999781101394242,-4.44960878645372
"91","GB53517",155,173,113,133,133,189,84,90,210,178,183,185,-0.259323890674518,4.47689231930472,-2.22586925734763,0.0434105429675627,0.999781101394242,-4.24207982527482
"92","GB53647",290,349,189,303,185,555,111,118,218,208,164,160,0.624669349440121,5.02379457116865,3.41591972024956,0.00431370176717924,0.999781101394242,-3.79389983002704
"93","GB53797",34,79,45,41,41,46,13,28,42,36,15,29,0.60222743572353,2.38152743977862,2.06884684115127,0.0580400048415173,0.999781101394242,-4.44187986870671
"94","GB53872",121,114,70,49,87,111,10,9,35,84,48,117,0.989157326863345,3.0656994780734,2.49777460586806,0.0259421023512951,0.999781101394242,-4.31908965956686
"95","GB54357",10,9,12,7,12,12,10,9,9,24,13,17,-0.579471176641289,0.850151174519196,-2.08973454710191,0.0558595186413583,0.999781101394242,-4.49822980843329
"96","GB54733",14,19,13,18,9,15,3,7,17,7,7,9,0.62729059053611,0.712595193755846,2.09435859777043,0.0553871705436813,0.999781101394242,-4.5025039377849
"97","GB54900",14,17,6,8,19,26,11,7,21,32,26,19,-0.616265046138926,1.25141285149139,-2.10468319862088,0.0543458311791652,0.999781101394242,-4.48353658443355
"98","GB55220",1368,1615,1048,1740,1359,1490,569,584,1300,1596,963,1159,0.329026671410089,7.46530225036224,2.24290637069292,0.0420497969119869,0.999781101394242,-4.28487578969173
"99","GB55449",138,59,9,46,82,58,79,79,70,53,193,128,-0.984699039265905,3.37308241021922,-2.04656130430916,0.0604528811413018,0.999781101394242,-4.38938367464772
"100","GB55616",339,240,137,246,245,382,270,198,357,302,353,281,-0.438211453655874,5.35487275721435,-2.64896844327445,0.0193869646541787,0.999781101394242,-4.03067171339064
