"","ID","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB43657",7,6,3,17,10,9,10,17,24,12,15,29,-1.28627097464785,0.844773016876887,-3.56132230863874,0.00322961546112486,0.686673485533772,-2.88728030497217
"15","GB43761",24,15,14,38,40,23,23,50,42,39,49,65,-1.03629776295417,2.29274344711949,-3.77366561070831,0.00213034537582626,0.686673485533772,-2.21777188186217
"16","GB43988",12,7,9,13,17,6,11,17,32,16,17,40,-1.18017383940368,1.15900680345671,-3.54719937367818,0.00332048074528787,0.686673485533772,-2.79599386164789
"17","GB44011",94,37,109,63,72,106,19,57,38,29,63,61,0.707582107060092,3.0847274836243,3.59507757140539,0.00302248006943443,0.686673485533772,-2.13365123002175
"18","GB44917",81,44,50,65,65,101,76,93,160,70,84,156,-0.793379917192059,3.62600613280927,-3.66661278079599,0.00262680426856819,0.686673485533772,-1.88500120460883
"19","GB45055",147,97,124,183,156,165,126,247,332,136,251,367,-0.85420944933333,4.76571367227788,-4.53118964503818,0.000496450594950352,0.686673485533772,-0.491290548219371
"20","GB45063",37,19,17,33,49,19,49,48,63,48,46,104,-1.2550225376326,2.58539950585862,-3.88609543321915,0.00171092160778795,0.686673485533772,-2.01260464105271
"21","GB45474",515,249,389,358,398,508,283,579,661,369,464,584,-0.427249283558575,6.02534351539921,-3.85794004349847,0.00180734505572571,0.686673485533772,-1.32297199194415
"22","GB45774",41,29,23,34,65,24,43,64,135,41,55,105,-1.20774187007819,2.86098834116942,-3.67616519201618,0.00257809399588714,0.686673485533772,-2.12049393167645
"23","GB45810",87,102,56,145,145,98,150,198,165,161,149,320,-1.07996132066248,4.36663372628602,-3.6289902820745,0.00282789216833672,0.686673485533772,-1.75271376663054
"24","GB46290",63,53,43,58,92,65,73,109,107,88,87,159,-0.920516438672379,3.57526692171268,-4.08541923816168,0.00116255184662168,0.686673485533772,-1.42075272510354
"25","GB47751",6,9,12,28,16,5,24,47,17,29,28,40,-1.60913674190189,1.46951899079233,-3.75481243582033,0.00221030225087467,0.686673485533772,-2.54646300592531
"26","GB48270",47,50,33,76,83,37,69,98,109,60,107,191,-1.16580918504786,3.43868007566324,-3.6887466371613,0.00251533141093679,0.686673485533772,-1.92162749018586
"27","GB48289",8456,2036,5642,5285,4661,6182,665,1970,2658,1224,3105,3508,1.23045994086031,8.85987813763879,4.25930398105412,0.000832207887375487,0.686673485533772,-1.37213614392918
"28","GB48483",13,9,7,21,23,16,15,33,24,20,27,50,-1.11937418462413,1.55859408858282,-3.56129270449032,0.00322980328047384,0.686673485533772,-2.65511513559714
"29","GB48685",30,36,18,36,44,38,44,57,53,46,59,90,-0.996323897976795,2.71624415855083,-3.59266241988085,0.00303684396726124,0.686673485533772,-2.24938774938125
"30","GB49756",130,92,109,116,162,157,111,214,213,137,147,209,-0.59875856337711,4.45669276260262,-4.04491493367404,0.00125718981610784,0.686673485533772,-1.17347835266672
"31","GB49853",56,110,110,214,156,71,139,255,191,147,240,359,-1.19970084565845,4.51946490381205,-3.54353284795087,0.00334448992240794,0.686673485533772,-1.84411381163974
"32","GB50074",58,141,75,256,199,59,225,397,264,272,236,449,-1.68988261660042,4.78452227342689,-4.10706291968768,0.00111500230983785,0.686673485533772,-1.08214009644455
"33","GB50946",11,19,19,19,21,22,27,42,27,36,29,29,-0.951985082386252,1.88009705538767,-3.53740470495677,0.00338501013995522,0.686673485533772,-2.56803956182499
"34","GB51037",122,89,128,132,122,116,106,193,170,131,134,167,-0.51262017337905,4.32131116844519,-3.82844348366784,0.0019143074429415,0.686673485533772,-1.48536954370873
"35","GB51774",169,95,72,183,195,89,134,286,310,185,178,380,-1.10622600031228,4.68434373520625,-3.80854389194589,0.00199008708909552,0.686673485533772,-1.45787823943624
"36","GB51990",7,4,10,6,7,16,9,17,17,12,12,12,-0.862936824559536,0.657914729148424,-3.66626239819901,0.00262860858486347,0.686673485533772,-2.86878839093507
"37","GB52489",689,92,892,809,890,454,35,147,73,87,166,371,1.94648778073891,5.19232064873027,3.92970619408326,0.00157180038297267,0.686673485533772,-1.33033710050657
"38","GB52718",8,3,7,8,15,5,13,28,12,12,11,38,-1.39761208431455,0.775391225167191,-3.62024673804328,0.0028768155533201,0.686673485533772,-2.86922647805912
"39","GB52836",19633,6117,11153,5928,5977,8702,1790,2209,5390,1487,6822,4674,1.29465125409928,9.63035199080382,3.58285033124556,0.00309591366716848,0.686673485533772,-2.23822059909447
"40","GB53009",63,15,16,48,76,19,40,87,121,55,97,170,-1.61989201002832,2.99977357732432,-4.07945857233599,0.00117600798567092,0.686673485533772,-1.67168841699827
"41","GB53163",184,67,102,111,119,139,46,69,64,52,79,87,0.671575715424003,3.71611538554752,3.99647208062828,0.00138079626683052,0.686673485533772,-1.47330802800881
"42","GB53857",36,16,13,45,37,10,42,72,85,46,55,112,-1.73022912537571,2.55071687698123,-4.64040337790631,0.000404346457272062,0.686673485533772,-1.37935000572477
"43","GB53976",94,86,39,100,127,66,121,179,283,119,186,326,-1.47095538409094,4.22434095132609,-4.65672554743133,0.000392180526812356,0.686673485533772,-0.550311149653635
"44","GB54267",68,30,39,80,65,38,60,110,86,79,67,120,-0.925359948348805,3.31197630684176,-3.79213185220871,0.00205487735859964,0.686673485533772,-1.84226161191752
"45","GB54315",575,179,1282,565,881,552,90,256,330,165,346,323,1.12571959129253,5.78087760711326,3.79021583679568,0.00206257976032889,0.686673485533772,-1.43418519112801
"46","GB54502",24,23,21,48,52,19,30,47,80,50,84,122,-1.34147110732293,2.69653499095343,-3.84208865091702,0.00186404787175013,0.686673485533772,-2.01446450738652
"47","GB54777",332,100,258,184,151,193,49,87,151,70,101,176,0.791435924378041,4.36144449799883,3.58699567322003,0.00307081793476801,0.686673485533772,-1.81388928706665
"48","GB54866",43,21,29,22,32,36,32,78,84,40,36,70,-1.01232228947498,2.59825398839185,-4.58144408827463,0.000451639831489579,0.686673485533772,-1.3714712771583
"49","GB56032",43,16,8,35,66,12,44,95,124,65,48,125,-1.93414907224126,2.69814891418079,-4.26174640669145,0.000828326392999155,0.686673485533772,-1.64418275415234
"50","GB40972",445,262,482,423,379,834,189,377,223,145,360,266,0.679558520583797,5.64600670241683,3.5131449240638,0.00355034152401588,0.702880448939081,-1.80577055655533
"51","GB43890",1262,310,1065,741,850,770,228,503,664,313,500,547,0.644212980359615,6.44785811681799,3.47612544706554,0.00381846521556442,0.702880448939081,-1.896225956073
"52","GB45139",78,72,57,78,99,42,91,121,104,131,119,302,-1.16245269586977,3.86043016491795,-3.47946019190404,0.00379349812901813,0.702880448939081,-2.05856300037317
"53","GB48603",27,21,9,22,47,4,39,58,51,59,31,151,-1.96702349815356,2.24993004443196,-3.49218270705724,0.00369974642837972,0.702880448939081,-2.52334556914223
"54","GB54829",117,180,86,226,217,156,233,293,280,203,254,507,-1.08846630437699,4.98877819123605,-3.49212001075615,0.00370020266305952,0.702880448939081,-1.85782888044744
"55","GB40409",425,63,158,150,95,133,19,59,90,39,60,102,1.20258057615133,3.73500255078973,3.37079112642952,0.00469826882889826,0.712942928019174,-2.23555251077404
"56","GB40695",121,289,946,436,198,101,333,2461,1027,218,2405,6392,-2.31704326388777,6.39087330192853,-3.1420192442115,0.00737313331827595,0.712942928019174,-2.39100834349687
"57","GB41179",37,65,28,76,57,56,68,113,78,94,70,142,-1.06001186767108,3.36917157893759,-3.3755970535001,0.00465401004365719,0.712942928019174,-2.30220621642628
"58","GB41610",69,55,51,75,73,108,70,127,87,78,87,142,-0.626676785866336,3.63510906949288,-3.11559677426366,0.00776681905567155,0.712942928019174,-2.55270492903006
"59","GB42452",85,67,68,79,69,88,49,119,109,105,99,110,-0.531180352818927,3.68990198412314,-3.40268851013069,0.00441223654055327,0.712942928019174,-2.1836389510167
"60","GB42616",4532,942,4410,3785,3119,3097,748,1754,1434,829,2289,2437,0.870293334552466,8.28988467703249,3.16689518717418,0.00702065831802152,0.712942928019174,-2.50350510024835
"61","GB42660",104,53,96,69,91,129,39,42,70,27,59,72,0.673414593564797,3.31146659484926,3.41014829840549,0.00434790647245179,0.712942928019174,-2.27654305938263
"62","GB42787",830,274,699,416,612,611,150,401,388,208,432,444,0.611178069092239,5.96190247329868,3.44763078195987,0.00403866601051238,0.712942928019174,-1.90598741110215
"63","GB43427",35,40,44,78,52,42,46,80,65,57,74,101,-0.746560767599569,3.11276150963239,-3.16015905820457,0.00711441383452762,0.712942928019174,-2.60901049204039
"64","GB43937",17,26,16,40,35,12,35,61,26,40,58,79,-1.28193011336017,2.30953232003132,-3.21062165857413,0.00644129043404222,0.712942928019174,-2.75461241653789
"65","GB44256",15,9,11,14,23,17,1,8,9,6,12,2,1.25015974453304,0.432514390170137,3.12579173429137,0.00761250028309303,0.712942928019174,-3.29488938458787
"66","GB44295",103,120,56,130,177,50,106,183,163,169,181,350,-1.16366800723244,4.32417797197948,-3.17936054510069,0.00685039566106056,0.712942928019174,-2.36341239017221
"67","GB44630",24,12,47,25,31,42,5,15,16,4,17,25,1.05522863215512,1.47110253606309,3.29159948092417,0.00549144832251529,0.712942928019174,-2.91008018471845
"68","GB45491",213,143,193,208,215,242,143,280,318,213,211,243,-0.366630127536906,5.01790268471651,-3.12063247116331,0.00769021007325022,0.712942928019174,-2.37602606247881
"69","GB45542",9,21,6,21,13,11,17,28,21,23,23,33,-1.15283045577598,1.414925671585,-3.19511755550388,0.00664104896979904,0.712942928019174,-2.99810308244597
"70","GB45633",39,10,45,26,29,19,3,17,24,4,15,8,1.17875229918601,1.26657063752707,3.14801051703292,0.00728666336005603,0.712942928019174,-3.08451050409043
"71","GB46411",58,18,127,91,76,126,17,33,38,34,54,27,1.01369679412627,2.85721143342545,3.22226987790946,0.00629516599087176,0.712942928019174,-2.60623192115207
"72","GB46673",12,26,17,47,28,16,23,45,40,30,51,70,-1.12122313015345,2.20360660793572,-3.16016246425674,0.00711436611439024,0.712942928019174,-2.82644462416527
"73","GB47183",30,35,15,25,47,14,25,53,67,49,42,73,-1.19581803640584,2.43334397662895,-3.42039731632411,0.00426105764045935,0.712942928019174,-2.5114093478509
"74","GB47623",20,42,10,33,29,20,43,50,56,35,37,74,-1.25395943608843,2.36005583830303,-3.34553993868358,0.00493784682047245,0.712942928019174,-2.607722394804
"75","GB48193",258,98,273,219,221,172,40,163,163,78,128,138,0.668013052147272,4.46061251504342,3.35961730196713,0.00480281067559908,0.712942928019174,-2.09990219220782
"76","GB48510",2,5,30,13,2,5,20,224,90,15,152,1350,-4.34583055055633,1.9882092200625,-3.40195153232079,0.00441864361188192,0.712942928019174,-2.80880969796339
"77","GB49131",65,82,49,110,106,75,118,144,108,106,122,275,-1.01181633753203,3.97738768055283,-3.24034748157246,0.00607491243499603,0.712942928019174,-2.33496713275943
"78","GB49434",12,5,7,3,11,7,12,19,18,11,10,12,-1.06924788953397,0.606874200067153,-3.41178206233364,0.00433394388436399,0.712942928019174,-3.05435686856109
"79","GB49830",55,52,38,78,55,53,49,101,110,49,75,126,-0.786406836697472,3.32294656144125,-3.27338444421498,0.0056920981000876,0.712942928019174,-2.43010946420539
"80","GB49848",25636,3714,16142,14897,9203,8314,1496,3792,4258,4935,6509,8574,1.16790341243471,10.0306040788762,3.17731880601802,0.00687799908015397,0.712942928019174,-2.72296594549718
"81","GB49858",39,72,43,123,91,37,88,96,110,96,130,264,-1.22226277325821,3.70591903060713,-3.11828039967612,0.00772589863597114,0.712942928019174,-2.54355289971721
"82","GB49866",22,19,22,29,34,31,22,34,37,37,46,51,-0.693647845665595,2.23810727447818,-3.24676135410576,0.00599863117982055,0.712942928019174,-2.72753860651083
"83","GB49998",105,29,93,64,63,69,23,54,50,26,39,51,0.602825266384959,2.94206110684927,3.2127506313304,0.00641433241757087,0.712942928019174,-2.59080331924168
"84","GB50354",173,101,114,126,147,170,110,159,211,130,188,228,-0.46795478606405,4.51106562309889,-3.11589627325332,0.00776224158137321,0.712942928019174,-2.41881659906176
"85","GB50822",126,98,18,149,133,69,133,207,195,228,145,377,-1.53791475185257,4.29201178383188,-3.29102395315256,0.00549767850095721,0.712942928019174,-2.23126245710787
"86","GB50901",17,9,8,7,23,6,18,21,22,22,18,25,-1.16161532459472,1.20532939482023,-3.37902026154669,0.00462274046203859,0.712942928019174,-2.91005055003773
"87","GB51014",160,137,199,255,208,201,144,337,203,257,263,342,-0.567476930159317,5.03952840042612,-3.11727357800939,0.00774122566303248,0.712942928019174,-2.38127502749158
"88","GB51366",156,101,143,120,118,148,97,195,193,169,123,192,-0.452870492835945,4.43575323120107,-3.20075601706159,0.00656769664701095,0.712942928019174,-2.30938257583504
"89","GB51838",90,110,55,119,118,73,116,145,186,127,118,217,-0.925454903361844,4.13729712325307,-3.30833988801827,0.00531329076640862,0.712942928019174,-2.21478406878391
"90","GB52048",4,4,7,16,8,8,9,11,14,10,17,32,-1.13286604839603,0.664629691493197,-3.13660314533081,0.00745218027064607,0.712942928019174,-3.23193330878558
"91","GB52600",51,52,41,82,74,53,60,101,91,60,84,110,-0.72982231224328,3.3871953835986,-3.20864949463794,0.00646636371614526,0.712942928019174,-2.4915647623265
"92","GB52793",293,217,326,332,237,362,269,407,375,369,318,361,-0.432176520399747,5.58831790223552,-3.14890492149961,0.0072738415955339,0.712942928019174,-2.32523885354941
"93","GB53192",199,113,200,164,178,211,106,230,294,180,195,232,-0.360230582676897,4.81416416964281,-3.27215357993782,0.00570591841947192,0.712942928019174,-2.17056514498111
"94","GB53345",207,125,334,172,190,422,81,106,90,39,230,128,1.01268234392852,4.48822081922343,3.39879431437152,0.00444619752401187,0.712942928019174,-2.05388215415593
"95","GB53934",110,70,123,119,112,127,90,161,140,127,125,125,-0.383923922504975,4.15233190553131,-3.20406020319114,0.00652508764747038,0.712942928019174,-2.34432056913648
"96","GB54158",69,21,38,33,41,50,39,62,75,33,64,65,-0.609805160058526,2.82217490603712,-3.19120309727357,0.00669245312996014,0.712942928019174,-2.63968889015899
"97","GB54177",33,5,21,15,15,25,3,9,8,4,10,15,0.999525211395878,0.793987059840636,3.15513720567064,0.00718511973793248,0.712942928019174,-3.1918682324058
"98","GB54668",17,10,52,38,24,25,30,59,28,43,54,65,-0.99073698511342,2.33573506679632,-3.21879656504206,0.00633838835282619,0.712942928019174,-2.73550479829319
"99","GB55262",22,24,33,103,45,33,52,135,46,71,76,104,-1.1943049423532,3.01968764841034,-3.26241805240572,0.00581641928476619,0.712942928019174,-2.5200838195852
"100","GB55636",146,61,190,79,106,209,40,95,77,50,62,98,0.690013048787283,3.77040212997625,3.34966643811437,0.00489787382224723,0.712942928019174,-2.23857225575683
