"","ID","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"40","GB46814",81,83,100,54,161,79,80,78,182,123,119,235,-0.710505074328089,4.00017554356474,-3.46076294396925,0.00397586240067856,0.952454526214419,-3.92575469933054
"41","GB46902",27,21,22,13,24,16,17,12,54,24,33,52,-0.689780049138501,1.86549119117625,-2.94223658558579,0.0109943129783316,0.952454526214419,-4.33628332416831
"42","GB47079",732,761,782,241,776,959,538,600,1102,1059,1021,1187,-0.62088236102165,6.84408240476057,-2.72191085125639,0.0168897864094058,0.952454526214419,-4.06106296383761
"43","GB48032",114,80,101,65,82,76,36,37,74,59,66,87,0.393197026920273,3.40564749187816,3.03778884773452,0.00911834812726957,0.952454526214419,-4.14041644545848
"44","GB48105",341,286,314,171,250,397,743,144,948,659,1750,310,-1.21071245496223,5.93804144379307,-2.77980530382979,0.0150932988072725,0.952454526214419,-3.97562767053198
"45","GB48148",1426,2953,1780,1994,3363,3175,2450,3261,3696,5153,2952,4642,-0.807901616617931,8.7727328143664,-3.06281044668548,0.00868188600924806,0.952454526214419,-4.15151817561373
"46","GB48173",10,10,2,3,35,15,15,13,33,35,39,77,-1.98009886734331,1.32156197904533,-3.9497511542893,0.00153288805471899,0.952454526214419,-4.28830157225934
"47","GB48260",6881,4353,7169,4178,11750,4545,4535,4605,11444,15769,11773,16114,-0.800431141135627,10.1601950078529,-2.84878672024037,0.0131957970075816,0.952454526214419,-4.2947904625904
"48","GB48481",248,217,210,140,475,370,216,214,584,490,343,533,-0.693966280049657,5.53770843012979,-2.93280571221843,0.0111989582263641,0.952454526214419,-3.89533917588114
"49","GB48580",123,96,108,46,54,68,22,34,46,33,50,103,0.682012097031218,3.13342765793777,2.7566702451256,0.0157876094237665,0.952454526214419,-4.24165893105752
"50","GB48754",307,255,306,195,159,199,97,110,134,178,187,201,0.493255084443324,4.79816359883111,2.96118824663491,0.0105941654109245,0.952454526214419,-3.93314347156142
"51","GB48821",248,225,231,163,174,180,80,90,212,152,146,190,0.365896890611939,4.6536872981206,3.4419954290838,0.00412489485087146,0.952454526214419,-3.78940777986344
"52","GB48854",545,540,639,424,411,743,259,229,284,358,476,371,0.570206425186057,5.97605068719845,3.05859377062117,0.0087539597185928,0.952454526214419,-3.86939040426481
"53","GB48935",133,89,87,53,157,137,97,76,190,147,136,264,-0.628333655525109,4.18821336294908,-3.03029365950855,0.00925327385761258,0.952454526214419,-4.00605000577179
"54","GB49387",37,27,20,36,29,40,22,12,12,20,10,13,0.972583113790868,1.70003563378252,2.919458897549,0.0114950111895287,0.952454526214419,-4.35553606403173
"55","GB49541",322,266,292,192,301,310,179,216,414,302,322,467,-0.295661683334438,5.45056134422685,-2.86400436205187,0.0128098339613014,0.952454526214419,-3.91893504270366
"56","GB49641",92,89,78,81,57,82,39,45,58,53,53,69,0.440640351758156,3.29085256164702,2.682028049276,0.0182469595012002,0.952454526214419,-4.23764238069839
"57","GB49767",162,109,153,62,84,153,55,49,64,70,91,72,0.672180157158702,3.71801279849484,3.10398974032165,0.0080082727945973,0.952454526214419,-4.07328184825553
"58","GB50014",63,73,76,42,42,54,17,20,58,42,42,51,0.487539003864925,2.76927086601203,2.76870572477523,0.0154226022398833,0.952454526214419,-4.27893475003799
"59","GB50171",127,79,90,42,209,136,76,69,245,182,147,396,-0.834404588337717,4.25162524613504,-2.68219436610638,0.018241085344578,0.952454526214419,-4.1065905077087
"60","GB50439",337,323,310,163,816,354,272,249,968,617,811,1573,-0.967088804768595,6.11450755737995,-2.94555029535231,0.0109232865765713,0.952454526214419,-3.91937395753753
"61","GB50451",17,9,9,14,28,29,51,7,65,32,30,56,-1.25590413344701,1.82790062666731,-2.77556033862605,0.0152184187690463,0.952454526214419,-4.36461992356914
"62","GB50453",1729,1297,1295,843,2535,1171,1115,1116,3447,2236,1845,4533,-0.733158333302041,8.00985487195894,-3.07031713873395,0.00855503166489513,0.952454526214419,-4.08042446677546
"63","GB50508",1564,2364,1560,2321,6050,2383,2264,1889,5022,7984,4540,7411,-0.951777600359407,8.91794404540438,-2.69484703846587,0.0177995572340186,0.952454526214419,-4.24417123204735
"64","GB50525",379,426,462,248,826,542,344,315,1084,773,663,1085,-0.649011279426682,6.34093349777526,-2.74925555655386,0.0160166661387197,0.952454526214419,-4.00438929218865
"65","GB50722",28,45,37,39,37,33,76,23,81,67,49,68,-0.806555237661716,2.78909652523901,-3.01611756159213,0.00951389733212569,0.952454526214419,-4.23018613041364
"66","GB51155",76,111,60,90,142,64,101,67,207,191,179,178,-0.940257008613184,4.08058661098994,-4.05448299244371,0.00125243327791313,0.952454526214419,-3.76820669477657
"67","GB51467",951,1863,810,1192,1866,1413,1341,1522,3458,2513,2375,1709,-0.84764839684039,7.93951489861762,-3.26446088655443,0.00584433855382295,0.952454526214419,-4.02509826503522
"68","GB51725",396,368,346,242,263,306,167,165,260,269,239,316,0.285259875394196,5.35171993265603,2.75397930327231,0.0158703664769824,0.952454526214419,-3.96826207754465
"69","GB51863",83,76,66,64,78,76,47,63,188,155,85,98,-0.569283727575856,3.66944197589215,-2.70357559477237,0.017501046336662,0.952454526214419,-4.18180749601163
"70","GB51901",10,5,5,5,6,12,5,4,13,14,14,26,-0.858710958119097,0.439924327821136,-2.71448752775179,0.017134716565238,0.952454526214419,-4.45186782168338
"71","GB52087",96,85,69,46,99,38,96,34,136,108,322,521,-1.30975558364743,3.90190386980423,-2.85017475779912,0.013160124176511,0.952454526214419,-4.11896348224499
"72","GB52173",119,67,71,66,59,53,33,32,55,26,57,46,0.660903950707201,3.01338502447149,2.81841373390543,0.0140005818689311,0.952454526214419,-4.24284683445541
"73","GB52321",217,118,89,63,205,204,104,125,286,193,314,308,-0.769293113304608,4.6520542297868,-2.99983664319056,0.00982219307848472,0.952454526214419,-3.94251052041832
"74","GB52955",288,230,193,202,620,286,283,223,554,409,420,773,-0.730049832285442,5.67583941014139,-2.86179261866465,0.0128652334341885,0.952454526214419,-3.92468045342538
"75","GB53009",63,87,121,55,97,170,40,15,16,48,76,19,1.51555590559958,2.99977357732432,3.48745755938456,0.0037731751900265,0.952454526214419,-4.12759289299645
"76","GB53016",46,74,26,84,139,106,68,61,224,131,130,145,-0.973380796087673,3.76540282387231,-2.73853357050107,0.0163536413937323,0.952454526214419,-4.16271671233177
"77","GB53345",207,106,90,39,230,128,81,125,334,172,190,422,-0.907448141798723,4.48822081922343,-2.84425506838459,0.0133129235577709,0.952454526214419,-4.0229172669038
"78","GB53493",12,13,7,9,22,8,10,14,42,15,24,24,-0.987373593807639,1.19268668928478,-3.22189846007846,0.00635374428426724,0.952454526214419,-4.35974719305773
"79","GB53514",41,46,63,25,30,24,8,15,13,27,31,28,0.785263965932125,1.98707407817104,2.71085918940627,0.017255688432895,0.952454526214419,-4.36036456972292
"80","GB53625",924,616,957,389,1265,830,825,834,896,1131,1107,2135,-0.685469650737016,7.12400021428629,-2.84805562402593,0.0132146244778426,0.952454526214419,-4.04995008514524
"81","GB53832",151,251,225,100,307,260,297,242,325,297,263,453,-0.765735212663614,5.23997729243334,-3.21646398602603,0.00642190268986982,0.952454526214419,-3.80083899135855
"82","GB53857",36,72,85,46,55,112,42,16,13,45,37,10,1.37220970963206,2.55071687698123,2.86909682240779,0.0126831684099262,0.952454526214419,-4.2899808367591
"83","GB53990",12,13,8,14,18,12,12,14,36,20,21,23,-0.83784179491975,1.2969684682238,-3.36361380979391,0.00481057952382,0.952454526214419,-4.33638067785449
"84","GB54104",91,127,120,77,76,118,44,53,43,83,69,60,0.669551034647806,3.52190898367601,2.97794050300922,0.0102524529235649,0.952454526214419,-4.13732492053284
"85","GB54158",69,62,75,33,64,65,39,21,38,33,41,50,0.586153023215588,2.82217490603712,2.98930680291265,0.0100268287983289,0.952454526214419,-4.23211642915831
"86","GB54716",320,216,249,147,184,331,119,91,194,155,137,182,0.547611529842935,4.78352286507097,3.38376032600922,0.00462409378933445,0.952454526214419,-3.79161124987146
"87","GB54806",83,83,87,57,74,84,56,61,114,81,103,129,-0.340856530014408,3.64009462832693,-2.87179188076269,0.0126166327944265,0.952454526214419,-4.14170290639195
"88","GB54866",43,78,84,40,36,70,32,21,29,22,32,36,0.836654642614635,2.59825398839185,3.10464687335231,0.00799795545683712,0.952454526214419,-4.24036860773523
"89","GB54947",51,59,30,46,97,74,37,42,151,114,87,112,-0.761788573067515,3.34994584623437,-2.79396423572716,0.0146831992717469,0.952454526214419,-4.20403744658426
"90","GB54963",19,22,25,10,14,9,4,7,7,4,4,18,1.072917825395,0.651414444156,3.08030494735098,0.00838909734310177,0.952454526214419,-4.40981562039835
"91","GB54994",185,204,234,144,95,160,78,62,97,100,98,149,0.639851766091708,4.23869651933826,3.30860815197979,0.00535908817485537,0.952454526214419,-3.917432465957
"92","GB55007",250,531,215,391,827,1009,906,1148,1042,1304,548,674,-1.20582436153316,6.60474473332844,-2.67858750332312,0.0183688898699683,0.952454526214419,-4.05769561207414
"93","GB55215",1012,502,489,403,586,582,818,430,1027,842,669,1098,-0.652600167478495,6.65873813313499,-3.17662609450033,0.00694433582716045,0.952454526214419,-3.88761247048906
"94","GB55365",237,205,246,158,149,174,98,108,127,133,124,216,0.404172153087728,4.58271506677107,2.67729092168968,0.018415044987269,0.952454526214419,-4.05842612008923
"95","GB55612",28,38,45,18,80,30,24,28,93,53,98,198,-1.09002273389879,2.86713702314322,-2.93066425644625,0.0112459475736449,0.952454526214419,-4.23766251511328
"96","GB55776",41,25,25,16,23,41,8,12,30,11,15,15,0.771284832483944,1.59366505360645,2.9277287718076,0.0113106760981865,0.952454526214419,-4.36199317071978
"97","GB55851",42,48,54,24,52,52,14,16,29,29,36,44,0.557972719173935,2.37416378048259,2.88144839245648,0.0123810384540581,0.952454526214419,-4.29923673382992
"98","GB55894",241,157,202,90,108,156,71,54,116,94,111,138,0.532446083833249,4.16945541150344,3.05476613575734,0.00881989747759901,0.952454526214419,-4.00233519670606
"99","GB55986",15,27,7,10,11,24,6,6,6,3,10,5,1.10896565113876,0.522459678379476,2.7111844842274,0.0172448089587058,0.952454526214419,-4.44802091414713
"100","GB56032",43,95,124,65,48,125,44,16,8,35,66,12,1.63400274660312,2.69814891418079,2.99798242551105,0.00985792562907403,0.952454526214419,-4.25517277057299
