"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"44","GB49534",2164,2214,4604,1133,1236,1573,2405,2346,1518,260,753,625,0.731528180618922,7.53869303966528,2.41485465810104,0.0304195134674764,0.99999409440014,-4.35614704498494
"45","GB49664",10,32,18,11,4,9,30,12,25,14,22,18,-0.83652502701596,1.04733922465413,-2.22578985964276,0.0434463413918878,0.99999409440014,-4.5037225456301
"46","GB49692",83,129,118,29,24,93,110,89,161,45,61,91,-0.532231173659941,3.34190267955586,-2.23678029890024,0.0425635559145795,0.99999409440014,-4.40591710111076
"47","GB49780",13,30,17,16,6,19,25,14,55,39,39,49,-1.20215948458709,1.63359129416594,-2.40165473825576,0.031192617020961,0.99999409440014,-4.47029654106444
"48","GB49785",15,490,251,239,34,80,342,122,320,245,423,413,-1.63151019175447,4.53704785503359,-2.39405072717913,0.0316464417489264,0.99999409440014,-4.31936708173139
"49","GB49857",28,923,93,313,72,51,522,159,558,193,672,163,-1.67945093413998,4.70004462686775,-2.28342418321115,0.0390013723762044,0.99999409440014,-4.33649956550873
"50","GB49858",3,196,19,70,7,8,137,44,97,36,194,43,-2.05179936560775,2.37200039019618,-2.60075297192701,0.0213025957772367,0.99999409440014,-4.41858203389629
"51","GB50031",113,170,262,74,175,120,122,130,106,34,63,66,0.525521920190065,3.82597429481585,2.07420057543119,0.0575057813483243,0.99999409440014,-4.41093360868575
"52","GB50097",5,17,12,2,4,11,14,14,22,6,8,6,-0.772265374388173,0.261696211578012,-2.30712093140154,0.0373012468816278,0.99999409440014,-4.51590840673174
"53","GB50116",15029,5517,18091,4790,11237,5839,8359,5237,10104,688,3408,777,1.41153448401137,9.44080617628526,2.44558354443081,0.0286899966453196,0.99999409440014,-4.4195737712848
"54","GB50137",180,261,254,72,71,273,202,322,481,90,141,201,-0.597429381013429,4.61290819585333,-2.62218307241513,0.0204393459524545,0.99999409440014,-4.24594150556551
"55","GB50192",19,163,32,57,18,26,111,58,88,31,82,36,-0.914368748081731,2.69269074098441,-2.06328528282768,0.0586659037317142,0.99999409440014,-4.46669370775724
"56","GB50250",106,195,130,65,43,100,132,151,172,72,79,96,-0.412249444245287,3.79216617224164,-2.35046962437507,0.0343711399467145,0.99999409440014,-4.35472128618391
"57","GB50450",43,54,16,9,11,16,20,5,8,5,5,3,1.34175163302761,0.658190120813017,2.76660929091616,0.0154463948868034,0.99999409440014,-4.47440332831839
"58","GB50572",12,37,14,9,4,6,22,20,25,21,12,32,-1.08794575625663,1.05495655049374,-2.67476614999803,0.0184623897619602,0.99999409440014,-4.46740826234806
"59","GB50738",11,29,45,14,16,26,36,47,38,15,17,29,-0.652404224571627,1.72775796636179,-2.58980052834484,0.0217572991695382,0.99999409440014,-4.44683979602948
"60","GB50877",167,206,331,90,88,221,142,169,169,56,71,109,0.348449944001553,4.17713702781609,2.08170346150064,0.0567206775622147,0.99999409440014,-4.3906017410377
"61","GB50880",2070,2456,603,413,354,315,287,803,354,113,294,340,0.946530945262811,5.99182102301868,2.15400214264551,0.0496482787225917,0.99999409440014,-4.36030953464942
"62","GB51139",4,12,15,7,3,1,12,23,10,7,7,5,-1.01524441660332,0.0106143409293148,-2.07527732183254,0.0573924963272047,0.99999409440014,-4.53480892012266
"63","GB51188",902,640,671,338,138,541,311,357,386,143,186,271,0.584429946037955,5.53981866743343,2.31238734118818,0.0369330432356578,0.99999409440014,-4.31094904085911
"64","GB51284",21,33,26,9,7,24,24,71,29,8,19,20,-0.65025273029727,1.46447124541264,-2.20508235541537,0.0451565069378459,0.99999409440014,-4.49364387856492
"65","GB51332",531,699,553,258,139,522,587,584,643,237,321,444,-0.42030699799806,5.80966539793714,-2.24787366760331,0.0416896167372667,0.99999409440014,-4.32765265962832
"66","GB51799",35,73,240,20,180,75,95,13,57,11,16,8,1.44201564215667,2.44838007615216,2.19074593493118,0.0463772404612275,0.99999409440014,-4.46345814329897
"67","GB51822",149,209,253,147,100,218,177,197,147,43,91,89,0.345804758012783,4.20736566333395,2.17068156282595,0.0481376063741335,0.99999409440014,-4.37007692154969
"68","GB51917",16,55,37,36,13,20,49,29,58,18,41,41,-0.704381567254446,2.0756667213574,-2.19358403874527,0.0461331529599622,0.99999409440014,-4.47457477449088
"69","GB52017",85,193,90,30,114,118,183,296,137,65,47,178,-0.757132678869401,3.85722125495379,-2.08147689113414,0.0567442400786703,0.99999409440014,-4.40580193066516
"70","GB52085",59,134,135,66,29,81,53,102,61,21,40,30,0.486631620894259,2.96596731581526,2.22174043590642,0.0437759155829407,0.99999409440014,-4.43096278873758
"71","GB52189",144,234,285,106,58,110,89,161,139,37,66,68,0.473309827806824,3.84336379828331,2.35916912125426,0.0338100295277446,0.99999409440014,-4.35225710687316
"72","GB52462",56,63,79,44,24,47,40,55,33,17,24,28,0.42473056029236,2.3962912266564,2.03934466228324,0.0612864186153786,0.99999409440014,-4.48123379118449
"73","GB52500",437,465,612,316,270,388,463,367,359,81,210,204,0.452538975521856,5.39067555799452,2.54781309140186,0.0235888906703237,0.99999409440014,-4.25068732672374
"74","GB52677",248,426,413,185,174,262,248,259,313,78,169,136,0.297119675007228,4.88846039668175,2.07860183212042,0.0570440233402577,0.99999409440014,-4.368693622075
"75","GB52992",82,519,257,132,44,191,388,229,278,82,174,240,-0.657622406572647,4.58230648400206,-2.13828918021573,0.0511117355361103,0.99999409440014,-4.36197043000574
"76","GB53028",1592,1765,541,615,364,310,147,411,288,311,370,308,1.0305435242129,5.90842492786785,2.10703182689265,0.0541429847536027,0.99999409440014,-4.36991326846363
"77","GB53053",46,159,39,14,15,23,101,92,51,15,49,50,-0.813789911532951,2.48735932878502,-2.0576474714406,0.059273539641681,0.99999409440014,-4.47545705819271
"78","GB53251",179,289,350,153,95,214,169,212,145,37,121,126,0.438968871091165,4.3630883016391,2.67444291238386,0.0184739555070756,0.99999409440014,-4.25030492108148
"79","GB53387",8,135,14,46,5,10,76,44,92,31,49,11,-1.35701523143533,1.91745110509524,-2.07988457098082,0.0569100912872127,0.99999409440014,-4.49337428957302
"80","GB53434",28,37,82,46,13,32,20,27,15,15,21,16,0.708155924334057,1.78821829627155,2.04606326922957,0.0605403261116822,0.99999409440014,-4.50021921009827
"81","GB53665",17,66,20,32,22,20,66,40,51,14,30,42,-0.784908576059828,2.07415365854273,-2.30623345241812,0.0373636362561583,0.99999409440014,-4.46193604478147
"82","GB53731",39,40,40,17,13,25,34,43,59,30,37,65,-0.845377503313151,2.19796272146937,-2.8204016941242,0.0139093546959397,0.99999409440014,-4.39820736354492
"83","GB53862",317,1460,578,335,244,579,1001,561,932,260,426,771,-0.578969102613897,6.16807341719614,-2.31882492195661,0.036487627488094,0.99999409440014,-4.32078707716216
"84","GB53976",46,311,83,66,70,49,201,116,174,58,210,128,-0.975871804583783,3.81549368774137,-2.45894413629977,0.0279677165552649,0.99999409440014,-4.33544013795233
"85","GB54118",105,102,107,63,56,118,102,150,164,40,92,81,-0.40177977888738,3.62813279171627,-2.0706140520279,0.0578846133509466,0.99999409440014,-4.41892562502197
"86","GB54187",52,79,62,32,15,70,69,64,89,32,45,49,-0.461824424009199,2.75656189243497,-2.14404090070725,0.050571439147944,0.99999409440014,-4.4519954210349
"87","GB54210",303,546,540,318,175,333,288,345,416,96,184,209,0.315724034388957,5.24199123349249,2.23444247454763,0.0427499141682852,0.99999409440014,-4.32675840227056
"88","GB54432",100,279,208,211,32,177,246,181,293,101,252,153,-0.65756064958079,4.45420704356338,-2.078572313057,0.0570471088830955,0.99999409440014,-4.38025495727572
"89","GB54593",11,950,35,270,17,17,591,248,530,117,461,26,-2.1459574660896,3.89760696554941,-2.08286189997603,0.0566003454224057,0.99999409440014,-4.42045808303237
"90","GB54612",45,72,56,42,19,31,30,24,40,11,30,13,0.612332593299127,2.03922092071249,2.18314231702547,0.0470371469507755,0.99999409440014,-4.47752090363491
"91","GB54918",7,119,52,34,7,24,87,27,83,76,59,128,-1.41590371636924,2.51020369898816,-2.29050994440846,0.0384854822048536,0.99999409440014,-4.44689753508356
"92","GB54929",717,674,975,465,533,665,584,785,473,181,341,364,0.441929132463279,6.1196737911998,2.29257768634408,0.0383361557424367,0.99999409440014,-4.32721132242976
"93","GB55039",26,229,182,87,33,56,284,56,313,140,103,212,-1.17065862132503,3.86997764664949,-2.16315696225817,0.0488137281200417,0.99999409440014,-4.39399213589331
"94","GB55285",94,593,205,227,95,103,368,195,379,146,305,189,-0.776203421633157,4.78962768245591,-2.03239022180496,0.0620676068648435,0.99999409440014,-4.38225225170877
"95","GB55307",442,773,879,315,408,1010,799,729,1342,340,605,632,-0.493913423464444,6.40174373600279,-2.30804269935063,0.0372365513276669,0.99999409440014,-4.33143575073322
"96","GB55400",9,121,31,28,3,13,57,54,45,13,48,29,-1.10629475773115,1.84168967380356,-2.24322841548095,0.042053497568233,0.99999409440014,-4.47834279437305
"97","GB55466",669,956,1302,466,415,723,807,761,690,184,300,336,0.407909094196386,6.22581705531448,2.60858514273335,0.0209830848656487,0.99999409440014,-4.25776297185489
"98","GB55507",151,259,279,155,116,198,153,206,199,56,113,76,0.341832923799274,4.32167380325731,2.05584407983902,0.059469129100943,0.99999409440014,-4.39047547818879
"99","GB55974",13,50,60,28,15,37,15,20,20,4,15,16,0.849844838726424,1.44849119042693,2.82036490972357,0.0139103527606924,0.99999409440014,-4.43928231567441
"100","GB55998",394,602,577,386,303,369,348,440,415,94,279,235,0.400349316105122,5.50776192392269,2.24119374792136,0.0422138198382243,0.99999409440014,-4.32665316712377
