"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"40","GB46516",383,193,166,109,178,89,459,647,748,203,164,77,-0.964200474281184,4.87755953265711,-2.80646460553959,0.0143604928510944,0.999698100994968,-4.18788504982037
"41","GB46543",276,234,346,217,108,179,313,168,224,60,83,53,0.662551889494186,4.43127483698674,3.14314756186493,0.00743694339366185,0.999698100994968,-4.13140066272184
"42","GB46630",3775,4218,6933,5123,1503,3124,4662,3760,6583,916,1111,680,0.749821741466107,8.54032908557376,2.52988811258043,0.0245034661385172,0.999698100994968,-4.36643050239194
"43","GB46868",17,27,38,41,12,31,22,13,25,5,7,5,1.10096019904768,1.17622799051741,3.78181343788487,0.00213257083594189,0.999698100994968,-4.37474582539491
"44","GB46921",214,170,176,158,136,135,393,507,518,223,80,84,-0.691142937318447,4.70525450010471,-2.96206065801401,0.0106017876495697,0.999698100994968,-4.15536856863296
"45","GB47037",155,134,220,111,83,91,185,108,150,51,56,22,0.526768073828686,3.71353018147928,2.53704998470927,0.0241694336552635,0.999698100994968,-4.31685777234773
"46","GB47140",370,397,476,735,187,457,531,458,362,200,122,81,0.618035919897872,5.37508385358243,2.783931295889,0.0150036219939681,0.999698100994968,-4.18639164494831
"47","GB47358",37,41,40,38,20,27,22,43,27,7,10,7,0.926322392728775,1.62232271669492,3.53700999798903,0.00343706288466583,0.999698100994968,-4.36225230486271
"48","GB47359",32,28,32,29,11,21,23,22,26,7,13,5,0.680085832307714,1.31682323469979,2.73987719367267,0.0163433960423547,0.999698100994968,-4.44676666915216
"49","GB47399",151,139,230,271,83,99,115,110,139,59,128,30,0.73654227563361,3.9260182830275,2.81196887777583,0.0142075446841663,0.999698100994968,-4.24387120920006
"50","GB47493",98,100,282,214,85,123,94,100,95,41,106,33,0.897563125466871,3.72408638620412,2.90984638629983,0.0117401770041795,0.999698100994968,-4.24592526994785
"51","GB47566",430,482,851,583,276,477,597,431,579,197,96,141,0.715698680084381,5.60924255344909,3.39507136800033,0.00453805891999476,0.999698100994968,-4.05129617115835
"52","GB47996",7,17,22,22,14,7,48,40,42,25,7,6,-0.847813226248039,1.21748934416288,-2.56695887716735,0.0228213068550307,0.999698100994968,-4.46593727669095
"53","GB48147",460,828,131,390,613,113,917,2103,2924,308,559,466,-1.51127258118019,6.17751343949947,-2.73521516623612,0.0164918360123487,0.999698100994968,-4.21838928025982
"54","GB48348",21,25,15,15,7,20,20,10,8,3,9,1,1.14358587624099,0.49544281830155,2.94100931152351,0.0110470200059136,0.999698100994968,-4.46281349432553
"55","GB48580",101,101,104,107,50,64,125,71,68,24,24,31,0.705161192905342,3.09066836972591,3.18089021502227,0.00690649190362967,0.999698100994968,-4.26889122255319
"56","GB48630",201,207,232,234,135,175,241,195,240,120,67,67,0.384481352123704,4.44359499352095,2.94720461022684,0.0109141078240071,0.999698100994968,-4.17025950927074
"57","GB48850",19,27,32,39,10,33,110,94,83,18,14,18,-0.919840904294243,2.08818878386468,-2.74148969815504,0.016292357726127,0.999698100994968,-4.40757391430952
"58","GB48996",216,253,243,253,151,143,261,180,212,143,55,65,0.50049734987924,4.45938035389683,3.09106477356613,0.00823615547637585,0.999698100994968,-4.13829753034206
"59","GB49173",209,200,253,161,90,260,236,165,171,63,84,45,0.629901644941392,4.24804176732174,2.78276021158076,0.0150378060925028,0.999698100994968,-4.22289076849262
"60","GB49188",41,34,56,42,17,31,23,45,27,14,15,11,0.708842390407955,1.8496158742642,2.67700087353164,0.0184597700965299,0.999698100994968,-4.42778854319826
"61","GB49207",61,53,71,66,46,49,136,123,108,65,40,27,-0.480854955289615,3.10176419293154,-2.8025727722842,0.0144696083698278,0.999698100994968,-4.32443176791692
"62","GB49262",71,41,46,51,19,59,34,20,36,9,30,8,1.06973615964511,2.00491917484958,3.11399877152542,0.00787421610372452,0.999698100994968,-4.37479303363566
"63","GB49376",250,273,360,372,267,239,605,477,519,313,205,235,-0.462817082143776,5.43997696519134,-2.56841150941369,0.0227577127677876,0.999698100994968,-4.23339557648615
"64","GB49511",284,458,708,464,346,275,657,284,381,174,167,91,0.597446347496907,5.37496037217878,2.91838437826423,0.0115461122244287,0.999698100994968,-4.15347456566512
"65","GB49753",39,272,41,58,211,25,220,736,1219,59,179,108,-1.96458117460333,4.16149228699194,-2.86724551838014,0.0127575057397944,0.999698100994968,-4.24903110670861
"66","GB49757",134,131,171,234,83,132,139,61,113,31,124,39,0.909016589086495,3.76415843981178,2.94859237949199,0.0108845520745389,0.999698100994968,-4.23481598312076
"67","GB49778",97,96,102,62,49,61,77,56,70,21,48,16,0.729577481314411,2.90996338283459,3.1010891949847,0.0080759613176557,0.999698100994968,-4.29931718740637
"68","GB50526",323,520,1158,441,675,735,903,1483,2259,2627,385,1231,-1.26848758587555,6.84637615456169,-2.65322599562051,0.0193276035888448,0.999698100994968,-4.26634913549478
"69","GB50625",44,46,58,48,31,37,85,69,94,55,38,23,-0.446735319171627,2.71685891545575,-2.66672768431948,0.0188300145901487,0.999698100994968,-4.37535190871002
"70","GB50806",78,88,123,166,50,86,115,93,109,20,17,13,0.865067064911258,3.06618133247713,3.02284344313473,0.00941337578780344,0.999698100994968,-4.29676863330302
"71","GB50875",44,35,54,28,22,27,52,21,31,12,11,10,0.664627997260515,1.78112539673507,2.61127017992288,0.0209566333678993,0.999698100994968,-4.43801750147322
"72","GB50889",84,50,114,68,45,36,248,144,254,55,34,37,-0.833225051245047,3.34545548916734,-2.90307456519391,0.011896379598899,0.999698100994968,-4.28771329343265
"73","GB51011",19,35,77,10,43,6,101,53,113,34,50,20,-1.31682855832022,2.23340208437585,-2.81437495898535,0.0141411890446568,0.999698100994968,-4.39203646760152
"74","GB51034",13,23,14,12,17,10,27,35,50,18,14,10,-0.766575850956144,1.29818294790489,-2.77331416911571,0.0153163376929655,0.999698100994968,-4.44460249026392
"75","GB51144",14,21,40,26,19,19,88,58,93,33,12,9,-0.915148742051439,1.91348079710894,-3.04326718699241,0.00904444662962802,0.999698100994968,-4.3862825450258
"76","GB51354",344,279,357,249,138,311,229,235,254,48,167,54,0.861804918192107,4.67186431584252,3.03727591581,0.00915116032420462,0.999698100994968,-4.14326250556628
"77","GB51383",141,40,72,84,52,68,261,324,173,158,164,112,-1.52263319009602,3.94744861013595,-4.50728149217012,0.00053251628305485,0.999698100994968,-3.99595804863868
"78","GB51411",92,115,96,151,41,86,93,78,88,40,39,24,0.645241059711623,3.23267515273095,3.30874760846525,0.00537481902989995,0.999698100994968,-4.23305157177144
"79","GB51422",185,220,245,228,127,141,271,101,214,85,112,52,0.529405054855286,4.32263501121459,2.65202510817763,0.0193724742776303,0.999698100994968,-4.24569952621584
"80","GB51487",66,107,97,76,88,71,292,281,320,95,74,24,-0.922089827433779,3.79638777427102,-3.37955978769365,0.00467813209218118,0.999698100994968,-4.15818933297161
"81","GB52085",59,53,61,81,40,30,134,102,135,66,29,21,-0.530044035415489,2.96596731581526,-2.52797862288099,0.0245932735320332,0.999698100994968,-4.37783176904391
"82","GB52543",84,138,249,207,81,99,182,93,106,26,43,41,0.84433641995128,3.64127577678271,3.01798324172754,0.00950334274270397,0.999698100994968,-4.23525639313306
"83","GB52767",333,208,304,154,149,174,217,178,181,62,158,38,0.704443063589225,4.39699096801501,2.57720057753674,0.0223765752126496,0.999698100994968,-4.26036783232585
"84","GB53163",218,163,171,159,79,133,211,62,133,42,43,22,0.99551538911424,3.71075712139742,3.91912758548247,0.00163426322140518,0.999698100994968,-4.08236096846611
"85","GB53268",44,61,69,59,53,43,118,150,225,44,43,23,-0.710263235193218,3.10210340658902,-2.85284245397798,0.0131206927928286,0.999698100994968,-4.31745830090501
"86","GB53427",312,187,319,259,183,396,439,1159,1147,292,293,118,-0.805637040666901,5.49385702286913,-2.53530997703023,0.0242501825585781,0.999698100994968,-4.24376511209766
"87","GB53428",56,49,79,92,51,54,106,271,311,65,59,35,-0.949074876592945,3.42710753272792,-2.95641793101889,0.0107193619196476,0.999698100994968,-4.27265868369149
"88","GB53453",30,25,25,22,15,25,22,17,30,6,10,7,0.664446028482057,1.26181627121958,2.5304624649854,0.0244765149538351,0.999698100994968,-4.467500659913
"89","GB53454",32,40,35,29,16,26,25,29,45,13,8,5,0.61300215218828,1.56064823744663,2.61134038948569,0.0209537992493108,0.999698100994968,-4.44800443512925
"90","GB53641",63,114,60,21,232,13,432,788,1348,254,44,523,-2.90417686515791,4.27176385413357,-3.72296223630875,0.00239115041115979,0.999698100994968,-4.13514278803913
"91","GB53675",288,223,217,230,145,249,211,144,180,99,101,66,0.749074840954673,4.47388110350439,3.79344261668372,0.00208493753523928,0.999698100994968,-3.99765343634658
"92","GB54199",80,91,84,99,48,61,46,65,71,24,53,13,0.833527121415669,2.87218974166081,3.44982105487641,0.00407652021359708,0.999698100994968,-4.2577680360373
"93","GB54260",200,193,456,391,121,220,215,296,173,69,92,37,0.853868045778368,4.48983431717184,3.22512968862205,0.00633258248789185,0.999698100994968,-4.11356526543679
"94","GB54741",459,530,514,417,217,335,495,377,405,175,198,139,0.439010801744999,5.44567645044696,2.86299429386222,0.0128636642160798,0.999698100994968,-4.16487977388801
"95","GB55004",191,262,236,184,107,180,461,405,684,248,97,76,-0.572921636068819,4.85210655154629,-2.69427432912502,0.0178531390374657,0.999698100994968,-4.21080129847456
"96","GB55218",68,149,210,333,67,206,80,105,124,43,92,39,0.958509062951689,3.80620014169892,2.59754198443352,0.021517982613657,0.999698100994968,-4.29953955971517
"97","GB55604",124,172,275,154,136,182,197,82,142,78,55,90,0.718552651967031,4.10868989838824,2.74623518542854,0.0161430566921259,0.999698100994968,-4.24161532013653
"98","GB55619",852,1013,2192,1451,571,873,1111,753,1446,408,310,348,0.638329183901862,6.75163536452771,2.9797514173638,0.0102413722715984,0.999698100994968,-4.195641450394
"99","GB55781",1250,932,1823,845,425,684,1475,853,1399,285,217,130,0.777609617414258,6.47688282323251,2.58165206872885,0.0221858965205372,0.999698100994968,-4.26830631852388
"100","GB55936",31,39,55,40,25,22,94,75,120,28,23,13,-0.60410441954467,2.38597659533917,-2.62342303826637,0.0204715541607257,0.999698100994968,-4.40311679520257
