"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"25","GB44152",382,339,198,126,185,248,298,356,294,310,187,277,0.457842640241439,5.09484755044172,3.2331946281265,0.00615882662009891,0.3702018784343,-2.69992146572397
"26","GB44186",674,768,470,232,529,563,665,939,812,654,365,479,0.464316344813274,6.23327633880447,3.22425630808094,0.00626825492755322,0.3702018784343,-2.77457041001979
"27","GB44253",25,70,2,6,13,9,48,94,193,111,29,66,-1.78650282950717,2.04421176895141,-3.65848252303381,0.00266765202796491,0.3702018784343,-3.2319060794272
"28","GB44259",19,60,3,11,17,10,40,64,126,90,46,47,-1.33478093691616,2.01632710088122,-3.25015149396039,0.00595644618274698,0.3702018784343,-3.43460618068689
"29","GB44294",62,59,43,26,38,39,38,53,39,53,29,51,0.727708028723586,2.5350741185457,3.41950597675732,0.00426671231557303,0.3702018784343,-3.15186160799324
"30","GB44527",534,588,273,237,321,553,491,635,629,457,298,479,0.449329414452576,5.86690931237278,3.34163983555141,0.00497391249187827,0.3702018784343,-2.61949221115815
"31","GB44933",78,105,26,12,52,39,94,191,174,150,85,118,-0.791766422877744,3.31103965147955,-3.50844606217948,0.0035816605552056,0.3702018784343,-2.87344186603681
"32","GB44966",297,573,105,89,207,209,475,576,1161,677,332,544,-0.744182149885976,5.52546861915493,-3.4577517347649,0.00395728377176586,0.3702018784343,-2.53362846146862
"33","GB45224",20,17,18,9,21,21,13,19,14,11,11,20,0.961862858010072,1.10799194500003,3.23110385676783,0.00618425096337824,0.3702018784343,-3.62502920986209
"34","GB45610",241,218,148,137,191,388,259,232,192,173,127,245,0.805999374698811,4.76885626822036,3.30857303427959,0.00530875232686827,0.3702018784343,-2.64326684063743
"35","GB45615",387,852,367,420,148,461,329,350,125,58,95,144,2.12596077388368,5.02029635688858,4.74724929033648,0.000330951844105337,0.3702018784343,-1.42120373694439
"36","GB45648",388,337,211,115,236,313,262,322,282,351,205,299,0.57323372753724,5.15243586281734,3.53864293855431,0.0033752115520048,0.3702018784343,-2.39471681404445
"37","GB45733",99,211,23,35,121,80,179,409,491,415,141,194,-1.05201493595085,4.25591763833621,-3.34056875536765,0.00498441929612645,0.3702018784343,-2.78185923326284
"38","GB45771",33,24,15,18,18,33,6,39,10,8,8,14,1.6362757369939,1.14547059420632,4.27308675964561,0.000809965446125472,0.3702018784343,-3.19845259882622
"39","GB45851",172,335,149,74,170,165,434,680,496,395,304,285,-0.600671274063687,5.11740093325177,-3.44642666146774,0.00404648001980234,0.3702018784343,-2.53477769818472
"40","GB46772",1740,2736,1523,922,805,1911,1378,1965,1202,1067,784,2399,0.863584911676349,7.57183134620547,3.30909331688275,0.00530331284105641,0.3702018784343,-2.90509641608185
"41","GB47086",36,58,9,6,28,26,64,133,139,133,32,69,-1.18256081365874,2.51363563268589,-3.82892960087723,0.00191142188900568,0.3702018784343,-2.95793878270799
"42","GB47266",294,204,277,158,160,311,295,235,206,158,121,233,0.912434138360234,4.83212656666959,3.35597341107424,0.0048354254517776,0.3702018784343,-2.59133417339181
"43","GB47417",90,196,27,19,56,57,157,213,316,194,107,156,-0.832551814376431,3.75267280342565,-3.39983563163049,0.004435216292421,0.3702018784343,-2.83159246342191
"44","GB47452",57,225,29,36,53,20,123,279,368,320,168,147,-1.30491068326712,3.79634337967573,-3.33318542545394,0.00505745424798994,0.3702018784343,-2.90845173114336
"45","GB47717",463,265,278,119,159,278,293,335,137,213,163,158,0.983713940560304,4.88806690882589,3.39319233648822,0.00449362312908704,0.3702018784343,-2.55056223506386
"46","GB48020",1711,8348,1949,2108,3351,2380,14246,24098,18895,7036,4161,11066,-1.22867853621754,9.55510502977369,-3.42948243788644,0.00418372490528533,0.3702018784343,-3.16732646971218
"47","GB48228",18722,72773,22496,19284,9060,12021,19363,27900,5018,2793,8639,8736,1.87750522398663,10.8208849637374,3.26853058451655,0.00574458961370495,0.3702018784343,-3.44679040355031
"48","GB48264",5,15,3,2,8,7,18,34,33,20,17,22,-1.19566331141684,0.674685900888395,-4.31485876622946,0.000747819110609483,0.3702018784343,-3.33902551918497
"49","GB48466",28,47,14,7,23,18,44,82,122,62,43,55,-0.89288712663381,2.25914232989077,-3.71360561774033,0.00239458747410011,0.3702018784343,-3.09681710848503
"50","GB48679",134,65,45,34,35,50,64,53,47,41,28,48,0.976196366813513,2.73798054152139,3.54438626693545,0.00333732609183743,0.3702018784343,-3.00726736732642
"51","GB48936",140,392,9,13,36,33,484,383,1506,651,185,421,-2.42302026992763,4.32238511438862,-4.21807173964983,0.000900000652337527,0.3702018784343,-2.31170452663619
"52","GB48982",16,34,3,6,10,6,26,42,66,39,29,31,-1.12191713068824,1.35883160013094,-3.33378506694972,0.00505148285602244,0.3702018784343,-3.54617575887342
"53","GB49171",59,114,14,17,28,40,86,178,162,155,53,117,-0.902659514028883,3.10397466502336,-3.47161486176048,0.00385078719511582,0.3702018784343,-2.96999070539044
"54","GB49174",75,93,36,26,32,39,106,145,192,194,74,107,-0.750754665107493,3.35872428205757,-3.75084396021696,0.00222632753901743,0.3702018784343,-2.67665100940777
"55","GB49330",73,154,24,29,46,61,127,185,242,151,87,163,-0.703114775395662,3.59544787925814,-3.41360366873133,0.00431658679376095,0.3702018784343,-2.85218708895711
"56","GB49689",60,367,59,17,71,47,58,38,46,9,46,30,1.89679599021196,2.64871970274471,3.54660748646859,0.00332278933459396,0.3702018784343,-3.04719786490556
"57","GB50222",18,36,1,1,16,11,39,74,132,97,16,37,-1.88067477354967,1.48222593667797,-3.38065084117965,0.0046060002693128,0.3702018784343,-3.51771800418204
"58","GB50540",8,31,1,1,10,3,23,43,45,34,12,19,-1.54763800146027,0.681138438437022,-3.3723432187327,0.00468198956207536,0.3702018784343,-3.67095633385565
"59","GB50675",1045,873,881,361,717,901,884,1076,1000,939,535,591,0.66871803768566,6.71313522492681,3.47533592357564,0.00382269648269857,0.3702018784343,-2.61510413827647
"60","GB50761",41219,19116,6378,2352,4377,2284,86887,33283,94996,82660,18790,38060,-2.13961572566612,11.296326386137,-3.54024382872073,0.00336460796829713,0.3702018784343,-3.40114723877077
"61","GB51163",111,330,36,21,93,47,253,340,1034,302,291,231,-1.40578262169286,4.39946164031683,-3.45168450702178,0.00400482033751704,0.3702018784343,-2.70355273147306
"62","GB51224",379,248,282,137,204,299,289,288,174,150,230,237,0.927498790464683,4.96999917489581,3.28994102153041,0.00550727377920088,0.3702018784343,-2.64630671744438
"63","GB51348",27,70,8,9,25,14,60,136,100,122,31,51,-1.1358277085723,2.35383412615422,-3.39465923456919,0.0044806602697903,0.3702018784343,-3.25466741797336
"64","GB51405",18,104,2,9,12,6,48,92,131,139,28,69,-1.73937053127115,2.02277841681208,-3.27504390844422,0.00567133232910021,0.3702018784343,-3.43463583011947
"65","GB51435",35,26,20,4,19,22,15,26,12,18,11,14,1.00820355898239,1.19129837199447,3.22905659256092,0.00620924779591242,0.3702018784343,-3.60774834358623
"66","GB51444",61,86,37,41,54,82,47,82,57,47,31,80,0.791318522336165,2.91428658119861,3.61750290689206,0.00289092548065629,0.3702018784343,-2.89656198696397
"67","GB51504",316,602,276,150,196,194,313,430,377,203,125,286,0.68473289510432,5.14243344777044,3.30365178186901,0.00536048052499581,0.3702018784343,-2.62567845329043
"68","GB51783",587,1085,255,93,291,343,2028,2972,2321,874,593,2244,-1.4711122412964,6.62137417282263,-4.48905754085763,0.000537117466176346,0.3702018784343,-1.83776453468941
"69","GB52046",58,121,9,14,44,21,104,177,217,265,43,120,-1.28794610784,3.11263350288299,-3.23307193707066,0.00616031568946092,0.3702018784343,-3.15491770758071
"70","GB52071",445,277,301,204,225,326,358,311,303,283,194,315,0.740991218182512,5.27154406186423,3.34257503744322,0.00496475675194284,0.3702018784343,-2.58528235778562
"71","GB52308",772,1365,744,224,305,723,621,656,361,339,234,627,1.12672991277854,6.08497421773338,3.90544171869687,0.00164675298685864,0.3702018784343,-2.11975177854131
"72","GB52610",41,30,53,12,31,34,25,24,41,21,12,9,1.31004453245781,1.74611155814941,3.65080967824707,0.00270808641128302,0.3702018784343,-3.26828996535014
"73","GB52648",186,234,143,91,122,171,191,210,198,154,123,191,0.529298969473289,4.4487416452941,3.56281514822035,0.00321863545335844,0.3702018784343,-2.44799621254723
"74","GB52849",182,246,71,55,122,109,272,386,364,300,159,232,-0.468767471012641,4.57692105977835,-3.29986485920293,0.005400628917637,0.3702018784343,-2.71571714259731
"75","GB53021",38,72,11,15,35,29,81,158,133,76,58,84,-0.932761824388866,2.7832875398093,-3.91332538355745,0.00162169529582899,0.3702018784343,-2.7979109147324
"76","GB53139",95,274,34,25,85,96,169,542,436,399,108,283,-1.03578730433088,4.28956902495267,-3.23369273168024,0.00615278495798188,0.3702018784343,-2.8713010734103
"77","GB53318",366,215,391,166,633,224,121,201,211,192,343,174,1.43163760253285,5.02828088236717,3.42760652559549,0.00419920448191113,0.3702018784343,-2.5154160545793
"78","GB53389",50,165,24,20,59,39,117,186,233,151,91,149,-0.859902535939409,3.47213946244479,-3.48131645582046,0.00377798054147755,0.3702018784343,-2.84700949916884
"79","GB53579",849,1141,232,140,305,320,1835,1852,1127,1776,638,1629,-1.13459573337032,6.60648535711215,-4.01473612300635,0.00133196524035586,0.3702018784343,-2.17716390718376
"80","GB53589",7,92,1,10,25,8,50,110,229,93,40,57,-2.016908361003,2.03269586326628,-3.29059178793123,0.00550021629739437,0.3702018784343,-3.43378751632848
"81","GB53730",557,447,288,229,233,316,326,349,300,320,269,393,0.759194769038925,5.44689602397862,3.71397335278685,0.00239286432115576,0.3702018784343,-2.22648918325486
"82","GB53756",226,1211,177,166,93,193,292,212,94,47,103,156,1.60268219245292,4.52462589221232,3.27427081133212,0.00567997848009943,0.3702018784343,-2.73004805170454
"83","GB53933",264,389,283,106,204,286,222,243,360,263,175,335,0.634702703845764,5.0562939916197,3.34639669474933,0.0049275175577103,0.3702018784343,-2.58640225754205
"84","GB54136",70,123,50,19,31,48,188,228,214,186,45,166,-0.907824719111959,3.5312038401426,-3.49002874377948,0.00371378066874143,0.3702018784343,-2.82141445813042
"85","GB54264",280,651,85,81,187,197,443,817,1492,867,300,586,-0.990632945022744,5.56816956507173,-3.52091189623716,0.00349493359036018,0.3702018784343,-2.49586151425115
"86","GB54316",10,145,28,13,20,13,73,362,200,91,76,151,-1.75599949789807,2.90323755887626,-3.40774857440594,0.0043666413184237,0.3702018784343,-3.11797556209077
"87","GB54381",126,214,45,57,87,121,252,281,403,257,143,232,-0.616280402358758,4.37177708529908,-3.62459684107119,0.00285096337463535,0.3702018784343,-2.46656203458359
"88","GB54447",4,34,1,0,6,3,11,36,54,39,12,23,-1.99666818055673,0.379267877129907,-3.42818230673711,0.00419444715814864,0.3702018784343,-3.68803304831684
"89","GB54634",304,190,309,114,313,251,144,202,249,170,179,115,1.22301166200356,4.74605910852223,4.13716413496036,0.00105145865804981,0.3702018784343,-1.88326591454126
"90","GB54926",23,40,9,10,16,17,36,154,106,73,24,51,-1.12516948489616,2.13345434560901,-3.46419752207881,0.00390740325605082,0.3702018784343,-3.27627748143624
"91","GB55170",14,14,30,9,12,9,48,59,86,109,37,98,-1.63111352280199,2.04480318702002,-4.34757836184099,0.000702576984416844,0.3702018784343,-2.89291500866704
"92","GB55291",72,55,72,18,33,34,21,38,30,45,17,29,1.28610478586919,2.23983514131545,4.31491241565174,0.000747742526123913,0.3702018784343,-2.76999163642736
"93","GB55463",257,797,59,104,226,211,583,938,1349,1120,390,760,-1.20833302378468,5.73041331397791,-3.61840214158041,0.00288582863959039,0.3702018784343,-2.42893793310572
"94","GB55525",147,262,58,32,70,110,217,366,453,312,110,282,-0.716673832700287,4.38186368449348,-3.24579492181267,0.00600779886726169,0.3702018784343,-2.81666092402842
"95","GB55535",47,105,18,15,32,35,73,175,143,130,67,91,-0.828091889565262,3.0219382188653,-3.56039053298901,0.00323400430481764,0.3702018784343,-2.93227375813058
"96","GB55813",77,132,277,128,40,84,58,143,29,18,38,27,1.95393633881823,3.13003304307229,3.37374123023646,0.00466911452956516,0.3702018784343,-3.02280016228712
"97","GB55839",18,14,26,6,9,9,15,3,4,5,7,6,1.75425881101618,0.265508251974734,3.61348041377192,0.00291383658444115,0.3702018784343,-3.65712653524377
"98","GB55879",361,336,209,159,234,284,285,300,252,359,156,203,0.769118421617062,5.07999444302284,4.56853060304078,0.00046235755303004,0.3702018784343,-1.46931941428552
"99","GB55965",384,928,519,521,382,914,456,653,470,414,319,684,1.01177193470217,6.13365336632783,3.63322908875417,0.00280308851331788,0.3702018784343,-2.37288998718748
"100","GB56034",146,178,72,60,87,104,265,260,305,252,144,202,-0.456188100662549,4.35647254396187,-3.50574753781745,0.00360071859002459,0.3702018784343,-2.56046372704739
