"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"40","GB55810",166,249,207,175,96,134,156,173,142,119,51,83,0.716395548366246,4.18411668767068,4.16129048888305,0.00101740712773613,0.273469709666424,-0.555542540903326
"41","GB40684",568,218,2000,1455,297,576,196,458,189,125,128,15,2.49141343273158,5.24472215636164,3.83171883113923,0.00192250979623024,0.285461196548456,-1.11114616269878
"42","GB41302",415,170,547,270,161,303,130,378,132,82,65,99,1.40166566371006,4.64533006370564,3.89394140731542,0.00170374519227297,0.285461196548456,-1.00410880850519
"43","GB42538",111,121,171,153,68,78,109,115,79,87,31,46,0.783781195821335,3.57548375389485,3.9477478333025,0.00153509780965892,0.285461196548456,-0.936005479174294
"44","GB42728",267,197,417,156,107,123,688,456,400,385,105,241,-0.626807083503887,5.05937787340685,-3.78104432341794,0.00212168180312614,0.285461196548456,-1.19984394794092
"45","GB42899",467,374,1065,527,282,388,448,386,327,354,166,246,0.799868825349128,5.6675983052795,4.05630437901068,0.00124482590460504,0.285461196548456,-0.72459458304697
"46","GB43225",1223,1254,2591,895,829,1057,1554,1503,824,476,312,560,0.881597385335745,6.98274191179291,3.81501601838658,0.00198596508218053,0.285461196548456,-1.1417289490165
"47","GB44225",925,786,1054,668,889,697,503,1011,379,278,230,98,1.57619535767226,6.12149364078654,3.95099838402805,0.0015254724537102,0.285461196548456,-0.906437777715029
"48","GB44384",73,80,121,29,145,62,42,65,24,29,13,11,1.63471048991584,2.57529433249473,3.99310971459823,0.00140620265630171,0.285461196548456,-0.971997309266968
"49","GB44824",503,378,488,119,127,151,819,957,1410,680,238,283,-1.12553014049436,5.69216993619147,-3.78258702287085,0.0021153189325025,0.285461196548456,-1.19651787523665
"50","GB46191",109,129,113,77,83,67,77,94,86,57,31,35,0.820334412069816,3.31637596479449,3.78226061703812,0.00211666357471341,0.285461196548456,-1.22132211257104
"51","GB46277",124,231,395,92,30,89,438,365,445,544,100,220,-1.11404835999309,4.68320559146601,-3.85785031840206,0.00182734672507912,0.285461196548456,-1.06630661361726
"52","GB47928",132,309,263,55,181,142,116,113,35,42,52,52,1.58812721201443,3.72441150280791,3.95158129943873,0.00152375288181173,0.285461196548456,-0.927557235825402
"53","GB48039",103,129,266,77,49,75,255,273,217,256,58,155,-0.662730023564594,4.1766485524572,-3.81226213328288,0.00199663018391894,0.285461196548456,-1.1455864218255
"54","GB48442",12,12,5,3,5,5,43,16,62,29,16,10,-1.73751258670901,0.786837495496867,-3.78554567260483,0.00210317019756015,0.285461196548456,-1.57314213523049
"55","GB49040",590,607,739,629,333,437,636,591,504,398,165,305,0.627012167305558,5.94975080163764,3.99485977287905,0.00140145744686709,0.285461196548456,-0.830392351621488
"56","GB49706",640,715,891,433,236,473,584,717,402,423,119,214,0.730100111550802,5.83646901564227,3.8559798737034,0.00183399608050933,0.285461196548456,-1.06989421416772
"57","GB49998",42,72,113,41,38,40,46,52,47,47,14,26,0.744843131220551,2.547729398381,3.9362818777103,0.00156954800540561,0.285461196548456,-1.05264242462215
"58","GB50191",393,551,621,277,237,220,393,361,382,379,98,210,0.516613964416146,5.38342443393472,4.00759317852245,0.00136742040964387,0.285461196548456,-0.808279240702399
"59","GB50217",48,28,59,72,15,48,23,10,27,8,12,2,2.02047870745453,1.50328027276811,3.97648753495939,0.00145209974912745,0.285461196548456,-1.18001175025006
"60","GB50699",203,298,423,218,166,196,283,222,237,246,69,162,0.508569980858213,4.81895715598337,3.81813454117961,0.00197395779549863,0.285461196548456,-1.1356447806864
"61","GB50905",184,140,490,141,189,141,108,134,163,101,64,37,1.23912045917674,4.14526139641784,4.0495509848366,0.0012611276632186,0.285461196548456,-0.746259726122916
"62","GB51732",216,375,452,227,95,66,168,139,170,66,23,16,1.58218918871585,3.94832758487352,3.86153640344316,0.00181431463263358,0.285461196548456,-1.06928377096848
"63","GB52186",8629,14935,28955,4253,6437,4241,7892,3922,2061,990,2314,885,2.0269001756529,9.21070902342868,3.88160274372242,0.00174501297252879,0.285461196548456,-1.10201996253404
"64","GB52500",437,463,612,316,270,210,465,367,359,388,81,204,0.557987152834415,5.39067555799452,3.79327817618264,0.0020717530872699,0.285461196548456,-1.17992029799007
"65","GB52667",135,379,639,296,199,141,180,120,254,181,22,26,1.49650212296313,4.35731449453398,3.80217842663302,0.00203618165465682,0.285461196548456,-1.16241139392969
"66","GB53141",4106,2248,2995,4675,3030,2765,1024,2545,799,677,941,204,2.16937066821293,7.74908717978922,3.87000052331685,0.00178474701297773,0.285461196548456,-1.06381517115048
"67","GB53613",188,131,207,140,113,120,120,146,90,109,46,81,0.814509725547376,3.96954573102399,3.95617887600904,0.00151025942479809,0.285461196548456,-0.905464516101779
"68","GB54806",104,98,107,45,39,53,291,360,145,136,48,100,-0.969714065539264,3.75305516771786,-3.79237346585207,0.00207540413058447,0.285461196548456,-1.1879378891065
"69","GB55356",1078,620,1358,563,365,517,828,647,731,330,186,269,0.817343121210991,6.17975087712905,3.77622229822737,0.00214169601010649,0.285461196548456,-1.2068381848257
"70","GB55646",961,965,1120,556,667,594,1026,835,893,525,220,383,0.646696016598415,6.48228425389771,3.77288741650235,0.00215564987566332,0.285461196548456,-1.21196004912054
"71","GB55693",660,904,1535,509,332,401,1415,1451,1219,1661,372,1018,-0.636948865488147,6.78688308111057,-3.79572038474961,0.00206192990670376,0.285461196548456,-1.17317894917667
"72","GB55765",1258,1430,3658,1185,442,798,887,1222,1042,641,246,266,1.11805229222278,6.82156650463484,3.98590778668211,0.0014259038265353,0.285461196548456,-0.85179389239197
"73","GB55972",39,42,103,22,23,35,122,101,105,97,22,58,-0.7920487670313,2.84097334841324,-3.88936126516357,0.00171894652069777,0.285461196548456,-1.09160181702097
"74","GB40389",6899,7247,6659,4640,4294,2504,3446,5119,4697,3544,1434,1933,0.883986790882163,9.03972315135179,3.73628914123338,0.00231499347405205,0.289079974976267,-1.31890114277027
"75","GB42310",1438,628,1111,749,776,626,5722,5749,5325,2311,368,4217,-1.51010977753829,7.71958984627948,-3.70751488119148,0.0024486363308113,0.289079974976267,-1.33112428774096
"76","GB42426",12870,20120,32630,11770,9588,4833,11035,8577,10231,7053,2337,1328,1.46066745996455,10.1078772012002,3.70290028271402,0.00247078630606523,0.289079974976267,-1.42541587086305
"77","GB46103",66,72,96,101,68,35,59,39,60,42,4,6,1.51037371558924,2.44451603199921,3.69460815751012,0.00251110047271066,0.289079974976267,-1.43955117098621
"78","GB48468",88,132,66,33,116,21,48,26,23,33,8,7,1.73939486122195,2.25569605813905,3.70385727818411,0.00246617610023605,0.289079974976267,-1.44817263686033
"79","GB48573",1033,434,1650,747,302,846,642,810,505,293,141,229,1.1427410621798,6.11079455837818,3.71247930231276,0.00242503210368534,0.289079974976267,-1.31707175226075
"80","GB48966",136,130,380,35,58,118,68,166,37,34,7,12,1.81360072035804,3.01358187906199,3.71608803205279,0.00240801879440743,0.289079974976267,-1.35612773379143
"81","GB49331",3846,3961,7438,2957,2037,1688,2199,3322,2368,1414,463,218,1.66957544022321,8.02226708626022,3.69444126359711,0.00251191868190819,0.289079974976267,-1.35781794032774
"82","GB52185",3185,2845,3222,2054,1372,1089,1231,1709,1708,850,451,155,1.63004025352467,7.42117946519796,3.70745167420942,0.00244893835800394,0.289079974976267,-1.32749692726077
"83","GB52923",1478,1224,1287,520,1720,728,1044,828,831,581,223,370,1.11935992074334,6.71160321211304,3.72044899661101,0.00238762063468415,0.289079974976267,-1.30172585743417
"84","GB54837",373,348,324,192,240,172,303,267,212,212,75,152,0.663234459252426,4.89333179467662,3.71902594130928,0.00239425754433319,0.289079974976267,-1.30827495314618
"85","GB51632",231,259,300,141,235,194,173,236,176,169,74,102,0.777521288612059,4.58513017576067,3.66295922889391,0.00267119976684364,0.303793978189147,-1.40327744665155
"86","GB40511",382,614,648,342,147,155,213,289,297,225,55,34,1.30214230123188,4.84477024114132,3.6424783522724,0.00278028100823601,0.305105928172794,-1.43930773424059
"87","GB43422",746,1052,997,347,381,316,652,592,598,463,108,294,0.686452253832794,5.97252257143614,3.63264918363595,0.00283422289695582,0.305105928172794,-1.45725360325666
"88","GB46906",352,355,757,257,110,168,860,710,662,620,166,394,-0.694312138734818,5.64695672148507,-3.63163119129168,0.0028398697993365,0.305105928172794,-1.46043816048446
"89","GB54395",549,397,472,444,442,264,358,408,426,135,92,183,1.06053318030897,5.37328799717483,3.63150988605094,0.00284054345045531,0.305105928172794,-1.46157749764533
"90","GB54732",249,275,358,322,156,180,257,253,178,154,79,179,0.709995601657483,4.78467593199422,3.65326854156237,0.00272226132475723,0.305105928172794,-1.42212620226387
"91","GB48555",68,61,79,38,31,39,149,118,199,122,22,63,-0.802182665631346,3.18897113620452,-3.61493636310847,0.00293411990191787,0.309857795325616,-1.50090905780084
"92","GB48853",810,927,1724,528,578,480,776,1055,740,575,191,266,0.737167812242189,6.38192869288877,3.61236942548677,0.00294888974552154,0.309857795325616,-1.48921946073619
"93","GB50695",117,122,223,68,50,80,123,107,73,105,22,38,0.703648913959714,3.4397190749496,3.59395302893069,0.0030570850011223,0.317772480708056,-1.52441064206541
"94","GB53306",749,896,1030,266,311,174,533,282,387,277,83,70,1.23335173169107,5.39921262115186,3.58472003118268,0.00311283080746367,0.320124844848418,-1.54243083065251
"95","GB45855",1710,2295,3155,1096,785,473,934,922,1369,1145,235,246,1.15450694252351,6.95430965189485,3.56294454723118,0.00324840931164171,0.3204323756698,-1.57070135271931
"96","GB50197",391,511,510,334,355,279,444,421,347,332,131,241,0.56391632249267,5.50650137449939,3.57084198161685,0.00319856178573607,0.3204323756698,-1.56865396539576
"97","GB52643",514,1255,1244,685,336,425,1698,1297,1656,1338,599,855,-0.708102420011429,6.87060454083725,-3.56565664903289,0.00323120299907236,0.3204323756698,-1.5667180195833
"98","GB55964",136,229,302,191,123,186,502,661,282,376,272,455,-0.983552043580828,5.20060997126012,-3.57522336378125,0.00317124124478947,0.3204323756698,-1.55766699421575
"99","GB40064",126,217,353,200,142,87,167,84,158,178,38,70,0.8894632348626,4.13720703529532,3.54986031030556,0.00333272901116972,0.322444214778037,-1.59373096175237
"100","GB42230",519,573,888,438,407,464,527,714,586,467,140,227,0.632974363403236,5.91962244489754,3.54943375703474,0.00333551479029727,0.322444214778037,-1.60306773807942
