"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"31","GB45122",185,236,211,227,117,192,201,188,112,131,86,173,0.634404750582042,4.46465235165913,2.74765843554189,0.0161019030123762,0.999927652384923,-4.2201709789462
"32","GB45171",758,861,872,841,316,513,810,911,639,454,262,578,0.423209013423482,6.3471739673345,2.92580278924881,0.0113828633086048,0.999927652384923,-4.18693541859813
"33","GB45172",383,477,474,456,177,275,357,507,316,169,141,340,0.547150547038568,5.39311715538472,3.23893813708675,0.00616535511883245,0.999927652384923,-4.08001574766012
"34","GB45275",112,128,147,172,62,90,129,130,144,77,54,75,0.433304524469666,3.80155202843995,2.69107521823342,0.0179675592943254,0.999927652384923,-4.28220457146373
"35","GB45279",165,186,225,165,68,114,163,173,92,114,39,121,0.649777897759296,4.05216288364418,3.23331361763076,0.00623373040681159,0.999927652384923,-4.15253502584454
"36","GB45422",33,29,37,34,10,18,24,29,10,12,6,15,0.993936282521768,1.35601833392792,3.91944623956554,0.00163407499759886,0.999927652384923,-4.35673704928038
"37","GB45463",24,35,73,37,12,77,110,84,127,59,38,47,-0.773248583721051,2.76864460299521,-2.38975356367644,0.0320090802118689,0.999927652384923,-4.41621345688249
"38","GB45910",293,364,441,493,94,230,411,779,491,674,361,520,-0.709906182947702,5.68322721032718,-2.71045210254363,0.017306101044847,0.999927652384923,-4.21329863442713
"39","GB46340",5,12,5,9,4,5,21,18,25,8,8,19,-1.02565372253401,0.45039051844276,-3.14749404312117,0.00737602830204345,0.999927652384923,-4.45443900929158
"40","GB46427",5,269,66,101,193,523,1936,498,2110,376,353,104,-2.47098790116901,4.97767703334775,-2.5254304453617,0.0247177427937299,0.999927652384923,-4.29582747089901
"41","GB46458",21,25,20,14,15,12,19,10,17,11,1,9,1.04838228003067,0.772661793538642,2.57449675565648,0.0224971211036284,0.999927652384923,-4.48350239262778
"42","GB46595",80,96,86,120,67,74,78,51,55,58,5,72,1.13403658930563,3.00402745537484,2.86311692891194,0.0128635807045912,0.999927652384923,-4.33149151557007
"43","GB46612",10,117,30,34,53,195,972,184,614,154,93,55,-2.13045545465521,3.76548943707643,-2.82634968773685,0.0138185460920589,0.999927652384923,-4.29394670056725
"44","GB46978",292,173,200,135,60,88,115,125,104,93,114,71,0.751852514359296,4.0016661276251,2.71006943456476,0.0173189313860168,0.999927652384923,-4.26219347448216
"45","GB47051",10,17,13,13,5,7,47,22,45,15,10,8,-0.771342873394703,0.966449072887242,-2.34853814675219,0.0346035572482788,0.999927652384923,-4.49516219701277
"46","GB47191",158,207,180,180,67,108,196,184,121,97,34,124,0.518803034230685,4.06484387093659,2.74155711135874,0.0162936108113629,0.999927652384923,-4.24950315128537
"47","GB47327",13,31,39,40,4,21,54,109,58,35,17,23,-0.815161588298169,1.95126286016945,-2.51350265550072,0.0252886622012587,0.999927652384923,-4.44383910831771
"48","GB47358",37,41,43,38,7,20,22,27,40,7,10,27,0.7380903304557,1.62232271669492,2.42058911810882,0.0301903345231017,0.999927652384923,-4.46642572132982
"49","GB47479",14,25,22,16,9,14,11,25,11,8,8,7,0.759324843033217,0.847511574219017,2.70220287030742,0.0175847495536604,0.999927652384923,-4.4708245670274
"50","GB47690",113,74,94,62,29,29,38,76,27,31,33,26,0.976715334646157,2.63433873148901,3.24569999726074,0.00608414531799349,0.999927652384923,-4.31251222666783
"51","GB47830",55,76,64,79,30,48,35,89,38,50,10,48,0.740152502263014,2.63779721514642,2.37126314223196,0.0331492773367341,0.999927652384923,-4.42488202286565
"52","GB47845",72,82,93,85,31,55,166,176,118,69,52,80,-0.423369481306321,3.4478862353087,-3.03590821261509,0.00917817600676785,0.999927652384923,-4.25803780491902
"53","GB47942",8,580,27,116,289,711,3001,499,2008,413,681,167,-2.64277785914063,5.31187949630601,-2.42055930939624,0.0301920441032375,0.999927652384923,-4.31449950353875
"54","GB47976",64,110,88,71,29,83,238,242,279,123,50,66,-0.85850956669361,3.708118113029,-3.23199810359177,0.00624983170010001,0.999927652384923,-4.20152408074533
"55","GB48165",33,56,41,41,22,63,193,72,133,46,34,57,-0.762223405596195,2.8869220160351,-2.35910220466198,0.0339201279924235,0.999927652384923,-4.4133291115385
"56","GB48373",39,53,54,58,20,37,63,53,34,25,16,31,0.470290364545681,2.33326285715909,2.48383259094155,0.0267643378502757,0.999927652384923,-4.42686768900683
"57","GB48412",15,26,21,22,16,16,13,17,10,18,3,16,0.895146157913671,1.01857704172551,2.4678964910733,0.0275907142060859,0.999927652384923,-4.48364281948122
"58","GB48673",130,129,139,73,39,66,114,95,107,43,36,60,0.528855129360317,3.38668659828341,2.61963159476682,0.0206255080553068,0.999927652384923,-4.33270186248897
"59","GB48697",1,146,19,47,105,207,584,165,382,161,187,54,-2.32964010156075,3.58705326817718,-2.391852866914,0.0318820155402185,0.999927652384923,-4.38322275958468
"60","GB48841",4,563,52,63,537,362,5195,359,1966,265,1228,236,-3.02497452383963,5.31287935930796,-2.56431223742645,0.022941606243992,0.999927652384923,-4.29400090848015
"61","GB48843",9,522,34,84,288,552,6016,461,3250,600,716,229,-3.15660605613192,5.49113527457079,-2.9342334312959,0.0111969904367979,0.999927652384923,-4.2227357336633
"62","GB49041",68,96,116,75,35,64,77,111,77,39,24,52,0.49510810999585,3.09467920805319,2.71856602554855,0.0170362225517251,0.999927652384923,-4.34149492542246
"63","GB49066",49,92,120,85,38,93,245,328,153,73,96,107,-0.813506933818384,3.80025984008921,-3.34323739322473,0.00502509160783838,0.999927652384923,-4.17147074873365
"64","GB49080",171,172,402,143,61,62,175,98,99,43,98,118,0.788446103195663,3.95354346075837,2.43931212579526,0.0291346206327902,0.999927652384923,-4.32264337882874
"65","GB49139",13,14,25,14,9,11,36,43,24,25,11,21,-0.648882732096756,1.3317254627117,-2.56509888367448,0.0229069744584879,0.999927652384923,-4.46458270339203
"66","GB49646",34,56,66,76,29,33,181,115,261,42,39,54,-0.837722168084222,3.10449292991937,-2.60077702407073,0.0213882691391572,0.999927652384923,-4.36254799106144
"67","GB50023",46,46,64,62,19,29,63,49,55,20,11,27,0.516519545954218,2.29120971458352,2.45070748628716,0.0285094668594673,0.999927652384923,-4.4331818948982
"68","GB50479",1,39,3,15,27,40,367,48,295,57,48,18,-2.78569869997737,2.07925827963967,-2.8622542064249,0.0128852273283775,0.999927652384923,-4.41023978622184
"69","GB50758",23,38,42,33,14,20,42,23,23,18,14,13,0.578513431188311,1.67079085985015,2.49937516176992,0.0259812850220385,0.999927652384923,-4.45662697756367
"70","GB51087",998,1195,1185,1034,372,440,872,1187,736,584,343,547,0.449688086573002,6.59604387690996,2.82009527991897,0.01398777666695,0.999927652384923,-4.22403926875131
"71","GB51260",22,16,22,19,6,15,18,16,10,6,6,15,0.707625984502579,0.847132542576531,2.62241718505094,0.0205150750776397,0.999927652384923,-4.47683054522791
"72","GB51263",641,584,454,447,206,327,413,358,475,218,283,301,0.539826729650945,5.63478236133026,2.49654924471806,0.026122001687094,0.999927652384923,-4.26013688711735
"73","GB51535",281,352,412,318,133,238,355,308,217,200,108,249,0.487019242388075,5.0530193999388,2.90999547871195,0.0117396073838951,0.999927652384923,-4.15765571426855
"74","GB51648",13,15,13,19,12,7,4,10,6,14,3,10,1.0695877857193,0.401388924863378,2.42979348460673,0.0296668487415466,0.999927652384923,-4.50379544266889
"75","GB51720",52,30,37,54,19,23,29,32,13,18,15,26,0.886523304056322,1.85247139443747,2.86554975145795,0.0128027309283793,0.999927652384923,-4.41174587352229
"76","GB51798",48,63,91,91,13,34,206,180,229,56,26,51,-0.811723840871211,3.16186864561885,-2.53506905479095,0.0242654787063055,0.999927652384923,-4.36873581906053
"77","GB51966",254,260,283,234,83,167,268,232,193,126,73,194,0.459327683218874,4.60979921044568,2.89545025462306,0.0120775874550607,0.999927652384923,-4.17678106027938
"78","GB52011",62,62,45,51,29,37,47,40,29,40,11,35,0.749878622076275,2.35325370938856,2.70132725565133,0.0176145820027407,0.999927652384923,-4.39969042569785
"79","GB52190",345,412,431,350,172,233,418,397,314,223,161,239,0.360085559998932,5.29211970603134,2.70190485079472,0.0175948976379647,0.999927652384923,-4.20513295641754
"80","GB52289",13,14,17,8,4,7,29,36,32,16,15,7,-0.815545208116923,0.925246474686372,-2.6432434333963,0.019707402600104,0.999927652384923,-4.47310312980526
"81","GB52317",150,365,2097,223,383,95,210,80,20,92,145,165,2.04590663684945,4.53631214982228,2.7233726996579,0.0168782868370937,0.999927652384923,-4.2497601550997
"82","GB52326",105,108,79,67,33,47,54,50,75,14,38,28,1.01800479263776,2.77724693051598,3.57991101535548,0.00316188430353269,0.999927652384923,-4.25883241885772
"83","GB52417",328,346,535,440,122,225,448,430,303,224,156,219,0.331457768813875,5.27309073793702,2.54918888388727,0.0236173129725899,0.999927652384923,-4.24283623221585
"84","GB52457",55,73,46,39,14,41,37,44,37,31,18,29,0.591955463893494,2.27241722037251,2.40014608534148,0.0313847369187513,0.999927652384923,-4.44022239106604
"85","GB52785",35,200,167,56,103,265,1013,229,666,210,270,115,-1.44350148374392,4.65037667744812,-2.51567077687487,0.025183950882257,0.999927652384923,-4.2820137604249
"86","GB52805",76,93,133,103,46,64,106,112,83,48,18,71,0.506076196755081,3.26720793365708,2.41630739382524,0.0304368481883067,0.999927652384923,-4.37701963888411
"87","GB52820",12,15,40,28,3,10,81,48,48,23,6,25,-0.889787840944461,1.4702236591265,-2.34897553086158,0.0345750035044527,0.999927652384923,-4.47968868855033
"88","GB52906",14,19,26,22,3,21,33,61,38,41,12,21,-0.768442028736168,1.5427948625861,-2.39680185035212,0.0315843678885318,0.999927652384923,-4.47247654387585
"89","GB52927",3,18,1,7,29,66,230,40,135,35,32,7,-2.33124749593289,1.58270213989699,-2.3541301675887,0.0342401749154685,0.999927652384923,-4.47852124685887
"90","GB53540",67,99,151,105,26,57,209,190,143,99,65,82,-0.465073278366946,3.66108879804605,-2.81832456595095,0.0140360563493757,0.999927652384923,-4.27516382559601
"91","GB53604",97,83,122,103,45,84,106,111,38,67,24,50,0.728021056905888,3.2398481550867,2.8214872970721,0.0139499367641402,0.999927652384923,-4.31321324048353
"92","GB53756",226,292,1211,156,166,93,212,94,47,103,177,193,1.31673248850866,4.52462589221232,2.33283124319734,0.0356439140368159,0.999927652384923,-4.32042464244327
"93","GB54088",27,21,19,17,10,16,16,17,8,9,8,5,1.01664082873793,0.859266207844275,3.39026005027453,0.00458267949401405,0.999927652384923,-4.42181369489987
"94","GB54240",95,101,103,109,64,76,91,93,43,68,11,79,0.875885182444286,3.21798999548623,2.75368162194672,0.0159148117388848,0.999927652384923,-4.3272102335943
"95","GB54446",5356,8682,6730,5032,2959,4408,17284,14923,10443,5459,4461,7362,-0.511991276126725,9.8328834915382,-2.47740938802301,0.0270945196368087,0.999927652384923,-4.42442157823874
"96","GB54551",37,82,72,47,36,64,153,157,119,51,46,70,-0.603736931423126,3.21412908974119,-2.56137506362747,0.0230713613529042,0.999927652384923,-4.35880831607842
"97","GB54903",2,11,5,3,15,20,49,35,40,19,34,4,-1.65509441242683,0.858586801939251,-2.35537822069837,0.0341595698519223,0.999927652384923,-4.49826027586484
"98","GB55366",25,28,35,26,11,14,21,26,26,12,6,7,0.776117897966967,1.25783577881806,3.23105635789102,0.00626138375987634,0.999927652384923,-4.41213104403023
"99","GB55541",22,34,47,42,9,22,40,28,20,11,2,21,0.897151472524711,1.44313856931157,2.5399193381557,0.024040918555243,0.999927652384923,-4.46242898359575
"100","GB56027",16,11,14,13,5,10,5,8,8,8,6,6,0.916723509792063,0.279290374155683,2.70849591912201,0.0173717867206869,0.999927652384923,-4.4883302308484
