"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"33","GB44987",68,105,146,140,116,154,118,170,221,125,178,126,-0.453769458954354,4.14560392517225,-2.88328577651329,0.0123661857738449,0.999723378990905,-4.11882843148785
"34","GB45070",11,4,10,16,21,16,29,15,16,38,45,20,-1.09338939397362,1.21247133853014,-2.60967334342893,0.0210231887171648,0.999723378990905,-4.43308584782088
"35","GB45111",185,113,290,250,245,387,344,269,361,297,364,288,-0.550175331031536,5.15710421605076,-2.8578282230576,0.0129954027932502,0.999723378990905,-4.037942626654
"36","GB45157",177,162,220,179,168,184,175,267,222,247,361,202,-0.495925418983611,4.78127152417612,-2.77338669648995,0.0153158872252235,0.999723378990905,-4.08135699066781
"37","GB45235",154,123,222,136,174,283,271,322,199,236,429,211,-0.698050791647791,4.83790852694962,-2.76682714040492,0.0155122524291012,0.999723378990905,-4.08353525801895
"38","GB45413",96,56,133,215,189,208,135,168,247,188,268,212,-0.605645743491993,4.43490184882527,-2.6672028689207,0.0188146236266147,0.999723378990905,-4.14657674783251
"39","GB45417",1448,709,1960,1810,1328,1256,448,951,1184,1146,762,969,0.553408137423367,7.15901570693328,2.71923441503416,0.0170125177171013,0.999723378990905,-4.18538909939449
"40","GB45474",299,277,421,389,358,508,522,476,546,464,584,398,-0.523771934638741,5.81564308509084,-3.45379179874364,0.00404572903987929,0.999723378990905,-3.8714235836281
"41","GB45816",12,10,16,12,13,12,20,17,27,17,21,17,-0.720533926246941,1.0843020967792,-3.49694493015181,0.00371802313517961,0.999723378990905,-4.35290234820116
"42","GB45875",165,155,244,158,157,231,104,146,187,139,121,123,0.348215954889255,4.36943000888573,2.67626531318216,0.0184879192419669,0.999723378990905,-4.14890150034174
"43","GB45929",185,140,271,275,189,292,242,234,357,269,312,211,-0.367481269254584,4.99313747054853,-2.73580752029431,0.0164746745382533,0.999723378990905,-4.07991881870422
"44","GB46001",11,7,4,5,14,6,14,8,16,10,18,15,-0.928261876474109,0.424955580299212,-2.46348571549112,0.027821642507501,0.999723378990905,-4.47686880203794
"45","GB46198",20,15,33,15,14,15,1,6,11,11,4,14,1.36553004292312,0.536672939413,3.27228455699892,0.00577420158793603,0.999723378990905,-4.4056291958266
"46","GB46222",237,134,201,287,328,94,115,66,93,217,43,52,1.16649766248128,4.08489256581497,2.68429632284994,0.0182030139335846,0.999723378990905,-4.19501116114825
"47","GB46310",262,190,210,309,112,287,26,54,237,111,59,88,1.35030578600472,4.08909465660764,3.96466113304506,0.00149707829121848,0.999723378990905,-3.91467259575855
"48","GB46363",396,347,519,454,389,600,490,639,640,448,730,408,-0.395988455664515,6.0224963471281,-2.5724321374783,0.0225846507326833,0.999723378990905,-4.14866047195144
"49","GB46899",937,846,1148,900,642,880,403,751,945,659,607,609,0.381729727220211,6.63181352257646,2.49755490073378,0.0260698151171501,0.999723378990905,-4.20946094199122
"50","GB47329",266,182,362,376,349,464,297,400,471,352,418,347,-0.323547540827736,5.51892947921926,-2.44609007221124,0.0287591034023838,0.999723378990905,-4.17064437318245
"51","GB47406",62,17,99,107,93,51,11,24,24,62,32,40,1.05569324738716,2.47747462730995,2.51736897555423,0.0251002337901069,0.999723378990905,-4.37495745982681
"52","GB47903",114,99,221,273,153,169,128,537,717,278,185,212,-0.891737992062413,4.82631375773001,-2.94661294597448,0.0109281579491834,0.999723378990905,-4.03478392033494
"53","GB48097",134,84,138,68,118,250,254,215,200,180,454,137,-0.951200626389227,4.44123014709173,-2.80804159983103,0.0143181570562019,0.999723378990905,-4.11347775327811
"54","GB48311",432,151,345,369,259,277,156,165,329,185,174,197,0.495074742085913,4.97216481906795,2.53231060863042,0.0243921230652911,0.999723378990905,-4.15062268625661
"55","GB48602",97,61,97,164,148,103,139,149,155,126,177,142,-0.535110725250494,4.05006147193466,-2.59551601973287,0.021604069239915,0.999723378990905,-4.20850638650938
"56","GB48681",327,339,426,455,280,345,129,277,442,256,232,260,0.424051244206891,5.303490524884,2.64996720140762,0.0194515259771919,0.999723378990905,-4.1041629734345
"57","GB48685",14,28,33,18,36,38,24,40,62,59,90,44,-0.995793080902939,2.2624331585016,-3.364375723366,0.00482033162421193,0.999723378990905,-4.27034108270473
"58","GB48720",119,127,220,174,142,179,76,133,174,93,125,127,0.324701635255352,4.16524891123457,2.46801375772429,0.0275824684907826,0.999723378990905,-4.22961022797317
"59","GB48850",42,69,129,70,62,78,17,46,69,32,50,51,0.691476154997991,2.83624928585717,2.78226918996695,0.0150538538347438,0.999723378990905,-4.30198018932165
"60","GB48854",256,193,334,284,358,371,620,317,536,411,743,476,-0.866364583075557,5.65585302057635,-3.84182996062033,0.00189855567218112,0.999723378990905,-3.76379383292454
"61","GB49178",20,17,37,36,23,25,5,10,27,18,14,23,0.706048926274302,1.3602547046674,2.52976803933175,0.02451124648633,0.999723378990905,-4.43430381980045
"62","GB49435",30,21,45,24,30,34,61,32,46,34,59,57,-0.689633318102897,2.31725614962266,-2.57368830192689,0.0225302011620567,0.999723378990905,-4.37526379885512
"63","GB49672",1512,617,1337,1884,1491,1645,541,941,836,1026,843,1108,0.53722616295931,7.14721719786594,2.47183013043305,0.027382417266348,0.999723378990905,-4.24869479569043
"64","GB49749",200,160,308,308,221,285,252,319,332,248,309,264,-0.330375791838549,5.11259390847542,-2.62740855930958,0.0203168193486568,0.999723378990905,-4.11102929121878
"65","GB49753",19,223,52,181,49,148,130,485,778,110,240,350,-1.85832544253199,4.31613043740615,-3.31632398610853,0.00529648910829001,0.999723378990905,-4.03504334219264
"66","GB49767",65,22,67,64,70,72,97,63,78,84,153,91,-0.718559057471968,3.24479344051254,-2.47584329502353,0.0271735515303146,0.999723378990905,-4.32220148112675
"67","GB50006",9,6,26,46,9,30,20,44,71,41,23,28,-1.11505617652185,1.67376820348836,-2.95098593765525,0.010835179722428,0.999723378990905,-4.36943754599489
"68","GB50148",15,21,25,42,22,42,45,40,53,34,41,34,-0.693837248829918,2.12334611450826,-2.99239361386583,0.00999261424829533,0.999723378990905,-4.33009880263992
"69","GB50150",569,445,546,541,706,774,787,708,696,695,1420,699,-0.549687995040345,6.50190315303083,-2.45988129117354,0.028013450011887,0.999723378990905,-4.21203682321758
"70","GB50880",895,388,1011,678,601,525,169,306,491,785,295,419,0.736556906220741,6.01209558705284,2.52926059399627,0.024535088084187,0.999723378990905,-4.16606178093537
"71","GB50892",285,177,196,263,128,292,164,381,586,339,326,305,-0.69751152152641,5.13076016879744,-3.33803139617068,0.00507580369001036,0.999723378990905,-3.89448253605371
"72","GB51553",214,215,333,239,225,276,153,179,295,185,167,179,0.30506723807262,4.83445299218375,2.57511901093764,0.0224683402574501,0.999723378990905,-4.14052325926124
"73","GB51774",135,142,130,72,183,89,190,162,147,178,380,195,-0.840789285701997,4.3473948529702,-2.47676256580217,0.0271259235169067,0.999723378990905,-4.21392542998146
"74","GB52173",28,36,65,55,26,46,42,42,106,59,53,57,-0.575088105411931,2.674027585317,-2.70856742595643,0.0173677069316587,0.999723378990905,-4.32748735733173
"75","GB52290",49,58,66,73,56,72,60,67,98,74,94,71,-0.385854191324797,3.18743409430999,-2.62213923247673,0.0205242522691332,0.999723378990905,-4.29730986467652
"76","GB52348",594,381,592,423,349,405,163,260,586,320,250,344,0.511978985702113,5.58929847680499,2.56252174514592,0.0230187043281392,0.999723378990905,-4.13700652807566
"77","GB52428",5555,2351,8956,8498,6083,5663,2695,4243,4147,4512,2388,2980,0.642894898761163,9.18022633879586,2.5510946643,0.0235291823288044,0.999723378990905,-4.33074234661121
"78","GB52630",113,85,131,152,124,106,66,58,113,97,81,90,0.417754322333737,3.69785241647487,2.49524512660542,0.0261851568775724,0.999723378990905,-4.27308888677684
"79","GB53002",256,296,278,155,389,451,665,404,356,369,929,400,-0.86083900117989,5.62732919778934,-2.48706655823378,0.0265975183573291,0.999723378990905,-4.16444875728588
"80","GB53133",506,344,589,716,521,744,485,599,820,609,805,611,-0.312942586779436,6.29964732200802,-2.44425630903328,0.0288596696829341,0.999723378990905,-4.20384810054199
"81","GB53429",45,9,30,41,93,45,77,60,46,84,160,81,-1.13019454362906,2.82181696483139,-2.46534659856505,0.0277231098728993,0.999723378990905,-4.3595597491988
"82","GB53527",8,8,12,21,14,5,13,12,28,19,35,18,-0.987507729501298,0.947843972907248,-2.85249350358725,0.0131311916898329,0.999723378990905,-4.42074888572347
"83","GB53550",2181,1614,1898,1842,2056,2397,487,1515,2046,1368,1243,1616,0.58371954750983,7.708816662718,2.59347996347864,0.0216888763952212,0.999723378990905,-4.24977682824343
"84","GB53740",4,8,17,18,14,18,26,16,25,23,33,19,-0.986001451892337,1.16248423224664,-3.07439578209549,0.00851078777241636,0.999723378990905,-4.38785455610856
"85","GB53925",3939,3119,13075,2241,5025,2384,1197,736,2545,3292,1647,2043,1.15972520888925,8.43646830988943,2.76149953105441,0.0156735479166258,0.999723378990905,-4.25422036945982
"86","GB54541",4912,678,2697,3655,2045,763,388,588,999,914,665,1197,1.29938373548235,7.30171145645647,2.99396859650478,0.00996187866148232,0.999723378990905,-4.12791673778934
"87","GB54557",291,194,367,465,363,463,338,409,479,391,475,383,-0.34644225323706,5.62902139899573,-2.45263323213199,0.0284029936860193,0.999723378990905,-4.17103922803075
"88","GB54593",211,121,54,155,716,138,461,335,184,553,793,381,-1.4500246244836,5.110014708529,-2.53808499028348,0.0241236519424658,0.999723378990905,-4.16242605769409
"89","GB54599",14,13,23,12,21,17,24,23,31,14,31,28,-0.655062032384971,1.42641857387677,-2.56423792664926,0.0229429670836777,0.999723378990905,-4.42679572083303
"90","GB54716",147,111,138,194,155,182,251,190,276,184,331,137,-0.603116883190312,4.59280186043893,-2.80368837183284,0.0144399033606414,0.999723378990905,-4.09001449639701
"91","GB54731",1232,1083,1591,2118,1413,1332,656,960,1547,1140,876,1229,0.390540870595419,7.32259966368417,2.47844415680923,0.02703900636166,0.999723378990905,-4.25696920895521
"92","GB54758",55,94,65,83,117,68,86,137,185,123,241,118,-0.971682434722799,3.79249565917852,-3.90414793693514,0.00168273014055191,0.999723378990905,-3.9590047501698
"93","GB55403",807,407,789,821,890,1503,1227,1177,997,1414,1740,887,-0.690801064114338,7.03108812095356,-2.72234656016314,0.0169102307690829,0.999723378990905,-4.1755636244723
"94","GB55482",1416,735,1360,1678,1274,1105,642,834,1361,812,703,990,0.419974062659831,7.08292928365677,2.48647386649424,0.0266276428238768,0.999723378990905,-4.24104506977675
"95","GB55495",196,143,206,209,309,303,312,292,260,302,640,281,-0.674692552443585,5.15373826037095,-2.62674825611141,0.020342701120007,0.999723378990905,-4.11439123037665
"96","GB55556",68,42,61,96,97,94,80,84,109,100,153,112,-0.570634355404327,3.53174253545718,-2.67208287887852,0.0186380063436389,0.999723378990905,-4.25120599433295
"97","GB55579",53,53,105,101,69,128,86,95,153,93,101,90,-0.393383217278127,3.57629957415471,-2.48397154356155,0.02675518866712,0.999723378990905,-4.28796141908764
"98","GB55760",14,10,26,23,14,31,19,34,31,28,41,22,-0.672108203866217,1.61454081731684,-2.85824737435196,0.0129847924453381,0.999723378990905,-4.38247553888677
"99","GB55851",22,18,34,29,29,44,68,31,40,52,52,36,-0.693343791462064,2.2516466730025,-2.47591479607433,0.0271698441393807,0.999723378990905,-4.39398859067151
"100","GB56032",28,43,31,8,35,12,68,39,51,48,125,66,-1.53813513337093,2.3153886498374,-3.22886647803503,0.00628737795525311,0.999723378990905,-4.28656834078918
