"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"47","GB47229",19,20,30,21,33,15,49,19,43,36,75,42,-0.905253945487875,2.01258303414743,-2.62443994718798,0.0204578561609478,0.999737785612223,-4.38841807020185
"48","GB47270",142,153,345,300,110,222,363,270,298,267,342,236,-0.619059216340312,4.98146726969164,-2.60720363119407,0.0211482337937297,0.999737785612223,-4.13058760141545
"49","GB47468",135,185,151,215,115,212,99,82,184,90,84,145,0.533750144179529,4.14555558867893,2.43228442788295,0.0295533390125957,0.999737785612223,-4.246368287325
"50","GB47539",237,168,346,290,310,275,280,260,410,314,406,293,-0.323034387051803,5.26889697895907,-2.41309428639365,0.0306501655399887,0.999737785612223,-4.18462997476528
"51","GB47588",15,7,41,36,42,22,44,38,75,45,46,43,-1.02946200491638,2.14445405090644,-3.53100591113978,0.00348718989542306,0.999737785612223,-4.26309867500424
"52","GB47751",7,10,18,12,28,5,13,20,23,28,40,16,-0.965809598007101,1.10536947712548,-2.40034938632447,0.0313999753341725,0.999737785612223,-4.4591333207796
"53","GB47966",6,7,24,19,15,9,12,22,53,12,17,28,-0.8513709705651,1.09401697649944,-2.41034368659388,0.0308105287135487,0.999737785612223,-4.45830421174488
"54","GB48130",33,171,87,91,34,81,292,457,531,48,124,177,-1.60777882531752,3.99693217996854,-2.72086084246973,0.0169812858174594,0.999737785612223,-4.2057676338778
"55","GB48311",432,156,345,369,259,277,151,165,329,185,174,197,0.554007151723616,4.97216481906795,3.02496665326229,0.00939186519116991,0.999737785612223,-4.00118443698819
"56","GB48489",115,103,185,193,282,190,172,227,300,245,265,213,-0.507598712433954,4.71246028272703,-2.89770750619405,0.0120417619276077,0.999737785612223,-4.05427162823918
"57","GB48685",14,24,33,18,36,38,28,40,62,59,90,44,-1.01798465433777,2.2624331585016,-3.50390756880452,0.00367684646559379,0.999737785612223,-4.25416927036055
"58","GB49012",112,109,149,138,113,144,142,152,186,155,174,138,-0.353572150646465,4.22127748408749,-2.83253290178574,0.0136716780956097,0.999737785612223,-4.12473243794663
"59","GB49073",1072,909,683,1210,1025,1309,356,712,676,695,1013,720,0.579985073825536,6.76021359075528,2.47141016807744,0.0274322656342295,0.999737785612223,-4.2296360486448
"60","GB49264",146,88,231,210,170,209,268,204,284,180,223,205,-0.437038524292322,4.68123119854893,-2.76975757955151,0.015445476051421,0.999737785612223,-4.09456469715991
"61","GB49688",7067,5326,8021,8586,5961,7028,2784,6263,6122,4857,3528,5256,0.550944518344116,9.54049545347036,2.85718422477408,0.0130311601745464,0.999737785612223,-4.29234517243645
"62","GB49753",19,130,52,181,49,148,223,485,778,110,240,350,-2.05773183835843,4.31613043740615,-3.99094325270638,0.00142789236313385,0.999737785612223,-3.91138014128886
"63","GB49810",13,8,15,13,9,10,3,6,9,9,7,7,0.681657151062667,0.245378497877932,2.67926557049516,0.0184041867760055,0.999737785612223,-4.4638604554146
"64","GB50038",79,49,104,171,93,125,94,121,167,130,141,118,-0.407623678934591,3.87182610108116,-2.45357186384457,0.0283805673936649,0.999737785612223,-4.26641889695356
"65","GB50188",20,39,22,37,53,49,51,56,65,39,92,41,-0.722948933730352,2.53654702511029,-2.37930375068759,0.0326765657096855,0.999737785612223,-4.39243971340296
"66","GB50241",166,160,232,194,180,253,103,121,211,152,145,127,0.430040367455611,4.44686313496282,3.60843200556745,0.00299798668761685,0.999737785612223,-3.89268197885081
"67","GB50496",22,14,56,60,48,46,69,47,74,58,95,61,-0.831933503846586,2.70513776858025,-3.11782847218969,0.00783111211966316,0.999737785612223,-4.26143008539323
"68","GB50621",27,17,33,29,40,42,64,33,43,56,56,45,-0.6783868680278,2.35103837000968,-2.63978278909597,0.0198617363073182,0.999737785612223,-4.36389713231767
"69","GB50669",18,29,53,59,30,40,8,23,24,18,33,25,0.761152534382032,1.84492749702455,2.5686039703312,0.0227770554664508,0.999737785612223,-4.40527750807312
"70","GB50850",236,176,285,240,214,218,212,262,383,259,243,285,-0.297681183380078,5.02695892780616,-2.4870347366504,0.0266266798368722,0.999737785612223,-4.16378919357732
"71","GB50878",100,57,73,45,63,78,19,41,57,51,44,44,0.646671241241247,2.79722043976146,2.53048826042515,0.0245039979355808,0.999737785612223,-4.34953705640826
"72","GB50892",285,164,196,263,128,292,177,381,586,339,326,305,-0.688038181356477,5.13076016879744,-3.24434592750219,0.00611197103318903,0.999737785612223,-3.93024464922062
"73","GB51107",4157,1139,2407,3457,3187,2441,445,1535,1391,1405,1817,1789,0.99119929916836,7.90898840974654,2.96837756485019,0.0104903329277792,0.999737785612223,-4.17956900319006
"74","GB51209",23,20,33,45,79,24,36,50,77,87,110,51,-0.990685901754008,2.61656867964255,-2.99371800832145,0.00998355370703024,0.999737785612223,-4.2896954744691
"75","GB51281",495,344,769,395,378,586,606,1153,1113,504,641,519,-0.620845548206475,6.26283578770361,-2.96501747360083,0.0105594125231172,0.999737785612223,-4.05496305217344
"76","GB51383",241,62,450,241,340,325,15,50,231,324,55,138,1.36051344766893,4.25199099668067,2.46895495595307,0.0275609606395534,0.999737785612223,-4.24520247873096
"77","GB51909",15,23,7,9,12,0,42,32,19,19,28,19,-1.89034748656674,0.863645575404564,-2.44206856875137,0.0290086629649253,0.999737785612223,-4.46533504504029
"78","GB52103",62,24,61,91,42,52,17,20,42,39,42,42,0.66002028399531,2.42638046070029,2.45794009236632,0.0281454850715144,0.999737785612223,-4.38678317912994
"79","GB52203",11,18,31,63,21,33,34,98,57,20,54,62,-0.928125327625255,2.23286273686664,-2.401355531098,0.031340151092264,0.999737785612223,-4.40726109705424
"80","GB52428",5555,2695,8956,8498,6083,5663,2351,4243,4147,4512,2388,2980,0.761236671545008,9.18022633879586,3.33867202530663,0.00508065746110855,0.999737785612223,-4.19161957224313
"81","GB52429",977,723,1736,1143,642,1566,253,840,1153,1175,351,433,0.802153526828347,6.70986660732401,2.39313351928341,0.0318322250573458,0.999737785612223,-4.2491744341491
"82","GB52439",19,13,33,41,29,23,27,33,50,33,46,28,-0.534250905515113,1.9831567225317,-2.52536348134482,0.024745602777693,0.999737785612223,-4.40266679539806
"83","GB52640",57,44,77,98,67,77,59,90,115,76,86,86,-0.337264806326934,3.32340239356546,-2.42748042528856,0.0298243411707401,0.999737785612223,-4.32560391077927
"84","GB52836",16084,4608,4916,11153,5928,8702,1187,2557,1315,6822,4674,5977,1.30188667441557,9.31465174384399,2.53723559221523,0.024189361902636,0.999737785612223,-4.33911755582043
"85","GB52837",627,165,157,413,174,219,47,48,43,180,96,159,1.64895506890554,4.23617829977347,3.33833169823276,0.00508404557554746,0.999737785612223,-4.03815250047557
"86","GB53009",40,31,62,16,48,19,49,44,62,97,170,76,-1.24384531127411,2.7081063197229,-2.90769764687846,0.0118094387522001,0.999737785612223,-4.29600173939864
"87","GB53368",59,38,90,19,75,125,10,25,38,23,60,12,1.22270702755355,2.29508919262017,2.58786292258057,0.0219497622588271,0.999737785612223,-4.37765513443506
"88","GB53593",2,7,12,11,7,7,15,13,9,15,27,10,-0.972428575014746,0.435861235356222,-2.38431123348898,0.0323684122562872,0.999737785612223,-4.48267826249081
"89","GB53705",120,108,210,155,209,174,207,168,264,207,266,175,-0.455407783741486,4.59309934455454,-2.79748232828158,0.0146358895423317,0.999737785612223,-4.09383229626676
"90","GB53731",28,18,41,19,17,36,49,22,64,29,61,39,-0.74086439411981,2.10155832538203,-2.5396321787385,0.0240785460036692,0.999737785612223,-4.39433340135818
"91","GB53888",5450,981,1824,2514,4686,3232,523,1723,1536,1522,1392,2004,0.964550568268735,7.96848655267845,2.49919658584117,0.0260153988934439,0.999737785612223,-4.2867572798207
"92","GB53965",172,114,374,419,241,251,45,152,297,185,101,119,0.81996171022702,4.53628460616493,2.75963460912529,0.0157518615559294,0.999737785612223,-4.12246840276683
"93","GB54611",12371,4033,12581,10889,6135,9525,3219,7307,7506,7130,2653,4887,0.723331336880888,9.76068743835717,2.44980533060368,0.0285847774971643,0.999737785612223,-4.37097119399156
"94","GB54758",55,86,65,83,117,68,94,137,185,123,241,118,-0.971031608201045,3.79249565917852,-3.89443481000343,0.00172011805231748,0.999737785612223,-3.96516713112936
"95","GB55146",66,89,96,74,124,92,112,126,127,96,202,128,-0.586462585012816,3.81904392284417,-2.53092200710779,0.0244836537980213,0.999737785612223,-4.25379842490756
"96","GB55476",148,146,226,222,196,190,219,209,298,201,274,214,-0.373394486304305,4.78068102870441,-2.93066184485215,0.0112920160877688,0.999737785612223,-4.0367958956128
"97","GB55630",7,7,20,11,11,10,33,16,44,17,28,29,-1.33465628010936,1.16476994800232,-4.63791457055428,0.000419277104511664,0.999737785612223,-4.26288590388742
"98","GB55729",4497,4380,10194,10443,5545,5050,1942,5097,4844,5771,2068,2179,0.887840297373158,9.22105327204862,2.87289126860672,0.0126385185744797,0.999737785612223,-4.27357784021316
"99","GB55986",7,9,10,6,3,5,20,13,18,11,24,10,-1.25429743881512,0.441856325839511,-3.52890597233629,0.00350152729153604,0.999737785612223,-4.3890867269867
"100","GB56032",28,68,31,8,35,12,43,39,51,48,125,66,-1.32255967810106,2.3153886498374,-2.58503751512638,0.0220692871462756,0.999737785612223,-4.37637708168992
