"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"63","GB49879",47,31,111,49,38,30,66,108,77,49,57,101,-0.641951549137665,2.94529071796362,-2.53586323963529,0.0242713507763145,0.99927841207346,-4.33845645827144
"64","GB49957",458,269,460,441,595,483,154,413,228,355,415,280,0.60569718656039,5.5602110367172,2.44432774020932,0.0289040291940108,0.99927841207346,-4.17695558114317
"65","GB50090",160,147,242,336,288,296,57,130,142,219,203,241,0.633364572371239,4.62984231162478,2.36771318699397,0.0334215510787664,0.99927841207346,-4.22511081004205
"66","GB50534",20,12,23,20,21,20,14,13,17,11,11,16,0.48575776870907,1.12220561498025,2.46875711581976,0.0275907296743535,0.99927841207346,-4.45155103745119
"67","GB50630",208,115,206,339,173,201,63,95,183,124,166,144,0.687512527818864,4.35681950041401,3.23118099096842,0.00628054879316017,0.99927841207346,-4.00755904360579
"68","GB50829",30,25,24,49,30,53,5,24,14,34,25,18,0.91349467499059,1.69811592616648,2.35051528130126,0.034524280611716,0.99927841207346,-4.44179513527422
"69","GB51167",51,29,76,35,32,31,45,57,98,49,50,72,-0.575727591578331,2.69618100023019,-2.75718672308271,0.0158417486321874,0.99927841207346,-4.32085690784779
"70","GB51380",12,6,21,26,15,19,6,8,7,5,14,10,0.92728676199517,0.589836238501634,3.09648350435357,0.00817571003645918,0.99927841207346,-4.41729044927238
"71","GB51580",563,234,1411,1006,433,479,493,860,1302,919,858,1041,-0.60283957329196,6.55903337678846,-2.31858815417149,0.0366636765657696,0.99927841207346,-4.25856347897201
"72","GB51787",9347,4629,18287,7527,8043,13749,22699,12833,15942,10573,9964,22392,-0.686541615935264,10.6033106165423,-2.3092842380736,0.0373103934946535,0.99927841207346,-4.41916210686779
"73","GB51799",87,200,145,49,31,38,11,73,48,23,24,20,1.33558045545018,2.5785331527506,2.42978275711085,0.0297141585008331,0.99927841207346,-4.38548941515056
"74","GB52087",168,32,347,136,38,108,110,601,599,99,322,521,-1.46405021100663,4.5133842952735,-2.70507821217641,0.0175237826738887,0.99927841207346,-4.16190910891138
"75","GB52179",180,114,601,434,113,166,390,285,648,274,433,414,-0.827268367787171,5.26127651990515,-2.63272684319027,0.0201505561580035,0.99927841207346,-4.11914547123893
"76","GB52272",10,14,13,13,11,11,10,4,10,4,2,3,1.24205036233518,0.0830331019816827,3.24852038861265,0.00607086038720514,0.99927841207346,-4.42272995771865
"77","GB52326",33,53,49,37,56,35,48,65,95,63,37,105,-0.626078794556467,2.8100380692613,-2.52780885574105,0.024648470843919,0.99927841207346,-4.35032040174519
"78","GB52798",55,53,94,98,56,69,41,64,61,37,54,59,0.418945080086145,2.98461092719195,2.45441486599191,0.0283546550488998,0.99927841207346,-4.3496975841932
"79","GB52882",487,509,1084,847,783,829,326,513,633,491,604,927,0.400662224887565,6.38980086367302,2.45698619658865,0.0282162207773849,0.99927841207346,-4.20714582018592
"80","GB53306",648,194,491,620,452,605,120,247,358,449,290,391,0.714503735231929,5.5932963989607,2.59340469005279,0.0217345483696372,0.99927841207346,-4.13059380307031
"81","GB53420",55,38,102,45,67,93,98,64,119,69,101,140,-0.586178210488664,3.35503903506028,-2.54559076666635,0.0238233012099368,0.99927841207346,-4.29976356067224
"82","GB53516",475,159,710,507,332,397,325,841,1026,706,403,577,-0.606509667886161,5.99830178808884,-2.3522708809672,0.0344101461471974,0.99927841207346,-4.22089047368894
"83","GB53524",18,13,36,25,26,24,33,25,82,52,33,113,-1.10355098849956,2.15136441945483,-3.64428673042247,0.00280085427451581,0.99927841207346,-4.25227094625521
"84","GB53525",30,43,42,19,47,21,51,26,145,72,46,132,-1.11264972395596,2.61401992922655,-2.78494324293867,0.0150112660432666,0.99927841207346,-4.32488501823654
"85","GB53557",29,10,24,52,37,25,5,11,4,11,18,18,1.4296720864336,1.12799826282389,3.46459802127242,0.00397728223261611,0.99927841207346,-4.35715509667104
"86","GB53655",35,37,65,95,62,65,21,28,29,48,45,41,0.747266261130245,2.54571680681504,3.01042218624559,0.00967423810738992,0.99927841207346,-4.29502510311408
"87","GB53811",171,137,201,228,232,226,126,141,158,108,154,152,0.509633435435005,4.44646630572692,3.38794680917531,0.0046206024916344,0.99927841207346,-3.94800026222304
"88","GB53860",631,2114,615,565,884,1118,446,267,532,575,328,818,0.987651981547449,6.3947539477948,2.45475827717388,0.0283361290393278,0.99927841207346,-4.21113640511137
"89","GB54195",140,157,174,162,156,127,87,92,159,92,129,151,0.380341473805013,4.12801555819669,2.37349751158417,0.0330582490228603,0.99927841207346,-4.26212415244382
"90","GB54430",142,101,194,186,144,164,107,123,126,99,130,122,0.393355943700879,4.14331965697875,3.00393919116511,0.00979757230212025,0.99927841207346,-4.09139912284458
"91","GB55008",92,63,115,116,84,86,42,52,53,42,79,81,0.69641513039348,3.24525387559847,3.99528245408663,0.0014193236965601,0.99927841207346,-4.05359634705934
"92","GB55211",84,1531,5,40,399,224,610,2234,637,449,116,1658,-2.76270640613432,5.18640317951695,-2.31693235285555,0.0367779895202218,0.99927841207346,-4.27272423244992
"93","GB55325",1396,464,2914,1608,1197,2015,2472,2202,2006,1957,1729,3276,-0.697821498009612,7.8601544867765,-2.46876602438234,0.0275902613583445,0.99927841207346,-4.28587113376602
"94","GB55328",4460,2402,7758,4462,4061,5279,6242,5855,6407,5561,4487,9691,-0.476036465089102,9.43936774995909,-2.42002367833161,0.0302698446387005,0.99927841207346,-4.36238162291038
"95","GB55393",572,586,1835,769,687,613,791,892,1820,957,771,1938,-0.52550708313572,6.92367254375675,-2.39346228854926,0.0318329726098757,0.99927841207346,-4.25751049318039
"96","GB55574",1189,1258,2619,2042,1385,1124,493,1000,1311,1038,1215,1913,0.518507054801557,7.40096231798019,2.41226459845248,0.0307187211213863,0.99927841207346,-4.27796988794179
"97","GB55599",167,86,436,176,148,220,266,224,306,205,242,451,-0.550489713522031,4.87850983664289,-2.46837567503135,0.0276107888639784,0.99927841207346,-4.17790945892005
"98","GB55612",63,49,91,93,30,53,83,94,93,80,98,198,-0.782638364049373,3.36392308536083,-3.12116167307618,0.00779024267507891,0.99927841207346,-4.18422998123363
"99","GB55718",10,26,39,21,26,22,31,28,80,43,31,55,-0.894404885876577,2.03010125471982,-3.12342142609095,0.00775586269889815,0.99927841207346,-4.32429790567946
"100","GB56017",11,5,18,10,6,10,13,8,20,16,15,23,-0.661922889406533,0.69716959646021,-2.41805042079386,0.0303834033019472,0.99927841207346,-4.47240317227602
