"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"19","GB44589",23,13,16,22,31,27,26,33,35,46,30,61,-0.655081932153592,1.90799688742795,-2.80994989593226,0.0142663806638286,0.795692157485014,-4.36257814242002
"20","GB44739",7,14,17,14,26,27,35,33,32,28,26,25,-0.728947274756008,1.55569064405272,-2.72843186697193,0.0167133379229831,0.795692157485014,-4.39550890274947
"21","GB44836",36,23,24,50,70,95,69,74,89,73,66,101,-0.663577811354824,2.9509969174898,-2.89477369109149,0.0120933205709803,0.795692157485014,-4.25955140145608
"22","GB44889",24,22,20,24,49,29,61,28,50,35,39,48,-0.521024722395332,2.16777609956584,-2.7571363279786,0.0158082101881269,0.795692157485014,-4.350915546767
"23","GB45023",706,354,323,829,2017,2291,1909,1998,1465,1575,2056,2155,-1.09222969583286,7.343833645878,-3.13117086901436,0.0076156634924247,0.795692157485014,-4.09072023633187
"24","GB45101",126,182,104,198,238,247,221,419,562,341,303,217,-0.771554186090342,4.97376899942374,-2.75461196260067,0.0158858508659308,0.795692157485014,-4.07023702155774
"25","GB45145",391,360,340,442,575,546,573,569,638,590,463,730,-0.312995614499103,6.05972118046809,-2.7207432364622,0.0169642456369113,0.795692157485014,-4.09355967599095
"26","GB45146",135,141,100,115,164,123,145,96,99,69,80,97,0.529053360304272,3.87054135928785,3.09480148918625,0.00817822023465645,0.795692157485014,-4.08986436453754
"27","GB45194",26,24,29,31,62,47,60,46,58,59,54,52,-0.512703978940377,2.53160496352467,-2.88514819389223,0.012322527694987,0.795692157485014,-4.30183995801108
"28","GB46043",85,110,56,93,158,98,100,48,65,59,58,59,0.720932912283375,3.36525326261038,3.91685566205912,0.00164221602559311,0.795692157485014,-4.01592032233761
"29","GB46129",43,50,72,71,125,122,98,203,120,114,117,192,-0.706880013947581,3.73273420271581,-2.77014052855645,0.0154140852713499,0.795692157485014,-4.19178573561856
"30","GB46206",51,42,36,62,75,53,51,28,46,22,46,46,0.554548277928842,2.56629367730306,2.77743742333619,0.015197159731733,0.795692157485014,-4.31552317047991
"31","GB46308",253,216,204,303,372,319,405,278,328,407,384,489,-0.341077323445591,5.39993982665278,-2.90903367184371,0.0117614501980739,0.795692157485014,-4.00261928751153
"32","GB46461",28,13,18,20,24,23,9,1,5,16,14,4,1.78118133373107,0.635344612928688,3.85303019735411,0.00185814465317934,0.795692157485014,-4.35149782535823
"33","GB46747",13,36,13,13,18,8,50,42,20,24,26,54,-1.06744656252241,1.6019003619382,-2.89349472165618,0.012123532545152,0.795692157485014,-4.37400527203629
"34","GB46757",92,112,142,115,170,140,171,191,235,180,146,234,-0.483839706317268,4.35684338891898,-2.77527970864533,0.0152609924438417,0.795692157485014,-4.10627954461646
"35","GB46819",4,7,4,4,14,12,19,17,8,20,11,19,-0.978826820424592,0.46021658878987,-3.1051919114267,0.00801341434639493,0.795692157485014,-4.41610573502844
"36","GB46842",88,30,38,52,113,163,34,25,25,23,69,59,1.09563465142106,2.70968542593933,3.07809808056696,0.00845024572457717,0.795692157485014,-4.25431898499881
"37","GB47086",18,7,21,33,34,89,39,81,65,68,64,76,-1.12035275761135,2.4324207707923,-2.8431643120318,0.013373244809045,0.795692157485014,-4.32033782432004
"38","GB47338",82,53,80,63,91,56,60,39,44,33,37,64,0.712701233169718,2.89193451192281,3.37714585004094,0.00470184943254916,0.795692157485014,-4.18237471709357
"39","GB47383",274,189,267,334,401,280,285,204,188,236,241,281,0.387356295446602,5.09690088059223,2.82690603504693,0.0138033552006806,0.795692157485014,-4.02838509516248
"40","GB47498",234,163,171,235,338,474,366,607,489,724,414,485,-0.878800487988264,5.54799333092862,-3.93660243264708,0.00158073389613552,0.795692157485014,-3.71957106760823
"41","GB47584",900,645,506,1372,1371,1820,1265,2026,1323,1761,1528,2528,-0.648488704368792,7.42232658261732,-2.74882684081554,0.0160651888341229,0.795692157485014,-4.18944580794687
"42","GB47722",30,50,35,72,126,96,56,32,39,32,37,46,0.753281958216479,2.69718004200797,3.03953152041935,0.00911312220485305,0.795692157485014,-4.26050926962547
"43","GB47773",24,21,18,19,24,16,18,9,7,17,11,16,0.779702707131481,1.09932306148912,2.92751471809723,0.0113446639218622,0.795692157485014,-4.39925738057419
"44","GB47948",225,128,140,406,519,960,332,862,627,787,679,1499,-1.12434603699491,5.95758285733759,-2.76064108729387,0.015701030472957,0.795692157485014,-4.08736857507162
"45","GB48022",498,389,289,430,698,489,830,511,661,598,533,742,-0.373836824839858,6.14164623369561,-3.15544079152742,0.00726185564093276,0.795692157485014,-3.9677232572972
"46","GB48085",134,88,91,111,181,131,127,51,52,105,86,73,0.733244269284425,3.67369530375552,3.64121381187828,0.00280518496109069,0.795692157485014,-4.00663311930452
"47","GB48173",9,7,1,16,19,33,35,35,15,35,39,77,-1.61032346892538,1.33787008207082,-3.20869662461479,0.00654186351939168,0.795692157485014,-4.36107981706383
"48","GB48252",95,111,84,120,182,135,136,97,86,83,93,99,0.392279761698607,3.8269475229039,2.92890798501303,0.0113138397160703,0.795692157485014,-4.13571810805432
"49","GB48518",12,4,24,19,20,10,17,46,57,27,25,38,-1.16119790119213,1.46947484840213,-2.72971526694421,0.0166718099991414,0.795692157485014,-4.40193916463401
"50","GB48598",21,10,6,11,41,86,46,67,45,67,47,46,-1.18768376420475,2.09144021662965,-2.84959723770727,0.0132067196009307,0.795692157485014,-4.34712876514194
"51","GB48813",55,28,35,49,68,54,86,92,130,86,50,110,-0.799759161523355,3.09022633386544,-3.65945801302533,0.00270713370309981,0.795692157485014,-4.1093893822021
"52","GB48816",28,10,12,19,28,28,38,24,45,37,30,45,-0.731352448971929,1.8176932992685,-3.22668821606431,0.00631509531542935,0.795692157485014,-4.31734723753983
"53","GB48966",193,104,48,154,261,172,123,83,67,37,128,93,0.905060443575902,3.81347510758017,2.96660636664873,0.01051047377283,0.795692157485014,-4.13410106585285
"54","GB49041",89,80,73,78,145,90,104,53,60,61,62,70,0.546576655726718,3.36205987510841,3.5195297751153,0.00355788031875514,0.795692157485014,-4.08569853933703
"55","GB49260",148,110,101,137,231,83,210,178,189,226,260,223,-0.614027706225218,4.44674988786201,-2.98398666934317,0.010159328465344,0.795692157485014,-4.03779601977997
"56","GB49289",58,51,50,51,57,69,60,112,122,130,88,117,-0.73838053159108,3.32022927209395,-2.90540742873775,0.0118449827824757,0.795692157485014,-4.21452652857281
"57","GB49375",65,65,68,97,151,161,140,141,173,131,132,191,-0.518980715678919,3.97283744152472,-3.06506686617414,0.00866869065207965,0.795692157485014,-4.08177764325603
"58","GB49427",152,152,111,129,216,122,140,95,101,95,94,150,0.481621374473566,4.05865118539507,3.09949531344259,0.008103356841598,0.795692157485014,-4.05703795857453
"59","GB49442",165,48,52,163,100,121,136,37,15,50,34,12,1.62346602815224,2.93630442350803,3.28532762300427,0.00562913526185882,0.795692157485014,-4.19845710019052
"60","GB49523",32,27,22,31,25,25,25,19,14,18,12,17,0.728961024312251,1.52929536522345,3.03286673035372,0.00923279146892372,0.795692157485014,-4.36094616816211
"61","GB49535",141,174,230,305,333,331,262,630,533,518,299,540,-0.761367378795724,5.42532223563961,-2.85587696422159,0.0130461251851441,0.795692157485014,-4.02931609215508
"62","GB49795",4,6,3,4,9,10,36,7,13,12,9,19,-1.14829345705832,0.287675848507001,-3.33357473885772,0.00512105198223119,0.795692157485014,-4.40401278605907
"63","GB50091",111,43,94,183,139,249,131,372,264,368,296,359,-1.08811522900473,4.60021399957348,-3.04447257649157,0.00902539707865461,0.795692157485014,-4.02288855985331
"64","GB50093",513,325,367,519,616,379,523,279,324,309,357,434,0.419005168814012,5.72369100228695,2.79591228930765,0.0146611983292621,0.795692157485014,-4.04767210600989
"65","GB50156",854,695,630,1278,1239,1600,1157,2041,1709,2059,1292,1860,-0.621502458727451,7.39781538520573,-2.91061620355844,0.011725177823393,0.795692157485014,-4.1481059358214
"66","GB50207",181,96,260,227,263,161,339,409,396,250,272,530,-0.803150617229409,5.09081493486411,-3.33959834010593,0.0050609355351035,0.795692157485014,-3.88352635227468
"67","GB50526",469,510,608,591,796,1948,872,1634,2006,1175,1222,1722,-0.840534553109885,7.03735694717115,-2.78025652866247,0.0151141542183279,0.795692157485014,-4.15429292106733
"68","GB50605",87,92,88,99,114,89,100,55,78,63,70,53,0.569676080717718,3.41292213869792,2.96635247015252,0.0105156912888229,0.795692157485014,-4.18807542640678
"69","GB50674",23,8,17,28,37,30,49,37,54,60,49,57,-1.0523584795689,2.14327352664944,-4.37800913738699,0.000679721528196679,0.795692157485014,-4.15974066382948
"70","GB50819",186,79,164,187,162,257,212,339,272,243,267,440,-0.691503522705029,4.8383026963263,-2.89625172269819,0.0120584986385734,0.795692157485014,-4.02983854262837
"71","GB50875",14,11,16,10,30,18,25,26,28,21,23,36,-0.609018136941933,1.44148259970988,-2.71771722052522,0.0170639994701011,0.795692157485014,-4.40293941513027
"72","GB50941",86,128,55,97,113,236,161,188,245,215,163,210,-0.712765537457551,4.26211945262811,-2.90938638638703,0.0117533562522812,0.795692157485014,-4.0855502999696
"73","GB50953",16,11,16,34,23,43,20,96,112,65,74,60,-1.35376941123314,2.29909033462514,-2.8408698926436,0.0134331364397747,0.795692157485014,-4.33320794514289
"74","GB50954",51,13,61,64,48,62,55,119,197,91,106,122,-1.11140149039455,3.20035815465933,-2.80882601067576,0.0142976032795651,0.795692157485014,-4.25117068306581
"75","GB51261",71,150,80,112,302,137,156,53,49,40,99,109,0.868171042750273,3.68581703199436,2.71825186452869,0.0170463332176707,0.795692157485014,-4.21077710340176
"76","GB51435",12,3,12,8,8,7,17,17,9,16,15,27,-0.920014045304461,0.616563274530462,-2.71426645176172,0.017178453400744,0.795692157485014,-4.44398102728731
"77","GB51487",65,40,64,92,136,79,109,148,132,86,106,173,-0.574563053099708,3.65866985590875,-2.79460144139933,0.0146986086032169,0.795692157485014,-4.19413223442297
"78","GB51668",18,16,13,29,49,51,38,53,42,42,45,79,-0.735390747943764,2.23253168355632,-2.83285985158284,0.0136442951779627,0.795692157485014,-4.33595930008484
"79","GB51772",34,46,39,36,32,38,69,65,81,49,54,127,-0.840908648778302,2.77157179690999,-3.29988416865578,0.00547073738006364,0.795692157485014,-4.2116757226
"80","GB52002",26,22,20,19,36,37,37,73,63,41,40,46,-0.753305705964661,2.24066891793657,-3.02786579499526,0.00932360700621676,0.795692157485014,-4.30729648574836
"81","GB52080",401,396,296,398,534,378,500,294,322,255,307,379,0.370564860168325,5.58537239025554,2.74027438381933,0.0163339412209997,0.795692157485014,-4.06015882091804
"82","GB52325",109,41,37,131,101,111,303,188,144,105,157,390,-1.14906612992012,4.03563475492908,-3.8000051083578,0.00205942447615051,0.795692157485014,-3.91879027099652
"83","GB52455",242,236,166,189,358,230,247,148,201,179,181,169,0.437364123471903,4.76999175734034,2.93933087664212,0.0110858524905834,0.795692157485014,-4.00964505732628
"84","GB52592",170,141,171,184,320,225,223,121,141,192,147,166,0.392273045972222,4.55255750437774,2.79151118317614,0.0147871717487067,0.795692157485014,-4.07564060676787
"85","GB52761",29,19,44,29,34,30,58,43,66,41,49,81,-0.768719626079728,2.43523586862751,-3.30910829691769,0.00537268384197295,0.795692157485014,-4.24838755230559
"86","GB53613",167,114,109,175,244,180,138,101,151,109,125,143,0.461444892358277,4.22965022218066,3.66595710482749,0.00267305036709484,0.795692157485014,-3.88241428284008
"87","GB53659",12,18,12,21,21,22,15,8,9,14,10,8,0.826841605096682,0.867027358266294,3.35464827449184,0.00491381165459798,0.795692157485014,-4.37288005682027
"88","GB53668",298,180,142,215,366,225,247,131,118,177,152,242,0.526969931243325,4.70158482406687,3.08606292775333,0.00831943002573841,0.795692157485014,-3.97168803142127
"89","GB53701",5,5,9,10,10,9,11,19,17,20,20,12,-0.872495526399799,0.619332710386683,-2.80523117329742,0.0143979216283217,0.795692157485014,-4.43560948102391
"90","GB53809",456,104,320,422,365,643,492,740,788,617,597,1071,-0.914451842206919,6.00213194720934,-2.78092931701735,0.0150944103477235,0.795692157485014,-4.07913483745065
"91","GB54136",55,53,41,84,105,105,108,110,113,97,76,129,-0.435693117570835,3.49558007042468,-2.70336756636286,0.0175448785490022,0.795692157485014,-4.23491969109857
"92","GB54432",95,118,124,98,173,121,143,229,314,201,207,179,-0.673705943664374,4.3742399395202,-2.80788420589822,0.0143238190860091,0.795692157485014,-4.0992214972169
"93","GB54474",460,277,271,434,482,650,494,676,688,541,590,797,-0.484724644190541,6.05930680244958,-2.84243654744359,0.0133922133305562,0.795692157485014,-4.05695238961643
"94","GB54538",67,92,62,133,151,120,137,171,182,141,155,161,-0.520554622467104,4.04367476780618,-2.91746742671243,0.0115694119394544,0.795692157485014,-4.10908330664837
"95","GB54546",7,5,4,9,11,11,11,16,37,19,13,17,-1.03198279319676,0.644423180764463,-3.15661711890144,0.00724512938062113,0.795692157485014,-4.40378599374826
"96","GB55032",9,6,5,5,6,11,8,25,20,18,12,17,-1.03407335155631,0.51055807727431,-2.90776066864493,0.0117907082425348,0.795692157485014,-4.43070931033244
"97","GB55144",73,131,51,44,61,66,217,118,152,80,117,109,-0.844427299755713,3.60187961779416,-2.79862225668557,0.0145841540030398,0.795692157485014,-4.20244284301536
"98","GB55196",35,12,16,27,39,48,37,42,53,61,56,79,-0.827701748139785,2.32614464938717,-3.09367369334061,0.00819631000905342,0.795692157485014,-4.29071009982579
"99","GB55239",133,138,96,207,278,458,251,327,320,391,320,412,-0.661269543561798,5.05340430934267,-2.72461735505138,0.0168373634385208,0.795692157485014,-4.0742980442376
"100","GB55921",89,61,79,60,102,71,166,71,201,160,88,225,-0.796153060752949,3.76981369402753,-3.03372968214919,0.00921720944071185,0.795692157485014,-4.12411738733173
