"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"40","GB45372",262,187,267,269,189,392,177,154,172,170,172,128,0.516323421867675,4.73881563931826,3.07639103721751,0.00849125487663536,0.792272307712652,-3.97957682899116
"41","GB45389",422,463,637,857,593,717,389,470,492,395,377,482,0.329850035904594,6.06705340948557,2.63156753956166,0.0201761947051446,0.792272307712652,-4.12213520989287
"42","GB45440",231,264,350,286,223,366,80,157,262,215,131,219,0.610229010253471,4.83414378153974,2.81848134334643,0.0140483334165814,0.792272307712652,-4.05551845601491
"43","GB45453",10,2,16,19,17,20,9,12,57,32,46,28,-1.2111845376739,1.2164999411633,-2.60681601814698,0.0211613520592261,0.792272307712652,-4.42883073319871
"44","GB45614",3911,3078,3371,7278,4588,3550,5897,12967,12991,8443,3409,7524,-1.04112101792405,9.53944122385129,-3.55695604144994,0.00331391614119145,0.792272307712652,-4.16617770884589
"45","GB45824",215,226,322,354,204,280,189,211,169,183,156,162,0.422595992718001,4.8308845705334,2.7928195920674,0.0147668495559601,0.792272307712652,-4.0585049588219
"46","GB46223",2823,3407,1133,3316,2068,2584,292,1567,200,1440,1576,989,1.52682719475574,7.48705603022374,2.63061163580949,0.020213402230237,0.792272307712652,-4.2179196140842
"47","GB46246",13,7,9,27,11,19,13,21,30,31,24,22,-0.914214251282247,1.21926616517321,-3.50576142464534,0.00366256800539237,0.792272307712652,-4.33599650054036
"48","GB46543",133,220,227,286,179,245,107,168,135,138,120,148,0.486649722206224,4.47234945070639,2.81995862670291,0.0140080300982086,0.792272307712652,-4.08451806378018
"49","GB47321",306,513,389,446,326,380,247,300,188,210,209,226,0.641836839013112,5.29357168067054,2.80569492325794,0.0144019570423338,0.792272307712652,-4.04271859210585
"50","GB47486",71,28,105,74,95,70,61,81,160,104,97,110,-0.653237784744388,3.44214211804228,-2.94314767143109,0.0110182349103088,0.792272307712652,-4.1904808394496
"51","GB47527",12,2,13,5,14,9,12,11,15,23,21,20,-1.16807740482113,0.640122000441352,-3.08701392926886,0.00831650072269347,0.792272307712652,-4.4098845240406
"52","GB47626",42,38,65,71,66,52,59,54,90,76,73,69,-0.493037539308335,3.02610675231518,-3.09016039792019,0.00826542834075506,0.792272307712652,-4.21553145173775
"53","GB47732",27,9,28,36,40,22,21,39,71,36,38,36,-0.750714547590329,2.0296241184488,-2.77885187844044,0.0151729397613204,0.792272307712652,-4.35869868472094
"54","GB48348",10,22,18,18,10,26,10,7,8,4,9,7,0.971232566298751,0.589180093490509,2.96604137807215,0.0105364570641705,0.792272307712652,-4.4238916788409
"55","GB48469",83,30,88,118,102,122,68,103,149,121,129,109,-0.525168069163067,3.66285575476029,-2.6350216251113,0.0200423009927192,0.792272307712652,-4.23125021727272
"56","GB48580",59,90,96,127,68,103,45,69,46,54,33,50,0.713311636501559,3.1139003925867,3.32514204124452,0.00521589096578769,0.792272307712652,-4.16395257009649
"57","GB48618",40,33,64,66,35,55,35,38,19,17,27,27,0.725255188908091,2.22883185143529,2.95543235515896,0.0107570713670342,0.792272307712652,-4.31954869406422
"58","GB48650",9,14,22,23,17,22,8,8,10,5,11,12,0.798316164377424,0.741917621970614,3.09402632526177,0.00820310448317477,0.792272307712652,-4.40447542925739
"59","GB48779",15,9,24,29,22,21,18,31,35,29,25,21,-0.575856499099739,1.5725700122545,-2.91164528121856,0.0117168877956035,0.792272307712652,-4.37250351416558
"60","GB48996",158,254,250,308,194,247,140,167,177,141,137,153,0.451124902818074,4.62767976242757,2.76344746290524,0.0156334741052796,0.792272307712652,-4.08508233426229
"61","GB49173",96,246,192,244,151,290,71,99,114,118,93,98,0.808662684417141,4.17622464989708,3.32744462164985,0.00519241446706895,0.792272307712652,-3.99732284018216
"62","GB49366",175,126,204,285,175,207,194,226,276,178,220,197,-0.30359293241182,4.73230039515053,-2.68810700776283,0.0180898694966537,0.792272307712652,-4.09350824864486
"63","GB49869",216,140,257,493,292,354,182,512,663,414,476,420,-0.739602575985542,5.46999893970183,-3.38498301501677,0.00463899013242806,0.792272307712652,-3.85925608889856
"64","GB50216",104,94,140,156,121,130,78,81,99,67,87,90,0.412637850678483,3.74083694727581,3.25255462481942,0.00601311108061434,0.792272307712652,-4.0781109320207
"65","GB50648",7,8,22,18,10,15,17,17,19,21,26,23,-0.815815282159245,1.102528997477,-3.47209486825971,0.0039118074112556,0.792272307712652,-4.34739588162266
"66","GB50729",8,3,11,18,29,10,18,13,20,22,30,27,-1.04230598305898,1.030339050084,-2.86765808650339,0.0127659633756925,0.792272307712652,-4.41037410077343
"67","GB50964",41,21,73,79,49,52,47,65,100,54,76,63,-0.553663265765085,2.90512340027086,-2.90784211416007,0.0118041338337524,0.792272307712652,-4.26227231739098
"68","GB50973",1912,2354,4318,4712,870,4357,838,288,717,1177,1799,1964,1.32886132423001,7.70810213878844,2.72282666653337,0.0169143724789122,0.792272307712652,-4.20888891744647
"69","GB50992",15,16,22,20,12,19,8,14,9,9,9,11,0.61429678579502,0.827122858011794,2.67791532404919,0.018449775775967,0.792272307712652,-4.43856895554164
"70","GB51232",4,4,13,4,9,13,9,8,41,12,16,10,-1.08307161065526,0.416158922008003,-2.6397894033566,0.0198588986244725,0.792272307712652,-4.4579765405169
"71","GB51278",39,25,61,57,91,68,86,46,83,99,75,91,-0.67805037424018,3.08846626009118,-2.64689330326965,0.0195886500434857,0.792272307712652,-4.29275446410081
"72","GB51332",436,657,646,781,490,694,373,372,421,403,371,404,0.504210847074297,6.00414623418272,3.09591604888019,0.0081728098111427,0.792272307712652,-3.97471183983074
"73","GB51339",94,136,157,213,160,216,68,111,137,100,91,114,0.47749517064422,4.06004663982469,2.8710221091443,0.012682570381695,0.792272307712652,-4.12270052194277
"74","GB51517",112,61,149,216,145,192,114,177,291,157,189,185,-0.515364421398879,4.36219259140718,-3.01992075651221,0.00948325084894345,0.792272307712652,-4.03267891154572
"75","GB51729",503,362,676,602,674,640,611,982,667,601,574,766,-0.425215166246562,6.36087353575566,-2.65174834419097,0.0194060104267889,0.792272307712652,-4.13527951309656
"76","GB51790",65,89,124,202,107,170,54,70,82,84,58,82,0.610608218994681,3.59565798940284,3.16587513342667,0.00712628440711294,0.792272307712652,-4.12285863328009
"77","GB52314",343,382,500,581,371,548,274,358,327,269,310,314,0.397385422041299,5.60980766447326,3.16518674567021,0.00713590183228803,0.792272307712652,-3.92812146190864
"78","GB52341",144,53,163,233,211,141,131,145,372,231,326,230,-0.752728992274303,4.56339531724111,-2.92231039308333,0.0114756019170403,0.792272307712652,-4.04197033598949
"79","GB52493",740,1830,1083,1226,1862,1622,400,941,440,666,677,717,0.995179276154247,6.89612496552087,3.25988391432269,0.00592736408192612,0.792272307712652,-4.0141311671238
"80","GB52581",39,96,29,24,34,32,11,37,26,6,3,5,1.60374551658049,1.40895352772723,2.68159166114996,0.0183191545868491,0.792272307712652,-4.41435934760426
"81","GB52654",19,33,44,47,19,24,12,10,19,23,15,14,0.787565806711309,1.4934138770207,2.75670748555285,0.0158392464647298,0.792272307712652,-4.39688652121613
"82","GB52703",5,3,9,12,13,12,7,13,24,14,24,11,-0.919750037053935,0.563790558090348,-2.93194209584908,0.0112619095554817,0.792272307712652,-4.4266743840659
"83","GB53367",23,20,42,20,21,54,9,17,9,14,22,14,0.870160231597013,1.38682650258277,2.71740300588821,0.0170929651803017,0.792272307712652,-4.40761463576433
"84","GB53368",59,38,90,38,60,125,10,25,19,23,75,12,1.34963528203114,2.29508919262017,3.18174385208182,0.00690813126541922,0.792272307712652,-4.28635599931658
"85","GB53369",90,175,236,103,152,311,29,108,57,66,196,14,1.33889912017663,3.66890629278205,2.62173081501225,0.0205622738616254,0.792272307712652,-4.24830198343156
"86","GB53675",142,297,240,325,177,247,116,159,109,123,129,136,0.696006373358993,4.50005676798327,3.1241825976281,0.00773271551485394,0.792272307712652,-3.99911614541934
"87","GB53802",183,141,233,312,213,230,203,288,279,220,232,238,-0.320877793759814,4.90441808436193,-3.00951871822295,0.00967812605978214,0.792272307712652,-3.97843586529766
"88","GB54176",81,34,92,110,100,87,82,105,157,78,104,108,-0.507587838534738,3.58036599939427,-2.82533660104263,0.0138622635332849,0.792272307712652,-4.19709994109231
"89","GB54302",2,5,3,10,8,9,9,12,12,9,9,15,-1.0759055484275,0.103128805613985,-3.18223709501766,0.00690145827287869,0.792272307712652,-4.42421201824077
"90","GB54420",40,29,46,68,36,60,40,57,85,52,59,49,-0.451429108279411,2.728784686357,-2.80240703907114,0.014494288432716,0.792272307712652,-4.297935498749
"91","GB54460",243,55,714,574,302,206,383,791,656,364,637,926,-1.27104653455645,5.70727097086958,-3.08416388696995,0.00836303218150234,0.792272307712652,-3.97421187453733
"92","GB54485",104,161,192,268,274,115,191,380,346,271,397,359,-1.012278116778,4.94893483089922,-4.10221238327905,0.00115269420298686,0.792272307712652,-3.68486761155379
"93","GB54516",43,23,56,66,44,85,39,55,170,98,161,72,-0.957532094066958,3.11259896025479,-3.04940016093774,0.0089518466133396,0.792272307712652,-4.21386129599161
"94","GB54569",18,34,36,50,19,38,14,10,13,21,20,18,0.822831661385839,1.55434089105507,2.88278671304299,0.0123951213648416,0.792272307712652,-4.378559286953
"95","GB54662",34,30,35,39,25,33,27,17,15,14,19,13,0.771657621870196,1.66082049795897,3.09432744820311,0.0081982696349888,0.792272307712652,-4.34652253537297
"96","GB54730",102,29,136,183,93,126,105,107,330,125,164,155,-0.721291571276096,4.00765776657325,-2.59990294973658,0.0214447271658245,0.792272307712652,-4.19986351622064
"97","GB55012",485,337,594,681,548,693,470,646,769,617,551,674,-0.31875837305042,6.25001899621329,-2.96112850528612,0.0106380588385282,0.792272307712652,-4.03272000735305
"98","GB55086",33,17,59,38,12,76,12,6,7,11,18,25,1.34518568971471,1.40418997792504,2.98915617617094,0.0100711517504331,0.792272307712652,-4.37830201265329
"99","GB55474",24,6,26,33,32,36,16,31,82,48,42,43,-0.880128104317897,2.00808559454244,-2.61327844230055,0.0208997304534562,0.792272307712652,-4.3834899005746
"100","GB55593",200,247,437,166,327,473,69,189,95,79,238,25,1.50027161871652,4.42290351194529,3.32925981759844,0.0051739819464058,0.792272307712652,-3.99495364780093
