"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"15","GB41430",237,160,246,174,91,161,59,66,107,136,97,139,0.496990491323364,4.26681063644042,3.58329010318884,0.003265822366829,0.47208128598645,-1.80210882626407
"16","GB41663",1442,964,1589,1163,793,1225,915,759,1437,1849,1761,1443,-0.514287806700179,7.53023121618186,-3.28889469289021,0.00576989691384374,0.47208128598645,-2.38117715577045
"17","GB41881",153,118,219,120,96,150,108,77,209,240,163,213,-0.551755770688993,4.46957424090415,-4.43359684258416,0.000651721905645187,0.47208128598645,-0.660578853581701
"18","GB42017",384,320,422,326,251,250,321,248,432,617,468,435,-0.699666593821318,5.75802554757694,-4.2711942506995,0.000882017310906944,0.47208128598645,-0.884261364545421
"19","GB42018",159,112,130,96,118,88,147,115,206,242,194,144,-0.93674938628199,4.39766767799407,-3.8361337355447,0.0020097526092819,0.47208128598645,-1.44712475541402
"20","GB42054",3662,2672,2748,2148,844,1287,582,240,864,1327,1301,1602,0.948942725199021,7.60034413911776,3.32618362763615,0.00536786727864067,0.47208128598645,-2.34848779640187
"21","GB42147",91,68,164,137,38,64,34,21,40,37,49,66,0.808440013088987,3.11353913636943,3.66570551844786,0.00278661875175809,0.47208128598645,-1.94973389889848
"22","GB42292",16,21,41,20,9,11,0,1,7,5,7,16,1.84516652746879,0.34122538216181,3.54241197022347,0.00353370919190225,0.47208128598645,-2.87130126332059
"23","GB42360",253,211,503,293,151,254,130,72,102,135,183,219,0.640536327721272,4.80022243892443,3.42463184850518,0.00443661820357923,0.47208128598645,-1.98687893393818
"24","GB42417",102,95,203,132,70,118,70,74,155,210,166,166,-0.543203060416238,4.19477135326976,-3.73816882989277,0.00242452406931253,0.47208128598645,-1.59468039530909
"25","GB42661",427,312,440,340,219,290,289,171,414,578,357,418,-0.43166511038241,5.67180316955484,-3.39723110860743,0.00467813192334381,0.47208128598645,-2.03219795332804
"26","GB42922",256,185,362,233,145,161,171,148,282,425,235,293,-0.54899619495074,5.10276446663405,-4.04623026857749,0.00134736156179075,0.47208128598645,-1.12460294530807
"27","GB42972",113,94,146,96,45,103,85,48,137,180,120,114,-0.514713173961449,3.91364025784009,-3.5012976304703,0.00382560518673851,0.47208128598645,-1.95012060767282
"28","GB43145",79,89,233,192,58,100,44,11,56,31,42,79,1.19708060412234,3.29254433828709,3.89692732573524,0.00178949628235224,0.47208128598645,-1.65465286692766
"29","GB43456",48,46,170,96,25,113,15,8,22,24,19,87,1.27971445407245,2.56219677067568,3.29196237040629,0.00573571111520084,0.47208128598645,-2.53074515578146
"30","GB43519",33,12,28,16,3,22,39,13,26,28,46,41,-1.18427758944446,1.719792489179,-3.33156818869896,0.00531218635374631,0.47208128598645,-2.69852990836523
"31","GB43574",31,23,37,43,11,43,3,5,12,16,6,20,1.30328622423341,1.28338003020806,4.12268152951471,0.00116603140174023,0.47208128598645,-2.20327422694397
"32","GB43844",108,80,125,95,64,90,102,43,122,186,122,104,-0.558946834843044,3.88466661976909,-3.34352744048735,0.00519058540540111,0.47208128598645,-2.16284520780675
"33","GB43875",517,398,536,454,293,398,329,277,620,923,543,553,-0.580934447128223,6.11748164117309,-3.96387259696004,0.00157531134537167,0.47208128598645,-1.32615083162633
"34","GB43900",52,45,71,47,35,47,41,28,76,101,62,62,-0.611507341556719,2.99591558183376,-3.8127081248042,0.00210184295553443,0.47208128598645,-1.80256321653939
"35","GB44127",262,238,419,332,140,252,95,66,151,169,225,229,0.503805136519277,4.85800654587871,3.35440815201485,0.00508238419321875,0.47208128598645,-2.08038365946836
"36","GB44374",76,62,85,78,59,67,44,58,154,192,81,100,-0.789623951602173,3.61089414895159,-3.29517041037631,0.00570017857481961,0.47208128598645,-2.27132973426733
"37","GB44491",246,181,306,237,129,231,166,105,267,325,217,316,-0.372656552759795,5.02259901992568,-3.61735046898125,0.00305838552089784,0.47208128598645,-1.70354157016082
"38","GB44514",426,247,619,319,193,416,307,138,623,595,439,697,-0.596148164706346,5.8253528360995,-3.4567210059261,0.00416970986346893,0.47208128598645,-1.96186408510904
"39","GB44630",16,19,48,23,8,23,4,3,8,16,5,11,1.16213992829334,0.869656296691507,4.20579081140036,0.000997119994976534,0.47208128598645,-2.29178427304178
"40","GB44775",100,95,152,156,91,127,65,24,55,82,26,79,0.8742365539895,3.52902398219318,3.41595096436984,0.0045117408196155,0.47208128598645,-2.15302270343257
"41","GB44796",78,46,177,90,44,64,33,14,35,71,34,49,0.714434511563246,2.95676887025603,3.47797435587336,0.00400191047563007,0.47208128598645,-2.20592400745358
"42","GB44826",144,83,135,105,86,101,114,50,157,162,133,146,-0.537868185134769,4.08963414246675,-3.28783150075969,0.00578179264483081,0.47208128598645,-2.21153834327782
"43","GB45073",1725,1043,5700,3635,1347,1689,791,256,1020,886,663,1499,1.11671064219853,7.5635988624605,3.82034596750484,0.00207135353780659,0.47208128598645,-1.77364455979077
"44","GB45388",219,152,389,327,82,247,51,48,75,98,106,241,0.893065364318825,4.36033620078166,3.46246559556475,0.00412366667981585,0.47208128598645,-1.97091052549104
"45","GB45503",18,19,43,18,12,17,8,1,4,10,7,8,1.42879730396974,0.697234019351801,4.82256259590109,0.000319701009672282,0.47208128598645,-1.97836040702146
"46","GB46312",711,538,983,654,321,496,500,420,901,1179,601,977,-0.664806304543049,6.60116489748051,-4.78403900983936,0.000342782031173431,0.47208128598645,-0.469620738864878
"47","GB46436",48,50,83,64,29,45,18,14,22,33,37,31,0.701436685568175,2.42436368336818,3.9588741320277,0.00159035683602665,0.47208128598645,-1.8705399976622
"48","GB46501",81,46,81,76,42,49,55,44,84,132,70,99,-0.689179816198446,3.35393326257946,-4.40675640564403,0.000685005438641912,0.47208128598645,-1.01746949735768
"49","GB46801",268,175,289,169,133,206,153,120,272,333,235,328,-0.527566367647947,4.99672734511569,-4.1567671655535,0.00109345456904593,0.47208128598645,-0.978189699680613
"50","GB46983",302,256,498,333,155,292,124,76,155,221,186,275,0.494079887605912,5.01794347639229,4.32269150664006,0.000801070252119797,0.47208128598645,-0.780769593286789
"51","GB47086",45,39,123,66,30,35,17,3,13,23,13,34,1.41667271361105,2.01855259506635,4.77445309085986,0.000348789916944206,0.47208128598645,-1.39259542413601
"52","GB47311",179,142,258,185,120,169,151,100,207,300,251,187,-0.499733214647283,4.75624632687041,-3.51866683989514,0.00369942598279035,0.47208128598645,-1.84499466317776
"53","GB47918",61,60,142,85,21,79,19,5,42,36,20,47,1.10885178133432,2.55517069987385,3.81245449424032,0.00210286323660637,0.47208128598645,-1.98437617053923
"54","GB48029",423,511,1515,716,525,900,282,169,342,273,129,392,1.14205327826727,5.96172477241825,3.58484674439942,0.0032560379756603,0.47208128598645,-1.82924300783142
"55","GB48060",139,79,119,103,67,69,37,39,22,40,42,65,0.949833224535841,3.187635546201,3.47791697815618,0.00400235417845373,0.47208128598645,-2.15317149039038
"56","GB48414",300,244,353,279,161,226,234,174,302,576,274,299,-0.544420071606326,5.34940880707254,-3.53079904143123,0.00361379567367703,0.47208128598645,-1.83088283317008
"57","GB48645",196,155,235,149,108,142,123,98,209,303,179,194,-0.473046930942175,4.64622920699864,-3.47259816223292,0.00404370122018786,0.47208128598645,-1.91306429014889
"58","GB48687",3122,2513,7210,1989,2388,2596,1231,615,1647,1745,832,1382,0.978025240663317,8.13177935235804,3.91518339560211,0.00172829150497558,0.47208128598645,-1.77932234792486
"59","GB49555",135,100,163,94,71,89,89,49,154,165,166,134,-0.528797069315677,4.05965300287163,-3.44742633688384,0.00424530890514404,0.47208128598645,-2.00005817288454
"60","GB49829",73,31,63,35,23,30,32,22,56,82,54,60,-0.623185803411228,2.70048960736716,-3.3129667934846,0.0055070399704732,0.47208128598645,-2.44647374866681
"61","GB49945",181,157,326,199,88,146,151,105,219,241,181,247,-0.449464034966286,4.73227631572106,-3.62035649144726,0.00304073227060371,0.47208128598645,-1.70516982051124
"62","GB50124",455,256,852,311,275,214,324,235,524,1022,753,462,-0.858272198742512,5.9655016353264,-3.64421997273564,0.00290420925890728,0.47208128598645,-1.72394058604604
"63","GB50224",1148,755,1629,1360,507,1173,466,237,445,641,469,894,0.69506277704242,6.73085354583297,4.10226208250078,0.00121186201590503,0.47208128598645,-1.28424481793704
"64","GB50334",360,267,431,237,182,258,285,143,343,499,340,331,-0.490444045527477,5.45337971252202,-3.3866652204105,0.00477476244305725,0.47208128598645,-2.03516051744595
"65","GB50385",93,85,172,117,55,96,26,24,40,49,62,79,0.833324812695474,3.28887407622441,4.84550030051436,0.000306730740102584,0.47208128598645,-0.628353881173857
"66","GB50834",122,84,203,97,68,109,84,55,138,153,143,149,-0.429272710925272,4.05533234227245,-3.42956656312239,0.00439447776141987,0.47208128598645,-2.02397795966493
"67","GB50930",189,121,299,246,90,113,58,68,67,72,71,122,0.841603348648067,4.0440119239325,3.71834311285212,0.00251855514720113,0.47208128598645,-1.66790440303052
"68","GB50962",217,203,793,396,135,286,106,27,143,109,118,258,1.00477068558954,4.7097902357812,3.50611161163815,0.00379020413560728,0.47208128598645,-1.8958692248497
"69","GB50982",92,78,134,93,56,78,66,40,138,154,112,127,-0.559722967126233,3.78041886500466,-4.39783430612131,0.000696454058810596,0.47208128598645,-0.867252703279791
"70","GB51080",95,84,127,77,65,76,70,55,102,126,132,111,-0.508270016289443,3.76701513912352,-3.2823263385649,0.00584378300703658,0.47208128598645,-2.26059682351996
"71","GB51348",50,45,84,45,40,29,12,13,22,22,28,27,0.875729859435872,2.20927235337053,3.83558966227526,0.00201184406622756,0.47208128598645,-2.07501610443348
"72","GB51367",160,126,210,166,88,170,109,82,215,278,189,190,-0.505378979188444,4.55491623195697,-3.91460345917028,0.00173020248790707,0.47208128598645,-1.31812591506606
"73","GB51423",12,16,11,7,9,5,18,18,28,30,18,14,-1.39863582077624,1.10778548442527,-3.70349336813215,0.00259140959869711,0.47208128598645,-2.57594206097895
"74","GB51619",144,112,262,256,77,140,50,42,72,68,106,129,0.739791058080741,3.9793919253027,3.40584277442454,0.0046008326777011,0.47208128598645,-2.0830270645898
"75","GB52070",30,15,42,35,18,23,34,18,53,39,33,40,-0.740355416578203,2.18288950397568,-3.37121627885874,0.00491968132145472,0.47208128598645,-2.52333680932381
"76","GB52577",191,163,185,174,128,146,160,104,199,321,190,220,-0.571078150354857,4.72462277551296,-3.55417266296688,0.00345443393407951,0.47208128598645,-1.797522972407
"77","GB52624",29,22,36,28,13,25,13,7,16,10,8,15,0.818888856277682,1.34850564424161,3.29540718320526,0.00569756483014312,0.47208128598645,-2.83471389295391
"78","GB52754",324,228,315,213,147,234,205,139,263,484,285,320,-0.509214963467809,5.23031495795427,-3.6580404303338,0.00282800462608331,0.47208128598645,-1.65125757994434
"79","GB52786",298,291,376,175,84,125,61,50,109,150,97,97,0.826729099115985,4.31953201567562,3.40308962216473,0.00462540428864735,0.47208128598645,-2.05105786524262
"80","GB53096",41,36,55,128,35,59,8,5,29,34,11,27,1.30033572322993,2.12248735838954,3.46611812012399,0.00409465879365063,0.47208128598645,-2.47765339344119
"81","GB53246",123,85,119,101,46,71,65,59,120,195,109,109,-0.577649388587569,3.82088141779913,-3.40693634394428,0.00459110921821358,0.47208128598645,-2.0894401130755
"82","GB53579",1396,535,1875,1799,592,725,106,116,415,326,134,1181,1.64344740842647,6.25467391430648,3.7066139845015,0.0025759236506313,0.47208128598645,-1.72121024847613
"83","GB53746",150,100,272,193,70,140,54,17,63,72,120,112,0.794918540181955,3.82125651990039,3.56020616387055,0.00341446524014027,0.47208128598645,-1.91315290019619
"84","GB53880",390,238,535,367,200,344,248,191,367,567,340,464,-0.411815750403001,5.65550056617052,-3.65616553184724,0.0028382223945065,0.47208128598645,-1.67715066567522
"85","GB53996",124,105,157,87,61,100,45,22,49,66,66,91,0.591303471350445,3.45814590749076,3.69512924932231,0.0026333848375674,0.47208128598645,-1.81691001637085
"86","GB54084",183,127,254,153,74,131,93,76,212,265,207,186,-0.489373734584602,4.50593816652359,-3.53424784847274,0.00358982169235655,0.47208128598645,-1.83639823364222
"87","GB54095",117,78,208,133,41,83,47,13,32,33,62,95,0.974281637315052,3.23902412729749,3.41709748390092,0.00450174602976116,0.47208128598645,-2.21506479988936
"88","GB54240",116,107,118,92,89,68,97,152,147,231,120,153,-0.923112858947602,4.16051386630618,-3.61209004196233,0.00308952860894498,0.47208128598645,-1.77482408403795
"89","GB54297",280,194,291,177,136,232,182,127,261,359,241,295,-0.486727923969211,5.05960540857585,-3.62337699116711,0.00302309811853566,0.47208128598645,-1.69583448060799
"90","GB54387",147,162,232,155,117,152,120,95,243,269,282,230,-0.655060634190387,4.71002250588503,-4.19768441961925,0.00101242597028883,0.47208128598645,-0.936457070138625
"91","GB54774",944,590,1089,791,424,770,348,144,405,555,397,770,0.571318138717706,6.3307806211875,3.61659166505438,0.00306285810609328,0.47208128598645,-1.81431031720003
"92","GB55189",17,10,40,15,6,14,5,2,6,10,8,6,0.98866893600471,0.521123521381788,3.70099955294544,0.00260385310732682,0.47208128598645,-2.74386290698852
"93","GB55228",121,83,175,143,46,121,46,21,64,60,78,94,0.600324832241528,3.53020790548968,3.30617282963951,0.00557998490235121,0.47208128598645,-2.28093367627633
"94","GB55395",423,334,459,361,141,261,142,57,162,317,150,259,0.576987049233297,5.0629167882053,3.2980575439654,0.00566838937281213,0.47208128598645,-2.15990116030113
"95","GB55429",126,89,290,176,57,115,47,26,82,72,68,100,0.707961270144423,3.71837114073089,3.73130850494103,0.00245665067138059,0.47208128598645,-1.7126271493667
"96","GB55561",238,207,249,183,147,229,170,135,288,439,239,250,-0.552544046449097,5.05517788147194,-3.28557940832889,0.00580707196429886,0.47208128598645,-2.16790114720138
"97","GB55578",321,225,463,502,130,194,95,45,113,106,114,243,1.00014035282873,4.68645457577028,4.20699751797143,0.000994862007333507,0.47208128598645,-0.972717782646173
"98","GB55591",2182,1789,6087,4907,1603,1929,1002,364,919,796,1441,1946,1.11474498755943,7.90744570058808,3.77658735861643,0.00225235309256906,0.47208128598645,-1.88573632876673
"99","GB55813",77,207,162,28,16,148,131,74,208,411,172,291,-1.63907386603024,4.15757756655973,-3.73453408860248,0.00244149178515869,0.47208128598645,-1.64791452772478
"100","GB55948",160,126,343,204,86,161,77,42,93,104,119,149,0.51206129770818,4.20513314649567,3.28538233019417,0.00580928940045481,0.47208128598645,-2.21163845349182
