"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"19","GB43093",439,348,367,104,464,302,380,280,164,173,186,327,0.481093790861137,5.34784528457905,3.43752806907954,0.00422223517995336,0.804119020884327,-3.75191162209864
"20","GB43225",1248,675,985,456,694,989,671,779,393,262,462,693,0.7948162653636,6.5848217668088,3.88699064912524,0.00176491601469332,0.804119020884327,-3.76298240900612
"21","GB43276",2763,1435,327,836,1858,850,321,1285,317,177,503,785,1.4075676718053,6.73542244711712,2.8909406497076,0.0122689404658109,0.804119020884327,-4.05973626133259
"22","GB43337",9,10,8,2,8,4,48,17,5,5,12,27,-1.11154490772718,0.549807840936699,-3.13593115415336,0.00760962505859037,0.804119020884327,-4.36409488020016
"23","GB43586",77,40,107,28,112,31,426,184,62,55,81,159,-1.03537515584087,3.65797780162487,-3.18750820721813,0.0068802821607271,0.804119020884327,-3.98738239532302
"24","GB43876",82,65,101,22,64,116,263,173,89,68,119,92,-0.709135904974035,3.76202417823288,-2.8942661038215,0.0121898573476663,0.804119020884327,-4.04886077157346
"25","GB43937",44,26,12,15,35,12,13,14,8,1,16,14,1.29936742956856,1.08336450210007,2.88359118525989,0.012445515859607,0.804119020884327,-4.3602718382343
"26","GB43963",197,200,235,65,243,172,611,239,149,176,247,322,-0.452594109331328,4.99115467149246,-3.00218924764326,0.00987925056196329,0.804119020884327,-3.89701994535735
"27","GB44117",58,40,85,4,26,40,316,184,49,43,37,90,-1.32610592041656,2.97647178847682,-2.80193642789429,0.0145835037513191,0.804119020884327,-4.19205613944724
"28","GB44213",203,181,304,18,153,186,875,736,120,169,219,515,-1.05327284358708,5.00495218147029,-2.69728210462681,0.0178559110994628,0.804119020884327,-4.02912808166433
"29","GB44316",80,53,35,14,44,34,41,27,13,3,40,22,1.09320281984048,2.03600915930676,2.9964271315343,0.00999085893397258,0.804119020884327,-4.25718655032063
"30","GB44384",76,54,60,52,95,53,44,26,22,29,29,38,1.16224676301086,2.74354597788389,5.07472859561136,0.000192157594074393,0.804119020884327,-3.81684362620371
"31","GB44469",54,34,51,23,49,42,42,22,18,11,31,47,0.753962804636829,2.29627799825826,3.47367832048334,0.00393479585231535,0.804119020884327,-4.13981154629437
"32","GB44503",451,426,565,122,510,340,322,328,183,220,297,330,0.511976432130747,5.57017559215831,2.80643733571986,0.0144567948749028,0.804119020884327,-3.98574347378944
"33","GB45073",1725,1043,1689,256,886,663,5700,3635,1347,791,1020,1499,-0.917107473715548,7.5635988624605,-2.69281396854042,0.0180105219413957,0.804119020884327,-4.1841928060196
"34","GB45315",9,12,21,0,10,10,44,35,7,12,20,28,-1.42378885809683,0.890562336216391,-2.86716134290228,0.0128493497219712,0.804119020884327,-4.37369160548331
"35","GB45364",58,41,56,13,53,50,135,96,37,28,70,98,-0.609063914224984,2.99462186802344,-3.22797217664617,0.00635728216699607,0.804119020884327,-4.07847660630902
"36","GB45509",29,41,45,16,22,32,16,29,10,18,5,25,1.06684817565578,1.68351270365354,2.68606593402727,0.0182464986342029,0.804119020884327,-4.34094120659435
"37","GB45690",318,251,519,91,272,210,825,551,238,247,399,479,-0.615085694363652,5.58702820815713,-3.08353988578123,0.0084293391659245,0.804119020884327,-3.89099739161868
"38","GB45817",49,32,25,14,30,56,33,15,10,11,16,38,0.874484188055193,1.86648233220005,3.06664293903595,0.0087119931937689,0.804119020884327,-4.26224817355541
"39","GB46054",74,57,289,27,122,45,550,357,88,65,221,153,-1.14410290412742,4.15216252078159,-2.75785883613342,0.015883286198635,0.804119020884327,-4.05842565622637
"40","GB46249",107,88,159,50,172,85,274,188,89,117,164,182,-0.520518515421547,4.26251959523566,-3.18043948377159,0.00697595845356426,0.804119020884327,-3.88387443907377
"41","GB46289",42,26,313,11,78,11,124,131,89,329,181,423,-2.00691138092065,3.67214069266257,-2.97879057831472,0.0103402814377828,0.804119020884327,-4.08757599937511
"42","GB46296",14,13,35,3,12,27,80,35,15,16,22,43,-0.976587523192675,1.63555273651478,-2.82446463390351,0.0139600270597003,0.804119020884327,-4.32408337881571
"43","GB46419",63,42,13,37,30,19,23,15,9,9,19,13,1.14358534523122,1.65502055487111,2.71159993903436,0.0173691339990687,0.804119020884327,-4.3400725417939
"44","GB46596",122,75,48,10,90,85,61,28,22,13,38,37,1.13437265207129,2.65167642257768,3.67615522374583,0.00265356611796798,0.804119020884327,-4.04855895614843
"45","GB46768",860,521,287,282,678,484,421,494,194,160,278,352,0.837769882056761,5.81760979945381,3.85401254131452,0.00188078714945395,0.804119020884327,-3.66546743175827
"46","GB46902",14,13,24,6,16,17,71,24,13,20,29,29,-0.840592662578258,1.58094977989427,-3.27588198816432,0.00578919944843035,0.804119020884327,-4.26247997701035
"47","GB46979",7,7,10,2,11,8,18,12,10,14,12,19,-0.795808496590767,0.615776105384926,-2.95262160547226,0.0108811379154715,0.804119020884327,-4.37943586417203
"48","GB46984",591,374,849,270,847,344,1184,1000,462,651,907,885,-0.598361649773572,6.577786456981,-2.7730883000846,0.0154218596296198,0.804119020884327,-4.07950619747514
"49","GB47215",4,8,11,3,5,7,35,15,5,6,10,18,-0.963016654428571,0.41980065555103,-2.85484591494169,0.0131604805427236,0.804119020884327,-4.40120222082708
"50","GB47279",442,359,1272,117,784,201,2213,1113,381,465,875,1400,-1.05083760227592,6.4878229397252,-2.78589578823418,0.0150439908794938,0.804119020884327,-4.07228492892426
"51","GB47343",18,16,20,5,20,14,50,30,12,16,21,28,-0.590613711891735,1.50334278189873,-3.12127218595877,0.00783063454624111,0.804119020884327,-4.2906007945949
"52","GB47508",56,43,53,7,28,31,203,89,36,27,52,68,-0.941454101205963,2.73960066574847,-3.06175294892386,0.00879553615115139,0.804119020884327,-4.15781628560954
"53","GB47869",45,22,36,7,29,39,88,71,36,35,33,45,-0.698538060158938,2.420092871745,-2.94296201212462,0.0110877665286023,0.804119020884327,-4.22189049297928
"54","GB48160",21,34,63,7,20,29,137,85,17,27,39,97,-1.08321098464681,2.43590408666806,-2.90269893339529,0.011991559346119,0.804119020884327,-4.23011198579629
"55","GB48199",334,230,243,117,373,228,308,285,126,96,195,217,0.452561804229764,5.0012509190471,3.42043915720017,0.00436538849731292,0.804119020884327,-3.74920253867011
"56","GB48200",36,26,6,12,26,16,7,13,9,3,6,12,1.29569331644079,0.859425609412608,2.89153795997403,0.0122546986046973,0.804119020884327,-4.37269116443706
"57","GB48317",91,73,209,24,121,78,348,165,59,87,157,287,-0.757370012329248,4.09217286516241,-2.68138721223698,0.0184118764780915,0.804119020884327,-4.07786561988391
"58","GB48443",34,54,88,15,46,57,280,121,25,51,86,103,-0.949200410032224,3.20368878325536,-2.80369442421172,0.0145338838556199,0.804119020884327,-4.15415867470713
"59","GB48505",1347,800,1268,223,1179,859,1900,2094,867,1079,1347,1534,-0.709500523514328,7.33863486057712,-3.25781822762403,0.00599716229544466,0.804119020884327,-4.01939793761241
"60","GB48510",6,21,77,35,106,1,475,323,89,12,90,340,-2.83325099626111,2.9466329808365,-2.88730385879298,0.0123560060691955,0.804119020884327,-4.20978982092746
"61","GB48796",25,25,17,18,36,20,22,14,12,5,16,13,0.909183016833474,1.39173021065732,3.36216699851732,0.00489129158104079,0.804119020884327,-4.2701466582397
"62","GB49327",37,36,63,21,63,35,129,112,42,67,52,145,-0.938598457819098,3.11711139552293,-3.91630894097438,0.00166802658017396,0.804119020884327,-3.91486355857793
"63","GB49340",68,61,87,23,74,58,178,78,51,61,85,103,-0.435689652407504,3.40566922384711,-2.69340270645589,0.0179900755024918,0.804119020884327,-4.15159062270402
"64","GB49383",65,49,41,19,56,43,51,49,17,9,25,43,0.702271615658867,2.38434796850361,3.21538207091843,0.00651560542470516,0.804119020884327,-4.17263677355981
"65","GB49705",1613,1016,921,737,447,878,364,589,283,378,339,1206,1.08352765545201,6.57417558903631,2.76988377007289,0.0155178488671475,0.804119020884327,-4.08068555239265
"66","GB49730",29,6,22,1,3,21,99,84,20,4,30,35,-1.77644784242307,1.31303157814574,-2.69649072933195,0.0178832004981304,0.804119020884327,-4.37017245306936
"67","GB49830",84,73,44,19,75,45,43,48,19,20,35,36,0.844483581473464,2.61255536890446,4.0560968108653,0.00127556417941903,0.804119020884327,-3.98760528673539
"68","GB50061",109,46,88,27,108,81,238,161,82,64,81,124,-0.567036477182813,3.73417510534514,-3.07668746984358,0.00854285182137465,0.804119020884327,-3.99532026220849
"69","GB50069",194,160,132,101,236,155,183,129,107,78,93,155,0.519460079566482,4.36966884897708,3.06050872880486,0.00881691966378517,0.804119020884327,-3.90797431636138
"70","GB50184",63,44,74,6,53,43,223,168,52,32,56,122,-1.0425439208049,3.12333318746257,-3.16251441202553,0.00722457083049762,0.804119020884327,-4.0811326408092
"71","GB50368",53,39,34,27,41,38,39,28,22,22,27,29,0.587875954999769,2.29822774760768,2.79117547112902,0.0148908731571998,0.804119020884327,-4.26282867466373
"72","GB50449",292,66,24,10,112,11,13,15,7,2,6,21,2.47845851814739,1.57282900137592,3.22805154986704,0.00635629633076234,0.804119020884327,-4.28394696014214
"73","GB50474",166,147,276,42,252,129,811,289,138,132,284,256,-0.661875475621641,4.87328139628757,-2.74651593307159,0.0162357018471985,0.804119020884327,-3.99862051100154
"74","GB50526",579,254,677,106,387,330,3691,1254,293,585,470,550,-1.03877219498589,6.25076730918273,-2.90981083446892,0.0118267965897762,0.804119020884327,-4.01304836775065
"75","GB50693",74,13,112,10,93,81,20,22,10,6,11,44,1.72336432449701,2.01955252134273,3.2926131387194,0.00560302753255785,0.804119020884327,-4.21603083695459
"76","GB50898",57,30,126,10,72,24,216,78,39,62,95,148,-1.03086074381602,3.18980913682385,-3.0285405058906,0.00938438058458706,0.804119020884327,-4.1035388386324
"77","GB51144",16,12,29,5,16,8,47,50,7,15,25,42,-0.931294918513649,1.46254563245084,-2.78058372368361,0.0151996035773264,0.804119020884327,-4.34434809445692
"78","GB51218",56,61,138,12,47,76,182,225,73,50,229,112,-1.10740541839914,3.61730685752711,-3.01674818232992,0.00960272511784641,0.804119020884327,-4.04541046291593
"79","GB51338",18,6,8,3,10,11,24,23,10,12,13,29,-0.87277608790422,0.898415705188918,-3.33649562282284,0.00514275594020439,0.804119020884327,-4.31723403304081
"80","GB51833",775,652,1576,151,774,1192,758,334,236,295,179,714,1.01705830467022,6.23858329634483,2.8562380551461,0.0131249421860042,0.804119020884327,-4.02342875472355
"81","GB52819",224,194,227,125,396,192,737,312,157,242,344,409,-0.499030695630422,5.31617431041876,-2.74561492973846,0.0162640207211353,0.804119020884327,-3.99756408765949
"82","GB53042",70,48,55,13,63,42,133,118,38,52,51,74,-0.535782210615885,3.0616982374236,-2.75591912317363,0.0159430170083184,0.804119020884327,-4.18116191876237
"83","GB53160",11,8,15,3,19,19,33,26,11,11,18,29,-0.694040914834341,1.17450048467364,-2.76742439568531,0.0155919138036379,0.804119020884327,-4.36609004313594
"84","GB53240",83,58,46,18,64,53,72,34,24,23,51,38,0.540151689915493,2.69864917646371,2.79992741406563,0.0146404120136049,0.804119020884327,-4.2144215059046
"85","GB53464",23,20,12,4,21,13,16,16,7,4,5,10,0.795331227061005,0.761818546503645,2.86933609571434,0.0127951644440994,0.804119020884327,-4.38144666411987
"86","GB53512",153,132,257,13,115,87,598,395,153,124,155,204,-1.02548434851872,4.46893174589264,-2.91109586825859,0.0117972649226877,0.804119020884327,-3.97635637986025
"87","GB53963",135,101,134,50,92,103,360,231,83,81,120,217,-0.595807119752017,4.22319498370975,-3.18011659574053,0.00698036036749539,0.804119020884327,-3.8901302662094
"88","GB53973",50,45,103,25,68,69,223,115,48,43,81,150,-0.702403520215242,3.43728093218441,-2.97723335702076,0.0103717085231669,0.804119020884327,-4.07086782339417
"89","GB54159",140,90,46,59,77,70,69,67,31,24,55,57,0.746975487052309,3.17741435587989,2.77989419444766,0.0152199179991908,0.804119020884327,-4.15859573279697
"90","GB54627",10,6,10,0,10,1,27,12,6,7,10,12,-1.33305166801018,0.0623724744402189,-2.68313900061467,0.0183497861853068,0.804119020884327,-4.43030208857454
"91","GB54829",365,195,53,105,185,121,62,104,56,28,98,82,1.25000185830338,3.88161568767512,2.92048668455232,0.0115836484134865,0.804119020884327,-4.03083483669424
"92","GB54919",68,38,56,28,69,49,70,32,26,22,44,51,0.479415240221508,2.71062561199915,2.69927077401342,0.0177875137604567,0.804119020884327,-4.23543685700387
"93","GB54922",11,8,3,1,7,10,34,18,12,5,13,11,-1.13314425630956,0.434971725332886,-3.12587569563449,0.00776054877515919,0.804119020884327,-4.37244918714036
"94","GB54941",62,35,108,10,26,37,317,138,41,27,74,98,-1.15667112135766,3.07212575111913,-2.84184815192778,0.0134968823088334,0.804119020884327,-4.16564079968582
"95","GB54942",43,44,73,10,31,43,236,118,47,42,70,75,-1.10740076454179,3.02332731239089,-3.86512057716088,0.00184091602337214,0.804119020884327,-3.9485148672001
"96","GB55143",110,27,133,35,76,98,12,39,38,27,11,24,1.87457512977627,2.58421627959022,3.7267331875186,0.00240564027546343,0.804119020884327,-4.06348445609942
"97","GB55527",18,22,33,1,12,17,117,67,14,17,20,43,-1.31859004232743,1.6736653993745,-2.87961149165031,0.0125421722532704,0.804119020884327,-4.31499765835802
"98","GB55638",440,474,546,92,422,297,1156,871,490,320,402,574,-0.674351417729985,6.03998956093535,-2.87301741999058,0.0127039539186848,0.804119020884327,-4.0007885281534
"99","GB55816",150,129,56,45,52,45,22,58,27,19,32,26,1.43724611285874,2.76642542644152,3.41214196312904,0.00443664648830882,0.804119020884327,-4.08444906474765
"100","GB55974",14,9,9,4,20,5,35,16,11,11,19,25,-0.839488701095554,0.979769394583747,-3.29418503989799,0.00558584792155253,0.804119020884327,-4.31533733725342
