"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB42072",161,198,101,99,104,128,132,203,67,162,299,193,-0.42370403353492,4.43026434457823,-2.53733070494944,0.0244009528949983,0.999766554731438,-4.21398906173543
"14","GB42310",2268,1122,575,1231,2705,4445,83,498,21,186,3408,1515,2.48850544562618,6.75558754590758,2.56447782861639,0.0231691404093107,0.999766554731438,-4.28402797842774
"15","GB42761",180,329,117,171,134,182,144,187,36,128,103,172,0.521351773942991,4.41702023938011,2.76187209517319,0.0158590439090062,0.999766554731438,-4.156000808844
"16","GB42801",58,90,43,32,39,17,12,35,6,18,37,24,0.995609371294692,2.08608383206733,2.93193076814602,0.0114112786784683,0.999766554731438,-4.35613974483737
"17","GB42894",943,1901,378,880,594,640,649,565,189,318,628,968,0.612947839275541,6.53835520454215,2.73682277101949,0.0166440082978341,0.999766554731438,-4.21792250724145
"18","GB43079",28,23,11,24,16,34,19,16,1,6,12,13,1.12252312589256,1.07583390563783,2.95457949646172,0.0109205327760431,0.999766554731438,-4.41884362296509
"19","GB43112",40191,76932,22033,24826,20202,68280,20410,43636,9086,21130,16734,15332,0.877989880993397,11.9427836156848,2.65644824680984,0.0194274424642228,0.999766554731438,-4.45345942233697
"20","GB43571",2046,1427,619,455,277,770,2700,504,593,1834,3057,1888,-1.02784938670158,7.28341956122279,-2.36342541104964,0.0339206161825793,0.999766554731438,-4.34256301734176
"21","GB43712",434,902,254,455,233,380,321,506,88,304,308,402,0.404205469656763,5.66776836203594,2.32398394950528,0.0365274158681243,0.999766554731438,-4.27291924204506
"22","GB43790",33,42,16,36,14,46,74,54,15,42,51,40,-0.60835628921896,2.39179371744856,-2.36246251272536,0.0339820943154004,0.999766554731438,-4.41008591370595
"23","GB43892",3892,14642,1368,4844,2019,5743,1175,2450,545,4079,2128,3298,1.02205479921355,8.69970888822271,2.73549456947215,0.0166866736812216,0.999766554731438,-4.34209072708257
"24","GB43916",14,14,3,13,10,10,12,31,5,16,15,27,-0.72936337591827,0.92839604264144,-2.36991072490266,0.0335092989550746,0.999766554731438,-4.47881300863539
"25","GB44058",246,193,155,247,95,270,230,254,128,303,510,385,-0.586098191917464,5.11047285905929,-2.50946090790249,0.0257311919412086,0.999766554731438,-4.20948519718402
"26","GB44070",1548,2307,661,1766,1584,751,278,1044,233,906,1266,1511,0.896970820305866,7.16965428869654,2.49523769892239,0.0264367223287111,0.999766554731438,-4.31106348806836
"27","GB44140",1061,926,331,678,641,455,278,443,184,451,734,683,0.567208084339116,6.27153443051518,2.50187968744133,0.0261049656397945,0.999766554731438,-4.25677129648568
"28","GB44280",14,13,3,10,2,7,7,12,6,18,18,14,-0.760483162328793,0.482235761584559,-2.40984919213292,0.0310791963734059,0.999766554731438,-4.48864371742506
"29","GB44530",77,118,50,85,40,50,94,78,43,89,202,95,-0.523027642187329,3.53993482383014,-2.4246370953428,0.0302228583819388,0.999766554731438,-4.31027405918586
"30","GB44765",70,115,33,61,29,51,61,67,31,93,156,89,-0.499446247341708,3.25864851271775,-2.46026240051782,0.028251629447911,0.999766554731438,-4.32750079661728
"31","GB44976",347,480,151,203,175,240,173,362,90,140,133,187,0.526866210126466,4.91919003321129,2.3394827591505,0.0354811276172538,0.999766554731438,-4.2556082336578
"32","GB45000",438,504,124,415,308,163,98,184,25,88,259,465,0.979186005240198,4.86877556458388,2.4929104064782,0.02655392352016,0.999766554731438,-4.221644752698
"33","GB45036",813,1154,298,595,421,710,477,696,146,402,453,524,0.506074012624452,6.22839723710804,2.94510221991302,0.0111232930962932,0.999766554731438,-4.14582179118166
"34","GB45170",1305,968,562,822,822,589,334,356,167,418,875,872,0.900473369861039,6.47482398651987,3.42802501787894,0.00434774126134759,0.999766554731438,-4.06375068235743
"35","GB45278",772,1918,396,680,330,377,1268,891,586,1291,748,996,-0.757169678169573,6.81961831421143,-2.7921049233593,0.014959797953248,0.999766554731438,-4.22483166937923
"36","GB45351",113,179,65,121,68,89,76,88,31,76,101,114,0.325365008651415,3.71133901060116,2.60090647959298,0.0216102872113497,0.999766554731438,-4.25513394404589
"37","GB45414",383,1002,196,361,168,308,170,423,64,163,207,349,0.674248701023691,5.26684748381294,2.84789633217993,0.0134297490552796,0.999766554731438,-4.11756254703889
"38","GB45499",2047,2188,568,1611,1116,1440,424,742,111,1010,1089,2442,1.0537136302296,7.177192589008,2.4754732527268,0.027448079618537,0.999766554731438,-4.31576206986605
"39","GB45612",64,204,39,59,35,97,30,92,14,35,36,75,0.747078463099013,2.97986098504188,2.42651840913276,0.0301155473402652,0.999766554731438,-4.35954694776306
"40","GB45617",909,1580,655,780,549,1022,729,1073,192,660,600,885,0.466467933596895,6.77436892317324,2.34187219462084,0.0353223772585627,0.999766554731438,-4.32242315557766
"41","GB45641",22,45,12,17,9,13,17,30,18,26,36,40,-0.617874469168264,1.71000550598345,-2.61148615356171,0.0211769289856253,0.999766554731438,-4.41817679150663
"42","GB45674",14,16,8,7,8,13,4,6,2,7,11,6,0.805655537259271,0.273304946293142,2.96669316236152,0.0106666812526579,0.999766554731438,-4.45312512804463
"43","GB45836",78,176,28,75,48,85,26,65,12,49,45,60,0.844907908671108,2.96048456271963,3.50640078392318,0.00373380122968308,0.999766554731438,-4.18200500870025
"44","GB45861",835,317,564,215,1218,600,176,103,67,297,315,601,1.44108376040325,5.63268990713906,2.60493751754173,0.0214441661135992,0.999766554731438,-4.20667049315248
"45","GB46027",216,318,102,174,134,201,127,181,59,152,182,176,0.321041018560572,4.56369743899297,2.69206644262516,0.0181420683763904,0.999766554731438,-4.16373198451525
"46","GB46246",24,39,9,16,6,19,13,13,2,10,8,16,0.78158581515145,0.897493918431763,2.67832367858075,0.0186278870777935,0.999766554731438,-4.45112120065088
"47","GB46411",53,160,21,149,41,59,26,49,14,37,50,51,0.846387994707019,2.83285035364678,2.64348332983265,0.0199169657011899,0.999766554731438,-4.33426431447953
"48","GB47022",78,142,31,84,43,59,97,122,49,88,103,92,-0.446618756651855,3.52071280785788,-2.66285979059553,0.0191897016652818,0.999766554731438,-4.25999267162181
"49","GB47214",24,34,13,19,13,12,11,13,4,19,15,14,0.534320670359779,1.16046808953153,2.37433193585383,0.0332316211143673,0.999766554731438,-4.46930399086999
"50","GB47387",49,73,42,53,30,39,41,56,5,25,25,21,0.823984307893199,2.32146381672674,2.82573592444008,0.0140181536513191,0.999766554731438,-4.35037718543177
"51","GB47470",19,78,9,25,7,11,6,32,2,3,5,19,1.22890381875793,0.812095678077514,2.37813145426235,0.0329947423093213,0.999766554731438,-4.48141724235847
"52","GB47495",192,295,116,212,111,280,114,105,49,201,177,185,0.517990389501303,4.53271938207287,2.40045784739177,0.0316350184339166,0.999766554731438,-4.24784036495534
"53","GB47772",145,105,44,82,52,77,47,72,27,61,72,62,0.468101914686822,3.29792731401137,2.53560834050993,0.0244812028202966,0.999766554731438,-4.30978035189564
"54","GB47954",26,23,9,27,10,24,11,1,1,2,13,18,1.80999715674243,0.542997924730314,3.44441100361478,0.00421147563131074,0.999766554731438,-4.40657205973915
"55","GB48022",574,2680,318,352,247,620,334,385,100,365,367,526,0.690437716056902,5.95668040849729,2.39381497788122,0.0320338919526967,0.999766554731438,-4.26909969312225
"56","GB48147",2345,768,881,653,2426,1465,628,269,233,425,993,1789,1.18753044760423,6.9690497198727,2.33949416377095,0.0354803683044529,0.999766554731438,-4.33443752028836
"57","GB48337",184,229,94,123,73,136,110,128,38,91,123,126,0.378321161861304,4.07480301344675,3.00966738577217,0.00981233944125196,0.999766554731438,-4.12089338424689
"58","GB48571",117,221,54,105,60,125,85,109,36,61,76,107,0.427180273722419,3.7162770706083,2.46866010873961,0.0278052495984399,0.999766554731438,-4.28568654977017
"59","GB48584",16,27,7,10,10,17,9,17,1,8,9,9,0.763136978710035,0.617454047226913,2.4498227663608,0.0288161382740428,0.999766554731438,-4.48117090821953
"60","GB48790",2267,2390,760,1887,1619,1170,505,1123,188,704,1165,1928,1.08763721905493,7.34407593844963,3.52040231199843,0.0036337127858698,0.999766554731438,-4.12975777876339
"61","GB48832",261,92,104,65,75,44,119,886,45,333,432,240,-1.51479190806951,4.45691624197596,-2.99480050880325,0.0100999412418818,0.999766554731438,-4.11995592643659
"62","GB48966",85,225,24,184,54,103,52,45,19,27,71,103,0.935949798064521,3.26652083596702,2.60902938707536,0.0212768042491558,0.999766554731438,-4.30217506941028
"63","GB49017",188,433,115,268,198,336,56,94,17,137,133,409,1.14802738427423,4.48642477245406,2.87239290713308,0.0128075555571059,0.999766554731438,-4.14118069406796
"64","GB49018",163,162,118,160,154,222,53,58,37,117,98,196,0.924616312268673,4.09639500536955,2.87997541304928,0.0126207812022218,0.999766554731438,-4.16148457646038
"65","GB49166",106,132,39,94,68,36,33,46,18,15,38,102,0.971244878314405,2.90591647318156,2.79536607075583,0.014865836721637,0.999766554731438,-4.30347015310118
"66","GB49488",61,68,26,37,13,39,70,68,25,44,88,75,-0.701565869956446,2.78042515482386,-3.44772060301071,0.00418448002690866,0.999766554731438,-4.21193166711608
"67","GB49753",1100,371,388,116,648,345,97,86,63,174,335,489,1.33393009127572,5.24175660539881,2.41373260866722,0.0308520960904529,0.999766554731438,-4.24720108103842
"68","GB49901",123,253,72,79,106,120,83,99,27,79,98,108,0.499734889063373,3.81584751504602,2.64298350577748,0.0199360758479678,0.999766554731438,-4.23725024332689
"69","GB50509",594,910,318,224,366,365,315,445,81,209,268,300,0.724659493307482,5.57340613561828,2.93025068243436,0.0114485383069547,0.999766554731438,-4.10761439985205
"70","GB50655",207,556,134,356,99,257,71,277,46,232,190,112,0.740072959632021,4.69106367045852,2.36479313260158,0.0338334733171851,0.999766554731438,-4.25548870218155
"71","GB50722",29,62,24,26,10,15,41,44,18,29,51,54,-0.66498049264359,2.17937673930115,-2.83796540776509,0.0136903717755659,0.999766554731438,-4.35855679307425
"72","GB50871",1006,1146,432,832,579,1158,594,927,208,531,626,716,0.515103825788292,6.64805641309595,2.83048429913918,0.013889979282871,0.999766554731438,-4.20404653557211
"73","GB50877",171,186,67,120,101,162,81,130,28,70,92,109,0.628688109021286,3.90308939656445,3.52788945969965,0.00358130880948671,0.999766554731438,-4.03362094667583
"74","GB50891",4388,5413,1485,5005,3238,2248,1177,2305,572,1779,2800,4902,0.826696073342145,8.53188967330665,2.70121112472593,0.0178256612541321,0.999766554731438,-4.33932828992945
"75","GB50892",341,419,87,222,307,180,169,152,30,105,186,290,0.720668448104317,4.69915866712732,2.34536407935504,0.0350915954544703,0.999766554731438,-4.2611175148526
"76","GB50955",816,1776,375,1022,353,1341,494,597,182,584,636,857,0.576800893969634,6.58539345347297,2.47979897200715,0.0272236009991519,0.999766554731438,-4.28053611855608
"77","GB50977",32,27,48,21,23,22,60,78,34,22,180,42,-1.14299179644587,2.56773749585252,-2.45946987876042,0.0282941092079234,0.999766554731438,-4.38516113798604
"78","GB51209",40,31,7,5,1,7,27,40,5,15,24,49,-1.2642214765436,1.09763372692249,-2.43557809174693,0.0296038648798401,0.999766554731438,-4.46775624317791
"79","GB51236",231,109,47,76,32,91,191,139,112,85,200,177,-0.817924491928618,4.0223709301986,-2.55948806337907,0.0233909537440596,0.999766554731438,-4.24255881726585
"80","GB51589",87,150,47,96,42,82,60,73,16,63,74,80,0.403005441690458,3.29516264565621,2.56580800977474,0.0231103530645757,0.999766554731438,-4.30374840257569
"81","GB51702",197,334,120,224,109,154,136,170,39,129,172,218,0.360273491343402,4.50229948380317,2.46266756983801,0.0281230848781878,0.999766554731438,-4.23067838823054
"82","GB52203",72,34,52,27,70,56,6,12,8,26,30,24,1.4623646450416,2.05552423789058,2.91282073663104,0.0118422429314023,0.999766554731438,-4.36490891601416
"83","GB52429",841,1280,303,490,682,1134,370,797,98,647,465,384,0.826460595168847,6.29881919382271,2.57524806846182,0.0226972738017931,0.999766554731438,-4.2421334732042
"84","GB52694",144,288,74,181,91,119,141,204,100,235,278,270,-0.552312953454903,4.60471483250689,-3.33205506208809,0.00523986822497373,0.999766554731438,-3.99935491243203
"85","GB52937",36,62,19,34,35,30,35,42,9,12,14,16,0.828557486022414,1.93339268550654,2.55129796868789,0.0237594882823627,0.999766554731438,-4.41302889675205
"86","GB53120",537,717,388,527,387,874,380,566,145,327,547,233,0.690731872523565,6.0009518009552,2.83622735451246,0.0137364928551894,0.999766554731438,-4.15724810495745
"87","GB53212",33,17,23,14,16,11,36,66,28,24,48,19,-0.982158298897927,1.91427628498463,-2.38893719900586,0.032329831599324,0.999766554731438,-4.43462068591708
"88","GB53405",127,180,94,119,78,105,151,145,101,118,294,163,-0.477222461022905,4.31031934598512,-2.43116389557649,0.0298521261401008,0.999766554731438,-4.25022220545045
"89","GB53814",140,266,85,156,96,102,71,191,20,82,107,117,0.542308407854081,3.95660648764796,2.48251372506246,0.0270836237146329,0.999766554731438,-4.26431491952564
"90","GB53914",109,231,60,131,54,82,135,179,81,108,252,122,-0.487224115127787,4.12803213028557,-2.41245390971677,0.0309266980488162,0.999766554731438,-4.26690342858231
"91","GB54362",42,35,26,19,24,20,44,63,23,25,64,43,-0.701662106199887,2.32564341807853,-2.61559495630069,0.0210109083640464,0.999766554731438,-4.37774413061091
"92","GB54586",2,13,7,3,4,5,12,15,12,11,17,11,-1.31438203380901,0.338010727522791,-3.2588344372111,0.0060424069986113,0.999766554731438,-4.42774264750595
"93","GB55158",47,53,53,19,20,40,53,76,40,37,160,53,-0.86158452304603,2.82403409833146,-2.40330862078688,0.031465300943397,0.999766554731438,-4.37483100164195
"94","GB55207",24929,1839,5448,757,2495,2626,1793,807,152,678,883,5889,1.86242878080222,8.06038423951012,2.36284308667486,0.0339577831581427,0.999766554731438,-4.37820198512244
"95","GB55262",77,19,8,11,6,12,53,61,17,16,28,45,-1.11721561512697,1.74438216568738,-2.41867231269736,0.030565516299694,0.999766554731438,-4.44037783949702
"96","GB55614",60,106,18,58,44,32,62,26,7,38,25,22,0.838741920786785,2.37337898975159,2.48307340955414,0.0270548515466584,0.999766554731438,-4.39465376376469
"97","GB55660",108,196,58,104,55,82,127,135,68,84,184,143,-0.378347194504803,3.96696599780304,-2.38479968448887,0.0325829016011785,0.999766554731438,-4.2842150032972
"98","GB55776",21,20,9,6,8,10,19,16,9,17,22,25,-0.657119919701662,1.10838707819383,-2.48835443002843,0.0267848082040355,0.999766554731438,-4.46062740962009
"99","GB55819",20,19,5,21,14,12,7,5,5,3,10,14,0.956457168295317,0.594274194254224,2.62679607671183,0.020564701974964,0.999766554731438,-4.46731895411092
"100","GB55864",149,121,29,117,98,53,34,95,12,43,56,67,0.813498227136218,3.1798863238311,2.54063952823167,0.0242474968413921,0.999766554731438,-4.32299228462531
