"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"51","GB48928",198,348,235,96,75,258,103,180,95,162,177,138,0.385435176775005,4.55969625139943,2.67019449213766,0.0189103551011551,0.974898803306076,-4.16521312378473
"52","GB48966",85,225,184,54,19,103,52,45,24,27,71,103,0.942141853396303,3.26652083596702,2.7094313382326,0.0175353886270058,0.974898803306076,-4.27707642831029
"53","GB49166",106,132,94,68,18,102,33,46,39,15,38,36,1.25926936710822,2.90591647318156,4.63630717777977,0.000435792403746359,0.974898803306076,-4.04361059668993
"54","GB49260",205,131,136,90,124,191,785,326,185,182,212,241,-1.02221163700014,4.89464563154511,-2.68544207490225,0.0183639936574494,0.974898803306076,-4.15908289740277
"55","GB49297",24,26,8,17,6,14,33,22,19,25,45,24,-0.921969464683028,1.58112221487992,-3.21899712409922,0.00652361675933707,0.974898803306076,-4.35792159461924
"56","GB49416",7,11,2,7,4,7,18,13,13,7,45,8,-1.24822501528308,0.514571555225608,-2.70954860134021,0.017531429227235,0.974898803306076,-4.45975878311069
"57","GB49544",2005,1839,23600,1804,1225,10791,1097,3770,1395,496,1082,433,1.79288970672578,8.18797637900472,2.62303245396871,0.0207022656661789,0.974898803306076,-4.33226665736786
"58","GB49558",33,36,19,16,9,18,11,15,9,15,15,11,0.659946018494418,1.28484389165257,3.06571212399964,0.00879212506171649,0.974898803306076,-4.39314480435812
"59","GB49774",218,407,149,97,64,129,153,132,70,29,66,89,0.957436029832838,4.03267871962542,2.78939758545437,0.0150285825203707,0.974898803306076,-4.18471262632863
"60","GB49777",255,262,126,96,99,161,232,209,142,246,369,208,-0.560981723512435,4.80864195582402,-3.0882593271817,0.00841470661407583,0.974898803306076,-4.0415505913306
"61","GB49790",78,153,45,43,19,44,33,49,15,39,29,37,0.757234076469111,2.62923911379821,2.8355757719409,0.013744601363577,0.974898803306076,-4.31606437990836
"62","GB49870",241,412,119,130,31,217,296,387,154,260,281,258,-0.74936079344957,4.89583369587691,-3.21578600497125,0.00656454020590047,0.974898803306076,-4.01251101951037
"63","GB49956",508,741,594,329,252,535,320,412,205,368,503,324,0.49000278343094,5.90876842537262,3.58619461205129,0.00319467640169244,0.974898803306076,-3.95614031091137
"64","GB50004",230,311,156,100,146,231,456,277,221,207,701,209,-0.753894761077562,5.1619877999216,-2.77439827906865,0.0154704096273582,0.974898803306076,-4.13141489341217
"65","GB50146",110,236,214,61,22,206,55,138,30,64,81,67,0.799555630988932,3.66965500803897,2.64782182663091,0.0197407614987958,0.974898803306076,-4.24815917147161
"66","GB50238",136,181,60,86,85,130,456,130,219,152,233,247,-1.10776960939064,4.52707594124839,-3.0775509483666,0.00859190263389453,0.974898803306076,-4.06684458146942
"67","GB50262",311,208,200,126,40,210,110,123,103,82,130,79,0.679432044078625,4.25243613705217,2.92855230223965,0.0114779580855671,0.974898803306076,-4.12187088371187
"68","GB50695",102,170,121,39,19,112,50,61,41,64,70,55,0.540546657244495,3.29660333004029,2.70960634237446,0.0175294799163099,0.974898803306076,-4.26931411481472
"69","GB50875",26,23,12,10,23,21,23,67,22,19,51,31,-0.906583854437602,1.88244767635493,-2.64640352779169,0.0197945830175366,0.974898803306076,-4.40073261389854
"70","GB51089",377,223,103,187,171,220,1505,448,525,466,2553,319,-1.85664639917527,5.82824970363396,-3.89626379390806,0.00175645605949494,0.974898803306076,-3.93047113656121
"71","GB51360",116,196,133,75,37,140,79,116,62,64,83,81,0.427631783935747,3.77073548265442,2.77280394022299,0.0155181147251438,0.974898803306076,-4.20394888178412
"72","GB51532",42,53,49,38,18,74,21,52,14,14,13,21,1.05611463091838,2.14422023878125,3.22887884632528,0.00639927505106419,0.974898803306076,-4.31001974754392
"73","GB51647",121,183,230,60,23,173,72,106,29,28,73,30,1.14956938071769,3.43193937258809,3.38026254851101,0.00476584406316382,0.974898803306076,-4.13456645064021
"74","GB51694",119,241,117,66,49,143,90,103,47,108,91,77,0.401777731798644,3.83973070175299,2.65537793656938,0.0194564115858649,0.974898803306076,-4.22458928970278
"75","GB51744",351,283,460,156,84,492,110,227,71,102,253,181,0.887099391853769,4.85421342749222,3.31715342899663,0.00538866417430926,0.974898803306076,-3.99108860976347
"76","GB51799",45,327,178,202,20,82,53,49,14,20,102,6,1.76179023434937,2.99268750980359,2.65922573417454,0.0193131463914564,0.974898803306076,-4.3258252079757
"77","GB51807",299,246,123,138,166,171,583,273,363,171,883,324,-1.08606659509933,5.29948559313911,-2.90520118484379,0.0120099434232777,0.974898803306076,-4.10565287130932
"78","GB51904",202,222,123,97,53,172,130,121,53,80,102,81,0.548957323616456,4.03814689182802,3.38537416149777,0.00471868410562063,0.974898803306076,-4.03473189624072
"79","GB52023",3176,10996,4123,6212,978,9242,2219,2340,1753,2203,3218,1029,1.14868050629249,8.82038380551566,3.10507283688533,0.00814379370320468,0.974898803306076,-4.28481087694451
"80","GB52155",26,14,21,8,12,13,22,35,13,26,32,25,-0.803352273013056,1.544580786802,-2.75952629424051,0.0159210364246179,0.974898803306076,-4.40817072243259
"81","GB52294",75,48,24,45,16,53,90,87,62,144,104,314,-1.57226444358606,3.33834340442548,-3.83757780205008,0.00196604715131018,0.974898803306076,-4.07425333208839
"82","GB52541",191,455,259,136,79,262,123,237,96,160,138,164,0.468509348773573,4.6938359198585,2.64020146212844,0.0200316183796511,0.974898803306076,-4.16918032382878
"83","GB52630",82,96,42,31,34,46,82,109,47,57,116,161,-0.816352576407434,3.33054668233249,-3.16390982589747,0.00726236443637735,0.974898803306076,-4.17621417532383
"84","GB52702",446,1507,624,222,294,658,314,514,258,279,443,313,0.593662857383969,5.97975142616446,2.77208909013459,0.015539550895316,0.974898803306076,-4.16090082890302
"85","GB53077",2243,2687,1594,985,670,2186,2037,2306,1344,2956,3353,3222,-0.617105165436637,8.18834171128969,-3.54193536196721,0.00348098815863767,0.974898803306076,-4.18031447115443
"86","GB53355",11,6,5,8,2,15,9,16,11,13,26,15,-1.05590324250612,0.626441980984516,-3.07559042270531,0.00862474379433255,0.974898803306076,-4.42622987071257
"87","GB53565",1665,1716,1503,648,186,2670,378,514,203,392,519,319,1.46085312791252,6.5568874756552,4.95086061620089,0.000245559289388355,0.974898803306076,-3.80448284389047
"88","GB53823",12,37,27,15,10,19,8,8,3,13,19,6,1.04214758268052,0.935529663835821,3.07886835873321,0.00856990429918387,0.974898803306076,-4.41435022578743
"89","GB53827",245,322,161,152,131,199,398,287,205,382,833,289,-0.899893182284925,5.30883101348544,-3.83871150308377,0.00196176566055645,0.974898803306076,-3.8726882547841
"90","GB54300",140,159,111,86,48,131,114,148,94,143,199,129,-0.351062608807856,4.16510997943394,-2.67031762003127,0.0189058803609933,0.974898803306076,-4.18713778684549
"91","GB54423",934,1292,677,455,275,794,1892,1147,875,1036,4013,712,-0.985901559719155,7.14048385602628,-3.59269469685722,0.00315468307209919,0.974898803306076,-4.0882964790112
"92","GB54749",106,198,116,53,31,111,109,118,68,186,187,164,-0.523018083474731,4.01551815992998,-2.7052636934779,0.0176766773734565,0.974898803306076,-4.19278096549384
"93","GB54999",86,296,170,70,34,209,59,107,53,80,120,47,0.700320587431884,3.78621345771158,2.62682896388016,0.0205521167198348,0.974898803306076,-4.24059616038256
"94","GB55088",78,216,78,35,52,87,56,72,15,57,45,50,0.782095757139666,3.15382036455888,2.80944632219207,0.0144572830984847,0.974898803306076,-4.26870563434944
"95","GB55624",141,338,218,63,171,258,127,123,58,110,97,78,0.860651159609211,4.28868867047572,2.94216162204922,0.0111787115100697,0.974898803306076,-4.12321962126797
"96","GB55656",151,165,103,101,48,145,136,159,95,155,192,171,-0.419478504700441,4.27116804842899,-2.86928928562176,0.0128758811714481,0.974898803306076,-4.12651767933918
"97","GB55657",49,90,58,20,18,56,76,81,48,63,90,57,-0.633366938470651,3.01201636665006,-3.93822630767388,0.0016206987927142,0.974898803306076,-4.09816110016334
"98","GB55705",2173,3287,4317,2108,330,4139,861,1582,817,998,1924,537,1.02414418913055,7.79045693150169,2.65432799019551,0.0194956834040596,0.974898803306076,-4.30609882047959
"99","GB55819",20,19,21,14,5,14,7,5,5,3,10,12,1.09432111544122,0.594274194254224,3.27278464852143,0.00587487045478432,0.974898803306076,-4.41645656366139
"100","GB55885",165,352,123,70,45,153,229,191,140,163,351,176,-0.627320724607817,4.56161663529407,-3.39125946873727,0.0046649672309566,0.974898803306076,-3.97592908363683
