"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"49","GB45911",917,570,141,147,328,575,314,271,153,94,208,280,0.908054964919502,5.34454302203041,2.78559360097785,0.0151515416908349,0.907397932672981,-4.12735256510182
"50","GB46102",262,165,139,77,167,219,191,168,66,42,89,168,0.681512829819102,4.29279131841817,3.75243392415609,0.00232025589016262,0.907397932672981,-3.91251384449679
"51","GB46218",546,309,466,141,454,503,985,712,347,319,501,560,-0.401274065290498,6.0568600528509,-2.97943943012701,0.0104078288267503,0.907397932672981,-4.11049936682359
"52","GB46296",14,13,35,3,22,12,80,35,15,16,27,43,-1.07617403334726,1.63555273651478,-3.32660423359434,0.0052970491823904,0.907397932672981,-4.34247521956367
"53","GB46334",138,151,144,51,129,196,195,127,78,67,91,121,0.371521515080453,4.12402153730261,2.87883033879943,0.012650989331901,0.907397932672981,-4.13308114969444
"54","GB46630",2849,2129,1750,433,958,1724,5264,3433,1700,2137,1581,2616,-0.778501974568811,8.15181012185511,-2.91342815610005,0.0118303981833404,0.907397932672981,-4.2801727634323
"55","GB46705",2473,1501,2105,675,1266,1172,4794,4156,1093,1810,2069,2530,-0.646219164970299,8.12243220153297,-2.7479819546146,0.0162922147861606,0.907397932672981,-4.30652603332866
"56","GB47073",13,9,22,7,6,12,49,22,12,15,19,26,-0.925368104882258,1.22465290682825,-3.36900464699169,0.00487767293949507,0.907397932672981,-4.36834780507703
"57","GB47185",62,30,7,7,14,25,4,14,12,4,2,13,1.59638307465149,0.781383942655037,2.71315787623102,0.0174229679175824,0.907397932672981,-4.45087458405881
"58","GB47273",152,84,112,38,127,154,282,154,102,120,139,170,-0.435373923805098,4.23008443364041,-3.07581655228114,0.00862982519811819,0.907397932672981,-4.07730153836307
"59","GB47869",45,22,36,7,33,29,88,71,36,35,39,45,-0.780836820029198,2.420092871745,-3.60656918496644,0.00307566924724566,0.907397932672981,-4.22898385274177
"60","GB47948",647,399,514,101,317,419,1486,1324,373,423,649,607,-0.888673708769546,6.22197760004181,-3.85805824419069,0.00189350656822276,0.907397932672981,-3.93586982767187
"61","GB48235",16,16,28,2,17,14,61,33,13,12,25,37,-0.886912903590467,1.47973809637715,-2.95435762730401,0.0109272453834167,0.907397932672981,-4.39125883167843
"62","GB48425",327,236,260,74,153,222,725,483,193,225,317,418,-0.744169494330242,5.30129842978031,-4.58131705022104,0.00048361160648653,0.907397932672981,-3.70292315642143
"63","GB48618",38,41,28,18,34,44,38,34,12,17,23,31,0.52174587452872,2.097178466286,2.74024339228239,0.0165371209735878,0.907397932672981,-4.37084493278755
"64","GB48796",25,25,17,18,16,36,22,14,12,5,20,13,0.802319439082617,1.39173021065732,2.74028905949993,0.0165356652176006,0.907397932672981,-4.41803330125354
"65","GB48813",52,25,49,7,39,28,94,70,29,24,56,72,-0.720215607278787,2.53968491138969,-2.99225955534374,0.0101518522357033,0.907397932672981,-4.29843270944277
"66","GB49081",16,6,26,4,14,17,60,37,13,15,20,37,-1.03763592378026,1.44087292645783,-3.69041903793278,0.00261523458988455,0.907397932672981,-4.32443666131786
"67","GB49283",150,128,165,14,93,61,308,256,83,71,220,295,-0.974871700488626,4.16515695494507,-2.85952265034698,0.0131330471955416,0.907397932672981,-4.15232442039567
"68","GB49391",55,32,102,12,29,54,235,105,33,36,86,124,-1.00225345756936,3.10496408888681,-3.26785715382836,0.00593861321665546,0.907397932672981,-4.19121549584801
"69","GB49708",29,27,35,3,7,7,50,41,21,20,131,59,-1.54743164300045,1.86692381651388,-2.95208574628011,0.0109755408451371,0.907397932672981,-4.36911979668285
"70","GB49802",36,16,21,9,38,46,100,43,35,44,49,40,-0.818653733976676,2.38503616959431,-3.13575040990451,0.00767996529880092,0.907397932672981,-4.29464397016461
"71","GB49830",84,73,44,19,35,75,43,48,19,20,45,36,0.723629622262037,2.61255536890446,3.02569003642459,0.00951332130757382,0.907397932672981,-4.28372810977906
"72","GB50006",27,28,7,7,15,7,46,31,16,23,20,38,-0.992428369621277,1.52052278769504,-2.70020795526683,0.0178627069521733,0.907397932672981,-4.41610703489344
"73","GB50061",109,46,88,27,81,108,238,161,82,64,81,124,-0.572574195818895,3.73417510534514,-3.14129219055156,0.00759758188786204,0.907397932672981,-4.12410727193939
"74","GB50084",38,21,11,24,21,44,7,10,19,13,6,13,1.36746238599539,1.31212846811974,2.85643331558114,0.0132118387787559,0.907397932672981,-4.41242576230183
"75","GB50178",40,32,22,13,18,51,63,100,48,25,52,52,-0.814893248872922,2.50523944009516,-2.91080486273236,0.0118907338412519,0.907397932672981,-4.3147132926189
"76","GB50525",665,359,305,150,273,420,1390,928,429,409,416,439,-0.723453983257126,6.04931813208579,-3.30815236455111,0.00549068983047132,0.907397932672981,-4.03407171243987
"77","GB50593",76,74,73,17,56,53,204,160,55,37,92,99,-0.71643589052958,3.39818168401701,-3.14131644394569,0.00759722328323071,0.907397932672981,-4.17081022133943
"78","GB50610",8677,4613,2729,1203,4209,5197,10350,8932,5801,4654,8462,8209,-0.910885446234429,9.64178420785749,-3.56265201901413,0.00334880791223644,0.907397932672981,-4.278650687094
"79","GB50771",9,6,14,3,5,15,38,25,6,8,33,14,-1.01614016742185,0.824659256826568,-2.89588979028111,0.0122395929356442,0.907397932672981,-4.43267206670837
"80","GB51041",43,40,30,2,21,19,112,81,22,18,43,47,-1.03538540847416,2.153428016068,-2.7131484317161,0.0174232847426587,0.907397932672981,-4.37357326053973
"81","GB51155",64,28,30,8,54,70,181,149,39,29,82,53,-0.905344933153092,2.91745740936986,-2.70401021979927,0.0177324833275466,0.907397932672981,-4.30981590604169
"82","GB51338",18,6,8,3,13,10,24,23,10,12,11,29,-0.803581938798145,0.898415705188918,-2.90511412263717,0.0120226661167515,0.907397932672981,-4.42810866349018
"83","GB51428",51,50,12,30,29,43,16,24,15,3,11,14,1.45962354774689,1.60537380050563,3.24771347843254,0.00617608205726102,0.907397932672981,-4.35463320582012
"84","GB51528",85,65,48,21,51,88,160,92,61,84,88,129,-0.678955437040797,3.46121444117417,-3.96850837418657,0.0015323271482791,0.907397932672981,-4.01341617910444
"85","GB52238",48,65,57,16,34,69,125,117,45,39,46,139,-0.659567882728846,3.10758307765329,-2.72963171591479,0.016878812480505,0.907397932672981,-4.28375899745329
"86","GB52962",186,162,181,72,123,188,369,303,130,123,191,215,-0.393303549735414,4.69827058392393,-3.02072148816867,0.00960563963197103,0.907397932672981,-4.05569893247609
"87","GB53110",37,21,65,7,39,30,267,80,31,22,64,154,-1.36058921896599,2.76612048059383,-3.38191415883032,0.0047567400301326,0.907397932672981,-4.22156246080039
"88","GB53160",11,8,15,3,18,19,33,26,11,11,19,29,-0.723841219770675,1.17450048467364,-2.96984249463325,0.0106036206594262,0.907397932672981,-4.40754659492243
"89","GB53184",99,85,68,33,80,115,88,56,38,38,71,83,0.48099261449466,3.33196607733338,2.99337448597728,0.0101298875927242,0.907397932672981,-4.20257561589555
"90","GB53970",481,312,332,128,269,337,1127,628,265,252,441,499,-0.550959098441401,5.79085156288293,-3.70517577157799,0.00254175514512833,0.907397932672981,-3.91636137165036
"91","GB53979",930,708,867,211,743,702,1935,1148,499,591,977,1126,-0.472678310640781,6.86290369645314,-2.81254897508975,0.0143825645420377,0.907397932672981,-4.21430637825001
"92","GB54076",45,27,53,23,24,47,173,241,56,37,58,96,-1.31084630589478,3.07113847182554,-4.09668971250076,0.00120015742830035,0.907397932672981,-4.07608896945743
"93","GB54388",149,118,99,50,111,150,126,93,63,69,85,114,0.405964748554842,3.87950550638449,2.88323322758308,0.0125435254285669,0.907397932672981,-4.15814651957594
"94","GB54506",577,340,329,194,352,476,1324,668,354,422,484,461,-0.512925022552289,6.07059677266003,-3.00253390163177,0.00995121588964383,0.907397932672981,-4.10696965277737
"95","GB54654",158,95,93,46,97,130,123,106,50,42,94,99,0.391645968746885,3.73116659428639,2.70311108554648,0.0177631939061258,0.907397932672981,-4.21766568725562
"96","GB54835",229,241,124,70,181,203,194,113,95,79,142,145,0.535207185089229,4.40900576441814,2.82263045253416,0.0141049130917949,0.907397932672981,-4.12631977123162
"97","GB55054",117,68,26,31,66,78,43,43,28,10,45,38,0.968863912864365,2.67772696483314,2.82948112891466,0.0139192507758251,0.907397932672981,-4.30951417953549
"98","GB55481",69,69,67,20,58,49,190,185,45,42,83,81,-0.697267520716772,3.34565892086802,-2.81354779551266,0.0143548185650833,0.907397932672981,-4.24179981814874
"99","GB55642",44,24,12,11,9,14,14,15,6,4,7,5,1.14237619351495,0.802502462109149,2.84112328892682,0.0136092249963721,0.907397932672981,-4.43909648208741
"100","GB55816",150,129,56,45,32,52,22,58,27,19,45,26,1.27490835915341,2.76642542644152,2.76385942202492,0.0158007863280486,0.907397932672981,-4.31372223813663
