"","ID","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"18","GB42326",968,354,421,681,703,1764,548,1223,1350,1033,980,1099,-0.537564720264909,6.99245572793801,-2.61573346513474,0.0206533689871528,0.999962716216319,-4.12726447898066
"19","GB42576",31,31,17,22,34,44,32,33,47,55,97,48,-0.790381102069758,2.5129985551924,-2.63563713853801,0.0198734159111146,0.999962716216319,-4.33294269444248
"20","GB42656",22,26,50,43,29,29,26,69,49,45,81,47,-0.723844265776804,2.61040569654415,-2.58315530562183,0.0219943250761644,0.999962716216319,-4.33338130620947
"21","GB42756",11,9,6,5,4,7,10,17,12,10,17,16,-1.00405731983892,0.589640397674682,-3.18472732040983,0.00678691231323694,0.999962716216319,-4.40538948532473
"22","GB42757",33,40,27,35,32,47,27,53,64,43,104,60,-0.687882443584524,2.73904553737251,-2.69193114543828,0.0178189727465065,0.999962716216319,-4.30220621411531
"23","GB43141",54,68,100,112,122,126,74,179,126,174,206,145,-0.694786337014,4.13322472112775,-2.90513871398058,0.0117556646550637,0.999962716216319,-4.06834536645266
"24","GB43427",35,46,57,44,52,42,40,80,65,74,101,78,-0.715551537188821,3.11276150963239,-2.92667708967867,0.0112698829614076,0.999962716216319,-4.21619031616977
"25","GB43563",33,21,54,21,51,31,36,86,39,54,104,55,-0.87748259838632,2.74040279278413,-2.65841509821972,0.0190158417781966,0.999962716216319,-4.30918410747687
"26","GB43657",7,10,12,3,10,9,6,17,24,15,29,17,-1.13503329642865,0.844773016876887,-2.83607927365193,0.0134563198016468,0.999962716216319,-4.42310894598902
"27","GB43684",13,11,15,17,24,25,9,45,26,39,42,36,-0.862965474339318,1.78098000026876,-3.01543895321762,0.00946842373682134,0.999962716216319,-4.33872979753538
"28","GB43814",44,22,40,22,50,60,29,67,84,56,61,57,-0.645736109783478,2.80674526067635,-2.71448014575246,0.0170553080323281,0.999962716216319,-4.29147579065073
"29","GB44157",14,13,25,26,15,19,24,51,21,40,30,24,-0.766192183214543,1.85013685948532,-2.64085989403332,0.0196735293181507,0.999962716216319,-4.38267184962228
"30","GB44166",7,22,36,9,18,7,25,43,28,19,35,32,-1.22258500685005,1.64122274242211,-2.59846622155702,0.0213539455786683,0.999962716216319,-4.40346461127041
"31","GB44218",142,60,74,102,112,230,98,175,177,151,173,142,-0.447621147968518,4.27971912311523,-2.73150036998911,0.0165000895643138,0.999962716216319,-4.09597593160968
"32","GB44330",164,191,165,185,224,150,130,225,256,410,598,396,-0.825307082758918,5.13455693088603,-2.75583140444489,0.0157368790013671,0.999962716216319,-4.00119404411673
"33","GB44661",216,141,114,237,245,278,221,324,283,237,308,338,-0.53777704084195,5.15628364567945,-3.58813706447056,0.00306911748761954,0.999962716216319,-3.70099936369983
"34","GB45020",11,21,18,13,20,10,24,36,19,28,58,22,-1.03142388292436,1.69042821983912,-2.6754503183314,0.0183980632832956,0.999962716216319,-4.38977966904693
"35","GB45055",147,126,136,124,156,165,97,247,332,251,367,183,-0.752810454706432,4.76571367227788,-3.42551252274111,0.00422473590884291,0.999962716216319,-3.80524999263596
"36","GB45070",15,13,10,16,20,16,9,24,25,38,45,21,-0.76846000628279,1.55164227449798,-2.65579841576101,0.0191125022746224,0.999962716216319,-4.4003838833348
"37","GB45542",9,17,23,6,13,11,21,28,21,23,33,21,-1.074265636074,1.414925671585,-2.82406741713651,0.0137758330951257,0.999962716216319,-4.39008329688161
"38","GB45722",155,49,78,136,141,143,52,93,99,87,85,89,0.405256163481519,3.84948096931624,2.94515077219283,0.0108690205688787,0.999962716216319,-4.1026529898935
"39","GB45972",207,225,166,169,224,239,183,289,446,345,533,324,-0.777172610306463,5.30687623546049,-3.52152732712665,0.00349795142409101,0.999962716216319,-3.71985805845141
"40","GB46338",11,4,8,5,7,3,11,13,11,13,28,6,-1.05837927535093,0.448409396998802,-2.53100924144087,0.0243173717999858,0.999962716216319,-4.46824801836591
"41","GB46673",12,23,30,17,28,16,26,45,40,51,70,47,-1.24991796254515,2.20360660793572,-3.82731334246991,0.00192230102988842,0.999962716216319,-4.19582074928447
"42","GB46710",241,137,201,319,276,304,95,194,149,248,164,187,0.496595030980042,4.91381800441253,3.39664766577739,0.00447163443891693,0.999962716216319,-3.79092123099577
"43","GB46883",57,26,21,53,30,49,36,55,65,40,57,66,-0.494595204152077,2.74129827504473,-2.57405415938054,0.0223837303028677,0.999962716216319,-4.32339000856126
"44","GB46886",154,156,184,84,247,78,146,286,238,198,379,258,-0.907296095050032,4.79514719527349,-2.60123030562552,0.0212402745136186,0.999962716216319,-4.08428749170531
"45","GB47185",15,29,32,16,13,17,23,46,31,24,59,43,-0.990323168559438,2.01227730674894,-2.76712679730594,0.0153943863502909,0.999962716216319,-4.35375145825986
"46","GB47623",20,43,35,10,29,20,42,50,56,37,74,33,-1.09506505001492,2.36005583830303,-2.66172699863074,0.0188941800395014,0.999962716216319,-4.34267588123034
"47","GB48200",14,22,16,12,14,15,22,26,22,20,42,26,-0.802132412437477,1.61606741073601,-2.58805593425518,0.0217873632694107,0.999962716216319,-4.40497777326989
"48","GB48270",47,69,60,33,83,37,50,98,109,107,191,76,-1.0218039721022,3.43868007566324,-2.92822928122969,0.0112356484452567,0.999962716216319,-4.17365853411761
"49","GB48325",45,90,87,48,98,72,76,103,123,144,260,151,-1.03096296977259,3.8782719859156,-3.03386705435987,0.00913175826883099,0.999962716216319,-4.08039496431638
"50","GB49255",14,4,1,8,6,10,7,16,9,16,25,17,-1.1822928646434,0.514538363861037,-2.98917752719087,0.00996951749102887,0.999962716216319,-4.42605365793828
"51","GB49535",326,215,205,331,299,540,271,481,361,630,533,518,-0.587489150596181,5.80590937314198,-3.49056004393213,0.00371743823001336,0.999962716216319,-3.72538712829045
"52","GB49780",18,7,30,16,26,16,17,65,28,56,26,23,-0.919804324255034,1.85817762279745,-2.64367347245283,0.0195666566267243,0.999962716216319,-4.38233962293064
"53","GB49830",55,49,49,38,55,53,52,101,110,75,126,78,-0.881539846755719,3.32294656144125,-4.0881639449306,0.00115904846229655,0.999962716216319,-3.96477592550666
"54","GB49853",56,139,147,110,156,71,110,255,191,240,359,214,-1.16818674316813,4.51946490381205,-3.35669467990927,0.0048374781565202,0.999962716216319,-3.88081197577075
"55","GB49857",118,321,309,158,390,134,310,443,323,636,1017,523,-1.3044806095777,5.63016568758034,-2.94419305367112,0.0108894522605421,0.999962716216319,-3.93467834600274
"56","GB49858",39,88,96,43,91,37,72,96,110,130,264,123,-1.14981774400268,3.70591903060713,-2.8266856677776,0.0137055602611436,0.999962716216319,-4.16131878947973
"57","GB50074",58,225,272,75,199,59,141,397,264,236,449,256,-1.36840119336531,4.78452227342689,-2.83079651152357,0.0135959351942964,0.999962716216319,-4.01847939913993
"58","GB50188",28,16,33,37,41,49,30,55,48,39,92,53,-0.637763210976573,2.61786170727365,-2.78497092641189,0.0148681154521708,0.999962716216319,-4.29701167265745
"59","GB50250",73,62,59,67,69,145,61,125,104,138,142,99,-0.551906887909154,3.77529713939088,-2.80399604081635,0.0143263951345226,0.999962716216319,-4.15120991346129
"60","GB50510",83,81,81,32,86,72,91,130,77,126,305,129,-0.981357913738584,3.84405696534415,-2.55360461065752,0.0232831136225604,0.999962716216319,-4.21280814648523
"61","GB50921",52,31,37,44,33,46,14,24,28,30,24,27,0.686714500688621,2.24748087441584,3.84805552372755,0.00184615957583201,0.999962716216319,-4.18343562690155
"62","GB51198",201,180,288,106,392,130,290,329,583,336,586,250,-1.00468639872125,5.36103123706459,-2.63168657507623,0.0200259190534907,0.999962716216319,-4.04346008532649
"63","GB51236",119,117,135,151,196,146,140,338,220,152,226,248,-0.632598830136245,4.71725951830428,-3.06361823705452,0.0086130834919601,0.999962716216319,-3.92685190849242
"64","GB51331",69,31,40,56,48,59,40,75,92,67,69,54,-0.410462395663103,3.09671791204011,-2.74616724069072,0.0160358070862147,0.999962716216319,-4.25432862034452
"65","GB51689",222,117,155,114,216,268,132,287,317,237,280,260,-0.528539504126517,4.9611559505493,-2.85303566891306,0.0130176224846958,0.999962716216319,-3.97156629620709
"66","GB51843",311,126,237,641,388,407,443,962,387,514,507,489,-0.757654839595401,5.94354976310339,-3.16942180436661,0.00699451383079602,0.999962716216319,-3.84828506946007
"67","GB52104",29,18,29,35,37,27,37,51,51,29,49,45,-0.606264210729357,2.4243613518805,-2.86243113158419,0.0127806184388064,0.999962716216319,-4.30209492700608
"68","GB52317",22,86,123,672,63,23,91,948,299,474,1727,169,-2.4252023410441,4.73575512179567,-2.85998841201135,0.0128418262009845,0.999962716216319,-4.0761700949732
"69","GB52600",51,60,60,41,74,53,52,101,91,84,110,82,-0.689857308919393,3.3871953835986,-2.91445069954715,0.0115431603216558,0.999962716216319,-4.18199543162318
"70","GB52773",59,69,53,34,93,68,80,90,117,139,241,79,-1.00016942303186,3.65874144666307,-2.91961133943488,0.011427025545917,0.999962716216319,-4.14401991940534
"71","GB52956",113,127,152,99,178,192,109,154,215,366,586,267,-0.881597458717083,4.80746583091552,-2.54513763369974,0.0236656087835039,0.999962716216319,-4.10354264596098
"72","GB53143",365,192,281,490,442,458,123,328,294,255,261,343,0.453297898969514,5.50884707836045,3.29493252602801,0.00546299411271224,0.999962716216319,-3.78384294460537
"73","GB53249",27,37,25,21,39,33,39,40,43,41,74,61,-0.757267319041454,2.53650769363113,-2.62259673535581,0.0203811312722917,0.999962716216319,-4.33289042816872
"74","GB53284",88,28,31,55,60,66,56,70,67,79,92,78,-0.503131551420454,3.21315210696803,-2.77347447995086,0.015205122676502,0.999962716216319,-4.23534812351723
"75","GB53294",36,71,54,32,88,41,59,79,74,88,173,104,-0.953625412262362,3.36329799740634,-2.63760381853529,0.0197979166354298,0.999962716216319,-4.24902667141468
"76","GB53322",84,127,100,91,158,110,126,176,101,301,396,278,-1.00024412995777,4.50790515020128,-2.76505699123439,0.0154565962526412,0.999962716216319,-4.06305419096563
"77","GB53355",16,10,13,13,18,18,4,15,17,8,6,4,0.804000713789117,0.742723528959641,2.56173313891766,0.0229215187984787,0.999962716216319,-4.45404682033763
"78","GB53361",91,89,122,42,131,70,108,192,142,111,270,142,-0.947509861926857,4.11669656520362,-2.76165662485922,0.0155593308582218,0.999962716216319,-4.11642359251537
"79","GB53449",23,12,15,23,27,28,8,14,15,19,16,16,0.491460673454543,1.41094730964466,2.57370839517434,0.0223986547848286,0.999962716216319,-4.4184093185063
"80","GB53536",34,20,17,32,30,44,30,47,48,43,32,48,-0.528200253231127,2.3771654316025,-2.95773048828855,0.0106041333154155,0.999962716216319,-4.29112592516195
"81","GB53542",4,11,5,3,8,2,7,11,18,7,15,13,-1.22766394913174,0.246800161664251,-2.63383191832428,0.0199429624551018,0.999962716216319,-4.466209409476
"82","GB53705",168,99,180,155,175,174,134,272,184,207,266,209,-0.444772505593666,4.76692835803478,-2.85514211155147,0.0129641142492109,0.999962716216319,-3.98883756489943
"83","GB53788",71,64,83,143,115,115,89,147,116,120,164,151,-0.470117577797164,4.06915376949793,-2.58424754091958,0.0219480343127114,0.999962716216319,-4.16998760947405
"84","GB53976",94,121,119,39,127,66,86,179,283,186,326,100,-1.13498791980847,4.22434095132609,-2.78622439242654,0.0148318158993227,0.999962716216319,-4.09684561371537
"85","GB54001",15,16,21,30,23,27,21,58,25,35,63,29,-0.764430529743373,2.08481066160784,-2.70087517466691,0.0175121651279095,0.999962716216319,-4.35688169494545
"86","GB54104",91,44,77,43,69,60,53,127,120,76,118,83,-0.641750599241175,3.52190898367601,-2.79177275463936,0.0146721773143883,0.999962716216319,-4.19129739657635
"87","GB54272",4,14,10,15,15,8,11,32,21,40,45,40,-1.57905850927132,1.40931876927617,-3.88961762892544,0.0017026988891702,0.999962716216319,-4.28417335220256
"88","GB54273",21,38,30,27,39,24,18,62,44,94,93,79,-1.09449815916778,2.64439058663442,-3.02491735938393,0.00929375468795933,0.999962716216319,-4.2553327098891
"89","GB54274",8,8,7,11,5,3,6,9,15,34,26,15,-1.22078556953502,0.65845222656222,-2.75093727861915,0.015887575949325,0.999962716216319,-4.44016120237569
"90","GB54502",24,30,50,21,52,19,23,47,80,84,122,48,-1.09835929434211,2.69653499095343,-2.70118067852556,0.0175017767158043,0.999962716216319,-4.30642293369087
"91","GB54522",4,5,10,5,12,5,9,20,10,11,28,9,-1.07495069494052,0.5435522562166,-2.66501278912203,0.0187742243614445,0.999962716216319,-4.45265003825309
"92","GB54829",117,233,203,86,217,156,180,293,280,254,507,226,-0.904212797854441,4.98877819123605,-2.59354368403522,0.0215578396040283,0.999962716216319,-4.07158740462597
"93","GB54831",9,7,13,13,15,17,4,9,7,7,10,8,0.635964750392952,0.566295299252388,2.57650354123329,0.0222782803116357,0.999962716216319,-4.45983473479264
"94","GB54962",5,6,2,2,10,10,18,67,152,17,4,13,-2.21013010756631,0.793120788998096,-2.6289056008149,0.0201339521407832,0.999962716216319,-4.44808541524605
"95","GB54987",18,26,26,20,33,18,24,36,27,58,74,48,-0.922422065081931,2.24248218453321,-2.69526855474178,0.0177038826463799,0.999962716216319,-4.34593012712515
"96","GB55144",121,44,39,66,117,109,58,157,175,118,152,80,-0.633037761843995,3.82034965186173,-2.61789372744695,0.020567302814177,0.999962716216319,-4.19520544387833
"97","GB55245",21,9,20,12,8,17,5,11,6,8,11,6,0.780809800053631,0.685275109100282,2.5519958293566,0.0233553287366337,0.999962716216319,-4.45736753992757
"98","GB55268",156,148,153,101,209,124,133,224,259,197,356,210,-0.689487150918358,4.7625530086336,-2.68846833126961,0.0179391565905955,0.999962716216319,-4.0518309663879
"99","GB55391",7,4,5,14,6,12,8,19,14,11,17,15,-0.85346933364368,0.659372386462189,-3.55982156973481,0.00324451718705565,0.999962716216319,-4.37083773192009
"100","GB55982",16,5,12,21,14,28,5,9,8,11,9,13,0.683667315321638,0.826839484745493,2.73226547480217,0.0164755492402946,0.999962716216319,-4.43307861168703
