"","ID","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"56","GB47140",255,90,180,160,288,226,126,268,235,378,310,382,-0.446999960499675,5.08370264991554,-2.76622591151815,0.0155308364801341,0.998923685846276,-3.98158837581261
"57","GB47188",310,109,324,161,209,304,134,190,179,132,163,223,0.470568228974086,4.86399496269259,2.83767018372712,0.0135162902557904,0.998923685846276,-3.97161624335482
"58","GB47301",542,436,649,317,1177,331,468,915,993,701,1020,1446,-0.693898923933249,6.66932975767963,-2.72218189672368,0.0169161113818467,0.998923685846276,-4.05445451767512
"59","GB47457",373,189,341,262,327,375,178,285,263,274,248,370,0.254271672948683,5.42307430748593,2.61202153327485,0.0209288516006215,0.998923685846276,-4.02553413183952
"60","GB47482",314,139,212,254,305,230,165,199,162,205,146,178,0.499001630128309,4.94136225327679,3.0252156389952,0.00937143037342549,0.998923685846276,-3.89617058698185
"61","GB47551",760,224,654,432,1085,700,415,901,853,1280,959,1673,-0.643328508280622,6.79617027240637,-2.98343995346502,0.0101695031482676,0.998923685846276,-3.97971065880246
"62","GB47733",16,12,14,14,13,16,4,8,6,8,7,17,0.848505866905109,0.718417926311129,3.35684286433268,0.00489227226378127,0.998923685846276,-4.3846403802014
"63","GB47754",359,154,316,231,299,273,170,222,190,231,243,243,0.356338355690477,5.17295570054963,3.08619733544727,0.00831662285439023,0.998923685846276,-3.85233480967727
"64","GB48003",45,26,51,30,47,53,41,47,99,65,70,120,-0.707854439639163,3.01397634040113,-3.2545080954982,0.00597930999792845,0.998923685846276,-4.16064280558124
"65","GB48080",43,7,13,14,34,8,5,9,10,12,4,10,1.06751689117823,0.816710186318164,2.66600709440525,0.0188586589932836,0.998923685846276,-4.44133694170613
"66","GB48471",63,36,70,36,28,36,19,30,25,29,24,38,0.672595035684458,2.37661343689417,2.65805831318622,0.0191504871841702,0.998923685846276,-4.33772788681901
"67","GB48938",50,35,58,30,51,37,11,45,20,21,37,39,0.701245666220178,2.35068415429304,3.02811233135578,0.00931845050905161,0.998923685846276,-4.28138485525364
"68","GB49416",17,10,16,4,7,10,12,22,16,22,24,16,-0.829792142733326,1.05852043536364,-2.6537764284166,0.0193095036254113,0.998923685846276,-4.42979426313398
"69","GB49476",175,93,178,57,158,167,166,138,263,208,200,365,-0.655080710613508,4.64664789762047,-2.75203663664647,0.0159645611010831,0.998923685846276,-4.03383645701439
"70","GB49544",1484,477,527,418,875,1173,644,1028,1583,1439,2021,1786,-0.795768856384215,7.22804988429436,-3.0037938234681,0.00977260194487717,0.998923685846276,-4.02250640513161
"71","GB49552",3527,1579,4736,2077,2748,2810,3736,4833,5103,4887,3452,7406,-0.753975369685639,9.09529138263668,-3.99868818340526,0.00140211466048861,0.998923685846276,-4.01499085422198
"72","GB49963",850,509,673,359,1531,604,721,3044,2885,1436,1673,3700,-1.455898540962,7.44823530256433,-4.9504030597119,0.000234737212200354,0.998923685846276,-3.60775567508226
"73","GB50162",100,44,85,73,101,98,46,74,56,76,70,84,0.337813883775347,3.47867331867116,2.66827568509122,0.0187761666105624,0.998923685846276,-4.21896347069393
"74","GB50238",106,41,102,59,119,86,74,130,112,152,344,183,-0.807125738817269,4.05142639136968,-3.09534360051576,0.00816892834943741,0.998923685846276,-4.02290837507892
"75","GB50655",101,72,124,63,348,97,94,190,260,233,177,357,-0.7992358441592,4.51367637713371,-2.80302416117949,0.014459014564962,0.998923685846276,-4.03732086136703
"76","GB50763",240,133,303,134,247,177,177,337,246,260,266,416,-0.429821024038319,5.1373156589105,-3.19944631548551,0.0066610614552831,0.998923685846276,-3.81688597781881
"77","GB50815",94,32,72,40,53,50,21,49,22,34,48,55,0.623238537159392,2.74086938465955,2.85495368233305,0.0130688216039,0.998923685846276,-4.26801717888078
"78","GB50869",201,97,174,180,191,273,89,141,155,139,141,198,0.39524251351163,4.58571491019237,2.69102603275782,0.0179680647833079,0.998923685846276,-4.05553388613331
"79","GB50889",47,22,39,61,90,56,43,75,86,86,64,117,-0.588395374019326,3.20020290669138,-2.73864356475707,0.0163847906513773,0.998923685846276,-4.23911111162002
"80","GB51214",18358,6568,14532,6305,16842,13480,9746,15800,22934,22373,15036,39083,-0.65286729242691,11.1377417422373,-2.71616619592698,0.0171144378603421,0.998923685846276,-4.3676031035369
"81","GB51479",425,160,370,262,681,370,237,580,447,533,506,795,-0.437208450155314,5.95575548209637,-2.59758928773276,0.0215185854028361,0.998923685846276,-4.04434880731516
"82","GB51916",13,11,24,22,30,19,14,39,27,37,35,34,-0.613803114602469,1.86395173824036,-2.58189602765118,0.0221780901924791,0.998923685846276,-4.38855169110405
"83","GB51954",488,253,535,386,411,418,224,375,343,366,337,407,0.320508604049751,5.80679083508904,3.00815239696003,0.00968962325641073,0.998923685846276,-3.87776926634023
"84","GB52325",114,40,63,70,111,144,71,178,188,105,157,390,-0.892215588379453,4.12056090433932,-3.23441307109183,0.00621963729309557,0.998923685846276,-3.9729300585444
"85","GB52805",166,58,136,93,110,105,58,111,67,89,91,95,0.414122114202708,3.83828985632376,2.76186438009085,0.0156629150378057,0.998923685846276,-4.14355076737844
"86","GB52844",46,40,85,50,86,74,46,103,83,94,112,187,-0.647483852908863,3.54067060015148,-3.09176854010358,0.00822634583031361,0.998923685846276,-4.11076466565692
"87","GB53288",34,20,46,24,39,47,28,69,105,59,50,63,-0.740923761256894,2.75369023847839,-3.29232763957957,0.00555191479255849,0.998923685846276,-4.19108671871273
"88","GB53453",18,10,15,8,21,17,16,26,21,18,22,28,-0.524702245270833,1.43898422471874,-2.68032782251144,0.0183437647283882,0.998923685846276,-4.40379429021113
"89","GB53627",227,122,220,151,176,184,93,171,153,128,128,192,0.367443685307226,4.57935382233642,3.13243240730874,0.00759627185797951,0.998923685846276,-3.90563074017649
"90","GB53732",229,135,261,74,116,97,202,646,858,144,243,786,-1.42970189808867,5.12065618847079,-3.31897979911591,0.00526923038777612,0.998923685846276,-3.82593059707548
"91","GB54451",275,114,208,182,179,188,115,194,126,154,118,169,0.428315642935991,4.62890026268276,2.88454250750435,0.0123363227124066,0.998923685846276,-3.98278637053884
"92","GB54716",320,119,249,147,194,331,91,216,184,155,137,182,0.500781215429458,4.78352286507097,2.90798470328015,0.0117848028396617,0.998923685846276,-3.95624016427932
"93","GB54729",32,22,40,25,40,48,18,22,18,33,21,27,0.607624560089981,2.08223248047865,2.9646607552897,0.0105498144351805,0.998923685846276,-4.31647507828546
"94","GB54859",15,10,16,7,18,15,15,21,22,17,25,30,-0.63462556770904,1.36685543018601,-3.04243370147187,0.00906084569360909,0.998923685846276,-4.36759713755439
"95","GB54932",223,74,220,145,210,158,117,224,223,238,215,351,-0.36601087095447,4.82940603001329,-2.83509895318348,0.0135841319369499,0.998923685846276,-3.97599803841365
"96","GB55155",141,58,127,84,123,100,44,97,87,74,71,133,0.379572288875371,3.77664521533184,2.87570590910459,0.0125507464761814,0.998923685846276,-4.12268506512716
"97","GB55325",1942,561,2053,799,1608,1197,1020,2586,1957,2015,1729,3276,-0.643686936528427,7.88288963422051,-3.37655578953272,0.00470685308289639,0.998923685846276,-3.99609725836362
"98","GB55445",14,18,23,10,9,16,24,60,14,27,40,29,-1.00186340082945,1.66984385754077,-2.65550179034405,0.0192452751704161,0.998923685846276,-4.39346132769479
"99","GB55505",341,83,323,108,224,187,245,469,288,237,236,411,-0.607218607756931,5.17043429692538,-2.72414772512166,0.0168517888188807,0.998923685846276,-3.99732504354939
"100","GB55594",46,21,34,39,42,42,18,20,23,21,25,32,0.716278395965008,2.14793499623777,3.99230487550622,0.00141946736942253,0.998923685846276,-4.17668520027234
