"","ID","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"31","GB44043",13,3,9,12,53,1,19,11,12,81,59,71,-1.81870910263405,1.3310625344799,-2.23936605896614,0.0423825439614615,0.999825154851388,-4.43946372314415
"32","GB44200",7,3,6,11,9,16,10,23,34,19,20,15,-1.15939799191005,0.934933939162815,-4.27863487899314,0.000811829078692927,0.999825154851388,-4.23245838906776
"33","GB44548",477,444,175,298,127,869,152,63,216,145,206,241,1.13952276115483,5.10475747789884,2.46467955698034,0.0276835429748204,0.999825154851388,-4.04425753951917
"34","GB44594",184,106,138,161,180,197,107,219,199,217,236,207,-0.235802131756539,4.7235825502353,-2.17260390734046,0.0479915309601396,0.999825154851388,-4.1797633413778
"35","GB44832",20,22,16,36,23,44,14,14,13,22,24,16,0.645442265683576,1.6726508161865,2.35370849965256,0.0341835791344969,0.999825154851388,-4.39780657189393
"36","GB45197",98,56,87,76,98,107,66,120,136,124,125,103,-0.319636023733897,3.87859107848311,-2.51378370533067,0.0252012203351621,0.999825154851388,-4.14625460411026
"37","GB45469",12,28,32,86,48,20,27,129,52,170,86,40,-1.20526269530995,2.8273153291682,-2.40522930048175,0.0310029413226944,0.999825154851388,-4.30347953786752
"38","GB45797",200,541,147,272,93,494,52,21,375,16,68,67,2.15847625456334,4.14734658650513,3.02788368262064,0.00927918064794033,0.999825154851388,-3.99290835816683
"39","GB45822",156,68,103,158,95,144,85,102,81,77,112,72,0.498016081170149,3.93284700528189,2.60480138145801,0.0211550355729759,0.999825154851388,-4.10893691973326
"40","GB45861",373,54,170,126,122,171,504,888,843,269,265,475,-1.66029486416462,5.3265603228738,-4.34348785458193,0.000717583832912802,0.999825154851388,-3.36993492581336
"41","GB46005",335,159,194,270,249,335,143,209,238,252,235,216,0.288937728612171,5.12260997490504,2.96728137802394,0.0104494582901723,0.999825154851388,-3.80172285855155
"42","GB46095",109,36,66,126,76,124,48,86,83,74,66,54,0.387806509937473,3.50143460222178,2.20139089110549,0.0454927346956726,0.999825154851388,-4.28999520933048
"43","GB46211",713,320,352,482,478,587,277,372,413,384,560,323,0.371721781331875,6.00165903584819,2.48244942231087,0.0267592982906698,0.999825154851388,-4.01993444991331
"44","GB46387",69,31,43,47,66,68,54,84,80,63,87,64,-0.368962154933621,3.21245795768767,-2.29945433770193,0.0378667300213602,0.999825154851388,-4.29087662545442
"45","GB46421",66,14,12,25,16,32,9,11,16,11,20,15,0.87940958359445,1.44029649457239,2.65288865940158,0.0192786645926678,0.999825154851388,-4.36800824116061
"46","GB46593",18,14,12,16,18,27,11,34,31,25,31,26,-0.509550115645752,1.6724622487999,-2.46216510263073,0.027816770063659,0.999825154851388,-4.38017548490701
"47","GB46747",25,20,32,42,24,54,9,17,39,8,20,26,0.88610297989812,1.83621783531924,2.50773542084182,0.0254950139778794,0.999825154851388,-4.36238582973044
"48","GB46768",619,282,607,523,602,360,383,600,950,966,976,759,-0.531636495172621,6.49026985382235,-2.43343025671986,0.0293835197564362,0.999825154851388,-4.07717227344357
"49","GB47148",345,310,304,649,418,489,497,600,603,431,829,993,-0.599309934976408,6.25968797696491,-2.4192358932488,0.0301882539161599,0.999825154851388,-4.06697534782472
"50","GB47270",398,34,68,267,110,222,570,322,417,300,342,236,-1.21004295519975,5.04681311219232,-2.89333568193379,0.0120762305976419,0.999825154851388,-3.8810278909744
"51","GB47475",278,209,230,249,320,423,143,310,309,183,237,210,0.363741309019269,5.23971359551508,2.22797708810572,0.0432936974373409,0.999825154851388,-4.12882224868571
"52","GB47499",276,82,66,361,150,294,104,92,130,112,136,92,0.762984228956813,4.37557993496075,2.4641983307666,0.0277089931085587,0.999825154851388,-4.10102966920649
"53","GB47521",1362,1483,1142,2132,2068,2844,1170,1463,1191,1797,1264,1174,0.460462010155521,7.85234682091765,2.17042373237649,0.0481859100226149,0.999825154851388,-4.27383384174274
"54","GB47536",3,18,26,16,15,17,5,77,120,39,27,32,-1.45188472925105,1.74705108366646,-2.26455204292454,0.0404312248869463,0.999825154851388,-4.41084540645899
"55","GB47722",38,9,41,32,32,46,29,102,83,96,39,37,-0.868368486336387,2.65671575167654,-2.87597292717797,0.0124929821268975,0.999825154851388,-4.21607239129161
"56","GB47928",240,58,69,72,77,130,81,119,209,179,212,160,-0.611431493066181,4.18543212466695,-2.47437520861548,0.0271755256099384,0.999825154851388,-4.12128547122454
"57","GB48110",59,6,22,33,19,41,94,99,54,99,70,45,-1.4027239795712,2.70006004844285,-3.95004310244959,0.00152642429912838,0.999825154851388,-4.01568628413125
"58","GB48130",113,24,85,48,34,81,229,418,184,91,124,177,-1.56228068779799,3.9398851355369,-3.56246687166059,0.00324832024068354,0.999825154851388,-3.84681437940806
"59","GB48147",1011,132,343,268,307,543,848,2389,903,674,547,985,-1.35351318855436,6.45178802228217,-3.69504852849353,0.00250631025617417,0.999825154851388,-3.6059594997857
"60","GB48199",173,143,155,209,245,287,166,250,290,276,330,334,-0.400174046539209,5.11952288078924,-2.59834775931476,0.0214199399081506,0.999825154851388,-3.9678236014466
"61","GB48331",90,77,59,124,101,151,77,213,125,311,188,87,-0.597592451805912,4.17948645546232,-2.24180180243504,0.0421900305546144,0.999825154851388,-4.2064512900193
"62","GB48521",179,110,123,195,144,186,94,133,110,143,145,79,0.475200130940819,4.33022128710138,2.92053721829431,0.0114506775232072,0.999825154851388,-3.93106838130205
"63","GB48557",217,73,96,204,207,299,161,305,412,237,190,255,-0.498308191824517,4.93613954252385,-2.44928042590244,0.0285091491071433,0.999825154851388,-4.04852785205565
"64","GB48746",23,13,29,32,21,38,12,20,18,19,10,17,0.714099782245947,1.60512165920182,3.01987799788036,0.009426006231689,0.999825154851388,-4.30039196903398
"65","GB49430",18,12,15,21,24,28,14,34,26,28,36,37,-0.494915433893083,1.83028223574733,-2.44498134460387,0.0287438152174357,0.999825154851388,-4.37209238548674
"66","GB49843",61,16,26,78,55,48,37,79,68,144,95,46,-0.683896057515213,3.05592356393839,-2.42942955765196,0.0296082366014534,0.999825154851388,-4.27354645299708
"67","GB49862",15,13,10,14,24,27,6,15,5,6,22,5,0.999166874411027,0.871441754046301,2.67560854059197,0.0184493008935878,0.999825154851388,-4.40262468055561
"68","GB50215",9,6,8,5,7,3,9,15,14,17,10,13,-1.00831329734021,0.490179762514117,-3.10334203334262,0.00800202756156292,0.999825154851388,-4.37823003005159
"69","GB50627",605,78,257,412,267,347,555,633,631,720,386,645,-1.00016349151282,5.93521163354992,-3.52027519320671,0.00352832561320748,0.999825154851388,-3.59814656506461
"70","GB50758",38,21,28,30,36,43,15,29,22,25,26,21,0.54627567522292,2.04840057411286,3.4439862277691,0.00409793338935577,0.999825154851388,-4.18616576362855
"71","GB50877",107,54,122,153,112,218,56,100,57,142,102,87,0.526162659559795,3.93655565204757,2.3455198969177,0.0347168325121931,0.999825154851388,-4.19676965193799
"72","GB50978",145,58,111,116,118,146,66,105,94,118,110,101,0.259489175707789,3.9850407637064,2.19187969034322,0.0463045461086002,0.999825154851388,-4.24252756779103
"73","GB51034",30,8,15,11,8,14,26,64,37,21,17,16,-0.945964277665206,1.52878064610905,-2.40690585632475,0.0309043313543123,0.999825154851388,-4.3997631364691
"74","GB51422",179,93,105,151,152,169,95,208,195,186,210,178,-0.282431051530648,4.55214312065014,-2.51086824459718,0.025342429337537,0.999825154851388,-4.05533425223456
"75","GB51837",32,9,9,21,25,18,17,25,33,37,24,26,-0.522392479941205,1.71680583507937,-2.24624745993873,0.0418407781941655,0.999825154851388,-4.4126382305853
"76","GB51843",311,126,237,514,489,407,443,962,387,641,507,388,-0.67678995177267,5.94354976310339,-2.62963632826596,0.020164897319059,0.999825154851388,-3.95797319507286
"77","GB51867",151,90,90,95,108,145,56,104,95,121,91,100,0.30036122340571,3.94160910806785,2.25114375738534,0.0414592713119427,0.999825154851388,-4.22715324175002
"78","GB52104",29,18,29,29,45,27,37,51,51,35,49,37,-0.517637063722546,2.4243613518805,-2.27072672408956,0.0399659167017919,0.999825154851388,-4.36263028618723
"79","GB52142",21,14,18,32,22,37,10,15,26,19,14,16,0.555006609876749,1.56958395138129,2.54108154854776,0.023915274026958,0.999825154851388,-4.37478073936951
"80","GB52317",22,86,123,474,169,23,91,948,299,672,1727,63,-2.10680042332899,4.73575512179567,-2.24845354821723,0.0416684784496759,0.999825154851388,-4.1936627005871
"81","GB52885",12,8,8,11,8,24,10,28,53,19,20,11,-0.802693438658652,1.20948035806381,-2.29484722196869,0.038196220277864,0.999825154851388,-4.43316791852445
"82","GB52993",146,51,108,142,135,198,100,210,183,265,200,145,-0.46244573161219,4.46850786075338,-3.13453113062764,0.00752661875357408,0.999825154851388,-3.82766403457335
"83","GB53331",41,14,10,25,13,17,18,29,42,65,26,23,-0.732579335489059,1.86128421245214,-2.34573988300136,0.0347024040623238,0.999825154851388,-4.38766445862504
"84","GB53377",54,7,12,33,28,37,16,17,16,23,14,12,0.683343703526247,1.58810695647551,2.17450988492464,0.0478221988771067,0.999825154851388,-4.43105467900125
"85","GB53517",155,84,113,133,133,189,90,173,210,178,183,185,-0.28279683495401,4.47689231930472,-2.51912179662004,0.0249446308857707,0.999825154851388,-4.06129567437285
"86","GB53527",16,5,9,19,14,5,12,23,14,21,35,18,-0.869038377444692,1.12770971172232,-2.43815238901774,0.0291203779052239,0.999825154851388,-4.41811329469158
"87","GB53548",26,17,12,47,37,39,22,58,39,85,47,41,-0.688745984082875,2.41402650059388,-2.56682781029541,0.02276050970314,0.999825154851388,-4.30368796917997
"88","GB53666",29,13,21,21,28,29,21,48,29,38,33,27,-0.409154158946217,2.04705886629752,-2.29003577520621,0.0385432145013822,0.999825154851388,-4.3843476018292
"89","GB53792",43,15,29,22,33,47,15,16,13,29,26,14,0.788174260576607,1.83047169682192,3.21454273672248,0.00643174872255327,0.999825154851388,-4.24883688187653
"90","GB54151",326,83,146,371,384,367,167,460,445,739,359,468,-0.630125512479295,5.56980266041738,-2.51558465274091,0.025114370619728,0.999825154851388,-3.99934134667303
"91","GB54926",30,24,36,32,33,46,23,75,63,87,43,32,-0.550118871311384,2.61642878615188,-2.28521388803525,0.038893947026088,0.999825154851388,-4.34537137430816
"92","GB54989",28,5,15,25,28,30,15,36,37,57,29,25,-0.58902737200124,1.89933548492619,-2.24564931985383,0.0418876094511421,0.999825154851388,-4.40223054819565
"93","GB55211",1656,2124,491,449,224,1658,457,122,1549,40,399,116,1.96421880100304,6.04669065768261,2.19828021169851,0.0457567630593882,0.999825154851388,-4.17556309326688
"94","GB55351",16,8,11,13,11,13,4,10,10,5,13,7,0.647601507072038,0.591715218387051,2.43790355763802,0.0291341876730262,0.999825154851388,-4.44425868767741
"95","GB55480",37,25,39,33,57,70,32,102,75,88,51,42,-0.503780646963935,2.9246635183245,-2.17067277903113,0.0481636684960009,0.999825154851388,-4.34847147735071
"96","GB55502",8,3,14,13,19,14,9,19,16,23,23,26,-0.727234642921914,1.11682905536311,-2.40800030538777,0.0308401206166178,0.999825154851388,-4.42237197760392
"97","GB55529",82,36,54,62,72,98,52,105,98,89,80,79,-0.277539183122693,3.46776213405957,-2.21465531598375,0.0443828155889734,0.999825154851388,-4.28928523848019
"98","GB55640",67,37,75,42,55,59,52,106,99,74,55,103,-0.48725210475747,3.31428098963337,-2.16811292258234,0.0483927385366676,0.999825154851388,-4.31724041833778
"99","GB55814",44,8,16,54,36,82,47,68,33,115,57,70,-0.780041558064437,2.73656216634768,-2.1713646372082,0.0481019312454119,0.999825154851388,-4.36349255274833
"100","GB55973",706,178,330,482,378,548,385,651,545,616,482,516,-0.337414352879247,6.12094855406925,-2.22092321220144,0.043867221503159,0.999825154851388,-4.14340573138907
