"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"63","GB49878",51,118,531,385,113,39,648,2556,471,1160,429,876,-2.39365989753073,5.8439962577539,-3.77800460002857,0.00214653484019404,0.999602139168513,-3.97303186572862
"64","GB49900",17,9,50,24,72,82,27,13,10,27,24,33,1.02835118854564,2.17668910443965,2.72058838407163,0.0169595909241996,0.999602139168513,-4.38755661949431
"65","GB50090",91,104,281,142,219,159,94,114,146,123,87,242,0.542672125776889,4.58843024893535,2.81401920630892,0.0141450101137103,0.999602139168513,-4.10710757307526
"66","GB50117",24,8,55,19,63,42,14,14,8,16,14,16,1.45181507334652,1.78862026366939,5.40327936381033,0.0001039952536408,0.999602139168513,-4.19618958719021
"67","GB50118",125,268,611,397,519,199,1767,884,1861,811,2824,1143,-1.9934601984313,6.82097330037421,-4.30254233206109,0.000782814629301872,0.999602139168513,-3.94440171087569
"68","GB50368",22,27,69,67,84,124,27,41,38,29,42,65,0.819597943616426,3.00930635214811,2.5749305025529,0.0224669171260746,0.999602139168513,-4.34213717029721
"69","GB50636",345,119,488,250,378,166,381,728,457,640,330,688,-0.674825507997924,5.97931893531994,-2.89224351213605,0.0121449749367329,0.999602139168513,-4.10297687807307
"70","GB50638",11,8,29,19,53,34,11,15,16,18,22,11,0.861355672150558,1.65910541814364,2.6874433246052,0.0180839179083638,0.999602139168513,-4.42339272805606
"71","GB50702",12,13,28,17,55,45,9,15,19,20,10,16,1.03121346113349,1.70650829368664,3.50755044266277,0.00363826557953872,0.999602139168513,-4.33912856189413
"72","GB50831",54,28,186,115,93,138,233,160,223,205,93,189,-0.709920443495995,4.4152880717917,-2.83266758379898,0.013640692451084,0.999602139168513,-4.1289499738841
"73","GB50837",357,267,713,305,535,326,204,332,412,499,179,481,0.580828366958499,5.94440400963856,2.7450556800818,0.0161736422341828,0.999602139168513,-4.12515613743675
"74","GB51189",81,68,290,296,233,166,298,439,322,263,366,284,-0.718521451967659,5.30557982549287,-2.55738707366764,0.023237033983561,0.999602139168513,-4.16880190383176
"75","GB51191",6,3,7,3,15,6,9,15,13,15,12,17,-0.836935401942892,0.67451714455735,-3.00403751098083,0.00976136865712894,0.999602139168513,-4.44324745116173
"76","GB51332",356,253,700,306,658,405,340,405,363,340,271,674,0.417355524023441,6.10085331684593,2.62307867504394,0.0204779624693975,0.999602139168513,-4.17270874087896
"77","GB51441",203,132,388,195,418,217,280,601,250,721,298,540,-0.497232526011532,5.755517118532,-2.53273188889788,0.0243625153613006,0.999602139168513,-4.18582692830065
"78","GB51446",66,9,168,34,29,41,109,103,77,247,124,109,-1.20317899770744,3.58580637515162,-2.80143332846311,0.0144956606760496,0.999602139168513,-4.24815701223287
"79","GB52156",16,10,31,33,48,47,14,29,10,29,17,26,0.746360148326746,2.00465164999551,2.59152566887407,0.0217611569809804,0.999602139168513,-4.41422839812854
"80","GB52303",13,6,14,9,15,18,8,7,7,8,6,7,0.948710719606221,0.737842108129482,3.52226791909664,0.00353498209909476,0.999602139168513,-4.40544869186236
"81","GB52328",27,22,51,40,61,41,29,27,37,37,14,46,0.586511960932625,2.55575666099309,2.91048193179683,0.0117202224642033,0.999602139168513,-4.33103884951202
"82","GB52511",79,51,220,121,207,187,196,204,198,205,160,274,-0.362323872067452,4.79392933254965,-2.55394675032782,0.0233910157928389,0.999602139168513,-4.171336320826
"83","GB52882",338,321,923,595,930,707,537,479,595,541,338,811,0.416376807167601,6.58366555548443,2.57599793878566,0.0224208632409328,0.999602139168513,-4.22862271127841
"84","GB53113",332,100,507,180,175,129,421,556,1644,351,333,460,-1.1268731814104,5.81047838676509,-2.61397800604967,0.0208403503186272,0.999602139168513,-4.18104059729111
"85","GB53516",196,155,277,238,148,362,697,764,880,575,345,254,-1.03985687444167,5.88016848808624,-2.81053860802334,0.0142411415797394,0.999602139168513,-4.12821154543801
"86","GB53525",43,9,25,31,22,7,83,84,66,63,26,43,-1.35092177250145,2.52265978944486,-3.15801729918793,0.0072191837335349,0.999602139168513,-4.30749255401184
"87","GB53655",27,54,49,44,97,69,24,21,35,56,32,38,0.909594632745103,2.85117860128968,2.75902495162639,0.0157409807203011,0.999602139168513,-4.3270084529758
"88","GB53724",26,31,60,30,93,60,12,42,14,28,23,58,1.06105068264844,2.56023442181029,3.41836227640213,0.00433262765143212,0.999602139168513,-4.26466333077791
"89","GB53783",9,4,10,18,24,33,2,1,5,8,20,7,1.62408367992697,0.579319391565355,2.61016304025757,0.0209941027821044,0.999602139168513,-4.47801488419243
"90","GB53832",107,55,151,242,251,100,280,400,238,261,297,225,-0.809355236899898,5.05050250744892,-2.78136478894675,0.0150724666772895,0.999602139168513,-4.10492551297526
"91","GB54146",145,90,415,209,387,310,385,508,263,372,293,518,-0.447913903660755,5.65689838722673,-2.87183943635333,0.0126381338082951,0.999602139168513,-4.07950196547544
"92","GB54243",38,21,99,41,102,72,103,107,67,138,56,123,-0.487035727751055,3.62483925051596,-2.87872470162658,0.0124695565224624,0.999602139168513,-4.21464029846148
"93","GB54395",204,223,525,264,196,189,92,189,198,217,143,301,0.757893548706445,5.18155038091401,2.56881058233111,0.0227327261888814,0.999602139168513,-4.1530634968631
"94","GB54500",173,103,406,245,432,329,356,484,309,509,275,501,-0.357588520030183,5.76114189213473,-2.84438960848359,0.013332761883398,0.999602139168513,-4.09152788016383
"95","GB54548",3,3,12,11,12,6,17,21,15,12,23,15,-0.914267809067815,0.943499336410904,-2.7222075507396,0.0169064479753316,0.999602139168513,-4.45514081848852
"96","GB54910",73,75,202,134,218,211,86,88,116,166,123,137,0.56149380965792,4.44982974181229,2.59798736277806,0.0214921930083867,0.999602139168513,-4.18130017288684
"97","GB54933",9,7,13,13,21,29,2,8,5,23,7,6,1.23441413165865,0.794785445236678,2.82779055962676,0.0137708551432724,0.999602139168513,-4.45363971195651
"98","GB55685",17,17,40,20,44,33,14,20,9,17,17,46,0.799465551347322,1.94101322718324,2.82408668170788,0.0138705210650234,0.999602139168513,-4.39108662108334
"99","GB55749",28,14,32,29,33,28,13,28,18,13,15,32,0.717367198912171,1.96306052408633,2.72348796889127,0.0168645381538377,0.999602139168513,-4.40117890902075
"100","GB55841",14,22,34,15,21,21,12,11,19,23,7,13,0.80714743889819,1.53895453228042,2.62280731586899,0.0204886791104714,0.999602139168513,-4.43679029078224
