"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"26","GB51699",81,66,108,141,204,175,188,237,209,278,272,217,-0.470302735471145,4.84268461678138,-3.74910427155324,0.00227251959215005,0.748264658831473,-2.10431692284336
"27","GB52773",33,77,69,80,90,117,29,40,65,43,59,53,1.06589698583856,3.33639678206292,3.76452697127091,0.00220538222625939,0.748264658831473,-2.58546468498497
"28","GB53230",68,59,85,76,192,160,174,191,158,181,290,183,-0.499771049728262,4.55490801785533,-3.74780897013785,0.00227825193399348,0.748264658831473,-2.15899238112439
"29","GB53794",91,50,84,94,189,203,162,251,170,246,258,160,-0.432939731785506,4.660282260811,-3.71631379825364,0.00242224689736457,0.748264658831473,-2.16452300772521
"30","GB53872",35,39,10,9,114,35,136,338,119,230,121,70,-1.89438943625966,3.49379409880085,-3.73638340064069,0.00232945632919329,0.748264658831473,-2.63770048475493
"31","GB54381",61,39,58,74,147,103,129,197,95,183,217,137,-0.583290681502511,4.19790090927362,-3.75873784713171,0.00223034359709227,0.748264658831473,-2.25156128595448
"32","GB54601",217,136,254,309,453,507,516,467,508,593,957,519,-0.520259226924811,6.12309296063316,-3.73262181859458,0.00234656866395499,0.748264658831473,-2.20525324204189
"33","GB49433",108,60,127,125,177,218,222,249,200,266,371,187,-0.456787308821934,4.91471930966194,-3.62610221847075,0.00288794632194026,0.752192937960493,-2.21888491803597
"34","GB49706",189,73,120,230,433,398,355,389,424,541,984,481,-0.790501409166911,5.76691736538845,-3.6528515045223,0.00274109815186403,0.752192937960493,-2.24470245705823
"35","GB50971",84,65,101,91,205,214,201,183,194,300,374,223,-0.556456856380908,4.8282018380313,-3.67976321694343,0.00260098861483131,0.752192937960493,-2.18299671316186
"36","GB52040",17,23,15,17,40,50,17,28,19,9,15,9,1.16506329315519,1.74968516450265,3.66382046308284,0.0026830896490933,0.752192937960493,-3.24205837486093
"37","GB55380",10,13,28,17,28,32,11,13,12,16,18,17,0.906845164020848,1.56693788653064,3.63309423864356,0.00284880899807278,0.752192937960493,-3.31082898584458
"38","GB52500",131,85,140,140,222,226,264,252,362,503,410,222,-0.631279689880512,5.2386403496674,-3.60857281447251,0.00298847665667138,0.757893408956371,-2.23576907403303
"39","GB40261",580,301,434,875,2015,1924,2837,2356,994,3945,6032,1110,-1.12736401977062,7.88557529281934,-3.13790583351585,0.0075136487740783,0.761222663594181,-3.14338214658473
"40","GB40341",103,49,103,110,199,184,170,220,171,303,249,204,-0.423116783794866,4.75082258560305,-3.2855113648851,0.00562530580503143,0.761222663594181,-2.58582945989032
"41","GB40360",208,161,219,282,367,399,434,544,419,597,545,421,-0.419769940728888,5.93787163907734,-3.34885959521522,0.00496821743509242,0.761222663594181,-2.54365501550159
"42","GB40461",820,474,849,921,1314,1325,1733,1558,1695,3465,2494,1311,-0.592891399415931,7.82566923827211,-3.07274928841932,0.00853692662436627,0.761222663594181,-3.1772327165877
"43","GB40718",835,325,1126,1246,2171,1575,2370,2205,1779,2571,2482,2849,-0.737815093589589,8.07592907975486,-3.06178606090253,0.00872222327682151,0.761222663594181,-3.23539781039823
"44","GB40848",69,36,31,74,120,163,37,62,74,68,90,42,0.74180168928867,3.47712277869084,3.07687855542645,0.0084681528969563,0.761222663594181,-3.07575231615656
"45","GB41073",88,49,145,149,370,260,378,382,272,402,1037,245,-0.904329294812057,5.37019907022638,-3.49688552438057,0.00371764478752084,0.761222663594181,-2.38340842972395
"46","GB41080",57,33,119,118,198,92,181,184,177,264,225,219,-0.719761771222787,4.54532594037402,-3.11763957490132,0.00781812300063342,0.761222663594181,-2.80326910181236
"47","GB41467",184,97,375,278,603,388,137,281,185,198,314,335,0.751409844452505,5.43973400386312,3.12275605411659,0.00774011520195572,0.761222663594181,-2.70918824188911
"48","GB41897",27,22,35,32,59,45,57,76,53,91,81,77,-0.568521457669703,3.11383501074305,-3.35711300595879,0.00488847869883413,0.761222663594181,-2.9770260608744
"49","GB41902",145,84,161,164,248,275,245,322,351,351,356,302,-0.44275366823692,5.31544400702702,-3.55340896816266,0.00332854713224454,0.761222663594181,-2.27973384007979
"50","GB42219",2,3,4,3,23,19,13,31,30,51,64,10,-1.58822973885018,1.1860572237326,-3.25819161775399,0.00593491705776994,0.761222663594181,-3.60447566027395
"51","GB42238",53,29,50,72,96,111,111,136,135,113,149,93,-0.455587860427602,3.91350174620697,-3.12571101608104,0.00769541600129297,0.761222663594181,-2.91572151093322
"52","GB42326",1025,522,354,548,1223,1350,545,609,582,774,968,421,0.767672096120845,6.87956651430787,3.1232654959504,0.00773239057511383,0.761222663594181,-2.9268442706219
"53","GB42367",90,62,98,96,148,179,201,256,167,270,245,138,-0.501908150886086,4.67447961516328,-3.4727517841066,0.00389746878206506,0.761222663594181,-2.40662864444312
"54","GB43171",171,73,161,183,314,285,376,303,262,663,492,349,-0.608273836278157,5.50579359621282,-3.33652947453204,0.00508978109816145,0.761222663594181,-2.52582304345645
"55","GB43180",143,117,282,310,603,576,695,549,561,780,592,740,-0.744221408339325,6.20265471094249,-3.33410499669855,0.00511403307900619,0.761222663594181,-2.61810669985023
"56","GB43203",348,168,326,320,900,678,726,720,645,1042,886,618,-0.487767813702185,6.55775789158811,-3.1327950598951,0.00758930022590358,0.761222663594181,-2.87081957009409
"57","GB43575",51,25,76,61,221,93,158,150,114,311,237,165,-0.789543703409533,4.27973251907248,-3.05292430156778,0.00887491412049505,0.761222663594181,-2.92021551465903
"58","GB43635",113,63,135,117,234,251,261,322,218,344,390,175,-0.496227664376604,5.0652598880589,-3.52867240949303,0.00349349882639198,0.761222663594181,-2.31246030362021
"59","GB44520",1631,831,1533,2110,2970,4004,3796,4366,3185,4480,5119,3028,-0.550508471395764,8.88918795266635,-3.13733364070967,0.00752208111295608,0.761222663594181,-3.33697713957143
"60","GB44944",19,7,17,27,37,32,47,44,31,53,73,36,-0.636743000735916,2.42009480054787,-3.07486265727334,0.00850165906337028,0.761222663594181,-3.3870826922219
"61","GB45436",130,82,126,161,276,228,230,318,235,327,302,249,-0.339289043287342,5.14961458807617,-3.080927032137,0.00840125891768484,0.761222663594181,-2.77309436142229
"62","GB45526",245,124,329,420,677,524,551,715,632,697,850,843,-0.5907802774094,6.39542869901888,-3.23683477573739,0.00618877774283645,0.761222663594181,-2.74301175279504
"63","GB45569",208,120,229,262,467,434,420,601,331,737,645,472,-0.49259259609815,5.97722712612685,-3.55591289429905,0.00331229490726476,0.761222663594181,-2.34655266600393
"64","GB45649",39,32,51,58,134,117,121,149,113,124,141,109,-0.467137066758113,3.93491547682372,-3.22761762556317,0.00630166521332012,0.761222663594181,-2.81725715204166
"65","GB45681",21,5,19,17,30,27,35,44,47,100,42,43,-0.935087169665011,2.35369863728304,-3.22146178098312,0.00637820286632978,0.761222663594181,-3.3197846488334
"66","GB45879",60,17,49,54,121,108,112,113,88,160,187,112,-0.564430584487372,3.87201052771957,-3.05270057215513,0.00887880317105326,0.761222663594181,-3.00016805188009
"67","GB45972",109,301,225,183,289,446,118,180,208,160,207,166,0.939053645556013,5.11265141379693,3.32419008833379,0.00521442389019641,0.761222663594181,-2.49790748910563
"68","GB46069",182,86,188,197,463,339,380,633,290,554,464,423,-0.564185786819027,5.72412756981065,-3.49750267626189,0.00371315768272454,0.761222663594181,-2.37501898106245
"69","GB46268",244,61,289,284,511,328,510,519,480,1140,639,616,-0.840035164332334,6.06389835925019,-3.06423823119035,0.00868043401544709,0.761222663594181,-2.87540478354071
"70","GB47021",6,8,4,16,12,19,9,3,3,8,8,5,1.20325641972107,0.413471454393404,3.0975565092953,0.00813194821444196,0.761222663594181,-3.81573717340586
"71","GB47405",297,142,343,440,609,622,650,609,642,1016,1000,713,-0.559995127746003,6.50036945670016,-3.35325754265763,0.00492556635030217,0.761222663594181,-2.65285548225636
"72","GB47925",441,175,452,452,847,804,959,1065,900,1348,1033,688,-0.593003011250786,6.86776311245972,-3.39494573976316,0.00453909897307269,0.761222663594181,-2.70108813679404
"73","GB48017",43,24,34,38,92,84,78,95,76,95,117,88,-0.435215617364133,3.49578305697785,-3.23090012541386,0.00626122864085688,0.761222663594181,-2.94658225615077
"74","GB48552",118,99,173,185,238,346,410,356,599,386,388,330,-0.718862463674526,5.5265324397879,-3.56328949505179,0.00326488023695438,0.761222663594181,-2.2999050769005
"75","GB48692",465,265,372,457,860,937,989,951,891,1320,1020,738,-0.460703940335492,6.91532573494173,-3.1029380311166,0.00804664663295684,0.761222663594181,-2.97020345723113
"76","GB49037",206,83,228,257,492,334,452,597,362,662,500,463,-0.583654658309214,5.87692006356189,-3.36577545327246,0.00480616968255245,0.761222663594181,-2.52829246985202
"77","GB49159",104,60,109,108,197,174,190,221,172,303,287,161,-0.405068689927115,4.77601327253045,-3.16153774019695,0.00717348995965271,0.761222663594181,-2.71113216222927
"78","GB49347",464,99,245,400,671,707,836,1369,500,1537,1233,669,-0.918063923125515,6.65076201385912,-3.10260565283052,0.00805188923690289,0.761222663594181,-2.93429176176673
"79","GB49397",582,681,547,551,646,635,356,506,507,546,860,415,0.855237811940948,6.58127569735308,3.20835685741518,0.00654424723307282,0.761222663594181,-2.77903228208724
"80","GB49511",196,130,178,157,360,376,99,210,199,162,376,143,0.710562727044615,5.08908990495403,3.51530976487557,0.00358601498408136,0.761222663594181,-2.29060004843315
"81","GB49514",76,59,101,111,228,192,188,219,189,214,252,276,-0.446268576455789,4.77625417377415,-3.0543870201854,0.00884952953386832,0.761222663594181,-2.82741064862274
"82","GB49974",217,99,196,219,555,470,489,656,337,581,640,377,-0.506625947659518,5.92386820673736,-3.15134273425432,0.00731831420400928,0.761222663594181,-2.74903182373859
"83","GB50189",84,86,99,133,221,241,88,95,137,98,180,155,0.60753950622069,4.44333774931173,3.09165647424579,0.00822650172741422,0.761222663594181,-2.81852310938887
"84","GB51129",38,33,43,41,73,90,41,65,39,45,62,41,0.512963273156202,3.078701761061,3.28084123799902,0.00567706210112987,0.761222663594181,-3.03518546327126
"85","GB51188",116,57,165,174,278,212,214,494,318,399,299,321,-0.632772552761691,5.2600359171446,-3.32328646929165,0.00522367094591083,0.761222663594181,-2.53277183318588
"86","GB52168",151,81,98,129,253,238,240,270,271,377,333,205,-0.448606249714127,5.11222408062755,-3.13531361973432,0.00755192533567703,0.761222663594181,-2.72050372483795
"87","GB52600",21,32,60,52,101,91,27,51,38,34,51,60,0.813991612284924,3.02037456549785,3.20888054034039,0.00653752990745578,0.761222663594181,-3.10972186535158
"88","GB52624",13,7,19,21,33,28,16,10,8,15,27,16,0.82457145348005,1.50914429231761,3.14804574200978,0.00736576979879772,0.761222663594181,-3.56420200864094
"89","GB52639",33,17,22,32,39,55,22,30,31,33,33,21,0.604485783910736,2.35827382745776,3.09714917450684,0.00813844127897894,0.761222663594181,-3.37873238080831
"90","GB52739",500,244,480,495,849,970,973,1224,931,1160,1076,789,-0.441190830104595,6.98951442336993,-3.2004244532494,0.00664684362507165,0.761222663594181,-2.89779966726215
"91","GB53012",598,1377,803,663,711,1127,345,462,768,540,912,560,1.19204189020642,6.89484335866575,3.18720689993301,0.00682137547643856,0.761222663594181,-2.87204859295352
"92","GB53234",18,23,9,15,22,34,9,17,14,12,14,10,0.994772999560473,1.43575603605308,3.22129950341017,0.00638023303144055,0.761222663594181,-3.54695517648012
"93","GB53237",21,16,40,41,68,43,68,66,56,97,100,92,-0.68544002468402,3.16858029488484,-3.27229111545905,0.0057730567163916,0.761222663594181,-3.02657378842905
"94","GB53916",73,30,119,138,230,202,183,253,191,320,288,291,-0.62928100571496,4.82993677500514,-3.08584129954643,0.00832076408259089,0.761222663594181,-2.80248663190583
"95","GB54758",76,64,101,74,183,94,45,85,51,99,44,93,0.95219610894588,3.75329842597399,3.37459162436049,0.00472382886195348,0.761222663594181,-2.73956605982573
"96","GB54783",356,172,336,460,568,762,870,830,974,1044,1062,501,-0.611894315674181,6.65437738705824,-3.33299643645013,0.00512516056263847,0.761222663594181,-2.7088098664783
"97","GB55425",128,183,128,96,169,197,73,73,157,98,125,95,0.97263109886846,4.37974602578314,3.37247025701961,0.00474351151426177,0.761222663594181,-2.56223362830437
"98","GB55480",36,46,25,32,102,75,26,26,27,63,37,39,0.912596041697305,2.8027774014258,3.24886051425465,0.00604452562921891,0.761222663594181,-3.15004303288859
"99","GB55511",77,58,56,44,76,93,164,172,148,160,127,236,-0.921397793201993,4.16608843912804,-3.46009254154891,0.00399527505037076,0.761222663594181,-2.5550784344162
"100","GB55651",7,7,11,21,15,15,2,10,8,7,14,6,1.14680879481983,0.706016907978205,3.17745985143972,0.00695300297283782,0.761222663594181,-3.73001525900559
