"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"91","GB55184",127,187,343,118,242,340,96,145,221,162,116,91,0.463225070783134,4.83476846248545,2.41631867829402,0.030421747321114,0.999792662405231,-4.21637577078835
"92","GB55207",2495,2626,6533,3594,1449,4981,152,678,883,5889,1542,860,1.69879441730509,8.22967616465048,2.7830665624669,0.015021715427145,0.999792662405231,-4.32993025763411
"93","GB55301",73,100,88,71,252,106,36,131,250,330,82,298,-0.821717395368319,4.4066715803602,-2.4604888669206,0.0279691707469168,0.999792662405231,-4.22889892842293
"94","GB55312",18,50,51,21,36,41,7,21,22,21,25,14,0.744761045222836,2.07167969701078,3.03520810853979,0.00918282074123197,0.999792662405231,-4.36111064892239
"95","GB55375",928,754,1475,474,1416,1550,271,622,719,883,621,402,0.640228602587255,7.00102785376725,2.9172730060996,0.0115649808332528,0.999792662405231,-4.20265698452371
"96","GB55426",228,384,659,348,603,489,76,342,344,480,257,293,0.453638928041055,5.84653647357439,2.42979903470403,0.0296522396682414,0.999792662405231,-4.22410434739078
"97","GB55467",25,59,72,50,80,110,21,34,47,39,29,59,0.536367602970018,3.02027101678377,2.42346263207603,0.0300115992340233,0.999792662405231,-4.37016810183124
"98","GB55618",25,47,54,20,86,70,15,20,12,37,17,23,1.04578757955372,2.3619728857355,3.49671111971358,0.00371584541957977,0.999792662405231,-4.28314263578522
"99","GB55715",56,53,97,44,93,95,11,38,40,80,42,59,0.55653732993658,3.17229498032062,2.53384293580579,0.0243094486838445,0.999792662405231,-4.33799384199301
"100","GB55884",2,10,7,2,16,6,5,11,22,16,7,13,-1.14640387713245,0.533508303250907,-3.39174951685626,0.00456411852323182,0.999792662405231,-4.42481516463327
