"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB45685",129,75,177,243,196,284,574,173,216,628,508,297,-0.741923993815035,5.40202634663921,-4.80457934145968,0.000302825327732837,0.130103725151351,0.544729488615674
"15","GB45694",14,7,36,23,31,45,87,28,38,95,87,55,-1.09450495057175,2.65845714525812,-4.74041606305637,0.000340985197691555,0.130103725151351,0.397392754414319
"16","GB46438",11,7,16,24,18,30,67,27,35,71,47,112,-1.39392554863316,2.35953004082771,-4.72195143211566,0.000352865411630414,0.130103725151351,0.331247919196505
"17","GB47229",4,5,8,18,12,18,28,25,25,48,30,41,-1.34757368383465,1.61634961639685,-4.70446457318553,0.000364511837614037,0.130103725151351,0.194330117806182
"18","GB47302",59,41,77,126,96,113,90,32,36,50,94,29,0.964350514763046,3.44135821830864,4.84239583973437,0.000282434319100532,0.130103725151351,0.619635923516287
"19","GB47556",4,4,4,8,5,9,20,17,21,24,16,27,-1.48706024127159,0.932611928009712,-4.78798055991638,0.000312251899630822,0.130103725151351,0.187100300139224
"20","GB48260",10996,4592,8070,13042,12324,11312,6881,4535,4605,4353,7169,4178,1.17188473958842,10.2346943225613,4.91737782576655,0.000246104870105232,0.130103725151351,0.592479237742252
"21","GB49022",62,66,85,120,108,168,289,103,131,273,284,171,-0.745893728025209,4.5518932838461,-4.8172913545691,0.000295805810030787,0.130103725151351,0.575449363302734
"22","GB49080",71,65,158,243,162,282,134,64,65,157,128,80,0.842692762125768,4.350071588847,4.81623764068356,0.000296381202373329,0.130103725151351,0.57594632252427
"23","GB50238",86,85,152,233,247,130,106,41,74,130,102,59,1.11116859362437,4.20132664690271,4.98199596164523,0.000218694380331025,0.130103725151351,0.863821354928483
"24","GB50682",7,1,8,3,9,23,25,34,24,63,43,53,-2.21345461938553,1.44092706182006,-4.80284186938823,0.000303798078696755,0.130103725151351,0.291526729179189
"25","GB51994",986,653,1393,2049,1179,2237,1705,622,720,953,1213,760,0.768969406929608,7.56935018747191,4.80967429105397,0.00029999141084216,0.130103725151351,0.566499205196097
"26","GB55396",388,163,466,535,339,738,368,197,227,444,257,222,0.831242304411398,5.82811503114266,4.70624972680052,0.000363304882706983,0.130103725151351,0.37304982829827
"27","GB56032",6,8,10,19,7,3,43,44,16,95,124,65,-2.52471227520038,1.85391460264236,-4.98161313200798,0.000218847081658972,0.130103725151351,0.619302308996268
"28","GB41677",638,629,887,2012,877,945,848,370,444,725,997,625,0.869718685040715,7.03269704357897,4.56734315439198,0.000470809413185573,0.135150675107472,0.154523630363999
"29","GB44157",3,2,3,10,8,6,14,13,24,51,21,25,-1.80584644340912,0.888567465969228,-4.57981712820138,0.000459934073912389,0.135150675107472,-0.114407478481006
"30","GB45455",7,3,12,16,8,12,25,31,33,46,26,42,-1.48339009199907,1.58827185172978,-4.54512259427764,0.000490845037746343,0.135150675107472,-0.0500262870820531
"31","GB45762",13,3,19,21,26,26,66,29,32,53,42,54,-1.14771041159743,2.17852237977617,-4.66110153873658,0.000395140486640836,0.135150675107472,0.216572261145161
"32","GB48854",87,180,164,238,199,214,545,259,229,540,639,424,-0.988279185121022,5.51725545047014,-4.55908693957428,0.000478153316670324,0.135150675107472,0.11319611432341
"33","GB50681",24,7,49,29,30,80,94,65,71,159,105,142,-1.39396577540265,3.23144197534156,-4.63340143061584,0.000416088721436909,0.135150675107472,0.258212827288699
"34","GB53349",1127,596,1628,2228,1377,2394,1857,711,783,1134,1358,868,0.704686879315847,7.71689008448047,4.58539173764019,0.000455158117392303,0.135150675107472,0.186075625121228
"35","GB55495",59,102,101,151,170,170,310,261,182,411,420,202,-1.00235516000762,4.97721702361653,-4.55164737796601,0.000484872136616287,0.135150675107472,0.101901248869871
"36","GB42313",2,2,8,10,16,6,21,12,18,38,22,36,-1.55732295902845,1.05247429187572,-4.31775374922872,0.000754250842610392,0.14031894110625,-0.467048912268071
"37","GB42686",473,265,612,686,518,561,476,324,249,539,549,282,0.690861477668063,6.2355717218087,4.46585076150504,0.00056978667534044,0.14031894110625,-0.04389101759981
"38","GB42792",5354,5340,5619,17986,10850,4304,3246,1452,3132,3346,5585,936,1.83449044274525,9.51496405546797,4.41867645654414,0.00062287337901057,0.14031894110625,-0.140948821570742
"39","GB43053",12195,8522,9770,20379,12556,12733,11886,3909,6208,9509,10076,3503,1.18545133732618,10.6120097147609,4.29590789618839,0.000786263652561741,0.14031894110625,-0.392127035408272
"40","GB43778",38,30,57,75,92,114,280,169,116,205,119,137,-1.06976571437605,4.10612669923411,-4.36461085635073,0.000690029727815794,0.14031894110625,-0.204230376005097
"41","GB43913",47,22,70,84,61,100,75,28,29,61,52,29,0.757618079006934,3.10185243918946,4.44277401137184,0.000595146911320769,0.14031894110625,-0.0616587899168541
"42","GB44112",158413,105412,303789,333615,224512,286756,34189,59114,71927,204089,145796,38089,1.84697851034591,14.4179114812656,4.35640532205741,0.000700855602292839,0.14031894110625,-0.615859684695907
"43","GB45297",134,80,189,232,174,200,327,208,201,414,308,330,-0.56892067458808,5.20866638943729,-4.49901067011573,0.00053528125924936,0.14031894110625,2.90947526497831e-05
"44","GB46353",40,7,14,40,9,43,1,0,5,16,9,0,3.27023593530071,0.333778421929422,4.31965170378651,0.000751533648111905,0.14031894110625,-0.518257033389609
"45","GB47141",10,8,21,22,29,30,74,29,28,57,41,41,-0.906579027240667,2.27289430873396,-4.37324896243558,0.0006788190033354,0.14031894110625,-0.226184794881927
"46","GB51088",358,145,417,537,246,561,309,191,191,343,321,189,0.762009605063138,5.6511098962336,4.30600484954418,0.000771297463540227,0.14031894110625,-0.347770733260175
"47","GB51238",244,355,1461,1352,521,596,356,178,228,481,442,345,1.22510702057146,6.25243202426958,4.30689732375434,0.000769988765202366,0.14031894110625,-0.325520202661961
"48","GB52155",8,12,26,32,25,13,106,29,85,56,58,52,-1.45517291976255,2.49017476934041,-4.32685178970934,0.000741316910069858,0.14031894110625,-0.289298298443796
"49","GB52179",169,114,297,255,208,588,276,114,99,164,204,80,1.02692636627178,4.98766976980926,4.33180001495245,0.000734378435717831,0.14031894110625,-0.299039676264463
"50","GB53009",0,3,10,19,24,11,63,40,15,87,121,55,-2.61349940842529,1.7174749625748,-4.29921556553499,0.000781328256108104,0.14031894110625,-0.425579699986052
"51","GB53312",581,164,587,790,673,741,524,242,245,449,516,383,0.776687717639073,6.26148077483166,4.4315808147917,0.000607863993603704,0.14031894110625,-0.103934120406686
"52","GB53857",3,17,11,13,11,11,36,42,16,72,85,46,-1.86984313431459,1.88132700374309,-4.49507528455828,0.000539261025876624,0.14031894110625,-0.0890204696884114
"53","GB55214",543,206,686,759,539,780,480,267,223,721,549,291,0.783500346081659,6.29543124913694,4.39712676039664,0.000648795287452385,0.14031894110625,-0.164433416961454
"54","GB55642",4,11,9,14,7,5,32,18,17,38,29,24,-1.41998751843359,1.31867866794046,-4.43892168934224,0.000599492463082849,0.14031894110625,-0.246470355800238
"55","GB51247",893,836,1137,1321,1427,2710,1582,465,677,1181,1142,553,0.926163645075857,7.48495703037852,4.27195790421858,0.000822969331032211,0.141624204342097,-0.354869647383511
"56","GB53017",274,133,255,291,350,386,312,176,148,245,214,190,0.672856340997074,5.34585699007418,4.27543928337595,0.00081752624640683,0.141624204342097,-0.407761508415127
"57","GB55578",95,45,113,106,114,243,366,141,145,394,452,183,-0.920016093063861,4.81326172748555,-4.25384258299749,0.000851899485896759,0.144030795536615,-0.430078130327927
"58","GB54432",59,43,62,107,125,92,142,143,211,348,204,217,-1.11110866798527,4.41816070595535,-4.21862668594483,0.000911166460186521,0.151395020289957,-0.4765218914007
"59","GB52814",2,3,9,9,6,8,14,11,10,29,30,20,-1.28119459121785,0.82425133949372,-4.19554279287686,0.000952298048314335,0.15554739477297,-0.67685607921212
"60","GB43447",8,4,15,19,17,24,54,30,36,91,27,79,-1.50129791335456,2.10607088887581,-4.17658899494053,0.000987492751059538,0.155989120382023,-0.563781193699311
"61","GB43894",272,168,289,547,343,394,380,119,204,354,365,191,0.651516767656302,5.58793573807445,4.18020666979208,0.000980673621421702,0.155989120382023,-0.578699840936465
"62","GB49456",778,390,739,1526,1257,1225,1057,463,514,836,1028,607,0.624621573157228,7.1066677906554,4.16816439890613,0.00100356184120426,0.155989120382023,-0.545799605123948
"63","GB47940",377,160,748,699,847,1019,1416,1311,1239,2739,964,3458,-1.38168000053815,7.3607186658302,-4.14232575697874,0.00105453951154892,0.158790582387453,-0.583933637969442
"64","GB48444",43,26,91,112,81,96,174,92,82,189,136,148,-0.625108824851714,4.01605250645588,-4.14401430946525,0.0010511284402731,0.158790582387453,-0.597764891205839
"65","GB40167",5,1,5,2,4,17,17,18,10,26,21,15,-1.63164912720765,0.624798323455846,-4.09570664767258,0.00115333432910783,0.159952688475039,-0.848178548695956
"66","GB45063",8,11,10,29,13,6,37,49,19,48,63,48,-1.5689367357217,1.93388192462763,-4.08654453501426,0.00117383965873903,0.159952688475039,-0.722372944075019
"67","GB45139",8,32,32,61,38,23,78,91,72,121,104,131,-1.47633687641769,3.17421594769863,-4.1090512921638,0.0011241224196241,0.159952688475039,-0.632927387670852
"68","GB46240",81,67,136,204,131,189,209,197,208,450,284,372,-0.83763498263753,4.99013310512333,-4.08044466543207,0.0011876981708404,0.159952688475039,-0.7525880732431
"69","GB47320",79,59,111,145,103,138,211,113,103,256,239,177,-0.499753835369487,4.51306743031748,-4.11708801551245,0.0011068964824368,0.159952688475039,-0.674305918915618
"70","GB48255",489,351,593,1305,531,854,667,256,291,614,884,377,0.752369495369651,6.53893280347426,4.09639380316563,0.00115181130108003,0.159952688475039,-0.696074898620469
"71","GB54153",90,64,53,171,110,79,41,34,62,45,57,30,1.30659057261236,3.42016194303702,4.0772429083359,0.00119503928299293,0.159952688475039,-0.692719362240757
"72","GB55000",598,273,519,455,289,693,421,217,204,428,353,176,1.001966599219,5.92947546456359,4.07846904953135,0.00119222246627829,0.159952688475039,-0.753658024294355
"73","GB48685",13,6,17,26,16,21,30,44,36,57,53,46,-1.11509605523231,2.16989862057759,-4.05787675872881,0.00124044383453413,0.16154266531629,-0.748645551614622
"74","GB49400",844,392,893,920,845,1148,880,235,540,728,906,413,0.853817527642946,6.84792368500943,4.06280373721441,0.0012287275035311,0.16154266531629,-0.74317581929747
"75","GB42195",219,121,351,453,356,486,395,186,163,324,362,256,0.46449115419451,5.60774213482473,4.02430193393766,0.00132338815758426,0.163331504071911,-0.864924761438266
"76","GB52157",19,25,54,87,44,97,145,71,80,130,141,82,-0.812699642486435,3.5840016215669,-4.02788418309255,0.00131427445588754,0.163331504071911,-0.784593326906869
"77","GB54337",20,31,53,55,52,66,100,71,56,151,106,93,-0.794941060802718,3.4441087910992,-4.02147241826683,0.00133063247382771,0.163331504071911,-0.791510618170803
"78","GB54622",413,375,483,573,519,608,586,264,295,469,517,279,0.695738401176284,6.2163280726829,4.04207045167306,0.00127880863016416,0.163331504071911,-0.810153280943172
"79","GB54732",75,39,185,150,130,176,390,186,153,291,216,366,-0.84641604896351,4.85110364131226,-4.01825402016769,0.0013389217413802,0.163331504071911,-0.861693482523631
"80","GB44024",3840,1135,6281,7086,4808,12866,338,714,1462,5401,619,382,2.63618488622989,8.46093927014911,3.99267826009916,0.00140669969997694,0.166158782942025,-0.833633081351472
"81","GB48003",39,46,140,86,111,58,45,26,41,47,51,30,1.16596871953366,3.20119078591894,3.99506951160955,0.00140021670398322,0.166158782942025,-0.832188867468198
"82","GB50822",2,23,52,78,83,20,126,133,98,207,195,228,-2.16031748826605,3.49746718498731,-3.99006348042813,0.00141382382497105,0.166158782942025,-0.840623604493374
"83","GB41228",106,49,342,327,97,276,52,71,75,115,123,25,1.59852884461848,4.16467411770827,3.95975117209713,0.00149915295685215,0.172558899852087,-0.933195568175903
"84","GB45167",198,57,334,314,303,536,734,403,385,951,571,591,-0.941800063069218,6.00299734286605,-3.94589067834722,0.00153990509362659,0.172558899852087,-0.985093372118125
"85","GB47791",74,43,110,231,124,168,140,51,72,99,89,37,0.887204190546686,3.96206395026086,3.95050348125955,0.0015262186199754,0.172558899852087,-0.945877055628462
"86","GB51366",43,58,99,101,87,93,156,97,101,195,193,169,-0.661766023489741,4.19346651037761,-3.94816924661728,0.00153312885056644,0.172558899852087,-0.961741693281873
"87","GB44503",220,122,297,510,340,330,518,363,474,985,513,768,-0.76238426921887,6.09967466126285,-3.93305811596852,0.00157864289610746,0.17486645505503,-1.00771042977008
"88","GB40287",304,192,389,555,383,623,419,179,278,451,485,292,0.49445504167759,5.93489582703672,3.91070559218235,0.00164850972174967,0.175655671938155,-1.06388530068775
"89","GB45692",24,11,32,39,43,32,73,36,36,93,90,43,-0.745464920609041,2.79432664007215,-3.91839180549847,0.00162413607648717,0.175655671938155,-0.961626502940319
"90","GB47465",212,261,274,468,363,405,348,172,198,238,308,228,0.69846443875839,5.57904926601317,3.90753368078613,0.00165867657428371,0.175655671938155,-1.07999111492435
"91","GB50177",205,143,190,356,256,293,356,130,113,211,190,136,0.682436264058859,5.11297102583703,3.90936192253937,0.00165280877261761,0.175655671938155,-1.07899766305089
"92","GB41467",184,97,137,281,185,198,314,375,278,603,388,335,-0.858857910141464,5.43973400386312,-3.87634520101528,0.00176211457054916,0.178752611751392,-1.13137977351197
"93","GB44523",105,93,92,185,167,229,626,156,285,341,421,199,-0.881006870981215,5.13434273556314,-3.88035470671554,0.00174845680315391,0.178752611751392,-1.12252436040573
"94","GB51372",539,370,617,759,669,1145,1012,347,387,441,470,305,0.816910811139756,6.53932266893495,3.88661758997678,0.0017273387709513,0.178752611751392,-1.07720340288868
"95","GB54813",18,13,34,39,18,22,62,47,34,71,49,54,-0.886172155236073,2.56772598927561,-3.89163889269816,0.00171059516556932,0.178752611751392,-1.00953324790828
"96","GB46962",194,95,305,307,232,362,535,268,253,535,485,524,-0.542007631162312,5.72823877763713,-3.86467168612745,0.00180250091893047,0.180944805788884,-1.15062665820989
"97","GB41261",5,3,6,9,5,19,18,11,20,43,22,38,-1.38846851712072,1.14877673117928,-3.84038905985393,0.00188955831534743,0.183936095808113,-1.17828894586019
"98","GB51014",47,44,89,180,72,126,160,144,137,337,203,257,-0.923086899961656,4.45017045747191,-3.84424740754104,0.00187544448148018,0.183936095808113,-1.16120676353015
"99","GB51322",27,15,45,38,29,28,18,4,7,29,15,29,1.25170611097945,1.81371702877641,3.84206681278576,0.00188340785449805,0.183936095808113,-1.12035429922001
"100","GB50540",4,2,9,10,3,5,11,10,15,33,20,17,-1.35019843339997,0.696255598307109,-3.82314852364083,0.00195395742842022,0.185211470217644,-1.24632315959137
