"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"85","GB52618",128,286,237,276,132,255,75,98,135,149,192,94,0.560931252788682,4.75572586009364,3.20217757392303,0.00657930670266098,0.999086882183588,-3.99514785037968
"86","GB52638",116,156,104,166,144,234,89,140,292,153,219,358,-0.683429193670147,4.84658593220945,-2.61458866367683,0.0207394737560697,0.999086882183588,-4.14877858334869
"87","GB52824",4,6,10,10,5,7,4,9,8,6,18,15,-0.715269803075223,0.493659102906234,-2.71232587155041,0.0171636676741065,0.999086882183588,-4.47433186042696
"88","GB53314",938,1420,2274,2320,562,1619,328,1171,728,642,1272,752,0.564925396872964,7.43895006787651,2.6561040766103,0.0191400169008915,0.999086882183588,-4.28769074440858
"89","GB53886",44,46,70,64,17,71,3,23,19,15,39,25,1.10633337283398,2.29714635849564,3.64682133228484,0.00274787772335737,0.999086882183588,-4.27649321606537
"90","GB53962",8,10,32,12,9,28,3,6,6,4,8,9,0.960017108747028,0.706129517842629,2.77820971404698,0.0150998984604387,0.999086882183588,-4.46207181807778
"91","GB54163",81,63,174,101,42,86,20,60,42,30,71,34,0.740483740442038,3.30933109687644,2.60691840992159,0.0210488308171831,0.999086882183588,-4.31237288449083
"92","GB54209",77,201,116,147,113,164,39,272,394,127,219,294,-0.847973349457621,4.72612681141719,-2.84101482588006,0.0133594876454239,0.999086882183588,-4.09048429533953
"93","GB54742",118,218,249,322,109,208,45,143,149,78,216,135,0.405287489539922,4.66665447152768,2.67118917416603,0.0185890206474729,0.999086882183588,-4.14922060960312
"94","GB54755",14,25,59,27,11,27,2,14,13,10,16,10,0.968628423810348,1.40070947881689,3.02785334258686,0.00926672313123159,0.999086882183588,-4.40944449708762
"95","GB55039",19,165,57,187,87,156,117,105,132,174,296,191,-1.03183211562274,4.35119799278003,-2.87670159523752,0.0124598766947506,0.999086882183588,-4.12639011976607
"96","GB55147",50,106,114,140,45,122,26,53,49,48,81,80,0.478481408040549,3.56020570260571,2.98465677594436,0.0100861086947267,0.999086882183588,-4.20456069070454
"97","GB55274",88,194,139,206,103,195,70,173,193,129,226,158,-0.323150761314453,4.67050776310942,-2.71534260834318,0.017063433273199,0.999086882183588,-4.1268123354519
"98","GB55388",501,852,2152,2481,246,1302,142,608,231,341,946,228,1.12750194163116,6.60643342824347,2.79089046128546,0.0147314910496217,0.999086882183588,-4.1940447921395
"99","GB55545",90,62,94,141,23,106,32,33,21,17,78,16,1.16757946511958,2.99816930494,2.95959696780844,0.0105938754786702,0.999086882183588,-4.28786334184809
"100","GB55706",1870,2808,2205,2575,559,2057,342,828,750,743,1777,822,0.916116550152521,7.67615782677476,3.40349704100648,0.00442866444788351,0.999086882183588,-4.17428392491709
