"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"55","GB47723",1441,617,7789,4188,2646,13502,13173,22440,30532,5721,13801,9396,-1.65030868281589,10.1514186917592,-3.12260173720001,0.00764278652553582,0.862305828667359,-4.32914444879924
"56","GB47848",64,29,93,42,19,34,73,138,226,63,124,153,-1.01325435426437,3.593735691399,-3.49842869481333,0.00364342146326208,0.862305828667359,-4.01750592708449
"57","GB48079",992,569,5059,3030,2264,10410,6171,13026,35469,3693,12384,10342,-1.61560052559805,9.76339022959931,-3.08055250036195,0.008302817442065,0.862305828667359,-4.31365334766436
"58","GB48348",9,13,37,17,14,10,15,7,7,6,12,12,1.20101632153697,1.07504395378697,3.40678984721895,0.00436422165021586,0.862305828667359,-4.35098659247298
"59","GB48407",174,58,582,333,133,399,540,579,2707,366,977,1209,-1.34414169176598,6.20595117348958,-3.71656373752052,0.0023736120390575,0.862305828667359,-3.83398753066507
"60","GB48419",4,9,58,30,17,31,38,117,204,33,107,62,-1.46919938816815,2.70483558854858,-3.23879954047856,0.00607806519967915,0.862305828667359,-4.22023743161338
"61","GB48662",296,235,1911,759,449,2887,1393,3323,9924,1171,2300,5113,-1.55133619463648,7.95863036842672,-3.07651342847958,0.00836912082921919,0.862305828667359,-4.18146078060436
"62","GB48937",1597,1804,4902,1685,2097,1449,5759,7163,12660,2807,5053,6789,-0.975615816958118,9.24330621462185,-3.01931448120021,0.00936639477088416,0.862305828667359,-4.28921775662029
"63","GB48994",38,18,129,88,47,172,141,142,333,109,230,236,-0.884346183979893,4.22368919047694,-3.24715186213279,0.00597877004758762,0.862305828667359,-3.96920285859638
"64","GB49171",23,16,41,44,39,41,46,82,90,49,82,90,-0.592842110376851,3.04688419599284,-3.44239932692476,0.00406848133693933,0.862305828667359,-4.11912361554168
"65","GB49185",40,7,82,75,48,110,104,120,169,84,230,230,-0.990240272051211,3.8246650756188,-3.24153599770486,0.00604535319193214,0.862305828667359,-4.04077967077271
"66","GB49187",26,7,50,46,30,58,63,122,81,45,128,86,-0.819318183526628,3.11571369195065,-3.21553550228403,0.00636340173780154,0.862305828667359,-4.15567899030436
"67","GB49887",19,4,143,27,14,28,61,233,412,55,89,159,-1.84371103385332,3.22661128221279,-3.29370599141348,0.00545429437618705,0.862305828667359,-4.15341327103708
"68","GB49940",77,27,452,230,65,409,663,528,2859,152,979,989,-1.64880459972589,5.75104907569114,-3.00893104363844,0.00955965530225391,0.862305828667359,-4.02516307437558
"69","GB50313",3,3,17,4,1,13,13,19,17,13,40,27,-1.37671201894532,0.819385043927122,-3.2547082450512,0.00589033425712812,0.862305828667359,-4.38159969004967
"70","GB50537",48,37,277,135,128,102,281,354,714,185,256,273,-1.04777626211474,4.91386853621705,-3.58770314453225,0.00305661188724181,0.862305828667359,-3.7970180831438
"71","GB50629",30,20,168,41,26,108,256,679,499,55,167,177,-1.6112400024077,4.17601516143054,-3.00598864900226,0.00961513389380326,0.862305828667359,-4.08345085431272
"72","GB50761",2490,600,9137,1801,3902,10033,21160,26934,92211,11213,33007,23340,-2.64595963665256,10.6494688130695,-4.74019013511759,0.000333609224409259,0.862305828667359,-4.21221595238522
"73","GB51107",345,246,1714,512,455,1182,1452,2179,7096,894,1882,2159,-1.30898699340486,7.57016082025127,-3.74903349684905,0.00222737611703798,0.862305828667359,-4.00333005723356
"74","GB51724",54,19,157,80,54,157,318,434,1161,91,315,366,-1.62019635511747,4.73994060648167,-3.97704968782968,0.00142787395335913,0.862305828667359,-3.77814365145878
"75","GB51733",847,222,3307,880,428,916,3003,4182,6825,810,3428,4614,-1.54539698250007,8.0843372902002,-3.59053244047963,0.00303966196675363,0.862305828667359,-4.09862855506604
"76","GB51751",262,143,570,320,242,277,451,1151,1637,338,824,624,-0.802208766654414,6.27456810823748,-3.48730835163398,0.00372407021892187,0.862305828667359,-3.87420076469036
"77","GB51814",116,56,758,436,169,178,905,1330,1425,210,1066,899,-1.42718237772323,6.14218440398959,-3.35695388617519,0.00481473971610263,0.862305828667359,-3.92814170614369
"78","GB51962",54,52,78,142,92,151,139,340,293,90,281,271,-0.7740594020743,4.55784176912417,-2.99629345015467,0.00980019826527783,0.862305828667359,-3.98486457718832
"79","GB52239",192,56,275,257,218,284,294,898,903,210,705,571,-0.8268559300483,5.76265461981037,-3.13006614448674,0.00753119326605134,0.862305828667359,-3.92780885909686
"80","GB52431",2,0,6,9,8,9,11,14,28,8,32,29,-1.59068678063152,0.612147921279237,-3.32805773930019,0.00509703907699492,0.862305828667359,-4.38448848916677
"81","GB52973",305,81,349,393,175,314,369,526,684,503,688,657,-0.668692970132856,5.97593218583856,-3.05756707980496,0.00868721123521404,0.862305828667359,-3.95908728488054
"82","GB53014",48,28,180,52,65,77,199,244,305,77,233,165,-0.985305613013583,4.23572401880802,-3.74858397270784,0.00222933692701456,0.862305828667359,-3.83750412567191
"83","GB53096",8,5,34,11,3,8,29,27,93,10,87,107,-1.79241805676931,1.7841333290167,-3.38890831179515,0.00452078416035487,0.862305828667359,-4.30429509647151
"84","GB53149",121,22,200,120,62,162,153,279,529,132,314,381,-0.861439922080318,4.7649888713136,-3.11496242973714,0.00775869640937767,0.862305828667359,-3.94027871897852
"85","GB53284",23,10,51,31,28,31,44,56,88,56,70,67,-0.638362737032903,2.81284193527737,-3.33947749422224,0.00498354359333352,0.862305828667359,-4.17566693346653
"86","GB53527",4,2,9,5,5,9,8,20,16,12,23,14,-0.880013700033942,0.66546575562443,-3.22761588693436,0.00621360378306154,0.862305828667359,-4.39261273017838
"87","GB53700",199,122,429,323,185,371,412,484,646,347,508,609,-0.440306171723113,5.90785507059644,-3.50063542099093,0.00362762797342834,0.862305828667359,-3.80331130886526
"88","GB53769",193,113,1142,491,293,807,997,1187,3524,607,1347,1456,-1.2831482342696,6.91830583409673,-3.56991608692901,0.00316538136722884,0.862305828667359,-3.95317639107333
"89","GB53887",3215,961,17304,5261,7537,27082,26593,48678,37698,22546,27779,42687,-1.9684669431743,11.2678410384419,-3.50603721614297,0.00358925801048371,0.862305828667359,-4.3448996588581
"90","GB53978",35967,10035,101703,49501,27686,91403,122019,404429,255509,57956,188271,101811,-1.41842894892403,13.7410368664726,-3.16900579831531,0.00697480011694789,0.862305828667359,-4.45026819279982
"91","GB54151",122,50,141,204,83,146,135,333,326,167,460,445,-0.735162303819783,4.94800799805521,-3.15639418133531,0.00715037055410242,0.862305828667359,-3.90024315580795
"92","GB54315",141,47,283,114,90,165,354,710,575,179,256,330,-0.981916099350324,5.17290040406997,-3.54090369001603,0.00335124943667758,0.862305828667359,-3.78850234350025
"93","GB54549",9883,1990,17173,8281,3550,2986,17688,79092,40692,4744,45524,26552,-1.66052592814419,11.0218110140992,-3.05733791364552,0.00869113116774474,0.862305828667359,-4.37717750280499
"94","GB54600",40,26,59,49,32,56,66,92,126,40,104,123,-0.522652302965835,3.37774234656133,-3.102669875584,0.00794888650162836,0.862305828667359,-4.13051381916317
"95","GB54851",42,20,79,52,54,44,95,188,257,51,242,162,-1.17178399311882,3.80567395084942,-4.46284919166572,0.000561869108963013,0.862305828667359,-3.78843671273639
"96","GB54989",3,1,24,11,5,15,22,26,28,15,36,37,-1.26858261283069,1.24190858183254,-3.59306481707962,0.00302457142388035,0.862305828667359,-4.32520595787481
"97","GB55144",51,44,80,45,44,39,144,98,121,58,157,175,-0.781734456589373,3.72169436038662,-3.16616012435857,0.00701403685007865,0.862305828667359,-4.06237549372965
"98","GB55500",7,6,18,28,5,11,23,34,52,11,36,39,-0.926365500284459,1.63003133855572,-3.00550103444836,0.0096243585266444,0.862305828667359,-4.35462287668098
"99","GB55602",39,19,303,184,76,152,338,627,1220,166,347,309,-1.44972855177047,5.03743600381533,-3.44263034528034,0.00406663002075616,0.862305828667359,-3.87964533885294
"100","GB55746",385,153,909,615,473,760,949,1930,3119,539,1236,1139,-0.884171012830736,7.07108562784476,-3.19343705588597,0.00664680920489144,0.862305828667359,-4.05603929410871
