"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"89","GB54235",125,176,330,185,174,162,440,430,343,344,188,290,-0.540694276937287,4.78969596822786,-3.30540687060557,0.00556874136632514,0.561236491891396,-3.14779199842652
"90","GB54355",763,832,1056,854,671,676,2017,2254,1601,1150,864,1222,-0.546195571277339,6.91803723481661,-4.04591741515715,0.00134061733158741,0.561236491891396,-2.91257597672246
"91","GB54533",940,933,1245,882,591,772,1728,1868,1675,1532,1199,1061,-0.481083970469764,7.0023678600542,-3.16483428946,0.00731473491612572,0.561236491891396,-3.41213209007243
"92","GB54805",361,332,696,426,412,339,800,707,1016,630,616,759,-0.570944352143444,5.96740247489133,-3.41981894235644,0.00446111843676804,0.561236491891396,-3.06839696193815
"93","GB54925",19,33,32,27,20,13,72,50,52,46,30,31,-0.666542798035603,1.87392618000032,-3.0498991327737,0.00914136894888377,0.561236491891396,-3.99467068676566
"94","GB54926",23,36,40,32,43,32,154,106,73,87,33,46,-0.86939477374533,2.50451334970484,-3.15828766381932,0.0074082358090107,0.561236491891396,-3.82967080706057
"95","GB55239",253,407,346,327,320,320,654,731,496,458,391,412,-0.355106627531998,5.52361212885818,-3.18665967710583,0.00701144969820143,0.561236491891396,-3.18198892143727
"96","GB55480",53,38,79,33,51,42,140,131,105,88,57,70,-0.703927450746618,2.92084351187927,-3.72841607005976,0.00245883499858057,0.561236491891396,-3.4967747379806
"97","GB55523",59,63,128,78,85,83,195,190,148,115,97,111,-0.503054820190431,3.57201570591321,-3.10442202766951,0.00822424056750155,0.561236491891396,-3.56536650310324
"98","GB55881",34,32,84,44,35,30,99,119,95,133,54,67,-0.857822385512621,2.77737660491198,-3.58230369711702,0.00325817254916255,0.561236491891396,-3.60280224088404
"99","GB55885",112,209,286,202,167,230,499,433,320,360,287,294,-0.597963876413965,4.89309315404177,-3.60035538854727,0.00314661453551193,0.561236491891396,-2.94132130636942
"100","GB55911",157,163,271,160,158,141,354,398,418,304,191,239,-0.549708595931675,4.69075382798972,-3.73186400249064,0.00244259431590976,0.561236491891396,-2.89155087525287
