"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"72","GB49966",6,60,15,30,17,14,33,42,24,29,50,29,-0.979778854850003,1.51875847686414,-2.78120611022967,0.0152637313197773,0.999369042554279,-4.34150425398143
"73","GB50767",32,62,46,72,38,50,54,127,72,54,80,74,-0.798388475973142,2.75940401266751,-4.16570902881098,0.00104981123817494,0.999369042554279,-3.93817654097966
"74","GB51014",85,336,173,316,208,201,241,383,199,263,342,255,-0.626792059534188,4.72780231676706,-2.72288047614297,0.0170820609634058,0.999369042554279,-3.93655045183637
"75","GB51066",33,45,52,53,30,49,53,76,46,41,48,46,-0.450097165946341,2.40514404766297,-2.97112433182201,0.0105635300428343,0.999369042554279,-4.21576505537554
"76","GB51261",96,137,172,162,99,109,74,72,137,53,49,40,0.729739305923148,3.35957146403386,3.39873390669487,0.00459534355203678,0.999369042554279,-3.96676467603606
"77","GB51345",11,14,6,16,7,13,23,26,12,15,9,17,-0.78271899498597,0.605486731499385,-2.77071995874047,0.0155760515150068,0.999369042554279,-4.40491020655529
"78","GB51379",15,42,69,98,23,12,11,9,9,7,6,11,1.71197422545943,0.972770665637762,3.63868496165428,0.00288414611299332,0.999369042554279,-4.29282451067453
"79","GB51432",250,542,383,562,268,393,274,380,274,228,239,235,0.310757191431537,5.17270355035781,2.86729440322621,0.012921542554562,0.999369042554279,-3.84498320556685
"80","GB51494",439,643,959,1061,544,508,459,267,475,419,243,349,0.675598775567996,5.77136836451004,3.07131277918672,0.0086934632381209,0.999369042554279,-3.77294096650057
"81","GB51504",316,430,602,377,382,302,313,203,274,229,168,190,0.603644540957961,5.06379778956708,3.09770030999383,0.00825822955549562,0.999369042554279,-3.76115328405257
"82","GB51901",19,29,46,43,14,26,16,24,13,6,12,14,0.823777015917389,1.13101924569147,2.98460347431288,0.0102904297313679,0.999369042554279,-4.34579446478387
"83","GB51909",0,21,0,16,19,0,27,24,9,19,28,12,-2.80266791100091,-0.218156654870543,-2.96908954297889,0.0106053751664944,0.999369042554279,-4.40052022564398
"84","GB51953",2,92,22,3,25,10,58,40,20,44,84,52,-1.98627197993016,1.46631658377396,-2.86316386174897,0.0130253782029664,0.999369042554279,-4.34088101262247
"85","GB52048",6,16,13,4,8,8,28,15,7,17,32,16,-1.20568926413693,0.49620895398696,-2.80283388176684,0.0146388233877133,0.999369042554279,-4.40844639693498
"86","GB52087",89,433,1274,138,322,521,80,42,136,99,38,108,1.92029529836478,4.14589845674905,2.9906237874412,0.0101707215553715,0.999369042554279,-3.98977037909845
"87","GB52348",752,927,599,907,344,405,199,400,423,320,250,349,0.765706373081329,5.62767253035602,3.27562187773301,0.00583984517416301,0.999369042554279,-3.6858812020135
"88","GB52794",10,14,19,9,8,16,21,18,17,10,26,21,-0.775242658161279,0.787241869573878,-2.77614471114107,0.0154137069470903,0.999369042554279,-4.39334368179066
"89","GB52795",5,8,18,10,8,7,14,19,11,9,18,16,-0.875499826275372,0.377637700698128,-3.07709849148328,0.00859612263589432,0.999369042554279,-4.38699119109666
"90","GB52844",70,352,157,232,112,187,79,109,86,83,74,94,0.751551679908971,3.75276506125775,3.16109482163329,0.00729924058888009,0.999369042554279,-3.94989025865238
"91","GB53120",1016,1280,1161,810,426,689,657,683,590,287,162,322,0.886781911291238,6.03086311204895,2.7992795385812,0.0147397711914268,0.999369042554279,-3.90877617259385
"92","GB53298",10,18,12,19,15,15,25,30,19,12,16,18,-0.607999760946226,0.953800328810225,-2.94998742188653,0.0110062874532904,0.999369042554279,-4.36118228745013
"93","GB53387",8,135,44,14,51,32,76,92,40,85,116,97,-1.46746964400802,2.53750804025323,-2.85999769909398,0.0131055263043149,0.999369042554279,-4.22924252074421
"94","GB53506",1135,1401,1002,1193,1008,1531,1569,1684,1192,1707,1593,1629,-0.568175563327292,7.26422586236762,-3.35233794088524,0.0050295511686556,0.999369042554279,-3.8450228538273
"95","GB53848",73,149,159,213,98,138,190,230,164,161,132,141,-0.533989109039705,4.06241645677543,-3.62791784976643,0.00294490574670019,0.999369042554279,-3.71943334462701
"96","GB54005",5,21,5,8,13,2,15,14,17,17,28,17,-1.42220674528513,0.396853029628122,-3.36511143603192,0.00490604788471539,0.999369042554279,-4.35773575903883
"97","GB55224",395,485,554,591,305,450,318,395,378,228,193,186,0.541076014331717,5.30388080557865,3.53892871178659,0.00349943464606743,0.999369042554279,-3.56994659707635
"98","GB55306",246,421,262,287,151,206,152,173,125,113,100,163,0.689901043649772,4.37627148069086,4.1728477338705,0.00103570514319913,0.999369042554279,-3.49736956007814
"99","GB55664",1924,3010,2175,2522,1100,2039,1431,1535,1211,1170,931,1417,0.479556355471956,7.50062663576402,3.11912673380563,0.00792082772991565,0.999369042554279,-3.94788902539806
"100","GB55831",2,55,14,8,23,10,28,34,16,35,59,41,-1.54854389231148,1.21950171093985,-2.82254068535395,0.0140913108628367,0.999369042554279,-4.36198200753472
