"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"32","GB45861",141,431,65,126,122,171,264,1133,903,269,265,475,-1.56833413288349,4.87716602094168,-3.74010105599845,0.00240051915293798,0.971106516659344,-3.31687181766939
"33","GB45970",31,61,51,38,36,45,35,36,40,27,27,21,0.519545753224914,2.03825167613019,3.66375276903664,0.00278050653625251,0.971106516659344,-4.00446852144891
"34","GB46056",20,40,20,23,15,23,26,54,71,53,27,20,-0.728211612857175,1.7395497001059,-2.84869832818365,0.0134816290484524,0.971106516659344,-4.22052610636941
"35","GB46086",23,63,39,23,18,20,38,50,58,60,36,39,-0.641040819613595,2.03303277922158,-2.89719521180305,0.0122756679714345,0.971106516659344,-4.17138877902333
"36","GB46720",91,159,114,84,62,82,65,56,77,42,87,50,0.687069723205456,3.10614630250251,3.48310057570394,0.00394159690646981,0.971106516659344,-3.80526122045624
"37","GB46981",101,131,90,75,57,91,71,68,87,48,76,49,0.475738624968557,3.10161506778253,2.87587683847886,0.0127921014316491,0.971106516659344,-3.99857558106966
"38","GB47179",61,101,84,51,48,75,60,70,51,44,43,42,0.467347407358579,2.73553704183808,2.98012159702168,0.0104553755304624,0.971106516659344,-4.03445666593904
"39","GB47240",42,45,36,40,25,45,24,32,39,21,26,17,0.578975215932488,1.83927669221231,3.08192443041985,0.00858269582030925,0.971106516659344,-4.15743305071047
"40","GB47270",52,265,128,267,110,222,663,305,508,300,342,236,-1.2452270941586,4.73310614665735,-3.75204230998127,0.00234605421286829,0.971106516659344,-3.30233653237887
"41","GB47391",46,86,71,55,71,45,79,86,132,107,70,73,-0.526075322081755,3.05836917106601,-3.20000943152995,0.00682489894204999,0.971106516659344,-3.90305240372899
"42","GB47499",382,247,364,361,150,294,139,212,279,112,136,92,0.931930869792809,4.55116242979261,3.51975084241257,0.00367175629453576,0.971106516659344,-3.4151521565072
"43","GB47736",435,807,587,537,473,522,965,1065,1393,736,588,587,-0.576084439617443,6.26413872638794,-4.42891809151383,0.000651464783103726,0.971106516659344,-2.99088293481374
"44","GB47928",132,116,35,72,77,130,309,113,263,179,212,160,-1.1728166873481,3.87126888752724,-3.42874553447703,0.00437913198912298,0.971106516659344,-3.63593466942023
"45","GB47954",13,23,8,4,5,11,17,21,47,18,12,11,-0.963519689337123,0.606003851451023,-2.8698186617701,0.0129427267260345,0.971106516659344,-4.33214401487704
"46","GB48102",290,468,373,192,219,291,346,428,536,448,289,304,-0.350730258847279,5.23810840372814,-2.86037545713807,0.0131810047308695,0.971106516659344,-3.65778962249393
"47","GB48130",51,86,26,48,34,81,118,234,720,91,124,177,-1.88056135332541,3.44404559863813,-4.08188308578502,0.00124990342464529,0.971106516659344,-3.58459280125487
"48","GB48147",460,917,131,268,307,543,828,2103,2924,674,547,985,-1.53249971964212,6.17106845444252,-3.57750366185845,0.00328392253446339,0.971106516659344,-3.38081729877677
"49","GB48813",136,183,147,92,86,110,73,88,121,54,130,50,0.626240227887019,3.48643187857717,2.98915532526014,0.0102739829242464,0.971106516659344,-3.87972077556024
"50","GB48905",2406,1778,1825,1834,2756,2308,4745,2837,4866,3708,2500,3237,-0.684154996293887,8.27186599098248,-3.01863151084572,0.00970353427417791,0.971106516659344,-3.89165139401278
"51","GB48966",136,68,37,83,37,93,130,166,380,172,67,128,-1.19407575557745,3.52423905141952,-3.2026361896741,0.0067901885765421,0.971106516659344,-3.80529480745833
"52","GB48978",72,84,56,26,46,31,25,22,45,36,18,22,0.876278650867099,2.03570369433062,3.16816846701144,0.00726002462491305,0.971106516659344,-4.11145340576732
"53","GB49001",230,273,266,173,168,256,176,168,236,130,165,140,0.463489557312747,4.44491517845702,3.95960121322185,0.00157690898358851,0.971106516659344,-3.22256868576018
"54","GB49276",467,520,448,244,211,383,256,201,467,165,255,160,0.650118122599193,5.03194265725762,3.04108483667563,0.00929018441171087,0.971106516659344,-3.5740037828624
"55","GB49535",407,1006,761,630,518,540,439,505,677,331,533,299,0.497363239656859,5.88825754343018,2.9450139606224,0.0111909206528366,0.971106516659344,-3.62886796877843
"56","GB49543",2325,4810,3052,3770,2326,5044,6327,5991,11256,4444,3839,3356,-0.619779809468744,8.91231740355106,-2.87915485432762,0.0127113210946403,0.971106516659344,-4.00857476174911
"57","GB49545",101,220,196,117,93,198,137,67,106,67,111,90,0.720057836492193,3.71975423609045,3.28765094655373,0.00575731239554456,0.971106516659344,-3.7094269392533
"58","GB49552",5122,7040,5396,5103,4887,7406,5586,5391,6092,2748,2810,3452,0.523947800110561,9.100002422615,2.86442093341242,0.0130784019612937,0.971106516659344,-4.03132274119867
"59","GB49753",39,220,41,110,49,148,272,736,1219,181,240,350,-2.19605924491476,4.33738870944763,-4.59110179993267,0.00048261989301078,0.971106516659344,-3.21500805589833
"60","GB49764",130,148,165,114,104,145,134,116,137,91,61,58,0.502742968782736,3.66098164340326,3.12983544088649,0.00782076935637052,0.971106516659344,-3.78298002754632
"61","GB49895",78,105,91,64,52,92,69,63,60,75,54,42,0.440965361460966,2.95422138010367,2.80517365188978,0.0146627346181136,0.971106516659344,-4.04872018229946
"62","GB50146",100,138,157,105,150,88,212,210,350,283,115,157,-0.782829338011982,4.15888899322987,-3.74008436613678,0.00240059617042944,0.971106516659344,-3.41077761661505
"63","GB50339",26,42,34,23,23,28,22,23,32,15,15,20,0.509191368923553,1.47854762551435,3.05051357949257,0.00912186515014438,0.971106516659344,-4.21150278044635
"64","GB50447",219,321,269,323,193,353,444,677,1166,301,300,398,-0.775706192671149,5.35782864674705,-3.32033832925132,0.00540349253372459,0.971106516659344,-3.41796076526395
"65","GB50627",324,674,232,412,267,347,679,718,1072,720,386,645,-0.895272988398697,5.78322107072827,-4.14483764218495,0.00110954883541728,0.971106516659344,-3.04573596869669
"66","GB50806",78,115,123,231,102,268,88,93,109,49,63,55,0.915761742572326,3.50996013168022,2.84331401594413,0.0136225094522044,0.971106516659344,-3.93656737298647
"67","GB50890",975,1027,795,760,641,1160,1392,2152,2634,898,844,1059,-0.578640021422919,6.94402182449849,-2.78718153619385,0.0151801416904694,0.971106516659344,-3.82954410019754
"68","GB50984",284,323,285,251,240,278,213,286,323,212,187,177,0.303677027432287,4.82207124554111,2.91736167858149,0.0118060903958769,0.971106516659344,-3.65185958910918
"69","GB51034",13,27,14,11,8,14,23,35,50,21,17,16,-0.826956854868796,1.08713640857798,-3.48995643990751,0.00388963875596524,0.971106516659344,-4.19056871693116
"70","GB51647",40,160,143,132,102,95,154,165,494,213,120,136,-0.846283827395451,3.97446444422174,-2.83954413996544,0.0137220090077406,0.971106516659344,-3.84402118216954
"71","GB51845",326,199,69,211,87,269,349,676,907,344,147,348,-1.22162726711457,4.8612249948333,-2.86169451928022,0.0131474634476612,0.971106516659344,-3.7124748799581
"72","GB51849",112,246,152,148,144,147,195,217,293,217,156,182,-0.388231999419705,4.33044801124425,-3.33784170490574,0.00522309288980175,0.971106516659344,-3.52518029482376
"73","GB52004",938,740,1047,912,1793,909,1950,1457,1786,3087,1539,1868,-0.845177455797749,7.28502938509986,-2.84082575855085,0.0136881029069766,0.971106516659344,-3.84746201833197
"74","GB52010",183,286,217,178,185,196,248,303,348,248,185,211,-0.268183267165006,4.68040122791497,-2.90079979118587,0.0121904032857725,0.971106516659344,-3.67773053532166
"75","GB52161",831,778,1173,640,617,837,611,626,912,460,394,447,0.570659888196249,6.2234733062868,3.78285196416426,0.00221126583244454,0.971106516659344,-3.25018551250691
"76","GB52203",36,27,15,20,21,33,41,69,70,63,54,62,-1.24061468530182,2.11261543666629,-5.06318881222228,0.000205290496663986,0.971106516659344,-3.76942984575623
"77","GB52360",2301,4146,2893,1670,2142,2969,2295,2024,3343,1579,1696,1533,0.398800663920935,8.00024959128783,2.8707524234699,0.012919397105449,0.971106516659344,-3.91584260471155
"78","GB52428",9258,7215,7954,4512,6083,5663,2561,5029,3363,8498,2388,2980,0.868658797854129,9.12497759124096,2.83448958778328,0.0138565376463534,0.971106516659344,-4.04465919158136
"79","GB52630",123,241,159,97,124,106,67,83,106,152,81,90,0.593248153238267,3.66667363570747,2.90342528260027,0.0121286664934505,0.971106516659344,-3.87278254900969
"80","GB52631",210,411,434,280,268,428,291,272,351,273,140,190,0.458458143592866,4.98897112501656,2.90668423940972,0.0120524631288183,0.971106516659344,-3.64525208869159
"81","GB52656",691,1928,1134,868,1107,1154,823,795,1316,691,667,582,0.5091368618857,6.70410727279121,3.60786462496398,0.00309694687375382,0.971106516659344,-3.41526230967288
"82","GB52721",192,340,219,80,94,201,48,42,83,45,297,82,1.26433413792721,3.6691568685148,2.91232864774886,0.0119215975987294,0.971106516659344,-3.88400294305929
"83","GB53092",34,54,36,27,46,35,51,57,82,50,51,38,-0.474954241667611,2.35554365686011,-3.02701633617723,0.00954708228326292,0.971106516659344,-4.0890500410964
"84","GB53135",113,194,142,98,120,116,138,205,244,220,116,148,-0.403352976783822,4.06646677600925,-2.8790782798139,0.0127132023784765,0.971106516659344,-3.79641576205413
"85","GB53261",42,35,15,36,21,56,189,57,121,45,41,47,-1.15449007202523,2.41321353911416,-2.7929171234765,0.0150132858790805,0.971106516659344,-4.1476711896193
"86","GB53536",52,87,54,43,48,44,37,50,43,32,32,30,0.564287435417409,2.33146590922828,3.53049238011377,0.00359626693194077,0.971106516659344,-3.97322523159598
"87","GB53641",63,432,60,70,90,139,114,788,1348,361,418,430,-1.95873684115527,4.62197099738741,-3.67375989307273,0.00272740948530634,0.971106516659344,-3.44033396400081
"88","GB53775",52,95,38,47,47,49,27,49,31,24,25,36,0.794138884801858,2.20103318999622,3.39823061813695,0.0046459105412046,0.971106516659344,-4.030996157324
"89","GB53925",6819,8423,1824,3292,5025,2384,972,1788,3053,2241,1647,2043,1.16062735330435,8.26231821517871,3.16559119013547,0.00729643402807207,0.971106516659344,-3.84033374299969
"90","GB54042",87,130,121,87,94,88,130,117,191,143,101,134,-0.38570541329706,3.70768591536394,-2.94082145790459,0.0112821102647557,0.971106516659344,-3.84641016652496
"91","GB55046",29,30,20,26,66,31,67,116,147,53,25,41,-1.06517539903488,2.34048611712721,-2.78575377004309,0.0152219591659758,0.971106516659344,-4.15816769585501
"92","GB55274",279,322,293,212,180,320,239,253,241,168,201,154,0.383448630774678,4.71305430622749,2.90811298466638,0.0120192042874882,0.971106516659344,-3.67066382126995
"93","GB55353",18,22,28,8,19,16,7,14,11,8,9,12,0.834732180820698,0.619920775133473,3.04599511284838,0.00920214610333692,0.971106516659344,-4.30500061951411
"94","GB55405",16,17,24,17,15,22,11,9,23,3,10,8,0.9604012389571,0.599737205507549,2.94404757765651,0.0112118752614373,0.971106516659344,-4.32197701036037
"95","GB55408",1095,1344,990,1047,1335,1028,1610,1945,2546,2147,1498,1447,-0.640558832161795,7.3412492521595,-4.21559618269881,0.000970965586091647,0.971106516659344,-3.31902055153798
"96","GB55467",51,94,104,90,58,113,55,67,64,47,60,47,0.580692537953465,2.94281732541241,3.14287678350182,0.00762530783153603,0.971106516659344,-3.94590992820568
"97","GB55494",96,167,170,99,131,133,145,199,301,180,136,127,-0.396427541967801,4.08286295196692,-2.9917821257447,0.010221825679351,0.971106516659344,-3.74072118120295
"98","GB55582",54,78,58,49,75,52,107,89,303,144,66,77,-0.933982356175469,3.22658200678782,-3.38982373107116,0.00472224450587428,0.971106516659344,-3.80818408938329
"99","GB55640",30,81,48,42,55,59,70,83,98,74,55,103,-0.589866766764905,2.8375246052636,-3.02477618647568,0.00958863436675146,0.971106516659344,-4.00418930562458
"100","GB55930",321,578,376,508,425,404,523,948,1901,601,401,635,-0.703735093897275,5.97269001645813,-2.92926598770197,0.0115372682281646,0.971106516659344,-3.65031575483962
