"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"46","GB48193",198,288,357,250,273,221,263,296,128,138,219,172,0.500270055604091,4.66198385328081,3.49504585718469,0.00382409683417082,0.996276768821515,-3.51384719404441
"47","GB48303",8,14,38,22,32,12,62,57,32,18,21,39,-0.8322662685335,1.53028017067452,-2.61333716692421,0.021120749470647,0.996276768821515,-4.32999508230194
"48","GB48643",1129,1035,1129,1034,1360,766,1195,1237,660,806,800,694,0.361564027106247,6.76082406933223,2.64695864266927,0.0198027847302901,0.996276768821515,-3.95283073363647
"49","GB49188",41,34,45,56,29,19,23,27,35,20,15,28,0.673829006239873,1.73581919396544,2.60280528443296,0.021550830109962,0.996276768821515,-4.3124503581217
"50","GB49289",43,117,81,117,69,88,268,179,112,122,130,117,-0.77097710281247,3.6302188421604,-3.66071971079611,0.00277460161703583,0.996276768821515,-3.72851187358113
"51","GB49378",23,23,11,15,13,10,24,44,23,30,23,26,-0.773107723109421,1.23436110167082,-2.91142151483693,0.0118884193740842,0.996276768821515,-4.30687192580918
"52","GB49440",132,138,243,168,221,97,201,87,79,31,93,36,1.196974804627,3.60325910447719,3.62359293335205,0.00298107468455404,0.996276768821515,-3.75221907661969
"53","GB49441",814,775,870,716,1194,374,1138,359,447,184,524,165,1.0617446945132,5.90763980227566,2.65682141597725,0.0194315636512635,0.996276768821515,-3.88307520983903
"54","GB49442",78,75,85,62,121,34,68,30,37,15,50,12,1.33643840331128,2.39031374140224,3.46286920184573,0.00407050179052717,0.996276768821515,-4.06454742209625
"55","GB49478",8,196,73,614,123,195,1641,192,330,727,248,988,-2.09669520597785,4.74992651992547,-2.65993959741968,0.019315614057141,0.996276768821515,-3.97070407706617
"56","GB49535",407,439,505,761,331,299,1006,677,630,533,518,540,-0.468038762036073,5.88825754343018,-2.65490312565879,0.0195032313298603,0.996276768821515,-3.87238981145067
"57","GB49647",3,10,8,31,6,11,26,22,12,20,14,37,-1.04491300133079,0.668025980786614,-2.6501169483833,0.019683166317893,0.996276768821515,-4.38855276856815
"58","GB49885",1221,1360,1499,1512,1589,1677,1221,1789,948,853,921,1346,0.449592580448178,7.18942347363844,3.24834138029899,0.00617667900874179,0.996276768821515,-3.76475104529322
"59","GB49886",806,935,1005,1565,1313,814,889,1147,709,443,633,977,0.521255609732567,6.65207056312588,3.06502475190958,0.00882293667311469,0.996276768821515,-3.75988188248195
"60","GB49896",103,167,185,244,147,141,406,200,207,334,186,243,-0.567647254015315,4.49898524116561,-2.64991175755265,0.0196909163819293,0.996276768821515,-3.9233587011066
"61","GB50200",11,10,11,11,13,9,31,18,12,14,17,16,-0.578905324081664,0.670664955969746,-2.81570395100701,0.01430823743269,0.996276768821515,-4.36479365925126
"62","GB50283",257,302,211,240,306,199,373,144,145,122,166,126,0.673460558537216,4.51727533206229,2.98949915584459,0.0102173747950894,0.996276768821515,-3.76322603670845
"63","GB50313",0,24,18,27,1,11,29,35,29,17,28,51,-2.02842238672453,0.708138975942816,-2.68739049430066,0.0183234923337193,0.996276768821515,-4.38432658889571
"64","GB50633",153,241,203,278,173,165,391,327,214,286,208,253,-0.383143550257836,4.71358131753029,-3.00490348332452,0.00991625874714694,0.996276768821515,-3.72564633805327
"65","GB50660",18,27,29,29,23,15,22,15,12,15,7,18,0.768533926606715,1.05377031356691,3.59537928261306,0.00314834631675002,0.996276768821515,-4.22975612969469
"66","GB50734",10,14,15,12,16,12,23,26,26,17,14,20,-0.546344494839082,0.925980046620106,-2.65161028648161,0.0196268521516423,0.996276768821515,-4.36924012557902
"67","GB50858",38,28,32,37,24,20,23,25,20,16,11,25,0.660491021591167,1.44733217312641,3.15010337540218,0.00747753909417155,0.996276768821515,-4.24704739879246
"68","GB50893",4294,3523,2756,3032,3493,2579,1856,3810,1881,1848,2434,2314,0.58199364237928,8.25658868467253,2.83930624593458,0.0136699844583613,0.996276768821515,-4.03410561965956
"69","GB51011",19,35,53,77,62,38,101,113,58,82,54,56,-0.679363012093403,2.68517997797019,-2.74874097507406,0.0162824264574304,0.996276768821515,-4.17455218412435
"70","GB51299",32,138,187,199,87,170,478,253,196,874,146,241,-1.26469849451643,4.40011730476774,-2.65487849067712,0.0195041533670216,0.996276768821515,-3.96157993296714
"71","GB51516",240,125,204,207,220,126,135,190,62,104,148,135,0.636111257043491,4.07227591496992,2.95437793013891,0.0109381774750337,0.996276768821515,-3.85767610506828
"72","GB51532",48,32,61,80,50,26,28,38,11,16,29,36,1.0015875715028,1.93682148077058,3.61865071427251,0.00300971123090518,0.996276768821515,-4.10742411855724
"73","GB51567",44,18,27,21,36,19,11,20,14,17,20,14,0.816641710742331,1.22265521415026,2.60084005768998,0.0216320167080275,0.996276768821515,-4.35567583588931
"74","GB51903",37,48,56,48,71,48,54,41,32,30,24,55,0.489225706537593,2.3111646406814,2.60120126936272,0.0216170722876968,0.996276768821515,-4.25433864651469
"75","GB52063",14,14,12,30,38,15,8,18,10,6,10,8,1.02836981577226,0.633408794604024,3.04223124266313,0.00922259506481857,0.996276768821515,-4.34002816402203
"76","GB52205",237,207,257,227,200,151,197,194,166,111,145,177,0.46258330992505,4.3836343803021,3.48455404334719,0.00390274156900335,0.996276768821515,-3.572653223749
"77","GB52275",193,168,278,311,207,158,121,271,136,78,110,247,0.619914918449165,4.31323521453246,2.61564969055496,0.0210274356552699,0.996276768821515,-3.95956204383244
"78","GB52284",13,10,29,19,14,13,34,31,22,22,22,25,-0.626438643258473,1.19848510470346,-2.96882817166266,0.0106357129687357,0.996276768821515,-4.3008285725955
"79","GB52656",691,823,795,1134,691,582,1928,1316,868,667,1107,1154,-0.451402022631961,6.70410727279121,-2.89796378686177,0.0122025511145127,0.996276768821515,-3.837820393311
"80","GB52756",5880,3298,2856,2325,2665,2554,2026,3687,1608,1421,1595,2676,0.693018652361761,8.14795250101941,2.72834791713802,0.016934937490988,0.996276768821515,-4.06088584698497
"81","GB52768",936,964,1066,1020,1024,744,1242,1076,681,705,591,934,0.26113648165706,6.65848060534238,2.64584461624229,0.0198451459711065,0.996276768821515,-3.9420687546219
"82","GB52919",13,50,47,84,44,52,195,133,34,125,56,91,-1.03627393269301,2.82344950611079,-2.74259990952454,0.0164762898745853,0.996276768821515,-4.16013782925506
"83","GB52973",357,463,569,619,320,432,850,876,499,375,577,844,-0.432411166601481,5.91565052573856,-2.6164620688905,0.0209947499799719,0.996276768821515,-3.89270047389187
"84","GB53310",200,263,249,416,208,245,698,606,228,492,320,485,-0.706978971056549,5.24480008777246,-3.8163591630747,0.00205548565157964,0.996276768821515,-3.32657536154331
"85","GB53651",63,228,73,124,48,134,232,365,121,258,149,339,-1.15822363310871,4.06838458271128,-3.42352736406424,0.00439365990150906,0.996276768821515,-3.71084593127854
"86","GB53709",35,38,56,114,71,37,42,54,32,30,31,33,0.647893092236175,2.3215474598496,2.64976859109198,0.0196963255405332,0.996276768821515,-4.24259678075084
"87","GB53860",566,334,452,323,565,328,657,624,575,884,1118,818,-0.82228338833952,5.98526835030219,-3.03782363046425,0.00930192690695591,0.996276768821515,-3.70107686536219
"88","GB53872",224,147,204,88,84,117,109,73,49,48,87,111,0.893104939515418,3.50932126483873,2.90901714125738,0.0119439512227823,0.996276768821515,-3.99178065576863
"89","GB53873",11,13,22,8,46,15,4,5,10,6,9,10,1.28145568047749,0.327782730771893,2.75604065331466,0.0160548882073909,0.996276768821515,-4.39279789111202
"90","GB53986",31,214,82,284,53,101,397,227,114,933,180,415,-1.51567914865282,4.26935339626018,-2.6887317953387,0.0182763090978841,0.996276768821515,-3.97779006059069
"91","GB54260",200,193,296,456,337,183,215,173,145,98,143,248,0.767271329168137,4.54563108907721,3.62151337450225,0.0029930903909355,0.996276768821515,-3.49328072664228
"92","GB54319",152,220,335,262,251,168,469,419,259,277,227,271,-0.382943559564729,4.89104582775614,-2.8990423008719,0.0121770774561458,0.996276768821515,-3.75634508437065
"93","GB54333",5,4,12,9,14,5,26,17,15,11,11,10,-0.816743096751398,0.275775634049677,-2.70868401070599,0.0175882751412938,0.996276768821515,-4.40316885715417
"94","GB54334",35,65,38,66,59,43,99,120,68,88,37,81,-0.575008448369265,2.81296769547371,-2.6406250030029,0.020044799350881,0.996276768821515,-4.18466040608599
"95","GB54396",383,786,607,862,563,465,390,520,475,393,113,391,0.841591410705108,5.66735009273605,2.88933108012037,0.0124083510271938,0.996276768821515,-3.75176095200089
"96","GB54551",37,82,72,119,48,82,153,157,125,100,81,96,-0.658530354390041,3.33226239285851,-2.95247569255377,0.010978622447218,0.996276768821515,-4.01200444597863
"97","GB54903",2,11,5,40,8,18,49,35,26,81,21,44,-1.86071231653772,1.15994599734485,-3.53515034552626,0.00353795258656754,0.996276768821515,-4.23823185105049
"98","GB55280",528,565,830,800,600,472,618,526,510,379,458,569,0.362744034175465,5.97806783525077,2.76462646878597,0.0157912395746471,0.996276768821515,-3.82227027207548
"99","GB55423",207,246,168,207,222,153,167,255,122,129,128,182,0.3933826200637,4.32263948266091,2.71557827801478,0.0173564582548076,0.996276768821515,-3.9103251045287
"100","GB55575",820,866,815,795,1261,924,797,900,491,579,672,727,0.485529572377409,6.46615597766567,3.29388541737455,0.00565297950710395,0.996276768821515,-3.63606179991666
