"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"59","GB50371",25,18,13,27,24,26,13,15,10,17,12,31,0.89648894308108,1.52180181001102,3.60345392962288,0.00297040776390393,0.74105688862943,-4.31657406997043
"60","GB50383",21,15,7,37,45,28,65,24,49,63,52,72,-0.740900568606444,2.38885240819657,-3.41152644711838,0.00433256554616051,0.74105688862943,-4.25415751881878
"61","GB50550",7164,1542,3429,5669,9011,2762,406,2979,324,3866,2116,426,2.38672045913079,8.33996406626791,3.17189916565305,0.00694704229657214,0.74105688862943,-4.18711329309162
"62","GB50759",7,3,2,10,10,24,26,15,14,30,18,28,-1.02681990706049,0.966478492689744,-3.36030653107385,0.00479250048033041,0.74105688862943,-4.38335209002937
"63","GB50777",21,20,14,45,41,73,83,40,52,94,73,78,-0.662747624893098,2.82230705286834,-3.10504459747452,0.00792466650368294,0.74105688862943,-4.24780240746501
"64","GB50784",286,276,115,317,362,280,259,194,213,263,237,311,0.528919867566562,5.27470572008657,3.49210307624857,0.00369711109115084,0.74105688862943,-3.83015092849776
"65","GB50852",208,88,115,314,275,344,489,241,279,609,402,564,-0.574568951675105,5.4605328534494,-3.16911063925145,0.00698531035258037,0.74105688862943,-3.94673229371237
"66","GB50940",57,47,6,39,27,21,6,48,2,13,9,5,2.10450682526652,1.28006358465806,3.35644946904287,0.00482905828270837,0.74105688862943,-4.36561804615961
"67","GB50955",3462,920,1592,5450,3469,1856,749,1717,448,2616,1394,856,1.5150867502919,7.96392974993912,3.38858236976867,0.00453284402367526,0.74105688862943,-4.10609790745369
"68","GB51231",21,11,12,48,59,42,86,26,53,121,79,107,-0.942476893182077,2.75306279598865,-3.3385579947982,0.00500232845389386,0.74105688862943,-4.22254683199095
"69","GB51272",29,41,28,41,48,42,43,26,9,31,29,33,0.892025559886708,2.2890637053614,3.10634720396872,0.00790437027954215,0.74105688862943,-4.30145209343058
"70","GB51619",64,41,50,134,128,136,208,96,110,299,169,297,-0.673725134726472,4.23299416991945,-3.25304571464424,0.00592049163855701,0.74105688862943,-4.01418305939744
"71","GB51638",14,5,8,19,15,16,13,9,4,7,8,7,1.06190696912154,0.617658107146335,3.49389962978782,0.00368406711422072,0.74105688862943,-4.39399160349007
"72","GB51844",58,53,30,100,135,126,379,70,282,213,167,238,-0.968785663699475,4.23178149745658,-3.3256014168045,0.00513168547779004,0.74105688862943,-4.00986467252331
"73","GB51884",235,245,109,330,307,237,262,158,201,187,208,321,0.532401439810942,5.11251678153954,3.21887749150132,0.00633286978742093,0.74105688862943,-3.91560966159283
"74","GB52078",31,21,16,66,50,30,85,54,46,128,57,107,-0.769432506549116,2.92214319054095,-3.42586071391926,0.00421197998870413,0.74105688862943,-4.18430480648265
"75","GB52095",19,15,8,25,39,41,63,23,31,91,59,75,-0.812977563823494,2.37473565228986,-3.23002465447521,0.00619527498000698,0.74105688862943,-4.28022496690801
"76","GB52278",78,38,53,157,96,161,282,115,220,175,149,296,-0.726260348121605,4.32072357935652,-3.10085968864354,0.0079902235383303,0.74105688862943,-4.04448821442745
"77","GB52776",168,195,153,600,528,572,1345,251,780,978,886,1231,-0.918632291277701,6.27707361649973,-3.07328703404997,0.00843581830988875,0.74105688862943,-4.02645552667437
"78","GB52875",72,55,34,79,103,79,160,85,141,206,114,130,-0.573292741909301,3.87476628456284,-3.27361701050548,0.00568527000923977,0.74105688862943,-4.06112924153024
"79","GB52962",91,64,60,168,198,196,403,112,306,307,260,348,-0.761972780748715,4.76728060589508,-3.58278909916918,0.00309342530907027,0.74105688862943,-3.86526795534458
"80","GB53017",171,241,101,330,370,391,573,275,644,589,477,665,-0.652323107394141,5.77080203338985,-3.29332677545756,0.00546867189690868,0.74105688862943,-3.9226160808699
"81","GB53110",5,4,13,29,38,43,127,15,118,127,65,114,-1.85163249057718,2.44416129695019,-3.45016144301372,0.00401521203906737,0.74105688862943,-4.2577591561161
"82","GB53512",99,38,42,160,191,228,364,127,234,469,289,434,-0.998592089531254,4.74155945502139,-3.87649211108792,0.00174127018796167,0.74105688862943,-3.81378874288753
"83","GB53830",1581,1063,831,2973,4019,5114,6183,2373,4146,10418,6880,8586,-1.0439133769517,9.07076022648567,-3.50156277177329,0.00362894726753421,0.74105688862943,-4.18851725634497
"84","GB54260",69,92,37,98,143,183,391,121,220,337,145,248,-0.827569072507984,4.47481818984921,-3.35195065405915,0.00487205230592045,0.74105688862943,-3.96267584795967
"85","GB54480",513,122,230,443,457,238,108,225,54,325,153,95,1.59673175000132,4.95829556240774,3.82802628844248,0.00191379801560089,0.74105688862943,-3.78429219669341
"86","GB54908",47,12,16,33,61,22,19,10,5,27,7,40,1.31924063345983,1.63107161787528,3.15902208594641,0.0071255216916763,0.74105688862943,-4.35437700793861
"87","GB55156",264,220,143,354,394,273,249,180,218,369,254,357,0.429991677075623,5.33896862338516,3.27136029124528,0.00571061122356013,0.74105688862943,-3.89594953967767
"88","GB55219",191,117,164,348,467,458,1351,287,623,721,641,807,-0.945748054808735,5.99606757836987,-3.69089405112347,0.00250229190854642,0.74105688862943,-3.83977345213029
"89","GB55369",1209,787,520,1218,1090,974,738,736,532,1321,941,849,0.624808714547891,7.07426627426219,3.1847652784952,0.00677316301456488,0.74105688862943,-4.05790336482904
"90","GB55416",111,67,113,339,174,154,60,155,72,43,114,114,1.23774837367318,4.081668108725,3.26665997291439,0.00576375539131304,0.74105688862943,-4.02712696715065
"91","GB55464",60,49,27,62,73,63,68,42,40,46,46,61,0.53599635579424,3.00007259744201,3.10170287558363,0.00797697173754206,0.74105688862943,-4.22106995185186
"92","GB55542",107,61,54,138,113,122,113,62,76,101,101,101,0.488323442898122,3.83588281423883,3.60780103144044,0.00294516573355652,0.74105688862943,-3.98197142519114
"93","GB55622",20,21,15,30,19,33,62,27,34,56,61,62,-0.709550482783206,2.35445276304899,-3.31713183982439,0.00521805131382755,0.74105688862943,-4.26940193943893
"94","GB55781",285,217,130,647,546,538,845,425,684,717,716,972,-0.626036742574215,6.23979846759399,-3.54924780334359,0.00330415552245006,0.74105688862943,-3.88591511279689
"95","GB55791",259,136,137,414,494,420,578,346,598,770,467,653,-0.579960311267136,5.90619225484081,-3.21518652116524,0.00637909808554293,0.74105688862943,-3.95042079744403
"96","GB55803",12,2,11,12,12,16,40,16,21,30,25,56,-1.16443782851859,1.39202903259485,-3.39730234228197,0.00445565446258043,0.74105688862943,-4.35223235178262
"97","GB55825",32,21,13,51,38,46,19,24,16,32,24,44,0.742142896561434,2.11686069599522,3.26577318156408,0.00577383721392133,0.74105688862943,-4.29659720238199
"98","GB55846",15,26,14,131,80,82,43,11,13,35,26,30,1.29561332146027,2.28792490333724,3.11645998928181,0.00774854748921379,0.74105688862943,-4.30145820391399
"99","GB55977",662,437,259,661,670,520,450,404,309,656,452,435,0.650074941059875,6.19101048436955,3.71555050724316,0.00238433205199664,0.74105688862943,-3.82119158541592
"100","GB56025",290,185,130,378,452,436,787,270,473,700,510,732,-0.490627244075964,5.92524308566546,-3.31265752228213,0.00526426303010325,0.74105688862943,-3.92160740001156
