"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"22","GB44020",194,90,147,380,364,366,459,171,327,336,372,354,-0.531091942476434,5.38190196549878,-2.92657932434809,0.0112855617912509,0.99668979782135,-4.0696693928768
"23","GB44058",374,207,216,448,426,405,213,80,113,263,337,344,0.705953298205172,5.30219188614973,3.13374186372536,0.00751406933278835,0.99668979782135,-4.01274933993243
"24","GB44225",668,889,697,1479,1100,786,278,230,98,699,747,686,1.31760019434846,6.46185863790148,2.95707211750634,0.0106309161956216,0.99668979782135,-4.12159402221371
"25","GB44228",28,21,45,68,42,56,26,18,7,22,38,18,1.07121194999007,2.1296628284708,3.36288060849,0.00478706151047075,0.99668979782135,-4.31906584695649
"26","GB44628",11,15,10,30,9,26,44,14,34,31,21,28,-0.824922489478611,1.67536497522064,-2.86240209678006,0.0127958183559332,0.99668979782135,-4.40570010839573
"27","GB44841",378,595,353,565,529,423,231,115,142,271,458,367,0.983951699512692,5.67695243812014,3.44018470495476,0.0041119223739629,0.99668979782135,-3.94471252241801
"28","GB45137",254,143,183,183,314,470,421,186,357,371,626,353,-0.638648591648409,5.50482409234959,-2.92163959786406,0.0113952886771487,0.99668979782135,-4.07313320839435
"29","GB45176",43,17,27,39,24,22,16,3,9,12,9,27,1.21941227420116,1.43214958492995,3.46979005434954,0.00387949050944679,0.99668979782135,-4.36694899719391
"30","GB45188",7,10,10,15,21,26,61,9,29,22,26,18,-0.8217884692315,1.4959386731751,-2.65126623401288,0.0192989060858951,0.99668979782135,-4.43711209236521
"31","GB45313",24,21,27,32,38,83,87,30,87,49,61,53,-0.760761372770244,2.77422798035028,-2.95981410071246,0.0105739184736818,0.99668979782135,-4.30729781066484
"32","GB46146",137,62,121,230,267,281,309,122,296,242,257,240,-0.522348793788686,4.91286861156437,-2.72239072103375,0.0168117088736033,0.99668979782135,-4.1385570005154
"33","GB46289",113,78,37,96,120,281,55,4,13,54,47,59,1.70713084701815,3.04945471760374,3.91120622388596,0.00163669221168617,0.99668979782135,-4.15561437503658
"34","GB46297",1000,1293,796,2041,2572,3400,5080,983,4895,2622,2338,2760,-0.779219680207341,8.34455258645722,-2.67704949650253,0.0183585066380125,0.99668979782135,-4.30521669202631
"35","GB46425",1119,494,1443,1222,1882,2087,2309,1210,2156,1960,2649,2132,-0.748213200824392,7.93671233253832,-3.09924267783197,0.00804148152363501,0.99668979782135,-4.1991584426593
"36","GB46426",218,174,173,349,290,263,201,62,115,199,212,298,0.495777249815595,4.92041102287004,2.75157082786205,0.0158841970154114,0.99668979782135,-4.12649252201809
"37","GB46429",298,217,355,585,421,1050,1512,312,508,794,969,633,-0.748232084536039,6.39681010828379,-3.51461237152442,0.00355251928744525,0.99668979782135,-3.97103904883074
"38","GB46516",203,164,178,500,371,407,109,77,89,317,205,266,0.827250357803714,4.99342344944835,2.90983409558326,0.0116618011778002,0.99668979782135,-4.08401551770424
"39","GB46558",183,180,93,50,177,292,14,13,16,61,63,219,1.81131510413841,3.49167911017878,2.72329051474236,0.0167823348261934,0.99668979782135,-4.29171795300195
"40","GB46663",13,3,9,20,17,36,2,1,1,13,19,9,1.51344338477487,0.326328748460266,2.65741559054373,0.0190704601048596,0.99668979782135,-4.48171713033925
"41","GB46677",14,7,11,21,10,13,10,2,8,14,3,4,0.999099726337619,0.428993136383156,2.72960815009663,0.0165774976904493,0.99668979782135,-4.47380572312854
"42","GB46680",15,3,4,39,50,54,116,18,51,48,71,42,-1.45085245258036,2.18666775623156,-3.09569621875067,0.00809774123793332,0.99668979782135,-4.34804356037187
"43","GB46710",161,248,174,319,276,304,219,67,177,248,164,187,0.49518941422731,4.93884062548578,2.72662570656488,0.016673892144998,0.99668979782135,-4.13285798895037
"44","GB46948",17,8,13,22,20,26,18,1,6,13,9,8,1.09099398822819,0.815261457486235,3.57142212016737,0.00317770925316264,0.99668979782135,-4.39710248173183
"45","GB47109",191,103,186,264,254,435,461,146,376,282,298,327,-0.468557425690238,5.29936951506806,-2.7579872778304,0.0156870452231207,0.99668979782135,-4.11765472572185
"46","GB47136",564,359,291,828,545,1020,1061,392,801,882,634,1329,-0.578300106657845,6.66954348094194,-2.90331440738581,0.0118116060009192,0.99668979782135,-4.14086496217044
"47","GB47475",111,64,70,183,210,423,338,97,252,249,237,320,-0.685297146186803,4.81113305381156,-2.81464835777566,0.014046777845347,0.99668979782135,-4.12099368929443
"48","GB47722",56,28,77,96,37,46,25,19,25,32,39,32,0.866766778843983,2.57645352753183,2.73457735399785,0.0164180954065637,0.99668979782135,-4.35825202378848
"49","GB48022",346,271,246,489,533,742,807,257,663,511,661,598,-0.476318267616592,6.18998838042015,-3.07262516044233,0.00847339412586803,0.99668979782135,-4.06041185905773
"50","GB48391",31243,13344,32142,39289,34139,9549,3365,3369,2354,15897,14465,18718,1.76834259035858,10.9503193958148,3.05977795418868,0.00869002160205484,0.99668979782135,-4.38527046380599
"51","GB48510",15,63,10,30,2,5,479,313,287,152,1350,13,-4.23298697729264,3.03902485386804,-2.99704630567034,0.00982919949808482,0.99668979782135,-4.34326427331416
"52","GB48573",747,302,846,1453,807,483,293,141,229,670,418,724,0.94941536179962,6.25203190586012,2.80138777637011,0.0144149200760094,0.99668979782135,-4.14328174577718
"53","GB48664",50,20,10,46,20,49,12,1,1,33,6,33,1.78802742214228,1.18579939740371,2.86887522203735,0.0126348951499893,0.99668979782135,-4.43449285229135
"54","GB48768",208,170,222,425,341,274,196,71,79,355,222,182,0.679396370774256,4.97399310945685,2.68414652020914,0.0181075681784244,0.99668979782135,-4.14637900237537
"55","GB48853",528,578,480,1096,805,853,575,191,266,723,755,632,0.564772518269382,6.45349766886524,2.6916700194621,0.0178451923715679,0.99668979782135,-4.1809071855811
"56","GB48905",2101,2978,1606,3708,3237,2308,1807,539,603,1834,2500,2756,0.899784458246726,8.18805099485831,2.74175652368396,0.0161904387424326,0.99668979782135,-4.28405994714773
"57","GB48966",35,58,118,172,128,93,34,7,12,83,67,37,1.48743724742186,2.99079013362767,3.48604291602004,0.0037575622568917,0.99668979782135,-4.21516899962867
"58","GB48969",57146,42287,76460,21847,145000,374462,501127,193274,766957,276128,146840,251408,-1.99526009753846,14.5282979692345,-3.25549456658596,0.00591343190241097,0.99668979782135,-4.46942872711251
"59","GB49018",98,107,226,203,236,188,55,41,17,172,174,75,1.28257831620066,4.03086149536876,2.96853873640791,0.010394558621651,0.99668979782135,-4.16985363781957
"60","GB49056",41,6,21,40,32,22,14,3,5,10,12,33,1.13452349490424,1.26932419065692,2.653242401997,0.0192252042212983,0.99668979782135,-4.44826703108444
"61","GB49309",152,149,221,251,256,435,387,120,354,395,411,297,-0.451051261296724,5.34752047154601,-2.7070070958576,0.0173217301345072,0.99668979782135,-4.13210109961734
"62","GB49347",779,745,662,1774,1244,936,794,240,550,759,789,757,0.665381954061445,6.87684775213552,3.93660009328712,0.00155798018538738,0.99668979782135,-3.93569605798609
"63","GB49397",383,387,500,529,781,666,1129,288,909,903,1241,749,-0.597444212954419,6.63552637982311,-3.14419731665033,0.0073611301862687,0.99668979782135,-4.07948734962166
"64","GB49552",1571,2176,1664,2748,3452,7406,10709,2726,10145,5103,2810,4887,-1.00893151552501,9.18540195830016,-2.88067610260265,0.0123466243275718,0.99668979782135,-4.31889316116926
"65","GB49689",46,59,71,113,162,52,30,17,47,55,40,38,1.03603703664289,3.01324261078768,2.95206021397385,0.0107358835478952,0.99668979782135,-4.28630111741279
"66","GB49706",433,236,473,965,664,595,423,119,214,319,500,673,0.63049905790882,5.97878476339957,2.68615635118917,0.0180371120408907,0.99668979782135,-4.15669263864811
"67","GB49726",154,117,224,219,392,693,759,175,669,415,609,452,-0.920519232802048,5.71859245557975,-3.34410396619561,0.00496720769152468,0.99668979782135,-3.96896479650122
"68","GB49998",41,38,40,93,63,69,47,14,26,39,51,64,0.532660370521401,2.78687557631096,2.72338903704227,0.0167791215747203,0.99668979782135,-4.34112697782439
"69","GB50905",141,189,141,264,193,192,101,64,37,167,115,104,1.0227716717079,4.29907927351987,3.63566965026945,0.0028016925627735,0.99668979782135,-3.97833389282055
"70","GB51044",520,468,290,924,905,1175,1887,403,1666,923,1016,1252,-0.769689209411674,6.99779226453205,-3.17935080641381,0.00686928641104224,0.99668979782135,-4.10376982410567
"71","GB51195",32,25,48,30,19,21,6,3,4,12,20,15,1.581283002235,1.26828996561262,3.51812353651512,0.00352811079498196,0.99668979782135,-4.37551490832135
"72","GB51845",80,170,236,344,348,269,63,30,45,211,147,87,1.41413642937234,4.33619296401293,3.73936502156874,0.00228733258468267,0.99668979782135,-3.97146023082195
"73","GB52464",189,170,197,203,440,289,345,188,620,373,742,337,-0.790467033563427,5.55266200235458,-2.82287554462391,0.0138230201027219,0.99668979782135,-4.1042547442048
"74","GB52465",37,91,59,162,113,123,324,44,424,135,156,184,-1.0084436728537,4.2378888990301,-2.7651518964727,0.0154697286698552,0.99668979782135,-4.1857812711697
"75","GB52466",1360,1308,1242,1307,2908,2389,3551,1352,4185,2668,4481,2595,-0.845625154455941,8.40441904600845,-3.35578870450182,0.00485431894163432,0.99668979782135,-4.19175873964519
"76","GB52467",2493,2668,2997,2979,6560,5691,6670,3298,8285,5975,9495,5370,-0.812407669403674,9.50963800422149,-3.09441709888294,0.00811812850686737,0.99668979782135,-4.30645029667686
"77","GB52643",685,336,425,822,1148,1162,1338,599,855,1262,1381,1034,-0.649135938538802,7.02778373969323,-3.33518759486628,0.00505511876716748,0.99668979782135,-4.07191405957444
"78","GB52656",337,236,182,691,582,1154,1757,222,1800,868,667,1107,-1.03224536666368,6.57393661857161,-2.98179015091406,0.0101278697790441,0.99668979782135,-4.11720339728345
"79","GB52658",311,333,281,400,359,844,814,367,1029,497,594,638,-0.725000359148395,6.24998796019297,-2.98933903252252,0.00997898052315068,0.99668979782135,-4.08838554809638
"80","GB52854",15,18,14,41,30,51,61,19,64,50,33,49,-0.742893544406606,2.35464619773057,-2.95694558266938,0.0106335537875512,0.99668979782135,-4.34599694660633
"81","GB52923",520,1720,728,1330,958,939,581,223,370,864,678,647,0.926633471885061,6.75917443911877,2.90793737446746,0.0117051887155522,0.99668979782135,-4.15020942782466
"82","GB53148",181,29,5,122,21,153,5,3,8,28,17,17,2.22650120377264,1.79713737564051,2.68450983142951,0.0180948122463989,0.99668979782135,-4.42405347181277
"83","GB53235",31,52,27,34,49,124,153,44,140,99,80,85,-1.03689144403171,3.33978849219456,-3.31708147453475,0.00523846551524793,0.99668979782135,-4.18530213956392
"84","GB53284",45,25,40,55,60,66,96,26,60,79,92,78,-0.565156621271341,3.10965021254961,-3.68632530547619,0.00253721178036732,0.99668979782135,-4.15645350918977
"85","GB53347",9,5,11,9,7,20,98,31,122,33,10,16,-1.82912014978154,1.53592556241487,-2.66838191304603,0.0186695642163634,0.99668979782135,-4.43834132287599
"86","GB53798",5855,2392,3962,4554,2161,2784,1955,740,887,3672,444,1857,1.43258036979887,8.31435256777501,3.03436309056912,0.00913486704257778,0.99668979782135,-4.24169951791864
"87","GB53835",52,21,52,90,55,65,22,4,14,62,40,47,1.03036173214182,2.4355612221999,2.8938629000817,0.0120321447873689,0.99668979782135,-4.34917466175744
"88","GB54319",134,63,105,251,168,271,308,78,184,259,277,227,-0.476921095438984,4.74525008235226,-3.05089185297356,0.00884306188239877,0.99668979782135,-4.05523117680364
"89","GB54410",1461,2004,1783,3064,2716,3468,1565,519,803,3045,1939,1808,0.739836222967895,8.1065766014499,2.86260696207596,0.0127906946480389,0.99668979782135,-4.25580509449813
"90","GB54786",43,37,43,79,42,70,42,5,26,36,36,50,0.768428773949859,2.52168163904006,3.14830774226224,0.00730185605051802,0.99668979782135,-4.30646921553901
"91","GB54886",2244,1509,1418,3637,2520,2845,1632,703,1209,2046,2247,2378,0.482582535580061,8.17785623596689,2.64326607876667,0.0196000856774293,0.99668979782135,-4.30133713002763
"92","GB54934",668,681,638,1669,1013,1186,762,188,515,1023,758,876,0.5842561031129,6.84604354766218,2.95988267527566,0.0105724968841368,0.99668979782135,-4.14238361580435
"93","GB55127",3,11,5,4,8,11,21,7,20,18,13,23,-1.32052249255862,0.702498375209735,-3.64178445312975,0.00276833850733166,0.99668979782135,-4.40054941568392
"94","GB55237",104,38,97,191,111,108,105,19,46,88,73,79,0.639065219813807,3.5749994918594,2.72527248137782,0.0167178092317015,0.99668979782135,-4.26243420621139
"95","GB55331",17,6,7,30,18,26,16,2,2,17,5,4,1.35278910412373,0.558388297268655,3.21449295548173,0.00641034739843859,0.99668979782135,-4.43476910087778
"96","GB55575",552,378,467,1261,924,727,374,167,304,491,579,672,0.715428658186013,6.29602881636112,3.52274434731242,0.00349624602467929,0.99668979782135,-3.96188192698699
"97","GB55600",304,332,296,675,700,866,603,420,766,771,980,649,-0.562658620864843,6.45891227743781,-2.67824968583738,0.0183158338278166,0.99668979782135,-4.18362080019155
"98","GB55604",78,55,136,81,114,123,154,90,182,143,203,129,-0.665307972657574,4.17506665250619,-2.71306683418583,0.0171190544035525,0.99668979782135,-4.19813730702302
"99","GB55705",899,1545,1076,1902,1836,2564,1003,243,217,1882,1430,1154,1.08287745931678,7.36551381381925,2.62078327997906,0.0204710914720312,0.99668979782135,-4.26009282638596
"100","GB55779",336,324,309,467,415,506,426,130,204,367,402,359,0.395043455634969,5.6929901757318,2.66934511088535,0.018634746203773,0.99668979782135,-4.14795815822199
