"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"44","GB46711",38,17,64,47,46,44,9,19,12,59,33,22,0.797996449895957,2.18925298068841,2.83277096390712,0.0136086721282888,0.999847824669144,-4.37740060586892
"45","GB46712",48,29,56,38,46,39,11,21,15,48,41,35,0.591926131534585,2.34085237506212,2.56971048284264,0.0226557594557273,0.999847824669144,-4.39989444398162
"46","GB46883",26,21,104,40,57,66,13,21,28,53,30,49,0.56127783945807,2.50556793153057,2.25846070140586,0.0409222065078845,0.999847824669144,-4.43294866182635
"47","GB47165",243,432,442,306,376,234,82,195,132,261,249,315,0.709099984119666,5.26123844922015,2.83306826846413,0.0136007870618615,0.999847824669144,-4.11037688909876
"48","GB47468",67,46,200,90,84,115,75,143,170,215,145,212,-0.799622384028848,4.17913586333826,-4.20910205074126,0.000930017414460848,0.999847824669144,-3.89151000577028
"49","GB47549",18,7,12,15,18,8,15,19,25,24,19,25,-0.801706913045489,1.3454099230887,-2.67147742884121,0.0186167387657754,0.999847824669144,-4.44438095375014
"50","GB47719",181,157,344,235,259,256,83,172,118,257,196,284,0.344186718655329,4.9387022595796,2.45590328128153,0.0281745126878102,0.999847824669144,-4.21860868387807
"51","GB47822",42,57,67,65,81,57,20,35,31,44,47,60,0.578086775960728,2.88811785397141,2.93366778014791,0.0111750065248217,0.999847824669144,-4.30268121757727
"52","GB47978",30,21,47,39,37,40,5,18,23,39,25,46,0.501211248704222,2.09893258433088,2.35649460673848,0.0340290827368918,0.999847824669144,-4.44107181598683
"53","GB48372",23,10,47,29,27,44,8,17,4,32,14,24,0.895683148668446,1.59893939343047,2.4899610073319,0.0264002163213811,0.999847824669144,-4.45080107756608
"54","GB48875",515,598,1418,676,623,367,199,181,48,66,549,346,1.92450444771413,5.65833142506044,3.30065006026283,0.00544014202084963,0.999847824669144,-4.03042139149134
"55","GB49492",302,272,321,326,367,384,116,213,237,315,334,311,0.347230444960331,5.43604268976198,2.24401523593457,0.0420430147234954,0.999847824669144,-4.27724905575731
"56","GB49633",177,128,245,177,206,227,72,122,145,215,164,220,0.267527791995069,4.68807209014353,2.31756055188346,0.0366235504612347,0.999847824669144,-4.2670889779298
"57","GB50001",14,14,19,9,13,15,2,5,10,12,11,11,0.691813783909834,0.706006492159999,2.37887814242918,0.0326175322186947,0.999847824669144,-4.49340690352013
"58","GB50057",61,54,122,105,117,87,49,89,128,132,132,159,-0.390298123254102,3.90675965067029,-2.72608901673345,0.0167471314290873,0.999847824669144,-4.22685420801562
"59","GB50141",160,151,194,199,251,196,55,118,105,196,173,215,0.406401021843346,4.60569164119716,2.73401629955763,0.0164914211465052,0.999847824669144,-4.157339266039
"60","GB50613",5,2,15,4,11,5,4,6,25,10,16,17,-0.945544551826827,0.387192029441811,-2.38525911974407,0.0322254520275691,0.999847824669144,-4.50207822831621
"61","GB50662",262,67,67,64,224,78,124,20,44,37,26,22,1.58058970147248,3.26642909894742,2.6039152138448,0.0212117262972101,0.999847824669144,-4.32844808405898
"62","GB50779",275,159,249,289,323,255,89,216,128,201,205,252,0.475007730310835,5.0094097426869,2.52990903330194,0.024455654503769,0.999847824669144,-4.19649731010328
"63","GB51121",36,42,90,43,74,61,30,55,66,95,81,148,-0.492560917725887,3.27280373157078,-2.59892368424299,0.0214167672542063,0.999847824669144,-4.32037024731452
"64","GB51185",8,10,29,22,19,13,10,19,47,30,23,39,-0.767155380110855,1.63169112089603,-2.68443621114215,0.018155523882737,0.999847824669144,-4.42839284930397
"65","GB51249",38,20,74,83,39,63,19,42,49,262,138,122,-0.844487198992046,3.21495211820831,-2.31931221846839,0.0365029029345406,0.999847824669144,-4.378152724401
"66","GB51261",25,48,63,53,49,40,49,30,120,137,99,109,-0.956417202323454,3.21736869961183,-3.28107860526819,0.00565330777460662,0.999847824669144,-4.21177864438663
"67","GB51481",25,12,67,67,60,53,21,36,61,158,87,122,-0.80743758875106,3.00283999850298,-2.76832290036394,0.0154280393758807,0.999847824669144,-4.31810178132696
"68","GB51696",43,36,104,51,42,58,17,18,38,46,43,56,0.546162268440495,2.69693605791427,2.46234285208764,0.0278304991509873,0.999847824669144,-4.39107736791146
"69","GB51850",14,4,12,9,12,9,8,12,9,22,16,21,-0.608801243390957,0.866856420873489,-2.30731683333527,0.0373366883846428,0.999847824669144,-4.49514669224819
"70","GB51903",11,16,43,32,30,24,14,18,30,71,48,55,-0.61866883174065,2.14834428685186,-2.41162302390401,0.0306526092459046,0.999847824669144,-4.43132420138671
"71","GB51966",126,73,234,133,166,179,83,167,194,209,179,301,-0.385815233233433,4.62025650662269,-2.59845993105468,0.0214359142617039,0.999847824669144,-4.19268490978962
"72","GB52017",30,114,118,102,79,50,65,47,178,182,135,202,-0.815415856970807,3.85808689262558,-2.37355786188444,0.0329479045996813,0.999847824669144,-4.31583726272482
"73","GB52040",8,3,8,6,17,16,16,28,48,13,19,28,-1.389106724581,1.15465160854334,-3.01582620072253,0.00951467765798897,0.999847824669144,-4.42597547490201
"74","GB52058",173,90,213,146,223,197,70,107,90,204,152,153,0.376899649119019,4.46072327086684,2.28560443051724,0.0388918934478926,0.999847824669144,-4.28834990180999
"75","GB52087",33,43,67,99,38,108,22,50,158,136,322,521,-1.36059202924352,3.734224612719,-2.74611779543011,0.0161083934295537,0.999847824669144,-4.25301373867402
"76","GB52284",26,8,35,22,22,22,6,11,6,14,13,25,0.791421651213122,1.27495583904379,2.80734515673789,0.0142998584967673,0.999847824669144,-4.43529500517915
"77","GB52285",40,26,45,22,30,32,8,15,13,22,25,17,0.882833509996333,1.8133063821859,3.30967957348524,0.0053445279919158,0.999847824669144,-4.35411852500075
"78","GB52500",316,270,388,334,322,380,81,210,204,409,314,362,0.399856373885751,5.4288306193664,2.55506821239475,0.0233025331491044,0.999847824669144,-4.1864191466647
"79","GB52752",31,16,47,45,54,49,23,42,71,90,64,70,-0.624514513857088,2.82669883236334,-3.29098375156968,0.00554439895747773,0.999847824669144,-4.25651750427278
"80","GB52802",10,8,18,12,14,13,7,14,33,36,12,24,-0.662905358920979,1.23952956860868,-2.2863526841932,0.0388372946603109,0.999847824669144,-4.48480667320391
"81","GB52842",71,51,91,151,224,88,36,52,45,67,82,97,0.678254473394093,3.58290007041253,2.48025734513884,0.0268945200647702,0.999847824669144,-4.31555929973487
"82","GB52845",72,53,156,129,131,159,60,105,290,136,155,377,-0.616486744238001,4.33248312261318,-2.24072811985521,0.0423020614178622,0.999847824669144,-4.31123292423013
"83","GB52857",10284,2614,4934,6239,5080,8566,671,1421,800,5290,5096,6276,1.33625889983884,9.11584333082598,2.98205143854067,0.0101654472699753,0.999847824669144,-4.31136267778619
"84","GB52887",29,9,35,26,23,23,3,14,6,35,12,22,0.755375060712963,1.3681410844817,2.28453727199155,0.0389698875725717,0.999847824669144,-4.48091722103389
"85","GB52958",56,16,49,48,69,46,12,22,26,32,34,36,0.689358895827226,2.38211117748689,2.92766174788785,0.0113070349438859,0.999847824669144,-4.35013753309101
"86","GB53113",78,299,546,339,170,245,112,304,1125,795,574,532,-1.05100221968581,5.67363162801836,-2.43731364812586,0.0291905920368548,0.999847824669144,-4.22848462354764
"87","GB53355",8,3,18,8,6,4,4,6,30,13,18,18,-0.922697508374231,0.557170009412899,-2.28970492380316,0.0385935747915631,0.999847824669144,-4.5052227500513
"88","GB53369",29,679,314,66,152,196,35,12,9,57,14,311,2.01250971555851,3.43261314347117,2.23749793581861,0.0425580829528255,0.999847824669144,-4.39386578185435
"89","GB53987",16,55,15,22,74,8,4,2,0,3,3,14,2.74348830092557,0.433756651860546,3.52036682864631,0.00353504023856944,0.999847824669144,-4.4116582924003
"90","GB54162",101,154,191,142,133,126,44,72,86,126,91,147,0.523195960160428,4.09659063174255,2.82293812270363,0.0138719987570432,0.999847824669144,-4.18394322653003
"91","GB54207",12,8,18,15,16,21,8,16,14,42,26,27,-0.543308140963359,1.41026514780665,-2.38951217444615,0.0319666192891766,0.999847824669144,-4.46822282592128
"92","GB54316",76,28,151,98,130,41,13,20,13,53,54,122,1.02584656837653,2.94342587328714,2.46224918205088,0.0278354742120518,0.999847824669144,-4.37570519632245
"93","GB55170",37,30,98,24,60,57,9,12,9,8,20,53,1.56479959441274,2.01132576344977,3.77093831380005,0.00216676459273234,0.999847824669144,-4.29823892332529
"94","GB55207",1131,2193,5903,4006,5091,1871,375,822,196,307,2039,4792,1.83096232238506,7.82594604329971,2.77656040288428,0.0151828555960492,0.999847824669144,-4.27130315584514
"95","GB55330",177,105,248,241,173,257,129,177,166,651,341,397,-0.54704548643096,5.11900479057854,-2.61960623329087,0.0205794729411216,0.999847824669144,-4.16794632420163
"96","GB55485",112,73,168,150,156,113,50,117,130,247,185,272,-0.367256395739942,4.37904978316448,-2.49285305687462,0.0262545903023277,0.999847824669144,-4.23800043202327
"97","GB55513",94,69,173,148,143,150,53,68,94,148,119,121,0.311446496973289,4.06863384436213,2.33317041957789,0.0355615924550369,0.999847824669144,-4.30337173770988
"98","GB55612",14,24,82,80,30,53,21,25,88,93,98,198,-0.912142282423201,2.98828470928561,-2.30585315773986,0.0374396517162869,0.999847824669144,-4.39685204607393
"99","GB55636",36,62,128,62,98,79,39,50,168,190,106,209,-0.699433012314516,3.75739648652371,-2.56374654098246,0.0229170779889938,0.999847824669144,-4.28116976756209
"100","GB55917",131,50,323,188,212,185,96,185,190,310,228,345,-0.454319059905123,4.81310282855139,-2.2703214396932,0.0400230445821481,0.999847824669144,-4.27695992201098
