"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB52856",37,35,18,28,45,33,102,146,92,125,89,120,-1.10234014798194,3.20147543624635,-5.73418253937616,5.66987047674483e-05,0.117235501095367,1.88039867450985
"15","GB54884",13,13,6,24,34,50,311,280,127,78,84,178,-2.22926992668979,3.06877373653535,-5.20619229166687,0.000143819770686266,0.117235501095367,1.03928499309021
"16","GB55490",260,106,87,163,277,240,633,1027,517,393,484,645,-1.02484271659094,5.62015615031542,-5.06533798363585,0.000185534749374809,0.117235501095367,1.0111508982696
"17","GB51642",72,86,43,88,209,201,582,391,360,298,258,576,-1.19785254912632,4.93659971114435,-5.00401367923872,0.000207459831701162,0.119252792669633,0.904558005709886
"18","GB51572",159,183,112,142,219,254,165,126,158,164,159,220,0.78597319079711,4.69585862665028,4.93033741242503,0.000237406508194899,0.12888535544892,0.786176861534785
"19","GB42567",42,22,13,33,56,91,137,163,135,92,157,139,-1.10832448142407,3.43336992703342,-4.85166283138926,0.00027438203664467,0.141119013794301,0.586665174053372
"20","GB43579",65,18,54,63,248,246,751,676,507,372,372,675,-1.93211936701263,4.9980150841052,-4.75364938345366,0.000328958715512726,0.145695770626779,0.477151537790329
"21","GB48098",8,1,0,2,1,9,12,31,13,20,20,22,-2.23800376925385,0.0882724420536703,-4.68651153929263,0.000372737849536376,0.145695770626779,-0.220331539740022
"22","GB50378",66,25,20,58,47,90,186,194,112,118,124,158,-0.92478292335377,3.64932455810575,-4.77934230939632,0.00031364539520165,0.145695770626779,0.492730086575727
"23","GB50828",35,19,21,68,100,114,297,253,165,143,158,311,-1.35562422010359,3.95236302498057,-4.68785552956187,0.000371804755321768,0.145695770626779,0.35194415630005
"24","GB51652",626,91,161,469,400,1107,1779,3472,1918,2585,1631,3126,-2.02566955044308,7.12569655815741,-4.70184520886632,0.000362234399305103,0.145695770626779,0.381192191859281
"25","GB55536",13,2,2,11,4,7,40,46,19,23,29,28,-1.69880771682695,1.0068916104768,-4.79183699692593,0.000306467099332577,0.145695770626779,0.0172027549009943
"26","GB40498",253,163,166,337,451,516,939,1302,836,600,656,1182,-0.906888273526015,6.27705812616024,-4.6343301100272,0.000410903411577388,0.153566096702159,0.279972211138944
"27","GB51650",61,21,25,46,104,47,161,350,196,164,151,163,-1.35465304707703,3.82266119665155,-4.61719105709198,0.000424302559451319,0.153566096702159,0.230424565354594
"28","GB46165",40,43,33,48,52,80,126,183,110,138,91,179,-0.786861959400047,3.62923479040506,-4.49876003305423,0.00053012260559857,0.156980548542704,0.0316840056472394
"29","GB51546",37,8,17,39,28,78,129,190,108,95,85,154,-1.35964158222528,3.17872102258263,-4.54858935104465,0.000482619605817968,0.156980548542704,0.0738932962113275
"30","GB51641",8,15,7,12,19,27,58,60,59,41,29,71,-1.18767007787161,2.03415104497308,-4.51563529558551,0.000513517198677836,0.156980548542704,-0.132005899973652
"31","GB53908",234,167,143,177,239,242,199,238,190,217,170,281,0.590242593082903,4.98333663882642,4.50675401919644,0.000522188477454941,0.156980548542704,0.0517182470519923
"32","GB54163",58,27,22,58,141,145,367,378,233,181,240,217,-1.31827523302146,4.26034500410823,-4.58229389845094,0.000452998650595876,0.156980548542704,0.185000190480523
"33","GB55525",110,58,32,70,110,150,282,277,173,194,210,225,-0.731213213602596,4.360523589633,-4.53475832209887,0.000495347004538424,0.156980548542704,0.108524055963268
"34","GB44117",29,13,17,41,59,109,181,200,142,111,93,205,-1.29988111799142,3.48311618102793,-4.45501004416902,0.000575801900685957,0.162262981498949,-0.0549867352925704
"35","GB45300",22,5,17,17,26,43,81,111,87,51,61,136,-1.42647668649555,2.61269759760928,-4.45010422423811,0.000581171137173886,0.162262981498949,-0.145914534651673
"36","GB54967",122,167,93,154,166,190,156,137,147,144,127,184,0.666228319128147,4.50330977702788,4.43199527490013,0.000601441572564351,0.163257973530523,-0.0730691700359953
"37","GB40600",33,58,30,49,58,97,49,42,40,28,52,43,0.990696683591799,2.83266371836789,4.33571234587362,0.000722130007770134,0.177462245204653,-0.285011073573511
"38","GB41061",27,4,4,11,30,13,49,69,49,52,42,55,-1.3909180052471,1.93959568982048,-4.26746691772725,0.000822552598732765,0.177462245204653,-0.52297524739285
"39","GB41153",130,82,86,110,115,139,128,131,99,129,102,112,0.592887641943975,4.11940935176204,4.05921287869901,0.00122724925750596,0.177462245204653,-0.721321695087852
"40","GB41176",247,301,152,243,333,361,289,254,250,248,334,343,0.61158089788471,5.40007676086949,4.06440818976757,0.001215001926369,0.177462245204653,-0.740202767545616
"41","GB41680",94,36,29,84,76,170,239,422,241,177,165,305,-1.03546484956618,4.33296752665316,-4.23709694010554,0.000871753351254599,0.177462245204653,-0.406247164301742
"42","GB41876",9,3,4,6,8,38,56,77,42,32,21,51,-1.61951754985374,1.54748075569894,-4.09579857398825,0.00114361681380432,0.177462245204653,-0.842571451982055
"43","GB42192",63,48,36,61,50,88,73,49,59,50,52,63,0.671223547437981,3.13173226450365,4.06901930501648,0.00120423653090655,0.177462245204653,-0.705403183784084
"44","GB42548",91,96,51,127,135,179,106,90,125,110,110,142,0.647714326914618,4.07873061137353,3.95852764604386,0.00149121894919249,0.177462245204653,-0.898484353598294
"45","GB42565",12,6,6,6,8,14,26,29,22,23,28,34,-0.93762777705992,1.24484035300564,-4.30489795174005,0.00076581305081652,0.177462245204653,-0.579514287993563
"46","GB42579",318,101,142,350,395,721,934,1252,959,760,857,1394,-1.13807912361114,6.34876025666007,-4.06247509705066,0.00121954428974282,0.177462245204653,-0.718384438023905
"47","GB42878",152,61,61,121,118,211,362,414,278,226,231,326,-0.697891869874551,4.80604858166335,-4.08986143143264,0.00115678150967162,0.177462245204653,-0.677074956274367
"48","GB43507",441,291,235,382,296,617,452,321,395,395,283,429,0.655967090898373,5.82191546383342,4.12953233424706,0.00107167526286359,0.177462245204653,-0.617446562234248
"49","GB43575",195,97,66,204,194,240,561,1158,362,370,454,479,-1.01496059173306,5.43266950737987,-4.36289618158096,0.00068572308591295,0.177462245204653,-0.194207546149052
"50","GB43798",47,36,15,47,90,91,135,212,139,111,144,223,-0.956587149676793,3.72215574431041,-4.3254039759416,0.000736450693642436,0.177462245204653,-0.258223855441009
"51","GB44002",41,40,48,54,131,61,177,177,184,143,149,267,-0.957447324193604,3.96971636212087,-4.00224017801419,0.00137013808288317,0.177462245204653,-0.813411288954965
"52","GB44145",6,2,4,10,26,6,40,28,30,27,33,46,-1.51671659094027,1.26267505102275,-4.10221197993585,0.00112956831208468,0.177462245204653,-0.874248876282484
"53","GB44210",72,58,51,68,92,136,259,242,179,166,146,181,-0.622064870532295,4.21793523437829,-4.03205924967697,0.00129334670791504,0.177462245204653,-0.767408291547803
"54","GB44533",77,12,34,49,46,71,314,307,162,135,107,176,-1.41308775252792,3.76712149430382,-4.15187869549671,0.00102658697819423,0.177462245204653,-0.554749973300303
"55","GB44962",10,2,5,18,18,24,43,48,60,42,32,57,-1.38520033191552,1.7579422683095,-3.96393231269016,0.00147567490691511,0.177462245204653,-1.00659318564006
"56","GB45205",8,2,1,6,4,8,15,17,18,16,14,19,-1.19077613698757,0.42349467971818,-4.11984351990098,0.00109185025492505,0.177462245204653,-0.97077586796015
"57","GB45681",46,7,15,34,35,42,109,180,95,79,78,92,-1.23438576526201,2.97532578677974,-3.99810497704473,0.00138114920240863,0.177462245204653,-0.837390323827063
"58","GB45918",4,5,3,10,10,8,41,24,48,20,33,20,-1.44135178407392,1.1107258065754,-4.05001342200528,0.00124924660192212,0.177462245204653,-0.971242687525421
"59","GB46215",156,176,86,159,153,214,154,189,158,158,169,193,0.553870976551893,4.63475701856055,4.03819673657725,0.00127809512023103,0.177462245204653,-0.776815503675753
"60","GB47008",191,188,103,184,212,299,222,196,188,229,208,291,0.488382328362767,4.97295294555197,3.96089004353257,0.00148440413888311,0.177462245204653,-0.92516870425094
"61","GB47470",2,2,3,10,11,7,63,42,18,14,19,36,-1.74866874138154,0.905313581691814,-3.96919521405057,0.00146069752151417,0.177462245204653,-1.1154442174848
"62","GB47717",163,278,119,159,278,356,158,161,270,189,148,217,0.891738929085647,4.93414629994602,3.97601114054635,0.00144153084101855,0.177462245204653,-0.897080458082597
"63","GB48124",387,143,142,202,463,393,1053,1030,678,604,640,777,-0.870352439479515,6.11057555573292,-4.12394380602613,0.00108326517110954,0.177462245204653,-0.614294855680252
"64","GB48497",579,400,248,444,764,625,1315,1847,1193,1099,1032,1182,-0.666827901530697,6.90413902405167,-4.23891379310679,0.000868726680622893,0.177462245204653,-0.402983691965539
"65","GB50170",15,8,17,30,99,75,402,222,112,143,93,243,-1.87622634120932,3.46080175311239,-4.04385474985076,0.001264197944317,0.177462245204653,-0.748000259632052
"66","GB50184",58,12,24,53,84,81,180,237,122,127,126,186,-1.10162235676508,3.67614216366006,-3.99873792415336,0.00137945796289695,0.177462245204653,-0.817579384565494
"67","GB50441",10,3,9,5,30,42,128,101,67,38,37,109,-1.87330788196521,2.15953110312135,-3.95080876504183,0.00151370906738293,0.177462245204653,-0.987377604442738
"68","GB51482",347,208,266,302,863,610,1405,1286,1129,1146,909,1699,-0.984396414628441,6.72924316086589,-4.10151841911924,0.00113107899083119,0.177462245204653,-0.644781828994439
"69","GB52033",99,88,50,90,119,147,186,306,221,216,200,278,-0.568072862494907,4.5114936463609,-4.15497328088122,0.00102049810315049,0.177462245204653,-0.556878238098993
"70","GB52095",19,15,8,23,31,25,63,91,59,39,41,75,-0.909119729786996,2.37473565228986,-3.99920323708752,0.00137821599274949,0.177462245204653,-0.875058331657467
"71","GB53493",16,2,3,3,8,8,36,42,22,15,24,24,-1.46125075214251,0.92330728862024,-4.01609735867934,0.00133388906224036,0.177462245204653,-1.04648655412423
"72","GB53830",1581,1063,831,2373,4146,2973,6183,10418,6880,4019,5114,8586,-1.11724130084393,9.07076022648567,-3.98964530162958,0.00140395795454184,0.177462245204653,-0.857215302153017
"73","GB54202",16,4,4,14,12,20,64,47,27,30,31,38,-1.12321892159837,1.61916040195138,-3.94872121455161,0.00151985072209003,0.177462245204653,-1.04260272958758
"74","GB54264",300,85,81,187,197,334,586,692,448,476,409,524,-0.832289695083761,5.52155314612886,-4.05478596699528,0.00123778480689739,0.177462245204653,-0.744350818913797
"75","GB54365",245,118,77,116,175,223,473,475,318,356,330,398,-0.660993953221618,5.20479239481443,-4.26851411583863,0.00082090787908946,0.177462245204653,-0.364178507576879
"76","GB54549",10755,10208,9303,5718,14404,18624,36066,64566,22138,78381,76853,76544,-1.57588045997181,11.857220015802,-4.31071156141619,0.000757368374905298,0.177462245204653,-0.613631416724348
"77","GB54584",96,88,64,99,96,148,125,95,82,100,114,121,0.568555140755647,3.95784152775978,4.04113467514243,0.00127085958327168,0.177462245204653,-0.74881726644732
"78","GB54723",29,5,10,22,57,50,156,128,92,77,64,119,-1.42339810147867,2.86618626489511,-4.07768664770802,0.00118426459658248,0.177462245204653,-0.715396301205443
"79","GB54892",12,5,5,11,6,18,30,49,24,27,29,36,-1.11210787400605,1.38948756025142,-4.34240207770305,0.000712989978478132,0.177462245204653,-0.50245735668982
"80","GB55301",205,28,65,76,163,147,515,696,303,330,317,341,-1.31419063476101,4.90064003517689,-4.08557408649306,0.00116638441433086,0.177462245204653,-0.677710077331318
"81","GB55388",725,560,499,829,327,1122,2876,2662,1714,1940,1719,3040,-1.09496670515161,7.52358775921758,-4.03500638938174,0.00128600000922884,0.177462245204653,-0.754852881301669
"82","GB55411",228,128,65,210,277,403,585,904,595,407,445,575,-0.826926477294577,5.65713816881222,-3.94682096934487,0.00152546342582796,0.177462245204653,-0.937757783082152
"83","GB55864",31,29,6,10,18,7,50,88,81,67,58,92,-1.65012622697062,2.30593134765433,-4.28071728695018,0.000801988918187643,0.177462245204653,-0.452226447610572
"84","GB55983",120,108,79,100,169,188,181,140,125,115,117,160,0.532714463980245,4.32628946761917,4.05683656259191,0.0012328931665818,0.177462245204653,-0.732469105047984
"85","GB49134",19,9,10,16,19,17,7,11,13,7,14,17,1.09297902427109,1.00943885869807,3.93497774388361,0.00156092436086471,0.177940273449343,-1.13745213663721
"86","GB55736",79,26,19,74,63,82,176,314,154,184,186,123,-1.08711583332037,3.8833504873968,-3.93330805541001,0.00156599094521525,0.177940273449343,-0.931916484605615
"87","GB44253",29,2,6,13,9,38,66,95,38,57,44,75,-1.60106096389481,2.0235652980647,-3.92246326998177,0.00159930977790712,0.178425672195737,-1.04179034120944
"88","GB49963",479,669,118,441,176,604,1050,1531,2885,1436,1673,3700,-1.69096030293279,6.95685029085079,-3.92006329306433,0.00160678051097266,0.178425672195737,-0.959479924442496
"89","GB40019",164,57,71,113,150,175,303,294,224,265,322,372,-0.649999201364821,4.80974282164344,-3.88667822234637,0.0017144712438793,0.180351194614983,-1.04284795793926
"90","GB41387",26,27,19,31,36,44,90,107,56,61,88,84,-0.704215730452812,2.9138152186421,-3.89189072878407,0.00169718446077343,0.180351194614983,-1.01323259479685
"91","GB41625",230,230,249,414,1588,779,3812,2263,1688,1435,1399,3146,-1.57532174541033,7.21368526579599,-3.87252997046847,0.00176230259544249,0.180351194614983,-1.04020382268232
"92","GB42698",359,257,200,340,404,356,373,331,282,405,358,399,0.53110848707581,5.68295174537656,3.86256764485836,0.00179679617788216,0.180351194614983,-1.10300277923823
"93","GB42804",169,129,115,303,599,343,1128,1112,572,542,745,1325,-1.13379625480573,6.1032379912286,-3.86684199631846,0.00178191320148961,0.180351194614983,-1.07173876424315
"94","GB46725",12,11,9,13,29,24,78,115,45,28,45,97,-1.29242843123326,2.24323421551265,-3.88110994891518,0.00173313618765708,0.180351194614983,-1.07875290581191
"95","GB48409",70,27,20,43,68,64,225,185,112,92,99,153,-0.892096611188977,3.58965434624282,-3.87333054645767,0.00175956012750439,0.180351194614983,-1.03411777610937
"96","GB50950",189,202,130,196,225,228,246,150,191,207,192,250,0.627354011173779,4.93256798298132,3.87071527636331,0.00176853517742204,0.180351194614983,-1.08861356088034
"97","GB50962",45,15,40,89,144,250,542,485,399,177,268,598,-1.66430567511016,4.62440114783723,-3.85918056565412,0.00180867960215599,0.180351194614983,-1.06892500010327
"98","GB55760",21,19,15,29,33,41,26,23,28,14,22,31,0.812397621653223,1.92343278525808,3.86748061364231,0.00177970038849494,0.180351194614983,-1.11732146481302
"99","GB41727",72,17,14,52,106,88,197,321,141,181,135,164,-1.18224725592451,3.81497829074901,-3.83492846163068,0.00189613826687597,0.182418782327525,-1.10213297667258
"100","GB46257",9,6,5,7,5,12,29,35,17,17,23,24,-0.971974878962963,1.04393977378403,-3.844828217033,0.00185992891030174,0.182418782327525,-1.27065079829086
