"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"41","GB45717",214,310,180,550,279,319,75,77,143,228,235,291,0.586388741624534,5.02513171264372,3.31064732358965,0.00531556219796476,0.349875720872313,-2.80418012335356
"42","GB46053",38,31,31,66,16,29,7,5,4,20,20,13,1.36698725804485,1.48824582096837,3.36982410441209,0.00473174068541609,0.349875720872313,-3.70744808723061
"43","GB46225",212,1453,297,521,576,460,1275,542,1831,455,881,1103,-1.29524632152156,6.67577619819006,-3.21979259802741,0.00635539427012608,0.349875720872313,-2.98474552383262
"44","GB46227",1352,10928,2173,3081,3679,2977,6333,3144,14547,5538,3889,8562,-1.29734548518169,9.41891815079743,-3.21913887593993,0.00636356932700529,0.349875720872313,-3.41849214933649
"45","GB46443",54,69,42,83,54,79,19,15,23,56,38,58,0.668608021771603,2.76348755353418,3.46749795087896,0.00390551735823766,0.349875720872313,-3.28598197218691
"46","GB46492",156,146,89,187,143,151,30,32,71,106,135,112,0.671676451903764,3.94334005391116,3.32970512471522,0.00512005757237978,0.349875720872313,-2.99242405684135
"47","GB46524",14,12,13,13,21,13,0,1,5,12,8,4,1.70311411730015,0.14895397754476,3.3760663150147,0.00467403710910103,0.349875720872313,-3.91621981800368
"48","GB46604",174,531,197,366,281,302,279,170,430,369,364,544,-0.544652080121062,5.59078421185433,-3.40198106868592,0.00444193947913808,0.349875720872313,-2.69825530860928
"49","GB46817",1544,11211,2774,5540,3748,4470,6416,2552,14118,8059,5594,11426,-1.11865501043135,9.68531008716117,-3.20562192249876,0.00653497660182905,0.349875720872313,-3.46609685037814
"50","GB47108",122,196,88,219,150,167,41,43,71,138,105,167,0.539958575240682,4.1060084266397,3.29724798606569,0.00545748107756356,0.349875720872313,-2.96567082249774
"51","GB47187",140,181,99,173,161,157,63,43,110,124,106,133,0.423317690636108,4.16435418858584,3.37445157775569,0.00468889579309167,0.349875720872313,-2.8834497144232
"52","GB47280",105,126,93,166,134,122,28,29,51,116,91,123,0.615761765635332,3.75148315248074,3.286468966406,0.00557439613714112,0.349875720872313,-3.0782501230437
"53","GB47397",140,179,82,204,131,147,40,31,93,76,136,130,0.606445380748047,3.98326301948701,3.33430511810324,0.00507395848396853,0.349875720872313,-2.97353084960887
"54","GB47412",25,14,11,30,17,19,2,4,4,15,10,6,1.29410205934201,0.729763962351782,3.49989964104598,0.00366483375107836,0.349875720872313,-3.81236209725522
"55","GB47461",66,73,50,96,64,61,22,23,23,47,46,57,0.682885243683495,2.88866212198373,3.58153164719903,0.00312267774636688,0.349875720872313,-3.18078948673036
"56","GB47482",181,295,95,305,230,205,50,68,121,162,146,178,0.594244018534717,4.53532076737005,3.23719315313608,0.00614160644732862,0.349875720872313,-2.92385382019658
"57","GB48003",44,55,38,47,53,65,41,35,94,99,70,120,-0.813890638499424,3.19223507092854,-4.50018690184079,0.000531684428157583,0.349875720872313,-2.55811807255326
"58","GB48101",112,95,73,201,108,110,21,29,39,69,73,80,0.929410570987983,3.47551968041542,4.06355183032714,0.00122251580164008,0.349875720872313,-2.68537841089048
"59","GB48122",157,118,91,166,100,123,28,23,37,91,103,92,0.842104797588806,3.64069661172157,3.4259605232646,0.00423750359453985,0.349875720872313,-3.02537969921418
"60","GB48235",118,59,78,100,90,80,28,4,5,47,54,29,1.72934793423242,2.65766424723376,3.7104509190335,0.00242650278017943,0.349875720872313,-3.24746174715304
"61","GB48834",93,87,57,88,73,83,33,12,32,67,53,63,0.693030574670236,3.09024195051328,3.34332917814221,0.00498472896641736,0.349875720872313,-3.25205516883053
"62","GB49042",91,106,61,135,100,108,23,29,39,80,73,80,0.692775409012379,3.41160331764376,3.83026810528677,0.00192099453040395,0.349875720872313,-2.83791870883912
"63","GB49420",82,154,70,123,155,154,114,91,152,136,156,247,-0.538981204397117,4.32238437653632,-3.29973104028458,0.00543089835583701,0.349875720872313,-2.89899732784494
"64","GB49879",45,31,34,49,38,30,43,25,46,49,57,101,-0.733066706672894,2.73868624071401,-3.28129678631647,0.0056313833045625,0.349875720872313,-3.38667818808735
"65","GB49981",9,12,20,15,19,18,28,7,25,28,33,46,-1.05510523834476,1.59981472523386,-3.716687419887,0.00239712599130061,0.349875720872313,-3.53272038080332
"66","GB50117",61,82,41,91,39,50,11,6,17,42,18,45,1.23609679353935,2.35754474882249,4.35172297754194,0.000704136471148889,0.349875720872313,-3.05482432120864
"67","GB50444",38,52,26,50,68,68,18,3,7,24,42,36,1.18476846499248,2.11249145972013,3.35331702021043,0.00488780344797857,0.349875720872313,-3.55491559320255
"68","GB50534",11,23,15,20,21,20,7,5,6,11,11,16,0.706954029254107,0.998420081544639,3.20417639499443,0.00655357777647635,0.349875720872313,-3.85665050602294
"69","GB50591",2762,15987,4528,6141,4875,6035,10268,5609,16149,7492,6810,18835,-1.11979016796783,10.1791654088935,-3.25347769133223,0.00594804374667775,0.349875720872313,-3.51592292922347
"70","GB50636",147,927,227,334,302,285,754,278,1156,454,407,768,-1.22724949555579,6.02214145776103,-3.37079821991474,0.00472268899176388,0.349875720872313,-2.77141717831263
"71","GB50738",14,26,17,24,19,19,16,15,29,37,28,33,-0.635104399822492,1.79656460460979,-3.2892842662117,0.00554362009658778,0.349875720872313,-3.64372204268872
"72","GB51167",27,61,15,35,32,31,36,22,41,49,50,72,-0.71767812026578,2.50005873310861,-3.59595762728163,0.00303565305862645,0.349875720872313,-3.29871590234256
"73","GB51303",29,32,21,98,25,50,7,4,7,20,35,19,1.24657720123023,1.72578474412774,3.21049635770268,0.00647263945136672,0.349875720872313,-3.71352606690591
"74","GB51380",12,33,7,26,15,19,0,0,9,5,14,10,2.00291536529621,0.265921470188087,3.37710315244629,0.00466452115063109,0.349875720872313,-3.89864290306626
"75","GB51429",94,116,73,135,107,111,34,33,48,69,96,92,0.561511886257279,3.5769744914269,3.70368496332612,0.00245878685853313,0.349875720872313,-2.84569278077084
"76","GB51633",67,126,60,112,90,97,43,16,39,56,79,89,0.583990770056767,3.32972258266951,3.44716474219044,0.00406462470961466,0.349875720872313,-3.10330891302862
"77","GB51760",5087,13021,6692,8198,8208,8551,16692,5553,17142,15346,8374,19594,-0.98665962388173,10.5943072685241,-3.5974643859597,0.00302670616288287,0.349875720872313,-3.42056042621772
"78","GB51998",56,110,55,195,119,105,12,15,33,83,67,88,0.968298177840906,3.23973337041631,3.30133152769738,0.00541383285544128,0.349875720872313,-3.24063039340043
"79","GB52017",30,118,47,182,79,50,114,65,178,102,135,202,-1.03549180795335,3.85808689262558,-3.5567256855994,0.00327825881587088,0.349875720872313,-2.85479348329643
"80","GB52052",216,1024,316,1267,583,446,933,521,1115,968,1034,1307,-1.18665010364696,6.77636128342415,-4.1680336219372,0.000999968287776585,0.349875720872313,-2.28192455223051
"81","GB52308",234,627,305,277,394,418,744,224,723,319,827,1652,-1.07835753664993,6.17271414887347,-3.46001778961206,0.00396330709322252,0.349875720872313,-2.71111809009898
"82","GB52614",119,72,70,105,92,79,18,17,23,77,66,53,0.923580681873013,3.11674458741225,3.22201062898588,0.00632773496907438,0.349875720872313,-3.32582078923339
"83","GB52625",348,713,383,567,571,470,728,263,743,785,544,1114,-0.684107488167724,6.43817661663416,-3.67736133347895,0.00258859165932973,0.349875720872313,-2.57065744804398
"84","GB53114",20974,80676,24591,38118,30819,29012,119132,34868,151914,46035,51813,97711,-1.46903087937342,12.8948131751608,-3.68243675269693,0.00256303445022242,0.349875720872313,-3.73139779045683
"85","GB53244",45,46,19,58,34,42,2,7,8,24,22,35,1.29770884536194,1.74518937558171,3.47308929164706,0.00386287512372208,0.349875720872313,-3.60670541656604
"86","GB53312",295,953,365,683,509,516,464,253,610,766,732,1276,-0.547851873039268,6.43377212845375,-3.30486733862578,0.00537632174708866,0.349875720872313,-2.87370630841373
"87","GB53557",25,28,12,52,37,25,12,4,6,11,18,18,1.10433773622951,1.40586631877783,3.66960583683273,0.00262814427135025,0.349875720872313,-3.61400815536316
"88","GB53959",54,60,44,82,71,66,27,11,23,57,41,38,0.747322502860992,2.72834405470044,3.57560481996558,0.00315915833760212,0.349875720872313,-3.24223759452853
"89","GB54354",175,227,116,317,169,205,70,41,113,147,167,192,0.497377227066861,4.47662269977935,3.20128433399258,0.00659095179992982,0.349875720872313,-2.96165424553443
"90","GB54372",1105,965,590,1728,1042,1142,342,255,641,721,979,761,0.60695277661413,6.8804559795368,3.21660703157081,0.00639533024707522,0.349875720872313,-3.02471172155914
"91","GB54377",142,163,97,213,120,124,62,23,58,116,90,101,0.718422641466897,3.89961914280672,3.76328180660914,0.00218876594952283,0.349875720872313,-2.69345421726216
"92","GB54506",163,962,137,466,160,434,289,307,904,651,509,877,-1.15982493819204,5.9460126227123,-3.23427738789819,0.00617692263753273,0.349875720872313,-2.88169775092067
"93","GB54817",6990,15350,5621,7988,10405,14798,14623,8593,33097,12730,10389,23165,-1.02316467325238,10.8619074569743,-3.21242735921949,0.0064481090991725,0.349875720872313,-3.63276444583061
"94","GB54959",123,166,112,183,174,176,46,51,66,126,135,155,0.501037911269485,4.15397257789873,3.21883643508827,0.00636735502255247,0.349875720872313,-3.01385787660869
"95","GB55164",639,552,331,1044,514,777,200,127,215,415,519,448,0.781809687858164,6.0010724173221,3.64282688167817,0.00276948486918089,0.349875720872313,-2.55893140707356
"96","GB55489",619,902,794,1114,1055,1050,982,694,1267,1210,1014,1729,-0.616614798193017,7.27086988935889,-3.5806976697627,0.00312778515805338,0.349875720872313,-2.80837148322745
"97","GB55520",48,52,47,136,83,80,9,14,17,47,61,50,1.02437953112224,2.72885087785394,3.2097143863808,0.00648259964901461,0.349875720872313,-3.44832542022129
"98","GB55632",62,92,53,119,63,81,16,10,20,72,59,58,0.90692988661886,2.90544271940347,3.52594913362929,0.00348221932296723,0.349875720872313,-3.21569288175409
"99","GB55644",126,128,111,172,136,133,44,33,67,112,99,118,0.558486718731095,3.91502133831932,3.63959739899391,0.00278704262507737,0.349875720872313,-2.76706439366819
"100","GB55767",55,75,39,100,64,50,23,11,22,48,54,42,0.731500369736253,2.7211357435824,3.38948999452905,0.00455232992629341,0.349875720872313,-3.34298560514731
