"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"25","GB44006",44,239,92,76,57,109,29,24,30,102,52,30,0.900577457180197,3.182521667404,2.5261908255439,0.0245511819240663,0.999671337823082,-4.34568597607212
"26","GB44093",20,105,46,116,52,66,70,29,119,148,158,72,-0.856285589019362,3.46051647379732,-2.70489773465679,0.0173823175693907,0.999671337823082,-4.28212763151251
"27","GB44112",71381,70885,56478,354826,58616,15155,241360,134540,156692,428377,538923,59055,-1.8674891996144,14.1340306421619,-2.5572784858942,0.0231264077913188,0.999671337823082,-4.51113730787677
"28","GB44116",119,503,152,327,337,472,401,176,319,330,726,328,-0.629705654447129,5.59018486081034,-2.18420329854857,0.046895579850874,0.999671337823082,-4.29270706542756
"29","GB44185",246,214,201,314,250,448,203,149,343,516,319,380,-0.426577348733938,5.44080068838448,-2.52527907467567,0.0245942182362139,0.999671337823082,-4.18881682683418
"30","GB44230",3,14,4,6,9,8,13,4,13,10,11,9,-0.716237750228264,0.363636918510634,-2.13997975194499,0.050902127398091,0.999671337823082,-4.52102123397092
"31","GB44367",4,80,18,104,18,6,60,133,42,253,790,26,-2.64459760785282,2.89216056188984,-2.59273234351316,0.0215987969617533,0.999671337823082,-4.37367468046355
"32","GB44476",21,48,35,59,52,86,13,14,24,46,50,27,0.546175858722641,2.42291414220099,2.15561305868847,0.0494506717192823,0.999671337823082,-4.45217612358634
"33","GB44495",9,8,11,12,17,14,1,4,9,5,9,7,0.83352133682589,0.313015199042596,2.14543860737073,0.0503908579751965,0.999671337823082,-4.52025240506188
"34","GB44548",163,265,144,298,241,869,47,114,207,145,206,127,0.818514021197277,4.84220400688961,2.44633215438078,0.0286084027029806,0.999671337823082,-4.23247233956801
"35","GB44626",124,254,130,275,169,248,204,144,265,235,217,232,-0.425171341550595,4.95880161943257,-2.12300883221139,0.0525225878508567,0.999671337823082,-4.3129031078136
"36","GB44688",73,72,71,59,64,80,12,13,29,82,57,69,0.599776482130771,2.91979999002548,2.15920003825485,0.0491231271472535,0.999671337823082,-4.42630621891728
"37","GB44894",366,950,339,548,576,781,490,286,565,726,973,664,-0.375581237639796,6.44991809894112,-2.33414570346563,0.035403647780835,0.999671337823082,-4.28082721936672
"38","GB45052",1085,870,746,1446,1094,1440,1025,541,1375,2097,1110,1772,-0.443372880054756,7.46511144055776,-2.20868882743454,0.0448059619259353,0.999671337823082,-4.36265937163864
"39","GB45205",8,15,6,18,14,19,2,1,4,17,8,16,0.794084988915095,0.42349467971818,2.11544012492835,0.0532606270228823,0.999671337823082,-4.52040057889
"40","GB45349",130,153,86,116,93,147,32,34,50,135,127,93,0.464658489722274,3.78348555347027,2.19135747487433,0.0462757943712351,0.999671337823082,-4.36169305331614
"41","GB45469",35,59,21,86,40,20,58,35,68,170,86,48,-1.14199253555509,2.98485149384727,-3.05832807188481,0.0087075734752767,0.999671337823082,-4.27417622425533
"42","GB45615",95,144,148,959,108,38,367,420,461,1316,994,136,-2.13181209493188,5.3375851090594,-2.99418210322062,0.00987682245971456,0.999671337823082,-4.09402277618701
"43","GB45696",319,76,137,200,165,146,73,117,325,560,357,364,-0.961014835563393,4.92392863464314,-2.38502793045216,0.0321504440872763,0.999671337823082,-4.24105706069947
"44","GB45704",242,221,182,239,206,288,50,69,84,204,171,215,0.66948248283476,4.63897556564797,3.12842588837557,0.00758635935973285,0.999671337823082,-4.05869091900722
"45","GB45797",292,888,140,272,67,494,4,127,37,16,68,93,2.67153226476737,3.91418039598456,3.54442683881043,0.00334655416804085,0.999671337823082,-4.14103300262081
"46","GB46096",17,20,5,16,7,5,15,5,16,21,23,23,-0.944842468364806,0.999957717738426,-2.44191168527066,0.0288508037089539,0.999671337823082,-4.47958484067471
"47","GB46220",62,47,34,49,61,71,41,36,44,99,93,94,-0.55043849612537,3.15094257253589,-2.65776582991114,0.0190465353595665,0.999671337823082,-4.32046892043358
"48","GB46300",370,606,434,573,548,690,457,309,625,728,618,531,-0.313030916245481,6.34333971605481,-2.11900528374242,0.0529117901273629,0.999671337823082,-4.3340497124963
"49","GB46948",17,18,13,13,20,26,8,1,6,22,9,8,0.943920314501229,0.815261457486235,2.78903184108955,0.0147567690901429,0.999671337823082,-4.45753321096188
"50","GB47413",13,29,19,24,23,20,2,1,12,24,18,14,0.936231691785516,1.0276432994725,2.38036996621805,0.0324360109975673,0.999671337823082,-4.48438843238501
"51","GB47436",223,459,156,278,304,379,240,169,338,403,296,361,-0.330830248400218,5.46759296899496,-2.13431922465253,0.0514373799927915,0.999671337823082,-4.30583282140033
"52","GB47541",102,332,82,182,567,184,917,416,387,146,567,204,-1.26393737069503,5.36839535179686,-2.1671843598045,0.0484012899794897,0.999671337823082,-4.30126666405972
"53","GB47629",318,569,288,445,437,542,538,295,470,526,460,482,-0.441200652725122,6.07547286312688,-2.26225885110753,0.0405348868263436,0.999671337823082,-4.28318634157982
"54","GB47718",796,1370,750,1647,743,1516,1446,704,1328,1671,1930,1157,-0.614417990590728,7.51520199971641,-2.74213633651439,0.0161683467577978,0.999671337823082,-4.25048172612327
"55","GB47771",36,4,17,10,31,1,32,40,8,27,63,93,-2.10774405344156,1.57160475618596,-2.46102521574116,0.0278166170525777,0.999671337823082,-4.45864360763301
"56","GB47805",4046,908,1399,2866,3132,524,2928,4691,1067,4532,5806,9615,-1.48786634090473,8.6412504544728,-2.27278464624677,0.039742015799811,0.999671337823082,-4.40079690281273
"57","GB47807",34,29,21,21,31,38,33,36,37,47,51,67,-0.872429555782492,2.46289273206285,-3.52051111473209,0.0035074792379984,0.999671337823082,-4.2686140925825
"58","GB48148",3475,3155,1256,3363,2952,4642,3188,2249,4157,3696,3175,5153,-0.592213368643726,8.94722111522606,-2.24859594659339,0.0415862946085609,0.999671337823082,-4.41465574556783
"59","GB48228",8639,8736,9060,43467,5769,1768,22496,19284,12021,54191,65707,8061,-1.76253097696233,11.0505384029469,-2.39456490623611,0.0315732075871001,0.999671337823082,-4.46409589812513
"60","GB48322",16,33,14,19,22,29,8,7,14,21,13,6,0.734050441647854,1.2509445174256,2.62405734782146,0.0203306140408769,0.999671337823082,-4.45374851011868
"61","GB48363",29,44,30,54,38,64,46,33,64,73,52,44,-0.508238482401949,2.83254030182172,-2.35620005212514,0.0339569511590621,0.999671337823082,-4.39747838986367
"62","GB48953",15,47,28,33,30,50,43,33,32,65,70,41,-0.733206607625122,2.56170328007414,-2.92651726249594,0.0112785589341447,0.999671337823082,-4.3339045845276
"63","GB49019",16,36,16,25,25,29,3,3,5,21,28,25,0.858975872537449,1.26340610309242,2.38213970673781,0.0323272299352789,0.999671337823082,-4.47614489961582
"64","GB49039",23,46,21,36,26,43,39,22,47,50,44,33,-0.509933584853626,2.42460580136749,-2.33159563155287,0.0355746447469912,0.999671337823082,-4.42646150106769
"65","GB49730",41,40,40,76,35,70,4,8,8,60,28,50,1.04594755302128,2.16710719187191,2.46947580380163,0.0273707772975666,0.999671337823082,-4.42660532929178
"66","GB49807",13,29,14,27,27,35,19,12,26,33,34,37,-0.408501058157291,1.90980286889628,-2.11295338770221,0.0535052069898136,0.999671337823082,-4.47851324034328
"67","GB49883",125,161,108,174,130,255,45,52,83,177,162,121,0.376674152931026,4.21135225447294,2.11512836381544,0.0532912329137869,0.999671337823082,-4.34996464096249
"68","GB50028",156,173,119,171,124,168,200,76,164,243,439,133,-0.579775276493557,4.67436478427725,-2.1769244839957,0.0475341199944608,0.999671337823082,-4.30719786403326
"69","GB50034",47,83,38,73,90,47,9,28,8,19,75,59,1.03742697542495,2.56047254206007,2.24554960278808,0.0418241939539665,0.999671337823082,-4.43419490637128
"70","GB50214",28,44,35,45,51,38,35,39,99,52,92,54,-0.789624031407845,2.88937176637616,-2.80636073743871,0.0142662647639534,0.999671337823082,-4.32156480098983
"71","GB51148",50,55,34,40,42,54,10,17,16,52,32,43,0.552934186803169,2.37276446566011,2.17401779282247,0.0477913740204431,0.999671337823082,-4.45216414831656
"72","GB51259",10,31,8,9,12,25,13,11,23,28,22,17,-0.609125803996561,1.3297815668894,-2.19234543673865,0.0461908091120935,0.999671337823082,-4.49077124218768
"73","GB51305",117,117,146,205,149,111,283,136,178,248,181,207,-0.829465975547871,4.68186413947103,-2.77941653019821,0.0150360141134487,0.999671337823082,-4.14133240650781
"74","GB51690",15,32,20,18,20,22,19,17,29,27,42,32,-0.618864598402167,1.87937220625721,-2.640128585595,0.0197082666044201,0.999671337823082,-4.41881339570213
"75","GB52144",105,154,70,229,119,177,20,23,33,152,153,82,0.853890048501447,3.7379469671861,2.60794555756468,0.0209736197658865,0.999671337823082,-4.27954936270676
"76","GB52279",25,13,26,86,23,25,43,37,16,238,341,54,-1.76063576840393,2.77198739228134,-2.54099254731893,0.0238625706883248,0.999671337823082,-4.37740678303858
"77","GB52317",92,223,95,474,63,23,145,383,165,672,1727,169,-2.06643885792143,4.8905976409081,-2.76652352657046,0.0154185698702056,0.999671337823082,-4.16938452259428
"78","GB52765",22,21,18,31,20,29,4,10,13,23,17,14,0.60060427921384,1.40442284307431,2.16653060166517,0.0484600201501427,0.999671337823082,-4.49151313507296
"79","GB52775",243,550,256,2510,176,294,715,396,691,2335,2305,392,-1.36584515781317,6.51401192068433,-2.32070093526872,0.0363140482004458,0.999671337823082,-4.29068910846767
"80","GB53092",15,43,29,27,38,35,29,11,35,50,51,46,-0.478450353008276,2.29721202565873,-2.17631818732105,0.0475876727340082,0.999671337823082,-4.45423280042383
"81","GB53140",264,525,245,328,414,517,293,177,451,507,460,399,-0.282766352975782,5.80896127110725,-2.14586356885076,0.0503512578653764,0.999671337823082,-4.30819942918843
"82","GB53151",9,51,12,27,34,45,59,24,55,36,49,43,-0.90601676517411,2.3492563601751,-2.56792949792202,0.0226568519040807,0.999671337823082,-4.3998318637557
"83","GB53370",32,32,7,35,6,26,60,22,87,29,58,26,-1.31451603887363,2.12680285961966,-2.49979881023435,0.0258267006039499,0.999671337823082,-4.42370272542434
"84","GB53732",112,140,104,858,243,786,134,25,75,116,97,144,1.26447682465957,4.51884180019944,2.49701692216506,0.025964798911429,0.999671337823082,-4.24866661767773
"85","GB53756",103,156,93,622,68,47,177,166,193,1302,831,167,-1.71725078790503,4.91759698738241,-2.81000810460712,0.0141650759085591,0.999671337823082,-4.14337547927529
"86","GB54076",43,379,85,64,148,328,34,22,63,61,49,78,1.21152187403125,3.59322060579195,2.77786170412262,0.0150816516122703,0.999671337823082,-4.26267302870558
"87","GB54083",64,62,50,69,45,58,19,21,21,68,40,39,0.543948947244592,2.72174692918733,2.22346189516293,0.043587741929376,0.999671337823082,-4.42673843346624
"88","GB54172",103,242,107,395,134,142,131,101,242,435,452,169,-0.694241218153258,4.87382670250992,-2.25433666795033,0.0411414377195293,0.999671337823082,-4.27833340754614
"89","GB54982",23,39,24,35,32,42,3,11,23,29,18,30,0.69162939868141,1.80099749396693,2.20783455310001,0.0448773744122634,0.999671337823082,-4.47308420979325
"90","GB54983",33,36,17,31,39,35,21,20,31,70,44,43,-0.476074895813416,2.35703122100958,-2.32819279787963,0.0358040434864276,0.999671337823082,-4.43058197462898
"91","GB55156",264,249,180,254,273,357,220,143,218,369,354,394,-0.335505494600322,5.33896862338516,-2.20868555039846,0.0448062356639978,0.999671337823082,-4.28296756918553
"92","GB55203",181,50,145,149,110,62,240,32,128,829,119,377,-1.26243605904135,4.42240245613878,-2.20947986380491,0.0447399307354008,0.999671337823082,-4.31743820057515
"93","GB55208",1697,9530,1369,4248,1814,7416,405,1094,324,641,4960,1267,1.46567298457722,8.06347183719203,2.3376015314993,0.0351731575986708,0.999671337823082,-4.36720648608509
"94","GB55214",290,935,380,970,437,692,652,451,791,1239,573,559,-0.613177990351754,6.56401901710746,-2.26743544564486,0.0401431079464589,0.999671337823082,-4.30432166158995
"95","GB55331",17,16,7,17,18,26,6,2,2,30,5,4,1.2197366281285,0.558388297268655,2.7845781991566,0.0148854741155449,0.999671337823082,-4.46659357583105
"96","GB55417",275,469,253,349,295,551,81,102,154,495,372,267,0.501914110421888,5.35300509937121,2.2332606327757,0.0427969330394805,0.999671337823082,-4.28115622695045
"97","GB55536",13,40,11,19,29,28,2,2,4,46,7,23,1.08008385531891,1.0068916104768,2.25867288968827,0.0408083905071435,0.999671337823082,-4.49573908267455
"98","GB55616",123,556,177,246,281,382,436,237,687,302,353,245,-0.750110158337667,5.54865422861721,-2.18482287522393,0.046841598836891,0.999671337823082,-4.29236706248073
"99","GB55813",38,27,40,442,44,21,277,128,84,304,269,62,-1.9065128166464,3.79513711103283,-2.6818465015262,0.018177780535211,0.999671337823082,-4.27170970649253
"100","GB55883",18,17,17,21,11,16,0,1,1,39,15,14,1.46629094293406,0.449764034782233,2.11554899897064,0.0532499425965428,0.999671337823082,-4.51918355677691
