"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"27","GB44533",77,314,34,307,162,135,12,49,46,71,107,176,1.16580106769454,3.76712149430382,3.01501670420786,0.00952473733299199,0.762782427307877,-4.17244013953642
"28","GB44839",11,27,9,36,36,25,20,35,37,47,35,44,-0.692858250939063,2.09878522906616,-3.07549432444478,0.00845955493501571,0.762782427307877,-4.34293598634349
"29","GB44904",132,158,44,160,123,126,46,72,64,99,109,127,0.48086960306739,3.90640139251034,3.29275788059266,0.0055214666546479,0.762782427307877,-4.07694039549353
"30","GB45042",54,55,13,75,49,48,9,24,21,45,42,33,0.744217683457709,2.39219865887949,2.92374310248614,0.0113884304567444,0.762782427307877,-4.33706123405625
"31","GB45107",97,221,65,178,145,126,126,146,159,194,182,271,-0.440462798281737,4.5353300789608,-3.38759355135401,0.00458319816756111,0.762782427307877,-3.96139880260738
"32","GB45142",274,811,162,863,1002,767,893,666,825,1079,784,1470,-0.835369078511238,6.76272417634463,-3.2208451202995,0.00635924830651332,0.762782427307877,-4.06395177107861
"33","GB45222",118,167,56,160,142,114,128,135,146,175,148,269,-0.440356714598177,4.42439618853119,-3.14723824849905,0.00734835189344623,0.762782427307877,-4.03623783295497
"34","GB45235",111,154,86,136,236,174,147,232,198,429,211,283,-0.773455243606,4.82487161459458,-3.47284068409748,0.00387722227118908,0.762782427307877,-3.91826687568702
"35","GB45336",35,94,28,40,124,44,186,87,120,127,73,161,-1.15304099257754,3.61717153842773,-3.13760477166868,0.00748866942889814,0.762782427307877,-4.16418970871939
"36","GB45521",8,15,3,20,13,7,13,21,15,20,24,19,-0.864398432032957,1.07586682862911,-3.15777398664104,0.00719788798279077,0.762782427307877,-4.40775365232918
"37","GB45644",51,97,28,114,133,68,120,74,124,142,100,170,-0.654402445309279,3.84043794237287,-3.02985388793467,0.00925171055665732,0.762782427307877,-4.14644121334295
"38","GB45907",59,88,33,59,77,87,61,87,106,171,106,129,-0.744758632073444,3.66681073569686,-3.994767203695,0.00140240024271968,0.762782427307877,-3.98617943352964
"39","GB45933",55,86,35,69,59,70,57,85,97,87,83,113,-0.516274904210223,3.47610694214295,-3.08870684531788,0.0082430621659026,0.762782427307877,-4.1833176235513
"40","GB46024",115,161,37,166,126,128,26,72,57,113,98,104,0.632375190522221,3.77852322871104,3.27905430061185,0.00567211799418911,0.762782427307877,-4.10248444125956
"41","GB46117",7,25,7,22,15,22,1,10,5,9,7,15,1.12566314986654,0.63490667753562,3.04232407262122,0.00902824685976987,0.762782427307877,-4.44081112279861
"42","GB46130",41,88,14,145,84,72,5,33,20,27,42,82,1.17010627774402,2.62962338800006,3.05353170227896,0.00883197728963992,0.762782427307877,-4.2990811112119
"43","GB46197",8,5,2,7,8,14,8,12,10,13,11,22,-0.884652196831617,0.522011760644325,-2.91866654809364,0.0115020493612362,0.762782427307877,-4.45317099663013
"44","GB46835",8,22,4,20,13,15,2,5,7,9,5,9,1.05636760480622,0.425704903622074,3.94799273522146,0.00153510825567106,0.762782427307877,-4.3918542098015
"45","GB47007",367,571,188,472,536,494,629,511,562,681,458,824,-0.565969553172644,6.26351610848783,-3.0501936452649,0.00888998723838702,0.762782427307877,-4.06004842885275
"46","GB47048",85,149,53,107,121,93,131,125,148,155,106,200,-0.550258431112669,4.17833221683664,-2.88833854907585,0.0122044549126839,0.762782427307877,-4.13403516037278
"47","GB47285",145,225,59,235,168,179,64,93,93,133,165,185,0.425336724886831,4.36511873475166,3.26226742222078,0.00586228383474198,0.762782427307877,-4.01683396411769
"48","GB47336",1632,2645,672,3236,1813,1972,605,976,1089,1565,1680,1835,0.56170016039513,7.8289305713793,3.46759967196149,0.00391728149291326,0.762782427307877,-4.11422652227856
"49","GB47463",138,121,36,166,98,133,37,66,65,79,112,80,0.597610362397644,3.72622130262643,2.89033524461,0.0121569400581431,0.762782427307877,-4.19259530432795
"50","GB47570",41,66,18,79,40,54,9,24,17,41,40,50,0.741356008584763,2.42289657829388,3.09038674820995,0.00821593347978219,0.762782427307877,-4.31193092971872
"51","GB48097",70,169,53,68,180,118,148,181,153,454,137,250,-1.04585377313702,4.44151384027223,-3.31959031397754,0.00523798881063446,0.762782427307877,-4.00554350149228
"52","GB48165",46,41,22,29,53,54,34,63,57,108,63,78,-0.763941532394613,2.95291222454533,-2.97226069440681,0.0103569019481541,0.762782427307877,-4.2729147613193
"53","GB48316",75,154,63,86,109,94,115,113,136,165,119,175,-0.569444187988625,4.11809928356637,-2.9430108937738,0.0109671767826143,0.762782427307877,-4.12747039978566
"54","GB48364",279,470,137,403,280,282,123,126,294,215,228,285,0.515470290596673,5.2138252656174,3.06229537752279,0.00868145947417827,0.762782427307877,-4.01409640430277
"55","GB48505",2484,2732,1461,2739,2814,3999,1549,1294,1600,1515,1417,2702,0.678098236696821,8.30965432679029,3.14437042035469,0.00738984772507217,0.762782427307877,-4.21356389924019
"56","GB48576",46,159,30,167,56,76,16,20,30,38,44,132,0.985781558654167,3.00224916401304,2.8790350688588,0.0124282671225589,0.762782427307877,-4.28597621592001
"57","GB48663",438,352,103,311,326,349,62,72,49,54,256,408,1.41770529148301,4.74032186275657,3.39425844017659,0.0045236212991293,0.762782427307877,-3.98490720637952
"58","GB48914",60,117,52,100,167,103,58,161,172,200,149,204,-0.699863724368663,4.1729042939736,-3.09932380375785,0.00807309341812728,0.762782427307877,-4.08380634235512
"59","GB48915",42,120,64,61,148,81,89,113,142,195,107,181,-0.806045610077636,3.98469501660653,-2.96611941489922,0.0104821893034413,0.762782427307877,-4.14248435810189
"60","GB49394",44,102,30,116,78,115,138,117,151,239,137,153,-1.02228909873106,4.02068746093489,-4.72759931044659,0.000349675946749251,0.762782427307877,-3.80256791558871
"61","GB49450",110,243,87,189,182,130,133,212,316,248,202,279,-0.624645135948763,4.81377589322911,-3.3177671237363,0.00525677990785323,0.762782427307877,-3.95672290968663
"62","GB49680",100,120,39,137,110,109,29,69,52,88,77,106,0.529535758668582,3.61475112924514,3.2705903735631,0.00576721513916763,0.762782427307877,-4.12819198443549
"63","GB49711",34,46,15,76,41,47,5,13,21,38,38,34,0.861726203846867,2.14465741724424,2.99341705940278,0.00993651790137428,0.762782427307877,-4.35024747495122
"64","GB49929",458,539,190,1430,583,790,153,209,567,271,386,472,0.821546336929249,6.01009542047227,3.04135217903893,0.00904546914603091,0.762782427307877,-4.04627967350144
"65","GB49969",109,181,94,143,234,184,184,202,202,343,234,424,-0.781598213954984,4.9111660621814,-4.21217226298206,0.000923491750306849,0.762782427307877,-3.73599510827794
"66","GB49981",9,12,7,15,28,18,28,20,25,19,33,46,-0.998843760039668,1.59981472523386,-3.30616102610209,0.00537799479335106,0.762782427307877,-4.3603000455006
"67","GB50020",124,162,36,282,155,151,23,53,61,125,113,164,0.757196217031137,3.93398545839846,2.87345705665934,0.0125643867706362,0.762782427307877,-4.1738944539163
"68","GB50042",571,851,323,840,588,669,198,351,430,618,620,703,0.467558672825728,6.33588763367138,2.96345406731794,0.010537029403659,0.762782427307877,-4.08646579288002
"69","GB50065",54,17,26,25,166,70,131,165,70,265,83,124,-1.58733531935408,3.53426833451564,-2.88458028475282,0.0122943854770433,0.762782427307877,-4.23285308986403
"70","GB50251",74,150,47,89,122,86,114,91,160,143,123,167,-0.554536910219722,4.05911628659847,-2.87977100052197,0.0124104168833727,0.762782427307877,-4.15074307988172
"71","GB50257",104,224,76,182,227,155,195,154,330,453,231,373,-0.859353260817318,4.96019964536772,-4.31673256099529,0.000756591267182277,0.762782427307877,-3.71397165445099
"72","GB50725",18,41,7,46,36,40,9,16,12,20,22,27,0.714116033603672,1.73135037792689,3.0927827898481,0.00817739328096112,0.762782427307877,-4.37036375169077
"73","GB51186",95,168,52,186,128,131,31,62,92,94,125,125,0.515138245944157,3.90872290158688,3.04915796215977,0.00890806238567752,0.762782427307877,-4.13195969133668
"74","GB51188",338,541,143,694,298,519,138,186,271,355,324,207,0.662545250069019,5.5195424893823,3.16227426438404,0.00713455727820904,0.762782427307877,-3.98882186973025
"75","GB51648",14,19,12,21,13,16,3,7,10,12,7,13,0.853580053029141,0.839502345049721,3.14711558885235,0.00735012194988227,0.762782427307877,-4.42324715153041
"76","GB51671",370,495,127,655,526,470,26,113,237,234,172,620,1.19606793278306,5.28597490519395,2.98998880898873,0.0100034746379789,0.762782427307877,-4.0540856069572
"77","GB52060",263,311,80,454,247,298,120,135,173,217,213,234,0.486456466620114,5.00966300240435,3.24303038498351,0.00608805939460624,0.762782427307877,-3.96767672755526
"78","GB52308",234,627,224,277,319,418,744,305,723,394,827,1652,-1.0442937965786,6.17271414887347,-3.17350067942299,0.00697898179804109,0.762782427307877,-4.02829528578725
"79","GB52493",442,600,295,440,666,677,438,766,563,1862,717,1622,-0.748295358698853,6.66282160439023,-3.00882081284772,0.00964109853913294,0.762782427307877,-4.1063302793687
"80","GB52504",14,35,5,23,20,15,11,16,29,40,37,52,-0.750725992679444,1.72633794736605,-2.94910080251399,0.0108372572496839,0.762782427307877,-4.38602366501254
"81","GB52708",81,210,90,211,224,198,168,202,359,240,175,389,-0.646385206418498,4.90852557862755,-2.85244753957183,0.0130903586020534,0.762782427307877,-4.08288116159529
"82","GB52721",38,43,34,45,80,94,97,95,47,297,82,201,-1.20572823296391,3.57171436829651,-3.01660508589954,0.00949513147745935,0.762782427307877,-4.19333371856977
"83","GB52770",10,10,3,8,11,7,14,20,21,24,17,17,-1.21407980883235,0.939501993800032,-4.25389170410115,0.000852774197425485,0.762782427307877,-4.33910254051674
"84","GB53304",6,4,1,3,15,11,12,12,26,35,14,15,-1.70995919392705,0.613920233379527,-3.77137710096983,0.00216293557938996,0.762782427307877,-4.39020236538966
"85","GB53401",874,1153,405,1534,1112,1287,391,529,639,906,858,1300,0.461414970103055,7.01558862545485,3.40615366477515,0.00441921841966689,0.762782427307877,-4.04321688798115
"86","GB53457",22,62,22,70,50,52,52,54,68,74,61,84,-0.581335477821736,3.02113069585348,-3.08132293396442,0.00836336341786899,0.762782427307877,-4.24623900964535
"87","GB53459",9,14,4,15,11,17,14,12,17,31,15,27,-0.738620640622494,1.15632300627313,-3.14554185378978,0.00737286964309757,0.762782427307877,-4.40395658371265
"88","GB53460",34,61,33,68,60,48,119,64,104,111,69,89,-0.856630220325889,3.36717428275057,-3.1702184323618,0.00702411406888316,0.762782427307877,-4.18743995183779
"89","GB53563",35,80,22,87,64,56,53,57,85,107,70,153,-0.646100881340534,3.33823567965217,-3.70994608120951,0.00243806302497042,0.762782427307877,-4.0952637606985
"90","GB53619",100,106,25,144,86,127,18,52,44,85,62,93,0.707344610304538,3.38675855889051,3.047796642796,0.00893187609773934,0.762782427307877,-4.20647826951487
"91","GB53949",121,309,55,342,175,220,44,83,85,148,155,198,0.695270946010866,4.39228055599144,3.33237756240776,0.00510807314960117,0.762782427307877,-4.00328831137596
"92","GB53997",49,60,33,105,131,73,93,91,112,158,103,141,-0.737602023649229,3.7704920352603,-3.36044799569154,0.00483410483660363,0.762782427307877,-4.08673023029337
"93","GB54268",2076,1439,691,1625,879,2159,263,784,532,1046,1026,1037,0.993207117617986,7.24044222052742,3.39391702921356,0.00452665414391103,0.762782427307877,-4.07075398444081
"94","GB54401",30,39,26,25,30,40,32,38,48,79,43,74,-0.751970838471705,2.61821321023703,-3.09423982217921,0.0081540448608691,0.762782427307877,-4.29062250650126
"95","GB54588",221,240,97,271,217,228,101,129,165,194,160,222,0.35896942481872,4.78530922682757,2.84871959542364,0.0131859206093734,0.762782427307877,-4.08934101332922
"96","GB54861",21,39,11,36,19,45,7,13,12,17,24,24,0.744863783105187,1.62916758351798,3.05420384845408,0.00882034197430849,0.762782427307877,-4.38213938225673
"97","GB55532",362,521,173,571,615,557,462,478,747,633,481,839,-0.474594269441349,6.28307034108499,-2.8660812643095,0.012746629801394,0.762782427307877,-4.11044264421929
"98","GB55617",421,803,452,756,1015,777,970,701,1135,1291,888,1497,-0.638833088755402,7.0165523066332,-2.85919562365702,0.0129191051944565,0.762782427307877,-4.17101204237044
"99","GB55666",35,62,27,72,59,48,50,51,82,92,71,77,-0.517736850566268,3.15824894771397,-2.91649495185616,0.0115509925153797,0.762782427307877,-4.25749651546049
"100","GB55684",180,373,77,383,207,240,56,114,177,176,202,237,0.539456248920865,4.77533970952,2.88818101839309,0.0122082113969812,0.762782427307877,-4.08201989075319
