"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"66","GB51380",12,0,0,5,19,10,33,7,9,26,15,14,-1.69882151565729,0.265921470188087,-2.58899640725818,0.0217997174419096,0.999366308634529,-4.48569898294523
"67","GB51591",148,73,56,195,198,210,240,122,177,358,246,218,-0.364656305205584,4.69715673582755,-2.31356724583358,0.0368618481217848,0.999366308634529,-4.26856605551751
"68","GB51603",218,101,159,388,404,528,629,258,395,647,484,407,-0.471088535311118,5.71501432374181,-2.2975769127311,0.0379883319101865,0.999366308634529,-4.26524283724939
"69","GB51744",99,225,69,308,277,240,134,83,59,236,224,154,0.736848222619399,4.56955613563496,2.41966744900758,0.0301522081047447,0.999366308634529,-4.24492123486443
"70","GB52142",18,11,6,32,22,37,19,10,17,19,14,16,0.583199107076614,1.40169331368598,2.56520824291427,0.0228215560976751,0.999366308634529,-4.45118847634281
"71","GB52155",43,53,29,35,71,48,30,30,12,48,50,25,0.833467364604495,2.50512587454244,2.52714978556975,0.0245531538414811,0.999366308634529,-4.39510784450488
"72","GB52164",96,57,44,127,127,163,183,98,114,178,157,150,-0.275806415579555,4.15817326421531,-2.37213542463436,0.0330002125451761,0.999366308634529,-4.28684462087616
"73","GB52289",16,15,4,30,20,17,8,7,7,18,17,7,0.911688360481198,0.948500327798323,2.75470863379921,0.0158156480393124,0.999366308634529,-4.45475425319388
"74","GB52316",1216,1627,736,1656,1481,1383,1294,1073,640,1552,1472,1009,0.581672217091255,7.54871806346281,2.42847754975551,0.0296507579315623,0.999366308634529,-4.31471855687217
"75","GB52345",591,922,403,708,718,723,506,504,518,485,784,525,0.635208368188043,6.53143835201326,2.45661475327095,0.028102086195917,0.999366308634529,-4.25006357567839
"76","GB52428",6645,3412,2893,4512,6083,5663,2723,2338,4062,8498,2388,2980,0.812746866262033,9.26394016603569,2.74119003708731,0.0162368328917557,0.999366308634529,-4.34446043443609
"77","GB52829",5292,5191,3746,5176,8511,5417,6160,2735,4076,6664,4389,3517,0.686089793285456,9.55086709429376,2.92633062434691,0.011314636019951,0.999366308634529,-4.33245308330204
"78","GB53329",7,2,5,7,4,7,14,15,16,13,12,9,-0.957734181741688,0.402020355388641,-2.73157243447227,0.016543121941382,0.999366308634529,-4.47451527022471
"79","GB53331",11,13,13,25,13,17,35,20,40,65,26,23,-0.840910498701035,1.78350494907217,-2.67343115862986,0.0185182192888663,0.999366308634529,-4.42264754217739
"80","GB53377",19,41,15,33,28,37,34,16,16,23,14,12,0.857334572981069,1.80376831003383,2.86793779919531,0.0126831615778844,0.999366308634529,-4.39908539082865
"81","GB53412",249,245,157,1041,755,1207,2048,458,646,2166,1075,1519,-0.994581121380405,6.79776923872393,-2.89036184471312,0.0121393604913822,0.999366308634529,-4.16736867849665
"82","GB53419",106,60,42,141,123,141,168,101,108,201,162,170,-0.317434792801126,4.18214536998188,-2.34347047267,0.0348395803830528,0.999366308634529,-4.2924827759366
"83","GB53485",3,2,1,5,8,12,12,9,8,14,15,10,-1.02545151426149,0.144815214392236,-3.54174606567813,0.00337955430658148,0.999366308634529,-4.42985041537349
"84","GB53647",171,141,52,303,185,555,156,128,94,208,164,160,0.698073882373326,4.67322062485022,2.91662105977663,0.0115316646074927,0.999366308634529,-4.09917766342646
"85","GB53768",420,397,263,407,548,637,397,326,328,556,345,482,0.458059574513114,5.99503563482288,2.73421655366054,0.0164583581649422,0.999366308634529,-4.14322443385486
"86","GB53797",42,40,14,41,41,46,40,23,18,36,15,29,0.764317091911267,2.22300507328235,2.93664936148688,0.0110884032377654,0.999366308634529,-4.36152740157196
"87","GB53873",1,4,2,10,9,10,21,6,65,46,6,15,-1.52498414073828,0.592695450223756,-2.42941735654704,0.0295977390223722,0.999366308634529,-4.49142043002059
"88","GB53888",2479,1169,976,1522,4686,3232,1820,1071,521,2514,1392,2004,0.872559616486003,8.00863250940335,2.7913377095666,0.0147273558016137,0.999366308634529,-4.26672236194698
"89","GB54144",18,5,6,34,34,54,47,47,40,114,42,60,-1.09745282268214,2.30421852120107,-3.14882849015837,0.00731273864087124,0.999366308634529,-4.33512221616881
"90","GB54256",33,16,22,61,75,105,110,70,80,82,99,90,-0.625754580799009,3.24288029032595,-2.74755788703508,0.0160370898762272,0.999366308634529,-4.29994395999915
"91","GB54294",3033,2900,3741,2837,3773,7047,1749,1266,3672,2461,2457,1996,1.14916776334715,8.76131232952489,3.56871609084918,0.00320555467791989,0.999366308634529,-4.1907566777824
"92","GB54439",224,256,127,305,328,385,254,162,140,433,259,214,0.501878703498796,5.22139226859761,2.83942714432006,0.0134092375633133,0.999366308634529,-4.09424080605947
"93","GB54524",1,23,2,14,5,11,49,21,14,17,18,16,-1.33779431634099,0.854019335130515,-2.46003997782887,0.0279189341870102,0.999366308634529,-4.48249636176096
"94","GB54962",8,25,19,17,13,10,10,1,6,2,4,10,1.7999858034955,0.377726136444768,3.17555397515263,0.00693858328917033,0.999366308634529,-4.44568066703196
"95","GB55003",139,69,54,180,183,183,245,132,196,278,191,175,-0.348721142347967,4.58010783000943,-2.3973199092547,0.031460738292861,0.999366308634529,-4.25082590400348
"96","GB55511",34,90,34,120,148,141,334,87,199,251,138,139,-0.773542899999089,4.19395026245822,-2.60013589061545,0.0213365488533266,0.999366308634529,-4.23458209837683
"97","GB55594",18,12,11,23,21,32,39,26,27,42,42,25,-0.497809644026969,1.94445051616644,-2.59059928206407,0.0217324777742517,0.999366308634529,-4.42198720505431
"98","GB55638",545,483,453,1064,838,2126,887,321,778,797,493,637,0.662130684794173,6.74450530559409,2.92605015972967,0.0113208481502496,0.999366308634529,-4.14578293725785
"99","GB55822",169,64,52,265,234,342,424,194,197,623,287,271,-0.598222903012477,5.05175499375659,-2.48395945464719,0.0266714371423609,0.999366308634529,-4.21247367219555
"100","GB55961",75,103,55,86,93,109,97,48,66,65,71,76,0.557697467429412,3.57040585128025,2.6304977385035,0.0201219638740042,0.999366308634529,-4.28444965657675
