"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"18","GB43788",61,26,28,59,75,56,32,95,57,68,100,96,-0.774172088460534,3.15771658959567,-2.51754613803495,0.0249956273949479,0.999759085210824,-4.34823531742363
"19","GB43825",9260,5620,31012,13278,17391,19876,4670,3952,4897,12689,11945,8355,0.759249896529093,10.5720348664361,2.64029827720714,0.0197317919293902,0.999759085210824,-4.42017823272861
"20","GB43969",10,4,22,14,14,23,2,11,4,6,12,10,0.78194182295623,0.560476656515107,2.30694829288299,0.0373076582187529,0.999759085210824,-4.503151204209
"21","GB44197",21,21,11,38,29,27,13,41,21,54,71,37,-0.85924163265924,2.1390826618269,-2.40544121127598,0.0309636371667026,0.999759085210824,-4.43368065745491
"22","GB44200",9,1,12,11,9,16,6,6,19,19,20,15,-0.828343265501813,0.685425592868887,-2.22583955309167,0.0434362737502496,0.999759085210824,-4.5068576394648
"23","GB44412",64,35,63,97,113,107,52,100,94,79,229,135,-0.653237868585284,3.76214148483873,-2.25794993698972,0.0409045478149733,0.999759085210824,-4.3496499743525
"24","GB44616",46,78,102,68,109,142,29,32,28,74,92,53,0.667906214504089,3.2849883239725,2.60706892137088,0.0210400926016498,0.999759085210824,-4.32249526168732
"25","GB44663",43,30,37,109,83,52,34,100,47,109,188,78,-0.826447301996785,3.3401284836929,-2.39015566311856,0.0318759599994706,0.999759085210824,-4.35661653927894
"26","GB44754",7,8,9,10,12,20,15,11,15,21,23,26,-0.924673866276767,1.11881502815535,-3.3194347148041,0.00522322315177236,0.999759085210824,-4.40128169828546
"27","GB45063",28,7,10,46,33,19,23,58,45,17,104,49,-1.2174894502999,2.17254503051348,-2.23005641057864,0.043095595130289,0.999759085210824,-4.45551798037861
"28","GB45404",115,50,125,163,173,175,78,104,201,187,199,164,-0.427842462595796,4.38228054282978,-2.26869747505662,0.0400886507210373,0.999759085210824,-4.30002335455322
"29","GB45548",18,5,0,8,10,2,18,22,9,6,38,29,-2.0202183886585,0.493228479949937,-2.34168818470297,0.0349409173221926,0.999759085210824,-4.50145502726945
"30","GB45746",529,1850,1006,2325,1006,1018,204,418,302,873,795,1155,1.00432036386214,6.90696379713431,2.53839503196889,0.0240149283513872,0.999759085210824,-4.26419338759296
"31","GB45748",48,77,208,93,21,104,18,29,15,23,6,11,2.14060094081593,2.39453229595388,3.55554983835211,0.00328487336149332,0.999759085210824,-4.29052301611202
"32","GB45855",1096,785,1145,953,1319,1435,235,473,246,1745,968,971,0.734831984534756,6.96687646532797,2.35383669767598,0.0341473985204598,0.999759085210824,-4.30991235167537
"33","GB45861",237,56,162,126,122,171,320,370,90,269,265,475,-1.18315682797897,4.86869726637171,-2.74953100850254,0.0159643255829768,0.999759085210824,-4.15397215158578
"34","GB45929",160,86,235,269,189,292,101,217,233,275,312,211,-0.352047063265397,4.96148295010451,-2.21401409252578,0.0444051812600853,0.999759085210824,-4.28997934007582
"35","GB46286",16899,8943,17514,10984,30594,14349,1819,3704,1075,21476,17079,11681,1.33216749457278,10.480589315625,2.27448983072594,0.0396553099677324,0.999759085210824,-4.46020528294237
"36","GB46334",126,71,131,107,104,168,61,139,155,186,143,142,-0.409242769323956,4.24109576995965,-2.55071707158427,0.0234528521698428,0.999759085210824,-4.23698388454457
"37","GB46444",146,244,192,160,233,238,27,49,51,277,118,177,0.861600379031268,4.3359783538105,2.53150318912496,0.0243349383821481,0.999759085210824,-4.24870600353697
"38","GB46747",14,18,22,42,24,54,6,2,23,8,20,26,1.06228002619528,1.39587580498919,2.25993996058551,0.0407523053147715,0.999759085210824,-4.48342486373762
"39","GB46768",385,287,324,523,602,360,344,583,455,966,976,759,-0.859099058065078,6.28125901470543,-3.80078397999313,0.00203380028355029,0.999759085210824,-3.91769907688127
"40","GB47064",13,9,23,19,15,26,20,19,19,32,32,29,-0.708301214198151,1.6691419251229,-3.19718255597375,0.00664283972442391,0.999759085210824,-4.37516386665575
"41","GB47217",94,213,209,304,226,247,91,114,117,127,136,131,0.618482720926711,4.58688223025783,2.39186785870211,0.0317725073688177,0.999759085210824,-4.25932502026644
"42","GB47387",25,34,54,30,30,38,16,35,55,52,60,55,-0.540330433519504,2.56187684987232,-2.44005061424379,0.0289891342708375,0.999759085210824,-4.4040924066377
"43","GB47536",47,2,26,16,15,17,13,45,54,39,27,32,-1.20993105654878,1.79458312324647,-2.63765723041757,0.0198328228123902,0.999759085210824,-4.42647155745491
"44","GB47549",18,7,12,15,8,25,15,19,25,24,18,19,-0.747766057570892,1.3454099230887,-2.40819088805823,0.0308021859259331,0.999759085210824,-4.46958370893455
"45","GB47978",30,21,47,39,40,46,5,18,23,39,37,25,0.504561739336403,2.09893258433088,2.36169160754142,0.0336434705737484,0.999759085210824,-4.44160696051375
"46","GB48048",70,48,95,79,86,105,50,97,98,117,110,111,-0.450642776108589,3.73228846239175,-3.20826428335011,0.0064996457409992,0.999759085210824,-4.15000150598443
"47","GB48079",10918,15628,12448,15601,17250,17343,1018,3865,892,29362,12052,13196,1.48473244296618,10.3734950809976,2.23050159729518,0.0430597754286415,0.999759085210824,-4.46275907994977
"48","GB48603",33,1,1,31,22,4,26,70,36,9,151,47,-2.53960304926247,1.47019756807316,-2.61258790643149,0.0208171295959314,0.999759085210824,-4.45128026010921
"49","GB48663",438,62,352,326,349,408,103,72,49,311,54,256,1.19051098450396,4.74032186275657,2.48885554327213,0.0264083403091236,0.999759085210824,-4.23804800430675
"50","GB48664",50,20,12,33,33,49,1,10,1,46,6,20,1.69246183732458,1.18579939740371,2.56440380139035,0.022843391789282,0.999759085210824,-4.46421056912554
"51","GB48746",11,9,46,32,21,38,6,7,18,19,10,17,0.753337913635415,1.35824157163459,2.44725328242406,0.0285936216814745,0.999759085210824,-4.46584658220826
"52","GB48875",515,598,1418,676,367,346,199,181,48,66,623,549,1.52939599927288,5.65833142506044,2.31478342300846,0.0367609748673605,0.999759085210824,-4.27912224975048
"53","GB48938",22,18,25,20,21,39,8,38,26,51,37,37,-0.56008887712761,2.02805684906061,-2.32425001046747,0.0361105719886586,0.999759085210824,-4.44880324422883
"54","GB49664",11,4,9,27,20,12,14,22,18,17,33,19,-0.864412712924366,1.28444078290234,-2.34997593492729,0.0343977033957669,0.999759085210824,-4.47770292088968
"55","GB49785",239,34,80,352,300,86,245,423,413,148,528,544,-1.60780490810543,5.0688420902165,-2.94889213613052,0.0108165340505621,0.999759085210824,-4.10422982963524
"56","GB49963",479,669,1050,2885,1436,3700,118,441,176,1531,604,1673,1.23611683371872,6.95685029085079,2.33615241174799,0.0353082776834153,0.999759085210824,-4.31612403792426
"57","GB50057",61,54,122,105,87,159,49,89,128,132,117,132,-0.339739394659324,3.90675965067029,-2.2270473687278,0.0433384371843463,0.999759085210824,-4.34416278625229
"58","GB50116",4790,11237,5839,9411,9021,9089,688,3408,777,11376,6841,6967,1.25159222865147,9.58976987952885,2.21339337798397,0.044456594702142,0.999759085210824,-4.44250636245175
"59","GB50148",15,19,26,34,22,42,13,32,41,42,41,34,-0.554221727506469,2.13929851470633,-2.54311035352707,0.0237983202566645,0.999759085210824,-4.4160533922357
"60","GB50214",28,35,44,45,54,38,39,35,99,52,92,51,-0.696588544196163,2.88937176637616,-2.3420620751372,0.0349162366568966,0.999759085210824,-4.39811277809627
"61","GB50449",14,2,4,40,17,13,25,23,207,22,153,31,-2.3249265339743,1.82317577759583,-2.95123361088816,0.0107670312121098,0.999759085210824,-4.39908742702171
"62","GB50508",3181,3890,6301,6050,7984,7411,1409,1770,5344,5022,2383,4540,0.67645445699538,9.29246419120012,2.5081105144865,0.0254520222154748,0.999759085210824,-4.38815888243901
"63","GB50877",90,88,221,153,112,218,56,71,109,142,102,87,0.422327198258813,4.10794763696751,2.39520089750689,0.0315720382892209,0.999759085210824,-4.28975785183027
"64","GB51696",43,36,104,51,58,56,17,18,38,46,42,43,0.57131121313623,2.69693605791427,2.62297039238334,0.0204038677278122,0.999759085210824,-4.36894819875305
"65","GB51909",8,0,0,19,12,0,15,29,8,9,28,19,-2.81731648394606,-0.00364263916888048,-2.97985722901142,0.0101796589587198,0.999759085210824,-4.45735182048564
"66","GB51920",19,2,8,13,9,4,5,19,8,21,12,28,-1.06620369426104,0.687657161838105,-2.2985110705288,0.0379049451011614,0.999759085210824,-4.50105661722823
"67","GB52040",8,3,8,6,16,28,16,28,48,13,17,19,-1.23589186106914,1.15465160854334,-2.54272604437305,0.0238159036131461,0.999759085210824,-4.46605619045905
"68","GB52284",26,8,35,22,22,25,6,11,6,14,22,13,0.746414318177561,1.27495583904379,2.56134440683489,0.0229782843355262,0.999759085210824,-4.45848856675556
"69","GB52528",29,87,216,102,63,185,39,33,59,28,20,21,1.53293161762068,3.06882976223863,3.22734871606651,0.0062602278266865,0.999759085210824,-4.24955893100244
"70","GB52599",12,7,11,12,6,13,15,19,12,10,29,22,-0.89814823804318,1.03940046430251,-2.31958485253982,0.0364297184324898,0.999759085210824,-4.48901550842851
"71","GB52670",41,108,84,81,67,110,17,28,46,89,43,55,0.634389535949883,3.13520571042035,2.30555115180499,0.0374059457969037,0.999759085210824,-4.38898793202238
"72","GB52671",259,560,553,556,501,737,156,224,328,501,338,484,0.496475434267267,5.94019164577087,2.22485730137359,0.043515991815794,0.999759085210824,-4.29711181207616
"73","GB52718",4,7,2,11,8,5,5,19,14,7,38,15,-1.4330470795474,0.487411126651396,-2.6865090562798,0.018042795585129,0.999759085210824,-4.47695780442155
"74","GB52752",31,16,47,45,49,70,23,42,71,90,54,64,-0.60592600326185,2.82669883236334,-3.1096617916471,0.00788993358925434,0.999759085210824,-4.28428034397113
"75","GB52805",48,18,103,67,89,95,46,64,71,110,105,91,-0.476644405321447,3.41874312416459,-2.30279650616914,0.0376004502844304,0.999759085210824,-4.36634637211328
"76","GB52857",10284,2614,4934,6239,8566,6276,671,1421,800,5290,5080,5096,1.32530864479187,9.11584333082598,2.94193932964654,0.0109648555335063,0.999759085210824,-4.31780588444618
"77","GB53286",40,58,182,131,74,135,24,40,65,84,70,64,0.567660193679344,3.43757416271681,2.31426378675679,0.0367969956787047,0.999759085210824,-4.36421115041804
"78","GB53329",7,2,14,7,4,7,5,15,16,13,12,9,-1.00666776916637,0.402020355388641,-2.92424643280125,0.0113513972310957,0.999759085210824,-4.46318694256038
"79","GB53331",11,13,35,25,13,17,13,20,40,65,26,23,-0.856536328628802,1.78350494907217,-2.76216329339538,0.0155767552352006,0.999759085210824,-4.41216383149606
"80","GB53367",9,40,49,14,22,54,5,6,19,9,21,14,1.02156150344675,1.4134703753477,2.23843750279151,0.0424259267162705,0.999759085210824,-4.4848979784146
"81","GB53368",7,102,101,23,75,125,11,2,7,19,60,12,1.86258504406214,1.93881593186113,2.43165573193242,0.0294567155094764,0.999759085210824,-4.44707761123381
"82","GB53369",29,679,314,66,196,311,35,12,9,57,152,14,2.33630828283549,3.43261314347117,2.65336011959163,0.0192394174737497,0.999759085210824,-4.32924733198131
"83","GB53377",19,41,34,33,28,37,15,16,16,23,14,12,0.782142148138,1.80376831003383,2.5010172775309,0.0258003798562659,0.999759085210824,-4.44047853623258
"84","GB53452",7,4,11,6,6,9,5,10,9,10,10,13,-0.581852752228619,0.378119044835895,-2.2453529480807,0.0418807435862705,0.999759085210824,-4.512343736518
"85","GB53527",6,2,13,19,14,5,6,9,10,21,35,18,-1.01380678565181,0.762938764552892,-2.49617676165069,0.0260407278624471,0.999759085210824,-4.48310028963557
"86","GB53593",11,4,6,15,7,7,9,11,12,11,27,10,-0.85295294535422,0.660294505124715,-2.24046586481787,0.042265332069216,0.999759085210824,-4.50632254859047
"87","GB53647",171,141,156,303,185,555,52,128,94,208,164,160,0.622488170049088,4.67322062485022,2.43329486741842,0.0293648556930767,0.999759085210824,-4.24449876103722
"88","GB53665",32,22,20,18,18,37,14,30,42,31,42,39,-0.634195834508621,2.08809202874911,-2.21620242296196,0.0442243674945691,0.999759085210824,-4.45949715272821
"89","GB53731",17,13,25,29,17,36,30,37,65,19,61,39,-0.933138460636723,2.17767234340484,-2.38435888714553,0.0322285938338852,0.999759085210824,-4.43498797910806
"90","GB53732",112,134,140,858,144,786,25,104,75,116,97,243,1.17442864887615,4.51884180019944,2.25519967180526,0.0411158325937396,0.999759085210824,-4.31267830987827
"91","GB53797",42,40,40,41,41,46,14,23,18,36,15,29,0.729340317054054,2.22300507328235,2.70556787806427,0.0173879020235101,0.999759085210824,-4.39223610647783
"92","GB54019",69,66,109,75,68,83,25,54,41,60,49,46,0.584291966103171,3.18510204847997,2.88699746002406,0.0122095952554358,0.999759085210824,-4.2824173590728
"93","GB54162",101,154,191,142,126,147,44,72,86,126,133,91,0.456869140520014,4.09659063174255,2.29878516930718,0.0378853998899334,0.999759085210824,-4.31540057197825
"94","GB54452",23,23,30,17,18,34,4,15,15,13,17,13,0.721172910045084,1.40446638803123,2.55873747341727,0.0230938333648928,0.999759085210824,-4.45326546056065
"95","GB54918",34,7,24,73,74,24,76,59,128,34,169,127,-1.59092507196601,2.99821418754166,-2.78853715403152,0.0147969847124276,0.999759085210824,-4.3239558665138
"96","GB55039",87,33,56,169,152,54,140,103,212,85,540,263,-1.43295272116288,4.2091175333907,-2.81500508957169,0.0140528682131749,0.999759085210824,-4.19486964562525
"97","GB55170",37,30,98,24,57,53,9,12,9,8,60,20,1.40499028922461,2.01132576344977,3.13361039566966,0.00752719848713909,0.999759085210824,-4.36183433989907
"98","GB55207",1131,2193,5903,4006,1871,4792,375,822,196,307,5091,2039,1.67935746710614,7.82594604329971,2.42721978089452,0.0297066924215178,0.999759085210824,-4.34015150978456
"99","GB55593",61,691,466,79,238,473,107,23,9,95,327,25,2.00084570908782,4.09539515482158,2.34772334770287,0.0345445489483916,0.999759085210824,-4.33487769726403
"100","GB55864",31,29,50,81,67,92,6,10,18,88,7,58,1.21900448379197,2.30593134765433,2.57986973531143,0.0221730930626371,0.999759085210824,-4.40550048669106
