"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"31","GB44971",25,31,34,20,38,31,26,21,18,26,21,31,0.644236342887887,2.04199975261154,2.50869893566895,0.0254799544252564,0.999752562542858,-4.42397571400747
"32","GB44987",78,103,255,74,178,126,73,103,140,125,116,154,0.438537788787354,4.20425441901639,2.47719224126167,0.027062422695333,0.999752562542858,-4.25067297340418
"33","GB45029",161,159,225,59,247,308,231,178,461,357,304,477,-0.482503103205773,5.17086259493211,-2.51899414373258,0.0249824212156942,0.999752562542858,-4.19163911504926
"34","GB45073",638,453,2537,330,965,1721,841,2296,4921,2463,1799,3082,-1.05497566441045,7.74595919976279,-3.30081790928598,0.00544254519191049,0.999752562542858,-4.14841961855202
"35","GB45184",315,282,609,177,506,367,219,248,517,318,374,359,0.456462091491722,5.70218654692312,3.34305401656107,0.00500949689172431,0.999752562542858,-3.95190952617751
"36","GB45642",7,4,26,1,18,21,17,14,32,41,19,43,-1.04056886987531,1.2322898980368,-2.61245590809992,0.020874119482557,0.999752562542858,-4.45630831756459
"37","GB45777",95,75,158,53,138,103,74,77,86,73,129,134,0.436038115486754,3.87831483237659,2.58965343377502,0.0218116783887309,0.999752562542858,-4.2558177645579
"38","GB46318",472,590,1144,498,714,564,444,436,615,310,752,645,0.694463870219271,6.4568619440886,2.84607132187512,0.0132672999522094,0.999752562542858,-4.13535560659336
"39","GB46554",7,3,9,2,5,22,8,16,18,15,20,27,-1.00377766198641,0.693237444028991,-2.94545820114375,0.0109265520310116,0.999752562542858,-4.4499944262732
"40","GB46646",128,142,194,75,203,172,128,114,133,119,178,173,0.423649079476414,4.45631830038933,2.57059797178428,0.0226262858987361,0.999752562542858,-4.20348322122669
"41","GB46668",11,17,31,10,36,14,7,0,8,5,8,5,2.36305145711115,0.476664376774044,4.27301908389677,0.000824389803594173,0.999752562542858,-4.37687031644054
"42","GB46705",1333,368,2124,461,2254,2365,1246,2001,3978,2575,2790,4374,-0.830197414977686,8.07379773978598,-2.67590705453323,0.0184661393237984,0.999752562542858,-4.29003563275595
"43","GB46721",7,1,8,1,28,17,17,11,24,25,21,21,-1.16492958234572,0.797333855876687,-2.50893661564713,0.0254683614425439,0.999752562542858,-4.4804449177656
"44","GB46724",6,3,21,1,3,6,10,15,23,19,8,18,-1.18804787674485,0.429940223251829,-2.97224155793663,0.0103687202346963,0.999752562542858,-4.45677032871863
"45","GB46760",144,233,258,160,218,170,110,187,160,145,155,204,0.615941663275961,4.7519582407222,2.62253465530824,0.0204722603383855,0.999752562542858,-4.16952881600432
"46","GB46887",262,236,304,120,367,256,206,203,226,198,303,302,0.417409709534167,5.21334231327241,2.43856373987607,0.0291314251685977,0.999752562542858,-4.20696110143711
"47","GB46904",406,525,550,241,458,492,259,336,540,421,479,540,0.440250658204795,6.02950587194919,2.48131094717386,0.0268503187237021,0.999752562542858,-4.21017735369902
"48","GB47004",28,3,6,10,9,25,21,22,60,30,68,86,-1.69701484455816,1.71689823347002,-3.55356317748659,0.00331557880768885,0.999752562542858,-4.34615842527011
"49","GB47037",51,56,111,22,85,78,83,91,121,104,86,158,-0.399682372267022,3.61962449220527,-2.43170569272181,0.0295142354477094,0.999752562542858,-4.31987092682566
"50","GB47089",258,206,377,161,294,293,209,201,245,234,294,326,0.401017403453052,5.28163800621934,2.86191326362449,0.0128636238069267,0.999752562542858,-4.07951290784928
"51","GB47311",167,179,277,136,222,229,150,171,200,180,214,252,0.37272939491396,4.90816556121857,2.49621485239629,0.0260960537660507,0.999752562542858,-4.19703826276034
"52","GB47541",102,917,332,416,567,567,82,387,146,182,204,184,1.57890998469301,5.36839535179686,2.9491267905641,0.0108484280923427,0.999752562542858,-4.07172092916452
"53","GB47584",829,419,1711,395,1323,1528,1058,1682,1820,2026,1761,2528,-0.662577454008385,7.58666981112467,-3.38690543295795,0.004596418377273,0.999752562542858,-4.11616150015517
"54","GB48007",1116,509,1613,619,1838,2440,1102,2692,2589,2430,2586,4146,-0.696152467502643,8.01968471015211,-2.7683288950952,0.0154354651866544,0.999752562542858,-4.26844407368878
"55","GB48125",223,160,415,123,377,357,271,456,411,436,397,743,-0.425467497932563,5.66797297410159,-2.79608876437666,0.014624130681785,0.999752562542858,-4.11231838310639
"56","GB48167",577,187,1691,249,1093,1197,594,1181,1820,1556,1675,2329,-0.85650850578925,7.17777719617101,-2.57422777981679,0.0224688816186453,0.999752562542858,-4.25885096030991
"57","GB48426",10,2,16,1,23,12,10,16,28,28,19,22,-0.934495135430882,0.922569933122767,-2.40344442374448,0.031143064570165,0.999752562542858,-4.48547071575131
"58","GB48571",58,52,125,31,123,99,89,96,196,123,119,194,-0.455655992514908,3.90958245006563,-2.98494553276379,0.0101140576839192,0.999752562542858,-4.16730990716134
"59","GB48875",515,598,1418,199,623,549,181,48,66,676,367,346,1.88250600031897,5.65833142506044,3.30773000955729,0.00536918939325978,0.999752562542858,-3.99003350066461
"60","GB48967",248,97,410,81,352,451,204,422,480,597,463,1012,-0.680609398581862,5.65779912397853,-2.55560291359176,0.0232878925063506,0.999752562542858,-4.18728009038163
"61","GB49515",134,38,139,29,122,125,116,122,238,186,184,176,-0.577787480914242,4.1779118857718,-2.8446597314241,0.0133038671788121,0.999752562542858,-4.16990004335538
"62","GB49580",58,32,33,13,22,22,10,12,22,18,23,21,0.945352426778598,1.7553995192834,2.79696835010165,0.014599117412956,0.999752562542858,-4.40882167301557
"63","GB49657",460,401,846,282,698,791,505,977,1183,1189,966,1266,-0.486938666350969,6.80434623517927,-3.29599234392756,0.00549435163511296,0.999752562542858,-4.0616811807986
"64","GB49756",94,90,275,74,209,162,90,106,109,147,116,157,0.563242776776324,4.28905172406419,3.22718958278469,0.00628901900255281,0.999752562542858,-4.05338621739591
"65","GB50361",14,18,32,6,23,12,25,20,46,38,24,47,-0.650491449293308,1.80485168473613,-2.48034340081005,0.0269000013712185,0.999752562542858,-4.44154663950389
"66","GB50383",21,15,65,7,37,28,24,49,63,52,45,72,-0.620160925235397,2.38885240819657,-2.57097931458739,0.0226096992891041,0.999752562542858,-4.39660888140853
"67","GB50593",120,34,151,22,133,126,103,151,226,184,178,187,-0.631231777937807,4.14726731235836,-2.8510028497918,0.0131403217299758,0.999752562542858,-4.17402605435423
"68","GB50837",448,313,559,132,503,594,479,476,998,664,667,724,-0.398386002287554,6.26204034169144,-2.38763888025841,0.0320910417273148,0.999752562542858,-4.25258031379907
"69","GB51155",66,23,131,23,64,179,73,117,207,142,191,178,-0.782289756335418,3.86170394355445,-2.76265290713088,0.0156066963049135,0.999752562542858,-4.22913538711937
"70","GB51231",21,11,86,12,48,42,26,53,121,79,59,107,-0.815126955516246,2.75306279598865,-2.65284934685803,0.0193082357292327,0.999752562542858,-4.35900189371642
"71","GB51258",353,210,479,147,482,459,369,404,703,660,557,764,-0.41196666591197,6.03475006586934,-3.2923901933321,0.00553334541835264,0.999752562542858,-3.99466994918711
"72","GB51638",14,5,13,8,19,16,9,4,7,8,15,7,0.907488535053015,0.617658107146335,2.67855176601851,0.0183718639139425,0.999752562542858,-4.47425556509582
"73","GB51657",26,36,63,14,57,42,50,89,72,51,62,124,-0.600783636268809,2.96687999241549,-2.54039378898258,0.0239779884844054,0.999752562542858,-4.35802427922412
"74","GB51812",10,3,45,5,28,19,27,26,34,27,31,71,-0.905052218190954,1.70587929733207,-2.47287998670558,0.0272862157404698,0.999752562542858,-4.4486930031638
"75","GB51940",1423,950,2551,611,1772,2506,1532,1977,4688,2624,2586,3715,-0.521176397566243,8.24609823670201,-2.88511019732958,0.0122942199259564,0.999752562542858,-4.26036112358316
"76","GB52283",73,64,99,40,89,78,50,53,79,75,79,78,0.402186214932697,3.43111047919989,2.66865597491336,0.0187270355463787,0.999752562542858,-4.28749367148637
"77","GB52285",40,26,45,8,30,25,15,13,22,22,32,17,0.787912433461438,1.8133063821859,2.76727057059322,0.015467252443181,0.999752562542858,-4.4078012639716
"78","GB52328",29,24,48,19,58,44,52,40,84,73,60,98,-0.561500851965689,2.88111446634108,-3.17071450392603,0.00702639754133285,0.999752562542858,-4.2667894062342
"79","GB52499",137,96,207,61,181,170,108,115,178,137,154,173,0.264240011898352,4.40069574197286,2.4353505110056,0.0293101899938143,0.999752562542858,-4.24449647478489
"80","GB53064",700,370,1601,431,1145,1342,727,1567,1722,1649,1616,2937,-0.616329996882772,7.44364120646597,-2.75555491004209,0.0158234397638807,0.999752562542858,-4.23379508734318
"81","GB53454",13,8,29,5,13,23,16,26,32,26,22,38,-0.569695973963324,1.53534908136737,-2.45563413260124,0.0281990857589689,0.999752562542858,-4.45685924909485
"82","GB53576",24379,24864,64744,26478,67325,63089,26796,6407,10994,30331,27292,67845,1.26087330032346,12.161476351504,2.6455170184474,0.0195837515502357,0.999752562542858,-4.4617011730116
"83","GB53830",1581,1063,6183,831,2973,5114,2373,4146,10418,6880,4019,8586,-0.926359089941586,9.07076022648567,-2.84408727553482,0.0133187248209552,0.999752562542858,-4.3185220999939
"84","GB53961",17,17,24,8,26,26,26,43,43,33,26,44,-0.54176935797293,1.9957646069372,-2.50802647490427,0.0255127815879769,0.999752562542858,-4.42796772582893
"85","GB53965",162,61,162,66,101,119,73,299,419,185,241,251,-0.732611880047584,4.53881812481513,-2.46515747902008,0.0276914319986605,0.999752562542858,-4.23695768806498
"86","GB54111",2,2,19,2,12,7,7,32,12,14,17,27,-1.16592862055911,0.566059728794414,-2.6507649293529,0.0193861736569315,0.999752562542858,-4.47605729927514
"87","GB54143",173,111,260,98,306,277,228,315,314,341,278,392,-0.357107492818801,5.20835853150893,-2.45510812884292,0.0282273832500938,0.999752562542858,-4.20764478989336
"88","GB54282",27,18,48,12,23,30,12,16,27,24,26,29,0.517389428509402,1.83865306697255,2.48419608792917,0.026702691461535,0.999752562542858,-4.43774865214023
"89","GB54403",16,47,51,12,32,36,14,34,11,19,16,34,0.912918855526415,1.89451934601116,2.46451115631208,0.0277256062331564,0.999752562542858,-4.43765845906045
"90","GB54516",33,44,80,15,44,72,44,86,170,98,161,85,-0.833804608514335,3.31924231168225,-2.9455978128066,0.0109235688136895,0.999752562542858,-4.25525773219505
"91","GB54533",542,186,1150,320,591,772,576,936,1532,882,1199,1061,-0.615801010297057,6.77157912358402,-2.47392431226241,0.0272318560934472,0.999752562542858,-4.25846679526844
"92","GB55228",93,38,91,25,119,121,103,91,200,140,140,175,-0.558309319905129,3.92144630900215,-2.94080540682128,0.0110264339083614,0.999752562542858,-4.17767176225317
"93","GB55483",2827,2476,4657,1526,4612,5185,3554,8842,7147,5853,5281,11569,-0.653993709208757,9.47917859071861,-3.00442318245822,0.00973557203807981,0.999752562542858,-4.31693907791753
"94","GB55542",107,61,113,54,138,122,62,76,101,101,113,101,0.399047388308884,3.83588281423883,2.55760546964259,0.0231984684190646,0.999752562542858,-4.26763928334264
"95","GB55591",1257,321,3279,397,3086,2806,1632,2352,4442,4426,3235,5380,-1.07652767631853,8.31580807651583,-2.63658290650975,0.01992461372833,0.999752562542858,-4.31214615903418
"96","GB55650",926,432,1943,566,2219,2183,1263,2259,2714,2390,2361,4006,-0.725702300657118,7.98235398328604,-2.81583914105409,0.0140724599037701,0.999752562542858,-4.25686568719788
"97","GB55755",29,36,56,22,68,53,39,58,98,79,64,143,-0.524844431132343,3.09652152446376,-2.55372344002447,0.0233721227523684,0.999752562542858,-4.34396587336915
"98","GB55781",285,217,845,130,647,538,425,684,717,716,546,972,-0.503920611787334,6.23979846759399,-2.46921804292001,0.0274776518969218,0.999752562542858,-4.22967188566136
"99","GB55791",259,136,578,137,414,420,346,598,770,467,494,653,-0.582156166453783,5.90619225484081,-3.23402178579946,0.00620522121893708,0.999752562542858,-4.0053897087633
"100","GB55912",803,521,2165,483,1302,1384,887,1702,1963,1669,1812,2720,-0.478005402146697,7.6258893638872,-2.54272909602695,0.0238707603698729,0.999752562542858,-4.29065584591845
