"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"48","GB49442",39,10,65,43,121,34,22,26,37,15,50,12,1.25420327245539,2.29664191547039,2.83326190908905,0.0135693173354039,0.999945499759523,-4.36894309320683
"49","GB49514",204,72,153,161,280,210,127,183,171,173,175,212,0.354319722829532,4.70945186659127,2.60758422182443,0.0210294223677532,0.999945499759523,-4.17999232870703
"50","GB49543",519,563,1103,1661,4444,3356,3470,3796,3770,3839,2326,5044,-1.06420582237727,8.44733764263949,-2.75559915446595,0.0157858857730656,0.999945499759523,-4.30437955748993
"51","GB49653",382,263,364,699,1147,616,796,1037,890,780,961,1027,-0.500125208273924,6.7199524598054,-2.44612656396025,0.0286669187703541,0.999945499759523,-4.26856265477441
"52","GB49689",46,17,71,47,113,162,59,30,55,40,38,52,0.958024295705949,3.01324261078768,2.72080628231117,0.0168901960913941,0.999945499759523,-4.32364926920803
"53","GB49774",68,38,95,77,139,140,53,259,192,277,241,139,-0.653306847798203,4.21934013532298,-2.43265442737389,0.0294126112530297,0.999945499759523,-4.27347113306703
"54","GB49839",604,231,518,579,930,560,285,628,508,519,715,593,0.383450829634382,6.34107682722698,2.62954653672807,0.0201562757759483,0.999945499759523,-4.19480917017378
"55","GB49878",56,250,186,94,120,1396,476,1016,355,2344,1204,569,-1.8117541841916,5.90382685452122,-2.5569168739078,0.0231855812121761,0.999945499759523,-4.22478812279157
"56","GB49889",48,4,22,5,102,52,1,18,4,15,25,3,2.10229967260591,1.01351756254941,2.75260820780117,0.0158779797547205,0.999945499759523,-4.45402819197663
"57","GB49890",2680,574,1726,1090,3926,2850,518,1666,691,1202,1334,653,1.27683276475053,7.63202251609037,4.11514486547592,0.00110811016743678,0.999945499759523,-4.00757236974536
"58","GB50442",3,2,6,6,12,8,7,18,26,6,17,20,-0.910519536844393,0.495172147697793,-2.51051243828043,0.0253462469756601,0.999945499759523,-4.48959385270797
"59","GB50450",9,5,5,3,11,4,11,16,9,27,20,48,-1.30959250602703,0.739282159340044,-3.14769105787516,0.0073275360512911,0.999945499759523,-4.434488663896
"60","GB50778",7,4,4,7,14,13,12,25,14,20,11,20,-0.708409398100153,0.81903944301468,-2.60542343903587,0.0211172800316307,0.999945499759523,-4.47197610496488
"61","GB50789",325,161,249,390,606,406,140,492,307,328,423,443,0.35752183154887,5.66967551582481,2.40367523474622,0.0310799253422904,0.999945499759523,-4.22906703623723
"62","GB51079",105,55,79,78,115,100,53,88,88,84,90,100,0.414109352054534,3.70860997712968,2.66152566636245,0.0189474369630633,0.999945499759523,-4.26113428831053
"63","GB51095",324,129,296,295,339,302,174,254,324,286,269,323,0.389197547537975,5.36914368610157,2.49756568555878,0.0259828251669712,0.999945499759523,-4.19665635861667
"64","GB51744",99,69,83,59,236,154,225,134,308,224,277,240,-0.744049251725829,4.56955613563496,-2.39205945847029,0.0317732313208296,0.999945499759523,-4.26327837410234
"65","GB51783",593,93,291,343,962,479,255,2244,648,1483,992,1669,-1.00547721701192,6.54181878477758,-2.71568503603409,0.0170589755965703,0.999945499759523,-4.19596836311374
"66","GB51814",522,254,489,240,1683,1671,391,1562,2952,2024,1479,2865,-1.03870680044602,7.22401111585648,-2.42966444406631,0.0295806051650019,0.999945499759523,-4.30217021292969
"67","GB51850",14,8,12,9,22,16,4,12,9,12,9,21,0.655704854749255,0.866856420873489,2.55143697939125,0.0234311798067804,0.999945499759523,-4.47464157643599
"68","GB51920",19,5,19,8,21,28,2,8,13,12,9,4,1.41876710665036,0.687657161838105,3.54767829461633,0.0033395244743207,0.999945499759523,-4.40933015824101
"69","GB52039",1154,411,1154,1319,2225,1227,609,983,1022,1388,1256,1185,0.444979233557656,7.38033587870636,2.45037675295751,0.0284354440513258,0.999945499759523,-4.30290213679994
"70","GB52359",11,3,13,12,32,14,10,37,22,39,19,47,-0.716805772211332,1.46092352465,-2.40240064345268,0.0311552910723852,0.999945499759523,-4.46629155730466
"71","GB52630",102,58,93,118,152,90,25,91,97,81,124,106,0.619755402034595,3.76882784837957,2.96395667818997,0.0105090830508316,0.999945499759523,-4.19046137728946
"72","GB52752",31,23,42,71,90,64,16,47,45,54,49,70,0.516622243879528,2.82669883236334,2.41914690890758,0.0301788516595388,0.999945499759523,-4.38779505569453
"73","GB52761",14,16,25,43,30,49,31,77,43,66,41,81,-0.641548562415203,2.55852340735561,-2.41611212933582,0.0303536090141869,0.999945499759523,-4.40822740604254
"74","GB53096",9,8,22,9,69,57,40,41,49,46,80,156,-1.12730903746677,2.43274898426817,-2.46721159433472,0.0275360389929229,0.999945499759523,-4.41200442594056
"75","GB53196",112,49,87,101,123,121,44,125,91,84,109,129,0.382096029215971,3.85311344290769,2.62226277502968,0.0204418877995938,0.999945499759523,-4.25402973872591
"76","GB53286",40,24,40,65,84,64,58,182,131,70,74,135,-0.646027958323604,3.43757416271681,-2.80542290935691,0.0143263917343538,0.999945499759523,-4.26839400941935
"77","GB53323",334,231,427,567,603,545,836,860,823,798,733,1456,-0.711730233224785,6.57647067888152,-3.53127529462924,0.00344867382613489,0.999945499759523,-4.00209555526199
"78","GB53329",7,5,15,16,13,9,2,14,7,12,4,7,0.918640661099455,0.402020355388641,2.5416904672353,0.0238742103973601,0.999945499759523,-4.49028460174968
"79","GB53367",9,5,6,19,9,14,40,49,14,21,22,54,-1.23678417974538,1.4134703753477,-2.96593867180502,0.0104683538721184,0.999945499759523,-4.41646237256757
"80","GB53368",7,11,2,7,19,12,102,101,23,60,75,125,-2.661510906991,1.93881593186113,-4.80932980669033,0.000299081657079523,0.999945499759523,-4.24738168489599
"81","GB53369",29,35,12,9,57,14,679,314,66,152,196,311,-3.01693349092936,3.43261314347117,-4.07778919117674,0.00119070230712923,0.999945499759523,-4.14897959555095
"82","GB53431",173,83,137,104,268,200,31,138,176,143,208,124,0.643615567311194,4.36514865146756,2.45311935522245,0.0282870264807262,0.999945499759523,-4.24858297276817
"83","GB53432",193,116,186,221,258,262,116,206,187,185,233,219,0.460165089505924,4.89828099770139,3.58806085857225,0.00308544216300293,0.999945499759523,-3.90628676583715
"84","GB53440",226,145,258,291,589,466,690,711,681,373,420,766,-0.649270154206371,6.00746644460091,-2.49428105844695,0.0261467529351401,0.999945499759523,-4.22173649049088
"85","GB53465",3,4,9,4,6,1,11,14,11,10,8,17,-1.07690675200231,0.153645664840018,-2.3908543088596,0.0318460004645355,0.999945499759523,-4.50450002069569
"86","GB53524",10,3,3,19,25,33,11,80,52,26,24,113,-1.40189019528208,1.70149102405075,-2.75816857175649,0.0157071877875501,0.999945499759523,-4.42194676804093
"87","GB53525",8,12,10,45,19,46,29,81,72,47,21,132,-1.16966643888287,2.2968572052234,-2.49267643525867,0.0262271963991059,0.999945499759523,-4.41638181446286
"88","GB53703",1239,648,1016,915,1492,1295,510,1126,992,1248,1517,1198,0.417654342736354,7.3454138905661,2.42707023559896,0.0297271046737419,0.999945499759523,-4.30624845730659
"89","GB53987",16,4,2,0,3,3,55,15,22,74,8,14,-2.38297745308906,0.433756651860546,-2.83044063144688,0.0136442191933987,0.999945499759523,-4.46007856129482
"90","GB54101",144,66,108,114,187,177,60,149,108,141,152,146,0.416028751367372,4.24991057871305,3.02978338598322,0.00923664161660932,0.999945499759523,-4.11050970269904
"91","GB54136",45,19,31,48,105,76,50,166,110,113,97,129,-0.74970266466925,3.43950844055882,-3.95168324951143,0.001519075907409,0.999945499759523,-4.07647715218974
"92","GB54178",37,23,34,38,94,69,13,29,66,31,50,44,0.721142825915927,2.60774874945436,2.69720480477974,0.0176817929631222,0.999945499759523,-4.3620791027751
"93","GB54316",76,13,20,13,53,54,28,151,98,130,41,122,-1.06159682146243,2.94342587328714,-2.57028331052311,0.0225968930990849,0.999945499759523,-4.35978950463058
"94","GB54357",16,4,10,8,24,17,3,10,7,13,12,12,0.763346689488487,0.686358350055361,2.66106178496333,0.0189644583925879,0.999945499759523,-4.47242752373528
"95","GB54749",102,52,63,144,165,147,101,227,181,188,140,281,-0.403700304495871,4.38419685049618,-2.41961655072969,0.0301518933695501,0.999945499759523,-4.26049772836993
"96","GB55170",37,9,12,9,8,20,30,98,24,60,57,53,-1.52384999506338,2.01132576344977,-3.55888782734784,0.00326694648915406,0.999945499759523,-4.31997551293263
"97","GB55207",1131,375,822,196,307,2039,2193,5903,4006,5091,1871,4792,-2.21436463570506,7.82594604329971,-3.8816679216549,0.00173997993341241,0.999945499759523,-4.08209287697976
"98","GB55593",61,107,23,9,95,25,691,466,79,327,238,473,-2.74238680873696,4.09539515482158,-3.76521627364493,0.00218247345631347,0.999945499759523,-4.09794835855619
"99","GB55635",279,190,223,365,847,559,393,1271,819,467,536,1022,-0.586344340982929,6.25563308697888,-2.53357504391788,0.0242492466944442,0.999945499759523,-4.22186559261657
"100","GB55921",22,26,22,47,71,88,213,239,71,201,160,225,-1.68474932128921,3.67982490467267,-4.31306318046695,0.000758788006956987,0.999945499759523,-4.01957395643795
