"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"38","GB44770",322,846,187,371,718,640,283,342,322,379,488,437,0.363602400121636,5.55844068232917,2.49339290171268,0.0269200773791545,0.999947233322818,-4.09271663994139
"39","GB45367",100,178,60,99,174,137,68,83,85,96,132,106,0.407225576075866,3.5902138953943,3.75716709125059,0.00239410617993096,0.999947233322818,-3.87955765830604
"40","GB45378",930,1166,517,484,1621,1073,804,1373,1705,1578,1428,1849,-0.607343153500867,7.00460039339704,-3.25192142041325,0.00630395673697268,0.999947233322818,-3.95849704362642
"41","GB45495",746,1509,447,1368,1211,1433,625,546,737,975,1180,618,0.530200297867421,6.66186724453864,2.53319369610814,0.0249718325257502,0.999947233322818,-4.1418529290578
"42","GB45861",835,317,564,215,431,1133,176,103,141,264,903,65,1.52534053295578,5.13167809436998,2.61374400578604,0.0214375457626789,0.999947233322818,-4.06878930015248
"43","GB45969",49,116,58,107,108,63,48,167,132,88,333,358,-0.953349114005401,3.65036371165787,-2.48761855571951,0.0272146331028731,0.999947233322818,-4.20775537417842
"44","GB46281",11,9,22,18,5,6,16,29,18,16,39,34,-1.226967270025,0.899594077226609,-2.47508041092062,0.0278649432929693,0.999947233322818,-4.42663617399704
"45","GB46409",21,49,13,30,27,31,13,50,36,74,71,86,-0.810966501700091,2.04047910666866,-2.54675714010634,0.0243395701992855,0.999947233322818,-4.34843651514203
"46","GB46480",28,20,7,19,25,26,20,31,30,28,34,37,-0.523773786157511,1.48234623806056,-2.46566732894104,0.0283629697816714,0.999947233322818,-4.39745792459206
"47","GB46772",1470,4428,1518,2242,1965,2736,1671,1187,1740,1378,1202,1067,0.776182098181374,7.63906134553854,2.53709875998742,0.024788187571855,0.999947233322818,-4.2093460393114
"48","GB47009",784,1545,566,587,1617,1410,995,1390,1342,1085,1739,2482,-0.475155952562073,7.09685236624784,-2.5164449354679,0.0257745017822162,0.999947233322818,-4.18035409751751
"49","GB47041",305,359,180,148,543,355,217,555,392,414,528,612,-0.515407943508369,5.340231831257,-2.54401468740432,0.0244661485039061,0.999947233322818,-4.0729712972196
"50","GB47133",29,21,46,28,63,22,52,47,29,103,162,70,-1.0883399245103,2.42290371711918,-2.67459050104616,0.0190949509856182,0.999947233322818,-4.29453330658022
"51","GB47187",107,203,69,120,235,183,94,90,102,138,178,122,0.351505620349787,3.89076069374787,2.76025849135802,0.016215226775809,0.999947233322818,-4.09095354657715
"52","GB47231",73,124,25,75,92,85,40,35,53,57,106,42,0.551696861957975,2.81747207079336,2.58477161306452,0.0226489829180166,0.999947233322818,-4.27191139156245
"53","GB47248",198,370,167,175,330,353,134,172,172,220,353,217,0.372978728601976,4.69670453401875,2.67571293121329,0.0190541712674396,0.999947233322818,-4.03628515485581
"54","GB47571",129,216,60,126,235,202,73,130,94,97,184,173,0.398465092932637,3.92924511663344,2.67104040849602,0.019224492898873,0.999947233322818,-4.11400227423057
"55","GB48140",874,1655,464,674,1147,1264,738,1302,1220,1214,1632,2026,-0.398429702241211,6.98275364227175,-2.56470929557729,0.0235265008015639,0.999947233322818,-4.15729614228629
"56","GB48331",101,202,65,119,311,173,60,73,50,115,226,132,0.63614708313244,3.75452231047266,2.6803418854109,0.0188868897437175,0.999947233322818,-4.13708439478995
"57","GB48345",27,33,13,18,51,42,19,21,15,19,32,20,0.535643714177707,1.48401152961454,2.68265780668052,0.0188037355117377,0.999947233322818,-4.36589435549019
"58","GB48850",37,99,23,52,110,94,17,36,19,27,83,32,1.03662318024359,2.32046967312741,3.79440420196038,0.0022304574941485,0.999947233322818,-4.11876215764391
"59","GB49039",44,60,20,39,66,47,25,17,31,42,53,39,0.473152109672834,2.12366385148495,2.58067472713434,0.0228255611058364,0.999947233322818,-4.33508427726193
"60","GB49328",132,199,73,129,271,241,88,78,77,136,222,132,0.55932022390434,3.95459596709398,3.33988222503816,0.00532244935156502,0.999947233322818,-3.91445013477641
"61","GB49376",435,452,240,175,605,477,146,222,250,273,519,360,0.482451225354946,5.18628772095742,2.46526389341612,0.0283845049331897,0.999947233322818,-4.10045473501548
"62","GB49440",266,574,86,75,201,243,65,60,132,138,87,168,1.03480901791687,4.00104720084351,2.79397658324378,0.0152024826314575,0.999947233322818,-4.0789559269922
"63","GB49799",149,175,72,115,158,204,202,222,449,168,342,330,-0.895688628762523,4.47677026987593,-3.82846586373194,0.00209076729996924,0.999947233322818,-3.69904460856841
"64","GB49952",100,97,72,33,150,79,83,158,94,139,187,253,-0.771384976790887,3.62792920819286,-2.88454255878832,0.0127801335945144,0.999947233322818,-4.09704528719127
"65","GB50180",199,147,55,56,243,184,25,41,24,94,233,109,1.02114306556418,3.36253504318032,2.53448004755044,0.0249111940099194,0.999947233322818,-4.23002705705348
"66","GB50537",273,230,102,378,422,242,201,390,484,594,529,487,-0.680754431226205,5.23158464376965,-2.86416223867059,0.0132896956990672,0.999947233322818,-3.95615363553259
"67","GB50686",442,260,149,345,342,407,242,504,771,535,641,583,-0.671215781782291,5.51681798474326,-2.71149147344276,0.017797911968356,0.999947233322818,-4.01625446755799
"68","GB50837",585,748,276,494,1209,701,548,963,798,764,1487,1256,-0.520503236618147,6.42758260495052,-3.61731346817895,0.00312603453149967,0.999947233322818,-3.78593103674084
"69","GB50869",221,268,75,147,388,208,100,122,105,181,229,229,0.438567941368813,4.30626487129149,2.66974280544794,0.0192720556631787,0.999947233322818,-4.07144581957164
"70","GB51376",3,8,2,14,17,13,7,16,19,17,49,21,-1.19660192763102,0.495813374817162,-3.09003835569169,0.00860919035823267,0.999947233322818,-4.37738633573668
"71","GB51504",446,503,203,237,430,602,218,159,316,313,377,203,0.650485514750727,5.15079124191,3.11849919640729,0.00815019891730144,0.999947233322818,-3.8614703723734
"72","GB51732",42,117,24,135,168,139,65,172,216,375,452,170,-1.15623680015253,3.92357786978669,-3.12383187311686,0.00806695423515413,0.999947233322818,-3.9970379318973
"73","GB51783",3767,1640,1066,1403,2972,1085,661,812,587,2028,2321,874,0.872647471053068,7.2864408580127,2.4756859616179,0.0278331945895377,0.999947233322818,-4.2038918263072
"74","GB51814",772,807,1229,1082,3974,739,754,2514,2646,2493,8756,8361,-1.25177012975123,7.77382472804542,-2.46250798461427,0.0285320348543791,0.999947233322818,-4.23844165716201
"75","GB51815",195,459,95,122,466,166,274,138,40,61,36,19,1.97230752577565,3.72961598703308,3.39213380033698,0.00481377061391873,0.999947233322818,-3.98372754743593
"76","GB52017",130,293,79,140,193,296,112,104,85,183,90,137,0.697179120605565,4.00929538351805,2.74317160655596,0.016753413828471,0.999947233322818,-4.08534184026305
"77","GB52021",393,488,225,253,457,603,379,545,674,464,692,777,-0.518015961933139,5.74619498654202,-3.1358798936366,0.00788199286297595,0.999947233322818,-3.87174978472699
"78","GB52037",140,204,75,108,228,172,108,151,154,202,309,268,-0.30487186048425,4.243887854189,-2.54531450662952,0.0244060759851454,0.999947233322818,-4.11841374609183
"79","GB52063",3,11,3,14,8,12,7,11,14,14,18,30,-0.872462083418755,0.298620739271342,-2.489292881082,0.0271289057865746,0.999947233322818,-4.44811119684059
"80","GB52087",111,218,168,178,433,1274,358,80,89,80,138,42,1.57068498349569,4.27068850000641,2.63141912226633,0.0207296582863089,0.999947233322818,-4.11621727079904
"81","GB52105",42,43,27,23,57,30,20,57,57,57,80,91,-0.619059096214431,2.35620175494705,-2.49494960979774,0.0268411952213051,0.999947233322818,-4.33259940376437
"82","GB52155",26,14,13,21,26,15,22,35,67,43,55,76,-1.29267623193172,1.76930044075848,-4.2953633453718,0.00087048162109515,0.999947233322818,-4.13995029314696
"83","GB52453",85,134,45,62,104,107,52,164,109,145,220,159,-0.580965644603995,3.59380139475213,-3.00581613273518,0.010123801854182,0.999947233322818,-4.06658438156168
"84","GB53096",41,55,35,59,33,21,36,128,93,78,157,112,-1.29533838133849,2.78546662099548,-3.69998809978943,0.00266957738717224,0.999947233322818,-4.0618544298432
"85","GB53331",51,60,18,25,71,37,18,17,46,28,14,34,0.834549881708722,1.84354124657531,2.55843100893723,0.0238078142657665,0.999947233322818,-4.36049953919305
"86","GB53414",67,111,32,27,329,129,36,39,53,44,55,46,1.04288638964351,2.80633651399337,2.73300952479487,0.0170817474115741,0.999947233322818,-4.24269164667798
"87","GB53427",489,864,197,531,439,1159,193,146,312,187,1147,319,0.951268732372544,5.50101304351643,2.55486994897387,0.0239688206155536,0.999947233322818,-4.074384392748
"88","GB53454",22,39,9,16,25,29,24,33,32,40,45,35,-0.581584007407048,1.65940452322086,-3.24291995348911,0.00641413444055548,0.999947233322818,-4.27429086840034
"89","GB53496",14,14,8,10,15,11,1,6,5,1,18,10,1.33137817534955,-0.15213837940206,2.80510747092751,0.0148819997089892,0.999947233322818,-4.42595758322197
"90","GB54172",206,567,120,258,417,394,212,150,178,237,157,188,0.767189644762296,4.73819178700203,3.3345806791106,0.00537699562016054,0.999947233322818,-3.81142739720321
"91","GB54226",41,70,19,25,83,83,39,100,81,90,118,174,-0.884289417770472,2.91236097376038,-3.58826772372572,0.00330460140247313,0.999947233322818,-4.05685835761847
"92","GB54338",171,202,79,129,239,230,118,107,130,133,190,146,0.370032032017587,4.10243773013006,3.13075230723407,0.00796018834354691,0.999947233322818,-3.94690631460013
"93","GB54460",437,1504,314,446,2933,1291,924,311,105,358,208,376,1.47531297351033,5.87109226355129,2.72633915127489,0.0173006809936273,0.999947233322818,-4.03653691648459
"94","GB54477",614,948,430,614,941,866,556,948,1098,816,1435,1177,-0.35413920970509,6.57052298713271,-2.54618149304255,0.0243660866354354,0.999947233322818,-4.13197910955975
"95","GB54499",134,192,73,113,207,197,89,115,94,113,171,166,0.324097935203629,3.925345405235,2.77247429042797,0.0158408927809078,0.999947233322818,-4.08232373582747
"96","GB54908",14,14,15,25,23,11,13,29,31,67,67,27,-1.06503495835083,1.4616506360682,-2.90185000519265,0.0123625809004428,0.999947233322818,-4.33887688260581
"97","GB55373",364,902,223,499,691,828,247,334,406,406,626,465,0.471108297435294,5.71820194999225,3.07010852730972,0.00894585426138353,0.999947233322818,-3.8884063528727
"98","GB55478",204,246,94,143,346,236,118,167,127,178,282,166,0.314352190771455,4.37605079958474,2.45916687605358,0.0287118806518326,0.999947233322818,-4.13705545864925
"99","GB55541",40,38,15,30,40,47,19,18,22,34,28,20,0.598405416073449,1.68801856324545,2.88676666373665,0.0127257057024522,0.999947233322818,-4.321408550921
"100","GB55576",714,621,393,494,800,773,854,1004,942,755,888,1192,-0.530686013056757,6.44229758273756,-2.71101439314552,0.0178141183985565,0.999947233322818,-4.06828779422463
