"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"17","GB42328",51,10,37,25,25,31,107,17,60,32,82,57,-0.774629206668965,2.74771467480838,-2.56166172638234,0.0227761179227704,0.99067342375004,-4.39439971955048
"18","GB42548",91,96,127,135,70,153,106,51,116,106,111,89,0.449430869536789,4.18361806739831,2.46428356203125,0.0274744531469803,0.99067342375004,-4.27875434962266
"19","GB42565",12,6,6,8,11,13,26,6,25,11,25,17,-0.694042186716256,1.17908278524576,-2.76298088498011,0.015396422454217,0.99067342375004,-4.45995870916977
"20","GB42652",123,38,91,133,60,152,299,48,188,137,285,153,-0.641960826933908,4.43190360142815,-2.71850640354546,0.0167940008752714,0.99067342375004,-4.20284326897518
"21","GB42666",63,19,42,46,41,87,115,24,110,58,127,82,-0.572916618707572,3.40388155662019,-2.57551149104048,0.0221741966949039,0.99067342375004,-4.3381554840775
"22","GB42868",9,13,29,24,17,37,8,5,19,16,15,12,0.969993949441542,1.47044188188059,2.69443232015102,0.0176012723694201,0.99067342375004,-4.45228134446531
"23","GB42976",148,127,209,198,198,250,118,99,196,140,247,125,0.552303085561447,4.88895281728762,2.44629984533406,0.0284382244772027,0.99067342375004,-4.22698935219348
"24","GB43298",5,10,8,29,15,6,89,11,40,7,34,37,-1.313168588128,1.61502017561807,-2.57789780987699,0.0220720468509563,0.99067342375004,-4.45851030568918
"25","GB43433",19,15,13,19,16,41,18,4,9,11,9,5,1.36226609519826,1.23915320311709,4.57296500020658,0.000448229011244663,0.99067342375004,-4.33711536576694
"26","GB43515",40,125,42,15,49,45,8,13,5,52,24,28,1.67841780596508,2.2990040891173,2.42331537978134,0.0297170843450319,0.99067342375004,-4.44157286420932
"27","GB43820",576,1119,1051,1262,772,1210,722,371,1275,788,770,572,0.630053640229047,7.20932115901202,2.5418992164998,0.0236623420585215,0.99067342375004,-4.27723793084861
"28","GB44186",365,470,529,563,519,566,479,232,553,419,475,334,0.496799542508676,6.32736194042328,2.50736212648402,0.0252913507059406,0.99067342375004,-4.22636583692598
"29","GB44448",10,3,4,9,3,15,17,6,21,6,21,16,-0.796776250908813,0.759870986827391,-2.51401232417148,0.0249695289763201,0.99067342375004,-4.49445167510721
"30","GB44488",15,5,13,7,7,22,52,8,43,10,42,13,-0.934626418284503,1.46564059186264,-2.61990547960618,0.0203465240855232,0.99067342375004,-4.46016378207711
"31","GB44533",77,12,49,46,30,51,314,34,90,35,153,68,-1.00980512576301,3.36943201311091,-2.43940258197004,0.0288163634899123,0.99067342375004,-4.36804343513268
"32","GB44764",9,1,5,5,1,10,22,3,12,8,11,12,-1.07062500696506,0.269939003162957,-2.57671810488009,0.0221224889695365,0.99067342375004,-4.50165946691542
"33","GB45032",13,9,16,23,15,16,10,4,14,18,10,6,0.858319258217152,1.13625933417151,2.57372162423027,0.0222511136821519,0.99067342375004,-4.47622349313115
"34","GB45051",391,552,505,469,370,488,370,146,587,335,379,334,0.659427905438894,6.13563341613421,3.21253742567857,0.00635056604361209,0.99067342375004,-4.02694212855504
"35","GB45096",37,42,45,54,38,74,48,18,65,27,55,32,0.499434329134206,2.92944716023293,2.86085467697747,0.0127090059648313,0.99067342375004,-4.33576190261233
"36","GB45227",45,16,34,50,32,61,99,32,77,44,98,67,-0.597091631020149,3.14215119762891,-3.0131584250529,0.00941678267806185,0.99067342375004,-4.29349782564941
"37","GB45269",11,4,7,6,3,23,34,7,37,12,24,14,-1.09049051764943,1.11131929038803,-3.30967536489961,0.00524024945487126,0.99067342375004,-4.42420652027929
"38","GB45300",22,5,17,26,17,35,81,17,70,19,70,38,-1.04440552747821,2.30909255218564,-3.42307779218407,0.0041873287632973,0.99067342375004,-4.32925970322941
"39","GB45351",69,54,77,81,59,111,206,46,133,67,154,113,-0.387095957032595,3.99872209287228,-2.53035417061724,0.0241953259059071,0.99067342375004,-4.28639982408949
"40","GB45456",117,30,64,88,59,143,211,81,133,88,223,134,-0.612147554841821,4.17793652668762,-2.61149746508752,0.0206811128692902,0.99067342375004,-4.25477679162062
"41","GB45495",1028,1351,725,552,794,909,879,312,1251,503,526,592,0.696499531678361,7.03158008280877,2.49778491807383,0.0257618231950499,0.99067342375004,-4.27591225141692
"42","GB45501",63,96,76,100,105,139,70,62,81,62,103,49,0.677988468026454,3.86581525664611,2.74084554771558,0.016077217984035,0.99067342375004,-4.25281184492438
"43","GB45518",295,307,398,336,276,272,261,138,356,286,241,212,0.587288982170905,5.62080421616949,2.50851566070368,0.0252352439110856,0.99067342375004,-4.19704213107517
"44","GB45906",1515,1352,1283,3278,1645,734,865,328,798,924,1888,1290,0.942201838373702,7.69303788384077,2.50567076437507,0.0253738335022546,0.99067342375004,-4.31460880709599
"45","GB46165",40,43,48,52,23,69,126,33,124,61,138,38,-0.608529996013255,3.36790828000528,-2.42982162637294,0.029349610614518,0.99067342375004,-4.36708924646504
"46","GB46257",9,6,7,5,4,15,29,5,22,7,20,23,-0.886566034362039,0.950338303472074,-2.90981917509758,0.0115429265259504,0.99067342375004,-4.45922887308428
"47","GB46276",69,253,123,271,155,173,21,19,82,137,196,72,1.53332355697898,4.17911520900772,2.79507111987604,0.0144591700684002,0.99067342375004,-4.21821810315853
"48","GB46486",42,34,49,32,42,43,22,18,37,30,46,24,0.704691964038671,2.6124162559186,2.51297744898309,0.0250193498285719,0.99067342375004,-4.40923439507835
"49","GB46644",162,237,189,244,157,275,241,89,295,152,207,159,0.396663959839701,5.11058212897625,2.4419104815516,0.0286783167433676,0.99067342375004,-4.21858679113253
"50","GB47016",60,26,44,49,33,98,163,33,178,39,119,78,-0.685591821100671,3.51254908380038,-2.84451839769474,0.0131232017022028,0.99067342375004,-4.2801705393856
"51","GB47258",128,130,105,128,105,132,147,30,134,87,137,94,0.488244511936584,4.26391698986907,2.71146823575706,0.0170262082451943,0.99067342375004,-4.21114655526233
"52","GB47437",2,2,9,5,7,8,13,4,14,9,16,13,-0.899385893707087,0.457321755015457,-2.52820767513326,0.0242956848933503,0.99067342375004,-4.50143714476115
"53","GB48019",121,144,131,284,118,261,185,79,197,136,147,72,0.600526096308909,4.70614555173136,2.62070273296138,0.0203150713399106,0.99067342375004,-4.19052098800242
"54","GB48165",46,34,63,57,54,44,41,22,33,33,55,30,0.691312396993016,2.89685746180195,2.62188587873437,0.0202684812963675,0.99067342375004,-4.37362193732739
"55","GB48816",33,16,16,17,15,46,14,2,23,14,24,19,0.859481655935384,1.63186635293203,2.53548918072909,0.0239568544818204,0.99067342375004,-4.45942318547403
"56","GB49078",7,8,9,18,12,46,92,9,63,20,96,35,-1.42990394851811,2.06789906722577,-3.57751137092017,0.00308644610295154,0.99067342375004,-4.33900465636546
"57","GB49301",198,51,115,93,80,156,268,71,226,122,256,193,-0.527389815176877,4.60325201533444,-2.49529097068358,0.0258857075749434,0.99067342375004,-4.24168587893065
"58","GB49329",43,26,27,54,31,71,107,37,78,37,94,65,-0.499761665253885,3.18883044349961,-2.64670293728138,0.0193147361537152,0.99067342375004,-4.34554661464254
"59","GB49373",152,179,171,149,124,221,192,63,214,103,200,143,0.380939328647996,4.77317598879362,2.60648765042429,0.0208829965674769,0.99067342375004,-4.18853160870381
"60","GB49533",97,39,91,66,44,121,193,29,207,81,206,135,-0.614089853713385,4.0409670364001,-2.60107665482896,0.0211031865567378,0.99067342375004,-4.26907293822053
"61","GB49650",824,1251,1041,1017,776,921,1244,426,1238,638,755,522,0.570850104842754,7.24619159845764,2.46909244504702,0.0272220818759641,0.99067342375004,-4.29581673564796
"62","GB49755",1079,862,1086,1130,737,854,1019,298,1203,672,1168,650,0.540863844236248,7.2509969024828,2.8462932982781,0.0130775669194047,0.99067342375004,-4.21225724995552
"63","GB50023",20,11,29,27,22,63,62,19,78,26,74,51,-0.669355145935961,2.62644507742168,-2.67048738370487,0.0184415760103931,0.99067342375004,-4.38830117174919
"64","GB50026",328,119,144,51,211,613,949,93,2822,248,1467,1040,-1.55801211329609,5.98497918562788,-2.56549640782245,0.0226079010113194,0.99067342375004,-4.21840043389211
"65","GB50049",14,9,13,16,9,23,17,6,19,6,10,6,0.664888029730448,1.07735983133298,2.57029469665743,0.022399099628693,0.99067342375004,-4.47854114869338
"66","GB50065",54,131,165,70,111,61,17,26,67,62,45,62,1.31846244730172,3.47886903536573,2.58426960753844,0.021801512544102,0.99067342375004,-4.33157037852568
"67","GB50091",214,150,208,343,179,175,183,81,207,186,186,142,0.589073269893971,5.01401616510774,2.61533421588088,0.0205277781985651,0.99067342375004,-4.17240315049811
"68","GB50111",60,31,30,66,30,67,32,18,51,46,34,23,0.718274572871803,2.77688328013574,2.68467585306333,0.0179390688997591,0.99067342375004,-4.37410448637551
"69","GB50207",146,216,230,451,185,347,245,131,228,221,198,108,0.661898583416963,5.24240643965588,2.47449192792817,0.0269413607025432,0.99067342375004,-4.20707504053389
"70","GB50226",13434,39928,27628,20057,23377,34373,17282,9543,9290,21127,8157,17518,1.0763854500905,11.6562372430062,2.42727014486601,0.0294931988653111,0.99067342375004,-4.47637682202946
"71","GB50234",20,1,13,14,8,25,47,11,37,14,33,28,-1.06598655189693,1.55889644235485,-2.4928158701722,0.0260092205820463,0.99067342375004,-4.46846116100531
"72","GB50397",243,497,328,431,249,421,408,133,417,189,318,198,0.656762458117382,5.74571590548593,3.1005902582664,0.00792383311687586,0.99067342375004,-4.03276430400722
"73","GB50417",43,98,101,111,66,108,39,25,95,58,41,37,1.10128153261133,3.47401768564491,3.44059674976877,0.00404478210079885,0.99067342375004,-4.18406048121489
"74","GB50743",53,28,43,55,36,104,110,38,138,37,132,88,-0.518582830393733,3.49465781480523,-2.47689501130595,0.026817316866557,0.99067342375004,-4.34743719160058
"75","GB51186",95,31,62,92,45,88,168,52,139,76,160,132,-0.609273658360513,3.93401682039255,-3.21385246052755,0.00633406823070673,0.99067342375004,-4.156077792593
"76","GB51225",97,49,55,95,36,148,71,30,52,52,60,59,0.735234723637276,3.47147880716034,3.14324567040178,0.0072832095030668,0.99067342375004,-4.22891794962212
"77","GB51226",345,609,454,710,404,770,664,229,702,371,463,318,0.494913650685792,6.41086766503175,2.45880359848116,0.0277647722357524,0.99067342375004,-4.24446798274256
"78","GB51405",28,2,12,6,5,33,69,9,33,19,39,30,-1.28013242702667,1.60748354792185,-2.83138498339699,0.0134657623878473,0.99067342375004,-4.43660415006508
"79","GB51435",11,20,19,22,13,16,14,4,24,5,10,5,1.03025127460473,1.14364475549163,3.06978445587816,0.00842098534258197,0.99067342375004,-4.4376588310579
"80","GB51572",159,183,142,219,269,230,165,112,197,145,180,127,0.595212839960954,4.95752161865771,2.58275890086754,0.0218653633630275,0.99067342375004,-4.1844329915941
"81","GB51613",162,82,102,112,143,107,94,27,88,61,85,182,0.730810222416362,4.09271635156189,2.43313750515857,0.0291640015854162,0.99067342375004,-4.2969193169955
"82","GB51727",571,492,509,751,592,767,502,278,668,540,565,517,0.44714993630159,6.62269894267221,2.40797912802949,0.0306007190173023,0.99067342375004,-4.2707912459107
"83","GB52306",45,11,47,25,27,41,93,21,76,31,83,49,-0.654855606906396,2.83026785437815,-2.4393477071897,0.0288193911438374,0.99067342375004,-4.40561166580404
"84","GB52439",21,6,17,17,14,25,44,13,31,24,60,29,-0.755554595006862,1.98767362491548,-2.84557948526018,0.0130959011579029,0.99067342375004,-4.41130475610515
"85","GB52442",134,285,223,238,144,181,204,63,250,113,115,87,0.819992767026208,4.80705366806878,2.94926971516849,0.0106805377054851,0.99067342375004,-4.0966374572475
"86","GB52554",3,16,10,17,6,12,3,4,5,5,5,5,1.19282205809373,0.320411787906405,2.56380830462666,0.0226818053806444,0.99067342375004,-4.50096236300863
"87","GB53012",578,657,1342,1040,803,1127,682,454,912,663,711,560,0.59105933189052,7.09232409073695,2.44710178467128,0.0283945674998745,0.99067342375004,-4.29155859742237
"88","GB53637",6,2,5,9,1,8,18,3,20,8,10,8,-0.92928187576401,0.304670446036422,-2.48994934087794,0.0261529730708294,0.99067342375004,-4.50701773180873
"89","GB53809",414,418,568,494,396,445,325,223,494,370,312,322,0.632063898657687,6.12521438549746,2.71144725840005,0.0170269049907775,0.99067342375004,-4.15941095526453
"90","GB53823",5,2,3,12,3,8,25,4,14,10,15,17,-1.15716305449128,0.551317195424089,-3.44395590501218,0.00401801211053165,0.99067342375004,-4.44183506404673
"91","GB53949",121,44,83,85,76,135,309,55,163,85,196,148,-0.526588723749167,4.29382039356321,-2.54439348273565,0.0235486859337713,0.99067342375004,-4.2558159052817
"92","GB54271",60,40,53,109,46,117,153,47,157,64,165,111,-0.494350406064548,3.90140881215383,-2.81326588870713,0.0139527817017234,0.99067342375004,-4.23865315295477
"93","GB54380",15,3,9,11,8,12,24,5,30,10,29,20,-0.754868358511626,1.18450338981803,-2.48690555595501,0.0263064484560694,0.99067342375004,-4.48209386168211
"94","GB54404",118,22,71,91,36,66,609,66,164,50,321,86,-1.16667979945488,4.05864895333474,-2.48676506955167,0.0263135529421874,0.99067342375004,-4.30372906232231
"95","GB54548",20,8,22,7,23,15,7,1,12,11,12,6,1.18420343016984,0.889033376476709,2.63467070720147,0.0197715894249564,0.99067342375004,-4.48031072250113
"96","GB54551",51,46,64,70,46,55,47,36,52,41,56,28,0.592893640221727,3.12702803201229,2.42587064695407,0.0295722420303865,0.99067342375004,-4.38523212650525
"97","GB55128",22,12,21,25,12,35,44,17,48,25,46,37,-0.552579511242991,2.24880204112529,-2.88045626594378,0.0122289266416959,0.99067342375004,-4.3897098102076
"98","GB55425",91,130,174,147,128,197,151,51,125,96,169,95,0.570261787220544,4.4679273881992,3.03955621346681,0.0089388422090166,0.99067342375004,-4.10651146945583
"99","GB55475",69,23,52,37,41,76,124,27,110,46,123,94,-0.578162090413913,3.42836197885607,-2.60676455593249,0.020871788363307,0.99067342375004,-4.33020111341559
"100","GB55532",362,462,478,747,352,707,521,173,657,332,456,287,0.606074270789453,6.2707557651781,3.47232813208341,0.00379889800856815,0.99067342375004,-3.97435299692136
