"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"16","GB43575",195,97,561,204,194,221,66,237,76,61,93,165,0.883445539498208,4.73325696759658,3.14698112738913,0.0072404044659667,0.998443981001446,-4.06417550477168
"17","GB43576",80,81,216,100,112,98,40,144,35,42,65,69,0.682446012416011,3.8386100359988,2.87956845358995,0.0122648304652942,0.998443981001446,-4.23108822664965
"18","GB44302",44,17,64,37,36,72,30,109,27,52,86,67,-0.600012715391887,3.103304930295,-2.73342415265149,0.0163288762817391,0.998443981001446,-4.33740883081916
"19","GB44549",7399,6136,24770,8539,3966,4598,11254,29409,25549,7852,26647,7712,-1.2435528589873,10.9185349962132,-2.77478647731595,0.0150611352658433,0.998443981001446,-4.42383560794717
"20","GB44601",21,8,19,26,15,19,20,38,32,26,32,20,-0.808895388698629,1.9861237580792,-2.72372270981144,0.0166409584921883,0.998443981001446,-4.42251189876948
"21","GB44734",11,17,33,17,29,33,6,18,9,11,15,17,0.674109444462737,1.57284174738325,2.65763391313761,0.0189267649316761,0.998443981001446,-4.45091215256914
"22","GB44911",13,12,27,23,14,32,19,36,16,24,43,37,-0.692145380043559,2.06111863838577,-2.92110912790828,0.01130327490286,0.998443981001446,-4.39688584011417
"23","GB44918",55,64,119,62,54,80,14,76,36,32,62,49,0.571917100074954,3.25053226662919,2.88516304983573,0.0121307905264044,0.998443981001446,-4.29978481726099
"24","GB45057",222,208,644,265,471,456,113,333,131,133,286,174,0.758633127381838,5.48593544094313,4.46383299362364,0.000553214313866664,0.998443981001446,-3.71457933763072
"25","GB45125",459,319,690,395,512,802,336,782,433,450,928,665,-0.352178906266543,6.58361784803787,-2.84007466877753,0.013253308482806,0.998443981001446,-4.15229864796556
"26","GB45193",236,458,686,239,607,461,219,274,144,145,377,176,0.830263530151528,5.7270905715135,2.95230302241981,0.0106303726914708,0.998443981001446,-4.08002049401539
"27","GB45312",296,215,485,342,356,603,320,727,347,364,758,493,-0.572595013941473,6.21912647607741,-4.14607161800304,0.00101768668294638,0.998443981001446,-3.80904193186095
"28","GB45554",66,70,108,56,54,117,56,186,80,77,173,92,-0.623761821321041,3.9728316917523,-3.68637582485829,0.00249601700287862,0.998443981001446,-4.05039964936334
"29","GB45796",943,681,4713,936,468,251,2413,5928,11287,908,8904,706,-2.10091640627183,8.18098204006852,-2.82142914698243,0.0137467288985227,0.998443981001446,-4.28787531253781
"30","GB46410",28,8,41,18,39,21,4,21,6,5,18,15,0.997015850300438,1.45557429933174,2.94107257562033,0.0108679571230456,0.998443981001446,-4.43328266958056
"31","GB47047",39,29,63,31,49,62,23,94,56,37,130,54,-0.594137654794352,3.16847818587346,-2.87080240797518,0.0124777854687933,0.998443981001446,-4.30914407148097
"32","GB47140",200,122,735,187,457,268,81,255,90,126,180,160,0.795306456246326,5.12726268099835,3.06860189613309,0.008452482155807,0.998443981001446,-4.05200396969689
"33","GB47724",281,317,541,294,386,459,303,808,406,402,671,357,-0.511669887631291,6.21489473117201,-3.2583091226369,0.00581023651593995,0.998443981001446,-4.01277012514607
"34","GB47885",19,28,106,43,98,79,21,57,11,11,31,12,1.24033363154368,2.5402653852208,3.05354675527811,0.00870736735011553,0.998443981001446,-4.34964690783037
"35","GB47894",9,7,17,14,9,16,0,13,2,5,10,7,1.20361209372601,0.38184572131452,2.62588809341716,0.0201303827936161,0.998443981001446,-4.49474192124033
"36","GB48086",102,102,182,110,123,220,86,278,158,143,267,136,-0.47899686838509,4.74078892342369,-3.17882992461651,0.00679876231360245,0.998443981001446,-4.03900656098879
"37","GB48315",69,41,151,78,72,150,65,154,110,91,149,112,-0.478860666501863,4.11698874695952,-2.7325656436719,0.0163562617806405,0.998443981001446,-4.2239914530785
"38","GB48555",38,31,122,39,63,72,22,28,17,16,42,55,0.884314123105687,2.80563297043495,3.11921996076251,0.00764856966568259,0.998443981001446,-4.31402629376946
"39","GB48673",43,36,73,66,60,61,39,150,60,53,100,62,-0.562937571855723,3.48966307249215,-2.96833752867289,0.0103000077165295,0.998443981001446,-4.25548517123732
"40","GB48698",97,19,52,71,38,67,43,110,79,72,144,85,-0.894403220710889,3.56159645754169,-3.19293445862671,0.00661184716050879,0.998443981001446,-4.20997621730495
"41","GB48704",8,4,8,8,6,16,12,17,16,10,14,11,-0.841115717948642,0.923402560875543,-2.62055886382822,0.0203395722568349,0.998443981001446,-4.48070291352653
"42","GB49544",9790,1839,9325,3072,3431,1028,1289,1484,477,644,527,418,2.04268800889535,8.14912740283525,3.4516693005112,0.00396463610806992,0.998443981001446,-4.18358672436439
"43","GB49647",3,10,10,8,7,7,10,19,21,19,16,10,-1.19877648157595,0.969301802099769,-3.1495490102921,0.00720376204967277,0.998443981001446,-4.4415923827871
"44","GB49727",19,8,37,14,12,17,3,20,4,7,10,9,0.856346426133894,1.03558842334806,2.81278622272006,0.0139815085281796,0.998443981001446,-4.46218889734636
"45","GB49826",179,306,1034,285,432,293,155,252,141,105,164,264,0.895992903423736,5.47678719260842,2.87079601086888,0.0124779421928666,0.998443981001446,-4.10133342209142
"46","GB49869",194,306,784,269,450,305,78,295,108,116,163,212,1.04313719899943,5.34564004537442,4.27962419748505,0.000786721780712754,0.998443981001446,-3.76985129456958
"47","GB49902",74,62,287,80,151,69,33,102,31,33,57,49,0.961447218583989,3.63512313566534,2.88575778333569,0.0121166263281733,0.998443981001446,-4.25875323337772
"48","GB49937",1002,1612,4547,1314,3156,1960,704,1671,506,488,1336,730,1.08603171769588,7.83250277312434,3.67917214732931,0.00253163227921285,0.998443981001446,-4.10881977866534
"49","GB50448",19,14,27,14,22,24,10,14,11,10,8,11,0.751505872265943,1.41489826040905,2.65175099752901,0.019144415593331,0.998443981001446,-4.45868944428814
"50","GB50531",79,72,286,70,211,139,65,85,41,67,102,60,0.768080435302126,4.03809445339812,2.68915866431472,0.0178007349159156,0.998443981001446,-4.2468633629667
"51","GB50655",69,147,411,131,239,190,91,101,72,94,124,63,0.85437401240246,4.47573936801948,2.63049214073168,0.0199513370495864,0.998443981001446,-4.21632103432809
"52","GB50746",31,8,34,16,26,53,18,63,21,29,59,43,-0.690652192681776,2.40367879710376,-2.64307453806999,0.0194698536894219,0.998443981001446,-4.40556302488218
"53","GB50751",44,21,52,54,53,52,25,98,46,67,87,59,-0.610335245489001,3.20074255372316,-2.95175387342791,0.0106418701689681,0.998443981001446,-4.29301362797807
"54","GB50772",634,1111,3543,910,1665,1126,443,1083,636,616,740,574,0.733467514148791,7.3629725467383,2.68759570447788,0.0178549955900404,0.998443981001446,-4.25491098557474
"55","GB50901",2,3,2,13,14,21,12,17,18,9,22,22,-1.44961419796962,0.9180716925041,-2.66701362895913,0.0185846981836643,0.998443981001446,-4.47857819410115
"56","GB51003",7,2,9,3,7,11,6,9,11,12,20,11,-0.987130911163162,0.585311890293856,-2.87149284400888,0.0124608816855287,0.998443981001446,-4.47537799135169
"57","GB51061",8,0,6,8,4,8,5,11,9,10,17,17,-1.44759956242761,0.360570621326097,-2.80347018239653,0.0142389683462956,0.998443981001446,-4.48510736639961
"58","GB51238",275,539,1239,300,620,481,155,356,178,228,442,345,0.741134710184502,6.04046297096861,2.97176715173942,0.0102306718323285,0.998443981001446,-4.0868479373323
"59","GB51446",48,0,15,67,6,29,79,168,124,34,109,41,-2.68346956219421,2.53784481676337,-3.40289881622847,0.00436568089190941,0.998443981001446,-4.32702291880603
"60","GB51642",72,86,582,88,209,255,43,161,54,41,86,77,1.06779487032377,4.24340357743857,2.92044251923094,0.0113181032229474,0.998443981001446,-4.17949221194035
"61","GB51940",1423,950,2551,1532,1977,1587,611,2307,653,763,1659,860,0.504800835080812,7.83027325773367,2.62016727768807,0.020355025966742,0.998443981001446,-4.29884906302405
"62","GB51967",20,11,42,22,19,35,5,24,10,7,19,20,0.674646060072251,1.62884172532514,2.70572685760625,0.0172353101312233,0.998443981001446,-4.44385848803596
"63","GB51983",118,60,188,99,122,245,97,260,119,124,224,186,-0.474465814768472,4.66984172601233,-3.01993768848179,0.00930416084330385,0.998443981001446,-4.08798963369712
"64","GB52158",289,510,931,281,564,505,128,446,244,214,439,351,0.577201560007558,6.02767017677666,2.693412788828,0.0176538565655038,0.998443981001446,-4.15899440164584
"65","GB52190",223,161,350,233,239,346,172,556,239,239,478,358,-0.502647202187727,5.65496769574257,-4.61582868548216,0.00041486857005428,0.998443981001446,-3.66261635912991
"66","GB52577",146,107,217,145,164,200,121,274,129,152,343,163,-0.372756204917692,4.9405541818902,-2.72317776528463,0.0166586598900698,0.998443981001446,-4.14389921576781
"67","GB52805",48,18,103,64,71,111,46,166,58,58,136,93,-0.623140963535361,3.67383829528026,-2.6562576607782,0.0189774661964676,0.998443981001446,-4.29255523186085
"68","GB53184",50,36,80,62,63,106,45,163,55,67,160,80,-0.631781541079694,3.71416170612611,-3.59575301241715,0.00298353140279397,0.998443981001446,-4.11378432796728
"69","GB53395",175,81,202,157,213,210,116,338,159,209,384,224,-0.591132311828953,5.1021607066292,-3.73470894885274,0.00226983104960847,0.998443981001446,-3.86854587827449
"70","GB53421",372,434,850,350,480,570,200,539,268,265,467,339,0.388468538341129,6.16557388586873,2.73409594625255,0.0163074779634858,0.998443981001446,-4.15264077647153
"71","GB53442",10,7,10,7,12,19,1,7,3,2,11,6,1.06774651273116,0.307091825054703,3.26423205953835,0.00574259116921856,0.998443981001446,-4.45815612837617
"72","GB53497",0,1,1,5,5,12,12,10,5,8,12,7,-1.84075163748478,-0.151770920492654,-2.96413487166911,0.0103856042693061,0.998443981001446,-4.48257837942364
"73","GB53709",20,42,143,36,86,52,12,51,7,10,34,34,1.18790643208196,2.535787624024,2.83570857594213,0.0133672696377755,0.998443981001446,-4.37641828064927
"74","GB54076",43,34,379,85,63,85,22,53,11,13,34,56,1.47411944073501,3.05804803104193,3.06351259660497,0.00853780631627207,0.998443981001446,-4.30101574305427
"75","GB54186",20,16,28,9,27,27,14,42,20,20,40,40,-0.624259036615309,2.08499572438975,-2.6573888978536,0.0189357816947834,0.998443981001446,-4.4233565390155
"76","GB54209",105,48,134,87,146,164,138,147,113,127,219,294,-0.755070238940861,4.56934099908557,-2.87782158190196,0.0123069807484378,0.998443981001446,-4.1409718990746
"77","GB54260",69,92,391,121,220,160,37,98,34,33,80,95,1.220102125864,4.0454322831606,3.89146329383544,0.00166958714080853,0.998443981001446,-4.02411090172776
"78","GB54469",186,100,235,180,280,325,146,333,199,194,546,278,-0.503286977879529,5.36633036994233,-2.75055363561832,0.0157917136543731,0.998443981001446,-4.12027137589183
"79","GB54662",11,8,17,14,17,38,8,34,21,24,42,24,-0.729467276174814,1.79730922599089,-2.6829262327252,0.0180180628711531,0.998443981001446,-4.43677735655295
"80","GB54685",136,135,210,174,125,286,112,381,158,153,344,226,-0.481319465964662,5.08311434236177,-3.05985257529302,0.00859969518582572,0.998443981001446,-4.04185599282428
"81","GB54692",211,291,542,216,440,369,141,358,120,160,328,166,0.572208329558406,5.49893510012478,2.8508270186169,0.0129767027184855,0.998443981001446,-4.09832446762134
"82","GB54693",337,600,1006,451,786,642,214,856,203,228,679,233,0.701323390972215,6.32910917689167,2.64209832062784,0.0195068036338717,0.998443981001446,-4.19175033743191
"83","GB54786",43,37,42,43,26,52,5,33,19,23,19,23,0.889981893704734,2.29033793404228,3.03359295621714,0.00905695329830671,0.998443981001446,-4.37067000853076
"84","GB54980",26,17,31,19,14,24,17,53,20,18,43,42,-0.668136903979329,2.18291299387207,-2.91102422922414,0.0115296650963786,0.998443981001446,-4.38942721081689
"85","GB55000",293,665,1574,460,784,428,281,421,217,204,353,176,1.03126467308978,6.16171808090685,3.0574179200657,0.00864110980416145,0.998443981001446,-4.07882590566108
"86","GB55039",87,33,56,103,212,156,140,187,87,174,296,191,-1.06591262355189,4.4784291740043,-2.90462247284709,0.011675683281866,0.998443981001446,-4.15144628684563
"87","GB55086",30,15,34,40,75,71,14,13,11,21,31,16,1.07924902844331,2.21902025853306,2.84545894940134,0.0131140820289255,0.998443981001446,-4.39683233835404
"88","GB55121",12,5,43,8,17,12,4,3,5,4,13,5,1.1711492520081,0.628339890365269,2.68539827830681,0.017931554692642,0.998443981001446,-4.48518005236799
"89","GB55205",15774,27705,76945,15377,5660,7975,36767,67418,122029,32165,84150,17191,-1.74442093542468,12.340902179666,-2.6923068445676,0.0176919268052822,0.998443981001446,-4.47257284638955
"90","GB55206",2461,827,7360,1398,498,1053,3003,7728,7858,2982,10439,1734,-1.85491121299845,8.88572662825564,-3.32883883415905,0.0050539521254523,0.998443981001446,-4.25539168918639
"91","GB55211",488,205,3275,442,92,122,2090,1656,2124,457,1549,491,-2.06451453850966,6.83460637539443,-2.62336484257527,0.0202291676770879,0.998443981001446,-4.23796170605884
"92","GB55218",43,92,333,67,206,96,39,66,24,55,59,46,1.14337855137488,3.68579947080164,2.79404079242045,0.0145042822214348,0.998443981001446,-4.27200078580001
"93","GB55370",123,56,144,79,143,176,100,182,193,184,324,131,-0.779765993502848,4.65537838032887,-3.34184548030126,0.00492564800763715,0.998443981001446,-4.01655267232889
"94","GB55406",317,428,1149,262,539,442,139,609,76,104,342,328,0.976718500612834,5.79617428638895,2.85648810667674,0.0128333537394342,0.998443981001446,-4.11391672958579
"95","GB55490",260,106,633,163,277,170,87,176,102,98,129,155,0.768453216591254,4.89802540308829,2.76061721343743,0.0154842083143079,0.998443981001446,-4.14635914483753
"96","GB55546",25,30,72,24,33,59,8,61,9,13,31,21,0.748350412395689,2.25894293963342,2.63109460593093,0.0199280223004031,0.998443981001446,-4.41752327629677
"97","GB55662",34,46,73,24,60,59,42,99,47,45,109,59,-0.601423557843181,3.28177556277605,-2.89306968551191,0.0119438083979464,0.998443981001446,-4.29342975579889
"98","GB55669",2774,3285,9845,2707,6072,3904,1924,3542,1441,2115,2738,1260,0.82885731023468,9.04659159034005,2.71666217327313,0.016871730728059,0.998443981001446,-4.35103197246245
"99","GB55788",20,21,42,26,37,25,23,54,29,26,64,34,-0.569162602145839,2.51564585357014,-2.64584042605117,0.0193655324371556,0.998443981001446,-4.39740466514116
"100","GB55884",14,6,21,14,13,16,5,7,2,7,6,13,0.953122075907992,0.750392156453222,2.74954627041423,0.0158228209916616,0.998443981001446,-4.47722320470408
