"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"12","GB50447",137,181,170,132,99,123,173,82,347,193,349,269,-0.67979062676874,4.94444455362419,-4.25846789253387,0.00081936757776633,0.570923622936468,-0.637368922106156
"13","GB51801",9,14,6,5,5,8,14,5,21,17,28,35,-1.23493154865279,1.08171345767422,-4.32920316869263,0.000715334431150113,0.570923622936468,-1.99909649330337
"14","GB53016",74,145,69,78,68,84,14,23,46,61,74,26,1.25470818113892,3.28917825085652,4.36313317536829,0.000670348677313701,0.570923622936468,-0.975917913736678
"15","GB40218",224,344,324,162,114,154,432,123,717,208,1021,614,-1.0178332960945,5.70863864211302,-3.39008616953787,0.00447762687022633,0.585276342964895,-1.9116963391294
"16","GB40838",77,95,50,58,34,83,11,22,26,48,75,30,1.07925224953894,2.97491985655788,3.30656090414314,0.00528152187613332,0.585276342964895,-2.32777334688789
"17","GB40941",1269,614,876,434,277,2010,176,176,473,289,613,375,1.20644327163828,6.44328219238177,3.26867705276415,0.00569232624957126,0.585276342964895,-2.1263556184875
"18","GB40983",203,403,262,330,224,292,379,185,637,288,457,598,-0.527044886465046,5.89165999176101,-3.53744863358694,0.00334701737568431,0.585276342964895,-1.68480796251385
"19","GB41148",117,228,135,227,96,178,171,118,321,165,260,352,-0.492690233481757,5.04214628382527,-3.25870544237572,0.00580566880136594,0.585276342964895,-2.11340987263692
"20","GB42052",40,64,48,38,22,38,42,25,120,43,87,94,-0.65551316168819,3.14498404935233,-3.55790911591845,0.00321462623634092,0.585276342964895,-1.96934089613042
"21","GB42167",82,135,60,64,75,69,99,53,166,77,141,169,-0.51434059320953,4.05263260944807,-3.21056139084759,0.00638541804661302,0.585276342964895,-2.25430013244584
"22","GB42282",32,35,35,19,9,21,58,25,68,23,67,70,-1.03959222153119,2.58379367937172,-3.6236689607201,0.00282386336449768,0.585276342964895,-2.06300628723776
"23","GB42427",256,858,670,298,206,270,3661,141,8951,1082,2056,3409,-2.22592435630145,7.19776705033573,-3.72067236004321,0.00233328063104646,0.585276342964895,-1.54782437594933
"24","GB42552",13,12,13,14,10,9,10,19,28,21,60,37,-1.14517853562786,1.6707252609585,-3.60958725954822,0.00290329018227972,0.585276342964895,-2.37208120978451
"25","GB42632",28,34,28,4,11,29,47,13,146,34,61,89,-1.58066856251677,2.47642323866994,-3.48328447607495,0.00372465387849085,0.585276342964895,-2.26232950746468
"26","GB42800",13,54,21,19,12,17,44,9,66,26,71,62,-1.00410497801705,2.32939059424262,-3.30693117631138,0.00527765668838963,0.585276342964895,-2.48439246329746
"27","GB42889",140,125,61,113,60,68,41,25,83,49,75,49,0.811054470513661,3.59437540834049,3.54435046139851,0.00330175474024645,0.585276342964895,-1.8745736875768
"28","GB42897",13,15,6,4,4,3,13,8,49,6,19,33,-1.41249828458834,0.949388017863362,-3.34178877504818,0.00492618521211394,0.585276342964895,-2.83305866649706
"29","GB43207",159,194,85,115,54,136,37,28,134,48,125,107,0.680722546175435,3.98472433012221,3.20161438413013,0.00649935608510261,0.585276342964895,-2.27551723093328
"30","GB43551",327,632,270,396,252,448,249,124,369,197,414,340,0.447885697529826,5.8047587199993,3.27478151807567,0.00562403370661668,0.585276342964895,-2.08633229843758
"31","GB44024",328,653,182,173,714,382,3148,2740,338,1462,5401,619,-2.3493434323592,7.05556195502154,-3.39121288012044,0.00446766687059881,0.585276342964895,-1.99330833603495
"32","GB44206",1796,4485,1886,2324,1844,1778,4425,1683,8018,1857,4330,5438,-0.78183187089623,9.00920194151851,-3.20696433504673,0.00643098435974915,0.585276342964895,-2.42797708556461
"33","GB44384",29,29,62,11,14,14,145,13,112,42,85,116,-1.69448655465347,2.81065480245306,-3.58141216226591,0.00306905503810388,0.585276342964895,-2.06034514451968
"34","GB44614",78,233,75,216,96,141,248,96,352,122,318,353,-0.828326504184892,4.9113604018925,-3.43365287551432,0.00410826954815152,0.585276342964895,-1.85793239681203
"35","GB44616",46,102,32,28,27,21,78,29,247,38,106,131,-1.2325017850607,3.31356454476992,-3.54186817848993,0.00331796217528151,0.585276342964895,-1.95903404134861
"36","GB44887",6,15,24,16,11,22,26,10,57,16,38,59,-1.0962971456508,1.90109758865068,-3.25258557072248,0.00587634413286867,0.585276342964895,-2.65334307748651
"37","GB45135",63,63,46,39,36,64,14,14,49,17,55,45,0.76482741854713,2.75920521239445,3.37562237373663,0.00460748214721574,0.585276342964895,-2.29462681355178
"38","GB45170",282,318,369,126,167,179,805,155,955,318,881,650,-1.25743553795059,5.95306857628738,-3.70466530162906,0.00240784682363839,0.585276342964895,-1.44676256427143
"39","GB45612",81,88,76,61,74,79,26,28,50,50,80,37,0.828460317079543,3.35812884989222,3.34981399153203,0.00484864530026048,0.585276342964895,-2.1829915735051
"40","GB45655",85,93,36,49,37,67,7,22,25,31,81,18,1.25330027436026,2.75070688219347,3.24477828504702,0.00596775529411671,0.585276342964895,-2.45759238813502
"41","GB45681",46,109,34,35,19,43,7,15,42,17,30,27,1.03546170949687,2.39372589497007,3.47955041335633,0.00375221755340182,0.585276342964895,-2.27899611614058
"42","GB46038",20,24,20,36,24,18,37,26,68,75,63,50,-1.11385766484646,2.6330136188847,-3.95257670342167,0.00148183319914719,0.585276342964895,-1.68828607187095
"43","GB46363",296,302,313,213,207,259,285,179,582,292,523,548,-0.520342806816444,5.80557741683559,-3.30198715417333,0.00532950048940818,0.585276342964895,-2.04275939494882
"44","GB46596",20,22,27,24,17,11,61,17,86,59,33,56,-1.25217635802735,2.45817674712197,-3.40774538955695,0.00432405304042211,0.585276342964895,-2.34473957800563
"45","GB46702",5,4,10,7,11,9,19,8,41,8,46,81,-1.9011971488835,1.31129983948238,-3.98382316755723,0.00139430378678737,0.585276342964895,-2.1924014629521
"46","GB47046",222,282,171,143,206,207,326,198,647,262,287,501,-0.820418192546813,5.56019698764095,-3.88992403086484,0.0016746096066375,0.585276342964895,-1.15011008321628
"47","GB47217",94,209,114,117,149,135,213,91,265,147,339,295,-0.695697707309979,4.89436861277389,-3.8114075279182,0.0019527378233528,0.585276342964895,-1.29102371310019
"48","GB47303",799,2092,616,1692,388,656,3346,629,7531,900,2753,3478,-1.39739323873024,7.9858899443628,-3.4612971121728,0.00388994179314614,0.585276342964895,-1.98608770909743
"49","GB47352",624,1070,645,654,603,488,382,250,613,371,686,556,0.510835413220248,6.61752819518394,3.3543022818233,0.00480581392806747,0.585276342964895,-2.00184573970534
"50","GB47496",156,205,121,258,91,127,166,89,447,173,394,342,-0.661681644382289,5.0738134070314,-3.50392046450752,0.00357596161161619,0.585276342964895,-1.74033210525629
"51","GB48130",68,70,278,21,24,85,292,166,113,229,418,184,-1.82737191415823,4.38394704708602,-3.20674805980418,0.00643373437233736,0.585276342964895,-2.26176298584969
"52","GB48146",138,141,215,84,66,70,228,300,247,257,783,172,-1.48191416600901,4.99909785407245,-3.63097829289558,0.002783505475898,0.585276342964895,-1.57697880643328
"53","GB48256",391,588,321,390,454,378,565,359,1256,419,683,815,-0.633733752809437,6.51545734456825,-3.43434094704717,0.00410268855925561,0.585276342964895,-1.8735425616511
"54","GB48363",29,44,30,64,20,44,46,33,113,40,82,70,-0.726691786406084,3.06028635292141,-3.3389751219595,0.00495366403503601,0.585276342964895,-2.26325103957897
"55","GB48426",10,16,10,16,10,22,2,1,6,6,16,1,1.75817906343123,0.417250826927111,3.74035399727551,0.0022447972111845,0.585276342964895,-2.62685134156347
"56","GB48599",54,87,45,79,55,73,94,36,136,65,131,163,-0.606373762174595,3.80139698761664,-3.40541997535752,0.00434396969856853,0.585276342964895,-2.01932721180424
"57","GB48728",53,60,47,25,22,46,132,24,158,64,117,112,-1.1845139666349,3.41002796384154,-4.0229048421619,0.00129220595812072,0.585276342964895,-1.33391928431192
"58","GB48841",265,63,362,236,337,391,1228,537,665,1555,683,2232,-2.14549580743116,6.46734923022661,-3.67679742549319,0.00254347569478094,0.585276342964895,-1.53838354811367
"59","GB49420",82,154,70,152,96,123,114,91,217,132,201,291,-0.60747900670129,4.57456065266002,-3.55030739339269,0.00326318551883949,0.585276342964895,-1.70411296532951
"60","GB49503",3,13,4,15,3,5,17,7,39,5,29,36,-1.56398351517727,0.928107794343922,-3.71518684490491,0.00235856661793399,0.585276342964895,-2.53685838356892
"61","GB49504",216,928,239,768,221,316,650,228,2420,374,1928,1698,-1.19797275034398,6.67757955653734,-3.18804243585083,0.00667607164685916,0.585276342964895,-2.25261305805664
"62","GB49753",59,58,211,25,20,25,179,108,99,240,458,249,-2.1247606762959,4.09199763265484,-3.96133542745573,0.0014567468573112,0.585276342964895,-1.29112666720615
"63","GB49784",420,559,307,482,259,462,452,200,1153,464,1227,1006,-0.625150543041829,6.49543185373015,-3.36657798165813,0.00469059561527961,0.585276342964895,-1.97328779765019
"64","GB49843",31,42,30,26,16,26,36,17,61,37,79,68,-0.739789130083194,2.66927405861354,-3.88102283725612,0.00170399978671435,0.585276342964895,-1.74289208486243
"65","GB49890",2680,1666,1726,1090,485,2079,518,574,583,529,651,724,1.15280451946625,7.37190342062407,3.27545393139794,0.00561656146294215,0.585276342964895,-2.17783759389933
"66","GB50062",6,9,7,11,4,9,10,9,20,6,27,32,-1.02121296575003,0.967577179286908,-3.33559115632531,0.00498691618099928,0.585276342964895,-2.82517368970656
"67","GB50283",83,91,123,114,89,150,146,136,368,70,306,493,-1.03273463573579,4.73966133060158,-3.25413129159846,0.00585841266757479,0.585276342964895,-2.1407588688998
"68","GB50593",120,151,103,151,66,118,34,22,108,60,139,103,0.710441035967915,3.95395332541685,3.58383238428756,0.00305444803613346,0.585276342964895,-1.74486872362345
"69","GB50627",184,328,201,515,78,257,369,146,605,555,633,631,-0.997428102466762,5.82172363696611,-3.21478092070691,0.00633237660716985,0.585276342964895,-2.18068206606097
"70","GB50892",113,91,187,71,84,78,148,70,290,147,224,297,-0.94809765039447,4.56906748037269,-3.59513186713905,0.00298717491096761,0.585276342964895,-1.64610622593084
"71","GB51034",18,12,17,10,8,15,14,10,30,26,64,37,-1.06129809495507,1.73982174754069,-3.36856503705547,0.00467220759068957,0.585276342964895,-2.58015336577861
"72","GB51155",66,131,73,117,101,90,23,23,76,67,111,60,0.782681013779841,3.65091720571075,3.22923459387266,0.00615399611042499,0.585276342964895,-2.28718893665928
"73","GB51521",5,8,6,14,8,8,13,15,31,9,16,28,-1.1200985953908,1.11700882553718,-3.40544417871244,0.00434376192843812,0.585276342964895,-2.72602059128578
"74","GB51636",787,1755,805,1305,671,938,1716,872,2472,1048,1682,2552,-0.75700987297398,7.81957446310545,-4.03570973290404,0.001260441434757,0.585276342964895,-1.20627252438435
"75","GB51650",61,161,46,104,34,81,21,25,49,15,84,45,1.06659536839834,3.1570735154687,3.70563031514309,0.00240328379908444,0.585276342964895,-1.79252159442271
"76","GB51670",24,15,20,16,13,12,22,15,45,17,45,38,-0.837409804580543,1.96163282357856,-3.23931101779317,0.00603261244678602,0.585276342964895,-2.64786398129178
"77","GB51744",99,134,83,59,110,101,225,69,547,122,276,223,-1.15948497294792,4.63639013867659,-4.13894297720576,0.00103180906672518,0.585276342964895,-0.869372272335291
"78","GB51759",164,499,122,317,144,273,74,76,158,82,212,211,0.829274769955824,4.89693318557835,3.72475365549733,0.00231464599643162,0.585276342964895,-1.41810592037515
"79","GB51799",20,75,16,8,4,20,180,11,345,95,93,295,-2.83367945489387,2.94590640581816,-4.04648746418309,0.00123432445039022,0.585276342964895,-1.57611638169349
"80","GB52203",19,15,26,10,9,18,54,17,42,50,69,42,-1.45804245199111,2.21857572690903,-4.15954352793833,0.000991521407485098,0.585276342964895,-1.65708271577307
"81","GB52463",20,23,14,17,21,26,37,16,73,23,50,38,-0.885735550253692,2.27652931460173,-3.52073937843939,0.00345920656066786,0.585276342964895,-2.26550881551018
"82","GB52620",12,27,8,32,10,23,2,3,10,7,19,5,1.35032205439523,0.913963947719877,3.43455524684023,0.00410095191797165,0.585276342964895,-2.75434267269585
"83","GB52800",206,350,257,281,191,261,215,166,518,280,448,511,-0.397118587622036,5.69178165798099,-3.36481075654406,0.00470701032458816,0.585276342964895,-1.94369591191672
"84","GB52810",90,146,88,60,55,205,19,17,43,52,127,35,1.26910787150723,3.46556220436272,3.44599810408175,0.00400928675543571,0.585276342964895,-2.04541267308344
"85","GB52875",72,160,85,141,96,152,55,34,72,65,112,63,0.842310076669449,3.92874998041795,3.83464364069008,0.00186585285703783,0.585276342964895,-1.40715783277641
"86","GB53096",9,41,22,9,3,8,40,8,93,10,87,107,-1.86090858322981,1.92798197282225,-3.35366775801174,0.00481184603674943,0.585276342964895,-2.56281727663292
"87","GB53170",53,153,113,100,61,116,187,51,335,102,196,254,-0.831324051050957,4.4597463370511,-3.36726633887042,0.00468421741951228,0.585276342964895,-1.98930384747375
"88","GB53261",21,36,14,57,10,8,98,15,100,142,55,68,-1.70095367519376,2.69884968090335,-3.31892941627104,0.00515393042574947,0.585276342964895,-2.39849087953531
"89","GB53830",1581,6183,2373,4146,1711,2161,1063,831,2182,1205,2453,2212,0.746636940229916,8.50303023422695,3.49651490388697,0.00362862170601896,0.585276342964895,-2.00031385953648
"90","GB54144",18,47,47,40,11,31,5,6,28,10,13,23,1.19580789393985,1.7663917716723,3.51539722300352,0.0034958687879442,0.585276342964895,-2.43385168960864
"91","GB54385",177,308,195,241,143,231,190,165,438,181,354,448,-0.398004458850849,5.42524753369104,-3.1816692640302,0.00676069835494591,0.585276342964895,-2.22525983599731
"92","GB54853",99,133,83,66,59,160,34,22,66,52,84,52,0.953737278440673,3.59623955488603,4.11957653829997,0.00107121204455312,0.585276342964895,-1.13747093463402
"93","GB55411",228,585,210,277,165,271,128,65,320,132,279,150,0.698613788019048,5.20039852988753,3.68446647189625,0.0025053975273979,0.585276342964895,-1.46258126276896
"94","GB55473",176,297,202,255,181,219,385,188,473,210,364,566,-0.679725870558465,5.61191935811211,-3.77942596577719,0.00207909378015783,0.585276342964895,-1.31331111000818
"95","GB55490",260,633,163,277,102,155,106,87,176,98,170,129,0.855574752398874,4.89802540308829,3.34399819679043,0.00490471456598931,0.585276342964895,-1.98993663309673
"96","GB55591",1257,3279,1632,2352,1801,1302,321,397,1833,1048,1629,1118,1.06378066300855,7.82986118682748,3.68444898582738,0.00250548368877651,0.585276342964895,-1.66542893499634
"97","GB55706",982,949,783,339,559,822,1708,617,2575,743,2057,1777,-1.01535585092091,7.47137475407306,-3.47191430138475,0.00380922599007269,0.585276342964895,-1.90986760559913
"98","GB55920",121,185,173,175,119,131,146,113,427,169,231,359,-0.585518101802804,5.00976884803974,-3.41455098366848,0.00426629007072743,0.585276342964895,-1.87749760781033
"99","GB55973",206,681,300,355,178,330,424,218,706,385,651,545,-0.615789227585601,6.08028090917155,-3.47851006383126,0.00375993360138106,0.585276342964895,-1.78210982540643
"100","GB55997",46,106,28,103,46,30,13,18,50,12,49,20,1.14947875197485,2.65297903203814,3.17800388409571,0.00680985250284308,0.585276342964895,-2.55666152910158
