"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"37","GB45726",112,110,233,146,145,231,129,240,274,129,372,183,-0.440772098666723,5.01005480041851,-2.82329055092471,0.0137035118208629,0.998968064403703,-4.11649027180161
"38","GB46053",38,7,31,31,9,32,5,4,5,4,4,43,1.64554823703588,1.13186697624981,2.8795925840643,0.0122706966318464,0.998968064403703,-4.45383125387299
"39","GB46070",365,221,567,302,233,451,141,258,390,180,330,349,0.333975639670247,5.73113971407246,2.54980341483397,0.0233329355136225,0.998968064403703,-4.18714248726702
"40","GB46185",2,6,23,3,6,10,6,13,30,7,21,11,-0.999698065512943,0.752678354974232,-2.5477562005613,0.0234253013196993,0.998968064403703,-4.49183456980042
"41","GB46209",107,32,111,95,49,130,13,42,59,55,36,80,0.904590133752603,3.37439126499579,2.87856156005233,0.0122955629424222,0.998968064403703,-4.28901457619318
"42","GB46289",113,78,55,37,49,112,4,13,45,19,58,11,1.71793575496271,2.66764727586704,3.91277550721418,0.00160329379324997,0.998968064403703,-4.24890535356949
"43","GB46491",25,13,12,16,11,26,5,6,5,6,5,22,1.17469403308931,0.995863551682022,2.62267748296537,0.0202644851732247,0.998968064403703,-4.47770461708232
"44","GB46568",12,25,34,12,14,42,32,28,47,24,65,25,-0.729350091030075,2.2828329500404,-2.40159847503256,0.0310084353354091,0.998968064403703,-4.44256671398212
"45","GB46815",8,10,11,7,7,6,6,10,16,14,25,15,-0.774263506681546,0.954300558748387,-2.4725100704403,0.0270750119030825,0.998968064403703,-4.49041482471982
"46","GB46979",7,9,12,7,3,6,11,12,18,6,24,12,-0.908211240581811,0.821793872158159,-2.76437093002103,0.0153782740140752,0.998968064403703,-4.47389759881499
"47","GB47047",39,29,63,31,37,62,23,49,94,56,130,54,-0.581734550806421,3.16847818587346,-2.77389176919699,0.0150947059445038,0.998968064403703,-4.32544382252195
"48","GB47327",35,17,40,21,28,42,4,23,29,14,23,29,0.633515522633824,2.04184044256332,2.41688362063202,0.0301170240566861,0.998968064403703,-4.45258698466842
"49","GB47475",111,64,338,70,143,310,97,252,278,209,309,230,-0.627416099676731,4.97104708050479,-2.44536732250231,0.0285207037858099,0.998968064403703,-4.22926911361202
"50","GB47595",87,21,123,81,86,98,48,173,155,102,231,83,-0.708642917702326,4.0650891006126,-2.49059070398762,0.0261512174361954,0.998968064403703,-4.28890050245294
"51","GB47733",8,5,9,6,4,8,3,12,16,12,14,14,-0.755216047756577,0.660030217763148,-2.71571390092051,0.0169105823102279,0.998968064403703,-4.4828172234772
"52","GB48235",118,28,59,78,47,86,4,5,29,52,17,104,1.58045130311727,2.69089438459465,2.65648544334923,0.0189771330256727,0.998968064403703,-4.38971161394045
"53","GB48265",26,25,68,28,26,62,19,54,99,32,67,61,-0.507477906072164,2.9224309483549,-2.54740170439941,0.0234413311284362,0.998968064403703,-4.38187804862584
"54","GB48641",243,173,433,249,227,395,189,426,487,220,629,309,-0.380396753757133,5.78725897343065,-2.83604307699419,0.0133652542185666,0.998968064403703,-4.1049453331076
"55","GB48770",30,22,46,24,17,48,18,45,74,26,44,60,-0.50256397087941,2.63973985542617,-2.39292738237284,0.0315252380886407,0.998968064403703,-4.42316722100576
"56","GB48835",174,84,276,205,190,375,180,312,378,202,539,262,-0.591687928789101,5.43348721878532,-2.99592097992137,0.00976091933599904,0.998968064403703,-4.05742128342986
"57","GB48850",18,14,39,10,13,76,18,33,78,17,104,42,-0.887678547132672,2.40869116120688,-2.42584845996646,0.029605629296889,0.998968064403703,-4.43312938983267
"58","GB49338",121,96,268,121,121,264,100,200,310,137,245,203,-0.330056340251467,4.92364983240036,-2.53698264425599,0.0239172104151721,0.998968064403703,-4.20089490613189
"59","GB49522",148,139,266,138,160,304,144,322,269,151,395,252,-0.436472163196719,5.23602181961565,-2.74483782864764,0.0159764169421434,0.998968064403703,-4.12946275825843
"60","GB49605",87,39,167,86,89,142,82,146,169,70,224,140,-0.483659291118985,4.29827756385376,-2.53829633415725,0.0238567007483046,0.998968064403703,-4.25201478597398
"61","GB49701",68,30,80,43,34,84,13,23,69,35,38,46,0.618403972324141,2.91736943776596,2.56878497714517,0.022493072948235,0.998968064403703,-4.3797606832944
"62","GB49950",62,50,151,62,52,114,45,105,207,70,164,93,-0.479661933421696,3.97274532918717,-2.84725800816761,0.0130745533617363,0.998968064403703,-4.21763370065959
"63","GB49963",479,669,1050,441,721,3044,118,176,850,509,673,359,1.15041684780851,6.62144563786934,2.86988318547355,0.0125068395914968,0.998968064403703,-4.16433262895699
"64","GB50287",140,89,273,127,129,267,101,239,305,132,289,198,-0.349166817011097,4.98208293426722,-2.65352026473836,0.019086793995464,0.998968064403703,-4.16474947338935
"65","GB50872",32,27,56,24,21,55,21,43,65,32,75,56,-0.460600976164497,2.81293078239707,-2.57356254917424,0.0222863188839722,0.998968064403703,-4.38632602048887
"66","GB50901",2,3,2,13,9,21,12,14,17,18,22,22,-1.52287198412168,0.9180716925041,-2.87415148856019,0.0124024851779958,0.998968064403703,-4.46386725484213
"67","GB51342",311,217,508,296,318,633,226,509,572,305,778,454,-0.345504800913767,6.15414566530176,-2.45969204746879,0.0277487709508274,0.998968064403703,-4.22921710998866
"68","GB51690",15,19,32,20,21,42,17,29,46,29,50,38,-0.519968330075131,2.34384913797758,-2.51350616276367,0.0250237718069288,0.998968064403703,-4.42525762869438
"69","GB51821",55,17,36,62,33,59,13,11,23,26,14,44,1.03411935846662,2.35393146157753,2.51097043775669,0.0251461954381526,0.998968064403703,-4.42633033119379
"70","GB52077",39,31,70,40,39,119,9,22,28,13,29,37,1.23213817418568,2.5597015930708,4.88278345746316,0.000252364401746429,0.998968064403703,-4.17076943888427
"71","GB52190",223,161,350,233,239,346,172,239,556,239,478,358,-0.361676818199091,5.65496769574257,-2.50771237753693,0.0253043376004952,0.998968064403703,-4.19661898505041
"72","GB52288",21,8,21,11,12,24,3,5,16,2,6,23,1.0713214614657,0.91021227776109,2.6853354557746,0.0179415969634164,0.998968064403703,-4.47588513460914
"73","GB52325",89,152,179,156,71,178,75,52,114,40,63,70,0.989492269461558,4.06051845384946,3.57460291254813,0.0031133510857206,0.998968064403703,-4.06627209240559
"74","GB52436",111,37,135,80,68,125,27,48,85,47,50,107,0.62634841811974,3.6333362354865,2.48112163959047,0.0266311867854154,0.998968064403703,-4.33181142074113
"75","GB53273",42,22,76,34,30,67,18,22,31,25,27,49,0.633528642132082,2.61239391627986,2.50637295135977,0.0253696282888385,0.998968064403703,-4.40990512542158
"76","GB53395",175,81,202,157,209,210,116,213,338,159,384,224,-0.469429855444404,5.1021607066292,-2.53712186812076,0.0239107906570323,0.998968064403703,-4.19427156729817
"77","GB53446",7,2,8,6,8,8,6,13,15,7,19,8,-0.802701213392438,0.599434648881057,-2.66689107227331,0.0185971170968559,0.998968064403703,-4.48810628626866
"78","GB53505",61,37,111,55,45,92,22,54,86,25,54,54,0.441613403540214,3.25179786423845,2.50452767110186,0.0254598419167945,0.998968064403703,-4.3618808370141
"79","GB53609",54,33,73,83,76,124,70,106,120,61,186,109,-0.608367632258107,3.91623444076069,-2.59731118347654,0.0212854931094085,0.998968064403703,-4.27942748671577
"80","GB53646",54,22,102,56,31,95,11,27,53,27,47,51,0.689931843866942,2.89256661727973,2.72947414969176,0.0164627671934851,0.998968064403703,-4.35854283225472
"81","GB53655",61,44,79,52,44,97,22,43,49,32,38,69,0.586270056191752,3.15108153837076,2.73659559937841,0.0162355637211288,0.998968064403703,-4.33354342407002
"82","GB53789",6,3,16,4,6,11,11,12,15,15,17,8,-0.826008296478783,0.79591347731421,-2.50368747201539,0.0255010202407245,0.998968064403703,-4.49351184664873
"83","GB54167",9,7,9,9,6,5,6,17,12,23,19,12,-0.910610998813208,0.923355027138768,-2.42946028369372,0.0294019451698864,0.998968064403703,-4.49495053723896
"84","GB54186",20,16,28,9,20,27,14,27,42,20,40,40,-0.632062471022256,2.08499572438975,-2.70396137983015,0.0173024282478029,0.998968064403703,-4.41875944764402
"85","GB54209",105,48,134,87,127,164,138,146,147,113,219,294,-0.695037517046452,4.56934099908557,-2.53865023357654,0.023840425045996,0.998968064403703,-4.23092514410083
"86","GB54410",1461,2004,1565,1783,945,2491,519,803,2255,599,1553,1069,0.725148949551564,7.83976627033063,2.93650084109654,0.010972230587994,0.998968064403703,-4.24325896214354
"87","GB54469",186,100,235,180,194,325,146,280,333,199,546,278,-0.546906634078536,5.36633036994233,-3.12696721723592,0.00753730874413933,0.998968064403703,-4.02099802255308
"88","GB54647",74,61,124,47,71,116,76,146,147,56,242,99,-0.599972875235043,4.08860400640022,-2.77121838165341,0.015173810241642,0.998968064403703,-4.22133019464474
"89","GB54786",43,37,42,43,23,52,5,26,33,19,19,23,0.965892249191179,2.29033793404228,3.52415932730764,0.00343895020898236,0.998968064403703,-4.31937497438982
"90","GB54868",69,43,108,50,35,49,25,36,46,13,28,63,0.775482222942067,2.92090930051541,2.51196029132066,0.0250983374709025,0.998968064403703,-4.38841672008931
"91","GB54888",239,214,488,197,201,296,122,232,282,100,218,213,0.457247281008581,5.29049321597627,2.79742736260226,0.0144154663265086,0.998968064403703,-4.11244172279407
"92","GB55039",87,33,56,103,174,156,140,212,187,87,296,191,-1.06434167088433,4.4784291740043,-2.89812125231675,0.01183215267675,0.998968064403703,-4.15664237722177
"93","GB55365",98,100,212,97,108,205,92,181,237,98,246,158,-0.328985597482401,4.68095116058436,-2.43211313786873,0.0292531936560433,0.998968064403703,-4.24520067555559
"94","GB55605",88,17,54,36,25,66,8,13,20,20,16,61,1.13817280997778,2.34493815610645,2.74205429245214,0.0160634808400146,0.998968064403703,-4.39984676535067
"95","GB55630",12,7,10,2,8,22,20,31,94,10,28,12,-1.54582768819345,1.41022799062157,-3.06604802565748,0.00850044108258013,0.998968064403703,-4.42675178627073
"96","GB55631",11,8,20,10,9,18,12,20,54,9,27,19,-0.779569414814056,1.51790389471243,-2.9213053059287,0.0113050803090265,0.998968064403703,-4.42986940140926
"97","GB55662",34,46,73,24,45,59,42,60,99,47,109,59,-0.602778753631238,3.28177556277605,-2.90046982735703,0.0117776777970978,0.998968064403703,-4.29333151129014
"98","GB55788",20,21,42,26,26,25,23,37,54,29,64,34,-0.600766451224218,2.51564585357014,-2.87201119549444,0.0124547052136779,0.998968064403703,-4.3698363112924
"99","GB55817",49,47,108,67,54,84,52,75,178,54,119,83,-0.438359517986374,3.7503432027491,-2.51073750855586,0.0251574699552235,0.998968064403703,-4.31339774464438
"100","GB55860",83,12,48,69,44,90,7,3,23,30,19,62,1.54596744891265,2.37375346611768,2.61384844474591,0.0206143653239317,0.998968064403703,-4.41532051146285
