"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"72","GB50806",20,17,13,93,28,52,166,50,86,71,66,79,-0.945019621941665,3.13735808235341,-2.99182289251925,0.00980509976163247,0.887132047644384,-4.30012352073777
"73","GB50973",1007,723,999,1134,827,354,4168,1309,3902,1964,2528,6853,-1.42646404131909,8.11331646597695,-3.52061171196544,0.00344466742208674,0.887132047644384,-4.1468591996534
"74","GB51276",37,9,27,75,33,48,120,64,65,43,94,99,-0.810423693839104,3.17284604091753,-2.94822512366005,0.0106853646137901,0.887132047644384,-4.30077949718823
"75","GB51341",244,169,187,599,231,333,808,314,544,305,594,586,-0.478643743889066,6.03143776048048,-2.93419414030232,0.0109848959390324,0.887132047644384,-4.08092609959901
"76","GB51723",299,214,146,365,169,312,264,224,152,196,311,266,0.473564961612119,5.39622504570568,2.93711641808667,0.0109218373047322,0.887132047644384,-4.05113312030487
"77","GB51728",99,92,53,137,72,119,69,87,38,73,115,64,0.817504862350574,3.85878448404728,3.36102956587441,0.00472345560800809,0.887132047644384,-4.12720129922111
"78","GB51812",10,3,5,49,7,11,45,27,26,16,41,43,-1.19480163428844,1.65922122148597,-3.37836058868909,0.00456414623642492,0.887132047644384,-4.38688789046853
"79","GB51815",73,91,71,112,101,82,15,81,38,67,76,11,1.71150601563315,3.37170407595269,3.25609350434802,0.00581425821725362,0.887132047644384,-4.23105281288584
"80","GB52036",95,60,61,131,39,38,187,91,307,113,147,317,-1.05236188858119,4.25276701280663,-3.12187009562118,0.00758342908087803,0.887132047644384,-4.13797935850605
"81","GB52078",31,21,16,58,23,43,85,54,46,31,108,63,-0.604243533705584,2.92340308549415,-2.88930466148448,0.0119997935511655,0.887132047644384,-4.33294618379761
"82","GB52316",1216,1627,736,2409,959,1228,1294,1073,640,995,1282,1072,0.692894431486739,7.68643800623328,3.11553296340578,0.00767907555722308,0.887132047644384,-4.17637311005886
"83","GB52543",26,43,41,86,25,43,207,81,99,44,128,157,-1.04574691699825,3.57258970121204,-3.92903835853309,0.00154251844612043,0.887132047644384,-4.10011178023148
"84","GB52654",13,21,11,20,8,14,34,21,54,26,40,51,-0.95326708876764,2.03143702021491,-3.25402337318393,0.00583813874468974,0.887132047644384,-4.36844247682891
"85","GB52885",5,4,2,12,8,8,15,11,12,10,28,53,-1.15035163256994,0.930887094548149,-2.99505890771615,0.00974269262411982,0.887132047644384,-4.45364785385587
"86","GB53041",216,147,214,810,192,262,1204,266,522,373,999,768,-0.809708847298847,6.14374172959095,-2.96360551500635,0.0103662693891732,0.887132047644384,-4.08799463855235
"87","GB53042",34,11,24,93,14,29,151,38,70,44,102,103,-1.07177347698667,3.02873473280312,-3.39121570004953,0.00444947149527874,0.887132047644384,-4.25681707484473
"88","GB53064",700,370,431,1374,465,508,1601,727,1567,623,1578,1573,-0.62188993399195,7.21859307577648,-2.96812573110285,0.0102742885937056,0.887132047644384,-4.16860753184811
"89","GB53768",420,397,263,760,281,521,397,326,328,304,473,556,0.493663325903947,6.17019146290982,3.41411721912223,0.00425229422215704,0.887132047644384,-3.95074120059626
"90","GB54042",75,63,36,141,47,84,93,63,46,51,83,71,0.493382212674379,3.59578425453316,2.96016185925247,0.0104368880911714,0.887132047644384,-4.24072726312093
"91","GB54150",50,9,27,74,35,40,129,50,56,48,160,229,-1.1048641381628,3.3310371188267,-2.95196854140417,0.0106068200671065,0.887132047644384,-4.28587762454109
"92","GB54362",18,7,9,39,11,23,34,39,52,18,67,61,-0.971149286605676,2.20115224075045,-3.13081791943497,0.00745039120402859,0.887132047644384,-4.36833770639903
"93","GB54462",65,64,25,113,50,71,50,52,41,41,70,82,0.581826430909632,3.35853383360682,2.90641119491808,0.0116025986999131,0.887132047644384,-4.28052803121113
"94","GB54605",559,470,253,1080,520,382,607,361,268,394,427,469,0.672572201342965,6.33639538725746,3.28943053177367,0.00544285817923107,0.887132047644384,-3.99938275652789
"95","GB54732",322,156,79,390,186,366,154,180,179,153,291,216,0.637960725633055,5.1984212490619,2.81100375220898,0.013994920268953,0.887132047644384,-4.09408808334098
"96","GB54988",28,9,19,33,8,27,88,37,42,22,109,36,-0.995917149587855,2.43130842091691,-2.8101123431616,0.0140194080728242,0.887132047644384,-4.38631647322619
"97","GB55158",24,15,19,58,19,27,73,26,108,51,56,84,-0.860701509289564,2.80836897090262,-2.86203588103854,0.0126607252187381,0.887132047644384,-4.34907554746515
"98","GB55369",1209,787,520,1530,637,1101,738,736,532,863,737,1066,0.617586025616315,7.22062926893501,2.84271192035004,0.0131505884104488,0.887132047644384,-4.19457814824723
"99","GB55718",8,8,14,28,14,18,74,21,46,22,56,58,-1.21654134539453,2.13437579874352,-4.2231863345845,0.000871005959528211,0.887132047644384,-4.27721360204219
"100","GB55977",662,437,259,536,409,608,450,404,309,423,466,292,0.678760407295273,6.25037356120095,2.95439314142528,0.0105562509454229,0.887132047644384,-4.08051503372563
